StudyId,Title,Authors,PublicationName,AlternateName,Abstract,Url,AuthorAddress,Year,Doi,ReferenceType,Keywords,PdfRelativePath,CustomId,DateTimeStudyAdded,SystematicSearchId,SystematicSearchName,InvestigatorIds,InvestigatorNames,DateTimeOfScreenings,ScreeningDecisions,ScreeningStatus
c2283c9f-65c3-4358-a1dc-8fa6e77c3a6c,Characteristics of induced mutations in offspring derived from irradiated mouse spermatogonia and mature oocytes,Yasunari Satoh;Jun-Ichi Asakawa;Mayumi Nishimura;Tony Kuo;Norio Shinkai;Harry M Cullings;Yohei Minakuchi;Jun Sese;Atsushi Toyoda;Yoshiya Shimada;Nori Nakamura;Arikuni Uchimura,Scientific reports,Scientific reports,"The exposure of germ cells to radiation introduces mutations in the genomes of offspring, and a previous whole-genome sequencing study indicated that the irradiation of mouse sperm induces insertions/deletions (indels) and multisite mutations (clustered single nucleotide variants and indels). However, the current knowledge on the mutation spectra is limited, and the effects of radiation exposure on germ cells at stages other than the sperm stage remain unknown. Here, we performed whole-genome sequencing experiments to investigate the exposure of spermatogonia and mature oocytes. We compared de novo mutations in a total of 24 F1 mice conceived before and after the irradiation of their parents. The results indicated that radiation exposure, 4 Gy of gamma rays, induced 9.6 indels and 2.5 multisite mutations in spermatogonia and 4.7 indels and 3.1 multisite mutations in mature oocytes in the autosomal regions of each F1 individual. Notably, we found two types of deletions, namely, small deletions (mainly 1~12 nucleotides) in non-repeat sequences, many of which showed microhomology at the breakpoint junction, and single-nucleotide deletions in mononucleotide repeat sequences. The results suggest that these deletions and multisite mutations could be a typical signature of mutations induced by parental irradiation in mammals.",http://ovidsp.ovid.com/ovidweb.cgi?T=JS&PAGE=reference&D=med17&NEWS=N&AN=31913321,,2020,https://dx.doi.org/10.1038/s41598-019-56881-2,Journal Article,"Animals;Animals, Newborn;Female;Gamma Rays;*Genome;Male;Mice;Mice, Inbred C57BL;*Mutation;Mutation Rate;*Oocytes/ph [Physiology];Oocytes/re [Radiation Effects];Radiation Effects;Radiation, Ionizing;*Spermatogonia/ph [Physiology];Spermatogonia/re [Radiation Effects];Whole Genome Sequencing",,,2023-09-20 11:18:52,ac813d6e-775e-41d1-8e84-c6d079ebe111,export 20092023,,,,,InsufficientlyScreened
f316fffc-7634-482c-9504-61671d2d7c99,Evaluation of endogenous control gene(s) for gene expression studies in human blood exposed to 60Co gamma-rays ex vivo,S. Thangminlal Vaiphei;Joshua Keppen;Saibadaiahun Nongrum;R. C. Chaubey;L. Kma;R. N Sharan,Journal of Radiation Research,Journal of Radiation Research,"In gene expression studies, it is critical to normalize data using a stably expressed endogenous control gene in order to obtain accurate and reliable results. However, we currently do not have a universally applied endogenous control gene for normalization of data for gene expression studies, particularly those involving (60)Co gamma-ray-exposed human blood samples. In this study, a comparative assessment of the gene expression of six widely used housekeeping endogenous control genes, namely 18S, ACTB, B2M, GAPDH, MT-ATP6 and CDKN1A, was undertaken for a range of (60)Co gamma-ray doses (0.5, 1.0, 2.0 and 4.0 Gy) at 8.4 Gy min(-1) at 0 and 24 h post-irradiation time intervals. Using the NormFinder algorithm, real-time PCR data obtained from six individuals (three males and three females) were analyzed with respect to the threshold cycle (Ct) value and abundance, DELTACt pair-wise comparison, intra- and inter-group variability assessments, etc. GAPDH, either alone or in combination with 18S, was found to be the most suitable endogenous control gene and should be used in gene expression studies, especially those involving qPCR of gamma-ray-exposed human blood samples. Copyright © The Author 2014. Published by Oxford University Press on behalf of The Japan Radiation Research Society and Japanese Society for Radiation Oncology.",http://ovidsp.ovid.com/ovidweb.cgi?T=JS&PAGE=reference&D=med12&NEWS=N&AN=25271263,,2015,https://dx.doi.org/10.1093/jrr/rru074,Journal Article,"Adult;*Biological Assay/st [Standards];*Blood/me [Metabolism];*Blood/re [Radiation Effects];*Blood Proteins/me [Metabolism];Cobalt Radioisotopes;Dose-Response Relationship, Radiation;Female;*Gamma Rays;Gene Expression Profiling/st [Standards];*Gene Expression Regulation/ph [Physiology];Gene Expression Regulation/re [Radiation Effects];Humans;India;Male;Radiation Dosage;Reference Values;Reproducibility of Results;Sensitivity and Specificity",,,2023-09-20 11:18:52,ac813d6e-775e-41d1-8e84-c6d079ebe111,export 20092023,,,,,InsufficientlyScreened
808e178a-d90c-4a0b-8740-d9d458e3b75c,Dose-response relationships for radium-induced bone sarcomas,R. E. Rowland;A. F. Stehney;H. F Lucas,Health Physics,Health Physics,"The incidence of bone sarcomas among 3055 female radium-dial workers who entered the dial industry before 1950 was used to determine dose-response relationships for the induction of bone sarcomas by radium. Two subpopulations were analyzed: all measured cases who survived at least 5 yr after the start of employment and all cases who survived at least 2 yr after first measurement. The first constituted a group based on year of entry; it contained 1468 women who experienced 42 bone sarcomas; the expected number was 0.4. The second comprised a group based on first measurement; it contained 1257 women who experienced 13 bone sarcomas; the expected number was 0.2. The dose-response function, I = (C + alpha D + beta D2)e-gammaD, and simplifications of this general form, were fit to each data set. Incidence (I) was in units of bone sarcomas per person-yr; (D) was the quantity (muCi) of radium that entered the blood. Two functions, I = (C + alpha D + beta D2)e-gammaD and I = (C + beta D2)e-gammaD, fit the data for year of entry (p greater than or equal to 0.05); both these functions and I = (C + alpha D) fit the data for first measurement. The function I = (C + beta D2)e-gammaD was used to predict the number of bone sarcomas in all other pre-1950 radium cases (medical, laboratory and other exposures); fewer were actually observed than the fit of this function to the female dial workers predicted.",http://ovidsp.ovid.com/ovidweb.cgi?T=JS&PAGE=reference&D=med2&NEWS=N&AN=6862895,,1983,,Journal Article,"Adult;Age Factors;*Bone Neoplasms/ep [Epidemiology];Bone Neoplasms/et [Etiology];Dose-Response Relationship, Radiation;Female;Humans;Male;Middle Aged;*Neoplasms, Radiation-Induced/ep [Epidemiology];*Occupational Diseases/ep [Epidemiology];Occupational Diseases/et [Etiology];*Radium/ae [Adverse Effects];Risk;*Sarcoma/ep [Epidemiology];Sarcoma/et [Etiology];Sex Factors;Time Factors;United States",,,2023-09-20 11:18:52,ac813d6e-775e-41d1-8e84-c6d079ebe111,export 20092023,,,,,InsufficientlyScreened
63acf159-78b8-4ba7-a1cc-239f1f8438cf,Toxoplasma gondii: effect of sublethal irradiation on host resistance in mice,L. L. Johnson;G. W. Gibson;P. C Sayles,Experimental parasitology,Experimental parasitology,"The effect of sublethal whole-body irradiation (500 rad) on the resistance of C57BL/6 mice to infection with Toxoplasma gondii was studied. Mice irradiated 1 day before or 4 days after infection via the intraperitoneal or peroral route with cysts of the mildly virulent ME49 strain of T. gondii died sooner than did unirradiated controls. The time to death of irradiated mice was suggestive of impaired acquired immunity. Irradiated mice infected intraperitoneally with T. gondii cysts exhibited reduced levels of Thy-1+CD4-CD8- cells, less natural killer cell activity against YAC-1 targets, and lower levels of IFN-gamma than controls. Numbers of CD4+ and CD8+ cells were also lower in infected, irradiated mice. Irradiated mice immunized with a vaccine strain of T. gondii, and later challenged with a highly virulent strain, were less well protected than unirradiated controls. Irradiation appears to impair early, CD4(+)- and CD(8+)-independent resistance to T. gondii, as well as acquisition of immunity.",http://ovidsp.ovid.com/ovidweb.cgi?T=JS&PAGE=reference&D=med3&NEWS=N&AN=7556559,,1995,,Journal Article,"Animals;Brain/ps [Parasitology];Brain/pa [Pathology];Female;Gamma Rays;*Immunity, Innate/re [Radiation Effects];Interferon-gamma/an [Analysis];Male;Mice;Mice, Inbred BALB C;Mice, Inbred C57BL;Peritoneal Lavage;Protozoan Vaccines/im [Immunology];Survival Analysis;*T-Lymphocyte Subsets/re [Radiation Effects];*Toxoplasma/im [Immunology];*Toxoplasmosis, Animal/im [Immunology];Toxoplasmosis, Animal/mo [Mortality]",,,2023-09-20 11:18:52,ac813d6e-775e-41d1-8e84-c6d079ebe111,export 20092023,,,,,InsufficientlyScreened
d3764080-1559-4deb-8f41-f874cdd09da2,Genomic characterization of chronic lymphocytic leukemia (CLL) in radiation-exposed Chornobyl cleanup workers,Juhi Ojha;Adam J. De Smith;Mi Zhou;Helen M. Hansen;Amy L. Sherborne;Jean Nakamura;Paige M. Bracci;Kyle M. Walsh;Joseph L. Wiemels;Lydia B. Zablotska;Iryna Dyagil;Nataliya Gudzenko;Nataliya Babkina;Vadim V. Chumak;Dimitry Bazyka;Stuart C. Finch;Robert F. Reiss;Semira Gonseth;Maureen Hatch;Mark P Little,Environmental Health: A Global Access Science Source,Environmental Health: A Global Access Science Source,"Background: Chronic lymphocytic leukemia (CLL) was the predominant leukemia in a recent study of Chornobyl cleanup workers from Ukraine exposed to radiation (UR-CLL). Radiation risks of CLL significantly increased with increasing bone marrow radiation doses. Current analysis aimed to clarify whether the increased risks were due to radiation or to genetic mutations in the Ukrainian population. Method(s): A detailed characterization of the genomic landscape was performed in a unique sample of 16 UR-CLL patients and age- and sex-matched unexposed general population Ukrainian-CLL (UN-CLL) and Western-CLL (W-CLL) patients (n = 28 and 100, respectively). Result(s): Mutations in telomere-maintenance pathway genes POT1 and ATM were more frequent in UR-CLL compared to UN-CLL and W-CLL (both p < 0.05). No significant enrichment in copy-number abnormalities at del13q14, del11q, del17p or trisomy12 was identified in UR-CLL compared to other groups. Type of work performed in the Chornobyl zone, age at exposure and at diagnosis, calendar time, and Rai stage were significant predictors of total genetic lesions (all p < 0.05). Tumor telomere length was significantly longer in UR-CLL than in UN-CLL (p = 0.009) and was associated with the POT1 mutation and survival. Conclusion(s): No significant enrichment in copy-number abnormalities at CLL-associated genes was identified in UR-CLL compared to other groups. The novel associations between radiation exposure, telomere maintenance and CLL prognosis identified in this unique case series provide suggestive, though limited data and merit further investigation.Copyright © 2018 The Author(s).",http://www.ehjournal.net/home/;http://ovidsp.ovid.com/ovidweb.cgi?T=JS&PAGE=reference&D=emed19&NEWS=N&AN=621936296,"L.B. Zablotska, School of Medicine, University of California, San Francisco, San Francisco, CA, United States. E-mail: Lydia.Zablotska@ucsf.edu",2018,http://dx.doi.org/10.1186/s12940-018-0387-9,Journal Article,adult;age;aged;article;cancer prognosis;cancer survival;case study;*Chernobyl accident;chromosome deletion;chromosome deletion 13;*chronic lymphatic leukemia;clinical article;controlled study;copy number variation;female;gene mutation;genetic association;*genomics;human;*industrial worker;male;population research;priority journal;*radiation exposure;risk assessment;telomere homeostasis;telomere length;trisomy 12;tumor gene;Ukrainian (people);ATM protein/ec [Endogenous Compound];ATM gene;pot1 gene,,,2023-09-20 11:18:52,ac813d6e-775e-41d1-8e84-c6d079ebe111,export 20092023,,,,,InsufficientlyScreened
2d549493-75a1-477b-8857-aef9ac3928c3,Impact of various parameters in detecting chromosomal aberrations by FISH to describe radiosensitivity,Ulrike Keller;Alma Kuechler;Thomas Liehr;Elisabeth Muller;Gerhard Grabenbauer;Rolf Sauer;Luitpold Distel,Strahlentherapie und Onkologie : Organ der Deutschen Rontgengesellschaft ... [et al],Strahlentherapie und Onkologie : Organ der Deutschen Rontgengesellschaft ... [et al],"BACKGROUND AND PURPOSE: Analysis of radiation-induced chromosomal aberrations is regarded as the ""gold standard"" for classifying individual radiosensitivity. A variety of different parameters can be used. The crucial question, however, is to explore which parameter is suited best to describe the differences between patients with increased radiosensitivity and healthy individuals., PATIENTS AND METHODS: In this study, five patients with severe radiation-induced late effects of at least grade 3, classified according to the Radiation Therapy Oncology Group (RTOG), and eleven healthy individuals were examined retrospectively. Peripheral blood lymphocytes were irradiated in vitro with 0.7 Gy and 2.0 Gy prior to cultivation and stained by means of three-color fluorescence in situ hybridization (FISH). The detailed analysis was focused on the number of breaks per metaphase, on breaks from complex chromosomal rearrangements per metaphase, as well as on the percentage of translocations, dicentric chromosomes, breaks, and excess acentric fragments-each in comparison with the total number of mitoses analyzed., RESULTS: Using the number of breaks from complex chromosomal rearrangements after 2.0 Gy, radiosensitive patients as endpoint were clearly to be distinguished (p = 0.001) from healthy individuals. Translocations (p = 0.001) as well as breaks per metaphase (p = 0.002) were also suitable indicators for detecting differences between patients and healthy individuals. The parameters ""percentage of dicentric chromosomes"", ""breaks"", and ""excess acentric fragments"" in comparison to the total number of mitoses analyzed could neither serve as meaningful nor as significant criteria, since they showed a strong interindividual variability., CONCLUSION: To detect a difference in chromosomal aberrations between healthy and radiosensitive individuals, the parameters ""frequency of breaks per metaphase"", ""complex chromosomal rearrangements"", and ""translocations"" are most suitable.",http://ovidsp.ovid.com/ovidweb.cgi?T=JS&PAGE=reference&D=med5&NEWS=N&AN=15127159,,2004,,Journal Article,"Adult;Aged;*Chromosome Aberrations/re [Radiation Effects];Dose-Response Relationship, Radiation;Female;Humans;*In Situ Hybridization, Fluorescence/mt [Methods];*Leukocytes, Mononuclear/re [Radiation Effects];Male;Middle Aged;Radiation Dosage;*Radiation Injuries/bl [Blood];Radiation Injuries/cl [Classification];*Radiation Injuries/ge [Genetics];*Radiation Tolerance/ge [Genetics];Radiation Tolerance/re [Radiation Effects];Reference Values;Reproducibility of Results;Sensitivity and Specificity",,,2023-09-20 11:18:52,ac813d6e-775e-41d1-8e84-c6d079ebe111,export 20092023,,,,,InsufficientlyScreened
e256335d-4cb8-4fb6-80ae-24e63bfea5b4,Low-dose radiation exposure and protection against atherosclerosis in ApoE(-/-) mice: the influence of P53 heterozygosity,R. E. J. Mitchel;M. Hasu;M. Bugden;H. Wyatt;G. Hildebrandt;Y. X. Chen;N. D. Priest;S. C Whitman,Radiation Research,Radiation Research,"We recently described the effects of low-dose gamma-radiation exposures on atherosclerosis in genetically susceptible (ApoE(-/-)) mice with normal p53 function. Doses as low as 25 mGy, given at either early or late stage disease, generally protected against atherosclerosis in a manner distinctly nonlinear with dose. We now report the influence of low doses (25-500 mGy) on atherosclerosis in ApoE(-/-) mice with reduced p53 function (Trp53(+/-)). Single exposures were given at either low or high dose rate (1 or 150 mGy/min) to female C57BL/6J ApoE(-/-) Trp53(+/-) mice. Mice were exposed at either early stage disease (2 months of age) and examined 3 or 6 months later, or at late stage disease (7 months of age) and examined 2 or 4 months later. In unirradiated mice, reduced p53 functionality elevated serum cholesterol and accelerated both aortic root lesion growth and severity in young mice. Radiation exposure to doses as low as 25 mGy at early stage disease, at either the high or the low dose rate, inhibited lesion growth, decreased lesion frequency and slowed the progression of lesion severity in the aortic root. In contrast, exposure at late stage disease produced generally detrimental effects. Both low-and high-dose-rate exposures accelerated lesion growth and high dose rate exposures also increased serum cholesterol levels. These results show that at early stage disease, reduced p53 function does not influence the protective effects against atherosclerosis of low doses given at low dose rate. In contrast, when exposed to the same doses at late stage disease, reduced p53 function produced detrimental effects, rather than the protective effects seen in Trp53 normal mice. As in the Trp53 normal mice, all effects were highly nonlinear with dose. These results indicate that variations in p53 functionality can dramatically alter the outcome of a low-dose exposure, and that the assumption of a linear response with dose for human populations is probably unwarranted.",http://ovidsp.ovid.com/ovidweb.cgi?T=JS&PAGE=reference&D=med10&NEWS=N&AN=23289388,,2013,https://dx.doi.org/10.1667/RR3140.1,Journal Article,"Animals;*Apolipoproteins E/df [Deficiency];Atherosclerosis/bl [Blood];*Atherosclerosis/ge [Genetics];Atherosclerosis/pa [Pathology];Atherosclerosis/pc [Prevention & Control];Cholesterol/bl [Blood];Female;Genetic Predisposition to Disease;*Heterozygote;Humans;Male;Mice;*Radiation Dosage;Radiation Injuries, Experimental/bl [Blood];*Radiation Injuries, Experimental/ge [Genetics];Radiation Injuries, Experimental/pa [Pathology];Radiation Injuries, Experimental/pc [Prevention & Control];Time Factors;*Tumor Suppressor Protein p53/ge [Genetics];*Tumor Suppressor Protein p53/me [Metabolism]",,,2023-09-20 11:18:52,ac813d6e-775e-41d1-8e84-c6d079ebe111,export 20092023,,,,,InsufficientlyScreened
d033f195-ab5b-4162-87f9-f920af861b6d,Gene expression signatures of radiation exposure in peripheral white blood cells of smokers and non-smokers,Sunirmal ;Sally A. Paul Amundson,International Journal of Radiation Biology,International Journal of Radiation Biology,"Purpose: The issue of potential confounding factors is critical to the development of any approach to radiation biodosimetry, and has not been fully addressed for gene expression-based approaches. Material(s) and Method(s): As a step in this direction, we have investigated the effect of smoking on the global radiation gene expression response in ex vivo-irradiated peripheral blood cells using microarray analysis. We also evaluated the ability of gene expression signatures to predict the radiation exposure level of ex vivo-exposed samples from smokers and non-smokers of both genders. Result(s): We identified eight genes with a radiation response that was significantly affected by smoking status, and confirmed an effect of smoking on the radiation response of the four and a half LIM domains 2 (FHL2) gene using quantitative real-time polymerase chain reaction. The performance of our previously defined 74-gene signature in predicting the radiation dose to samples in this study was unaffected by differences in gender or smoking status, however, giving 98% correct prediction of dose category. This is the same accuracy as that found in the original study from which the signature was derived, using different donors. Conclusion(s): The results support the development of peripheral blood gene expression as a viable strategy for radiation biodosimetry. © 2011 Informa UK, Ltd.",http://ovidsp.ovid.com/ovidweb.cgi?T=JS&PAGE=reference&D=emed12&NEWS=N&AN=362263253,"S.A. Amundson, Center for Radiological Research, Columbia University Medical Center, 630 W 168th Street, VC11-215, New York, NY 10032, United States. E-mail: saa2108@columbia.edu",2011,http://dx.doi.org/10.3109/09553002.2011.568574,Journal Article,adult;article;controlled study;ex vivo study;female;gene expression;gene identification;human;human cell;*leukocyte;male;nucleotide sequence;priority journal;quantitative analysis;radiation dose;*radiation exposure;*radiation response;real time polymerase chain reaction;sex difference;*smoking,,,2023-09-20 11:18:52,ac813d6e-775e-41d1-8e84-c6d079ebe111,export 20092023,,,,,InsufficientlyScreened
850dc967-b41c-4edf-943b-30c4272e1b54,Mitochondrial DNA somatic mutations are frequent in nasopharyngeal carcinoma,Ling-Juan Pang;Jian-Yong Shao;Xiao-Man Liang;Yun-Fei Xia;Yi-Xin Zeng,Cancer biology & therapy,Cancer biology & therapy,"Nasopharyngeal carcinoma (NPC) is one of the most common cancers in southern China, and is highly sensitive to radiotherapy. The control region (D-loop) of mtDNA is a polymorphic region in which point mutations occur frequently. In this study, point mutation and common deletion (CD) mutations were investigated in 23 samples of NPC tumor tissue and in the radiation-treated NPC cell line CNE2. Polymorphisms at 72 (7.28%, 72/988) nucleotide positions in D-loop region and 6 (0.75%, 6/795) nucleotide positions in part of the functional gene encoding regions were detected in all NPC patients. Of the detected polymorphisms, 8 are novel. These variants are nonencoding transitions, including np292T-->C , np517G-del, np16038A-->G, np513G-del, np16242C-->A, np513G-del, np16242C-->A and np15787T-->C transition. A total of 39 point mutations in the D-loop region of mtDNA were detected in 43.5% (10/23) of the NPC patients. Three point mutations in the functional gene encoding regions of mtDNA were detected in only 8.7% (2/23) of NPC patients. The effect of he mutation at np709G-->A in the 12sRNA gene is unclear, and the A-->G substitution at np15769 in the cytochrome B gene is a synonymous mutation. The C-->T substitution at np15970 in the T Psi C loop of the tRNA(pro) gene could alter the position of the proline residue. After irradiation, the survival fraction of CNE2 cells decreased as X-ray dose increased. Moreover, X-ray radiation could induce apoptosis and the CD mutation in a time- and dose-dependent manner, but did not induce mtDNA point mutations. A positive correlation between the apoptosis index and the ratio of CD/WT mtDNA was observed in irradiated CNE2 cells. Our results suggest that CD mutation induced by irradiation is one of the late events after apoptosis of the cancer cells, and the mtDNA CD mutation may associated with the susceptibility of NPC cells to IR-induced apoptosis.",http://ovidsp.ovid.com/ovidweb.cgi?T=JS&PAGE=reference&D=med7&NEWS=N&AN=18376149,,2008,,Journal Article,"Adult;Aged;Apoptosis/re [Radiation Effects];Base Sequence;*Carcinoma/ge [Genetics];Cell Line, Tumor;Cell Survival/re [Radiation Effects];DNA, Mitochondrial/ch [Chemistry];*DNA, Mitochondrial/ge [Genetics];Dose-Response Relationship, Radiation;Female;Genetic Variation;Humans;Male;Middle Aged;Molecular Sequence Data;*Mutation;*Nasopharyngeal Neoplasms/ge [Genetics];*Nasopharyngeal Neoplasms/pa [Pathology];Nasopharyngeal Neoplasms/rt [Radiotherapy];Neoplasm Staging;Nucleic Acid Conformation;Point Mutation;Polymorphism, Genetic;Sequence Deletion;Time Factors",,,2023-09-20 11:18:52,ac813d6e-775e-41d1-8e84-c6d079ebe111,export 20092023,,,,,InsufficientlyScreened
775288c5-81f1-4481-9783-810ef91ef8f1,Protective effects of S-2-(3-aminopropylamino)ethylphosphorothioic acid against radiation damage of normal tissues and a fibrosarcoma in mice,L. Milas;N. Hunter;B. O. Reid;H. D. Jr Thames,Cancer Research,Cancer Research,"S-2-(3-Aminopropylamino)ethylphosphorothioic acid (WR-2721) was investigated for its protective effect against radiation-produced damage of jejunum, testis, lung, hair follicles, and a fibrosarcoma of C3Hf/Kam mice. Most of these tissues were radioprotected, and the degree of radioprotection depended on the dose of WR-2721 and the time interval between administration of WR-2721 and radiation treatment. WR-2721 increased resistance of jejunal epithelial cells and spermatogenic cells to single doses of gamma-rays by factors of 1.64 and 1.54, respectively. Protection against hair loss was less pronounced; the dose-modifying factor here was 1.24. The radiation-induced acute damage of the lung expressed by the increased formation of tumor nodules in the lung was not decreased by treatment of animals with WR-2721 before radiation. In contrast, WR-2721 augmented the radiation-induced enhancement of metastasis formation in the lung. WR-2721 protected fibrosarcoma micrometastases in the lung against therapeutic effect of radiation by a factor of 1.238. In contrast, this compound had no effect on the therapy of an 8-mm fibrosarcoma growing in the legs of mice.",http://ovidsp.ovid.com/ovidweb.cgi?T=JS&PAGE=reference&D=med2&NEWS=N&AN=6279288,,1982,,Journal Article,"*Amifostine/pd [Pharmacology];Animals;Dose-Response Relationship, Drug;Female;Fibrosarcoma/pa [Pathology];*Fibrosarcoma/rt [Radiotherapy];Gamma Rays;Jejunum/de [Drug Effects];Jejunum/pa [Pathology];Jejunum/re [Radiation Effects];Lung/de [Drug Effects];Lung/pa [Pathology];*Lung/re [Radiation Effects];Lung Neoplasms/et [Etiology];Lung Neoplasms/sc [Secondary];Male;Mice;Mice, Inbred C3H;Neoplasms, Radiation-Induced/et [Etiology];*Organothiophosphorus Compounds/pd [Pharmacology];*Radiation-Protective Agents/pd [Pharmacology];Sarcoma, Experimental/pa [Pathology];Sarcoma, Experimental/rt [Radiotherapy];Testis/de [Drug Effects];Testis/pa [Pathology];Testis/re [Radiation Effects]",,,2023-09-20 11:18:52,ac813d6e-775e-41d1-8e84-c6d079ebe111,export 20092023,,,,,InsufficientlyScreened
5793500a-8c59-4715-9b0c-48dfdf16fcb5,Laboratory longevity and competitiveness of Dacus ciliatus Loew (Diptera: Tephritidae) following sub-sterilizing gamma irradiation,E. Nemny-Lavy;D. Nestel;P Rempoulakis,Bulletin of entomological research,Bulletin of entomological research,"The effect of a sub-sterilizing gamma radiation dose on Dacus ciliatus adults was investigated to assess the suitability of the sterile insect technique (SIT) as an alternative method to control this pest. Late pupae (48 h prior to adult emergence) from a laboratory strain were irradiated with 120 Gy of gamma rays emitted by a 60Co source. Following adult emergence, the mortality of irradiated and non-irradiated cohorts was recorded. Over a period of 50 days after emergence, no significant negative effects of irradiation upon the longevity of male or female laboratory flies were observed. A laboratory competitiveness study (Fried test), using irradiated laboratory and wild males at a ratio of 3:1 was conducted to assess the ability of irradiated males to reduce the egg hatch rates of a wild population. The overall competitiveness was found to be ca. 0.32, suggesting a reduced, but satisfactory, quality of irradiated laboratory as compared with wild males. Based on the above findings, we calculated and proposed effective male release ratios for field application of SIT against D. ciliatus.",http://ovidsp.ovid.com/ovidweb.cgi?T=JS&PAGE=reference&D=emed17&NEWS=N&AN=616665320,,2016,http://dx.doi.org/10.1017/S0007485316000092,Journal Article,"animal;biological pest control;female;*gamma radiation;growth, development and aging;longevity;male;physiology;*procedures;pupa;*radiation response;sexual behavior;Tephritidae",,,2023-09-20 11:18:52,ac813d6e-775e-41d1-8e84-c6d079ebe111,export 20092023,,,,,InsufficientlyScreened
df05e314-5762-46bb-bb5a-d56d06ffa5a4,Carcinogenic Interactions between a Single Inhalation of 239PuO2 and Chronic Exposure to Cigarette Smoke in Rats,Joe L. Mauderly;Edward B. Barr;Andrew P. Gigliotti;Fletcher F. Hahn;Charles H. Hobbs;Steven K. Seilkop;Gregory L Finch,Radiation Research,Radiation Research,"Rats were exposed once by inhalation to plutonium-239 dioxide ( 239PuO22), resulting in chronic alpha-particle irradiation of the lung, and exposed chronically to cigarette smoke to examine carcinogenic interactions between the two exposures. F344 rats were exposed to 239PuO22 to achieve an initial lung burden of 0.5 kBq and then exposed 6 h/day, 5 days/week to cigarette smoke at 100 or 250 mg particulate matter/m3 for up to 30 months. Exposure to cigarette smoke increased the cumulative radiation dose to lung by slowing the clearance of 239PuO2. 239PuO2 alone did not affect survival, but the higher cigarette smoke exposure shortened survival in females. Combined exposure to 239PuO2 and cigarette smoke acted synergistically to shorten survival in both genders. The combined effects of cigarette smoke and 239PuO2 were approximately additive for lung hyperplasia and adenomas but were strongly synergistic for carcinomas. Differences between observed incidences and incidences predicted by survival-adjusted models accounting for increased radiation dose revealed a substantial component of synergy for carcinomas above that attributable to the radiation dose effect. The synergy for malignant lung tumors is consistent with findings from uranium miners and nuclear weapons production workers. These results bolster confidence in the epidemiological findings and have implications for risk assessment. © 2010 by Radiation Research Society.",http://ovidsp.ovid.com/ovidweb.cgi?T=JS&PAGE=reference&D=emed11&NEWS=N&AN=358752004,"J. L. Mauderly, Lovelace Respiratory Research Institute, 2425 Ridgecrest Dr. SE, Albuquerque, NM, United States. E-mail: jmauderl@LRRI.org",2010,http://dx.doi.org/10.1667/RR1907.1,Journal Article,alpha radiation;animal experiment;animal model;animal tissue;article;cancer incidence;controlled study;female;Fischer 344 rat;histopathology;hyperplasia/et [Etiology];lethality;long term exposure;lung adenoma/et [Etiology];*lung carcinogenesis;lung carcinoma/et [Etiology];male;nonhuman;priority journal;radiation dose;radiation response;rat;sex difference;survival;*cigarette smoke;*plutonium dioxide pu 239,,,2023-09-20 11:18:52,ac813d6e-775e-41d1-8e84-c6d079ebe111,export 20092023,,,,,InsufficientlyScreened
a56b7352-6868-45f9-98ce-4c3fcdb27e98,The human leulocyte test system. VII. Further investigations concerning micronucleus-derived premature chromosome condensation,G ;B. Obe Beek,Humangenetik,Humangenetik,"Premature chromosome condensation (PCC) from X-ray induced micronuclei shows a dose-effect relationship in human leukocytes in vitro. Preparations at different culture times without colcemide treatment reveal complex variations of the frequencies of micronuclei and PCC correlated with the fixation time. The positions of PCC patches in the metaphase plate and the frequencies of different PCC types (S and G2) ar independent on the X-ray dose. The latter indicates that the slowing down of the micronuclei in the cell cycle, which is the reason for the formation of PCC, may be an outcome rather of a regulatory phenomenon than of an unspecific physiological damage of the chromatin included in the micronuclei. This is especially evident from labeling experiments with tritiated thymidine, showing that the extent of asynchrony between main nuclei and micronuclei is independent on the X-ray dose. Labeling experiments with tritiated uridine reveal a X-ray dose dependent suppression of RNA synthesis in cells with main nuclei and micronuclei. THE S-phase nature of ""pulverized"" PCC patches could be verified by incorporation of tritiated thymidine in aound 50%. Staining of centromeric heterochromatin in micronuclei reveal a frequency of micronuclei with centromeric heterochromatin resembling the frequency of G2-phase PCC found in mitoses.",http://ovidsp.ovid.com/ovidweb.cgi?T=JS&PAGE=reference&D=emed2&NEWS=N&AN=6476482,G. Obe,1975,,Journal Article,article;biosynthesis;cell nucleus;chromatid;*chromosome;*chromosome aberration;drug effect;female;gene translocation;heterochromatin;human;*leukocyte;male;metabolism;mitosis;radiation exposure;*radiation response;ultrastructure;X ray;demecolcine/pd [Pharmacology];DNA;RNA,,,2023-09-20 11:18:52,ac813d6e-775e-41d1-8e84-c6d079ebe111,export 20092023,,,,,InsufficientlyScreened
