,titleabstract,decision
1305,"Modifications of the cutaneous microrelief in the superficial radiation-induced fibrosis: Qualitative study Cutaneous radiation-induced fibrosis (RIF) is characterized by a skin retraction or atrophy, toughness to the palpation and often entails functional limitation. Its clinical evaluation remains poorly quantified. The aim of this study was to propose an analytical method to quantify RIF skin surface with the replica technique. In this preliminary study, we report the qualitative and quantitative evaluation of the cutaneous microrelief in 44 healthy controls and in four patients presenting a superficial RIF, 3 to 20 years after radiotherapy for cancer. The microrelief of these RIF presented an abnormal anisotropy with a parallel reorganization of cutaneous valleys in three cases out of four, suggesting a premature radiation-induced ageing of the skin. Each subject being his own control, the relative vertical amplitude of the skin microrelief was +/- 15% in control skin. Vertical amplitude was respectively increased by 84% in one inflammatory fibrosis (3 years after RT), decreased by 18% in one evolutive fibrosis (6 years after RT), decreased by 26% in one voluminous stabilized fibrosis (8 years after BT) and decreased by 53% in one atrophic fibrosis (20 years after BT). The present study suggests that the variations of the microrelief parameters could reflect the RIF evolution. This technique requires a validation in a larger series of patients, including patients with telangiectasia.",Excluded
822,"Multifocal enhancing magnetic resonance imaging lesions following cranial irradiation Radiation necrosis is a delayed complication of cranial irradiation, typically presenting as a single intracerebral mass that is radiographically indistinguishable from recurrent tumor. We describe 6 patients with a distinct radiographic syndrome of multifocal enhancing lesions on magnetic resonance images, and their variable clinical courses: some fluctuating, some spontaneously resolving, and some demonstrating fulminant progression to frank necrosis.",Excluded
3054,"Efficacy of glutamine in the prevention of acute radiation enteritis: a randomized controlled trial BACKGROUND: Acute radiation enteritis is a common adverse effect related to radiotherapy (RT). Glutamine is an immune modulator and antioxidant amino acid that can exert a protective role in patients receiving abdominal or pelvic radiation. The aim of this study was to test if glutamine prevents radiation enteritis during RT., MATERIALS AND METHODS: Double-blind, randomized, controlled trial including 69 patients who needed RT because of pelvic or abdominal malignancies and received glutamine (30 g/d) or placebo (casein, 30 g/d). Enteritis was evaluated according to the Radiation Therapy Oncology Group scale, intestinal inflammation using fecal calprotectin, and gut integrity with citrulline. The incidence of enteritis was analyzed by Kaplan-Meier curves, and the hazard ratio (HR) was calculated using Cox regression., RESULTS: Patients were predominantly male (65.2%), with an average (SD) age of 66.6 (9.9) years, with urologic (44.9%), rectal (24.6%), or gynecological cancer (23.1%). More patients developed enteritis with glutamine than with the placebo (55.9% vs 22.0%; P = .002), with an HR OF 1.59 (95% confidence interval, 0.624.05). There were no differences in final calprotectin levels (glutamine, 57.9 [85.8] mg/kg vs placebo, 54.0 [57.7] mg/kg; p = .182) or the number of patients with values 50 mg/kg (glutamine, 58.1% vs placebo, 54.6%; p = .777). Final citrulline levels were similar between groups (glutamine, 26.31 [10.29] mmol/l vs placebo, 27.69 [12.31] mmol/l; p = .639), without differences in the number of patients with 20 mmol/l (glutamine, 24.1% vs placebo, 25.0%; P = .938). Citrulline concentration was reduced during rt with placebo but remained unchanged with glutamine., CONCLUSION: Glutamine does not prevent the development of enteritis during RT.",Excluded
3255,"Noninvasive evaluation of radiation-enhanced glioma cells invasiveness by ultra-high-field (1)H-MRS in vitro INTRODUCTION: Glioma is the most common type of the primary CNS tumor. Radiotherapy is an important treatment measure after surgery. However, its highly invasive character is the main reason of postoperative recurrence. The aim of the study was to probe the correlation between the invasion ability and the metabolite characteristics of glioma cells at the cellular level after irradiation by using 14.7T high-resolution nuclear proton magnetic resonance spectroscopy ((1)H-MRS)., METHODS: To determine the matrix metalloproteinase-2 (MMP-2) activity and metabolite ratios of glioma cells after irradiation with different doses of X-rays, U87 and C6 glioma cells were exposed to X-ray irradiation of 0, 1, 5, 10, and 15Gy. After 20h, the perchloric acid (PCA) extraction method was used to evaluate water-soluble metabolites [choline (Cho), creatine (Cr), and N-acetylaspartate (NAA)], and (1)H-MRS patterns and changes in metabolite ratios were observed in vitro by 14.7T high resolution (1)H-MRS. Matrigel invasion assays and gelatin zymography were performed to test the invasion ability of U87 and C6 glioma cells., RESULTS: Good MR spectra were obtained from PCA method extracts of U87 and C6 glioma cells. Both radiation-induced MMP-2 activity and the Cho/Cr and Cho/NAA ratios increased after irradiation, and their increase occurred in a dose-dependent manner. The MMP-2 activity and the Cho/Cr and Cho/NAA ratios of glioma cells increased after irradiation up to 10Gy and decreased thereafter. In particular, the Cho/NAA ratio of U87 cells increased from 3.55+/-0.06 (0Gy) to 9.13+/-0.30 (10Gy) and then declined to 5.94+/-0.15 (15Gy). Furthermore, the invasion ability of glioma cells had a strong positive correlation with the Cho/Cr and Cho/NAA ratios. Both the Cho/Cr ratio and the Cho/NAA ratio of U87 glioma cells were highly positively correlated with the number of invading cells in the Matrigel invasion assay. The Pearson's correlation coefficient (r) values of U87 cells were 0.89 (Cho/Cr ratio versus invasion ability) and 0.91 (Cho/NAA ratio versus invasion ability) (P<0.01). C6 cells exhibited similar changes to those of U87 cells., CONCLUSIONS: In vitro high-resolution (1)H-MRS is useful for detecting glioma invasiveness at the cellular level. Copyright © 2016. Published by Elsevier Inc.",Included
810,"MR-guided breast radiotherapy: feasibility and magnetic-field impact on skin dose The UMC Utrecht MRI/linac (MRL) design provides image guidance with high soft-tissue contrast, directly during radiotherapy (RT). Breast cancer patients are a potential group to benefit from better guidance in the MRL. However, due to the electron return effect, the skin dose can be increased in presence of a magnetic field. Since large skin areas are generally involved in breast RT, the purpose of this study is to investigate the effects on the skin dose, for whole-breast irradiation (WBI) and accelerated partial-breast irradiation (APBI). In ten patients with early-stage breast cancer, targets and organs at risk (OARs) were delineated on postoperative CT scans co-registered with MRI. The OARs included the skin, comprising the first 5 mm of ipsilateral-breast tissue, plus extensions. Three intensity-modulated RT techniques were considered (2x WBI, 1x APBI). Individual beam geometries were used for all patients. Specially developed MRL treatment-planning software was used. Acceptable plans were generated for 0 T, 0.35 T and 1.5 T, using a class solution. The skin dose was augmented in WBI in the presence of a magnetic field, which is a potential drawback, whereas in APBI the induced effects were negligible. This opens possibilities for developing MR-guided partial-breast treatments in the MRL.",Excluded
939,"An application of visible human database in radiotherapy: Tutorial for image guided external radiotherapy (TIGER) Background and purpose Three-dimensional conformal radiotherapy and intensity modulated radiotherapy allow accurate dose delivery on target volumes. Due to the different background among specialists involved in target volume definition, the contouring emerges as one of the most questionable steps in treatment planning procedures. A software tool devoted to contouring training, named tutorial for image guided external radiotherapy ('TIGER'), based on the Visible Human Project images data-set, is described. Materials and methods TIGER is addressed to facilitate the learning of axial anatomical images, to promote the training and reproducibility in contouring process, to allow the availability of a tool to enhance the 'drill and practice' approach in training programs. TIGER includes three different environments: Anatomic tutorial devoted to facilitate a self-learning approach to axial body sections; Contouring tutorial addressed to practice contouring process of anatomical structures and to undergo a test program prepared by tutors; Teacher's tools to offer to tutors the opportunity to insert new outlines in TIGER-database, according to local needs or conventions, and to use them in tutorial programs. TIGER-database is grouped in six main anatomical sections: head and neck, male thorax, female thorax, abdomen, male pelvis, and female pelvis. Overall 432 corresponding CT-VH images and 1189 contours of 134 different anatomical structures and lymphatic drainage areas are available. The access to the TIGER software is allowed by ESTRO web site (http://www.estro.be). Conclusions TIGER provides an interactive human anatomy cross-sectional oriented source to facilitate the interpretation of CT scan images usually contoured in daily practice. It offers a drill tool to facilitate the learning of a reproducible contouring procedure. © 2004 Elsevier Ireland Ltd. All rights reserved.",Excluded
936,"State-of-the-art MR Imaging for Thoracic Diseases Since thoracic MR imaging was first used in a clinical setting, it has been suggested that MR imaging has limited clinical utility for thoracic diseases, especially lung diseases, in comparison with x-ray CT and positron emission tomography (PET)/CT. However, in many countries and states and for specific indications, MR imaging has recently become practicable. In addition, recently developed pulmonary MR imaging with ultra-short TE (UTE) and zero TE (ZTE) has enhanced the utility of MR imaging for thoracic diseases in routine clinical practice. Furthermore, MR imaging has been introduced as being capable of assessing pulmonary function. It should be borne in mind, however, that these applications have so far been academically and clinically used only for healthy volunteers, but not for patients with various pulmonary diseases in Japan or other countries. In 2020, the Fleischner Society published a new report, which provides consensus expert opinions regarding appropriate clinical indications of pulmonary MR imaging for not only oncologic but also pulmonary diseases. This review article presents a brief history of MR imaging for thoracic diseases regarding its technical aspects and major clinical indications in Japan 1) in terms of what is currently available, 2) promising but requiring further validation or evaluation, and 3) developments warranting research investigations in preclinical or patient studies. State-of-the-art MR imaging can non-invasively visualize lung structural and functional abnormalities without ionizing radiation and thus provide an alternative to CT. MR imaging is considered as a tool for providing unique information. Moreover, prospective, randomized, and multi-center trials should be conducted to directly compare MR imaging with conventional methods to determine whether the former has equal or superior clinical relevance. The results of these trials together with continued improvements are expected to update or modify recommendations for the use of MRI in near future.",Excluded
1458,"Pharmacokinetics and radiation dose of oxygen-15 labelled butanol in rCBF studies in humans In this positron emission tomography (PET) study in humans we determined the pharmacokinetics and radiation dose of oxygen-15 labelled butanol, a recently introduced tracer for regional cerebral blood flow (rCBF). This report includes a description of the automated preparation of 15O-butanol which allows repetitive activation studies, each 15 min apart. Dynamic rCBF studies were extended by prolonged measurements up to 15 min after injection over different organs such as brain, liver, kidneys and bladder. All measurements were done with a whole-body PET camera PC4096-15WB. Based on the pharmacokinetic data in 13 subjects the radiation doses to single organs were calculated according to MIRD pamphlet No. 11 and the effective dose defined by ICRP 60 as an indicator of radiation dose to the total body. The liver received the highest radiation dose of about 2.2 mGy per 1500 MBq of injected 15O-butanol, which is the typical amount of administered tracer in one rCBF measurement. The dose to the kidneys was 1.6 mGy, to the stomach 0.8 mGy, and to the brain 0.16 mGy. The effective dose was 0.54 mGy, which was similar to that of H2(15)O, but lower than the effective dose from C15O2 in amounts typically applied in human rCBF studies.",Excluded
1167,"p53 expression in human rectal tissue after radiotherapy: upregulation in normal mucosa versus functional loss in rectal carcinomas PURPOSE: In vitro, ionizing radiation of epithelial cells leads to upregulation of wild-type p53 and subsequent induction of p21(waf1). The effect of radiotherapy (RT) on the expression of these proteins in patients is unknown. We assessed the influence of RT on the expression of p53 and p21(waf1) in normal mucosa and rectal carcinomas in vivo., METHODS: Tumor and normal tissue samples were derived from rectal cancer patients randomized in a clinical trial in which the value of preoperative RT was evaluated. p53 and p21(waf1) expression was determined in 51 irradiated and 52 nonirradiated patients using immunohistochemistry., RESULTS: In normal mucosa, both p53 and p21(waf1) were strongly upregulated after RT compared with the expression in unirradiated normal tissue (p <0.001). In tumor cells, no significant difference in the expression of p53 or p21(waf1) was found in the irradiated vs. nonirradiated group. In the few rectal tumors with wild-type p53, induction of p53 after RT did not necessarily lead to upregulation of p21(waf1)., CONCLUSION: These findings demonstrate that in normal mucosa, a functional p53-p21(waf1) pathway is present, whereas in tumor cells it is defective in almost all cases because of either p53 mutation or down- or upstream disruption in tumors with wild-type p53. Therefore, we believe that the role of p53 expression as a single prognostic marker in rectal cancer needs reconsideration.",Included
3423,"Patient-Centered Outcomes Related to Imaging Testing in US Primary Care Background: Imaging tests are one of the most sophisticated types of diagnostic tools used in health care, yet there are concerns that imaging is overused. Currently, tests are typically evaluated and implemented based on their accuracy, and there is limited knowledge about the range of patient-centered outcomes (PCOs) that imaging tests may lead to. This study explores patients' experiences and subsequent outcomes of imaging tests most notable to patients. Method(s): Adult patients from four primary care clinics who had an x-ray, CT, MRI, or ultrasound in the 12 months before recruitment participated in a single semistructured interview to recount their imaging experience. Interview transcripts were analyzed thematically. Result(s): Four themes related to PCOs were identified from 45 interviews. Participants' mean age was 53 years (25-83 years), 30 had undergone a diagnostic imaging test, and 15 underwent imaging for screening or monitoring. Themes included knowledge gained from the imaging test, its contribution to their overall health care journey, physical experiences during the test procedure, and impacts of the testing process on emotions. Conclusion(s): Patients identified various imaging test outcomes that were important to them. Measurement and reporting these outcomes should be considered more often in diagnostic research. Tools for providers and patients to discuss and utilize these outcomes may help promote shared decision making around the use and impact of imaging tests.Copyright © 2018",Excluded
1083,"Volumetric modulated arc therapy with flattening filter free beams for isolated abdominal/pelvic lymph nodes: Report of dosimetric and early clinical results in oligometastatic patients Background: SBRT is a safe and efficient strategy to locally control multiple metastatic sites. While research in the physics domain for Flattening Filter Free Beams (FFF) beams is increasing, there are few clinical data of FFF beams in clinical practice. Here we reported dosimentric and early clinical data of SBRT and FFF delivery in isolated lymph node oligometastatic patients. Method(s): Between October 2010 and March 2012, 34 patients were treated with SBRT for oligometastatic lymph node metastasis on a Varian TrueBeamTM treatment machine using Volumetric Modulated Arc Therapy (RapidArc). We retrospectively evaluated a total of 25 patients for isolated lymph node metastases in abdomen and/or pelvis treated with SBRT and FFF (28 treatments). Acute toxicity was recorded. Local control evaluation was scored by means of CT scan and/or PET scan. Result(s): All dosimetric results are in line with what published for the same type of stereotactic abdominal lymph node metastases treatments and fractionation, using RapidArc. All 25 FFF SBRT patients completed the treatment. Acute gastrointestinal toxicity was minimal: one patient showed Grade 1 gastrointestinal toxicity. Three other patients presented Grade 2 toxicity. No Grade 3 or higher was recorded. All toxicities were recovered within one week. The preliminary clinical results at the median follow up of 195 days are: complete response in 12 cases, partial response in 11, stable disease in 5, with an overall response rate of 82%; no local progression was recorded. Conclusion(s): Data of dosimetrical findings and acute toxicity are excellent for patients treated with SBRT with VMAT using FFF beams. Preliminary clinical results showed a high rate of local control in irradiated lesion. Further data and longer follow up are needed to assess late toxicity and definitive clinical outcomes. © 2012 Alongi et al.; licensee BioMed Central Ltd.",Excluded
417,"[Radiation therapy of eyelid carcinomas] Forty patients with histologically verified tumors of the eyelid, partly being pretreated surgically, were irradiated and reexamined. The irradiations were performed with an apparatus for surface therapy using soft rays. The radiation quality was between 55 and 100 kV, the dose between 3000 and 6000 rd. The single doses amounted to 300 or 400 rd. The rate of recurrences after primary irradiation of basaliomas was 5,5%, the rate of recovery 94,5%. The patients who underwent primary operation show a distinctly increased rate of recurrences. The percentage of complications was small, amounting to 8%. Primary irradiation is recommended for the treatment of stages T1 and T2 of eyelid tumors, the percentage of recovery being high and the number of complications small. Advanced stages ought to be treated according to the site and infiltration of the tumor either by the telecaesium apparatus under conditions of semi-deep therapy with use of a lead satellite for protection of the cristalline lens and with following soft-ray therapy, or by primary operation followed by radiation therapy.",Excluded
1563,"Radiomic analysis in T2W and SPAIR T2W MRI: Predict treatment response to chemoradiotherapy in esophageal squamous cell carcinoma Background: To investigate the capability of radiomic analysis using T2-weighted (T2W) and spectral attenuated inversion-recovery T2-weighted (SPAIR T2W) magnetic resonance imaging (MRI) for predicting the therapeutic response of esophageal squamous cell carcinoma (ESCC) to chemoradiotherapy (CRT). Method(s): Pretreatment T2W- and SPAIR T2W-MRI of 68 ESCC patients (37 responders, 31 nonresponders) were analyzed. A number of 138 radiomic features were extracted from each image sequence respectively. Kruskal-Wallis test were performed to evaluate the capability of each feature on treatment response classification. Sensitivity and specificity for each of the studied features were derived using receiver operating characteristic (ROC) analysis. Support vector machine (SVM) and artificial neural network (ANN) models were constructed based on the training set (23 responders, 20 nonresponders) for the prediction of treatment response, and then the testing set (14 responders, 11 nonresponders) validated the reliability of the models. Comparison between the performances of the models was performed by using McNemar's test. Result(s): Radiomic analysis showed significance in the prediction of treatment response. The analyses showed that complete responses (CRs) versus stable diseases (SDs), partial responses (PRs) versus SDs, and responders (CRs and PRs) versus nonresponders (SDs) could be differentiated by 26, 17, and 33 features (T2W: 11/11/15, SPAIR T2W: 15/6/18), respectively. The prediction models (ANN and SVM) based on features extracted from SPAIR T2W sequence (SVM: 0.929, ANN: 0.883) showed higher accuracy than those derived from T2W (SVM: 0.893, ANN: 0.861). No statistical difference was observed in the performance of the two classifiers (P=0.999). Conclusion(s): Radiomic analysis based on pretreatment T2W- and SPAIR T2W-MRI can be served as imaging biomarkers to predict treatment response to CRT in ESCC patients.Copyright © Journal of Thoracic Disease.",Excluded
618,[Stimulation of the suppressor activity in relation to hematopoietic cells in the mouse thymus as affected by pertussis vaccine] After a single intraperitoneal injection of formalinized whole-cell pertussis vaccine 5374 into CBA mice a drastic depletion of cells in the thymus accompanied by the enhancement of suppressor T-cells production is observed. T-cells inhibit the endogenous and exogenous colony-formation in the spleen by hematopoietic stem cells (CFUs). Treatment of thymus cells with the anti-I-Jk alloantiserum against a specific marker of suppressor T-cells in the presence of complement removes the inhibitory effect on CFUs proliferation and has a stimulatory action on the capacity of the marrow CFUs to form macroscopic hematopoietic colonies in the spleen compared with control ones. These results suggest probable involvement of I-J-bearing suppressor T-cells in the hematopoietic disorders induced by pertussis vaccine.,Excluded
1791,"Patterns of failure after postoperative intensity-modulated radiotherapy for locally advanced and recurrent head and neck cancer Objective: To evaluate the feasibility of postoperative intensity-modulated radiotherapy for head and neck cancer by investigating the patterns of failure after this therapy. Method(s): A retrospective chart review was performed. Result(s): Between March 2006 and December 2013, 122 consecutive patients with head and neck squamous cell carcinoma were treated by surgery followed by postoperative intensity-modulated radiotherapy. In regard to the site of the primary tumor, 59 (48%) patients had cancer of the oral cavity, 31 (26%) patients had cancer of the hypopharynx, 14 (11%) patients had cancer of the oropharynx, 10 (8%) patients had cancer of the larynx and 8 (7%) patients had cancer of unknown primary. The median follow-up period of the surviving patients was 54 months (range, 25-115). Concurrent chemotherapy was administered in 76 patients (62%). The median prescribed radiation dose was 66 Gy. The 3-year overall survival, progression-free survival, distant metastasis free survival and loco-regional control rates were 59%, 48%, 52.4% and 71%, respectively. Of the 122 patients, 32 developed loco-regional recurrence as the initial recurrence, including in-field recurrence in 26 patients, marginal recurrence in five patients and out-field recurrence in seven patients. Of the five patients with marginal recurrence, four have had two or more surgeries before the intensity-modulated radiotherapy and three had oral cavity cancer. Severe adverse events were not frequent, occurring at a frequency of <5%, except for mucositis. No severe toxicities associated with the flap reconstruction were observed either. Conclusion(s): Postoperative intensity-modulated radiotherapy appears to be effective and feasible for patients with head and neck squamous cell carcinoma.Copyright © The Author 2016. Published by Oxford University Press. All rights reserved.",Excluded
1338,"Facing the nuclear threat: Thyroid blocking revisited Context: People being exposed to potentially harmful amounts of radioactive iodine need prophylaxis to prevent high radiation-absorbed doses to the thyroid. Objective(s): Parameters determining the individual protective effect of a pharmacological intervention were investigated. Design and Participants: Biokinetics of 123I was evaluated in 27 healthy volunteers (aged 22-46 yr, median 25 yr, in total 48 assessments) twice in a baseline measurement of the undisturbed kinetics and in an intervention assessment 48 h later. Intervention(s): Seven regimens using single doses of potassium iodide (KI) or sodium perchlorate (SP) at different times relative to exposure were compared: 100 mg KI (-24, 2, 8, 24 h), 100 mg SP (2 h), or 1 g SP (2, 8 h). Main Outcome Measure(s): Different drugs and dosages and the influence of individual parameters of iodine kinetics should be tested. Result(s):Meandose reductions for interventions at -24, 2, 8, and 24 h relative to the activity incorporation were88.7,59.7,25.4,and2.8%,respectively.OnegramSPwasequallyeffectiveas100mgKI; residualuptake was observed after 100 mg SP. The individual dose reduction decreased exponentially with the effective half-life of the activity in the blood. Kinetics in subjects olderthan40yrwasasassumedin official guidelines for the prophylaxis after nuclear accidents but was faster in younger participants. Conclusion(s): Data on the efficacy of thyroid blocking used in the guidelines are adequate for older people but not for young individuals with their typically faster kinetics. SP may be used for thyroid blocking as alternative for individuals with iodine hypersensitivity. Copyright © 2011 by The Endocrine Society.",Excluded
24,"Assessment of periodontal changes in patients undergoing radiotherapy for head and neck malignancy: A hospital-based study Background: Surgical resection, radio and chemotherapy, either used singly or in combination, are the three most common modalities used in head and neck cancer treatment. These modalities are effective in eradicating the tumor; they also negatively impact the normal head and neck structures surrounding the tumor. Direct damage to the oral structures (soft and hard tissue) frequently occurs from radio and chemotherapy, and indirect damage may also arise from systemic toxicity. Material(s) and Method(s): This prospective study was designed to analyze the effect of radiotherapy on periodontal parameters in oncology patients prior to irradiation in the head and neck area, compared with 6 months following treatment. The statistical analysis was done using SPSS. Result(s): The study sample consisted of total 29 patients of head and neck malignancy (M = 17, F = 12), of mean age 45.66 years. Only 22% of patients had various habits (smoking, tobacco chewing, and alcohol consumption) and majority (27.59% patients) had tongue malignancy. All periodontal parameters-oral hygiene index Siller (OHIS), clinical attachment level (CAL), gingival recession (GR), except probing pocket depth (PPD)-were significantly increased after radiotherapy. When comparison was made between doses and fractions, only in mandible statistically significant difference were observed in GR. Conclusion(s): Although there was no significant change in PPD, there was increased GR, CAL, and plaque index associated with radiotherapy. In this study, 61.5% cases of mandibular teeth and 34.4% cases of maxillary teeth showed attachment loss greater than 0.2 mm. So, all patients with head and neck malignancy should undergo an oral examination before the initiation of cancer therapy with adequate prophylaxis.",Excluded
1164,"Cohort profile: four early uranium processing facilities in the US and Canada PURPOSE: Pooling of individual-level data for workers involved in uranium refining and processing (excluding enrichment) may provide valuable insights into risks from occupational uranium and external ionizing radiation exposures., METHODS: Data were pooled for workers from four uranium processing facilities (Fernald, Mallinckrodt and Middlesex from the U.S.; and Port Hope, Canada). Employment began as early as the 1930s and follow-up was as late as 2017. Workers were exposed to high concentrations of uranium, radium, and their decay products, as well as gamma radiation and ambient radon decay products. Exposure and outcome data were harmonized using similar definitions and dose reconstruction methods. Standardized mortality ratios (SMR) were estimated., RESULTS: In total, 560 deaths from lung cancer, 503 non-malignant respiratory diseases, 67 renal diseases, 1,596 ischemic heart diseases, and 101 dementia and Alzheimer's disease (AD) were detected in the pooled cohort of over 12,400 workers (~1,300 females). Mean cumulative doses were 45 millisievert for whole-body external ionizing radiation exposure and 172 milligray for lung dose from radon decay products. Only SMR for dementia and AD among males was statistically significant (SMR=1.29; 95% confidence interval: 1.04, 1.54)., CONCLUSIONS: This is the largest study to date to examine long-term health risks of uranium processing workers.",Included
1266,"Pilot study trialling a new ambulatory method for the clinical assessment of regional gastrointestinal transit using multiple electromagnetic capsules BACKGROUND: Gastrointestinal (GI) motor disorders often involve several regions of the GI tract. Therefore, easy and safe assessment of whole gut and regional motility is valuable for more precise diagnosis. 3D-Transit is a novel method for ambulatory evaluation of total and regional gastrointestinal transit times (GITT) based on the anatomical localization of ingestible electromagnetic capsules. The main purpose of this study was to test the performance of the 3D-Transit system., METHODS: Twenty healthy volunteers each ingested three electromagnetic capsules over a period of two consecutive days. Standard radio-opaque markers (ROM) were also ingested to assess the agreement between total GITT obtained with both methods., KEY RESULTS: Investigations were well-tolerated and three capsules could be tracked simultaneously with minimal data loss (Capsule 1: median: 0.2% of time (range 0-25.3%). Region specific contraction patterns were identified and used for computation of total and regional GITT in all subjects. Inter-observer agreement was 100% for total GITT (median variation 0%) but less for regional GITT. Day-to-day and diurnal variations were significant for total and regional GITT. Total GITT assessed by 3D-Transit capsules were moderately well-correlated to those assessed with standard ROM (Spearman's rho = 0.7)., CONCLUSIONS & INFERENCES: 3D-transit is a well-tolerated and minimal invasive ambulatory method for assessment of GI motility. By providing both total and regional transit times, the 3D-Transit system holds great promise for future clinical studies of GI function in health and disease. Copyright © 2014 John Wiley & Sons Ltd.",Excluded
1980,"Preoperative chemoradiotherapy for locally advanced gastric cancer Background: To examine toxicity and outcomes for patients treated with preoperative chemoradiotherapy (CRT) for gastric cancer. Method(s): Patients with gastroesophageal (GE) junction (Siewert type II and III) or gastric adenocarcinoma who underwent neoadjuvant CRT followed by planned surgical resection at Duke University between 1987 and 2009 were reviewed. Overall survival (OS), local control (LC) and disease-free survival (DFS) were estimated using the Kaplan-Meier method. Toxicity was graded according to the Common Toxicity Criteria for Adverse Events version 4.0. Result(s): Forty-eight patients were included. Most (73%) had proximal (GE junction, cardia and fundus) tumors. Median radiation therapy dose was 45 Gy. All patients received concurrent chemotherapy. Thirty-six patients (75%) underwent surgery. Pathologic complete response and R0 resection rates were 19% and 86%, respectively. Thirty-day surgical mortality was 6%. At 42 months median follow-up, 3-year actuarial OS was 40%. For patients undergoing surgery, 3-year OS, LC and DFS were 50%, 73% and 41%, respectively. Conclusion(s): Preoperative CRT for gastric cancer is well tolerated with acceptable rates of perioperative morbidity and mortality. In this patient cohort with primarily advanced disease, OS, LC and DFS rates in resected patients are comparable to similarly staged, adjuvantly treated patients in randomized trials. Further study comparing neoadjuvant CRT to standard treatment approaches for gastric cancer is indicated. © 2013 Pepek et al.; licensee BioMed Central Ltd.",Excluded
1977,"Determinants of vitamin D status in long-term renal transplant patients In this study, we explored the determinants of vitamin D status in a large cohort of stable, Long-term renal transplant (RTx) patients. Serum 25(OH)D concentrations, and bone biochemistry parameters, were retrospectively analyzed from 266 RTx patients (>10 yr post-engraftment) presenting to clinic over the course of a year. Forty-five percent of the cohort were vitamin D deficient (<37.5 nM), 38% insufficient (37.5 75-nM), and 17% sufficient (>75 nM). Serum 25(OH)D concentrations were higher in patients presenting in summer (p<0.001) and in more active patients (p<0.05). RTx patients with non-melanoma skin cancer (NMSC) (n=45) had higher 25(OH)D concentrations than patients without NMSC (n=221; p<0.05) despite these patients being older, having worse eGFR, transplanted for longer, and less active physically (p<0.05). Lower 25(OH)D concentrations were associated with higher PTH concentrations (p<0.05) which, in the setting of widespread hypovitaminosis, suggests that secondary hyperparathyroidism was common in this cohort. In conclusion, season and activity status are important determinants of vitamin D status. We report, for the first time, that NMSC is associated with higher 25(OH)D, probably through increased UV radiation exposure. Long-term RTx patients may benefit from oral vitamin D supplementation, but this requires a randomized controlled trial to confirm. Copyright © 2012 John Wiley & Sons A/S.",Excluded
504,"Regulation of the metastasis of murine ocular melanoma by natural killer cells In the current study we examine parameters affecting the metastasis of ocular tumors of in vivo derived B16F10 melanoma. In C57BL/6J beige (bg/bg) mice, with low NK activity, metastasis to the lungs was increased and survival time decreased. In C57BL/6J normal (+/+) mice treatment with PK136, a highly specific monoclonal anti-NK antibody (Ab), caused a depletion of NK cytotoxic activity, as demonstrated using a standard 51Cr release assay. In animals bearing ocular tumors, treatment with PK136 Ab resulted in significantly increased pulmonary metastasis and an altered pattern of metastasis. The effect of combined treatment protocols using LS2616 (linomide) and cyclophosphamide (Cy) was examined in enucleated and unenucleated animals. Treatment with LS2616 and Cy resulted in a significant decrease in mean pulmonary metastases (MPM), a decreased frequency of metastasis to the submandibular lymph nodes and an increase in mean survival time. In enucleated mice this combined treatment protocol resulted in apparent cures, the lowest MPM and the longest survival time observed. When tumor-bearing mice were treated with either silica, carrageenan or sublethal gamma irradiation, no effect on metastasis or survival was observed. This study demonstrates the importance of the NK cell as a primary effector cell for the control of metastasis from in vivo derived ocular B16F10 melanoma.",Excluded
2925,"Tolerance of half-body irradiation as systemic therapy for patients with locally advanced breast cancer Background. Locally advanced breast cancer (LABC) is one of the main causes of cancer death among women in Bulgaria. In 1988, when this study started, there was still controversy about the role of chemotherapy in controlling systemic disease. There were encouraging results from the Radiation Therapy Oncology Group (RTOG) 82-06 study suggesting that half-body irradiation (HBI) should be used earlier in the disease course to prevent the development of metastases. There were many patients with LABC requiring treatment, but there was a problem with obtaining the drugs needed; they were expensive and not consistently available. Procedure. Taking into account the medical contraindications to chemotherapy treatment, its toxicity, and the possibility of chemoresistance, we initiated this study to look at the effects of HBI given as two fractions of 4 Gy to the upper and then lower parts of the body, after surgery and before local radiotherapy. Results. The acute tolerance of this regimen in 36 patients with LABC was as good as it was in 4 additional LABC patients with M1 disease, and hematologic recovery was satisfactory. Conclusions. We conclude that systemic treatment with HBI is tolerable. It therefore may be a convenient and cost-effective treatment for LABC, although better treatments are still needed.",Excluded
2685,"Graded exercise testing for spaceflight We developed and validated a graded exercise protocol suitable for operational use on space station. The new treadmill protocol has three level-grade stages (3-min each) at 70, 80, and 90% of estimated VO2peak. The protocol maintains the third stage speed while grade increases each minute to produce work rates equivalent to 100, 107, and 115% of the estimated VO2peak. We compared the new protocol's peak and submaximal responses to those observed during a NASA graded exercise test. All mean protocol differences, including peak work rate (-1.8%), VO2peak (-6.4%), HRpeak (-2.4%), and VEpeak (-9.7%), were not significantly different from the expected measurement errors. We observed similar results for indices (the oxygen uptake at a HR of 150 and the HR's at 70, 80, and 90% of VO2peak) of the submaximal HR-VO2 relationship. The new protocol is an acceptable graded exercise test for periodic operational fitness tests.",Excluded
