Unnamed: 0,titleabstract,decision,prediction
1699,Studies on the fertility of radiologists,Excluded,0.9243254
1700,"Three phenotype profiles are revealed by cluster analysis in early inflammatory back pain suggestive of spondyloarthritis (SPA). Results from the devenir des spondyloarthropathies indifferenciEes rEcentes (DESIR) cohort. Background Spondylarthritis (SPA) spectrum refers to a variety of skeletal and extra-articular inflammatory manifestations that may combine differently among patients. Objectives To examine whether SPA disease manifestations at baseline would combine according to an ordered or random pattern in patients with early inflammatory low back pain (IBP) and suggestive of SPA. Methods Baseline clinical and demographic characteristics, as well as imaging (i.e. pelvic X-rays, pelvic MRI and peripheral entheses ultrasound) and biological data (including HLA-B27) of patients included in the French multicenter DESIR cohort of early (<3 yrs duration) IBP suggestive of SPA were analysed by multiple correspondence analysis in order to graphically assess the association between the studied manifestations. Several methods of cluster analysis using those variables were then performed to identify subgroups of patients with similar characteristics. Results Seven hundred and eight patients were included into the Cohort. Among the 700 analysed patients cluster analysis allowed us to classify 688 patients in 3 major groups (table 1). Cluster A contained a majority of men, with predominant isolated axial manifestations, and higher frequency of uveitis and positivity of HLA-B27. Cluster B predominantly consisted of women, with higher frequency of peripheral signs (including vascularisation at entheses by power Doppler ultrasound (PDUS)), psoriasis and younger onset of disease symptoms. Cluster C was composed by patients with predominant axial symptoms, equal distribution of sex, highest presence of pelvic X-rays and MRI positivity, and higher prevalence of HLA-B27 positivity. (Table presented) Conclusions Cluster analysis of SPA manifestations among patients with early IBP allowed us to clearly identify at baseline 3 different groups of clinical phenotypes. Ongoing follow up will allow to determine whether these clusters may correspond to different severity patterns.",Excluded,0.09673829
1701,"Hyperparathyroidism after thyroid surgery and autotransplantation of histologically normal parathyroid glands. BACKGROUND: Parathyroid autotransplantation is a well-established method to prevent hypoparathyroidism during parathyroid and thyroid operations. The reported success rate of parathyroid autotransplantation ranges from 75% to 100%. Recurrent hyperparathyroidism may develop after parathyroid autotransplantation, especially after the transplantation of hyperplastic or adenomatous parathyroid tissue. Hyperparathyroidism recurs most frequently after subtotal parathyroidectomy or total parathyroidectomy and autotransplantation, in patients with renal failure and secondary hyperparathyroidism, and in patients with familial primary hyperparathyroidism or MEN I or MEN II syndrome. We report three patients who experienced primary hyperparathyroidism after autotransplantation of normal parathyroid tissue during thyroid operations (two patients) or after a long period of hypoparathyroidism., STUDY DESIGN: We reviewed our records from 1983 to May 1998 and identified three patients in whom hyperparathyroidism developed after thyroid operations., RESULTS: One patient had a thyroidectomy with left modified radical neck dissection for papillary thyroid cancer, followed by radioiodine ablative therapy. Two patients had thyroid operations for benign thyroid disease. One of these patients had a history of radiation exposure for acne, and in the other one secondary hyperparathyroidism arose 6 years after a thyroidectomy for hyperthyroidism., CONCLUSIONS: Our study documents that hyperparathyroidism may develop after autotransplantation of histologically normal parathyroid tissue and after a period of hypoparathyroidism after thyroid operations. For this reason, it is important to mark the site of the parathyroid transplantation.",Excluded,0.09344786
1702,"Potential Irish dose reference levels for cardiac interventional examinations. Collective dose for cardio-angiography studies is the highest of all non-CT radiological investigations. Deterministic effects such as erythema, epilation and ulceration being reported on patients who have undergone these procedures emphasise the importance of optimising radiation dose, whilst not compromising diagnostic efficacy. This study investigated radiation doses delivered to patients for four common types of cardiac radiological examinations: coronary angiography (CA), percutaneous coronary intervention (PCI), coronary angiograms (which were followed by an interventional procedure (CA-PCI)) and permanent pacemaker insertions (PPIs). 21 cardiac imaging suites participated in the study in 14 hospitals, representing 90% of relevant centres within Ireland. Radiation dose was monitored for 1804 adult patients using dose-area product meters. Operational and examination details, such as cardiologist grade, patient details, examination complexity and exposure factors, were recorded for each examination. Variation factors in dose between centres ranged from 2.7 to 11.1, but these factors were not higher than intrahospital variations previously recorded for other examinations within Ireland, such as chest X-ray. High-dose centres were often associated with long screening times, a high patient body mass index and complexity of the procedure. Preliminary dose reference levels (DRLs) were established using rounded third quartile values at 4200 cGy cm(2), 8400 cGy cm(2), 10,700 cGy cm(2) and 2100 cGy cm(2) for CA, PCI, CA-PCI and PPI, respectively. With these commonly performed relatively high-dose procedures, it is important that some guideline values are available to encourage optimised strategies. These proposed DRLs offer such guidance.",Excluded,0.09782169
1703,"The evaluation of a modified technique of Total body irradiation in respect of treatment results and toxicity. Introduction. Total body irradiation (TBI) is a well established part of the conditioning regimen prior to bone marrow transplantation (BMT). Numerous different techniques are used and every center elaborates own solutions. The aim of our study to present the method of TBI developed in our department, and to discuss the results of treatment with respect of early and late toxicity. Material and methods. Between 11.2000 and 08.2004 23 patients were treated with fractionated TBI at the Department od Radiotherapy of the M. Sklodowska-Curie Memorial Cancer Center and Institute of Oncology in Warsawa (MSCMCC). Conditioning chemotherapy and BMT were performed in different hematological departments. All patients were irradiated with a total midline dose of 12 Gy in 6 fractions over 3 consecutive days. Doses to the lung did not exceed 11 Gy. The TBI method used in our department was evaluated over a few years. The following modifications have been introduced to the previously applied technique: change of photon energy from 6 MV to 15 MV; increase of lung dose from 9 Gy to 11 Gy; the use of an individual bolus as a lung compensator in lateral fields; more frequent boost irradiation of the mediastinum and legs with small fields; calculations of Monitor Units based on dosimetric data. Boost irradiation of the chest wall with electrons has been abandoned. Results. Median follow up was 12 months. Up till now, 17/23 patients are alive, of these 16 with no relapse. Immediate toxicity was low. Early complications were observed during the first 6 months after BMT in 11 patients. In the case of 4 patients these complications were fatal. Late complications were observed in 10 patients, including chronic GVHD and hormone disturbancy. Only one patient had developed the first symptoms of cataract. In one case Lhermitte's syndrome was observed. One patient died due to liver insufficiency. Conclusions. The results of treatment and the complications rates in patients treated with TBI at our department are consistent with those published in literature. We conclud that our method of TBI is safe and well tolerated.",Excluded,0.109656796
1704,"[Antimutagenic effect of chemosignals from isolated female house mouse on male germ cells (Mus musculus L)]. The influence of chemosignals from isolated mature females of the CBA line on level of spontaneous and radiation-induced meiotic disturbances in spermatocytes I of males of the same line was studied. Using an ana-telophase method, 24-hour exposure of males to soiled bedding containing isolated females chemosignals was shown to lead to a significantly lower frequency of chromosomal aberrations and other meiotic disturbances in spermatocytes I as compared to males kept on clean bedding. The same effect of female chemosignals was found in the reproductive cells of irradiated males (4 Gr). The mechanisms and importance of the revealed antimutagenic effect of mouse female chemosignals on the male reproductive cells in the reproduction process are discussed.",Excluded,0.84676534
1705,"A randomized double-blind controlled trial: Impact of probiotics on diarrhea in patients treated with pelvic radiation. Background & aims: Radical radiation therapy is commonly used for treatment of pelvic cancer. Up to 80% of patients receiving radiotherapy will develop acute radiation induced diarrhea. The primary aim of this randomized double blind controlled trial is to evaluate the effect of the probiotic Bifilact on moderate and severe treatment-induced diarrhea during pelvic radiation. Method(s): Patients with pelvic cancers were treated between 2006 and 2010 at L'HOtel-Dieu de Quebec, University Health Center. Some patients had surgery before pelvic radiotherapy and some received chemotherapy. A total of 246 Patients were randomized between a placebo and either of two regiments of double strain Bifilact probiotics (Lactobacillus acidophilus LAC-361 and Bifidobacterium longum BB-536): a standard dose twice a day (1.3 billion CFU) or a high dose three times a day (10 billion CFU). Patients were trained to record their digestive symptoms daily with a standardized scale and they met a registered dietician and radiation oncologist every week during treatment. The main analysis compared time to first appearance of grade >=2-3-4 diarrhea using Kaplan-Meier curves as measured by proportion of patients without moderate and severe diarrhea. Result(s): 229 patients were analyzed. The difference between the groups for overall grade 2-3-4 diarrhea was not statistically significant (p=0.13). However at 60 days, the proportion of patients without moderate and severe diarrhea in the standard dose group (35%) was more than twice as high as that of the placebo group (17%) with a hazard ratio of 0.69 (p=0.04). In patients who had surgery, the standard probiotics dose group had a better proportion of patients without very severe diarrhea than the placebo group, respectively 97% and 74% (p=0.03). In all groups, the average number of bowel movements per day during treatment was less than 3 soft stools (p=0.80) and the median abdominal pain less than 1 based on the National Cancer Institute scale (p=0.23). Conclusion(s): Standard dose of Bifilact may reduce radiation induced grade 2-3-4 diarrhea at the end of the treatment of patients with pelvic cancer. In patients operated on before RT, a standard dose of probiotics may reduce radiation induced grade 4 diarrhea. Nutritional interventions by a registered dietician seemed to reduce global digestive symptoms. Trial Registration: clinicaltrials.gov. Identifier NCT01839721. © 2014 Elsevier Ltd and European Society for Clinical Nutrition and Metabolism.",Excluded,0.09524336
1706,"Conditional survival among patients with oropharyngeal cancer treated with radiation therapy and alive without recurrence 5 years after diagnosis. Background: Risk of recurrence among patients with oropharyngeal cancer (OPC) who survive 5 years is low. The goal of this study was to assess long-term survival of patients with OPC alive without recurrence 5 years after diagnosis. Method(s): This study included newly diagnosed patients with OPC, who had been treated with radiation and were alive without recurrence 5 years after diagnosis. Overall survival (OS) probabilities beyond 5 years were estimated using the Kaplan-Meier method. Factors associated with OS were determined using Bayesian piecewise exponential survival regression. Standardized mortality ratios for all-cause death were estimated controlling for study year, age, and sex in the US general population. Result(s): Among 1699 patients, the additional 2-year, 5-year, and 10-year OS probabilities were 94%, 83%, and 63%, respectively, and were lower than those in the general population. Patients who were older, were current or former smokers, had other than tonsil or base of tongue tumors, or had T4 tumors had a higher risk of death. Patients who had base of tongue tumors and had received intensity-modulated radiation therapy (IMRT) or lower-radiation doses had a lower risk of death. Standardized mortality ratios were higher among current and heavy smokers and lower among recipients of IMRT and lower radiation doses. Conclusion(s): In this large cohort, long-term survival among patients with OPC was good but lower than predicted for the general population. Patients treated with IMRT and those with less tobacco exposure had better outcomes.Copyright © 2020 American Cancer Society",Excluded,0.2545313
1707,"Effect of Yangyin Humo Decoction on oral mucomembranous reaction to radiotherapy. OBJECTIVE: To observe the effect of Yangyin Humo Decoction (YHD) on oral mucomembranous reaction in patients with head-neck tumor undergoing radiotherapy., METHODS: Forty-Forty-two patients with head-neck tumor undergoing radiotherapy were randomized equally into two groups. The two conventional Western medical treatment was administered to all, including intravenous dripping of 2% lidocaine 20 mL, dexamethasone 5 mg, gentamycin 80,000 units, vitamin B(12) 5 mg, dissolved in saline 250 mL, and 5% sodium bicarbonate solution for gargling, but to the patients in the tested group, YHD was given additionally. The medication was started simultaneously all through the whole course of the radiotherapy. Patients were examined every day to observe and compare the degree, initiating time, and repairing time of their oral lesions; the dosage of radiation they received was recorded as well., RESULTS: The degree of mucomembranous reaction that appeared in most patients in the test group was of grade 1-2, while in the control group, it was grade 2-3. The average time for oral lesion of 1, 2, 3 grades to be initiated in the test group was 12.0+/-1.1, 11.0+/-1.3 and 10.0+/-0.8 days, respectively, after radiation started, which was later than that in the control group (P<0.01). Moreover, the average repairing time for the lesions of grades 1, 2, and 3 in the test group was 3.0+/-0.7, 10.0+/-1.3 and 19.0+/-0.8 days, which were shorter than those in the control group respectively (P<0.01). The radiation applied on the primary tumor of patients with oral lesion of grade 1-3 in the test group was 24.2+/-2.2, 42.0+/-2.6 and 58.0+/-1.6 Gy on the average, respectively, which were higher than that applied on patients in the control group (P<0.05 or P<0.01)., CONCLUSION: The Chinese herbal preparation YHD could alleviate oral mucomembranous reaction to radiation applied in patients with head-neck tumor.",Excluded,0.120378256
1708,"Antisense oligonucleotide targeting p53 increased apoptosis of MCF-7 cells induced by ionizing radiation. AIM: To investigate the effect of antisense compounds (AS) targeting human p53 mRNA on radiosensitivity of MCF-7 cells., METHODS: Western blotting and RTPCR were used to analyze the protein content and mRNA level. Additionally, cell proliferation, cell cycle and cell apoptosis were all analyzed in irradiated or sham-irradiated cells., RESULTS: Among the five antisense compounds (AS), AS3 was identified to efficiently inhibit p53 mRNA level and protein content. Interestingly, AS3 transfer has little effect on cell proliferation in DU-145 cells (mutant p53) after ionizing radiation (IR). In contrast, a marked increase of cell apoptosis and growth inhibition were observed in MCF-7 cells (wild-type p53), suggesting that AS3 can increase radiosensitivity of MCF-7 cells. Additionally, it was also observed that the transfection of AS3 decreased the fraction of G1 phase cells, and increased the proportion of S phase cells compared to untreated cells 24 h after IR in MCF-7 cell lines., CONCLUSION: AS3 transfection increases MCF-7 cell apoptosis induced by 5 Gy-radiation, and this mechanism may be closely associated with abrogation of G1 phase arrest.",Included,0.93061143
1709,"Surgical management of osteoradionecrosis of the jaws. OBJECTIVE: The objective of this study is to evaluate our 10-year clinical experience in surgical management of patients with osteoradionecrosis (ORN) unresolved with conservative nonoperative treatment., PATIENTS AND METHODS: The medical records of 120 patients who had been surgically treated for ORN during a 10-year period (January 2003 to January 2013) were retrospectively reviewed., RESULTS: The most predilection ORN site was mandible (82.5%), followed by the maxilla (11.7%). ORN developed within initial 12 months in 39.2% and within the first 3 years in 68.3%. The median radiation dose was 68.1 Gy (range, 35-148 Gy), but 51 patients (42.5%) experienced ORN even though radiation doses were controlled under 60 Gy. Surgical trauma, as we believed, was the most important factor leading to this result. Among all the patients, 12 (10.0%) patients were found ineligible for operative treatment due to comorbid systematic diseases whereas none healed or improved. In terms of surgical management of the rest of the 108 patients, 90 (75.0%) patients underwent radical resection (4 patients unhealed), and 18 (15.0%) patients underwent mild surgical procedures such as sequestrectomy or debridement (1 patient unhealed). Of the 90 radical resection patients, 58 patients underwent radical resections and immediate microvascular flap reconstruction (19 bone flaps and 39 soft flaps), and 32 patients only experience radical resection (5 patients received second-stage reconstruction). According to follow-up information, 55 patients were free of disease., CONCLUSION: Though priority should be given to surgical treatment for the patient whose ORN does not respond to conservative nonoperative treatment, we may as well take into account more individualized regimens based on ORN severity. A hard lesson learned from our article is that the oral maxillofacial surgeon should minimize the trauma for jaws as possible as he can, especially to patients who need to receive postoperative radiotherapy.",Excluded,0.0972111
1710,"Towards improved prognostic scores predicting survival in patients with brain metastases: A pilot study of serum lactate dehydrogenase levels. Accurate prognostic information is desirable when counselling patients with brain metastases regarding their therapeutic options and life expectancy. Based on previous studies, we selected serum lactate dehydrogenase (LDH) as a promising factor on which we perform a pilot study investigating methodological aspects of biomarker studies in patients with brain metastases, before embarking on large-scale studies that will look at a larger number of candidate markers in an expanded patient cohort. For this retrospective analysis, 100 patients with available information on LDH treated with palliative whole-brain radiotherapy were selected. A comprehensive evaluation of different LDH-based variables was performed in uni- and multivariate tests. Probably, the most intriguing finding was that LDH kinetics might be more important, or at least complement, information obtained from a single measurement immediately before radiotherapy. LDH and performance status outperformed several other variables that are part of prognostic models such as recursive partitioning analyses classes and graded prognostic assessment score. LDH kinetics might reflect disease behaviour in extracranial metastatic and primary sites without need for comprehensive imaging studies and is a quite inexpensive diagnostic test. Based on these encouraging results, confirmatory studies in a larger cohort of patients are warranted. Copyright 2012 Carsten Nieder et al.",Excluded,0.13065495
1711,"CT-Urography. In this paper we present an overview of CT-Urography. With the advent of multislice CT scanners and the evolution of image processing methods this technique now affords optimal urographic images comparable to those obtained with conventional techniques. We describe the acquisition techniques and protocols used by the various authors. Effective radiation dose has conditioned the use of CT-Urography so that the tendency today is to reduce the number of scans by performing, after the nonenhanced scan, a single contrast-enhanced scan comprising both the nephrographic and urographic phase. With the use of multislice CT the quality of the urogram improves with the number of slices. We illustrate a variety of processing techniques, multiplanar reconstruction (MPR), maximum (MIP) and average intensity projection (AIP) and volume rendering (VR) and present a series of upper urinary tract tumours testifying to the superiority of the AIP technique over MIP. We then review the results of comparative studies of CT-Urography with conventional urography in upper urinary tract diagnostics. Finally, we describe the advantages and limitations of CT-Urography.",Excluded,0.085991256
1712,"Patterns of diagnostic imaging and associated radiation exposure among long-term survivors of young adult cancer: a population-based cohort study. BACKGROUND: Survivors of young adult malignancies are at risk of accumulated exposures to radiation from repetitive diagnostic imaging. We designed a population-based cohort study to describe patterns of diagnostic imaging and cumulative diagnostic radiation exposure among survivors of young adult cancer during a survivorship time period where surveillance imaging is not typically warranted., METHODS: Young adults aged 20-44 diagnosed with invasive malignancy in Ontario from 1992-1999 who lived at least 5 years from diagnosis were identified using the Ontario Cancer Registry and matched 5 to 1 to randomly selected cancer-free persons. We determined receipt of 5 modalities of diagnostic imaging and associated radiation dose received by survivors and controls from years 5-15 after diagnosis or matched referent date through administrative data. Matched pairs were censored six months prior to evidence of recurrence., RESULTS: 20,911 survivors and 104,524 controls had a median of 13.5 years observation. Survivors received all modalities of diagnostic imaging at significantly higher rates than controls. Survivors received CT at a 3.49-fold higher rate (95% Confidence Interval [CI]:3.37, 3.62) than controls in years 5 to 15 after diagnosis. Survivors received a mean radiation dose of 26 miliSieverts solely from diagnostic imaging in the same time period, a 4.57-fold higher dose than matched controls (95% CI: 4.39, 4.81)., CONCLUSIONS: Long-term survivors of young adult cancer have a markedly higher rate of diagnostic imaging over time than matched controls, imaging associated with substantial radiation exposure, during a time period when surveillance is not routinely recommended.",Excluded,0.93936
1713,"Treatment of nonresectable hepatocellular carcinoma with intrahepatic 90Y-microspheres. Treatment for nonresectable hepatocellular carcinoma (HCC) is palliative. The relatively greater arteriolar density of hepatic tumors compared with normal liver suggests that intrahepatic arterial administration of 90Y-microspheres can be selectively deposited in tumor nodules and results in significantly greater radiation exposure to the tumor than external irradiation. The purpose of this study was to determine the proportion (frequency) and duration of response, survival, and toxicity after intrahepatic arterial injection of 90Y-microspheres in patients with HCC. Method(s): Patients with documented HCC, Eastern Cooperative Oncology Group performance status 0-3, adequate bone marrow, and hepatic and pulmonary function were eligible for study. Patients who had significant shunting of blood to the lungs or gastrointestinal (GI) tract or who could not undergo cannulation of the hepatic artery were excluded. Patients received a planned dose of 100 Gy through a catheter placed into the hepatic artery. Result(s): Twenty-two patients were treated with 90Y-microspheres; 20 of the treated patients (median age, 62.5 y) were evaluated for treatment efficacy. Nine patients were Okuda stage I, and 11 were Okuda stage II. The median dose delivered was 104 Gy (range, 46-145 Gy). All 22 treated patients experienced at least 1 adverse event. Of the 31 (15%) serious adverse events, the most common were elevations in liver enzymes and bilirubin and upper GI ulceration. The response rate was 20%. The median duration of response was 127 wk; the median survival was 54 wk. Multivariable analysis suggested that a dose >104 Gy (P = 0.06), tumor-to-liver activity uptake ratio >2 (P = 0.06), and Okuda stage I (P = 0.07) were associated with longer survival. Conclusion(s): Significantly higher doses of radiation can be delivered to a HCC tumor by intrahepatic arterial administration of 90Y-microspheres than by external beam radiation. This treatment appears to be beneficial in nonresectable HCC with acceptable toxicity.",Excluded,0.110713
1714,"Hyperfractionated Accelerated Radiotherapy (HART) for anaplastic thyroid carcinoma: toxicity and survival analysis. PURPOSE: Anaplastic thyroid carcinoma (ATC) is one of the most aggressive cancers, and the current protocol of hyperfractionated accelerated radiotherapy was initiated to improve survival while limiting toxicities., METHODS AND MATERIALS: All patients with ATC from 1991 to 2002 were accrued and received megavoltage radiotherapy from the mastoid processes to the carina up to 60 Gy in twice-daily fractions of 1.8 and 2 Gy, 6 hours apart., RESULTS: Thirty-one patients were accrued with a median age of 69 years, and 55% were women. Debulking was performed in 26%, and total thyroidectomy, in 6%, whereas 68% received radical radiotherapy alone. Local control data were available for 27 patients: 22% had a complete response, 26% had a partial response, 15% showed progressive disease, and 37% showed static disease. Median overall survival for all 31 patients was 70 days (95% confidence interval, 40-99). There was no significant difference in median survival between patients younger (70 days) and older than 70 years (42 days), between men (70 days) and women (49 days), and between patients receiving postoperative radiotherapy (77 days) and radical radiotherapy alone (35 days). Grade III or higher skin erythema was seen in 56% patients; desquamation in 21%; dysphagia in 74%; and esophagitis in 79%., CONCLUSION: The current protocol failed to offer a significant survival benefit, was associated with severe toxicities, and thus was discontinued. There is a suggestion that younger patients with operable disease have longer survival, but this would require a larger study to confirm it.",Excluded,0.17505574
1715,"Flexible Modeling of the Association between Cumulative Exposure to Low-Dose Ionizing Radiation from Cardiac Procedures and Risk of Cancer in Adults with Congenital Heart Disease. Adults with congenital heart disease are increasingly being exposed to low-dose ionizing radiation (LDIR) from cardiac procedures. In a recent study, Cohen et al. (Circulation. 2018;137(13):1334-1345) reported an association between increased LDIR exposure and cancer incidence but did not explore temporal relationships. Yet, the impact of past exposures probably accumulates over years, and its strength may depend on the amount of time elapsed since exposure. Furthermore, LDIR procedures performed shortly before a cancer diagnosis may have been ordered because of early symptoms of cancer, raising concerns about reversal causality bias. To address these challenges, we combined flexible modeling of cumulative exposures with competing-risks methodology to estimate separate associations of time-varying LDIR exposure with cancer incidence and all-cause mortality. Among 24,833 patients from the Quebec Congenital Heart Disease Database, 602 had incident cancer and 500 died during a follow-up period of up to 15 years (1995-2010). Initial results suggested a strong association of cancer incidence with very recent LDIR exposures, likely reflecting reverse causality bias. When exposure was lagged by 2 years, an increased cumulative LDIR dose from the previous 2-6 years was associated with increased cancer incidence, with a stronger association for women. These results illustrate the importance of accurate modeling of temporal relationships between time-varying exposures and health outcomes.Copyright © 2019 The Author(s). Published by Oxford University Press on behalf of the Johns Hopkins Bloomberg School of Public Health. All rights reserved.",Excluded,0.93996155
1716,"Prospective comparison of extracorporeal photopheresis induced apoptosis using open-loop OPTIA collecting system and THERAFLEX-ECP OR PIT UVA illumination vs closed-loop therakos cellex system. Background: Extracorporeal photopheresis (ECP) has been established as second-line treatment for chronic graft-versus-host disease (C-GVHD), enabling reduction of immunosuppressive therapy. In the USA, ECP is performed with closed-loop devices only, whereas in other countries both closed-loop and two-step open-loop systems are used. Aim(s): In the current study, collection and apoptosis cell generation using two ECP approaches were prospectively compared. Method(s): The open-loop procedure (modality A) was performed for 2 consecutive days followed by the closed-loop procedure (modality B) that was carried out for 2 consecutive days 2 weeks later. Findings on the levels of hematocrit (Hct), WBC, monocytes (mono), lymphocytes (lympho), neutrophils (neutro), product bag volume and collection duration were analyzed. Early and late apoptosis of product cells was also assessed. Specimens were collected from the product bag before adding 8-MOP and after UVA irradiation. Mononuclear cells (MNC) were separated using Lymphoprep (Axis-Shield), measured and suspended in cell culture flasks at a concentration of 4 x 106/ml in the RPMI-1640 medium supplemented with 10% fetal bovine serum. The cells were incubated for 48 h at 37degreeC. MNC subsets (lymphocyte, monocyte) were identified by: CD3,CD4,CD8a,CD14,CD25,CD11C,CD123,CD56,DR, FoxP3, CD303,CD86 labeling. Early apoptosis was evaluated using Annexin V and late apoptosis was assessed using Propidium Iodid. Result significance was evaluated using Wilcoxon signed paired test. Result(s): Procedures were performed in 12 patients with chronic GVHD (4 females, 8 males; median age 44, range 20-67 years). Thirty nine open-loop procedures and 24 (table present) closed-loop paired procedures were subjected to analysis. Results of cell collection and apoptosis are shown in Tables 1 and 2, respectively. Median Hct levels were similar in collections obtained using Spectra Optia and Cellex devices (2.2 and 2.1, respectively). No difference in apoptosis was observed between the use of Theraflex-ECP and PIT UVA illumination system. Conclusion(s): The current study demonstrated significant differences between the two ECP modalities. Despite its longer duration, the open-loop procedure resulted in significantly higher mean total MNC amount and provided a significantly higher number of early apoptotic cells in lymphocyte and monocyte gates both before and after UVA irradiation. This finding may be attributed to difference in device design. The results obtained suggest that the open-loop procedure could be efficiently employed in patients with GVHD.",Excluded,0.08737438
1717,"Selection of comparable anatomical locations of muscle cross-sectional images in the Osteoarthritis Initiative MRI data. Purpose: Muscle forces and cross sectional areas (CSA) play an important role in the onset and progression of OA. The OA Initiative provides images of muscle CSAs of both limbs. These images are acquired starting 10 cm proximally of the distal epiphyseal line of the femur and cover 15 slices of 0.5 mm (7.5 cm) in proximal direction. The images therefore have a variable anatomical location with regard to the femur and thigh muscles in short and tall individuals, and this poses limits on the comparability between participants in cross sectional studies. The objectives were therefore to determine a) the location of the 15 slices in relation to the femur (%length) in persons with variable body height, b) which part of the femur (% length) is covered in all subjects, and c) whether the inter-subject variability of the location of these cross sectional images (versus the femoral length) can be effectively reduced, when accounting for differences in body height. Method(s): Clinical data, MR images of the thigh muscles, and full limb X-rays from 48 OA participants with calculated Kellgren Lawrence grade 3 were studied (OAI public data sets 0.2.2, 0.E.1, 1.E.1). The subjects were selected to cover the full body height distribution in men and women. In the women (n=24), the body height ranged from 151.1 to 180.2 cm, and in the men (n=24) from 162.8 to 188.8 cm. From the full-limb X-rays, the femoral length (distance of the knee joint space to the proximal end of the femoral head was determined in vertical direction. The position of the epiphyseal line (in the femur) was measured in MRI scout views which were used to plan the thigh muscle MRI acquisitions. Result(s): The femoral length (F) in the full-limb X-rays varied from 47.3 to 55.1 cm in men, and from 44.2 to 55.9 cm in women The relationship between F and the body height (H) was similar in men and women (F=29.4% of H in women [min:27.5%, max:31.5%], and F=30.0% of H in men [min: 27.9%, max:33.8%]). Linear regression analysis provided the equations F=0.29xH mm + 15.7mm for men (r2=63%) and F=0.33 x Hmm - 51.93mm for women (r2=57%) as estimates of F. The epiphyseal line was clearly visible in 24 of the 48 MRI scout views; its relative position in the femur (from distal) was 6.0% in women (min:3.4%; max:8.5%), and 7.2% in men (min:5.5%, max:8.8%), The location was significantly different (p=0.03) between sexes. From these data, it was derived that a region of 29.4% to 36.7% of the femoral length (from distal) was covered by the 15 axial MRI muscle slices in all men, and a region between 31.1% and 35.7% in all women, across the full range of body heights. Therefore a target slice located at 33% of F (from distal to proximal) was selected, so that all participants could be included in a measurement, independent of body height. This location corresponded to slice No7 (from distal to proximal) in a person of average height (=mean across the 48 subjects). When selecting slice No7 in every participant, its location varied between 30% and 37% of the femoral length (standard deviation [SD]=1.5%). When choosing the most appropriate slice after accounting for differences in body height (slice number 4 to 9), its location varied only between 32.5% and 33.5% (SD=0.3%). Conclusion(s): Measurement of the femoral length and the epiphyseal line allows for the precise selection of comparable slices for measuring muscle CSAs in subjects with different heights. In cases where no full limb radiographs are available, the use of body height (H) as an estimate of femoral length (F) can reduce the variability of the slice location as expressed by the standard deviation by a factor of 5 compared with choosing the same slice across all subjects.",Excluded,0.087458976
1718,"Impact of VMAT-IMRT compared to 3D conformal radiotherapy on anal sphincter dose distribution in neoadjuvant chemoradiation of rectal cancer. Background: Neoadjuvant radio- or chemoradiation (nIRT) therapy is the standard treatment for loco-regional advanced rectal cancer patients of the lower or middle third. Currently, intensity modulated radiation therapy (IMRT) is not the recommended radiation technique even though IMRT has advantages compared to 3D-radiation regarding dose sparing to organs at risk like small bowel and urinary bladder. So far, the benefit of IMRT concerning the anal sphincter complex is not examined. With this study we intended to evaluate the dose distribution on the anal sphincters of rectal cancer patients treated with IMRT in comparison with 3D-techniques. Method(s): We selected 16 patients for the IMRT-group and 16 patients for the 3D-group with rectal cancer of the middle third who were treated in our institute. All patients received 45 Gy in a chemoradiation protocol. Patients in both groups were matched regarding stage, primary tumor distance to the anal verge and size of the tumor. We delineated the internal and external anal sphincters, the addition of both sphincters and the levator ani muscle in all patients. Subsequently, we evaluated and compared dose parameters of the different sphincters in both groups and analysed the configuration of the isodoses in the area of the caudal radiation field, respectively. Result(s): Most of the relevant dose parameters of the caudal sphincters (Dmean, Dmedian, V10-V40) were significantly reduced in the IMRT-group compared to the 3D-group. Accordingly, the isodoses at the caudal edge of the target volume in the IMRT group demonstrated a steep dose fall. The levator ani muscle always was included into the planned target volumes and received the full dose in both groups. Conclusion(s): The modern VMAT-IMRT can significantly reduce the dose to the anal sphincters for rectal cancer patients of the middle third who were treated with conventional chemoradiation therapy.Copyright © 2018 The Author(s).",Excluded,0.09285099
