,titleabstract,decision
2611,"The effect of exposure to 60Co accelerated electrons and gamma quanta on the activity of oxidative and hydrolytic enzymes in the rat brain. [Russian] In experiments with 112 male Wistar rats it was shown that accelerated electrons (85 Gy) caused a significant increase in activities of succinate dehydrogenase (SDG) by 15.8% and lactate dehydrogenase (LDG) by 17.0%, and a decrease in activities of alkaline phosphatase (AP) and monoamine oxidase (MAO) by 10.6 and 7.8% respectively within the sensorimotor region of the cerebral cortex immediately after irradiation. Activity of SDG and MAO decreased (by 16.4% and 7.8% respectively) in the caudate nucleus over the same period of time. An increase in the accelerated electron dose from 85 to 500 Gy did not change the direction and the rate of the radiation response of the enzymes. Exposure of rats to 60Co gamma quanta (75 Gy) increased SDG and LDG activity (by 21.4 and 17.3% respectively) within the sensorimotor cortex as late as 10 min after irradiation. A repeated significant increase in SDG and LDG activity was observed 2 hr after irradiation.",Included
984,"Increased risk of ischemic stroke after radiotherapy on the neck in patients younger than 60 years PURPOSE: To estimate the risk of ischemic stroke in patients irradiated for head and neck tumors.PATIENTS AND METHODS: The incidence of ischemic stroke was determined in 367 patients with head and neck tumors (162 larynx carcinomas, 114 pleomorphic adenomas, and 91 parotid carcinomas) who had been treated with local radiotherapy (RT) at an age younger than 60 years. Relative risk (RR) of ischemic stroke was determined by comparison with population rates from a stroke-incidence register, adjusted for sex and age. Other risk factors for stroke (hypertension, smoking, hypercholesterolemia, diabetes mellitus [DM]) were registered. The median follow-up time after RT was 7.7 years (3,011 person-years of follow-up).RESULTS: Fourteen cases of stroke occurred (expected, 2.5; RR, 5.6; 95% confidence interval [CI], 3.1 to 9.4): eight in patients with laryngeal carcinoma (expected,1.56; RR, 5.1; 95% CI, 2.2 to 10.1), four in pleomorphic adenoma patients (expected, 0.71; RR, 5.7; 95% CI, 1.5 to 14.5), and two in parotid carcinoma patients (expected, 0.24; RR, 8.5, 95% CI, 1.0 to 30.6). Five of six strokes in patients irradiated for a parotid tumor occurred at the ipsilateral side. Analysis of other risk factors for cerebrovascular disease showed hypertension and DM to cause an increase of the RR after RT. After more than 10 years' follow-up, the RR was 10.1 (95% CI, 4.4 to 20.0). The 15-year cumulative risk of stroke after RT on the neck was 12.0% (95% CI, 6.5% to 21.4%).CONCLUSION: This is the first study to demonstrate an increased risk of stroke after RT on the neck. During medical follow-up, preventive measures should be taken to reduce the impact of the risk factors for cerebrovascular disease, to decrease stroke in these patients.",Included
2888,"Radiation Induces Distinct Changes in Defined Subpopulations of Neural Stem and Progenitor Cells in the Adult Hippocampus While irradiation can effectively treat brain tumors, this therapy also causes cognitive impairments, some of which may stem from the disruption of hippocampal neurogenesis. To study how radiation affects neurogenesis, we combine phenotyping of subpopulations of hippocampal neural stem and progenitor cells with double- and triple S-phase labeling paradigms. Using this approach, we reveal new features of division, survival, and differentiation of neural stem and progenitor cells after exposure to gamma radiation. We show that dividing neural stem cells, while susceptible to damage induced by gamma rays, are less vulnerable than their rapidly amplifying progeny. We also show that dividing stem and progenitor cells that survive irradiation are suppressed in their ability to replicate 0.5-1 day after the radiation exposure. Suppression of division is also observed for cells that entered the cell cycle after irradiation or were not in the S phase at the time of exposure. Determining the longer term effects of irradiation, we found that 2 months after exposure, radiation-induced suppression of division is partially relieved for both stem and progenitor cells, without evidence for compensatory symmetric divisions as a means to restore the normal level of neurogenesis. By that time, most mature young neurons, born 2-4 weeks after the irradiation, still bear the consequences of radiation exposure, unlike younger neurons undergoing early stages of differentiation without overt signs of deficient maturation. Later, 6 months after an exposure to 5 Gy, cell proliferation and neurogenesis are further impaired, though neural stem cells are still available in the niche, and their pool is preserved. Our results indicate that various subpopulations of stem and progenitor cells in the adult hippocampus have different susceptibility to gamma radiation, and that neurogenesis, even after a temporary restoration, is impaired in the long term after exposure to gamma rays. Our study provides a framework for investigating critical issues of neural stem cell maintenance, aging, interaction with their microenvironment, and post-irradiation therapy.",Included
57,"Temporally precise in vivo control of intracellular signalling In the study of complex mammalian behaviours, technological limitations have prevented spatiotemporally precise control over intracellular signalling processes. Here we report the development of a versatile family of genetically encoded optical tools ('optoXRs') that leverage common structure-function relationships among G-protein-coupled receptors (GPCRs) to recruit and control, with high spatiotemporal precision, receptor-initiated biochemical signalling pathways. In particular, we have developed and characterized two optoXRs that selectively recruit distinct, targeted signalling pathways in response to light. The two optoXRs exerted opposing effects on spike firing in nucleus accumbens in vivo, and precisely timed optoXR photostimulation in nucleus accumbens by itself sufficed to drive conditioned place preference in freely moving mice. The optoXR approach allows testing of hypotheses regarding the causal impact of biochemical signalling in behaving mammals, in a targetable and temporally precise manner.",Excluded
2949,"Comparison of the extent of hippocampal sparing according to the tilt of a patient's head during WBRT using linear accelerator-based IMRT and VMAT In this paper, we report the results of our investigation into whole brain radiotherapy (WBRT) using linear accelerator-based intensity-modulated radiation therapy (IMRT) and volumetric-modulated arc therapy (VMAT) in lung cancer patients with a high risk of metastasis to the brain. Specifically, we assessed the absorbed dose and the rate of adverse effects for several organs at risk (OAR), including the hippocampus, according to the tilt of a patient's head. We arbitrarily selected five cases where measurements were made with the patients' heads tilted forward and five cases without such tilt. We set the entire brain as the planning target volume (PTV), and the hippocampi, the lenses, the eyes, and the cochleae as the main OAR, and formulated new plans for IMRT (coplanar, non-coplanar) and VMAT (coplanar, non-coplanar). Using the dose-volume histogram (DVH), we calculated and compared the effective uniform dose (EUD), normal tissue complication probability (NTCP) of the OAR and the mean and the maximum doses of hippocampus. As a result, if the patient tilted the head forward when receiving the Linac-based treatment, for the same treatment effect in the PTV, we confirmed that a lower dose entered the OAR, such as the hippocampus, eye, lens, and cochlea. Moreover, the damage to the hippocampus was expected to be the least when receiving coplanar VMAT with the head tilted forward. Accordingly, if patients tilt their heads forward when undergoing Linac-based WBRT, we anticipate that a smaller dose would be transmitted to the OAR, resulting in better quality of life following treatment.",Excluded
849,The pathology of the hypothalamus,Excluded
1071,"Emesis and gastrointestinal problems during radiotherapy: a comparison of performance of daily activities between patients experiencing nausea and patients free from nausea PURPOSE OF THE RESEARCH: To describe the experiences of nausea, vomiting and gastrointestinal problems during radiotherapy, and to compare patients experiencing nausea with patients not experiencing nausea regarding performance in daily activities, sleeping and eating capacity.METHODS AND SAMPLE: A cross-sectional sample of 131 Swedish radiotherapy patients answered a questionnaire regarding the preceding week of radiotherapy. Mean age was 63 years (standard deviation 12.1) and 56% were women. The radiotherapy fields were breast (35%), abdomen/pelvis (15%), prostate/bladder (21%), head/neck (10%) and other (8%).KEY RESULTS: The patients experiencing nausea within the observed week (n=31) had, compared to the patients not experiencing nausea (n=100), lower ability in daily activities in general (p=0.001), in shopping (p=0.014), walking (p=0.007) and social interaction (p=0.007). Of the patients with nausea 48% had seldom woken up rested and 34% were not able to eat as much as they used to. Corresponding figures for nausea free patients were 27% (not significant; ns) and 16% (ns). Six (5%) experienced vomiting, 15 (12%) diarrhoea, 23 (18%) constipation and 52 (40%) any gastrointestinal symptoms. Forty seven (90%) were negatively bothered by the experienced gastrointestinal symptoms.CONCLUSIONS: The fourth of patients experiencing nausea during radiotherapy had lower ability to perform daily activities than the three quarters of patients who were free from nausea. Few patients vomited while 40% experienced gastrointestinal symptoms during the observed week of radiotherapy. This implies that health care professionals could consider identifying nauseous patients that possibly need support in nausea-reduction and in daily activities during radiotherapy.",Excluded
73,"Limb myokymia Thirty-eight patients with myokymic discharges localized to limb muscles on needle electromyography had various neurologic lesions, both acute and chronic. Of the 38 patients, 27 had had previous radiation therapy and the clinical diagnosis of radiation-induced plexopathy, myelopathy, or both. For the remaining 11 patients, the diagnoses included multiple sclerosis, inflammatory polyradiculoneuropathy, ischemic neuropathy, inflammatory myopathy, and chronic disorders of the spinal cord and peripheral nerves. The clinical presentations and results of locl ischemia, peripheral nerve block, nd percutaneous stimulation suggest that most limb myokymic discharges arise focally at the site of a chronic peripheral nerve lesion.",Included
1629,"Requirement for Atm in ionizing radiation-induced cell death in the developing central nervous system Ataxia telangiectasia (AT) is characterized by progressive neurodegeneration that results from mutation of the ATM gene. However, neither the normal function of ATM in the nervous system nor the biological basis of the degeneration in AT is known. Resistance to apoptosis in the developing central nervous system (CNS) of Atm-/- mice was observed after ionizing radiation. This lack of death occurred in diverse regions of the CNS, including the cerebellum, which is markedly affected in AT. In wild-type, but not Atm-/- mice, up-regulation of p53 coincided with cell death, suggesting that Atm-dependent apoptosis in the CNS is mediated by p53. Further, p53 null mice showed a similar lack of radiation-induced cell death in the developing nervous system. Atm may function at a developmental survival checkpoint that serves to eliminate neurons with excessive DNA damage.",Included
786,"New phototriggers: extending the p-hydroxyphenacyl pi-pi absorption range [equation--see text] Introducing 3-methoxy or 3,5-dimethoxy substituents on the 4-hydroxyphenacyl (pHP) photoremovable protecting group has been explored with two excitatory gamma-amino acids, L-glutamic acid and gamma-amino butyric acid (GABA). These substituents significantly extend the absorption range of the pHP chromophore, e.g., the tail of absorption bands of 2a,b extend above 400 nm, well beyond the absorptions of aromatic amino acids and nucleotides. Irradiation releases the amino acids with rate constants of approximately 10(7) s(-)(1) and appearance efficiencies (Phi(app)) of 0.03-0.04. The photoproducts are formed through the pHP excited triplet and are primarily products of photoreduction and photohydrolysis. 1a,b also rearranged to the phenylacetic acid 3.",Excluded
2582,High-dose prophylactic cranial irradiation cuts survival,Included
2925,"Adverse effects of radiotherapy on the central nervous system. [French] Adverse effects of radiotherapy on the central nervous system are increasingly met with. Both the brain and spinal cord may be involved. Whereas some forms have a favorable outcome, many run a relentlessly progressive course, failing to respond to treatment. Improvement of radiation protocols should achieve a lower complication rate.",Excluded
2158,"Lipid alteration following proton beam irradiation in mouse brain of radiation necrosis model INTRODUCTION: Brain radiation necrosis (RN) is irreversible severe adverse effect after radiation therapy for brain tumors over 60 Gy. Effective treatment for this irreversible event has not been established. The lying mechanism of RN is to be elucidated in order to establish a new therapy. We have established brain RN mouse model using proton beam at the Wakasa Wan Energy research Center. In this model, RN was induced 8 months after irradiation and the histology of the necrosis recapitulated the human RN patients [Kondo N.2015]. So far, some researchers investigated the mechanism of RN based on protein level. However, with the advanced mass spectrometry technology, lipid mediator response to ionizing radiation was reported [Laiakis EC, 2014]. Therefore, in this study, lipid alteration after proton beam irradiation was investigated in mouse brain RN model using high-resolution matrix-assisted laser desorption/ionizing imaging mass spectrometry (HR-MALDI-IMS). MATERIALS AND METHODS: Generation of mouse brain RN model: C57BL/6J mice were irradiated in the restricted area of right brain at 60 Gy using proton beam. Tissue preparation: After 4 months later mouse was sacrificed by transcardial perfusion with cold PBS. The brain was extracted and immediately frozen in liquid nitrogen and kept in-80degreeC. The brain was sliced to a thickness of 4 mum with a cryostat and placed onto an indium tin oxide coated glass slide and stored at-20 degreeC until matrix application and subsequent HR-MALDI-IMS analysis. Each slide was anchored in vacuum deposition equipment and coated with 9-aminoacridine hemihydrates (9-AA) matrix layer obtained by sublimation at 220degreeC. The sequential sections were mounted onto glass slides for hematoxylin and eosin (HandE) staining. HR-MALDI-IMS analysis: HR-MALDI-IMS analysis was performed on a high-resolution microscopic imaging mass spectrometer (iMScope; Shimadzu, Kyoto, Japan). Mass spectrometry data were acquired in negative and positive mode in the mass range of m/z 700-1000. Statistical Analysis: Hierarchical Cluster Analysis was performed by Imaging MS Solution (ver 1, 12, 26; Shimadzu, Kyoto, Japan). RESULT(S): Compared to non-irradiated area, in the irradiated right hemisphere, i) elevation of phosphatidylcholine (PC) (34:1, 36:4, 36:1, 38:6, 40:6) and ii) decline of phosphatidylinositol (PI) (36:4, 38:4) were detected. CONCLUSION(S): The data indicated the phospholipid alterations after irradiation in mouse brain RN model in the chronic phase before establishment of RN. Further analysis for component of these phospholipids may include the precursor of lipid mediator, arachidonic acid (AA) or other fatty acids. We will investigate time-dependent change of phospholipids using mouse brain RN model and HR-MALDI-IMS analysis then finally find the responsible lipid mediators which induce brain RN.",Included
2709,"Anticonvulsant action of three neurosteroids against cortical epileptic afterdischarges in immature rats Neurosteroids exhibit anticonvulsant action probably by positive modulatory influence on GABA-A receptors. The action of three neurosteroids was tested against cortical epileptic afterdischarges in immature rats with implanted electrodes. Afterdischarges (ADs) were elicited by rhythmic electrical stimulation (biphasic pulses at 8 Hz frequency for 15s) of sensorimotor cortical region with a slightly suprathreshold current intensity. Drugs were administered intraperitoneally after the first afterdischarge and stimulation was repeated five more times with the same intensity. Allopregnanolone in doses of 20 and 30 mg/kg i.p. was found to be active in 12-day-old rats; there was no effect in 18-day-old rats and only a tendency in 25-day-old ones. Therefore, the effects of pregnanolone and a new derivative THDOC-conjugate (20 and 40 mg/kg) were compared with those of allopregnanolone (40 mg/kg) only in 12- and 25-day-old rats in the second part of study. All three neurosteroids blocked progressive prolongation of repeated ADs seen in control 12-day-old rats. In addition, pregnanolone was able to shorten the ADs. In contrast, duration of ADs in 25-day-old animals was significantly shorter than the duration of the first, predrug AD only after administration of the 40 mg/kg dose of pregnanolone; if corresponding ADs in the control and drug groups were compared, pregnanolone and THDOC-conjugate led to significantly shorter ADs, changes after allopregnanolone administration were statistically significant only in the fourth AD. None of the studied neurosteroids was able to suppress movements directly bound to stimulation as well as clonic seizures accompanying afterdischarges. Among the three drugs studied, pregnanolone was found to be the most potent one. As developmental changes are concerned, the youngest animals exhibited the highest sensitivity to anticonvulsant action of neurosteroids.",Excluded
3332,"Dynamics of the changes in the tissular levels of cyclic AMP after cobalt-60 gamma-irradiation The total amounts of cyclic AMP in liver, brain and intestinal mucosa have been measured in rats, at constant intervals, up to 18 days after whole body exposure to either a unique moderate dose (500 rd) or a unique lethal dose (750 rd) of cobalt-60 gamma-radiation. This radiation, even in a lethal dose, was found to induce no significant changes in the hepatic levels of cAMP. In contrast, an abrupt short-lasting increase in the levels of cAMP was observed in brain and intestinal mucosa after a 500-rd-irradiation, and a progressive long-lasting increase in its levels in the intestinal mucosa and, especially, in the brain was found after a 750-rd-irradiation. It is concluded that these organs contain different cAMP systems, which would explain, at least in part, their dissimilar responses to the ionizing rays.",Included
3498,"Inhibition of Polo-like kinase 1 prevents the growth of metastatic breast cancer cells in the brain Few therapeutic strategies exist for the treatment of metastatic tumor cells in the brain because the blood-brain barrier (BBB) limits drug access. Thus the identification of molecular targets and accompanying BBB permeable drugs will significantly benefit brain metastasis patients. Polo-like kinase 1 (Plk1) is an attractive molecular target because it is only expressed in dividing cells and its expression is upregulated in many tumors. Analysis of a publicly available database of human breast cancer metastases revealed Plk1 mRNA expression was significantly increased in brain metastases compared to systemic metastases (P = 0.0018). The selective Plk1 inhibitor, GSK461364A, showed substantial uptake in normal rodent brain. Using a breast cancer brain metastatic xenograft model (231-BR), we tested the efficacy of GSK461364A to prevent brain metastatic colonization. When treatment was started 3 days post-injection, GSK461364A at 50 mg/kg inhibited the development of large brain metastases 62% (P = 0.0001) and prolonged survival by 17%. GSK461364A sensitized tumor cells to radiation induced cell death in vitro. Previously, it was reported that mutations in p53 might render tumor cells more sensitive to Plk1 inhibition; however, p53 mutations are uncommon in breast cancer. In a cohort of 41 primary breast tumors and matched brain metastases, p53 immunostaining was increased in 61% of metastases; 44% of which were associated with primary tumors with low p53. The data suggest that p53 overexpression occurs frequently in brain metastases and may facilitate sensitivity to Plk1 inhibition. These data indicate Plk1 may be a new druggable target for the prevention of breast cancer brain metastases.",Excluded
87,"Surgical techniques in radiation induced temporal lobe necrosis in nasopharyngeal carcinoma patients BACKGROUND: Radiation induced brain injury ranges from acute reversible edema to late, irreversible radiation necrosis. Radiation induced temporal lobe necrosis is associated with permanent neurological deficits and occasionally progresses to death.OBJECTIVE: We present our experience with surgery on radiation induced temporal lobe necrosis (RTLN) in nasopharyngeal carcinoma (NPC) patients with special consideration of clinical presentation, surgical technique, and outcomes.METHOD: This retrospective study includes 12 patients with RTLN treated by the senior author between January 2010 and December 2014. Patients initially sought medical treatment due to headache; other symptoms were hearing loss, visual deterioration, seizure, hemiparesis, vertigo, memory loss and agnosia. A temporal approach through a linear incision was performed for all cases. RTLN was found in one side in 7 patients, and bilaterally in 5. 4 patients underwent resection of necrotic tissue bilaterally and 8 patients on one side.RESULTS: No death occurred in this series of cases. There were no post-operative complications, except 1 patient who developed aseptic meningitis. All 12 patients were free from headache. No seizure occurred in patients with preoperative epilepsy. Other symptoms such as hemiparesis and vertigo improved in all patients. Memory loss, agnosia and hearing loss did not change post-operatively in all cases. The follow-up MR images demonstrated no recurrence of necrotic lesions in all 12 patients.CONCLUSION: Neurosurgical intervention through a temporal approach with linear incision is warranted in patients with radiation induced temporal lobe necrosis with significant symptoms and signs of increased intracranial pressure, minimum space occupying effect on imaging, or neurological deterioration despite conservative management.",Excluded
1167,"Radiation retinopathy is treatable with anti-vascular endothelial growth factor bevacizumab (Avastin) PURPOSE: To report on bevacizumab treatment for radiation retinopathy affecting the macula.PATIENTS AND METHODS: Twenty-one patients with radiation retinopathy (edema, hemorrhages, capillary dropout, and neovascularization) and a subjective or objective loss of vision were treated. Treatment involved intravitreal injection of bevacizumab (1.25 mg in 0.05 mL) every 6-12 weeks. Treatment was discontinued at patient request or if there was no measurable response to therapy. Main outcome measures included best corrected visual acuity, ophthalmic examination, retinal photography, and angiography.RESULTS: Bevacizumab treatment was followed by reductions in retinal hemorrhage, exudation, and edema. Visual acuities were stable or improved in 86% (n=18). Three patients discontinued therapy. Each was legally blind before treatment (n=1), experienced little to no subjective improvement (n=2), or was poorly compliant (n=2). Three patients (14%) regained 2 or more lines of visual acuity. No ocular or systemic bevacizumab-related side effects were observed.CONCLUSIONS: Intravitreal bevacizumab can be used to treat radiation retinopathy. In most cases treatment was associated with decreased vascular leakage, stabilization, or improved vision. An anti-vascular endothelial growth factor strategy may reduce tissue damage associated with radiation vasculopathy and neuropathy.",Excluded
3072,"Coordinated regulation of circadian rhythms and homeostasis by the suprachiasmatic nucleus We have demonstrated that in rats activities of various enzymes related to gluconeogenesis and amino acid metabolism show circadian rhythms. Based on these results, we have explored the molecular mechanisms underlying circadian oscillation and phase response to light of the master clock located in the dorsomedial subdivision of the suprachiasmatic nucleus (SCN) and found various proteins closely related to phase response such as BIT/SHPS-1 and those of circadian oscillation, some of which are involved in protein-tyrosine phosphorylation.On the other hand, we have presented several lines of evidence that the ventrolateral subdivision of the SCN includes not only the control center of energy supply to the brain, but also that of homeostasis such as blood glucose, blood pressure, water balance, and body temperature. We have also shown that besides these functions, the latter subdivision is involved in the regulations of hormone secretions such as insulin, glucagon, corticosterone and vasopressin. It has been also shown by electrophysiological means that light exposure to rat eye enhances sympathetic nerve activity, whereas it depresses parasympathetic nerve activity. Thus, environmental light is implicated not only in the phase-shift through the retinohypthalamic tract (RHT), but also control of autonomic nerve activities through the RHT, It is also discussed in this review how the two divisions are interconnected and how environmental light is involved in this interconnection. [References: 139]",Excluded
1680,"Relapsed Diffuse Large B-Cell Lymphoma after Allogeneic CAR T-Cell Therapy Successfully Treated with PD1 Inhibition Introduction: Treatment options for relapsed/refractory (R/R) diffuse large B-cell lymphoma (DLBCL) post-chimeric antigen receptor therapy (CAR-T) are limited. Here, we report the successful treatment of R/R DLBCL with programmed cell death 1 (PD1) inhibition post-allogeneic CAR-T. Case Report: A previously healthy 26-year-old Caucasian man developed B-symptoms and cervical lymphadenopathy. Biopsy revealed DLBCL, activated B-cell subtype, double expressor and Ki-67 >80%. PET/CT scan revealed disease above and below the diaphragm. He achieved a partial response (PR) after R-CHOP, progressive disease (PD) after R-ICE, stable disease (SD) after R-ESHAP, and PD one month after autologous CD19-targeted CAR-T with CTL019 (CD3zeta/4-1BB). He then received R-lenalidomide (len) with radiation (24 Gy) to his mediastinal mass achieving a PR, followed by a myeloablative (Cy/TBI-12 Gy) allogeneic stem cell transplant (aSCT) from his 10/10 HLAmatched brother. He achieved 100% donor chimerism 30 days post-aSCT (D+30). Despite persistent full donor chimerism, D+60 PET/CT showed PD with confirmed relapse upon biopsy. Immunosuppression was discontinued, and ibrutinib with len was started, followed by donor lymphocyte infusion (DLI) which led to a mixed response. He then continued on ibrutinib with weekly temsirolimus and received a second DLI achieving a PR, with PD shortly thereafter. He next proceeded to allogeneic CAR-T with axicabtagene-ciloleucel (CD3zeta/CD28), complicated by grade 1 cytokine release syndrome without neurotoxicity. Three weeks post-CAR-T, he developed diplopia due to a cranial nerve palsy. Brain MRI showed new pontine T2 changes. Cerebrospinal fluid (CSF) was negative for lymphoma and infection, but notable for T-cell predominance. One month postCAR-T, PET/CT showed a complete metabolic response (CMR). Repeat brain MRI was unchanged. Two months later, he developed dizziness and intractable nausea, and repeat brain MRI showed a new lesion in the inferior cerebellar vermis, with resolution of previous pontine change. Evaluation of the CSF and peripheral blood revealed no CAR T-cell persistence, and PET/CT confirmed disease relapse in the cerebellum and mediastinum. Patient then received focal radiation (24 Gy) to his cerebellar lesion along with pembrolizumab 200 mg IV every 3 weeks, after which his neurologic symptoms resolved. MRI one day after radiation showed near-complete resolution of enhancing vermis lesion. After 3 cycles of pembrolizumab, PET/CT showed a CMR, with no active disease on brain MRI. Three months into PD1-inhibition therapy, his disease remains in CMR, without GVHD nor treatment-related toxicities. Conclusion(s): This case illustrates the efficacy of allogeneic CAR-T after failure of autologous CAR-T and aSCT. Furthermore, PD1 inhibition can be used safely after allogeneic CAR-T, underscoring the need for prospective clinical studies. Copyright © 2018",Excluded
1326,"Influence of rotational setup errors on dose in target and organs at risk in cranial radiotherapy Purpose or Objective: The aim of this study is to detect dose aberrations in cranial radiation therapy in the target volume and adjacent organs at risk (OARs) caused by insufficient rotational setup correction. 6 degrees of freedom (DOF) fusions were considered as the gold standard and compared to 4 DOF and 3 DOF registrations. Material(s) and Method(s): Setup errors of 12 patients with cranial lesions undergoing radiotherapy and positioned with cone beam computed tomography (CBCT) were analyzed. The PTVs of the included patients were large and irregularly shaped and located near or overlapping cranial OARs such as brainstem, chiasm, optical nerves or lenses. A registration between planning CT and the first CBCT of the treatment course was performed using 6 DOF, 4 DOF and 3 DOF. Differences between the three registrations were implemented and the planning CT and associated structure set shifted and warped accordingly. To detect the DOF with the largest influence on the delivered dose a rotational error of 2degree, 3degree and 4degree was simulated in one rotational dimension at a time. Using the original parameters, the treatment plan was copied and recalculated to the warped image set. Dmax and Dmean of the cranial OARs and D98 and D2 for the respective CTV and PTV were analyzed. Result(s): Differences between 6 DOF and 4 or 3 DOF fusion ranged between -1.4degree and 2degree in pitch direction, -2.5degree to 2degree in yaw, and -4.4degree to 4.2degree in roll direction. Resulting median D98 in the PTV decreased by 0.7 Gy using only 3 DOF and increased by 0.08 Gy if 4 DOF were included. Maximum dose reduction of the PTV D98 was 2.96 Gy using 3 DOF and 0.39 Gy using 4 DOF. CTV dose decreased by 0.68 using only 3 DOF and by 0.03 Gy using 4 DOF. Resulting median dose effects in the OARs are displayed in Figure 1, with largest effects of additional 0.2 and 0.8 Gy for the left and right lenses, respectively. Doses for individual patients varied up to additional 6 Gy in the lenses and 3 Gy in the optic nerves. Effects on doses in the OARs and target volumes were generally larger with 3 DOF than with 4 DOF included, except for the brainstem with no visible difference. Pitch and roll setup errors had larger effects on the OARs compared to yaw setup deviations, as demonstrated in Figure 2. 2degree roll setup errors caused more than 5 Gy dose effect on the ipsilateral optical nerve and chiasm, followed by 2degree pitch errors resulting in over 3 Gy additional dose. The simulated 2degree yaw error had an effect of under 1 Gy on dose delivery. [Figure Presented] [Figure Presented] Conclusion(s): For cases involving higher dose effects on the evaluated structures, 4DOF registration improved plan conformity compared to 3DOF. Clinically relevant dose deviations in the CTV were not found in this patient collective. While mean dose delivery to OARs increased only slightly, up to 6 Gy in additional dose occurred for individual patient cases in this collective because of rotational errors. Safety margins for OARs could be a solution to this matter. Copyright © 2019 Elsevier Ireland Ltd",Excluded
2010,Effect of irradiation to the central nervous system upon the movement of the distal colon,Included
1872,"Brain metastases from colorectal carcinoma: a description of 60 cases in a single Chinese cancer center The incidence of brain metastasis (BM) from colorectal carcinoma (CRC) is increasing. The objectives of the present study were to explore the clinical characteristics and potential prognostic factors in CRC patients with BM. Between April 1991 and December 2010, all CRC patients treated in the Sun Yat-sen University Cancer Center were retrospectively reviewed and 60 patients were identified to have BM (36 males and 24 females). The association between patients and their tumor characteristics, treatment modality, and survival were statistically analyzed. The median age at diagnosis of BM was 62.5 years. Fifty-three patients (88.3%) developed extracranial metastases at diagnosis of BM. The cause of death was systemic disease in 19 patients and neurological disease in 23 patients. Brain metastases were primarily treated with either whole brain radiation therapy (WBRT; 15 patients), stereotactic radiosurgery (SRS; nine patients), or surgical resection (seven patients). Ten patients received WBRT and SRS, and 19 patients (31.7%) were treated with steroids alone. The median survival after diagnosis of BM was 8 months (95% confidence interval = 4.2-11.8 months). Recursive partitioning analysis (RPA) class, the number of brain lesions, and treatment modality type were significantly associated with survival. Although BM from CRC is a late-stage phenomenon with an extremely poor prognosis, some subsets of patients would benefit from a multidisciplinary management strategy. A low RPA class and a limited number of brain lesions may predict increased survival after therapy for CRC patients with BM.",Excluded
1902,"Macro to microdosimetric analysis for alpha particle radiopharmaceutical therapy for [<sup>211</sup>at]YC-I-27, a PSMA-targeting ligand for metastatic prostate cancer Purpose/Objective(s): Prostate-specific membrane antigen (PSMA) is a human transmembrane protein that is overexpressed 1000-fold in human prostate cancers (PC) and is internalized upon binding of ligands, making it an attractive target for radiopharmaceutical therapy (RPT). The expression of PSMA in normal tissues is limited to the prostate, brain and proximal kidney tubules. The purpose of this study was to perform a dosimetric analysis for the high-affinity PSMA-targeting ligand YC-I-27 labeled with the alpha particle emitter <sup>211</sup>At, to evaluate its possible use in alpha-RPT for metastatic PC. Materials/Methods: Mice bearing PSMA+ PC3 PIP and PSMA- PC3 flu xenografts were injected intravenously with 100 mCi of [<sup>211</sup>At]YC-I-27 and sacrificed 1 and 4 h post injection. The kidneys and tumors were harvested and measured for whole-organ/tumor dosimetry, after which, the tissues were frozen and cryosectioned for histology and alpha-Camera imaging. The alpha-Camera, a digital autoradiography imaging technology for detecting alpha particles in ex vivo tissue samples, was used to determine the distribution and activity concentration of [<sup>211</sup>At]YC-I-27 within the tissues. Whole-organ/tumor dosimetry was performed in combination with small scale sub organ/tumor dosimetry based on the alpha-Camera and histological images. Result(s): The highest uptake of [<sup>211</sup>At]YC-I-27 was 4 h post injection in the kidneys and PSMA+ PC3 PIP tumors with 98 and 40%ID/g, respectively. The whole-organ/tumor mean absorbed dose to the kidneys and PSMA+ PC3 PIP tumors were 37 and 14 mGy/kBq, respectively. The alpha-Camera images showed a heterogeneous distribution of the radioactivity with concentrations up to 5 times higher within the kidney cortex compared with the kidney average; PSMA+ PC3 PIP tumors exhibited selective uptake of [<sup>211</sup>At]YC-I-27 20-fold more compared with that of PSMA- PC3 flu tumors. The radioactivity distributions within the PSMA+ PC3 PIP tumors were overall homogenous with areas with 3-4.5 times higher concentrations than the tumor average, possibly due to uneven distribution of vasculature and necrosis within the tumors. Conclusion(s): alpha-RPT targeted to PSMA is considered as a promising treatment modality for metastatic PC, and the use of small-scale modeling combined with macro-to-micro conversion is essential to understanding alpha particle dosimetry and relating macroscopically measured activities to micro-scale absorbed doses. The PSMA-specific high tumor uptake combined with high linear energy transfer of the alpha particles confirms its therapeutic potential, and uptake in the kidneys suggests this is likely to be the dose limiting normal tissue.",Excluded
