,titleabstract,decision
736,"[Effect of the psychostimulants caffeine and methylphenidate on the efficiency of physical activity in rats exposed to ionizing radiation]. The authors carried out studies on 267 male rats and examined the effect of ionizing irradation (single irradation with 737 roentgens) on the duration of swimming and on the alteration of this effect by psychic stimulators caffeine and methylphenidate, administered in overthreshold doses (30 and 50 mg/kg of body weight for caffeine and 5 and 10 mg/kg of body weight for methylphenidate). On the 7th day after irradiation there was statistically significant shortening of the duration of swimming in the control animals. The mentioned doses (statistically significant for the larger dose) were used in nonirradiated animals and the two psychic stimulators also shortened the duration of swimming in comparison with the control nonirradiated animals. This effect could be explained by hyperexcitatory action of these doses of caffeine and methylphenidate. As a result of this, desoptimization of the cerebral activity occurred and as a consequence of which was the diminution of the efficiency of the physical activity. Together with this they observed that both psychic stimulators partially counteracted the shortening of the duration of swimming of rats, caused by ionizing irradiation itself. This effect, especially for caffeine, could be explained by the induced of the ionizing irradiation increase in the sensitivity of cerebral phosphodiesterase of rats to its inhibitor caffeine as a result of which under these conditions the effect of caffeine on the level of cerebral cyclic AMP was reinforced. The cyclic AMP is presumed to have some protective effect against ionizing irradiation.",Included
754,[Prevention of leukemia of the central nervous system. Results of different therapeutic methods and toxic effects],Included
774,"The risk of cerebral radionecrosis in relation to dose, time and fractionation. A follow-up study",Included
775,"Radiation Induces Distinct Changes in Defined Subpopulations of Neural Stem and Progenitor Cells in the Adult Hippocampus. While irradiation can effectively treat brain tumors, this therapy also causes cognitive impairments, some of which may stem from the disruption of hippocampal neurogenesis. To study how radiation affects neurogenesis, we combine phenotyping of subpopulations of hippocampal neural stem and progenitor cells with double- and triple S-phase labeling paradigms. Using this approach, we reveal new features of division, survival, and differentiation of neural stem and progenitor cells after exposure to gamma radiation. We show that dividing neural stem cells, while susceptible to damage induced by gamma rays, are less vulnerable than their rapidly amplifying progeny. We also show that dividing stem and progenitor cells that survive irradiation are suppressed in their ability to replicate 0.5-1 day after the radiation exposure. Suppression of division is also observed for cells that entered the cell cycle after irradiation or were not in the S phase at the time of exposure. Determining the longer term effects of irradiation, we found that 2 months after exposure, radiation-induced suppression of division is partially relieved for both stem and progenitor cells, without evidence for compensatory symmetric divisions as a means to restore the normal level of neurogenesis. By that time, most mature young neurons, born 2-4 weeks after the irradiation, still bear the consequences of radiation exposure, unlike younger neurons undergoing early stages of differentiation without overt signs of deficient maturation. Later, 6 months after an exposure to 5 Gy, cell proliferation and neurogenesis are further impaired, though neural stem cells are still available in the niche, and their pool is preserved. Our results indicate that various subpopulations of stem and progenitor cells in the adult hippocampus have different susceptibility to gamma radiation, and that neurogenesis, even after a temporary restoration, is impaired in the long term after exposure to gamma rays. Our study provides a framework for investigating critical issues of neural stem cell maintenance, aging, interaction with their microenvironment, and post-irradiation therapy.",Included
785,Effect of X-Irradiation and Certain Other Treatments on Blood Brain Barrier Permeability,Included
795,"Spine stereotactic radiosurgery with concurrent tyrosine kinase inhibitors for metastatic renal cell carcinoma. OBJECT Systemic control of metastatic renal cell carcinoma (mRCC) has substantially improved with the development of VEGF, mTOR, and checkpoint inhibitors. The current first-line standard of care is a VEGF tyrosine kinase inhibitor (TKI). In preclinical models, TKIs potentiate the response to radiotherapy. Such improved efficacy may prolong the time to salvage therapies, including whole-brain radiotherapy or second-line systemic therapy. As the prevalence of mRCC has increased, the utilization of spine stereotactic radiosurgery (SRS) has also increased. However, clinical outcomes following concurrent treatment with SRS and TKIs remain largely undefined. The purpose of this investigation was to determine the safety and efficacy of TKIs when delivered concurrently with SRS. The authors hypothesized that first-line TKIs delivered concurrently with SRS significantly increase local control compared with SRS alone or TKIs alone, without increased toxicity. METHODS A retrospective cohort study of patients undergoing spine SRS for mRCC was conducted. Patients undergoing SRS were divided into 4 cohorts: those receiving concurrent first-line TKI therapy (A), systemic therapy-naive patients (B), and patients who were undergoing SRS with (C) or without (D) concurrent TKI treatment after failure of first-line therapy. A negative control cohort (E) was also included, consisting of patients with spinal metastases managed with TKIs alone. The primary outcome was 12-month local failure, defined as any in-field radiographic progression. Multivariate competing risks regression was used to determine the independent effect of concurrent first-line TKI therapy upon local failure. RESULTS One hundred patients who underwent 151 spine SRS treatments (232 vertebral levels) were included. At the time of SRS, 46% were receiving concurrent TKI therapy. In each SRS cohort, the median prescription dose was 16 Gy in 1 fraction. Patients in Cohort A had the highest burden of epidural disease (96%, p < 0.01). At 12 months, the cumulative incidence of local failure was 4% in Cohort A, compared with 19%-27% in Cohorts B-D and 57% in Cohort E (p < 0.01). Multivariate competing risks regression demonstrated that concurrent first-line TKI treatment (Cohort A) was independently associated with a local control benefit (HR 0.21, p = 0.04). In contrast, patients treated with TKIs alone (Cohort E) experienced an increased rate of local failure (HR 2.43, p = 0.03). No toxicities of Grade 3 or greater occurred following SRS with concurrent TKI treatment, and the incidence of post-SRS vertebral fracture (overall 21%) and pain flare (overall 17%) were similar across cohorts. CONCLUSIONS The prognosis for patients with mRCC has significantly improved with TKIs. The present investigation suggests a local control benefit with the addition of concurrent first-line TKI therapy to spine SRS. These results have implications in the oligometastatic setting and support a body of preclinical radiobiological research.",Included
799,"Effect of intraoperative radiation therapy on enzyme histochemistry of expression muscle of guinea pigs after injury of facial nerve. [Chinese]. PURPOSE: To explore the mechanism of facial nerve recovery after radiotherapy by simulating surgical treatment of parotid gland carcinoma with reserving facial nerve and studying the ability of aerobic metabolism, transmission of neurotransmitter, variation of ultrastructure of motor end and mitochondrion after radiotherapy during operation. METHOD(S): Animal models of treatment group(15Gy) and lethal dose group(17Gy) were established. Succinic dehydrogenase(SDH) and acetylcholine lipase(AchE) of orbicularis oris were measured after radiotherapy. Student's t test was used for statistical analysis. RESULT(S): The activity of SDH and AchE declined after radiotherapy. There was significant difference between treatment group and lethal dose group. One month later, there was a significant improvement in the activity of SDH and AchE in treatment group, while that of lethal dose group continued to decline. CONCLUSION(S): After radiotherapy during parotid gland surgery, the activity of SDH and AchE, transmission of neurotransmitter, and the ability of aerobic metabolism decreased. The ultrastructure of motor end and mitochondrion was destroyed. The variation returned to preoperative levels in treatment group, while did not in lethal dose group.",Included
800,"Urethral pain among prostate cancer survivors 1 to 14 years after radiation therapy. PURPOSE: To investigate how treatment-related and non-treatment-related factors impact urethral pain among long-term prostate cancer survivors.METHODS AND MATERIALS: Men treated for prostate cancer with radiation therapy at the Sahlgrenska University Hospital in Goteborg, Sweden from 1993 to 2006 were approached with a study-specific postal questionnaire addressing symptoms after treatment, including urethral burning pain during urination (n=985). The men had received primary or salvage external-beam radiation therapy (EBRT) or EBRT in combination with brachytherapy (BT). Prescribed doses were commonly 70 Gy in 2.0-Gy fractions for primary and salvage EBRT and 50 Gy plus 2x10.0 Gy for EBRT+BT. Prostatic urethral doses were assessed from treatment records. We also recruited 350 non-pelvic-irradiated, population-based controls matched for age and residency to provide symptom background rates.RESULTS: Of the treated men, 16% (137 of 863) reported urethral pain, compared with 11% (27 of 242) of the controls. The median time to follow-up was 5.2 years (range, 1.1-14.3 years). Prostatic urethral doses were similar to prescription doses for EBRT and 100% to 115% for BT. Fractionation-corrected dose and time to follow-up affected the occurrence of the symptom. For a follow-up>=3 years, 19% of men (52 of 268) within the 70-Gy EBRT+BT group reported pain, compared with 10% of men (23 of 222) treated with 70 Gy primary EBRT (prevalence ratio 1.9; 95% confidence interval 1.2-3.0). Of the men treated with salvage EBRT, 10% (20 of 197) reported urethral pain.CONCLUSIONS: Survivors treated with EBRT+BT had a higher risk for urethral pain compared with those treated with EBRT. The symptom prevalence decreased with longer time to follow-up. We found a relationship between fractionation-corrected urethral dose and pain. Among long-term prostate cancer survivors, the occurrence of pain was not increased above the background rate for prostatic urethral doses up to 70 Gy3.",Included
809,"Acquisition of radioresistance by IL-6 treatment is caused by suppression of oxidative stress derived from mitochondria after gamma-irradiation. Interleukin (IL)-6 is a multifunctional cytokine and is one of the radiation-induced bystander factors. This study aimed to clarify the mechanism of acquisition of radioresistance through the control of reactive oxygen species (ROS) by IL-6. We used a rat glioma cell line (C6) as tumor cells and a rat astrocyte cell line (RNB) as non-tumor cells. Our results showed that the surviving fraction of C6 cells after 6 Gy irradiation was increased by the addition of IL-6, but that this was not the case in RNB cells. In addition, the number of 53BP1 foci in C6 cells at 30 min after gamma-irradiation were decreased by IL-6. Levels of ROS in whole C6 cells, and superoxide in the mitochondria of C6 cells immediately after gamma-irradiation, were reduced by IL-6, but this was not observed in RNB cells. The mitochondrial membrane potential detected by JC-1 in C6 and RNB cells was inhibited by IL-6 alone. Therefore, it was concluded that IL-6 leads specifically to radioresistance in tumor cells by inhibition of increases in ROS after gamma-irradiation.",Included
810,[Local injuries and necroses of cerebral tissue after radiation therapy and stereotactic radiosurgery of intracranial mass lesions],Included
818,"[Comparative characteristic of blood vessel filling and vascular tonus of microcirculation bed in patients with vasculo-autonomic dystonia and arterial hypertension, suffered as the result of accident on Chernobyl Atomic Electric Plant]. Reliable difference of microvascular filling and microvascular tone of cerebral hemispheres and shins according to impedance tetrapolar plethysmography (rheoanalyzer PAS-01) data in patients with vegetovascular dystonia and arterial hypertension, suffered from Chernobyl accident was detected.",Included
827,"Dynamics of the changes in the tissular levels of cyclic AMP after cobalt-60 gamma-irradiation. The total amounts of cyclic AMP in liver, brain and intestinal mucosa have been measured in rats, at constant intervals, up to 18 days after whole body exposure to either a unique moderate dose (500 rd) or a unique lethal dose (750 rd) of cobalt-60 gamma-radiation. This radiation, even in a lethal dose, was found to induce no significant changes in the hepatic levels of cAMP. In contrast, an abrupt short-lasting increase in the levels of cAMP was observed in brain and intestinal mucosa after a 500-rd-irradiation, and a progressive long-lasting increase in its levels in the intestinal mucosa and, especially, in the brain was found after a 750-rd-irradiation. It is concluded that these organs contain different cAMP systems, which would explain, at least in part, their dissimilar responses to the ionizing rays.",Included
833,"Magnetic resonance diffusion tensor imaging study of rhesus optic nerve radiation injury caused by a single dose/fractionation scheme stereotactic radiosurgery at an early stage. BACKGROUND AND PURPOSE: Radiation-induced optic neuropathy (RION) is a devastating late complication of radiotherapy. However, research on the imaging performance of RION is not sufficient. The aim of this study was to investigate the performance of magnetic resonance diffusion tensor imaging (DTI) early after injury of the optic nerve of rhesus monkeys by a single-dose/fractionation-scheme of stereotactic radiosurgery (SRS).MATERIALS AND METHODS: The intraorbital optic nerve contour of 5 rhesus monkeys was acquired by magnetic resonance imaging (MRI). Then, the unilateral intraorbital optic nerves of 5 rhesus monkeys were injured by gamma knife surgery (GKS) with a single-dose/fractionation scheme (marginal dose of 15Gy, 50% isodose curve). DTI was performed before the irradiation and 1week, 2weeks, 4weeks, and 24weeks after injury to obtain the cross-sectional area, and the fractional anisotropy (FA), apparent diffusion coefficient (ADC), axial diffusivity (AD) and radial diffusivity (RD) values.RESULTS: The cross-sectional area of the injured optic nerve exhibited significant atrophy 24weeks after SRS. FA declined 1week after injury; this value then increased slightly but remained lower than before injury (P<0.05). AD began to decline in the 2weeks after injury and gradually disappeared (P<0.05).CONCLUSION: SRS with a single-dose/fractionation scheme (marginal dose of 15Gy, 50% isodose curve) on the unilateral intraorbital optic nerve can induce RION. DTI can detect RION at an early stage. FA and AD are useful indicators for RION diagnosis. In the early stage, the primary site of RION may be the vascular endothelium.",Included
840,"Glioma invasiveness responds variably to irradiation in a co-culture model. PURPOSE: We developed a co-culture system to quantitate the growth and invasion of human malignant gliomas into a background of confluent normal human astrocytes, then used this assay to assess independently the effects of irradiating both cell types on glioma invasion.METHODS AND MATERIALS: Enhanced green fluorescent protein (EGFP)-labeled immortalized human astrocytes, human malignant glioma cells, or transformed human astrocytes were focally plated onto a confluent layer of normal human astrocytes, and the invasiveness of EGFP-labeled cells was scored after 96 h. To address the consequences of irradiation on glioma invasion, the invasiveness of irradiated glioma cell lines and irradiated astrocytic backgrounds was assessed. Fluorescence-activated cell sorting was used to quantitate the total number of EGFP-labeled cells.RESULTS: Growth in the co-culture assay consistently reflected transformation states of the plated cells. Immortalized, but untransformed human astrocytes failed even to establish growth on confluent normal human astrocytes. In contrast, all malignant human glioma cell lines and transformed human astrocytes demonstrated various degrees of infiltration into the astrocytic bed. Irradiation failed to alter the invasiveness of U87, A172, and U373. A 1-Gy dose slightly reduced the invasiveness of U251 MG by 75% (p < 0.05 by one-way analysis of variance and post hoc Neuman-Keuls), without reducing total cell numbers. Independently irradiating the human astrocytic bed did not alter the invasiveness of nonirradiated U251, whereas the matrix metalloproteinase (MMP) inhibitor GM6001 reduced U251 invasiveness in the co-culture assay.CONCLUSIONS: Growth in the co-culture assay reflects the transformation status and provides a useful in vitro model for assessing invasiveness. Human glioma invasiveness in the co-culture model responds variably to single low-dose fractions. MMP activity promotes invasiveness in the co-culture model. Reduced invasiveness in irradiated U251 appears to be mediated by MMP-independent mechanisms.",Included
856,"Increased hippocampal TrkA expression ameliorates cranial radiation-induced neurogenesis impairment and cognitive deficit via PI3K/AKT signaling. Cognitive deficit is one of the most serious complications of cranial radiotherapy of head and neck cancers. However, the underlying mechanism of this cognitive impairment remains unclear. In the present study, the role of tropomyosin receptor kinase A (TrkA) and its ligand neurotrophin nerve growth factor (NGF) were investigated following whole-brain irradiation (WBI). Young male Sprague-Dawley rats underwent WBI at a single dose of 10 Gy. WBI was determined to result in notable memory decline and substantial neurogenesis impairment in the hippocampus 3 months post-irradiation. Compared with the control group, TrkA protein expression was greater in irradiated rats 1 week after WBI, which then decreased significantly by the 3-month time-point. However, no difference in NGF expression was observed from 1 day to 3 months post-WBI. Overexpression of hippocampal TrkA in rats using adeno-associated virus ameliorated memory decline induced by irradiation. Additionally, upregulating TrkA expression rescued irradiation-induced hippocampal precursor cell proliferation and promoted neurogenesis. PI3K, Akt and ERK1/2 phosphorylation were also revealed to be significantly inhibited by WBI, which was ameliorated by TrkA overexpression. Findings of the present study indicated that the TrkA-dependent signaling pathway may serve a critical role in radiotherapy-induced cognitive deficit and impairments in neurogenesis.",Included
863,[Radiosensitivity of membranes of isolated nuclei of nerve and glial cells],Included
866,Experimental study of the mechanism of local radiation damage to the brain by means of penetration of 99mTc through the hematoencephalic barrier. [Russian],Included
871,"Expression changes of Ang-1, Ang-2, Tie-2 and VEGF in co-culturing of endothelial cells and astrocytes after irradiation by X-ray and their significances. [Chinese]. Objective: To explore the possible relationship between angiopoietin-1 (Ang-1), angiopoietin-2 (Ang-2), Tie-2 and vascular endothelial growth factor (VEGF) and radiation brain injury (RBI) and detect the expressions of VEGF, Ang-1, Ang-2 and Tie-2 in co-cultured endothelial cells and astrocytes after an irradiation of X-ray. Method(s): Murine brain microvascular endothelial cells bEnd. 3 and astrocytes were co-cultured in a Transwell culture plate and then exposed to X-ray at various doses (5, 10, 20 and 30 Gy) and cultured for 24 hours. The group without radiation acted as a control. Western blot was used to detect the expressions of VEGF, Ang-1, Ang-2 and Tie-2. Result(s): As compared with the control group, the expression of VEGF increased in 5, 10, 20 and 30 Gy dose groups [(1.71 +/- 0.11), (2.03 +/- 0.05), (2.20 +/- 0.06), (2.19 +/- 0.08) vs (1.26 +/- 0.10), P < 0.05] ; the expression of Ang-1 decreased in 5, 10, 20 and 30 Gy dose groups [(2.27 +/- 0.07), (2.28 +/- 0.06), (2.01 +/- 0.05), (1.54 +/- 0.08) vs (2.46 +/- 0.04), P < 0.05]; the expression of Tie-2 decreased in 5, 10, 20 and 30 Gy dose groups [(2.40 +/- 0.10), (2.47 +/- 0.06), (1.05 +/- 0.09), (1.00 +/- 0.08) vs(4.80 +/- 0.07), P < 0.05]; the expression of Ang-2 increased in 5 Gy and 10 Gy dose groups [(2.10 +/- 0.07), (2.43 +/- 0.08) vs (1.69 +/- 0.05), P < 0.05] while decreased in 20 Gy and 30 Gy dose groups [(1.12 +/- 0.10), (1.21 +/- 0.04) vs (1.69 +/- 0.05), P < 0.05]. Conclusion(s): X-ray could differentially affect the expressions of VEGF, Ang-1, Ang-2 and Tie-2 in co-cultured endothelial cells and astrocytes. And the differential expressions of VEGF, Ang-1, Ang-2 and Tie-2 may be related with microvascular injury in RBI. Copyright © 2014 by the Chinese Medical Association.",Included
873,"Passive avoidance learning and memory of 56Fe sham-irradiated and irradiated human apoE transgenic mice. Cranial irradiation is associated with long-term cognitive impairments, including deficits in hippocampus-dependent learning and memory. Not all people exposed to cranial radiation develop cognitive injury, suggesting the involvement of genetic risk factors. There may also be sex differences in susceptibility to develop radiation-induced cognitive injury. The three major human apolipoprotein E (apoE) isoforms are encoded by distinct alleles (epsilon2, epsilon3, and epsilon4). Compared with epsilon3, epsilon4 increases the risk of cognitive impairments following various challenges while epsilon2 provides relative protection. Women are at higher risk to develop Alzheimer's disease (AD) than men, particularly those carrying epsilon4. In previous experiments using male and female mice expressing human apoE-isoforms E2, E3 or E4 under the mouse apoE promoter, we showed that cranial irradiation with 137Cs (10 Gy) results in hippocampus-dependent cognitive impairments that are sex- and apoE-isoform dependent. 137Cs is a form of irradiation often used in the clinical setting. To investigate whether 56Fe irradiation also has sex- and apoE-isoform dependent effects on hippocampus-dependent cognitive function in human apoE mice, we sham-irradiated and irradiated 2-month old male and female human apoE mice at 3 Gy and assessed their performance in a passive avoidance learning and memory test three to five months later.",Included
874,"[Changes in the ultrastructure of neuromuscular synapses in rats under the effects of space flight factors]. The influence of a 7-day space flight on board the biosputnik ""Kosmos-1669"" on the neuro-muscular synapses (NMS) of soleus, gastrocnemius and diaphragm muscles distinct in their functions has been studied. The synapse restructuring on the basis of destructive- regenerative process has been discovered. It is manifested to a great extent in the soleus muscle, to a lesser extent in the gastrocnemius muscle and the least of all in the diaphragm muscle. The changes observed in synapses may be caused by the attenuation of their function in weightlessness.",Included
875,"Mortality among pilots and cabin crew in Greece, 1990-1997. Background. Specific health hazards, among them radiation of cosmic origin, have caused some concern among aircrew in civil aviation in recent years. Several cohort studies in Northern countries have investigated mortality and cancer incidence among aircrew. Our goal was to study the pattern of mortality among Greek commercial airline cockpit and cabin crew. Methods. We performed a retrospective cohort study including 843 Olympic Airways cockpit crew and 1835 cabin attendants. Standardized mortality ratios (SMR) were calculated based on death rates of the Greek population. Duration of employment as a proxy for occupational exposure was used to stratify the cohort. Results. For cockpit crew, the overall SMR was 0.7 (n = 65, 95% CI: 0.5-0.9). The SMR for all cancers was also significantly decreased (n = 17; SMR = 0.6; 95% CI: 0.3-0.9). Most of this reduction was due to a large deficit in lung cancer deaths (SMR = 0.1; 95% CI: 0.0-0.5). Slight but non-significant increases were noted for brain and liver cancer. The SMR for cardiovascular death was close to unity. Among female cabin attendants the SMR for all causes was 0.8 (95% CI: 0.4-1.3). The SMR for all cancers was 0.8 (95% CI: 0.3-1.7). Mortality from breast cancer was not increased. Among male cabin crew, SMR for all causes was 0.5 (95% CI: 0.3-0.9). Analyses according to duration of employment showed no pattern. Conclusions. In this first-ever occupational cohort study in Greece, Greek aircrew had a low overall and cancer mortality. Due to the small number of events, the strength of our study is limited. The Greek data will be included in a pooled analysis of European studies.",Included
880,"Analysis of primate head irradiation with 55-MeV protons. The distribution of the dose to the head of a primate phantom due to 55-MeV proton irradiation was calculated using a clinical radiotherapy treatment planning system, with anatomic definition through computerized tomography scans. Dose profiles, isodose distributions, and differential and integral dose-volume histograms are used to describe the probable proton dose to the brain of rhesus monkeys, irradiated over two decades ago, in which brain tumors have now developed. The dose analysis shows that 59% of the brain received a dose in excess of the reference surface dose, and that portions of the brain received doses greater than 300% of the reference surface dose. The regions of high dose are illustrated in isodose distributions. This information may be useful in evaluating potential tumor induction following radiation exposure.",Included
887,[The function of the hypothalamo-hypophyseal-adrenal system in participants in the cleanup of the aftereffects of the accident at the Chernobyl Atomic Electric Power Station who have a neurocirculatory dystonia syndrome],Included
891,"Standard radiotherapy for patients with nasopharyngeal carcinoma results in progressive tract-specific brain white matter alterations: A one-year follow-up via diffusion tensor imaging. BACKGROUND AND PURPOSE: Radiation therapy (RT)-induced neurocognitive disability may be mediated by brain tissue damage. The aim of the present study was to investigate the effects of standard RT on normal brain tissue via in vivo neuroimaging in patients with nasopharyngeal carcinoma (NPC).MATERIALS AND METHODS: A total of 146 newly diagnosed NPC patients who were treated with standard RT were longitudinally followed up at multiple time points during the first year post-RT, with 19 comparable healthy controls followed up in parallel serving as normal age-related benchmarks. Magnetic resonance diffusion tensor imaging was used to evaluate longitudinal brain white matter tract changes in NPC patients. The relationships between RT-related white matter changes, hippocampal atrophy, and cognitive impairment were also assessed.RESULTS: Bilateral cingulate angular bundle (CAB) fibers had progressive diffusion reduction [radial diffusivity (RD) and mean diffusivity] over time (P < 0.05, corrected for multiple comparisons) in NPC patients during the first year after RT. RT-associated progressive RD reduction in the left CAB correlated with longitudinal atrophy of the ipsilateral hippocampus (P = 0.033). Additionally, RT-associated progressive RD reduction in the left CAB correlated with progressive cognitive impairment in NPC patients post-RT (P = 0.048).CONCLUSION: We present evidence of progressive RT-associated changes in the bilateral CAB in NPC patients, which may underlie RT-related cognitive impairment. These findings illustrate that the use of white matter tract alterations as potential biomarkers to detect RT-related brain injury in NPC patients may be useful for better understanding the pathogenesis of RT-induced cognitive decline.",Included
900,"Resveratrol restores erectile function in irradiated rats: Role on SIRT-1 and nNOS protein expressions. INTRODUCTION & OBJECTIVES: To investigate the effects of resveratrol (RVT), a well-known antioxidant agent, on oxidative parameters and erectile function in a rat model of pelvic irradiation. MATERIAL & METHODS: Fifty Sprague Dawley rats were divided into 5 groups; control (C), radiation-early period (1 week) (Rd-E), radiation-late period (10 weeks) (Rd-L), Rd-E and resveratrol (Rd-E-RVT) and Rd-L and resveratrol treatment (Rd-L-RVT). Irradiation was performed based on the localized prostate cancer treatment protocol as a total of 20Gy. Resveratrol was given 10mg/kg orally 1 week for Rd-E-RVT group and 10 weeks for Rd-L-RVT. At the end of the experiment, intracavernosal pressure (ICP) and mean arterial pressure (MAP) measurements were performed and rats were sacrificed for tissue collection. RESULT(S): Malondealdehyde (MDA) and 8-hydroxy-deoxyguanosine (8-OHdG) levels, myeloperoxidase (MPO) and caspase-3 activities were increased in both early and late irradiation groups as the latter being more elevated. Resveratrol treatment reversed these parameters back to control levels in both Rd- E-RVT and Rd-L-RVT groups. Glutathione (GSH) levels were decreased in Rd-E and Rd-L groups and were reversed back to control levels with resveratrol treatment in both early and late periods. Superoxide dismutase (SOD) and neuronal nitric oxide synthase (nNOS) activities, cyclic GMP (c-GMP) and nitric oxide (NO) levels were decreased in the early period of irradiation however this difference doesn't have statistical significance. These parameters were decreased significantly in Rd-L group and resveratrol treatment reversed these values back to control levels. Sirtuin-1 protein expression was similar in both Rd-E and Rd-E-RVT groups however the protein expression was decreased in the late radiation period which is reversed back to control levels with resveratrol treatment. Intracavernosal pressure measurements were performed only in the late period as erectile dysfunction is a late complication of irradiation. The ICP/MAP ratio was significantly decreased in Rd-L group and was significantly reversed back to control levels with RvT treatment. CONCLUSION(S): Resveratrol, due to its strong anti-oxidant effects, may be a potential candidate for the management of oxidative stress induced erectile dysfunction in patients undergoing pelvic irradiation, if supported with further clinical studies. (Figure Presented).",Included
909,Pituitary ablation for diabetic retinopathy. II. Results of yttrium 90 implantation in the pituitary gland,Included
913,The Effects of Ionizing Radiations on the Biochemistry of Mammalian Tissues. Iii. Studies on the Toxicity and Mechanism of Action of 2-Mercaptoethylamine. Quart Progr Rep 50,Included
919,Accumulation of carborane-series compounds in animal tissues during neutron-capture therapy. [Russian],Included
923,[Changes of blood protein & histological pictures in guinea pigs exposed to lethal doses of x-irradiations with protective screens],Included
933,[Changes in the concentration of nucleic acids in organs of animals under the effect of roentgen rays],Included
934,"Selenium content and distribution in rat tissues irradiated with gamma rays. The effects of supplementation with selenous yeast and ionizing radiation on selenium (Se) content and distribution were evaluated in rat tissues (liver, kidney, spleen, heart, muscle, blood, front brain, hind brain, hypothalamus, pituitary, adrenal glands, testes, and hair). This study had 16 Se-supplemented (0.5 micrograms Se/d) and 16 placebo adult male Wistar rats. One half of the animals (eight Se-supplemented and eight placebos) were irradiated with a single dose of 4.2 Gy from a Co-60 source and sacrificed 7 d after irradiation along with nonirradiated animals and analyzed for Se content determination. The data obtained showed that selenous yeast supplementation increased Se levels in rat tissues (highest increases in hypothalamus, 161%; hind brain, 126%; spleen, 110%; and adrenal gland, 105%). Ionizing radiation induced significant changes in Se content and distribution (decrease in liver, blood, hair, femoral muscle, spleen, and hypothalamus; increase in kidney, testes, adrenal glands, and brain of placebo group). Supplementation with selenous yeast reduces changes in Se content and distribution after irradiation. It seems that the animal tissue susceptibility to oxidative damage may be correlated to their ability to retain Se in tissues.",Included
946,"Age dependence of the radiosensitivity of glial progenitors for In vivo fission-neutron and X irradiation. O-2A progenitor cells are the stem cells of the myelin-forming oligodendrocytes in the central nervous system. In the epithermal reactor beams used for boron neutron capture therapy (BNCT) for treatment of brain tumors, fission neutrons are a contaminating component. To estimate the radiosensitivity of the O-2A progenitors for fission neutrons, an in vivo-in vitro clonogenic assay was used. Radiosensitivity of progenitors obtained from the spinal cord of 1- or 5-day-old rats or the optic nerve of 2- or 12-week-old rats for 1 MeV fission neutrons was compared to that for 300 kVp X rays. Dose-survival curves were fitted according to the linear-quadratic model. The resulting beta component was very small to negligible. Progenitor cells obtained from rats of different ages show differences in radiosensitivity, characterized by different alpha values. RBE values for fission neutrons were 3.5 for 1-day-old spinal cord, 3.2 for 5-day-old spinal cord, 3.0 for 2-week-old optic nerve, and 4.3 for 12-week-old optic nerve. These high RBE values indicate the importance of minimizing the fast-neutron component in the epithermal neutron beams used for BNCT.",Included
955,"Delayed effects of brain irradiation-part 1: Adrenocortical axis dysfunction and hippocampal damage in an adult rat model. Background: Brain irradiation (BI) in humans may cause behavioral changes, cognitive impairment and neuroendocrine dysfunction. The effect of BI on the hypothalamic-pituitary-adrenal (HPA) axis is not fully understood. Objective(s): To evaluate the effect of BI on HPA axis responses under basal and stressful conditions as well as following pretreatment with dexamethasone (Dex). Method(s): Adult male rats were exposed to whole BI. HPA axis responses were examined at 2, 4, 9 and 20 weeks after BI. Histological evaluations of the irradiated rats and matched controls were conducted at 4 and 20 weeks after BI. Result(s): In contrast to the control group, the basal and stress-induced corticosterone levels were enhanced at 9 and 20 weeks after BI and the inhibitory effect of Dex was reduced. BI also caused hyposuppression of the adrenocortical response to stress. Histological assessment of the irradiated brains revealed hippocampal atrophy at 20 weeks after BI. The neuronal counts were lower only in the CA1 region of the irradiated brains. BI caused a decrease in the binding capacity of Dex to the hippocampal cytosolic fraction. Conclusion(s): Enhanced stress-induced HPA axis responses and the reduced effect of Dex suggest that BI has delayed effects on HPA axis responses as manifested by impairment of the negative feedback exerted by glucocorticoids (GCs). The mechanisms underlying these effects of BI are unknown. It is possible that the marked BI-induced damage in the hippocampus, which plays an important role in the regulation of the feedback effect of GCs, may cause abnormal HPA axis responses following BI. © 2012 S. Karger AG, Basel.",Included
956,Freezing of gait as late-onset side effect of cerebral radiotherapy,Included
971,[Our experiences in the treatment of malignant brain tumors with radiations],Included
