,titleabstract,decision
1041,"Dosimetry of I-125 seeds implanted on the surface of a cavity. Dosimetry of a new implant technique to treat brain tumors is presented. High grade gliomas or astrocytomas are surgically removed, and radioactive I-125 seeds are implanted on the surface of the cavity. A computational model is presented to determine the number of seeds and the activity of the seeds for a given dose and cavity size.",Excluded
556,"The application value of <sup>18</sup>F-FDG PET/CT imaging in the gamma knife radiotherapy of lung cancer patients with brain metastases. This study aims to assess the effect of <sup>18</sup>F-FDG PET/CT imaging on the short- and long-term prognoses of lung cancer patients with brain metastases after gamma knife radiotherapy. 104 lung cancer patients with brain metastases were divided into the PET/CT (n = 52) and control groups (n = 52). In the PET/CT group, <sup>18</sup>F-FDG PET/CT imaging combined with gamma knife treatment was performed. Tumor targets were outlined and the prescription doses were determined based on the PET/CT findings during the gamma knife radiotherapy. In the control group, gamma knife treatment alone was given. The effective rates, local control rates, average survival times, and survival rates were compared. The preoperative and postoperative KPS scores at three months significantly differed in both groups (P = 0.000, 0.032). The clinical efficacy at postoperative three months significantly differed between the two groups (Z = -2.048, P < 0.05). In the PET/CT group, the effective rate at postoperative three months was 61.35% (32/52), significantly higher than the 42.30% (22/52) in the control group (P = 0.032). The local control rate significantly differed in the two groups [90.38% (47/52) vs. 75.00% (39/52); P = 0.038]. The average survival times were 14.2 and 12.2 months in the PET/CT and control groups (both P > 0.05). The incidence rate of acute and chronic adverse events was 21.15% in the PET/CT group, significantly lower than the 42.30% in the control group (P = 0.020). The application of <sup>18</sup>F-FDG PET/CT enables a closer tumor target delineation to the tumor biological target volume and increases the localized radiation dose in the high metabolic area during gamma knife radiotherapy. <sup>18</sup>F-FDG PET/CT imaging combined with gamma knife treatment is more efficacious and safer compared to gamma knife treatment alone. Copyright © 2020, E-Century Publishing Corporation. All rights reserved.",Excluded
1976,"Re-irradiation of adenoid cystic carcinoma: analysis and evaluation of outcome in 52 consecutive patients treated with raster-scanned carbon ion therapy. BACKGROUND: Treatment of local relapse in adenoid cystic carcinoma (ACC) following prior radiation remains a challenge: without the possibility of surgical salvage patients face the choice between palliative chemotherapy and re-irradiation. Chemotherapy yields response rates around 30% and application of tumouricidal doses is difficult due to proximity of critical structures. Carbon ion therapy (C12) is a promising method to minimize side-effects and maximize re-treatment dose in this indication. We describe our initial results for re-irradiation in heavily pre-treated ACC patients.METHODS: Patients treated with carbon ion therapy between 04/2010 and 05/2013 (N=52pts, median age: 54 a) were retrospectively evaluated regarding toxicity (NCI CTC v.4), tumour response (RECIST) and control rates. 48pts (92.3%) received carbon ions only, 4pts received IMRT plus C12.RESULTS: 4pts were treated following R1-resection, 43pts for inoperable local relapse. Most common tumour sites were paranasal sinus (36.5%), parotid (19.2%), and base of skull (17.3%). Pts received a median dose of 51GyE C12/63Gy BED and cumulative dose of 128Gy BED [67-182Gy] after a median RT-interval of 61months. Median target volume was 93ml [9-618ml]. No higher-grade (>degreeII) acute reactions were observed, 7pts showed blood-brain-barrier changes (degreeI/II: 8pts; degreeIII: 2pts), 1 pt corneal ulceration, xerophthalmia 7pts, degreeIV bleeding 1 pt, tissue necrosis 2pts, otherwise no significant late reactions. Objective response rate (CR/PR) was 56.6%. With a median follow-up of 14months [1-39months] local control and distant control at 1a are 70.3% and 72.6% respectively. Of the 18pts with local relapse, 13pts have recurred in-field, 1 pt at the field edge, 3pts out of field, and one in the dose gradient.CONCLUSION: Despite high applied doses, C12 re-irradiation shows moderate side-effects, response rates even in these heavily pre-treated patients are encouraging and present a good alternative to palliative chemotherapy. Though most local recurrences occur within the high-dose area, further dose escalation should be viewed with caution.",Excluded
2709,"Optic disc edema, globe flattening, choroidal folds, and hyperopic shifts observed in astronauts after long-duration space flight. PURPOSE: To describe the history, clinical findings, and possible etiologies of ophthalmic findings discovered in 7 astronauts after long-duration space flight, and document vision changes in approximately 300 additional astronauts.DESIGN: Retrospective, observational examination of ophthalmic findings in 7 astronauts and analysis of postflight questionnaires regarding in-flight vision changes in approximately 300 additional astronauts.PARTICIPANTS: Seven astronauts with ophthalmic anomalies upon return from long-duration space missions to the International Space Station and 300 additional astronauts who completed postflight questionnaires regarding in-flight vision changes.METHODS: Before and after long-duration space flight, all 7 subjects underwent complete eye examinations, including cycloplegic and/or manifest refraction and fundus photography. Six underwent postmission optical coherence tomography (OCT) and magnetic resonance imaging (MRI); 4 had lumbar punctures (LP). Approximately 300 astronauts were queried regarding visual changes during space missions.MAIN OUTCOME MEASURES: Refractive change, fundus photograph examination, retina OCT, orbital MRI, LP opening pressures, and examination of visual acuity data.RESULTS: After 6 months of space flight, 7 astronauts had ophthalmic findings, consisting of disc edema in 5, globe flattening in 5, choroidal folds in 5, cotton wool spots (CWS) in 3, nerve fiber layer thickening by OCT in 6, and decreased near vision in 6 astronauts. Five of 7 with near vision complaints had a hyperopic shift >=+0.50 diopters (D) between pre/postmission spherical equivalent refraction in 1 or both eyes (range, +0.50 to +1.75 D). These 5 showed globe flattening on MRI. Lumbar punctures performed in the 4 with disc edema documented opening pressures of 22, 21, 28, and 28.5 cm H(2)O performed 60, 19, 12, and 57 days postmission, respectively. The 300 postflight questionnaires documented that approximately 29% and 60% of astronauts on short and long-duration missions, respectively, experienced a degradation in distant and near visual acuity. Some of these vision changes remain unresolved years after flight.CONCLUSIONS: We hypothesize that the optic nerve and ocular changes we describe may result from cephalad fluid shifts brought about by prolonged microgravity exposure. The findings we report may represent parts of a spectrum of ocular and cerebral responses to extended microgravity exposure.FINANCIAL DISCLOSURE(S): The authors have no proprietary or commercial interest in any of the materials discussed in this article.",Excluded
1928,"CT and MR imaging of central nervous system effects of therapy in patients treated for hematological malignancies. The purpose of this article is to present the imaging appearance of central nervous system effects of therapy that may occur in patients treated for hematological malignancies. Imaging in these patients relates to complications of high-dose therapy, bone marrow transplantation, infections occurring in immunocompromised patients, central nervous system dysfunction due to failure of other organ systems, or cerebral hemorrhages due to platelet refractoriness. Rapid and accurate diagnosis is essential but often difficult, as neurological manifestations are rarely disease specific. Neurological imaging, in combination with electrophysiological studies as well as blood and cerebrospinal fluid investigations, may be helpful for diagnosing most of these complications, as well as in differentiating between the manifestations of the underlying disease and complications of the treatment.",Excluded
2589,"Acoustic Neuroma Treated with Stereotactic Radiosurgery: Follow-up of 335 Patients. Objective: To determine the clinical and radiologic outcome of patients with acoustic neuroma (AN) treated with linear accelerator (LINAC) or CyberKnife-based stereotactic radiosurgery with respect to tumor control, preservation of serviceable hearing, and toxicity. Method(s): A retrospective monocentric analysis including all patients who underwent single-fraction LINAC- or CyberKnife-based radiosurgery for AN between 1991 and 2015. Patient data were analyzed in terms of radiologic and clinical tumor control (no further intervention needed), treatment-related complications, preservation of serviceable hearing, and objectified hearing loss using pure tone average levels. Result(s): We included 335 patients (median age 58.2 years, treated either by LINAC-based [n = 270] or CyberKnife [n = 65] stereotactic radiosurgery). The median tumor volume was 1.1 mL (0.1-23.7 mL). The median radiation dose was 12 Gy (LINAC 12 Gy, 11-20 Gy; CyberKnife 13 Gy, 12-13 Gy) at an isodose level of 71.7% (LINAC 68.3%, 31.9%-86.2%; CyberKnife 80%, 65%-81%). The median follow-up was 30 months (LINAC 43 months, 2-224 months; CyberKnife 13 months, 4-37 months). Clinical tumor control was 98%, 89%, and 88% at 2, 5, and 10 years. The objective actuarial hearing preservation rate was 89%, 80%, and 55% at 1, 2, and 5 years. New symptoms were observed in 11.3% and classified as Common Terminology Criteria for Adverse Events grade 1/2, apart from 4 patients (1.2%), who developed Common Terminology Criteria for Adverse Events grade 3. Conclusion(s): Our study shows that in AN, high tumor control and considerable hearing preservation rates can be achieved by single-dose radiosurgery at low toxicity rates, resulting in a positive impact on long-term clinical outcome. Copyright © 2018 Elsevier Inc.",Excluded
2296,"Focal brain lesions induced with ultraviolet irradiation. Lesion and inactivation methods have played important roles in neuroscience studies. However, traditional techniques for creating a brain lesion are highly invasive, and control of lesion size and shape using these techniques is not easy. Here, we developed a novel method for creating a lesion on the cortical surface via 365 nm ultraviolet (UV) irradiation without breaking the dura mater. We demonstrated that 2.0 mWh UV irradiation, but not the same amount of non-UV light irradiation, induced an inverted bell-shaped lesion with neuronal loss and accumulation of glial cells. Moreover, the volume of the UV irradiation-induced lesion depended on the UV light exposure amount. We further succeeded in visualizing the lesioned site in a living animal using magnetic resonance imaging (MRI). Importantly, we also observed using an optical imaging technique that the spread of neural activation evoked by adjacent cortical stimulation disappeared only at the UV-irradiated site. In summary, UV irradiation can induce a focal brain lesion with a stable shape and size in a less invasive manner than traditional lesioning methods. This method is applicable to not only neuroscientific lesion experiments but also studies of the focal brain injury recovery process.",Excluded
2069,"Retinal damage experimentally induced by microwave radiation at 55 mW/cm2. The action of 550 W/m2 (mean) 3100 MHz pulsed radiation on the rabbit retina in vivo was investigated by fundus photography, blood-retinal barrier tracers, light and electron microscopy, either after a single 1--1.5 h exposure or after a series of repeated 1 h exposures for up to 53 h during about 100 days. The electron microscopic investigation of the repeatedly exposed retinas revealed degenerative changes in the retinal neurons. The neurons appeared depleted of their cytoplasmic constituents and often contained phago-lysosomal structures with myelin bodies. There were many degenerating synaptic boutons. The glial cells displayed reactive changes. These ultrastructural changes could not be demonstrated by the other methods used. A single microwave exposure, followed by an induced 70--100% blood-pressure increase, did not enhance blood-retina barrier permeability to tracers. There was no evidence of blood brain barrier leakage. These studies show that the rabbit eye can be affected by microwave radiation at intensities lower than previously reported.",Excluded
3601,3. Cancer in experimental animals,Excluded
1166,[Heterogeneity of neurocytes of different brain regions to repeated superhigh-frequency irradiation]. The study was based on the analysis of morphological changes in the brain of 45 rats exposed for 10 days to ultrahigh frequency field of moderate gravity. Detailed studies of the state of the basophilic substance and the volume of the nuclei in the course of the neurocyte swelling were undertaken. The response of the neurocytes of various brain divisions was found to be heterogenous. The most pronounced were dystrophic changes in the sincipital area of the cortex. A lack of correlation between the character of the nuclear swelling and the degree of chromatolysis in the thalamic neurocytes was noted.,Excluded
1912,"Effects of low-power gallium aluminium arsenide diode laser irradiation on the development of synapses in the neonatal rat hippocampus. The effect of low-power gallium aluminium arsenide diode laser irradiation on the development of synapses was studied in the radiatum layer and the lacunosum-molecular layer of field CA3 of the neonatal rat hippocampus. Neonatal rats were irradiated with a low-power diode laser (830 nm, 60 mW) at two points located above the hippocampi, for 15 s, respectively, twice per day from birth (day 1) to day 5. The mean body weights of the laser-irradiated animals were found to be lower than those of the control animals, the deficit at day 20 being 22.6%. Moreover, the density of synaptic junctions stained by ethanolic phosphotungstic acid per unit area of the radiatum layer and the lacunosum-molecular layer of the neonatal rat hippocampus was significantly reduced at day 20. It was suggested that the low-power diode laser irradiation affected the development of synapses in the neonatal rat brain.",Excluded
2107,"Differentiating embryonic stem-derived neural stem cells show a maturation-dependent pattern of voltage-gated sodium current expression and graded action potentials. A population of mouse embryonic stem (ES)-derived neural stem cells (named NS cells) that exhibits traits reminiscent of radial glia-like cell population and that can be homogeneously expanded in monolayer while remaining stable and highly neurogenic over multiple passages has been recently discovered. This novel population has provided a unique in vitro system in which to investigate physiological events occurring as stem cells lose multipotency and terminally differentiate. Here we analysed the timing, quality and quantity of the appearance of the excitability properties of differentiating NS cells which have been long-term expanded in vitro. To this end, we studied the biophysical properties of voltage-dependent Na(+) currents as an electrophysiological readout for neuronal maturation stages of differentiating NS cells toward the generation of fully functional neurons, since the expression of neuronal voltage-gated Na(+) channels is an essential hallmark of neuronal differentiation and crucial for signal transmission in the nervous system. Using the whole cell and single-channel cell-attached variations of the patch-clamp technique we found that the Na(+) currents in NS cells showed substantial electrophysiological changes during in vitro neuronal differentiation, consisting mainly in an increase of Na(+) current density and in a shift of the steady-state activation and inactivation curves toward more negative and more positive potentials respectively. The changes in the Na(+) channel system were closely related with the ability of differentiating NS cells to generate action potentials, and could therefore be exploited as an appropriate electrophysiological marker of ES-derived NS cells undergoing functional neuronal maturation.",Excluded
1929,"Spine Stereotactic Radiosurgery for Patients with Metastatic Thyroid Cancer: Secondary Analysis of Phase I/II Trials. Background: Metastatic deposits to the spine in thyroid cancer patients represent the most common site of bone involvement and can contribute to pain, neurologic deficits, and death. This study sought to determine the efficacy and safety of spine stereotactic radiosurgery (SSRS) for thyroid cancer patients. Method(s): Thyroid cancer patients with spine metastases were selected and analyzed from a cohort of patients who were prospectively enrolled in two single-institution Phase I/II studies. SSRS was delivered in single or multi-fraction schedules. Dose regimens ranged from 16-18 Gy in one fraction to 27-30 Gy in three to five fractions. Toxicity was graded according to the NCI-CTC toxicity scale. Local control was determined by serial post-treatment magnetic resonance imaging scans showing no evidence of progressive disease. Patients were followed until date of death or date of last known visit for survival analyses. Local control and overall survival rates were carried out using Kaplan-Meier estimates. The log-rank test was used to assess the equality of the survivor function across groups. A p-value of <=0.05 was considered to be statistically significant. Result(s): A total of 27 spine lesions were treated in 23 patients over a six-year period. Median follow-up was 28.9 months (range 5-93 months). Local control was 88% at two years and 79% at three years. In patients with progressive disease following conventional radiation therapy, local control for salvage SSRS remained at 88% at three years. Patients requiring upfront surgical intervention and treated with adjuvant SSRS achieved sustained control rates of 86% at three years. Overall survival rates were 85% and 67% at one and two years, respectively. In patients classified with oligoprogression and controlled extra-spinal disease, overall survival was significantly higher than those with evidence of systemic progression (81% vs. 45% at two years; p = 0.01). Univariate analysis did not show significant correlations between local control and age, systemic disease status, prior <sup>131</sup>I therapy, SSRS fraction regimen, spine location, histological subtype, or time from initial diagnosis to evidence of spinal metastasis. No patient experienced any grade 3-5 toxicity. Pain flare was reported in 30% of patients, with only three patients (13%) requiring narcotics or short-course steroids. There was no evidence of vertebral body fracture in any patient that achieved local control in the treated area. Conclusion(s): SSRS for thyroid metastases as a primary or adjuvant/salvage therapy is well tolerated and yields high rates of local control. © Copyright 2016, Mary Ann Liebert, Inc. 2016.",Excluded
1279,Mobile telephones and the risk of brain tumor--the principle of precaution should be practiced. [Swedish],Excluded
310,"Malignant blue nevus with metastases to lymph nodes and brain. [German]. We report a patient who developed malignant transformation of a cellular blue nevus. At the age of 19 years the congenital, pigmented tumor on the left buttock was histopathologically diagnosed as cellular blue nevus. Thirty years later the tumor dramatically increased in size, involving the entire left buttock within several months. Multiple biopsies revealed the presence of a cellular blue nevus within the papillary dermis and an invasive, pleomorphic pigmented sarcoma in the depth of the tissue spreading into subcutis and skeletal muscle. Both benign and malignant cells were S100<sup>+</sup>, vimentin<sup>+</sup> and HMB-45<sup>+</sup>, but only the malignant tumor cells stained positive for the proliferating cell nuclear antigen. General examination disclosed multiple metastases in the paraaortal lymph nodes and the retroperitoneum as well as a single brain metastasis. Despite palliative therapy with ionizing radiation and chemotherapy, the patient developed generalized metastases and died within weeks. This case clearly confirms that cellular blue nevi have the potential for malignant transformation and that the malignant variant may behave aggressively just as a malignant melanoma.",Excluded
1787,"Glutamate microinjection into the hypothalamic paraventricular nucleus attenuates ulcerative colitis in rats. AIM: To investigate the effects of glutamate microinjection into hypothalamic paraventricular nucleus (PVN) on ulcerative colitis (UC) in rats and to explore the relevant mechanisms.METHODS: 2,4,6-Trinitrobenzenesulfonic acid (100 mg/kg in 50% ethanol) was instilled into the colon of adult male SD rats to induce UC. A colonic damage score (CDS) was used to indicate the severity of the colonic mucosal damage. The pathological changes in the colonic mucosa were evaluated using immunohistochemistry, Western blotting, biochemical analyses or ELISA. Ten minutes before UC induction, drugs were microinjected into the relevant nuclei in rat brain to produce chemical stimulation or chemical lesion.RESULTS: Microinjection of glutamate (3, 6 and 12 mug) into the PVN dose-dependently decreased the CDS in UC rats. This protective effect was eliminated after kainic acid (0.3 mug) was microinjected into PVN or into the nucleus tractus solitarius (NTS) that caused chemical lesion of these nuclei. This protective effect was also prevented when the AVP-V1 receptor antagonist DPVDAV (200 ng) was microinjected into the NTS. The discharge frequency of the vagus was markedly decreased following microinjection of glutamate into the PVN. Microinjection of glutamate into the PVN in UC rats significantly increased the cell proliferation and anti-oxidant levels, and decreased the apoptosis and Bax and caspase 3 expression levels and reduced the pro-inflammatory factors in the colonic mucosa.CONCLUSION: The activation of hypothalamic PVN exerts protective effects against UC, which is mediated by the NTS and vagus. The effects may be achieved via anti-oxidative, anti-apoptotic, and anti-inflammatory factors.",Excluded
1219,"Severity of esas symptoms in patients attending an outpatient palliative radiation clinic. Introduction Cancer patients experience a multitude of symptoms that reduce their quality of life. Objectives To identify the frequency of severe symptoms as reported with the Edmonton Symptom Assessment System (ESAS) by advanced cancer patients who presented to an outpatient radiation clinic. Methods A prospective study was conducted including patient demographics and the Edmonton Symptom Assessment System (ESAS) score at first visit. ESAS assessed pain, tiredness, nausea, depression, anxiety, drowsiness, loss of appetite, general well-being, dyspnea, and the additional symptom of constipation from a score of 0 to 10. Symptom scores from 7-10 were considered severe. Results 182 patients with 263 visits were included (median age 70.5 years, 58% male). The most common cancers were prostate (24.7%), lung (24.7%), and breast (13.7%). The median KPS score was 70.0 and ranged from 30-100. 84.4% of patients had bone metastases, 25.8% had lymph metasta-ses, 23.6% had lung metastases, and 21.4% had brain metastases. Symptoms were reported as being severe for constipation (46.7% of patients), tiredness (30.2%), pain (28.2%), general well-being (22.8%), loss of appetite (16.6%), anxiety (15.0%), drowsiness (13.8%), depression (12.1%), dyspnea (7.2%), and nausea (2.8%). Conclusions Patients presenting to a palliative radiotherapy clinic had a multitude of symptoms, with constipation, tiredness and pain being the most common severe symptoms. Healthcare professionals should be aware of these symptoms when prescribing treatment.",Excluded
2266,"Sleep loss, circadian mismatch, and abnormalities in reorienting of attention in night workers with shift work disorder. STUDY OBJECTIVES: Permanent night-shift workers may develop shift-work disorder (SWD). In the current study, we evaluated neurophysiological and behavioral indices of distractibility across times prior to the night shift (T1), during night hours (T2), and after acute sleep deprivation (T3) in permanent hospital night workers with and without SWD.METHODS: Ten asymptomatic night workers (NW) and 18 NW with SWD participated in a 25-h sleep deprivation study. Circadian phase was evaluated by dim-light salivary melatonin onset (DLMO). Objective sleepiness was evaluated using the Multiple Sleep Latency Test (MSLT). Electrophysiological distractibility was evaluated by brain event-related potentials (ERP), whereas behavioral distractibility was evaluated by performance on a visual task in an auditory-visual distraction paradigm.STATISTICAL ANALYSES: Comparisons of ERP results were performed by repeated-measures analysis of variance, and t-tests were used where appropriate. A Mann-Whitney U test was used for comparison of variables (MLST, Stanford Sleepiness Scale, and DLMO) that deviated from normal.RESULTS: First, in the SWD group, the reorienting negativity ERP amplitude was significantly attenuated compared to that in the NW group. Second, the SWD group had shorter MSLT during night shift hours (4.8 +/- 4.9 min) compared to that in NW (7.8 +/- 3.7 min; U = 47; z = -2.1; P < 0.03). Third, NW with SWD had a DLMO at 20:27 +/- 5.0 h, whereas healthy NW had a DLMO at 05:00 +/- 3.4 h (U = 43.5; z = -2.22, P < 0.03). Finally, acute sleep deprivation impaired behavioral performance and the P3a ERP in both groups.CONCLUSIONS: Our results demonstrate specific deficits in neurophysiological activity in the attentional domain among the shift-work disorder group relative to night workers.",Excluded
784,"Research on the neurological effects of nonionizing radiation at the University of Washington. This paper reviews research on neurological effects of low-level microwave irradiation, which was performed at the University of Washington, during the decade of the 1980s. We studied in the rat the effects of microwave exposure on the actions of various psychoactive drugs, on the activity of cholinergic systems in the brain, and on the neural mechanisms involved. Our results indicate that endogenous opioids play an important mediating role in some of the neurological effects of microwaves, and that parameters of microwave exposure are important determinants of the outcome of the microwave effects.",Excluded
454,"Effect of short-duration spaceflight on thigh and leg muscle volume. PURPOSE: Human skeletal muscle probably atrophies as a result of spaceflight, but few studies have examined this issue. Thus, little is known about the influence of microgravity upon human skeletal muscle, nor is it possible to assess the validity of ground based models of spaceflight. This study tested the hypothesis that the magnitude of spaceflight induced muscle atrophy would be a function of flight duration and greater than that of bed rest.METHODS: Three astronauts flew 9, 15, and 16 d in space. Volume of the knee extensor (quadriceps femoris), knee flexor (hamstrings, sartorius, and gracilis), and plantar flexor (triceps surae) muscle groups was measured using magnetic resonance imaging before and after spaceflight and during recovery. The volume of each muscle group in each image was determined by multiplying cross-sectional area by slice thickness. These values were subsequently summed to calculate muscle volume.RESULTS: Volume changes in the knee extensor, knee flexor, and plantar flexor muscle groups ranged from -15.4 to -5.5, -14.1 to -5.6, and -8.8 to -15.9%, respectively. Muscle volume decreases normalized by flight duration ranged from 0.62 to 1.04% x d(-1). These relative changes appeared to be greater than those that we have reported previously for bed rest (Akima et al., J. Gravitat. Physiol. 4:15-22, 1997).CONCLUSIONS: These results suggest that atrophy as a result of at least 2 wk of spaceflight varied among individuals and muscle groups and that the degree of atrophy appeared to be greater than that induced by 20 d of bed rest.",Excluded
1992,"Relative contributions of radiation and cisplatin-based chemotherapy to sensorineural hearing loss in head-and-neck cancer patients. PURPOSE: To investigate the risk of sensorineural hearing loss (SNHL) in patients with head-and-neck cancer and treated with radiation therapy (RT) or concomitant cisplatin-based chemoradiation, the relationship among SNHL and radiation dose to the cochlea, the use of two common cisplatin dose regimens.METHODS AND MATERIALS: A total of 62 head-and-neck cancer patients treated with curative intent were included in this prospective study. Of the patients, 21 received RT alone, 27 received 40 mg/m(2) weekly cisplatin, 13 received 100 mg/m(2) every 3 weeks during RT, and 1 received RT with weekly epidermal growth factor receptor inhibitor antibody. The effect of chemotherapy and RT dose on hearing was determined using a model that accounted for the age and variability between each ear for each patient.RESULTS: We constructed a model to predict dose-dependent hearing loss for RT or cisplatin-based chemotherapy either alone or in combination. For patients only receiving RT, no significant hearing loss was found at doses to the cochlea of less than 40 Gy. Patients receiving 100 mg/m(2) or 40 mg/m(2) of cisplatin chemotherapy had an estimated +21.5 dB and +9.5 dB hearing loss at 8,000 Hz with low radiation doses (10 Gy), which rose to +38.4 dB and +18.9 dB for high radiation doses (40 Gy).CONCLUSIONS: Use of RT alone with doses of less than 40 Gy did not result in clinically significant hearing loss. High-frequency SNHL was profoundly damaged in patients who received concomitant cisplatin when doses of 100 mg/m(2) were used. The threshold cochlear dose for hearing loss with cisplatin-based chemotherapy and RT was predicted to be 10 Gy. The inner ear radiation dose constraints and cisplatin dose intensity should be considered in the treatment of advanced head-and-neck cancer.",Excluded
1497,"An Evaluation of Intravenous Xenon 133 Clearance Measured by Gamma Counters During lnterictal Cerebral Blood Flow for Epilepsy Surgery. Fifty-four consecutive adult patients who enrolled in an epilepsy surgery program were prospectively studied to evaluate the utility of cerebral blood flow (CBF) for identifying the site of the epileptic focus. Tracer was injected intravenously during the interictal state, and CBF was estimated by the clearance of xenon 133 (<sup>133</sup>Xe) using a two-compartment analysis. Extracranial monitoring of gamma radiation was performed by 32 collimated detectors placed over the head. Every patient subsequently had depth electrodes implanted into mesial temporal and mesial frontal regions bilaterally. Two patients also had occipital electrodes implanted, and 1 patient also had parietal electrodes implanted. Seizures were recorded from all patients using these depth electrodes and a closed-circuit television monitor. A total of 79 ictal foci were identified. CBF <sup>133</sup>Xe as determined by clearance was concordant in 20 foci (true-positive rate of 25%), with 59 false-negative (75%) and 25 false-positive results. The overall sensitivity of this CBF study (compared to ictal depth electroencephalography) was 0.25, and the specificity was 0.82. It was concluded that present <sup>133</sup>Xe CBF techniques are inadequate to identify an epileptic focus during the interictal state in adult patients. Copyright © American Society of Neuroimaging.",Excluded
697,"MR neuroimaging of HIV infected patients: A pictorial review. The incidence of human immunodeficiency virus (HIV) is low in Australia, but these patients can present with unusual infections and imaging abnormalities. We review several common CNS pathologies that affect the HIV infected patients and discuss their MR imaging features. Our hospital provides a dedicated service to this small group of patients for the state. MR imaging plays a crucial role in the diagnosis of CNS manifestation of HIV infection. The spectrum of disease can be categorised into 4 groups: 1. Direct consequence of HIV virus: HIV encephalitis - HIV associated neurocognitive disorder (HAND) - AIDS dementia complex. 2. Opportunistic infections including toxoplasmosis, progressive multifocal leucoencephalopathy (PML), tuberculosis, cryptococcosis and cytomegalovirus infection. 3. Neoplasm predominantly due to CNS lymphoma. 4. Consequence of HIV treatment: Immune reconstitution inflammatory syndrome (IRIS) related to antiviral treatment. (Figure presented) Conclusion(s): It is important for radiologists to recognise HIV related conditions and their imaging features to help with patient management, both in the community and in the hospital setting.",Excluded
3331,"Deep brain stimulation reduces neuronal entropy in the MPTP-primate model of Parkinson's disease. High-frequency stimulation (HFS) of the subthalamic nucleus (STN) or internal segment of the globus pallidus is a clinically successful treatment for the motor symptoms of Parkinson's disease. However, the mechanisms by which HFS alleviates these symptoms are not understood. Whereas initial studies focused on HFS-induced changes in neuronal firing rates, recent studies suggest that changes in patterns of neuronal activity may correlate with symptom alleviation. We hypothesized that effective STN HFS reduces the disorder of neuronal firing patterns in the basal ganglia thalamic circuit, minimizing the pathological activity associated with parkinsonism. Stimulating leads were implanted in the STN of two rhesus monkeys rendered parkinsonian by 1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine (MPTP). Action potentials were recorded from neurons of the internal and external globus pallidus and the motor thalamus (ventralis anterior, ventralis lateralis pars oralis, and ventralis posterior lateralis pars oralis) during HFS that reduced motor symptoms and during clinically ineffective low-frequency stimulation (LFS). Firing pattern entropy was calculated from the recorded spike times to quantify the disorder of the neuronal activity. The firing pattern entropy of neurons within each region of the pallidum and motor thalamus decreased in response to HFS (n > or = 18 and P < or = 0.02 in each region), whereas firing rate changes were specific to pallidal neurons only. In response to LFS, firing rates were unchanged, but firing pattern entropy increased throughout the circuit (n > or = 24 and P < or = 10(-4) in each region). These data suggest that the clinical effectiveness of HFS is correlated with, and potentially mediated by, a regularization of the pattern of neuronal activity throughout the basal ganglia thalamic circuit.",Excluded
2731,"Stroke and thromboembolic events in men with prostate cancer treated with definitive radiation therapy with or without androgen deprivation therapy. BACKGROUND: There is conflicting evidence regarding the association between androgen deprivation therapy (ADT) for prostate cancer (PC) and the risk of developing stroke and thromboembolic events. Our study evaluated the association between ADT use and development of stroke, transient ischemic attack (TIA), deep vein thrombosis (DVT), and pulmonary embolism (PE) in a homogenous group of men with PC treated with definitive radiation therapy (RT) after controlling for multiple sources of confounding.METHODS: Observational cohort study of patients diagnosed with PC at the US Department of Veterans Affairs between 1 January 2001 and October 31, 2015 and treated with definitive RT. Exposure was initiation of ADT within 1 year of PC diagnosis. Primary outcomes were development of stroke, TIA, DVT, or PE.RESULTS: 44,246 men with median follow-up of 6.8 years. The overall cumulative incidences of stroke, TIA, DVT, and PE at 10 years were 6.0, 3.0, 3.4, and 1.9%, respectively. In the multivariable competing risks model, there was a significant association between ADT and stroke (subdistribution hazard ratio (SHR) = 1.19, 95% CI = 1.09-1.30, p < 0.01), TIA (SHR = 1.24, 95% CI = 1.08-1.41, p < 0.01), and DVT (SHR = 1.18, 95% CI = 1.04-1.34, p < 0.01). ADT was only associated with PE in men receiving ADT for > 1 year (SHR = 1.34, 95% CI = 1.06-1.69, p-value = 0.03).CONCLUSION: We observed an increase in the risk of stroke, TIA, and DVT in men receiving ADT and an increased risk of PE in men receiving long-term ADT. These results highlight concerns regarding long-term risks of ADT on stroke and thromboembolic events in the treatment of PC.",Excluded
