,decision,titleabstract
2412,Excluded,"Radiation-induced cerebral aneurysm treated with endovascular coil embolization. A case report Radiation-induced cerebral aneurysms are rare. We describe a case of radiation-induced cerebral aneurysm successfully treated with endovascular coil embolization. A 39-year-old man received 60 Gy of radiation to a pineal germinoma at eight years old. The left internal carotid artery (ICA) aneurysm which developed within the irradiated field and stenotic change in the left ICA due to radiation-induced vasculopathy were detected incidentally. Because these aneurysms show a high risk of rupture and mortality, and even small aneurysms are prone to rupture, any such suspected aneurysm should be treated with surgical or endovascular procedures. Endovascular treatment is probably useful if the aneurysm is inaccessible to direct surgery. Special attention must be paid to treatment because of stenotic changes in cerebral vessels within the irradiated field."
874,Included,The postradiation effect of acetylcholine and GABA on the active potassium uptake by slices of rat cerebral cortex. [Russian] Whole-body X irradiation (0.155 and 0.310 C/kg) was shown to modify the biphase effect of acetylcholine and GABA on antigradient K+ uptake by rat brain sections. Radiation made the effects of neuromediators on active K+ transport be differently directed: acetylcholine enhanced the inhibitory effect of radiation and GABA restored the Na-K-pump function.
2940,Excluded,"Chirp-evoked potentials in the awake and anesthetized rat. A procedure to assess changes in cortical oscillatory activity Steady-state potentials are oscillatory responses generated by rhythmic stimulation of a sensory pathway. The frequency of the response, which follows the frequency of stimulation and potentially indicates the preferential working frequency of the auditory neural network, is maximal at a stimulus rate of 40 Hz for auditory stimuli in humans, but may be different in other species. Our aim was to explore the responses to different frequencies in the rat. The stimulus was a tone modulated in amplitude by a sinusoid with linearly-increasing frequency from 1 to 250 Hz (""chirp""). Time-frequency transforms were used for response analysis in 12 animals, awake and under ketamine/xylazine anesthesia. We studied whether the responses were due to increases in amplitude or to phase-locking phenomena, using single-sweep time-frequency transforms and inter-trial phase analysis. A progressive decrease in the amplitude of the response was observed from the maximal values (around 15 Hz) up to the limit of the test (250 Hz). The high-frequency component was mainly due to phase-locking phenomena with a smaller amplitude contribution. Under anesthesia, the amplitude and phase-locking of lower frequencies (under 100 Hz) decreased, while the phase-locking over 200 Hz increased. In conclusion, amplitude-modulation following responses differ between humans and rats in response range and frequency of maximal amplitude. Anesthesia with ketamine/xylazine modifies differentially the amplitude and the phase-locking of the responses. These findings should be taken into account when assessing the changes in cortical oscillatory activity related to different drugs, in healthy rodents and in animal models of neurodegenerative diseases."
2616,Excluded,"Experimental and preclinical tools to explore the main neurological impacts of brain irradiation: Current insights and perspectives Radiation therapy is a powerful tool in the treatment of primary and metastatic cancers of the brain. However, brain tissue tolerance is limited, and radiation doses must be tailored to minimize deleterious effects on the nervous system. Due to improved treatments, including radiotherapy techniques, many patients with brain tumors survive longer, but they experience late effects of radiotherapy, especially cognitive decline, for which no efficient treatment is currently available. Improving the prevention and treatment of radiation-induced neurological defects first needs to better characterize radiation injuries in brain cells and tissues. Rodent models have been widely used for this. Here, observations from patients will be reviewed briefly as an introduction, mainly regarding clinical cognitive defects and anatomical alterations using magnetic resonance imaging (MRI). This limited descriptive clinical knowledge addresses many questions that arise in preclinical models regarding understanding the mechanism of radiation-induced brain dysfunction. From this perspective, we next present methods to characterize radiation-induced neurogenesis alterations in adult mice and then detail how MRI could be used as a powerful tool to explore these alterations. Copyright © 2021, Springer Science+Business Media, LLC, part of Springer Nature."
474,Excluded,"(9)Be(d,n)(10)B-based neutron sources for BNCT In the frame of accelerator-based BNCT, the (9)Be(d,n)(10)B reaction was investigated as a possible source of epithermal neutrons. In order to determine the configuration in terms of bombarding energy, target thickness and Beam Shaping Assembly (BSA) design that results in the best possible beam quality, a systematic optimization study was carried out. From this study, the optimal configuration resulted in tumor doses >=40Gy-Eq, with a maximum value of 51Gy-Eq at a depth of about 2.7cm, in a 60min treatment. The optimal configuration was considered for the treatment planning assessment of a real Glioblastoma Multiforme case. From this, the resulted dose performances were comparable to those obtained with an optimized (7)Li(p,n)-based neutron source, under identical conditions and subjected to the same clinical protocol."
990,Excluded,"Evidence of internucleosomal DNA fragmentation and identification of dying cells in X-ray-induced cell death in the developing brain Newborn Sprague-Dawley rats received a single dose of 2 Gy X-rays and were killed 6 hr later. Dying cells were characterized by extreme chromatin condensation and nuclear fragmentation. Dying cells were distributed in the primary and secondary germinal zones and in other brain regions. Among these latter, dying cells occurred in the cortical layers of the olfactory bulb, layers II-III and VIb of the neocortex, piriform and entorhinal cortex, stratum oriens and pyramidale of the hippocampus, striatum, thalamus, amygdala, brainstem, internal granular layer of the cerebellum, and cerebral and cerebellar white matter. Dying cells were immature cells, neurons and glial cells (including radial glia). In-situ labeling of nuclear DNA fragmentation identified individual cells bearing fragmented DNA. Since the number of cells stained with this method was larger than the number of dying cells, as revealed with current histological techniques, it is suggested that nuclear DNA fragmentation precedes chromatin condensation and nuclear fragmentation in X-ray-induced apoptosis. Furthermore, agarose gel electrophoresis of extracted DNA from irradiated brains showed a ""ladder"" pattern which is typical of internucleosomal DNA fragmentation and endonuclease activation."
54,Excluded,"Correlation of radiation tolerance dose of normal human organs with organ weight, blood, and water content The concerted effort to minimize the radiation exposure to normal human tissues while delivering a high radiation dose to the tumor often results in complications. This limits the efficacy of radiation treatment. Analysis of radiation tolerance dose with organ weight in 15 human organs yields a correlation coefficient of 0.62, whereas the correlation of radiation tolerance dose with blood and water content yields correlation coefficients of 0.82 and 0.60, respectively. Results indicate that as the organ weight and/or blood and water content increases, radiation tolerance dose decreases."
2262,Excluded,"Minimally invasive transforaminal lumbar interbody fusion aided with computer-assisted spinal navigation system combined with electromyography monitoring BACKGROUND: Minimally invasive techniques are gaining wide-spread application in lumbar fusion surgery, because they may have advantage over conventional open surgery in approach-related morbidity. This research was aimed to evaluate the safety and accuracy of the techniques of minimally invasive transforaminal lumbar interbody fusion by using a computer-assisted spinal navigation system combined with electromyography monitoring.METHODS: Sixteen patients underwent minimally invasive transforaminal lumbar interbody fusion. A computer-assisted spinal navigation system and electromyography were used for guiding pedicle screw placement. The operative duration, blood loss, complications, and fluoroscopic time were recorded. Clinical outcome was assessed by Visual Analog Scale and Oswestry Disability Index. Radiographic images were obtained to evaluate the accuracy of pedicle screw placement and fusion rates.RESULTS: The Visual Analog Scale and Oswestry Disability Index scores were vastly improved postoperatively. A total of 64 pedicle screws were implanted and three were regarded as misplacement by post-operative CT scan. Three screw trajectories were adjusted according to intra-operative stimulus-evoked electromyography monitoring. The average fluoroscopy time in each patient was 31.8 seconds, which equals to 7.9 seconds per pedicle screw. No patients had instrument related neurological complications, infection, implant failure or revision. Successful fusion was found in all patients.CONCLUSIONS: The combination of navigation system and real-time electromyography monitoring can make the minimally invasive operation more safe and accurate while decreasing radiation exposure time of the medical staff and patient and minimizing the chance and the degree of the pedicle screw misplacement."
2454,Excluded,"Results of contemporary surgical management of radiation necrosis using frameless stereotaxis and intraoperative magnetic resonance imaging OBJECTIVE: Radiation necrosis is a well-known complication of radiotherapy for malignant brain tumors. Although surgery was once considered the mainstay of treatment, no recent reports have evaluated the use of intraoperative magnetic resonance imaging (IOMRI) and frameless stereotaxis during surgical resection of radiation necrosis. In this retrospective review, we evaluate the effectiveness of surgical resection using frameless stereotaxis and IOMRI for the treatment of radiation necrosis.METHODS: From October 1999 through February 2002, 11 patients who had malignant brain tumors underwent surgery for radiation necrosis. The diagnosis of radiation necrosis was based primarily on MRI and clinical suspicion. Frameless stereotaxis was used in all patients and IOMRI was used in nine. All patients underwent at least one radiation treatment before surgery and nine patients had multiple treatments. Patient outcome was based on changes in steroid dose, Karnofsky Performance Score (KPS), and neurologic deficit.RESULTS: Optimal resection as confirmed by IOMRI was achieved in all patients by the use of frameless stereotaxis alone; no additional resection was performed in any patient. For nine patients taking steroids (mean preoperative dose 24 mg/day) before treatment of necrosis, all had a substantial reduction in steroid dosage (mean postoperative dose 8 mg/day) after surgical treatment. Postoperatively, KPS improved in four patients, remained stable in four, and worsened in three. Three complications that resulted from surgery included wound infection, asymptomatic carotid dissection, and pulmonary embolism; thus, overall morbidity including both surgical complications and neurologic deterioration was 54%.CONCLUSIONS: In this review, frameless stereotaxis was helpful in guiding the surgeon; however, IOMRI did not provide any additional benefit for the surgical treatment of radiation necrosis. Surgical treatment of radiation necrosis was associated with high risks of complication or neurologic deficit. Given the success of medical therapies, including hyperbaric oxygen, we believe that surgical treatment of radiation necrosis should be reserved for symptomatic patients in whom medical therapy has failed."
1792,Included,"Late effects of <sup>1</sup>H irradiation on hippocampal physiology NASA's Missions to Mars and beyond will expose flight crews to potentially dangerous levels of charged-particle radiation. Of all charged nuclei, <sup>1</sup>H is the most abundant charged particle in both the galactic cosmic ray (GCR) and solar particle event (SPE) spectra. There are currently no functional spacecraft shielding materials that are able to mitigate the charged-particle radiation encountered in space. Recent studies have demonstrated cognitive injuries due to high-dose <sup>1</sup>H exposures in rodents. Our study investigated the effects of <sup>1</sup>H irradiation on neuronal morphology in the hippocampus of adult male mice. 6-month-old mice received whole-body exposure to <sup>1</sup>H at 0.5 and 1 Gy (150 MeV/n; 0.35-0.55 Gy/min) at NASA's Space Radiation Laboratory in Upton, NY. At 9-months post-irradiation, we tested each animal's open-field exploratory performance. After sacrifice, we dissected the brains along the midsagittal plane, and then either fixed or dissected further and snap-froze them. Our data showed that exposure to 0.5 Gy or 1 Gy <sup>1</sup>H significantly increased animals' anxiety behavior in open-field testing. Our micromorphometric analyses revealed significant decreases in mushroom spine density and dendrite morphology in the Dentate Gyrus, Cornu Ammonis 3 and 1 of the hippocampus, and lowered expression of synaptic markers. Our data suggest <sup>1</sup>H radiation significantly increased exploration anxiety and modulated the dendritic spine and dendrite morphology of hippocampal neurons at a dose of 0.5 or 1 Gy."
875,Included,"[Effect of ionizing radiation on the functional state of Helix pomatia neurons. Glucose metabolism and ATP levels] The ATP level in nerve ganglia of Helix pomatia was shown to decrease 15 and 30 min, and 1 and 3 h following irradiation (5.16 C/kg). The decrease was maximum in 60 min. The absorption and utilization of glucose via a pentose-phosphate route and in the Krebs cycle did not substantially change. It is concluded that the energy supply of nerve cells under study is not responsible for the decrease in the ATP level."
1593,Excluded,"Interlayer Repulsion of Retinal Ganglion Cell Mosaics Regulates Spatial Organization of Functional Maps in the Visual Cortex In higher mammals, orientation tuning of neurons is organized into a quasi-periodic pattern in the primary visual cortex. Our previous model studies suggested that the topography of cortical orientation maps may originate from moire interference of ON and OFF retinal ganglion cell (RGC) mosaics, but did not account for how the consistent spatial period of maps could be achieved. Here we address this issue with two crucial findings on the development of RGC mosaics: first, homotypic local repulsion between RGCs can develop a long-range hexagonal periodicity. Second, heterotypic interaction restrains the alignment of ON and OFF mosaics, and generates a periodic interference pattern map with consistent spatial frequency. To validate our model, we quantitatively analyzed the RGC mosaics in cat data, and confirmed that the observed retinal mosaics showed evidence of heterotypic interactions, contrary to the previous view that ON and OFF mosaics are developed independently. <b>SIGNIFICANCE STATEMENT</b> Orientation map is one of the most studied functional maps in the brain, but it has remained unanswered how the consistent spatial periodicity of maps could be developed. In the current study, we address this issue with our developmental model for the retinal origin of orientation map. We showed that local repulsive interactions between retinal ganglion cells (RGCs) can develop a hexagonal periodicity in the RGC mosaics and restrict the alignment between ON and OFF mosaics, so that they generate a periodic pattern with consistent spatial frequency for both the RGC mosaics and the cortical orientation maps. Our results demonstrate that the organization of functional maps in visual cortex, including its structural consistency, may be constrained by a retinal blueprint."
957,Excluded,"Celecoxib combined with hippocampus sparing intensity-modulated radiation therapy reduces the injury of cognitive function induced by radiotherapy in patients with nasopharyngeal carcinoma Objective: In this study, we compared the effects of combination of celecoxib, intensity-modulated radiation therapy (IMRT) and hippocampal sparing, IMRT with hippocampal sparing and IMRT only on cognitive function, life quality and therapeutic effects in patients with nasopharyngeal carcinoma (NPC). Method(s): From June 2015 to December 2016, 177 cases with NPC in our hospital were finally enrolled and randomly divided into three groups: IMRT only group (I group), hippocampal sparing IMRT (H group) and celecoxib combined with hippocampal sparing IMRT group (Ce group). Cognitive function and life quality were evaluated three months after treatment via Mini-Mental State Examination (MMSE) and Quality of life questionnaire (QLQ C30) respectively. Indicators for therapeutic effects including complete remission (CR), partial remission (PR), stable disease (SD), progressive disease (PD), adverse reactions, recurrence and metastasis of tumor and serum tumor marker carcinoembryonic antigen (CEA) level of patients were also compared. Result(s): Before the intervention, there was no difference in cognitive function score among all the patients (P=0.876). After the treatment, no significant difference was found for RR among groups (P=0.245), however, patients in the Ce group showed the highest cognitive function score (P<0.001); the differences in adverse reactions including dry mouth (P=0.026, Ce vs. H; P=0.000, Ce vs. I; P=0.000, H vs. I), oral mucositis (P=0.060, Ce vs. H; P=0.008, Ce vs. I; P=0.396, H vs. I), skin reaction (P=0.654, Ce vs. H; P=0.027, Ce vs. I; P=0.065, H vs. I), irradiation otitis media (P=0.097, Ce vs. H; P=0.009, Ce vs. I; P=0.051, H vs. I) had statistical significance, and their incidence rates in Ce group were lowest. Meanwhile, recurrence and metastasis were less in the Ce group although the differences were insignificant (P=0.302 and 0.638). The serum level of CEA was notably lower in Ce group (P=0.031, Ce vs. H; P=0.020, Ce vs. I; P=0.512, H vs. I). Life quality scores about cognitive function and role function of H group and Ce group were higher than that of I group while Ce group was the highest (Cognitive function: P=0.020, Ce vs. H; P=0.015, Ce vs. I and P=0.023, H vs. I; role function: P=0.039, Ce vs. H; P=0.011, Ce vs. I and P=0.031, H vs. I). Conclusion(s): Celecoxib combined with hippocampus sparing IMRT for the treatment of NPC patients could drastically alleviate cognitive dysfunction, improve life quality and reduce the occurrence of adverse events compared with hippocampal sparing IMRT and IMRT only. Copyright © 2017, E-Century Publishing Corporation. All rights reserved."
2877,Excluded,"A Computational Model of the Electric Field Distribution due to Regional Personalized or Nonpersonalized Electrodes to Select Transcranial Electric Stimulation Target OBJECTIVE: A procedure to personalize the electrode to stimulate specific cortical regions by transcranial electric stimulations has been recently proposed. This study aims to assess the distribution of the electric field (E) induced by tES via the personalized (RePE) and the nonpersonalized (ReNPE) electrode.METHODS: We used two anatomical models on which we shaped and placed the RePE, based on brain anatomy, and the ReNPE to target the bilateral primary motor (M1) or somatosensory cortex (S1) with the reference on the occipital area in both cases. The effect of shifts of the ReNPE position has been also evaluated.RESULTS: The RePE induced higher E peak and median values than the ReNPE along the bilateral primary motor sensory cortices, up to their lateral regions, on a great percentage of volume of these cortices along all their extent. The shift of the ReNPE electrode toward the inion still induced higher E peak and median values than the ReNPE not shifted, but less than the RePE, mainly in the central region and, in a lower percentage of volume, in the lateral regions of these cortices.CONCLUSION: The E distributions induced for both targets (M1 and S1) by the RePE are different from the ones due to the ReNPE, along the whole extent of the bilateral primary sensorimotor cortices. The shift in the ReNPE positioning can modify the E distributions mainly in the more central region of these cortices.SIGNIFICANCE: These results strengthen the suitability of personalized electrodes in targeting extended cortical regions."
1377,Included,"Effect of low dose gamma rays on certain essential metals and oxidative stress in different rat organs The present work aimed to determine the effect of low dose (0.03Gy) gamma-rays on certain essential metals namely Fe, Cu, Zn and Ca levels in various tissues (liver, kidney, testis, spleen, intestine, heart and brain) in rats. Also, lipid peroxidation as malondialdehyde (MDA) and metallothionein (MT) levels were measured in liver, kidney and testis. Rats were exposed to total dose of 0.03Gy gamma-rays along 12h at a low dose rate (2.5mGy/h). The results obtained manifested elevation in all essential metals studied in liver. All organs showed elevated Ca levels except that of brain with non-significant change in intestine. Decrease in Fe levels were observed in kidney, testis, intestine, heart and brain tissues with insignificant change in spleen tissue. Elevation in MDA in liver and kidney tissues was recorded and an inhibition in MT in liver, kidney and testis tissues was demonstrated. In conclusion, the previous essential metals tested are very sensitive to low dose (0.03Gy) gamma-rays. Such dose can induce alterations in the oxidative stress parameters under investigation. © 2013 The Egyptian Society of Radiation Sciences and Applications."
192,Excluded,"Fatty fish intake decrease multiple sclerosis risk among people exposed to low levels of ultraviolet radiation Background: The aim of this study was to estimate the relationship between intake of fatty fish and risk of developing multiple sclerosis (MS). Method(s): This study is based on the ongoing project Epidemiological Investigation of MS (EIMS) which is a population-based case-control study, comprising the general population aged 16-70 years in defined areas of Sweden. The present analysis involved 1404 incident cases of multiple sclerosis (MS) and 3097 controls, randomly selected from the study base, with consideration taken to age, gender, and residential area. The incidence of MS among people who reported high intake of fatty fish the last five years before inclusion in the study was compared with the incidence among people who reported low fatty fish intake. Adjustments were made for education level, smoking status, ultraviolet radiation (UVR) exposure habits, body mass index (BMI), vitamin D intake from dairy products and intake of lean fish. We performed sub group analyses stratifying for sun exposure habits, ancestry and gender. Finding(s): Subjects who reported fatty fish intake 1-7 times per week had a slightly decreased risk of multiple sclerosis compared with subjects who reported less intake of fatty fish (adjusted odds ratio (OR) 0.9, 95% confidence interval (CI) 0.8-1.1). In subgroup analyses among subjects who reported low UVR exposure, frequent fatty fish intake significantly decreased the risk of multiple sclerosis (adjusted OR 0.6 (95 CI 0.5-0.9), whereas among subjects who reported high UVR exposure, this was not seen (adjusted OR 1.1 95% CI 0.8-1.4). Interpretation(s): Fatty fish intake seems to decrease multiple sclerosis risk among people with low UVR light exposure. A hypothetical explanation is that intake of fatty fish, with relatively high vitamin D content, is a substitute for lack of vitamin D due to low UVR exposure. This gives further strength to the hypothesis of the importance of vitamin D for the development of multiple sclerosis. Dr Baarnhielm has received unrestricted research support from Biogen Idec and from Sanofi-Aventis and research grants from the Swedish Association for Persons with Neurological Disabilities. Prof Tomas Olsson has received grant support for MS research from the Swedish Research Council, EU fp6, Neuropromise, Euratools, Soderbergs Foundation, Bibbi and Niels Jensens foundation, and unrestricted grant support from BiogenIdec, Bayer, SanofiAventis and Merck and also lecture fees and/or advisory board consultancies for the same companies."
699,Excluded,"Fate of the multiple innervation of cerebellar Purkinje cells by climbing fibers in immature control, x-irradiated and hypothyroid rats The fate of the multiple innervation of Purkinje cells (PCs) by climbing fibers (CFs) was studied as a function of age in immature rats rendered agranular by X-irradiation, in immature hypothyroid rats, and compared to that in controls. This was done by examining in each group the intracellular activities of PCs mediated via CFs throughout maturation. From the third day in control rats, CF responses of PCs evoked by juxta fastigial region (JF) stimulation or occurring spontaneously already resembled the adult responses with, however, some important differences: (1) most of these responses were graded by steps with the intensity of the stimulation before day 13, due to the multiple innervation of PCs by CFs (see below); (2) immature CF responses exhibited a longer duration and their initial spike started near the peak of the EPSP instead of near the baseline later on. Finally, an anlage of CF response was already present in most PCs on day 2, and consisted of a single fast spike elicited near the peak of an underlying all-or-none EPSP. In the 3 groups of rats, CF EPSPs already closely resembled the adult ones as early as 3 days, although their total duration and especially their time to peak were longer. In control rats, these CF EPSPs reversed with depolarizing currents from day 3 and currents for reversal were much lower than in the adult. 'Dual' CF EPSPs of PCS37 were encountered in immature 7- to 10-day-old controls, and persisted in hypothyroid rats until the end of the third postnatal week. The mono- or the multiple innervation of PCs by CFs was ascertained in th 3 groups according to the graded or the all-or-none character of CF EPSPs, and the number of CFs impinging on a given PC was estimated by the number of steps in the response. In control rats, most of PCs were already multiply innervated by CFs as early as 3 days. The multiple innervation culminated on day 5 with an average number of 3.4 CFs for PC, and rapidly regressed later on, so that the adult-type monoinnervation was the rule after day 13. In hypothyroid rats, the establishment of the redundancy and its regression was delayed by 2--3 days. In X-irradiated rats, the settlement and the involution of the multiple innervation of PCs by CFs was exactly superimposed with that seen in controls until day 8. Later on, regression of the supernumerary contacts no longer occurred so that most PCs remained multiply innervated until adulthood. Finally, the first clear-cut IPSPs were detected in PCs on day 9 in control and X-irradiated rats and 2--3 days later in hypothyroid animals."
2697,Excluded,"[Changes of Global and Local Myocardial Contractility of Chernobyl Accident Clean-up Workers with Stable Angina] Changes of global and local myocardial contractility of Chernobyl accident clean-up workers (ChA CW) with stable angina were investigated. There were discovered that regular long-term treatment of ChA CW with stable angina using of antiischemic and metabolic drugs promoted to stabilization of global and local myocardial contractility indexes. Ejection fraction, degree of contraction of front-rear systolic left ventricle size, systolic thickness of interventricular septum sufficiently increased. Step-by-step worsening of global and local myocardial contractility indexes in cases of non-regular treatment was taken place. Sufficient differences between indexes of ejection fraction, left ventricle end-diastolic volume, systolic thickness and excursion of interventricular septum in stable angina patients of general population and ChA CW were discovered. Results of global and local myocardial contractility monitoring in ChA CW with stable angina substantiate the advisability of long-term supporting treatment using evidence-based drugs."
3039,Excluded,"An analysis of the oscillatory patterns in the central nervous system with the wavelet method This paper discusses a simple application of the wavelet transformation to analyse nerve cell impulse patterns. The action potentials converted into delta, or Dirac, functions were convoluted in the time domain with a modified Gauss (the negative of the second derivative of Gauss) function, varying in width between 0.6 and 384 ms. The width of the Gauss function was varied in 640 steps. Some parts of the transformation were extended, analysed and averaged in the frequency domain to explore oscillatory components of the impulse pattern. The sequences of action potentials of retinal ganglion cells evoked by short flashes are taken as examples. The present analysis demonstrate some properties of mathematical ""microscopic"" application to transient responses of the central nervous system (CNS), whereby the degree of magnification (steps of transformation) was varied."
2481,Excluded,[Respiratory system activity in laser irradiation of brain structures] It has been shown that the low-level laser radiation with the wave-length in the red part of spectrum changes greatly the activity of the respiratory center under the direct influence on the rats' brain structure. The influence of light may have activating or inhibitory character; sometimes symmetry in the respiratory center activity is disturbed. The difference of the effects under the radiation of the sensomotor area of the cerebral cortex hemispheres and the area of the bulbar respiratory center has been found out. It is supposed that one of the reasons of the functional state of the respiratory center variations is the metabolism change in its structures.
2052,Excluded,"Neuromuscular activation patterns during treadmill walking after space flight Astronauts adopt a variety of neuromuscular control strategies during space flight that are appropriate for locomoting in that unique environment, but are less than optimal upon return to Earth. We report here the first systematic investigation of potential adaptations in neuromuscular activity patterns associated with postflight locomotion. Astronaut-subjects were tasked with walking on a treadmill at 6.4 km/h while fixating a visual target 30 cm away from their eyes after space flights of 8-15 days. Surface electromyography was collected from selected lower limb muscles and normalized with regard to mean amplitude and temporal relation to heel strike. In general, high correlations (more than 0.80) were found between preflight and postflight activation waveforms for each muscle and each subject: however relative activation amplitude around heel strike and toe off was changed as a result of flight. The level of muscle cocontraction and activation variability, and the relationship between the phasic characteristics of the ankle musculature in preparation for toe off also were altered by space flight. Subjects also reported oscillopsia during treadmill walking after flight. These findings indicate that, after space flight, the sensory-motor system can generate neuromuscular-activation strategies that permit treadmill walking, but subtle changes in lower-limb neuromuscular activation are present that may contribute to increased lower limb kinematic variability and oscillopsia also present during postflight walking."
483,Included,"Morphological profiles of neutron and X-irradiated small intestine This paper describes the response of mouse small intestine, at several time points after treatment with neutron or X-irradiation, using doses expected to give similar effects in terms of crypt/microcolony survival. Using resin histology, the effects of radiation on the numbers of duodenal cell types and measurements of tissue areas were assessed. The results for individual parameters and for an estimate of overall damage are given in a data display, which summarises the morphological profile of the organ after both types of radiation. Damage and recovery were seen for many of the parameters studied but there was no standard response pattern applicable for all parameters. In particular, the response of individual crypt cell types could not be predicted from knowledge of the change in crypt numbers. With regard to the holistic response of the gut, neutron irradiation appeared to have caused more damage and produced more early effects than the X-irradiation. More specifically, neutron treatment led to more damage to the neuromuscular components of the wall, while X-irradiation produced early vascular changes."
78,Excluded,"Accurate Differentiation of Radiation Injury from rcurrent Glioma by 99mTc-Tetrofosmin SPECT Purpose: Treatment of high-grade gliomas involves surgery, radiotherapy and chemotherapy. After treatment, gliomas near always recur. Differentiation of recurrent glioma from treatment induced necrosis (TIN) is not always straightforward. Both entities have the same appearance on MRI. SPECT has the advantage of lower cost and wider availability compared to PET. We set out to investigate the ability of 99mTc- Tetrofosmin (TF) SPECT to detect recurrent glioma. Material(s) and Method(s): Thirty studies (21 men, 9 women, mean age 61.5 +/- 11.1 years) were eligible for the study. All patients had high-grade gliomas, received previous surgery and chemoradiation and during the follow-up period presented with a suspicion of recurrent tumor. On TF SPECT, the portion of the tumor with the highest accumulation was selected as the region of interest (ROI), lesion-versus-normal ratio (LN) was defined as the ratio of average TF counts in the lesion divided by average counts per pixel in normal white matter. Result(s): Twenty-seven patients suffered from glioblastoma, 1 from anaplastic astrocytoma and 2 from anaplastic oligodendroglioma. Histological examinations in 2 cases showed recurrent glioma. Twenty-two cases were considered to have recurrence, whereas 6 were considered to have TIN based on stable neurological symptoms with no sign of massive enlargement of the lesion on followup MR after at least 6 months. There was a statistical significant difference in TF uptake between patients with recurrent glioma and TIN (12.29 +/- 6.61 vs. 2.37 +/- 1.27 respectively; P = 0.002). The L/N cut-off threshold value representatively discriminating the two clinical entities was 4 as indicated by the ROC analysis. Conclusion(s): Brain imaging by TF could offer useful information in the workup of treated gliomas. EP024 Accurate Differentiation of Radiation Injury from rcurrent Glioma by 99mTc-Tetrofosmin SPECT G. ALEXIOU1, S. Tsiouris1, A. Papadopoulos1, E. Levi2, A. Fotopoulos1; 1UNIVERSITY HOSPITAL OF IOANNINA, IOANNINA, GREECE, 22proACTINA S.A., 20 Delfon St., 15125 Athens, Greece, Athens, GREECE. Purpose(s): Treatment of high-grade gliomas involves surgery, radiotherapy and chemotherapy. After treatment, gliomas near always recur. Differentiation of recurrent glioma from treatment induced necrosis (TIN) is not always straightforward. Both entities have the same appearance on MRI. SPECT has the advantage of lower cost and wider availability compared to PET. We set out to investigate the ability of 99mTc- Tetrofosmin (TF) SPECT to detect recurrent glioma. Material(s) and Method(s): Thirty studies (21 men, 9 women, mean age 61.5 +/- 11.1 years) were eligible for the study. All patients had high-grade gliomas, received previous surgery and chemoradiation and during the follow-up period presented with a suspicion of recurrent tumor. On TF SPECT, the portion of the tumor with the highest accumulation was selected as the region of interest (ROI), lesion-versus-normal ratio (LN) was defined as the ratio of average TF counts in the lesion divided by average counts per pixel in normal white matter. Result(s): Twenty-seven patients suffered from glioblastoma, 1 from anaplastic astrocytoma and 2 from anaplastic oligodendroglioma. Histological examinations in 2 cases showed recurrent glioma. Twenty-two cases were considered to have recurrence, whereas 6 were considered to have TIN based on stable neurological symptoms with no sign of massive enlargement of the lesion on followup MR after at least 6 months. There was a statistical significant difference in TF uptake between patients with recurrent glioma and TIN (12.29 +/- 6.61 vs. 2.37 +/- 1.27 respectively; P = 0.002). The L/N cut-off threshold value representatively discriminating the two clinical entities was 4 as indicated by the ROC analysis. Conclusion(s): Brain imaging by TF could offer useful information in the workup of treated gliomas."
1584,Included,"Inhibition of radiation-induced DNA damage by jamun, Syzygium cumini, in the cultured splenocytes of mice exposed to different doses of gamma-radiation The radioprotective property of 50 mg/kg body weight jamun (Syzygium cumini) extract was studied in the cultured splenocytes of mice exposed to 0, 0.5, 1, 2, 3, or 4 Gy of gamma-radiation. The spleens of irradiated mice were removed aseptically and the splenocytes were extracted from the individual spleens and cultured. The micronuclei were prepared 72 hours after irradiation in binucleate splenocytes by blocking cytokinesis with cytochalasin-B. Irradiation of mice resulted in a dose-dependent elevation in the micronucleated splenocytes. The exposure of mice not only elevated splenocytes bearing one micronucleus but also cells bearing 2 and multiple (>2) micronuclei indicating induction of complex DNA damage after irradiation. Oral treatment of mice with 50 mg/kg body weight of jamun leaf extract protected against the radiation-induced micronuclei formation. Jamun extract also protected against the formation of 2 and multiple micronuclei indicating repair or inhibition of complex DNA damage. The assessment of lipid peroxidation in mice brain homogenate has indicated a concentration dependent inhibition of lipid peroxidation by jamun extract. Studies in a cell free system revealed that jamun extract inhibited the formation of OH, O(2)-, DPPH, and ABTS(+) free radicals in a concentration dependent manner. Our study demonstrates that jamun extract protected mice against the radiation-induced DNA damage and inhibition of radiation-induced free radical formation may be one of the mechanisms of radioprotection."
