,titleabstract,decision
832,"Metabolic correction of cerebral radiation syndrome. DNA strand breaks that occur after irradiation activate the repair enzyme adenosine diphosphoribosyl transferase, which consumes NAD as a substrate and causes depletion first of neuronal NAD and then of the ATP pool. This is considered to be the crucial link in the mechanism underlying the cerebral radiation syndrome (CRS). In this study, two ways to correct the CRS metabolically were examined: (a) prevention of depletion of NAD after irradiation by administration of the enzyme inhibitor nicotinamide and (b) shunting the NAD-dependent oxidative phosphorylation pathway of ATP resynthesis by administration of a substrate of NAD-independent oxidation, succinate. Cerebral lesions induced by radiation were modeled by irradiation of rats or rat brain homogenates with 150 Gy of X rays. The manifestations of CRS in rats (excitement, convulsions, etc.) closely resembled those seen after acute hypoxia. In brain homogenates, pyruvate tetrazolium-reductase activity decreased after irradiation and could be corrected by addition of NAD after irradiation. Succinate tetrazolium-reductase activity was not affected by irradiation. Oxygen consumption by brain homogenates after irradiation in vitro and in situ decreased, as did oxygen consumption by rats in vivo after cranio-caudal irradiation. Administration of nicotinamide or succinate prevented both the postirradiation decrease in respiration (in both rats in vivo and brain homogenates in vitro) and the development of cerebral radiation syndrome. These results help to clarify the mechanisms underlying CRS and its metabolic correction.",Included
834,"Cancer incidence after localized therapy for prostate cancer. BACKGROUND: Second cancers may occur in patients who have undergone radiation therapy. The risk for these adverse events after therapy is uncertain. In this study, the authors examined the size and significance of the observed association between occurrences of secondary cancers 5 years after radiotherapy in a large population of men with incident prostate cancer.METHODS: Men with incident prostate cancer were identified from the Surveillance, Epidemiology, and End Results (SEER) registry and were distinguished by the type of treatment received, tumor stage, tumor grade, and age at diagnosis. SEER data also were used to identify occurrences of secondary cancer beginning 5 years after the date patients were diagnosed with prostate cancer. Multivariate logistic regression analysis was used to estimate the adjusted odds of the subsequent occurrence of other cancers associated with types of radiation therapy received and was adjusted for the type of surgery, tumor grade, stage, and patient age.RESULTS: Compared with men who received no prostate cancer-directed radiation, men who received external beam radiation therapy (EBRT) as their only form of radiation therapy had statistically significant increased odds of developing secondary cancers at several sites potentially related to radiation therapy, including the bladder (odds ratio [OR], 1.63; 95% confidence interval [95% CI], 1.44-1.84) and rectum (OR, 1.60; 95% CI, 1.29-1.99). Men who received EBRT also had statistically significant higher odds of developing secondary cancers at sites in the upper body and other areas not potentially related to radiation therapy, including the cecum (OR, 1.63; 95% CI, 1.10-1.70), transverse colon (OR, 1.85; 95% CI, 1.30-2.63), brain (OR, 1.83; 95% CI, 1.22-2.75), stomach (OR, 1.38; 95% CI, 1.09-1.75), melanoma (OR, 1.29; 95% CI, 1.09-1.53), and lung and bronchus (OR, 1.25; 95% CI, 1.13-1.37) compared with the odds among men who received no radiation therapy. Men who received radiation therapy in the form of radioactive implants or isotopes, either in isolation or combined with beam radiation, did not have significantly different odds of secondary cancer occurring at any of the 20 most common sites.CONCLUSIONS: Patients who received with EBRT had significantly higher odds of developing second cancers both overall and in the areas that were exposed to radiation. It is noteworthy that, to the authors' knowledge, this report shows for the first time that, despite the higher doses of radiation delivered, patients who received radioactive implants had the lowest odds of developing second cancers.",Included
838,Changes in the mouse electrocorticograms (ECoG) after x-irradiation,Included
842,[Some neuro-endocrine relations in the reaction of the organism to ionizing radiations],Included
903,"Dose-response curves and tolerance doses for late functional changes in the normal rat brain after stereotactic radiosurgery evaluated by magnetic resonance imaging: influence of end points and follow-up time. Late reaction of normal tissue is still a limiting factor in radiotherapy and radiosurgery of patients with brain tumors. Few quantitative data in terms of dose-response curves are available. In the present study, 99 animals were irradiated stereotactically at the right frontal lobe using a linear accelerator and single doses between 26 and 50 Gy. The diameter of the spherical dose distribution was 4.7 mm (80% isodose). Dose-response curves for late changes in the normal brain at 20 months were measured using T1- and T2-weighted magnetic resonance imaging (MRI). The dependence of the dose-response curves on the follow-up time and the definition of the biological end point were determined. Tolerance doses were calculated at several effect probability levels and times after irradiation. The MRI changes were found to be dependent on dose and progressive in time. At 20 months, the tolerance doses at a 50% effect probability level were 39.6 +/- 1.0 Gy and 42.4 +/- 1.4 Gy for changes in T1- and T2-weighted images, respectively. These dose-response curves can be used for further quantitative investigations on the influence of various treatment parameters, such as the application of charged particles, radiopharmaceuticals or the variation of tissue oxygenation.",Included
915,Spectral analysis of the electrical activity in the cat's visual system after x-irradiation,Included
921,Adjuvant whole-brain radiotherapy versus observation after radiosurgery or surgical resection of one to three cerebral metastases: Results of the eortc 22952-26001 study,Included
922,"Space radiation-induced inhibition of neurogenesis in the hippocampal dentate gyrus and memory impairment in mice: ameliorative potential of the melatonin metabolite, AFMK. Evaluation of potential health effects from high energy charged particle radiation exposure during long duration space travel is important for the future of manned missions. Cognitive health of an organism is considered to be maintained by the capacity of hippocampal precursors to proliferate and differentiate. Environmental stressors including irradiation have been shown to inhibit neurogenesis and are associated with the onset of cognitive impairments. The present study reports on the protective effects of N(1)-acetyl-N(2)-formyl-5-methoxykynuramine (AFMK), a melatonin metabolite, against high energy charged particle radiation-induced oxidative damage to the brain. We observed that radiation exposure (2.0 Gy of 500 MeV/nucleon (56)Fe beams, a ground-based model of space radiation) impaired the spatial memory of mice at later intervals without affecting the motor activities. AFMK pretreatment significantly ameliorated these neurobehavioral ailments. Radiation-induced changes in the population of immature and proliferating neurons in the dentate gyrus were localized using anti-doublecortin (Dcx) and anti-Ki-67 expression. AFMK pretreatment significantly inhibited the loss of Dcx and Ki-67 positive cells. Moreover, AFMK pretreatment ameliorated the radiation-induced augmentation of protein carbonyls and 4-hydroxyalkenal + malondialdehyde (MDA + HAE) in the brain and maintained the total antioxidant capacity of plasma and nonprotein sulfhydryl contents in brain.",Included
923,"Irradiation of intracerebral 9L gliosarcoma by a single array of microplanar x-ray beams from a synchrotron: balance between curing and sparing. The purpose of this work was the understanding of microbeam radiation therapy at the ESRF in order to find the best compromise between curing of tumors and sparing of normal tissues, to obtain a better understanding of survival curves and to report its efficiency. This method uses synchrotron-generated x-ray microbeams. Rats were implanted with 9L gliosarcomas and the tumors were diagnosed by MRI. They were irradiated 14 days after implantation by arrays of 25 microm wide microbeams in unidirectional mode, with a skin entrance dose of 625 Gy. The effect of using 200 or 100 microm center-to-center spacing between the microbeams was compared. The median survival time (post-implantation) was 40 and 67 days at 200 and 100 microm spacing, respectively. However, 72% of rats irradiated at 100 microm spacing showed abnormal clinical signs and weight patterns, whereas only 12% of rats were affected at 200 microm spacing. In parallel, histological lesions of the normal brain were found in the 100 microm series only. Although the increase in lifespan was equal to 273% and 102% for the 100 and 200 microm series, respectively, the 200 microm spacing protocol provides a better sparing of healthy tissue and may prove useful in combination with other radiation modalities or additional drugs.",Included
925,"The hormonal status and carbohydrate-energy metabolism of rats after the long-term action of low doses of ionizing radiation and heat. [Russian]. Hormonal status (blood content of triiodothyronine, thyroxin, insulin, 11-hydroxycorticosteroids), dehydration in the Krebs cycle, and activity of the first enzyme in the pentose-phosphate cycle, glucose-6-phosphate dehydrogenase, in the brain and myocardium of white rats were studied at different time periods after separate and combined prolonged exposure to radiation in relatively small doses and heat. It was found that combination of ionizing radiation and heat led to hypofunction of the endocrine glands and inhibition of dehydration processes in the Krebs Cycle.",Included
929,Evolution of supraoptical and paraventricular nuclei (son and PVN) after X-rays irradiation and subsequent thiamine treatment in white rats,Included
931,[Urinary excretion of 17-ketosteroids following x-irradiation of diencephalo-pituitary region],Included
939,"Limb myokymia. Thirty-eight patients with myokymic discharges localized to limb muscles on needle electromyography had various neurologic lesions, both acute and chronic. Of the 38 patients, 27 had had previous radiation therapy and the clinical diagnosis of radiation-induced plexopathy, myelopathy, or both. For the remaining 11 patients, the diagnoses included multiple sclerosis, inflammatory polyradiculoneuropathy, ischemic neuropathy, inflammatory myopathy, and chronic disorders of the spinal cord and peripheral nerves. The clinical presentations and results of locl ischemia, peripheral nerve block, nd percutaneous stimulation suggest that most limb myokymic discharges arise focally at the site of a chronic peripheral nerve lesion.",Included
947,[Lipoproteins in the serum and various organs of irradiated mice],Included
950,"Boron neutron capture therapy of brain tumors: functional and neuropathologic effects of blood-brain barrier disruption and intracarotid injection of sodium borocaptate and boronophenylalanine. Sodium borocaptate (BSH) and boronophenylalanine (BPA) are two drugs that have been used clinically for boron neutron capture therapy (BNCT) of brain tumors. We previously have reported that hyperosmotic mannitol-induced disruption of the blood-brain barrier (BBB-D), followed by intracarotid (i.c.) administration of BPA or BSH, either individually or in combination, significantly enhanced tumor boron delivery and the efficacy of BNCT in F98 glioma bearing rats. The purpose of the present study was to determine the short-term neuropathologic consequences of this treatment and the long-term effects on motor and cognitive function, as well as the neuropathologic sequelae 1 year following neutron capture irradiation. BBB-D was carried out in non-tumor bearing Fischer rats by infusing a 25% solution of mannitol i.c. followed by i.c. injection of BPA or BSH, either individually or in combination, immediately thereafter. Animals were euthanized 2 days after compound administration, and their brains were processed for neuropathologic examination, which revealed sporadic, mild, focal neuronal degeneration, hemorrhage, and necrosis. To assess the long-term effects of such treatment followed by neutron capture irradiation, non-tumor bearing rats were subjected to BBB-D after which they were injected i.c. with BPA (25 mg B/kg body weight (b.w)) or BSH (30 mg B/kg b.w.) either individually or in combination (BPA 12.5 mg and BSH 14 mg B/kg b.w.). Two and a half hours later they were irradiated at the Medical Research Reactor, Brookhaven National Laboratory, Upton, NY, with the same physical radiation doses (5.79, 8.10 or 10.06 Gy), delivered to the brain, as those that previously had been used for our therapy experiments. The animals tolerated this procedure well, after which they were returned to Columbus, Ohio where their clinical status was monitored weekly. After 1 year, motor function was assessed using a sensitive and reliable locomotor rating scale for open field testing in rats and cognitive function was evaluated by their performance in the Morris water maze, the results of which were similar to those obtained with age matched controls. After functional evaluation, the rats were euthanized, their brains were removed, and then processed for neuropathologic examination. Subtle histopathologic changes were seen in the choroid plexuses of irradiated animals that had received BPA, BSH or saline. Radiation related ocular changes consisting of keratitis, blepharitis, conjunctivitis and cataract formation were seen with similar frequency in most rats in each treatment group. Based on these observations, and the previously reported significant therapeutic gain associated with BBB-D and i.c. injection of BSH and BPA, the present observations establish its safety in rats and suggest that further studies in large animals and humans are warranted.",Included
956,"Distribution of climbing fibres on cerebellar Purkinje cells in X-irradiated rats. An electrophysiological study. 1. The distribution of climbing fibres on cerebellar Purkinje cells has been studied with intracellular recordings in X-irradiated and normal rats. 2. In the treated rats, multiple steps in the post-synaptic potential were elicited in 57% of the Purkinje cells by graded stimulation of the climbing fibres, the response was all-or-none in character in the other cells and in all Purkinje cells recorded in normal animals. In the neurones exhibiting the former type of response, no collision was seen along the afferent fibres during interaction experiments between just-threshold juxtafastigial and maximal olivary stimulations, whereas a collision always occurred when all-or-none responses were recorded. 3. These results show that in X-irradiated rats, the majority of Purkinje cells have a multiple innervation by two to four climbing fibres, instead of the one-to-one relationship seen normally. 4. Input resistances and total electrotonic lengths of Purkinje cells were measured in normal and treated rats. Mean values for these two parameters were higher than normal in multiply innervated cells. 5. Mean time course and mean current for reversal of the post-synaptic potential elicited in Purkinje cells by stimulation of the climbing fibres were nearly the same in mono- and in multiply innervated neurones. In multiply innervated cells, time courses and currents for reversal were independent of the size of the response or varied slightly with it, suggesting that the climbing fibres involved innervated territories whose electrotonic distance from the recording site were either the same or slightly different. 6. Interactions between two all-or-none steps of the graded post-synaptic potential evoked in multiply innervated cells by juxtafastigial and olivary stimulations revealed either a very weak or a very marked shunting effect between synapses of the two climbing fibres involved. 7. These results indicate that the over-all distribution of climbing fibre synapses on multiply innervated Purkinje cells is not grossly abnormal and that two fibres contacting a given cell can be either intermingled on the same dendrites, or segregated on distinct dendritic branches. 8. In general, the present study does not suggest the existence of a strong competition among climbing fibres innervating each Purkinje cell during development at least when granule cells are absent.",Included
973,Effects of hippocampal x-irradiation-produced granule cell agenesis on instrumental runway performance in rats,Included
976,"Premature aging of an organism and characteristics of its manifestation in remote period after low dose irradiation. [Russian]. In this study 58 participants of the liquidation of the consequences of Chernobyl accident in 1986-1987 were investigated. All the patients complain of constant headaches, disorders of memory, general weakness, rapid fatigability, decreased sexual drive, emotional instability etc. The complex (comprehensive) modern methods of investigation were used to carry out the objective assessment of presented complains and of character of the central nervous system damage: complex computer quantitative analysis of mental capacity; analysis of personality traits by using the MMPI test; single photon emission tomography (with the drug of Ceretec); X-ray computer tomography; magnetic resonance computer tomography. The experimental study with examination of primates who were exposured in sum dose 1 Gy (by drop method) was carried out, too. The results of complex investigation of participants of liquidation of Chernobyl accident consequences enable to postulate the formation of premature aging of an organism in these persons. Data of the experimental study of primates irradiated in dose 1 Gy revealed formation of the brain atrophy in the remote period after low dose radiation exposure.",Included
983,"The source of reactive cells during central Wallerian degeneration in the goldfish: a differential irradiation protocol. We have used a partial irradiation paradigm to examine the provenance of cells that participate in Wallerian cellular responses in the goldfish visual system. Animals which received 50 Gy whole-body gamma-irradiation showed virtually complete inhibition of the proliferative burst usually seen after optic nerve section. These animals did, however, show a robust hyperplastic response in the optic tract that we believe represents the migration of nearby microglial cells into the affected tract. When only the postcephalic body was irradiated, proliferating cells in the major hematopoietic organs of the fish, the kidney and pronephros, were substantially inhibited. Despite this, the Wallerian cellular response in the visual paths was essentially normal. Thus, there is no obligate requirement for peripheral proliferative cells to participate in central Wallerian degeneration in the fish. However, when only the head was irradiated, and the hematopoietic organs were spared, there was a proliferative response in the visual system. We believe this represents the invasion of the visual pathways by peripheral blood cells through the optic nerve lesion and blood vessels in the nerve itself. This invasion, however, is not sufficient to generate substantial hyperplasia. In summary, although we find evidence for a small contribution by exogenous cells, the major source of reactive cells during central Wallerian degeneration in the fish is the endogenous microglia. Our data underscore the importance of elucidating the mechanisms by which microglial cells are activated and the role that they play in regeneration.",Included
990,Acute responses of the vestiblar apparatus to x-irradiation,Included
991,Digital computer analysis of neurophysiological data from Biosatellite 3,Included
1006,"Brain damage from 125I brachytherapy evaluated by MR imaging, a blood-brain barrier tracer, and light and electron microscopy in a rat model. Changes in normal rat brain were studied acutely, and at 3, 6, 9, and 12 months following interstitial brachytherapy with high-activity 125I seeds. An 80-Gy radiation dose was administered to an area with a 5.5-mm radius. Effects were measured with magnetic resonance (MR) imaging (with and without gadolinium enhancement), leakage of horseradish peroxidase (HRP), electron microscopy, and light microscopy. Significant histological damage was seen at radiation doses above 295 Gy, and breakdown of the blood-brain barrier was observed only in tissue receiving a dose of 165 Gy or greater. Blood-brain barrier breakdown increased up to the 6-month time point, and thereafter appeared to stabilize or decrease. The area of blood-brain barrier disruption indicated by gadolinium-enhanced MR imaging was greater than that indicated by leakage of HRP.",Included
1008,"[Effect of the psychostimulants caffeine and methylphenidate on the efficiency of physical activity in rats exposed to ionizing radiation]. The authors carried out studies on 267 male rats and examined the effect of ionizing irradation (single irradation with 737 roentgens) on the duration of swimming and on the alteration of this effect by psychic stimulators caffeine and methylphenidate, administered in overthreshold doses (30 and 50 mg/kg of body weight for caffeine and 5 and 10 mg/kg of body weight for methylphenidate). On the 7th day after irradiation there was statistically significant shortening of the duration of swimming in the control animals. The mentioned doses (statistically significant for the larger dose) were used in nonirradiated animals and the two psychic stimulators also shortened the duration of swimming in comparison with the control nonirradiated animals. This effect could be explained by hyperexcitatory action of these doses of caffeine and methylphenidate. As a result of this, desoptimization of the cerebral activity occurred and as a consequence of which was the diminution of the efficiency of the physical activity. Together with this they observed that both psychic stimulators partially counteracted the shortening of the duration of swimming of rats, caused by ionizing irradiation itself. This effect, especially for caffeine, could be explained by the induced of the ionizing irradiation increase in the sensitivity of cerebral phosphodiesterase of rats to its inhibitor caffeine as a result of which under these conditions the effect of caffeine on the level of cerebral cyclic AMP was reinforced. The cyclic AMP is presumed to have some protective effect against ionizing irradiation.",Included
1009,"The inhibitory effect of minocycline on radiation-induced neuronal apoptosis via AMPKalpha1 signaling-mediated autophagy. Purpose/Objective(s): In our previous study, we have found that minocycline, a clinical available antibiotics that can easily cross the blood brain barrier, mitigates radiation-induced long-term memory loss in rats, accompanied by decreased hippocampal neuron apoptosis shortly after radiation. Thus, in the present study, we aimed to investigate the detailed mechanisms underlying the protective effect of minocycline on neurons from radiation-induced apoptosis. Purpose/Objective(s): The immortalized mouse hippocampal neuron HT22 cell line was used. The protective effect of minocycline on X-irradiated HT22 cells was demonstrated using clonogenic assay and apoptosis analysis. The underlying mechanisms were explored by using methods such as flow cytometry, immunofluorescence, shRNA knockdown, Western blot et al. Result(s): We found that minocycline protected HT22 hippocampal neurons from radiation-induced cell death, manifest as increased clonogenic cell survival and decreased apoptosis in irradiated cells. This protective effect of minocycline might involve cell cycle perturbation after radiation, but not DNA damage and repair. Further investigation showed that X-irradiation activated AMPKalpha1-mediated autophagy, and minocycline significantly enhanced AMPKalpha1 activation and autophagy, resulting in decreased apoptosis. Additionally, the antioxidant potential of minocycline might not be involved in the enhancing effect of minocycline on radiation-induced autophagy, but it might at least partially contribute to the inhibitory effect of minocycline on radiation-induced apoptosis. Conclusion(s): These results indicate that minocycline protects neurons from radiation-induced apoptosis mainly through targeting radiation-induced AMPKalpha1-mediated autophagy.",Included
1012,"Stress response of a p53 homologue in the radioresistant Sf9 insect cells. PURPOSE: To investigate homology and stress response of p53 (a 53 kDa tumor suppressor protein) orthologue in Sf9 Lepidopteran insect cell line that exhibits very high radioresistance.MATERIALS AND METHODS: Western immunoblotting, immunoprecipitation, degenerate RT-PCR (reverse transcription-polymerase chain reaction), electrophoretic gel mobility shift assay, flow cytometry and immuno-fluorescence microscopy were used for characterizing structural and functional features of Sfp53 (Spodoptera frugiperda p53) in gamma-irradiated or etoposide-treated Sf9 insect and BMG-1 (brain malignant glioma) human cells. Cells were pre-treated with caffeine for inhibiting ATM/ATR (ataxia-telangiectasia mutated protein/ATM and Rad-3-related protein) activation, wherever required.RESULTS: A 47-49 kDa protein band was observed with antibodies against three different epitopes, demonstrating conservation of respective domains in Sfp53. Immunoprecipitation also yielded similar-sized protein. Degenerate RT-PCR resulted in product of same size in both cell lines. Similar gel mobility shift of p53-binding oligonucleotide with BMG-1 and Sf9 cell lysates indicated analogous transcriptional activity of Sfp53. Constitutive Sfp53 level was higher than hp53 (human p53) and showed primarily cytoplasmic localization. Radiation-induced accumulation was considerably less in Sf9 even as an analogous ATM/ATR-dependent nuclear translocation was observed following gamma-irradiation and etoposide.CONCLUSIONS: A smaller-sized Sfp53 orthologue shows highly conserved native structure with DNA-binding, N-terminus and C-terminus domains, and has analogous p53 transcriptional activity. While its nuclear translocation and ATM/ATR dependence were similar to hp53, the cytoplasmic localization and subdued accumulation following gamma-irradiation indicate functional differences from human cells.",Included
1019,"S-Nitrosylation in Organs of Mice Exposed to Low or High Doses of gamma-Rays: The Modulating Effect of Iodine Contrast Agent at a Low Radiation Dose. The covalent addition of nitric oxide (NO<sup>*</sup>) onto cysteine thiols, or S-nitrosylation, modulates the activity of key signaling proteins. The dysregulation of normal S-nitrosylation contributes to degenerative conditions and to cancer. To gain insight into the biochemical changes induced by low-dose ionizing radiation, we determined global S-nitrosylation by the ""biotin switch"" assay coupled with mass spectrometry analyses in organs of C57BL/6J mice exposed to acute 0.1 Gy of <sup>137</sup>Cs gamma-rays. The dose of radiation was delivered to the whole body in the presence or absence of iopamidol, an iodinated contrast agent used during radiological examinations. To investigate whether similar or distinct nitrosylation patterns are induced following high-dose irradiation, mice were exposed in parallel to acute 4 Gy of <sup>137</sup>Cs gamma rays. Analysis of modulated S-nitrosothiols (SNO-proteins) in freshly-harvested organs of animals sacrificed 13 days after irradiation revealed radiation dose- and contrast agent-dependent changes. The major results were as follows: (i) iopamidol alone had significant effects on S-nitrosylation in brain, lung and liver; (ii) relative to the control, exposure to 0.1 Gy without iopamidol resulted in statistically-significant SNO changes in proteins that differ in molecular weight in liver, lung, brain and blood plasma; (iii) iopamidol enhanced the decrease in S-nitrosylation induced by 0.1 Gy in brain; (iv) whereas a decrease in S-nitrosylation occurred at 0.1 Gy for proteins of ~50 kDa in brain and for proteins of ~37 kDa in liver, an increase was detected at 4 Gy in both organs; (v) mass spectrometry analyses of nitrosylated proteins in brain revealed differential modulation of SNO proteins (e.g., sodium/potassium-transporting ATPase subunit beta-1; beta tubulins; ADP-ribosylation factor 5) by low- and high-dose irradiation; and (vi) ingenuity pathway analysis identified major signaling networks to be modulated, in particular the neuronal nitric oxide synthase signaling pathway was differentially modulated by low- and high-dose gamma-irradiation.",Included
1027,"Nephrotoxicity profiles and threshold dose values for [177Lu]-DOTATATE in nude mice. INTRODUCTION: In peptide receptor radionuclide therapy for neuroendocrine tumors the main dose-limiting tissue is found in the kidneys because of tubular reabsorption and retention of radioactivity. The aim of this study was to quantify late effects in renal cortex of nude mice exposed to high amounts of [(177)Lu]-DOTA-Tyr(3)-octreotate ([(177)Lu]-DOTATATE), and to determine whether a threshold dose value exists for these findings.METHODS: Nude mice were exposed to 90, 120 or 150 MBq of [(177)Lu]-DOTATATE. Renal toxicity was evaluated up to 6 months after injection. Blood samples were collected to examine renal functional markers, and after sacrifice at 6 months changes in renal morphology were explored. Tissue damage was estimated by quantifying the relative area of the different subunits in the renal cortex using point counting. Additional morphological signs of radiation damage were also noted. The absorbed doses to the kidneys were estimated by previously determined kidney pharmacokinetics and Monte Carlo simulations for different assumptions regarding the activity distribution.RESULTS: Increased serum creatinine and urea values indicated long-term renal toxicity. The tissue area occupied by proximal tubules decreased with increasing doses of [(177)Lu]-DOTATATE, whereas the other subunits in cortex slightly increased. The mean absorbed dose in the renal cortex for [(177)Lu]-DOTATATE was estimated to be 35-58 Gy for the different groups of animals. A dose-response relationship was observed for proximal tubular damage, and a threshold dose value of 24 Gy (BED 37 Gy) was determined.CONCLUSIONS: Selective morphological changes in kidney cortex of nude mice were quantified and appeared in a dose dependent manner after injection of high amounts of [(177)Lu]-DOTATATE.",Included
1034,"Contrasting the effects of proton irradiation on dendritic complexity of subiculum neurons in wild type and MCAT mice. Growing evidence suggests that radiation-induced oxidative stress directly affects a wide range of biological changes with an overall negative impact on CNS function. In the past we have demonstrated that transgenic mice over-expressing human catalase targeted to the mitochondria (MCAT) exhibit a range of neuroprotective phenotypes following irradiation that include improved neurogenesis, dendritic complexity, and cognition. To determine the extent of the neuroprotective phenotype afforded by MCAT expression in different hippocampal regions, we analyzed subiculum neurons for changes in neuronal structure and synaptic integrity after exposure to low dose (0.5 Gy) 150 MeV proton irradiation. One month following irradiation of WT and MCAT mice, a range of morphometric parameters were quantified along Golgi-Cox impregnated neurons. Compared with WT mice, subiculum neurons from MCAT mice exhibited increased trends (albeit not statistically significant) toward increased dendritic complexity in both control and irradiated cohorts. However, Sholl analysis of MCAT mice revealed significantly increased arborization of the distal dendritic tree, indicating a protective effect on secondary and tertiary branching. Interestingly, radiation-induced increases in postsynaptic density protein (PSD-95) puncta were not as pronounced in MCAT compared with WT mice, and were significantly lower after the 0.5 Gy dose. As past data has linked radiation exposure to reduced dendritic complexity, elevated PSD-95 and impaired cognition, reductions in mitochondrial oxidative stress have proven useful in ameliorating many of these radiation-induced sequelae. Data presented here shows similar trends, and again points to the potential benefits of reducing oxidative stress in the brain to attenuate radiation injury. Environ. Mol. Mutagen. 57:364-371, 2016. © 2016 Wiley Periodicals, Inc.",Included
1043,"Locomotion and eating behavior changes in Yucatan minipigs after unilateral radio-induced ablation of the caudate nucleus. The functional roles of the Caudate nucleus (Cd) are well known. Selective Cd lesions can be found in neurological disorders. However, little is known about the dynamics of the behavioral changes during progressive Cd ablation. Current stereotactic radiosurgery technologies allow the progressive ablation of a brain region with limited adverse effects in surrounding normal tissues. This could be of high interest for the study of the modified behavioral functions in relation with the degree of impairment of the brain structures. Using hypofractionated stereotactic radiotherapy combined with synchrotron microbeam radiation, we investigated, during one year after irradiation, the effects of unilateral radio-ablation of the right Cd on the behavior of Yucatan minipigs. The right Cd was irradiated to a minimal dose of 35.5 Gy delivered in three fractions. MRI-based morphological brain integrity and behavioral functions, i.e. locomotion, motivation/hedonism were assessed. We detected a progressive radio-necrosis leading to a quasi-total ablation one year after irradiation, with an additional alteration of surrounding areas. Transitory changes in the motivation/hedonism were firstly detected, then on locomotion, suggesting the influence of different compensatory mechanisms depending on the functions related to Cd and possibly some surrounding areas. We concluded that early behavioral changes related to eating functions are relevant markers for the early detection of ongoing lesions occurring in Cd-related neurological disorders.",Included
1056,"Does the robotic platform reduce the morbidity associated with combined radical surgery and adjuvant radiation for early cervical cancer?. Objectives: Open radical hysterectomy (RH) followed by adjuvant radiation (XRT) for cervical cancer has been associated with high morbidity; however, RHs are now often performed robotically. We examined if the robotic platform decreases the morbidity associated with radical surgery followed by adjuvant XRT. Method(s): A retrospective cohort study of patients with cervical cancer undergoing RH from 1995-2013 was performed. Clinical and pathologic data were obtained from the medical record. Long-term (LT) complications were defined as urinary and/or bowel complications, and lymphedema presenting more than 30 days after completion of therapy. Complications were graded. Grade 1 was mild symptoms and easily treated. Grade 2 was symptoms resolving with long-term medical therapy. Grade 3 was major symptoms requiring surgery or invasive procedures. The X<sup>2</sup> and student t tests were used for analysis. Result(s): Overall, 243 patients underwent RH for cervical cancer. The open surgical approach was used in 43% (n = 104) and the robotic approach was used in 57% (n = 139). Eighty-three patients (34.2%) required adjuvant XRT. XRT was associated with increased risk of LT complication (28.9% vs 7.0% P <.001). LT complications included lymphedema (n = 18), bowel-associated complications (enteritis/proctitis n = 8, obstruction n = 2), and urinary complications (hemorrhagic cystitis n = 1, neurogenic bladder n = 2, fistula n = 1, and ureteral stricture n = 3). Among patients who received adjuvant XRT, the open surgical approach was used in 48% (n = 40) and the robotic approach in 52% (n = 43). There was no difference in time to initiation of XRT between the 2 surgical groups (43.2 +/- 15.6 vs 47.3 +/- 19.6 days, P =.33). There was no difference in grade 2/3 LT complications in patients receiving adjuvant XRT between the groups (27.5% vs 27.9%, P =.97). However, patients undergoing open surgery experienced a trend toward increased adhesion-related complications, such as bowel obstruction and ureteral stricture (10% vs 2.3%, P =.19). Conclusion(s): We found no difference in LT complications between patients who underwent robotic and those who underwent open RH and adjuvant XRT. Fewer adhesion-related LT complications may be seen with robotic surgery. However, because many XRT-related complications occur at later time points, continued follow-up is needed to evaluate for potential differences between the 2 groups.",Included
1064,Vocal-cord paralysis after treatment of thyrotoxicosis with radioiodine,Included
1090,"Implication of prostaglandins and histamine H<inf>1</inf> and H<inf>2</inf> receptors in radiation-induced temperature responses of rats. Exposure of rats to 1-15 Gy gamma radiation (<sup>60</sup>Co) induced hyperthermia, whereas 20-200 Gy induced hypothermia. Exposure either to the head or the whole body to 10 Gy induced hyperthermia, while body-only exposure produced hypothermia. This observation indicates that radiation-induced fever is a result of a direct effect on the brain. The hyperthermia due to 10 Gy was significantly attenuated by the pre- or post-treatment with a cyclooxygenase inhibitor, indomethacin. Hyperthermia was also altered by the central administration of a mu-receptor antagonist naloxone but only at low doses of radiation. These findings suggest that radiation-induced hyperthermia may be mediated through the synthesis and release of prostaglandins in the brain and to a lesser extent to the release of endogenous opioid peptides. The release of histamine acting on H<inf>1</inf> and H<inf>2</inf> receptors may be involved in radiation-induced hypothermia, since both the H<inf>1</inf> receptor antagonist, mepyramine, and H<inf>2</inf> receptor antagonist, cimetidine, antagonized the hypothermia. The results of these studies suggest that the release of neurohumoral substances induced by exposure to ionizing radiation is dose dependent and has different consequences on physiological processes such as the regulation of body temperature. Furthermore, the antagonism of radiation-induced hyperthermia by indomethacin may have potential therapeutic implications in the treatment of fever resulting from accidental irradiations.",Included
