,titleabstract,decision
1692,"Molecular and cellular profiling of acute responses to total body radiation exposure in ovariectomized female cynomolgus macaques Purpose: The threat of radiation exposure requires a mechanistic understanding of radiation-induced immune injury and recovery. The study objective was to evaluate responses to ionizing radiation in ovariectomized (surgically post-menopausal) female cynomolgus macaques. Material(s) and Method(s): Animals received a single total-body irradiation (TBI) exposure at doses of 0, 2 or 5 Gy with scheduled necropsies at 5 days, 8 weeks and 24 weeks post-exposure. Blood and lymphoid tissues were evaluated for morphologic, cellular, and molecular responses. Result(s): Irradiated animals developed symptoms of acute hematopoietic syndrome, and reductions in thymus weight, thymopoiesis, and bone marrow cellularity. Acute, transient increases in plasma monocyte chemoattractant protein 1 (MCP1) were observed in 5 Gy animals along with dose-dependent alterations in messenger ribonucleic acid (mRNA) signatures in thymus, spleen, and lymph node. Expression of T cell markers was lower in thymus and spleen, while expression of macrophage marker CD68 (cluster of differentiation 68) was relatively elevated in lymphoid tissues from irradiated animals. Conclusion(s): Ovariectomized female macaques exposed to moderate doses of radiation experienced increased morbidity, including acute, dose-dependent alterations in systemic and tissue-specific biomarkers, and increased macrophage/T cell ratios. The effects on mortality exceeded expectations based on previous studies in males, warranting further investigation.Copyright © 2015 Informa UK, Ltd.",Excluded
909,"Evaluation of focal thyroid lesions incidentally detected in F- 18 fluorodeoxyglucose PET/CT images AIM: Increased uptake in the thyroid gland (TG) is often identified as an incidental finding on whole-body F-18 Fluorodeoxyglucose positron emission tomography/computed tomography (FDG-PET/CT) in the non-thyroid cancer (NTC) patients. Currently, there is no consensus on the appropriate approach for management of these cases. Thyroid ultrasound, scintigraphy and fine-needle aspiration biopsy (FNAB) are suggested to exclude malignant thyroid lesions. Our aim is to determine the importance of increased F-18 FDG uptake in TG on PET/CT in patients who are being screened for various NTC and to recommend a diagnostic strategy to identify patients with high risk of thyroid malignancy. MATERIALS AND METHODS: We evaluated 1086 cases undergoing whole-body PET/CT scan between April 2011 and April 2012. Images with incidental focal FDG uptake in TG were identified. Data of the age, sex, type of primary cancer, maximum standard uptake value (SUVmax), size of thyroid nodules and cervical lymph nodes (CLN) on F-18 FDG-PET/CT images, and if avalaible, FNAB results were evaluated. RESULT(S): 28 of 1086 patients (2.5%) showed a focal increased F-18 FDG uptake of lesions in TG (14 men, 14 women, mean age+/-SD, 60.29+/-13 years) and the SUVmax value ranged from 1.50 to 18.00 (average SUVmax: 4.19+/-3.41). Thyroid lesions ranged in diameter from 7.0 to 55.0 milimeter (mean+/-SD:16.47+/-11.80mm). The CLN were detected in 11/28 patients (39%). The average SUVmax in CLN was 4.04+/-1.80, the mean CLN diameter was 10.13+/-2.95mm. Twelve of 28 patients (43%) were done FNAB, and the final histopathological diagnosis was malign thyroid nodules in five patient (avarage SUVmax 6.84+/-6.37 and nodule diameter 31.26+/-22.11mm), benign thyroid disease in five patient (avarage SUVmax 3.95+/-1.48 and nodule diameter 9.60+/-2.30mm) and limited and unsufficient materials in two patients. Sixteen patients did not undergo any diagnostic test. CONCLUSION(S): Focal increased FDG uptake in TG incidentally identified on FDG-PET/CT occurred at a frequency of 2.5% and this finding may be associated with an increased risk of malignancy, but the clinical significance is unclear. More data are needed to elucidate the role of SUV in the differentiation of benign and malign thyroid lesions. Clinicians should take into consideration incidentally detected PET/CT findings. Thyroid scintigraphy and, if cold nodule is present, FNAB should be suggested to clinicians for definitive diagnosis.",Excluded
774,"Epidemiology and environmental risk in hairy cell leukemia Hairy cell leukaemia (HCL) is an orphan subtype of leukaemia which constitutes less than 2% of all leukaemia's, with an incidence of less than 1 per 100,000 persons per annum. Median age at presentation is 55 years and it is 3-4 times more frequent in males. It is also more frequently encountered in whites and less in Asians, Africans and Arabs. The epidemiologic data are multi-factorial and influenced by ethnicity and geographical factors. Other reported associations relate to some environmental exposures and possible occupational factors. Smoking appears to have an inverse correlation with the development of hairy cell leukaemia, while farming and exposure to pesticides, petroleum products, diesel and ionizing radiation have also been reported to be associated with an increased risk. National and international collaborative efforts are needed in order to undertake more extensive studies involving larger patient cohorts, aiming to determine the role of occupational and environmental risk factors in the development of this rare form of chronic leukaemia.Copyright © 2015 Elsevier Ltd. All rights reserved.",Excluded
822,"Multifocal enhancing magnetic resonance imaging lesions following cranial irradiation Radiation necrosis is a delayed complication of cranial irradiation, typically presenting as a single intracerebral mass that is radiographically indistinguishable from recurrent tumor. We describe 6 patients with a distinct radiographic syndrome of multifocal enhancing lesions on magnetic resonance images, and their variable clinical courses: some fluctuating, some spontaneously resolving, and some demonstrating fulminant progression to frank necrosis.",Excluded
687,"The use of a fully integrated electronic medical record to minimize cumulative lifetime radiation exposure from CT scanning to detect urinary tract calculi In order to determine the effects of implementation of an electronic medical record on rates of repeat computed tomography (CT) scanning in the emergency department (ED) setting, we analyzed the utilization of CT of the kidneys, ureters, and bladder (CT KUB) for the detection of urinary tract calculi for periods before and after the implementation of a hospital-wide electronic medical record system. Rates of repeat CT scanning within a 6-month period of previous scan were determined pre- and post-implementation and compared. Prior to implementation, there was a 6-month repeat rate of 6.2 % compared with the post-implementation period, which was associated with a 6-month repeat rate of 4.1 %. Statistical analysis using a two-sample, one-tailed t test for difference of means was associated with a p value of 0.00007. This indicates that the implementation of the electronic medical record system was associated with a 34 % decrease in 6-month repeat CT KUB scans. We conclude that the use of an electronic medical record can be associated with a decrease in utilization of unnecessary repeat CT imaging, leading to decreased cumulative lifetime risk for cancer in these patients and more efficient utilization of ED and radiologic resources. © 2013 Am Soc Emergency Radiol.",Excluded
318,"Prospective Pilot Study of Consolidation Chemotherapy With Docetaxel and Cisplatin After Concurrent Chemoradiotherapy for Advanced Head and Neck Cancer Purpose: With the improvement concurrent chemoradiotherapy (CCRT) in the management of patients with locoregionally advanced head and neck squamous cell carcinoma (HNSCC), distant failures have become a more relevant problem in terms of survival. The primary objective of this Phase II study is to assess the feasibility of docetaxel and cisplatin consolidation after primary CCRT for patients with HNSCC. Methods and Materials: Patients with locoregionally advanced HNSCC received chemotherapy with three cycles of cisplatin, 100 mg/m2, on Days 1, 22, and 43. Concurrent radiotherapy to the primary tumor and neck was given in a daily dose of 2 Gy to a total dose of 70-70.2 Gy over 7 weeks. After completion of CCRT, patients without evidence of disease progression received an additional four cycles of consolidation chemotherapy with docetaxel, 75 mg/m2, and cisplatin, 75 mg/m2, every 3 weeks. Result(s): Of 33 patients, 27 (81%) completed CCRT. After CCRT, three complete and 19 partial responses were recorded, giving an overall response rate of 67%. Of 19 patients who went to the consolidation phase, only 4 (21%) received all four cycles of docetaxel and cisplatin. Causes of failure of consolidation chemotherapy were toxicity in 11 patients, including three treatment-related deaths, and progression in 4 patients. Three patients died of sepsis during the consolidation phase. Median survival was 11 months for all patients and 8 months for those treated with consolidation chemotherapy. Conclusion(s): The poor compliance and high incidence of severe toxicities prompted no further evaluation of this consolidation chemotherapy after CCRT. © 2008 Elsevier Inc. All rights reserved.",Excluded
1587,"Radiosurgery for solitary brain metastases using the cobalt-60 gamma unit: methods and results in 24 patients To define the role of stereotactic radiosurgery in the treatment of metastatic brain tumors we treated 24 consecutive patients (20 men, 4 women) with the 201-source 60Co gamma unit between May 1988 and March 1990. The primary tumors included malignant melanoma (n = 10), non-small cell lung carcinoma (n = 6), renal cell carcinoma (n = 3), colorectal carcinoma (n = 1), oropharyngeal carcinoma (n = 1), and adenocarcinoma of unknown origin (n = 3). All tumors were less than or equal to 3.0 cm in greatest diameter. Twenty patients received a planned combination of 30-40 Gy whole brain fractionated irradiation and a radiosurgical ""boost"" of 16-20 Gy to the tumor margins; one patient refused conventional fractionated irradiation. Three patients with recurrent, persistent, or new non-small cell lung carcinomas had radiosurgical treatment 12-20 months after receiving 30-42.5 Gy whole-brain external beam irradiation. Stereotactic computed tomographic imaging was used for target coordinate determination and imaging-integrated dose planning. All tumors were enclosed by the 50-90% isodose shell using one (n = 22), two (n = 1), or three (n = 1) irradiation isocenters. During this 23-month period (median follow-up of 7 months) no patient died from progression of a radiosurgically-treated brain metastasis. Ten patients died of systemic disease (n = 8) or remote central nervous system metastasis (n = 2) between 1 week and 10 months after radiosurgery. One patient had tumor progression and underwent craniotomy and tumor excision 5 months after radiosurgery. To date, median survival after radiosurgery has been 10 months; 1-year survival was 33.3%. Stereotactic radiosurgery eliminated the surgical and anesthetic risks associated with craniotomy and resection of solitary brain metastases. Radiosurgery also effectively controlled the growth of tumors considered ""resistant"" to conventional irradiation.",Excluded
3156,"Effects of Proton Pump Inhibitors on the Small Bowel and Stool Microbiomes Background: Proton pump inhibitor (PPI) use is extremely common. PPIs have been suggested to affect the gut microbiome, and increase risks of Clostridium difficile infection and small intestinal bacterial overgrowth (SIBO). However, existing data are based on stool analyses and PPIs act on the foregut. Aim(s): To compare the duodenal and stool microbiomes in PPI and non-PPI users. Method(s): Consecutive subjects presenting for upper endoscopy without colonoscopy were recruited. Current antibiotic users were excluded. Subjects taking PPI were age- and gender-matched 1:2 to non-PPI controls. Subjects completed medical history questionnaires, and duodenal aspirates were collected using a validated protected catheter. A subset also provided stool samples. Duodenal and stool microbiomes were analyzed by 16S rRNA sequencing. Result(s): The duodenal microbiome exhibited no phylum-level differences between PPI (N = 59) and non-PPI subjects (N = 118), but demonstrated significantly higher relative abundances of families Campylobacteraceae (3.13-fold, FDR P value < 0.01) and Bifidobacteriaceae (2.9-fold, FDR P value < 0.01), and lower relative abundance of Clostridiaceae (88.24-fold, FDR P value < 0.0001), in PPI subjects. SIBO rates were not significantly different between groups, whether defined by culture (> 103 CFU/ml) or 16S sequencing, nor between subjects taking different PPIs. The stool microbiome exhibited significantly higher abundance of family Streptococcaceae (2.14-fold, P = 0.003), and lower Clostridiaceae (2.60-fold, FDR P value = 8.61E-13), in PPI (N = 22) versus non-PPI (N = 47) subjects. Conclusion(s): These findings suggest that PPI use is not associated with higher rates of SIBO. Relative abundance of Clostridiaceae was reduced in both the duodenal and stool microbiomes, and Streptococcaceae was increased in stool. The clinical implications of these findings are unknown.Copyright © 2021, The Author(s), under exclusive licence to Springer Science+Business Media, LLC part of Springer Nature.",Excluded
1209,"Radiation therapy for leukemia cutis Purpose: Leukemia cutis (LC) is the infiltration of the epidermis, dermis, or subcutis by neoplastic leukocytes, resulting in clinically identifiable cutaneous lesions. Electron-based radiation therapy (RT) is often used in the treatment of LC; however, modern studies of RT are lacking. We reviewed our experience to analyze treatment response, disease control, and toxicity associated with RT in order to develop treatment recommendations for patients with LC. Methods and Materials: Fifteen patients who underwent treatment for LC at our institution from November 1994 to August 2009 were identified and their medical records were reviewed and analyzed. Result(s): LC presented after a median of 2 (range 0-24) months from acute myeloid leukemia diagnosis. Median survival from time of LC presentation was 23 months (range 0.5-137 months). Thirteen courses of radiation were administered to 12 patients: 9 total skin electron beam (TSEB) therapy and 4 focal treatments. Of patients receiving TSEB, 89% had diffuse LC involvement and 67% were in marrow remission. By contrast, only 25% of patients receiving focal therapy had diffuse LC involvement and only 25% were in marrow remission. Median TSEB dose was 1600 (range 600-2400) cGy. Fifty percent of patients had a complete response to RT but 1-year local control was only 33%. All patients who developed a skin relapse either had active marrow disease at the time of RT or marrow recurrence shortly thereafter. Median survival since RT was 5 (range 0.5-136) months. RT was well tolerated without significant acute effects; however, 1 patient receiving chemotherapy developed radiation recall 1 month after RT. Conclusion(s): Patients with LC have aggressive disease with few long-term survivors. Definitive treatment with TSEB should be utilized only in cases of marrow remission with focal electron therapy reserved for palliation of symptomatic lesions. Long-term prognosis and durable cutaneous remission is dependent on systemic disease control. © 2011 American Society for Radiation Oncology.",Excluded
882,"Mild toxicity and favorable prognosis of high-dose and extended involved-field intensity-modulated radiotherapy for patients with early-stage nasal NK/T-cell lymphoma Purpose: The value of intensity-modulated radiotherapy (IMRT) for early-stage nasal NK/T-cell lymphoma has not been previously reported. The aim of the present study was to assess the dosimetric parameters, toxicity, and treatment outcomes of patients with nasal NK/T-cell lymphoma. Methods and Materials: Between 2003 and 2008, 42 patients with early-stage nasal NK/T-cell lymphoma underwent definitive high-dose and extended involved-field IMRT with or without combination chemotherapy. The median radiation dose to the primary tumor was 50 Gy. The dose-volume histograms of the target volume and critical normal structures were evaluated in all patients. The locoregional control, overall survival, and progression-free survival were calculated using the Kaplan-Meier method. Result(s): The average mean dose delivered to the planning target volume was 55.5 Gy. Only 1.3% and 2.5% of the planning target volume received <90% and 95% of the prescribed dose, respectively, indicating excellent planning target volume coverage. The mean dose and average dose to the parotid glands was 15 Gy and 14 Gy, respectively. With a median follow-up time of 27 months, the 2-year locoregional control, overall survival, and progression-free survivalrate was 93%, 78%, and 74%, respectively. No Grade 4 or 5 acute or late toxicity was reported. Conclusion(s): High-dose and extended involved-field IMRT for patients with early-stage nasal NK/T-cell lymphoma showed favorable locoregional control, overall survival, and progression-free survival, with mild toxicity. The dose constraints of IMRT for the parotid glands can be limited to <20 Gy in these patients. © 2012 Elsevier Inc.",Excluded
614,"[The morphofunctional indices of the erythrocytic link in hemopoiesis in persons constantly working in an area of intensified radioecological control] A study of the peripheral blood indicates that persons constantly working in the zone of rigid radiation control showed a statistically valid reduction of the hemoglobin concentration, appearance of spinous and spheric erythrocyte forms, reduction of the mechanical resistance. Simultaneously 18% of males and 26% of females revealed moderate hypochromic anemia with a normal level of serum iron. The intensity of Fe-transferrin electron paramagnetic resonance was statistically reduced, that may be related to reduction of trivalent iron to bivalent and formation of a pool of free bivalent iron--a potent inductor of lipid peroxidation. Activation of oxidative processes in blood is confirmed by significant fluctuations of the blood ceruloplasmin level.",Included
462,"Subclinical carotid atherosclerosis and early vascular aging from long-term low-dose ionizing radiation exposure: a genetic, telomere, and vascular ultrasound study in cardiac catheterization laboratory staff OBJECTIVES: This study sought to assess the association between long-term radiation exposure in the catheterization laboratory (cath lab) and early signs of subclinical atherosclerosis. BACKGROUND: There is growing evidence of an excess risk of cardiovascular disease at low-dose levels of ionizing radiation exposure. METHODS: Left and right carotid intima-media thickness (CIMT) was measured in 223 cath lab personnel (141 male; age, 45 +/- 8 years) and 222 unexposed subjects (113 male; age, 44+/-10 years). Leukocyte telomere length (LTL) was evaluated by quantitative reverse transcriptase polymerase chain reaction. The DNA repair gene XRCC3 Thr241Met polymorphism was also analyzed to explore the possible interaction with radiation exposure. The occupational radiological risk score (ORRS) was computed for each subject on the basis of the length of employment, individual caseload, and proximity to the radiation source. A complete lifetime effective dose (mSv) was recorded for 57 workers. RESULTS: Left, right, and averaged CIMTs were significantly increased in high-exposure workers compared with both control subjects and low-exposure workers (all p values<0.04). On the left side, but not on the right, there was a significant correlation between CIMT and ORRS (p=0.001) as well as lifetime dose (p=0.006). LTL was significantly reduced in exposed workers compared with control subjects (p=0.008). There was a significant correlation between LTL and both ORRS (p=0.002) and lifetime dose (p=0.03). The XRCC3 Met241 allele presented a significant interaction with high exposure for right side (pinteraction=0.002), left side (pinteraction<0.0001), and averaged (pinteraction<0.0001) CIMTs. CONCLUSIONS: Long-term radiation exposure in a cath lab may be associated with increased subclinical CIMT and telomere length shortening, suggesting evidence of accelerated vascular aging and early atherosclerosis.",Included
1863,"The use of tumour necrosis factor alpha-blockers in daily routine. An Austrian consensus project To define relevant disease parameters and their respective limits indicating the initiation of TNF-alpha-blockers in individual patients. Subsequently, to analyze retrospectively patients with rheumatoid arthritis (RA), psoriatic arthritis (PsA) or ankylosing spondylitis (AS), who started TNF-alpha inhibition in 2006. Points to consider, regarded relevant for individual treatment decisions as well as their assessment methods, were ascertained by experts' consensus applying the Delphi technique. Subsequently, these parameters' thresholds with respect to the initiation of a TNF-alpha-blocker were identified. Thereafter, the rheumatologists representing 12 centres all over Austria agreed to retrospectively analyze their patients started on a TNF-alpha-blocker in 2006. Experts' opinion regarding disease parameters relevant to initiate TNF-alpha-blockers in RA patients only slightly differed from those applied in clinical trials, but the parameters' threshold values were considerably lower. For PsA patients, some differences and for AS patients, considerable differences between experts' opinion and clinical studies appeared, which held also true for decisive parameters' means and thresholds. Six hundred and fifty patients, started on TNF-blockers in 2006, could be analyzed retrospectively, 408 RA patients (53.3 years mean, 340 females), 93 PsA patients (48.9 years mean, 59 males) and 149 AS patients AS (42.2 years mean, 108 males), representing approximately 25% of all Austrian patients initiated on a TNF-blocker in this respective year. Far more individualized, patient-oriented treatment approaches, at least in part, are applied in daily routine compared with those derived from clinical trials or recommendations from investigative rheumatologists. © 2009 The Author(s).",Excluded
2457,"The effect of low frame rate fluoroscopy on the X-ray dose during coronary intervention Objective The aim of this study was to investigate whether the use of low frame rate fluoroscopy at 7.5 frames per second during coronary intervention could reduce radiation exposure in Japanese patients. Methods From December 10, 2014 to March 20, 2015, 84 consecutive patients with coronary artery disease who underwent coronary intervention in our institution were retrospectively collected and then divided into two groups: the LR group (fluoroscopy at 7.5 frames per second) and the OR group (fluoroscopy at 15 frames per second), according to the frame rate of fluoroscopy that was used in their treatment. Results There were no differences in the patient backgrounds or the procedural characteristics of the two groups. Although there were no differences in the contrast volume or fluoroscopy time, the total air kerma at the interventional reference point, which is used to monitor the patient's radiation dose, was significantly lower in the LR group than in the OR group (701.4+/-427.9 vs. 936.8+/-623.9 mGy, p=0.02). Conclusion Low frame rate fluoroscopy at 7.5 frames per second is safe and feasible for use during coronary interventions and an easy and useful strategy for reducing the radiation to which patients are exposed during coronary intervention.Copyright © 2016 The Japanese Society of Internal Medicine.",Excluded
1956,"The role of CT and MRI fusion reconstruction-guided 3D printing navigation template for puncture during sacral neuromodulation: a clinical randomized controlled trial Objective: To evaluate the safety and effectiveness of the accurate puncture during sacral neuromodulation (SNM) guided with 3D printing navigation template based on reconstruction techniques using fusing sacral CT and MRI images. Method(s): Totally 42 patients operated with SNM were selected in Renji Hospital, School of Medicine, Shanghai Jiaotong University from July 2016 to August 2017. The patients were randomly divided into control group (n=22) and experimental group (n=20) using random number table. The conventional cross-positioning technique under X-ray was used for puncture during SNM in the control group. While in the experimental group, the sacral CT and MRI images were fused for reconstruction and design of the navigation template, printed by 3D technique for the puncture in SNM. The times of punctures, the average time for puncture operation, the time of intraoperative testing of the stimulator device, the minimum onset voltage of the stimulator, the X-ray radiation dose, postoperative curative effect (rate of secondary transformation) and the incidence rate of complications were compared between the two methods using independent-simple t test or chi2 test. Result(s): Compared to control group, fewer times of punctures, shorter time needed for puncture operation, shorter time of intraoperative testing of the stimulator, smaller radiation dose and minimum effective voltage were found in the experimental group (P<0.05). There were 15 and 16 patients who completed the secondary transformation in the control group and experimental group, and there was no significant difference between the two groups (chi2=0.757, P=0.384). There were 3 cases of complications in the control group, including 2 cases of infection and 1 case of bleeding, while no complications in the experimental group. Conclusion(s): CT and MRI images fusion reconstruction-guided 3D printing navigation template can help perform accurate and safe punctures in SNM. Compared to conventional puncture positioned under X-ray, it can effectively improve the puncture efficiency, and reduce the radiation dose in the operation.Copyright © 2021 Chinese Medical Association",Excluded
1611,"Treatment of bifurcation in-stent restenotic lesions with beta radiation using strontium 90 and sequential positioning pullback technique: procedural details and clinical outcomes BACKGROUND: In-stent restenotic lesions have been problematic for many patients with the need for multiple repeat percutaneous coronary interventions (PCI). The need for repeat PCI has been significantly reduced in patients since the advent of vascular brachytherapy. In-stent restenosis resulting in bifurcation presents even more of a challenge. The use of radiation therapy for the treatment of this kind of lesion has not yet been reported. The purpose of this paper is to present five cases of radiation therapy in bifurcation in-stent restenotic lesions using the intraluminal beta radiation catheter delivery system (Beta-Cath System, Novoste Corporation, Norcross, Georgia)., METHODS: We reviewed the database of patients enrolled in our Compassionate Use Registry between August 1999 and April 2002. The data is reported for 5 patients who received radiation in both branches of bifurcation lesions with the Beta-Cath catheter system., RESULTS: The mean diameter of the vessels was 3.1 mm 0.5 mm. The dose administered was from 18.3 to 23 Gy, with an overlap of 3.3 to 10.3 mm; the hinge angle between the branches went from 43.3 to 65.4 . Angiographic follow-up was obtained at 6 months in 4 patients, with a single patient showing a focal (< 5 mm) edge lesion treated by balloon angioplasty (TVR no TLR). No aneurysms or zones of ectasia were noted., CONCLUSION: Beta radiation with the Beta-Cath catheter system appears to be safe, secure and clinically useful in in-stent restenotic bifurcation lesions.",Excluded
441,"Nomogram for predicting symptom severity during radiation therapy for head and neck cancer OBJECTIVES: Radiation therapy (RT), with or without chemotherapy, can cause significant acute toxicity among patients treated for head and neck cancer (HNC), but predicting, before treatment, who will experience a particular toxicity or symptom is difficult. We created and evaluated 2 multivariate models and generated a nomogram to predict symptom severity during RT based on a patient-reported outcome (PRO) instrument, the MD Anderson Symptom Inventory-Head and Neck Module (MDASI-HN)., STUDY DESIGN: This was a prospective, longitudinal, questionnaire-based study., SETTING: Tertiary cancer care center., SUBJECTS AND METHODS: Subjects were 264 patients with HNC (mostly oropharyngeal) who had completed the MDASI-HN before and during therapy. Pretreatment variables were correlated with MDASI-HN symptom scores during therapy with multivariate modeling and then were correlated with the composite MDASI-HN score during week 5 of therapy., RESULTS: A multivariate model incorporating pretreatment PROs better predicted MDASI-HN symptom scores during treatment than did a model based on clinical variables and physician-rated patient performance status alone (Akaike information criterion = 1442.5 vs 1459.9). In the most parsimonious model, pretreatment MDASI-HN symptom severity (P < .001), concurrent chemotherapy (P = .006), primary tumor site (P = .016), and receipt of definitive (rather than adjuvant) RT (P = .044) correlated with MDASI-HN symptom scores during week 5. That model was used to construct a nomogram., CONCLUSION: Our model demonstrates the value of incorporating baseline PROs, in addition to disease and treatment characteristics, to predict patient symptom burden during therapy. Although additional investigation and validation are required, PRO-inclusive prediction tools can be useful for improving symptom interventions and expectations for patients being treated for HNC. Copyright © American Academy of Otolaryngology-Head and Neck Surgery Foundation 2014.",Excluded
573,"Safety of 14C-UBT for diagnosis of Helicobacter pylori infection in pregnancy QUESTION: A 29-year-old woman had a carbon 14 urea breath test for diagnosis of Helicobacter pylori infection. At time of consultation, it had been 6 weeks since her last menstrual period. Four weeks after her last menstrual period, the results of a urine pregnancy test were negative. On that day, she received an ionizing radiation dose of 74 KBq (2 microCi) carbon 14 urea, followed by the breath test 30 minutes thereafter. Four days later, when the urine pregnancy test results turned positive, she was concerned about the possible effect of her exposure to ionizing radiation on the developing fetus. ANSWER: The amount of radiation used in these tests is extremely low-much lower than the amount a pregnant woman is absorbing through natural sources. [References: 10]",Excluded
43,"Micronuclei in lymphocytes from radon spa personnel in the Czech Republic PURPOSE: To assess the radiation exposure of radon spa personnel in Jachymov, Czech Republic., METHODS: The frequency of micronucleus-containing cells and the percentage of centromere-free micronuclei (micronuclei containing only acentric fragments) was determined in peripheral blood lymphocytes of 42 individuals working at the Jachymov spa and 42 control individuals., RESULTS: There was a highly significant increase in the frequency of micronucleus-containing cells as well as the percentage of centromere-free micronuclei in the lymphocytes of spa personnel versus controls. No individual dosimetry data were available. A comparison with results from currently active uranium miners suggests that the individuals examined at the Jachymov spa had accumulated effective doses in the order of several tens of mSv, very similar to those of the miners., CONCLUSION: The spa personnel in Jachymov needs to be monitored on an individual level.",Included
2340,"Involved-field radiation therapy for patients with stage III non-small-cell lung cancer: Early results of hypofractionated involved-field radiation therapy Objective. To evaluate the outcomes after treating patients with stage III non-small-cell lung cancer (NSCLC) using involved-field radiation therapy (IFRT) without elective nodal irradiation and to evaluate the effects of hypofractionated IFRT. Methods. From December 2004 to November 2015, 51 patients with advanced NSCLC underwent IFRT. Of these, 45 patients were enrolled and evaluated. The median age was 69 years (range, 50-89 years), and 42 patients were men and women. Eleven patients (24.4%) presented with adeno-carcinoma, 30 (66.7%) with squamous cell carcinoma, and (8.9%) with other types. Twenty-four (53.3%) had stage IIIA and 21 (46.7%) had stage IIIB. In patients treated by conventional IFRT, normal fractionation was used (2 Gy/fraction), and the total prescribed dose ranged from 60 to 66 Gy. In patients treated by hypofractionated IFRT, 2.5 Gy/fraction was used, and the total prescribed dose ranged from 65 to 70 Gy. Results. The 1- and 2-year overall survival rates were 78.4% and 53.7% , respectively. The 1- and 2-year local control rates were 72.2% and 57.7% , respectively. The patients in the conventional IFRT group had a 1-year local control rate of 61.2% and a 2-year local control rate of 47.6%, while the patients in the hypofractionated IFRT group achieved higher local control rates of 87.1% and 72.5%, respectively (P = 0.0465) Conclusions. IFRT for patients with stage III NSCLC is feasible, and the incidence of elective nodal failure was low. Hypofractionated IFRT may therefore contribute to improvements in local control and overall survival.",Excluded
654,"Is computed tomography cystography indicated in children with pelvic fractures? Purpose: Pelvic fracture evaluation with abdominopelvic computed tomography (CT) and formal CT cystography for rule out of urine bladder injury have been commonly employed in pediatric trauma patients. The additional delayed imaging required to obtain optimal CT cystography is, however, associated with increased doses of ionizing radiation to pelvic organs and represent a significant risk in the pediatric population for future carcinogenic risk. We hypothesized that avoidance of routine CT cystography among pediatric pelvic fracture victims would not result in an appreciable rate of missed bladder injuries and would aid in mitigating the radiation exposure risk associated with these additional images. Method(s): A retrospective cohort study involving blunt trauma pelvic fractures among pediatric trauma patients (age<14) between the years 1997 and 2016 was conducted utilizing the Israeli National Trauma Registry. Statistical analysis was performed using SAS statistical software version 9.4 via the tests of Chi-square test and two-sided Fisher's exact test. A p value of less than 0.05 was considered statistically significant. Result(s): A total of 1072 children were identified from the registry for inclusion. Mean age of patients was 7.7 years (range 0-14) and 713 (66.5%) were male. Overall mortality in this population was 4.1% (44/1072). Only 2.1% (23) of pediatric patients with pelvic fractures had bladder injury identified, with just 9 children having intraperitoneal bladder rupture (0.8% of all the patients). Conclusion(s): The vast majority of blunt pediatric trauma victims with pelvic fractures do not have urine bladder injuries. Based on our study results we do not recommend the routine utilization of CT cystography in this unique population. Copyright © 2019 Chinese Medical Association",Excluded
1074,"Magnetic resonance imaging (Mri) findings of cervical spine derangement (csd) among iraqi working dentists Objective: To assess the cervical spine derangement among working dentists using MRI in order to establish a relationship between job parameters and cervical derangement changes. Method(s): A cross-sectional study was carried out at the MRI unit of Al-Sader Medical city of Al Najaf health directorate from June 2015 to December 2016. The involved 43 working dentist volunteers of varying age and sex, who underwent an MRI of their cervical spine. Result(s): The MRI was normal in 16 (37.3%) and abnormal in 27 (62.8%) participants. The abnormality was due to cervical spine spondylitis changes. Conclusion(s): Intervertebral Discs (IVD) degeneration was the most frequent finding, followed by IVD herniation.Copyright © 2020 Al Shammari et al.",Excluded
2293,"Multidrug resistance determinants in acute myeloid leukemia developed in persons exposed to ionizing radiation due to the Chernobyl accident The results of multidrug resistance determinants expression analysis on leukemic cells of 56 acute myeloid leukemia (AML) patients by immunophenotyping are presented. Of these, there were 21 persons exposed to ionizing radiation due to the Chemobyl accident with radiation-associated AML and 35 patients with spontaneous leukemia. The aim of this study was to determine if transport proteins (P-glycoprotein, LRP, and MDR1), apoptosis-related proteins (Fas, Bcl-2, Bax, p53, and Bcl-X(L)), and topoisomerase IIalpha expression in AML patients with the history of radiation exposure differed from those in spontaneous AML cases. Leukemic cells in patients with radiation-associated diseases compared to spontaneous AML more often overexpressed antiapoptotic oncoprotein Bcl-2 (12/21 vs. 6/35, p < 0.005) and less often demonstrated expression of Fas receptor (12/21 vs. 30/35, p < 0.05). Moreover, leukemic cells were simultaneously Fas negative and Bcl-2 positive in 4 out of 21 patients exposed to ionizing radiation but none of spontaneous cases had similar phenotype (p < 0.05). Leukemic cells in patients with radiation-associated AML compared to spontaneous cases more often were P-glycoprotein positive (12/20 vs 9/31, p < 0.05). P-glycoprotein overexpression significantly correlated with resistant disease in patients with radiation-associated AML (r = 0.47, p < 0.05), but was not a prognostic variable for the treatment outcome in terms of overall survival. Defects in pathways of drug-induced apoptosis and function of pump, that actively effluxes drugs could contribute significantly to developing drug resistance in radiation-associated AML.",Included
