Unnamed: 0,titleabstract,decision,prediction
135,Breast carcinoma: Radiotherapy and topotecan in brain metastases. [German],Included,0.98332596
136,The Freiburg Appeal - A new aspect in the open discussion on electromagnetic fields. [German],Excluded,0.06623635
137,Lithium protects mouse hippocampus from ionizing radiation,Included,0.9848359
138,Current world literature,Excluded,0.63400304
139,Abstracts of AsiaPCR/SingLIVE 2012 The proceedings contain 75 papers. The topics discussed include: endothelial progenitor cells mediate angiogenesis and coronary collateral formation in patients with chronic total coronary artery occlusion; serum glucose is correlated to the extent of the coronary collateral circulation; the role of collateral pressure index assessing collateral function and coronary haemodynamics in patients with total or nearly total occluded coronary lesions; operator exposure to x-ray in left and right radial access during percutaneous coronary procedures: opera study; radiation exposure during coronary angiography via transradial or transfemoral approaches: does operator experience matter?; risk of brain injury during diagnostic coronary angiography: comparison between right and left radial approach; and incidence of neurological complications following coronary intervention: comparison of transradial and transfemoral access in 306716 procedures from the British cardiovascular intervention society database.,Excluded,0.06461591
140,3. Cancer in experimental animals,Excluded,0.98143804
141,Abstracts for the 20th Annual Meeting of the American Society for Neural Therapy and Repair The proceedings contain 80 papers. The topics discussed include: analyzing the translational potential of transplanted iPS-derived human neural stem cells for treating radiation-induced cognitive dysfunction; intravenous human adipose stem cell grafts protect the brain from TBI-induced neurodegeneration and motor and cognitive impairments: biodistribution of hADSCs in young and aged rats; human second-trimester amniotic fluid cells are able to create embryoid body-like structures 'in vitro' and to show typical expression profiles of embryonic and primordial germ cells; investigation of hydrogels for the growth and differentiation of fetal and adult neural precursor cells; hyperbaric oxygen treatment and exercise attenuate behavioral and histological deficits in adult rats exposed to experimental traumatic brain injury; and progressive changes in bladder muscle tissue correlate with injury severity after experimental chronic cervical spinal cord injury.,Excluded,0.91135323
142,"Proceedings of the 4th PSMR Conference on PET/MR and SPECT/MR The proceedings contain 90 papers. The topics discussed include: tissue probability-based AC for neurological PET/MR using SPM8; automatic derivation of an MR-PET image-based input function for quantification of 18F-FET; cross calibration of the Siemens mMR: easily acquired accurate PET phantom measurements, long term stability and reproducibility; pseudo-CT generation in brain MR-PET attenuation correction: comparison of several multi-atlas methods; simultaneous reconstruction of attenuation and activity for non-TOF PET/MR using MR prior information; a multi-modal fusion scheme for the enhancement of PET/MR viewing; simultaneous reconstruction of attenuation and activity in ToF PET/MRI with additional transmission data; do carotid MR surface coils affect PET quantification in PET/MR imaging?; multi-modality image reconstruction for dual-head small-animal PET; a theoretical comparison of position estimation methods for determining the interaction position of gamma rays in monolithic scintillators; and ultra fast, accurate PET image reconstruction for the Siemens hybrid MR/BrainPET scanner using raw LOR data.",Excluded,0.063663125
143,"International Conference on Translational Research in Radiation Oncology/Physics for Health in Europe, ICTR-PHE 2016 The proceedings contain 243 papers. The topics discussed include: current and future strategies developed at Paul Scherrer Institute; ocular melanoma cells in the presence of nanoparticles against cobalt 60 radiation therapy- Monte Carlo and in vitro studies; laser therapy of human choroidal melanoma in the presence of gold nanoparticles - Monte Carlo and in vitro study; ODSH as a countermeasure for radiation-induced thrombocytopenia: dosimetric studies; single particle detection for spectroscopic CT and tracking in hadron therapy using medipix chips; a hypercellular component of glioblastoma identified by high b-value diffusion weighted imaging; radiation treatment monitoring using multifunctional imaging in prostate tumour xenografts; RBE for carbon ions in vivo for tumor control and normal tissue damage; PET scanning of ocular melanoma after proton irradiation; and comparison of arterial input functions by magnitude and phase signal measurement in DCE MRI of brain cancer patients.",Excluded,0.064534396
144,"26th Annual Meeting of the working group ""Experimental NeuroOncology"" The proceedings contain 11 papers. The topics discussed include: effect of fractionated and hyperfractionated ionizing irradiation on inflammatory and neural progenitor cell markers in murine hippocampal tissue slices; preclinical model development for pilocytic astrocytoma; interference with the function of MYC - novel insights into the consequences of class I HDAC inhibition in group 3 medulloblastoma; development of a novel assay suitable for preclinical testing of MAPK inhibitors in low-grade glioma; preventing cellular interactions as novel treatment strategy; characterization of oncogene-induced senescence and the role of the senescence-associated secretory phenotype in pilocytic astrocytoma; the role of HDACs in the transcriptional regulation of autophagy in neuroblastoma; and in combinatorial treatment approaches parvovirus H1 increases antineoplastIc efficacy in High grade glioma and neuroblastoma models.",Excluded,0.21770215
145,Abstracts from the 2017 Western Vascular Society Annual Meeting The proceedings contain 33 papers. The topics discussed include: radiation brain dose to vascular surgeons during fluoroscopically guided interventions is not effectively reduced by wearing lead equivalent surgical caps; validation of preoperative predictors of blood pressure response to renal artery stenting; open thrombectomy of arteriovenous fistulas: worth the effort or is it time to move on?; optimal medical management prior to lower extremity bypass: are we achieving this goal and improving outcomes?; preoperative frailty assessment predicts loss of independence following vascular surgery; complex EVAR is associated with higher perioperative mortality but not late-mortality compared to infrarenal EVAR amongst octogenarians; and the role of ascending aortic size in outcomes of patients with uncomplicated acute type B aortic dissection.,Excluded,0.06366962
146,Proceedings of the Radiation Oncology Summit: ACRO 2018 The proceedings contain 64 papers. The topics discussed include: the role of adjuvant radiation therapy in locally advanced bladder cancer; impact of mentorship on medical students applying to radiation oncology residency; lymphocyte count nadir and disease recurrence for patients undergoing trimodality therapy for esophageal cancer; regional nodal irradiation in the prone position for node positive breast cancer; early stage non-small cell lung cancer treated with pencil beamscanning particle radiation therapy: early results on safety and efficacy; local failure and vertebral body fracture risk using multi-fraction SBRT for spine metastases; SMAD4 mutation acquisition in the metastatic transformation of pancreatic cancer; clinical correlates of true progression versus treatment effect in brain metastases treated with stereotactic radiosurgery; the timing of percutaneous gastrostomy endoscopic tube placement and chronic dysphagia in patients with head and neck cancer; patterns of care and outcomes of chemoradiation versus radiation alone for mgmt promoter unmethylated glioblastoma; neurologic toxicity during and after concurrent palliative radiotherapy and immune checkpoint blockade for brain metastases; assessing the capacity for circulating tumor DNA to predict surgical outcomes in rectal cancer; utilization of radiotherapy and stereotactic body radiation therapy for renal cell cancer in the united states; reduced margin stereotactic body radiation therapy for early stage non-small cell lung cancers; and back to basics: improving introductory radiation oncology resident training.,Excluded,0.06411165
147,"19th European Symposium on Radiopharmacy and Radiopharmaceuticals, ESRR'18 The proceedings contain 87 papers. The topics discussed include: improving pretargeting by applying multi-merization on a cyclic chelating scaffold; time is money and radiation burden - a carbon-11 'two-in-one pot' production system; copper-mediated radiofluorination of aryl pinacol boronates in the presence of pyridinium sulfonates; development of biocompatible and functionalized polymer nanoparticles for the specific vectorization of an imaging agent; development of a new generation propylene cross-bridged chelator as versatile platform for antibody radiolabeling with Cu-64; pseudomonas aeruginosa infection imaging with Ga-68 labeled Pyoverdine; modifying the siderophore triacetylfusarinine C for molecular imaging applications; and measurement of blood brain barrier transport using radiolabeled Antibodies.",Excluded,0.064203046
148,This Month in Aerospace Medicine History,Excluded,0.15562145
149,"Plenary Session Friday, June 14, 2019 1:30 PM - 2:30 PM: PLEN01 Presentation Time: 1:30 PM Surgically Targeted Radiation Therapy: Safety Profile of Collagen Tile Brachytherapy in 79 Recurrent, Previously Irradiated Intracranial Neoplasms on a Prospective Clinical Trial David Brachman, Barrow Neurological Institute PLEN02 Presentation Time: 1:45 PM Immunomodulation of the Antitumor Response Induced by Alpha Radiation-Based Brachytherapy Results in the Elimination of Spontaneous Lung Metastases in a Triple Negative Breast Cancer Mice Model and in the Cure of Colon Cancer Bearing Mice Yona Keisari, Tel Aviv University PLEN03 Presentation Time: 2:00 PM Real-Time Verification of Cylinder-Based GYN HDR Treatments Using a Fiber-Optic Detector Xinyi Shen, Duke University PLEN04 Presentation Time: 2:15 PM Long-Term Results of NRG Oncology/RTOG 0321 A Phase II Trial of Combined High Dose Rate Brachytherapy and External Beam Radiotherapy for Adenocarcinoma of the Prostate I-Chow Hsu, University of California San Francisco Copyright © 2018",Excluded,0.06415296
150,"Effect of microradiosurgical transections upon kainate seizure focus Multiple subpial transections (MST) sever horizontal intracortical fibers involved in the propagation of seizures, while preserving vertical fibers which are essential for brain function. Less damaging to the brain than a traditional resection,MST still exposes patients to the risks of craniotomy. Microradiosurgery uses synchrotron generated sub-millimetric beams of radiation. Arrays of tightly spaced microbeams produce a lethal effect only to those cells directly in the beam path. Low energy x-rays used for microradiosurgery have a small tissue half-value layer making the technique ideal for treating superficial brain lesions. Video-EEG (VEEG) data was recorded immediately following kainate injected into sensorimotor cortex. Rats then underwent irradiation with an array of parallel microbeams delivered to the seizure focus.Subclinical electrographic ictal events remained frequent up to 10 hours post irradiation. More prolonged seizures exhibited typical rat complex partial seizure semiologies. These results demonstrate the feasibility of recording VEEG before and after precise microbeam irradiation from a synchrotron source; demonstrating a methodology which will be useful for future experiments serving to optimize microbeam doses and configuration in preparation for the treatment of epilepsy in humans. The results show some promise that microradiosurgical MST can limit the spread of seizures without causing clinically evident neurological damage.",Excluded,0.06385345
151,Neuroradiology - The use of magnetic resonance imaging scans in cerebral palsy cases,Excluded,0.07414537
152,"Radiation dosimetry of N-([<sup>11</sup>C]methyl)benperidol as determined by whole-body PET imaging of primates Purpose: N-([<sup>11</sup>C]methyl)benperidol ([<sup>11</sup>C]NMB) can be used for positron emission tomography (PET) measurements of D<inf>2</inf>-like dopamine receptor binding in vivo. We report the absorbed radiation dosimetry of i.v.-administered <sup>11</sup>C-NMB, a critical step before applying this radioligand to imaging studies in humans. Material(s) and Method(s): Whole-body PET imaging with a CTI/Siemens ECAT 953B scanner was done in a male and a female baboon. After i.v. injection of 444-1221 MBq of <sup>11</sup>C-NMB, sequential images taken from the head to the pelvis were collected for 3 h. Volumes of interest (VOIs) were identified that entirely encompassed small organs (whole brain, striatum, eyes, and myocardium). Large organs (liver, lungs, kidneys, lower large intestine, and urinary bladder) were sampled by drawing representative regions within the organ volume. Time-activity curves for each VOI were extracted from the PET, and organ residence times were calculated by analytical integration of a multi-exponential fit of the time-activity curves. Human radiation doses were estimated using OLINDA/EXM 1.0 and the standard human model. Result(s): Highest retention was observed in the blood and liver, each with total residence times of 1.5 min. The highest absorbed radiation doses were to the heart (10.5 mGy/kBq) and kidney (9.19 mGy/kBq), making these the critical organs for [<sup>11</sup>C]NMB. A heart absorption of 50 mGy would result from an injected dose of 4,762 MBq [<sup>11</sup>C]NMB. Conclusion(s): Thus, this study suggests that up to 4,762 MBq of [<sup>11</sup>C]NMB can be safely administered to human subjects for PET studies. Total body dose and effective dose for [<sup>11</sup>C]NMB are 2.82 mGy/kBq and 3.7 mSv/kBq, respectively. © 2007 Springer-Verlag.",Excluded,0.063726574
153,"[Changes in synapses after gamma-irradiation of the rat head] High reactivity and, at the same time, flexibility of interneuronal contacts were observed after exposure of rat head to 2-100 Gy radiation. At high doses (200-400 Gy) radiation-induced changes played a major role in the development of the cerebral form of radiation sickness. A complete asynapsis is probably one of the causes of the animals death ""under the ray"" (irradiation of the head with a dose of 1000 Gy).",Included,0.9849674
154,"[Status of the synapses of the end brain of rats exposed to the factors of space flight] Using electron microscopy, synapses of different structures of the rat end brain related to cognitive and motor acts (sensorimotor cortex, caudate nucleus) as well as memory and behavior (hippocampus) were examined. Rats were exposed to ionizing radiation, super-high frequency, hypoxia, hyperoxia, vibration and acceleration (applied separately or in combination) which have been traditionally in the focus of space and aviation medicine. Brain interneuronal junctions were found to be very sensitive to the above effects, particularly ionizing radiation and hypoxia. Conversely, synapses were shown to be highly resistant to short-term hyperoxia and electromagnetic radiation. When combined effects were used, responses of interneuronal junctions depended on the irradiation dose and order of application of radiation and other flight factors.",Included,0.9848482
155,"An institutional retrospective analysis of 93 patients with brain metastases from breast cancer: Treatment outcomes, diagnosis-specific prognostic factors To evaluate the prognostic factors and indexes of a series of 93 patients with breast cancer and brain metastases (BM) in a single institution. Treatment outcomes were evaluated according to the major prognostic indexes (RPA, BSBM, GPA scores) and breast cancer subtypes. Independent prognostic factors for overall survival (OS) were identified. The median OS values according to GPA 0-1, 1.5-2, 2.5-3 and 3.5-4, were 4.5, 9.5, 14.2 and 19.1 months, respectively (p < 0.0001) and according to genetic subtypes, they were 5, 14.2, 16.5 and 17.1 months for basal-like, luminal A and B and HER, respectively (p = 0.04). Using multivariate analysis, we established a new grading system using the six factors that were identified as indicators of longer survival: age under 60 (p = 0.001), high KPS (p = 0.007), primary tumor control (p = 0.05), low number of extracranial metastases and BM (p = 0.01 and 0.0002, respectively) and triple negative subtype (p = 0.002). Three groups with significantly different median survival times were identified: 4.1, 9.5 and 26.3 months, respectively (p < 0.0001). Our new grading system shows that prognostic indexes could be improved by using more levels of classification and confirms the strength of biological prognostic factors. © 2012 by the authors; licensee MDPI, Basel, Switzerland.",Excluded,0.07665965
156,"Institutional, retrospective analysis of 777 patients with brain metastases: treatment outcomes and diagnosis-specific prognostic factors PURPOSE: To retrospectively evaluate the prognostic factors and survival of a series of 777 patients with brain metastases (BM) from a single institution.METHODS AND MATERIALS: Patients were treated with surgery followed by whole-brain radiation therapy (WBRT) or with WBRT alone in 16.3% and 83.7% of the cases, respectively. The patients were RPA (recursive partitioning analysis) class I, II, and III in 11.2%, 69.6%, and 18.4% of the cases, respectively; RPA class II-a, II-b, and II-c in 8.3%, 24.8%, and 66.9% of the cases, respectively; and with GPA (graded prognostic assessment) scores of 0-1.0, 1.5-2.0, 2.5-3.0, and 3.5-4.0 in 35%, 27.5%, 18.2%, and 8.6% of the cases, respectively.RESULTS: The median overall survival (OS) times according to RPA class I, II, and III were 20.1, 5.1, and 1.3 months, respectively (P<.0001); according to RPA class II-a, II-b, II-c: 9.1, 8.9, and 4.0 months, respectively (P<.0001); and according to GPA score 0-1.0, 1.5-2.0, 2.5-3.0, and 3.5-4.0: 2.5, 4.4, 9.0, and 19.1 months, respectively (P<.0001). By multivariate analysis, the favorable independent prognostic factors for survival were as follows: for gastrointestinal tumor, a high Karnofsky performance status (KPS) (P=.0003) and an absence of extracranial metastases (ECM) (P=.003); for kidney cancer, few BM (P=.002); for melanoma, few BM (P=.01), an absence of ECM (P=.002), and few ECM (P=.0002); for lung cancer, age (P=.007), a high KPS (P<.0001), an absence of ECM (P<.0001), few ECM and BM (P<.0001 and P=.0006, respectively), and control of the primary tumor (P=.004); and for breast cancer, age (P=.001), a high KPS (P=.007), control of the primary tumor (P=.05), and few ECM and BM (P=.01 and P=.0002, respectively). The triple-negative subtype was a significant unfavorable factor (P=.007).CONCLUSION: Prognostic factors varied by pathology. Our analysis confirms the strength of prognostic factors used to determine the GPA score, including the genetic subtype for breast cancer.",Excluded,0.35592866
157,"Patterns of relapse in patients with high grade glioma receiving combined treatments including stereotactic re-irradiation for a first relapse PURPOSE: Bevacizumab and stereotactic treatment are efficient combined or alone in relapse glioma. However, patterns of relapse after this kind of salvage treatment have never been studied. The purpose of this unicentric retrospective analysis was to assess and understand the patterns of relapse of high grade glioma treated with stereotactic radiation, with or without bevacizumab.PATIENTS AND METHODS: Twenty patients with high grade glioma relapse received a stereotactic radiation; among them two patients received temozolomide and eight patients received bevacizumab; among the latter, four received also irinotecan. We matched the stereotactic radiation treatment planning scan with the images of the first treatment and of the second relapse in order to determine the patterns of failure and associate dosimetric profile.RESULTS: For the total population, median follow-up from the first diagnosis and relapse were 46.1 and 17.6 months, respectively. Among the 13 patients who relapsed, ten did not receive chemotherapy and three received it (P<0.05), two received temozolomide and one bevacizumab. Patients who received bevacizumab had no ""out-of-field"" recurrences. Among the 32 irradiated relapses, 15 were ""in-field"" recurrences; among them two were treated with bevacizumab and 13 were not (P<0.05). For the 32 lesions, a favourable prognostic factor of control was the association of a high-dose of irradiation and the use of bevacizumab.CONCLUSION: For patients with relapsed high grade glioma, local control was higher with combined bevacizumab and high-dose stereotactic radiation.",Excluded,0.07559857
158,[The role of whole-brain irradiation in the treatment of brain metastases],Included,0.9841456
159,"[Retention of the skill to perform adaptive bio-control of bioelectrical activity synchronization in the human brain cortex in an argon-nitrogen-oxygen atmosphere with various oxygen content] The best method to prevent fire incident in space vehicles and other habitable pressurized modules is reduction of atmospheric oxygen concentration (hypoxia). Atmosphere doping with argon may ease tolerance of this hypoxia by humans. Mental performance in Ag-N2-O2 atmosphere with various oxygen content was assed by: retention of the skill to perform adaptive biocontrol (ABC) of bioelectrical activity synchronization in the frontoparietal and parietooccipital cortex (EEG); emotional and mental state (Luscher test); work successfulness (completion of PC games ""Miner""and ""Tetris""). The Ag-N2-O2 atmosphere did not affect, despite the fluctuation of anxiety, simulated work completion and long-term (within 24 hours) retention of the relevant to ABC skills.",Excluded,0.06374045
160,"Monoaminergic modulation of the Na+-activated K+ channel in Kenyon cells isolated from the mushroom body of the cricket (Gryllus bimaculatus) brain Recent studies have suggested that octopamine (OA) and dopamine (DA) play important roles in mediating the reward and punishment signals, respectively, in olfactory learning in insect. However, their target molecules and the signaling mechanisms are not fully understood. In this study, we showed for the first time that OA and DA modulate the Na+-activated K+ (KNa) channels in an opposite way in Kenyon cells isolated from the mushroom body of the cricket, Gryllus bimaculatus. Patch-clamp recordings showed that the single-channel conductance of the KNa channel was about 122 pS with high K+ in the patch pipettes. The channel was found to be activated by intracellular Na+ but less activated by Li+. K+ channel blockers TEA and quinidine reduced the open probability (Po) of this channel. Bath application of OA and DA respectively increased and decreased the Po of KNa channel currents. An increase and a decrease in Po of KNa channels were also observed by applying the membrane-permeable analogs 8-Br-cyclic-AMP and 8-Br-cGMP, respectively. Furthermore, it was revealed that cAMP-induced increase and cGMP-induced decrease in Po were attenuated by the specific protein kinase A (PKA) inhibitor H-89 and protein kinase G (PKG) inhibitor KT5823, respectively. These results indicate that the KNa channel is a target molecule for OA and DA and that cAMP/PKA and cGMP/PKG signaling pathways are also involved in the modulation of KNa channels.",Excluded,0.063639246
161,"Hematopoietic stem cell transplantation in patients with sporadic amyotrophic lateral sclerosis Background: Amyotrophic lateral sclerosis (ALS), an inexorably progressive motoneuron disease, is accompanied by significantly increased markers of inflammation. These inflammatory constituents could protect, harm, do neither, or do both. Objective(s): Allogeneic hematopoietic stem cell transplantation (HSCT) was performed in patients with sporadic ALS to suppress neuroinflammation and improve clinical outcomes after CNS engraftment. Method(s): Six patients with definite ALS received total body irradiation followed by peripheral blood HSCT infusion from human leukocyte antigen identically matched sibling donors. Disease progression and survival were assessed monthly and compared with matched historic database patients. Autopsy samples from brain and spinal cord were examined immunohistochemically and by quantitative reverse-transcriptase polymerase chain reaction. Donor-derived DNA in brain and spinal cord tissue was evaluated for the extent of chimerism. Result(s): No clinical benefits were evident. Four patients were 100% engrafted; postmortem tissue examination in two of the 100% engrafted patients demonstrated 16% to 38% donor-derived DNA at sites with motoneuron pathology, which may correspond to the observed increased CD68 or CD1a-positive cells. Neither donor DNA nor increased cell numbers were found in several unaffected brain regions. A third minimally engrafted patient had neither donor DNA nor increased infiltrating cells in the CNS. Conclusion(s): This study demonstrates that peripheral cells derived from donor hematopoietic stem cells can enter the human CNS primarily at sites of motoneuron pathology and engraft as immunomodulatory cells. Although unmodified hematopoietic stem cells did not benefit these sporadic amyotrophic lateral sclerosis patients, such cells may provide a cellular vehicle for future CNS gene therapy. © 2008 by AAN Enterprises, Inc.",Excluded,0.0701204
162,"Phosphorylation of alphaB-crystallin alters chaperone function through loss of dimeric substructure Phosphorylation is the most common posttranslational modification of the alpha-crystallins in the human lens. These phosphorylated forms are not only important because of their abundance in aging lenses and the implications for cataract but also because they have been identified in patients with degenerative brain disease. By using mimics corresponding to the reported in vivo phosphorylation sites in the human lens, we have examined the effects of phosphorylation upon the chaperone-like properties and structure of alphaB-crystallin. Here we show that phosphorylation of alphaB-crystallin at Ser-45 results in uncontrolled aggregation. By using an innovative tandem mass spectrometry approach, we demonstrate how this alteration in behavior stems from disruption of dimeric substructure within the polydisperse alphaB-crystallin assembly. This structural perturbation appears to disturb the housekeeping role of alphaB-crystallin and consequently has important implications for the disease states caused by protein aggregation in the lens and deposition in non-lenticular tissue.",Excluded,0.06373468
163,"Deep learning-guided joint attenuation and scatter correction in multitracer neuroimaging studies PET attenuation correction (AC) on systems lacking CT/transmission scanning, such as dedicated brain PET scanners and hybrid PET/MRI, is challenging. Direct AC in image-space, wherein PET images corrected for attenuation and scatter are synthesized from nonattenuation corrected PET (PET-nonAC) images in an end-to-end fashion using deep learning approaches (DLAC) is evaluated for various radiotracers used in molecular neuroimaging studies. One hundred eighty brain PET scans acquired using <sup>18</sup>F-FDG, <sup>18</sup>F-DOPA, <sup>18</sup>F-Flortaucipir (targeting tau pathology), and <sup>18</sup>F-Flutemetamol (targeting amyloid pathology) radiotracers (40 + 5, training/validation + external test, subjects for each radiotracer) were included. The PET data were reconstructed using CT-based AC (CTAC) to generate reference PET-CTAC and without AC to produce PET-nonAC images. A deep convolutional neural network was trained to generate PET attenuation corrected images (PET-DLAC) from PET-nonAC. The quantitative accuracy of this approach was investigated separately for each radiotracer considering the values obtained from PET-CTAC images as reference. A segmented AC map (PET-SegAC) containing soft-tissue and background air was also included in the evaluation. Quantitative analysis of PET images demonstrated superior performance of the DLAC approach compared to SegAC technique for all tracers. Despite the relatively low quantitative bias observed when using the DLAC approach, this approach appears vulnerable to outliers, resulting in noticeable local pseudo uptake and false cold regions. Direct AC in image-space using deep learning demonstrated quantitatively acceptable performance with less than 9% absolute SUV bias for the four different investigated neuroimaging radiotracers. However, this approach is vulnerable to outliers which result in large local quantitative bias. Copyright © 2020 The Authors. Human Brain Mapping published by Wiley Periodicals, Inc.",Excluded,0.063679315
164,"Effects of stimulus blocking, light scattering, and distortion on multifocal electroretinogram PURPOSE: To investigate how the multifocal electroretinogram (ERG) is altered in conditions of blocking, light scattering, or distortion of the stimulus that are seen in ocular pathologies.METHODS: A central 40 degree-diameter stimulus pattern consisting of 61 hexagons was presented on a cathode ray tube monitor at a rate of 75 Hz according to the pseudo-random binary M sequence by the Veris computer program. Localized responses corresponding to each hexagon and ERG topographies were displayed on the computer screen. Central scotoma was simulated by blocking the central area of the stimulus, visual field constriction by blocking the outer area of the stimulus, mild cataract by using acrylic filters that caused light scatter, and epiretinal membrane by using a wavy plastic plate that produced metamorphopsia.RESULTS: The responses from the blocked area were nonrecordable whether blockage was central or peripheral; responses from the adjacent unblocked area had a larger amplitude when large areas of the stimulus were blocked. The light scatter that decreased vision from 20/20 to 20/70 did not significantly decrease response amplitudes. Responses from areas in which the stimulus pattern was distorted were minimally affected.CONCLUSIONS: The results show that the system records local ERGs from the macula and outside the macula. It can detect the area where the stimulus is blocked. Moderate light scattering and distortion do not cause loss of local ERG characteristics.",Excluded,0.06339042
165,"Does the Gamma Knife dose rate affect outcomes in radiosurgery for trigeminal neuralgia? OBJECT: The object of this study was to determine whether the radiation dose rate affects clinical outcomes in patients who undergo stereotactic Gamma Knife surgery (GKS) to manage typical trigeminal neuralgia (TN).METHODS: The authors retrospectively studied pain relief in 165 patients with medically intractable TN, who underwent 80-Gy GKS using a single 4-mm collimator between 1994 and 2005. No patient had received prior radiation treatment. The measured relative helmet output factor of the Gamma Knife was 0.8 throughout this interval, and the dose rate varied from 1.21 Gy/minute to 3.74 Gy/minute (median 2.06 Gy/minute). Irradiation time varied from 26.73 to 95.11 minutes. The authors divided patients into a low-dose-rate (LDR) group, in which the dose rate varied from 1.21 to 2.05 Gy/minute, and a high-dose-rate (HDR) group, in which the dose rate varied from 2.06 to 3.74 Gy/minute. Post-GKS, the patients' pain control was determined using the Barrow Neurological Institute (BNI) pain scale. There was no statistically significant difference between groups with respect to history of prior microvascular decompression (p = 0.410) or peripheral neuroablative procedures (p = 0.583). The length of symptoms in patients varied from 3 to 414 months with a median of 84 months (p = 0.698). Median follow-up was 26 months with a maximum of 139 months.RESULTS: Initial pain relief was obtained in 71% of patients in the LDR group and 78% in the HDR group (p = 0.547). Patients who initially obtained improved pain relief (BNI Scores I-IIIa) after GKS maintained pain control for median durations of 52 months (LDR group) and 54 months (HDR group) (p = 0.403). New or increased facial sensory dysfunction was found in 14.5% of patients in the LDR group and in 19.3% of patients in the HDR group (p = 0.479).CONCLUSIONS: The authors found that the GKS dose rate did not affect pain control or morbidity within the range of 1.21-3.74 Gy/minute. Cobalt 60 source decay did not affect outcomes of GKS for TN pain management, even for dose rates approximating a 2-half-life decay of the isotope.",Excluded,0.06474495
166,"Effects of exposure of the ear to GSM microwaves: in vivo and in vitro experimental studies The effects of mobile phone (GSM) microwaves on the ears of guinea pigs were investigated in two in vivo experiments and one in vitro experiment. In the first experiment, three groups of eight guinea pigs had their left ear exposed for 1 h/day, 5 days/week, for 2 months, to GSM microwaves (900 MHz. GSM modulated) at specific absorption rates (SARs) of 1, 2 and 4 W/kg respectively, and a fourth group was sham-exposed. Distortion-product otoacoustic emissions (DPOAEs) were measured for each ear before exposure, at the end of the 2-month exposure period, and 2 months later. In the second experiment, the same protocol was applied to eight sham-exposed and 16 exposed guinea pigs at 4W/kg, but the auditory brainstem response (ABR) thresholds were monitored. Repeated-measures ANOVA showed no difference in DPOAE amplitudes or in ABR thresholds between the exposed and non-exposed ears and between the sham-exposed and exposed groups In the course of the second experiment, acute effects were also investigated by measuring once, in all animals, ABR thresholds just before and just after the 1-h exposure: no statistically significant difference was observed. In vitro, the two organs of Corti (OCs) of newborn rats (n=15) were isolated and placed in culture. For each animal, one OC was exposed for 24-48 h to 1 W/kg GSM microwaves, and the other was sham-exposed. After 2-3 days of culture, all OCs were observed under light microscopy. They all appeared normal to naive observers at this stage of development. These results provided no evidence that microwave radiation, at the levels produced by mobile phones, caused damage to the inner ear or the auditory pathways in our experimental animals.",Excluded,0.06401266
167,A case of pembrolizumab-induced localized organizing pneumonia,Excluded,0.06615226
168,Microwave enhancement of membrane conductance in snail neurons: role of temperature Microwave irradiation with 2450 MHz of Helix aspersa neurons causes a decrease of membrane resistance at 8 degrees C and 21 degrees C but not at 28 degrees C.,Excluded,0.06440144
169,"Radiation-Induced Optic Neuropathy: Clinical and Imaging Profile of Twelve Patients BACKGROUND: Radiation-induced optic neuropathy (RON) is a form of delayed radionecrosis of the anterior visual pathways, which develops within months to years after external cranial irradiation and causes severe and irreversible vision loss. Small series reports have adequately documented its clinical features, but imaging characteristics have been less completely described.METHODS: We accrued cases from the University of Michigan Neuro-Ophthalmology Clinic files and from cases coded as ""radiation optic neuropathy"" at the University of Michigan Medical Center between 1994 and 2017. All patients had undergone 3D-conformal linear accelerator (photon) external beam radiation. We collected clinical details of vision loss, including the temporal relationship to radiation. A single neuroradiologist (E.A.L.) evaluated all available magnetic resonance imaging (MRI) studies, noting the presence of enhancement, expansion, or volume loss of the optic nerves or chiasm, corresponding T2 signal abnormalities, and the absence of demyelination or confounding compressive lesions.RESULTS: Twelve patients (15 eyes) met inclusion criteria. Vision loss was usually monocular at outset, but both optic nerves were eventually involved in 3 (25%) patients. Although usually sudden in onset, vision loss often declined slowly over many months, frequently to finger counting, or worse without recovery. An afferent pupillary defect was always present at the time of presentation. Most affected optic discs were pale at the time of first visual symptoms, indicating that subclinical optic nerve damage had been present for several weeks. The latency from completion of radiation to onset of vision loss ranged from 7 to 48 months (average: 18 months). In 2 patients, radiation was delivered to the whole brain, rather than being limited to the anterior visual pathway. MRI typically displayed a discrete region of enhancement of the affected prechiasmatic optic nerve, often with expansion and high T2 signal in the enhancing segment. In 3 affected eyes, enhancement was apparent on imaging completed 3-6 weeks before the onset of vision loss. In one patient, segmental prechiasmatic enhancement became evident only on repeat MRI completed 7 months after vision loss. The duration of enhancement among 9 eyes with follow-up MRIs was at least 2 months, but in one case, enhancement was still present on a study performed 17 months after treatment.CONCLUSIONS: This study further delineates the profile of RON. Visual loss is often acute, profound, and monocular but may decline slowly after acute onset and later affect both optic nerves. High-resolution MRI of the optic nerves usually will display enhancement of a discrete segment of the intracranial prechiasmatic optic nerve, often with accompanying expansion and T2 hyperintensity. In some cases, these imaging features may precede vision loss. They may be subtle or appear after vision loss. Enhancement lingers for a wide interval, ranging in this study from 2 to at least 17 months. Recognition of these imaging characteristics assists in confirmation of the diagnosis of RON.",Excluded,0.066631064
