,titleabstract,decision
752,"Evaluation of radiation-induced changes to parotid glands following conventional radiotherapy in patients with nasopharygneal carcinoma. Objectives: Xerostomia is a common post-radiotherapy (post-RT) complication in nasopharyngeal carcinoma (NPC) patients. This study evaluated the relation of post-RT parotid gland changes with the dose received. Method(s): Data from 18 NPC patients treated by radiotherapy between 1997 and 2001 were collected. Parotid gland volumes were measured and compared between their pre-RT and post-RT CT images; both sets of CT were conducted with the same scanning protocol. Doppler ultrasound was used to assess the haemodynamic condition of the glands after radiotherapy. Doppler ultrasound results were compared against 18 agematched normal participants. A questionnaire was used to evaluate the patients'comments of xerostomia condition. Radiotherapy treatment plans of the participants were retrieved from the Eclipse treatment planning system from which the radiation doses delivered to the parotid glands were estimated. The correlations of parotid gland doses and the post-RT changes were evaluated. Result(s): The post-RT parotid glands were significantly smaller (p<0.001) than the pre-RT ones. They also demonstrated lower vascular velocity, resistive and pulsatility indices (p<0.05) than normal participants. The degree of volume shrinkage and subjective severity of xerostomia demonstrated dose dependence, but such dependence was not definite in the haemodynamic changes. Conclusion(s): It was possible to predict the gland volume change and subjective severity of xerostomia based on the dose to the parotid glands for NPC patients. However, such prediction was not effective for the vascular changes. The damage to the gland was long lasting and had significant effects on the patients' quality of life. © 2011 The British Institute of Radiology.",Included
757,"[Phosphorylation of histone H2AX in human lymphocytes as a possible marker of effective cellular response to ionizing radiation]. DNA double-strand breaks (DSBs) which occurs in cells after ionizing radiation (IR) or chemical agents are the most dangerous lesions in eukariotic cells, which leads to cell death or chromosome abberations and cancer. One of the earliest response of cells to DSBs formation is phosphorylation by 139 serine of core variant histone H2AX in megabase chromatin domains around DSB (gamma-H2AX), which amplify signal and makes it possible to identify even one DSB in genome. Effective formation of gamma-H2AX is very important for maintenance of genome stability. Here, using immunofluorescent and Western blotting techniques, we studied dynamics of gamma-H2AX formation in human lymphocytes of various individuals irradiated ex vivo. We have found that dynamics of gamma-H2AX formation in lymphocytes differ between individuals but have similar kinetics and statistically is independent on people age.",Included
758,"Ionizing radiation regulates the expression of AMP-activated protein kinase (AMPK) in epithelial cancer cells: modulation of cellular signals regulating cell cycle and survival. PURPOSE: To analyze the (i) expression of AMPK in a variety of epithelial cancer cells, (ii) regulation of AMPK subunit expression by ionizing radiation (IR) and (iii) impact of AMPK on signaling pathways regulating cell cycle and survival., METHODS AND MATERIALS: Human lung, prostate, and breast normal and cancer cells were treated with 0 or 8 Gy IR and mRNA and protein levels of AMPK were evaluated by RT-PCR and immunoblotting 24 or 48 h later. Untreated and radiated wild type (WT) and AMPKalpha(-/-) mouse embryonic fibroblasts (MEFs) were analyzed by immunoblotting using total- and phosphorylation-specific antibodies. Histone H2Ax was examined by fluorescence microscopy. The cell cycle and survival of WT and AMPKalpha(-/-) MEFs was also evaluated following 8 Gy by IR., RESULTS: AMPK subunits were found widely expressed in normal and cancer epithelial cells. IR increased subunit protein levels and stimulated gene transcription in cancer cells. AMPKalpha(-/-)-MEFs showed enhanced basal total levels of ATM and phosphorylation of its substrates histone H2Ax, but inhibited response of these markers and of checkpoint kinase Chk2 phosphorylation to IR. AMPKalpha(-/-)-MEFs showed increased basal levels of p53 and cyclin-dependent kinase inhibitors p21(cip1), but lack of response of both genes to IR. These cells had increased basal levels and activation of the Akt-mTOR-p70(S6K)/4-EBP1 signalling pathway. IR increased Akt, p70(S6K) and 4-EBP1 phosphorylation in WT-MEFs, but this was reduced in AMPKalpha(-/-)-MEFs. AMPKalpha(-/-)-MEFs failed to arrest at the G2-M checkpoint after IR and showed a trend for radio-resistance in proliferation assays., CONCLUSIONS: AMPK is widely expressed in human normal and cancer epithelial cells and its gene transcription, protein levels, and enzymatic activity is stimulated by IR. Work with AMPKalpha knockout cells suggests that AMPK (i) may mediate a suppressive regulation on basal expression and activity of ATM and its downstream effector pathways Chk2/p53-p21(cip1) and Akt-mTOR, (ii) facilitates the normal response of these pathways to IR and, (iii) mediates the IR-induced G2-M checkpoint. Copyright © 2011 Elsevier Ireland Ltd. All rights reserved.",Included
768,Chromosome substitution and radiosensitivity in Drosophila melanogaster,Included
784,Effect of age and AET on life span of irradiated male and female rats,Included
793,Radiation effect on the middle and inner ear,Included
794,"Occupational ionising radiation and risk of basal cell carcinoma in US radiologic technologists (1983-2005). Objective To determine risk for incident basal cell carcinoma from cumulative low-dose ionising radiation in the US radiologic technologist cohort. Methods We analysed 65 719 Caucasian technologists who were cancer-free at baseline (1983-1989 or 1994-1998) and answered a follow-up questionnaire (2003-2005). Absorbed radiation dose to the skin in mGy for estimated cumulative occupational radiation exposure was reconstructed for each technologist based on badge dose measurements, questionnaire-derived work history and protection practices, and literature information. Radiation-Associated risk was assessed using Poisson regression and included adjustment for several demographic, lifestyle, host and sun exposure factors. Results Cumulative mean absorbed skin dose (to head/ neck/arms) was 55.8 mGy (range 0-1735 mGy). For lifetime cumulative dose, we did not observe an excess radiation-related risk (excess relative risk/Gy=-0.01 (95% CI -0.43 to 0.52). However, we observed that basal cell carcinoma risk was increased for radiation dose received before age 30 (excess relative risk/ Gy=0.59, 95% CI -0.11 to 1.42) and before 1960 (excess relative risk/Gy=2.92, 95% CI 1.39 to 4.45). Conclusions Basal cell carcinoma risk was unrelated to low-dose radiation exposure among radiologic technologists. Because of uncertainties in dosimetry and sensitivity to model specifications, both our null results and our findings of excess risk for dose received before age 30 and exposure before 1960 should be interpreted with caution.",Included
803,[Correlation of the thiol level in bone marrow cells with the age-related changes in the radiosensitivitiy of mice],Included
810,"Intravascular ultrasound analysis of beta radiation therapy for diffuse in-stent restenosis to inhibit intimal hyperplasia. We evaluated the efficacy of beta-radiation therapy ((188)Re-MAG(3)) to inhibit intimal hyperplasia (IH) in diffuse in-stent restenosis by intravascular ultrasound (IVUS) analysis in 50 patients. Nine patients who did not agree with radiation therapy, and therefore underwent rotational atherectomy and balloon angioplasty for diffuse in-stent restenosis in the same study period, were selected for control groups. Serial IVUS comparisons were available in 44 of 50 patients with radiation therapy and 7 of 9 control patients. At 6-month follow-up, there was less significant increase of IH area in patients with radiation therapy than in control patients (Delta IH area = 0.1 +/- 0.8 mm(2) vs. 2.6 +/- 1.8 mm(2), P > 0.001 in mean values, and 0.6 +/- 1.4 mm(2) vs. 2.9 +/- 2.1 mm(2), P = 0.026 in values of follow-up lesion site, respectively). In conclusion, beta-radiation therapy might be an effective treatment modality to inhibit intimal hyperplasia in patients with diffuse in-stent restenosis. Copyright 2001 Wiley-Liss, Inc.",Included
812,"Radiation-induced comet-formation in human skin fibroblasts from radiotherapy patients with different normal tissue reactions. Background: In clinical radiotherapy most patients tolerate the applied dosage with no or moderate side effects. However, 5 to 10% of all individuals show increased acute and/or late reactions. In-vitro test systems are investigated for their suitability for predictive purposes. This paper attempts a correlation between the induction and repair of DNA damage measured in the comet assay and the clinical observed reaction in order to evaluate the suitability of the comet assay for prediction of radiation sensitivity. Patients and Methods: Skin fibroblasts of 30 patients with average tissue reactions or acute and/or late increased side effects and cell lines of 4 individuals carrying the heritable disease ataxia telangiectasia (AT) were irradiated in vitro. The induction and repair of DNA damage was measured at different time points after irradiation in the comet assay (single cell gel electrophoresis). These results were compared to the acute and late clinical reactions classified according to the RTOG grading system. Result(s): The radiation induced DNA damage decreased over time reflecting DNA repair. Cells of the AT individuals showed an elevated damage induction and a reduced repair capacity compared to patients with average tissue reactions. Fibroblasts of patients with increased acute and late side effects exhibited slower DNA repair. In addition to the known lack of cell cycle control, our results indicate that AT cells show reduced DNA repair capacity. Conclusion(s): The comet assay seems to be able to detect some types of increased individual radiation sensitivity. In contrast to other predictive in-vitro tests, the comet assay needs less time and fewer cells, which would be useful in a clinical setting.",Included
820,"Polysystemic assessment of the state of sanogenesis in workers employed in nuclear fuel plants. The analysis of functional state of cardiovascular, respiratory, and psychomotor systems. The state of the cardiovascular, respiratory, and psychomotor systems of workers employed in nuclear fuel plant was evaluated using a computer-assisted laboratory complex. It was found that neuroendocrine regulation of the peripheral circulation and muscular activity responsible for fine motions are most vulnerable to industrial hazardous factors.",Included
825,"Histological studies on the regeneration of gastric lesions, caused by experimental fractionated local irradiation",Included
837,"Radiation-induced apoptosis varies among individuals and is modified by sex and age. Purpose: Although there are considerable data on mechanisms of radiation-induced apoptosis in vitro and in animal models, little is known about functional variation in these pathways in humans. We sought to develop a tractable system to evaluate this. Material(s) and Method(s): Peripheral blood mononuclear cells were isolated from 90 healthy volunteers, divided into two aliquots, one irradiated with a 5 Gy dose and the other sham-treated (0 Gy), and assessed for damage-induced apoptosis after 24 hours. To investigate reproducibility, 10 individuals spanning the entire radiation-induced apoptotic range were tested three times each, with 3-6 months between replicates. Result(s): We observed surprising heterogeneity in apoptosis among individuals, ranging from 21-62%. Biological replicates from a single individual, however, were completely concordant, suggesting the variability observed across individuals is not the result of stochastic or short-term effects. We found significantly higher radiation-induced apoptosis in males than in females (Mean: 41.0% vs. 30.7%; p < 3.5 x 10<sup>-7</sup>). Moreover, advancing age was associated with decreasing radiation-induced apoptosis in males (p = 0.01) but not females (p = 0.82). Conclusion(s): Our results provide evidence that the function of cellular pathways crucial for stress-induced apoptosis varies by sex and could decline with age in humans. Copyright © 2014 Informa UK, Ltd.",Included
843,"Dose-response study of intracoronary beta-radiation with 32P in balloon- and stent-injured coronary arteries in swine. Purpose: A dose-response study was performed in swine to investigate the vascular effects of 32P over a broad range of doses in order to define the therapeutic window of intracoronary radiotherapy (ICR) with 32P. Methods and Materials: A total of 131 porcine arteries were subjected to balloon injury or stenting followed by 0-36 Gy of ICR from a centered 32P source wire to 1 mm beyond lumen surface or a sham ICR procedure. Animals were euthanized at 4 weeks, and vessels were harvested for histomorphometry. Result(s): In the balloon-injured arteries, doses of 7 and 9 Gy did not impact restenosis. At doses of 14-36 Gy, neointima was markedly reduced, with mild dilatation at the highest dose, 36 Gy. In the stent-injured arteries, the lowest dose of 9 Gy failed to reduce neointimal growth, while 14-26 Gy showed the most favorable response. Conclusion(s): ICR with 32P features a broad therapeutic window. Doses of 14-26 Gy to 1 mm beyond lumen surface provided an optimal combination of efficacy and safety. Doses of 7 and 9 Gy were generally ineffective, suggesting a minimum threshold for ICR with 32P to effectively inhibit restenosis. Copyright © 2002 Elsevier Science Inc.",Included
844,"The characteristics of the cerebral asthenia syndrome in persons who were victims of the accident at the Chernobyl Atomic Electric Power Station. A total of 107 patients (81 males, 26 females), their age ranging between 34 to 45 years, diagnosed as having discirculatory encephalopathy with underlying cerebrasthenic syndrome, were examined. All the examinees took part in the elimination of the Chernobyl accident effects in 1986. It was found out, that cerebrasthenia which is present in the structure of all clinical variants of organic affection of the brain is the most mobile (functional) link of the morbid process when a disorder sets in rather than the failure of the organ to perform its function. It ranks among other asthenic syndromes reflecting a specific character of exogenous radiation effect on the organism, being a result of a characteristic interaction between the organism and a health hazard. Measures to dispel the asthenic component at the initial stages of development of the disorder will make for reduction or arrest of progression of organic symptomatology.",Included
857,"Long-term outcomes after radiosurgery for acoustic neuromas. BACKGROUND: Stereotactic radiosurgery is the principal alternative to microsurgical resection for acoustic neuromas (vestibular schwannomas). The goals of radiosurgery are the long-term prevention of tumor growth, maintenance of neurologic function, and prevention of new neurologic deficits. Although acceptable short-term outcomes have been reported, long-term outcomes have not been well documented., METHODS: We evaluated 162 consecutive patients who underwent radiosurgery for acoustic neuromas between 1987 and 1992 by means of serial imaging tests, clinical evaluations, and a survey between 5 and 10 years after the procedure. The average dose of radiation to the tumor margin was 16 Gy, and the mean transverse diameter of the tumor was 22 mm (range, 8 to 39). Resection had been performed previously in 42 patients (26 percent); in 13 patients the tumor represented a recurrence of disease after a previous total resection. Facial function was normal in 76 percent of the patients before radiosurgery, and 20 percent had useful hearing., RESULTS: The rate of tumor control (with no resection required) was 98 percent. One hundred tumors (62 percent) became smaller, 53 (33 percent) remained unchanged in size, and 9 (6 percent) became slightly larger. Resection was performed in four patients (2 percent) within four years after radiosurgery. Normal facial function was preserved in 79 percent of the patients after five years (House-Brackmann grade 1), and normal trigeminal function was preserved in 73 percent. Fifty-one percent of the patients had no change in hearing ability. No new neurologic deficits appeared more than 28 months after radiosurgery. An outcomes questionnaire was returned by 115 patients (77 percent of the 149 patients still living). Fifty-four of these patients (47 percent) were employed at the time of radiosurgery, and 37 (69 percent) remained so. Radiosurgery was believed to have been successful by all 30 patients who had undergone surgery previously and by 81 (95 percent) of the 85 who had not. Thirty-six of the 115 patients (31 percent) described at least one complication, which resolved in 56 percent of those cases., CONCLUSIONS: Radiosurgery can provide long-term control of acoustic neuromas while preserving neurologic function.",Included
861,"Late effects in ankylosing spondylitis patients treated with 224Ra. This study is comprised of 1577 ankylosing spondylitis patients from 9 German hospitals who have been treated with multiple injections of 224Ra. The majority of the patients, most of them treated in the years 1948-1975, received one series of 10 weekly intravenous injections of about 1 MBq of 224Ra each. This dose leads to a mean absorbed dose due to alpha-particle radiation of 0.56 Gy to the marrow-free skeleton of a 70-kg man (mean bone surface dose of about 5 Gy). To provide comparative information on causes of death and on health effects possibly related to the basic disease itself, a control group of 1462 ankylosing spondylitis patients with roughly the same age distribution has been established. By the end of 1998, 649 patients in the exposed group and 762 control patients had died. Among other observations, it is of particular interest that 13 cases of leukemia in the exposed group have been observed. This is a highly significant excess (P < 0.001) compared to a standard population, but only a marginally significant excess in comparison to the seven cases observed in the control group. Subclassification of the leukemias shows a clear preponderance of the myeloid leukemias in the exposed group (8 cases observed compared to 1.7 cases expected, P < 0.001), whereas in the control group the observed cases are within the expected range for myeloid leukemia (3 cases observed compared to 2.2 cases expected, P = 0.3). The 224Ra cohort of the earlier study (higher-dose group) has provided a risk coefficient that predicts about 8 excess malignant bone tumors for the irradiated cohort in this study. In actuality, 4 cases of malignant tumors in the skeleton have been observed so far. However, excess of breast cancer has not been observed in either the irradiated or the control group, which is in contrast to the findings in the earlier 224Ra cohort of Study I.",Included
862,"Occupational health hazards of working in the interventional laboratory: a multisite case control study of physicians and allied staff. BACKGROUND: The occupational hazards of working in the interventional laboratory have been inadequately studied for physicians and remain unaddressed for nonphysician personnel., OBJECTIVES: This study sought to determine whether the prevalence of work-related musculoskeletal pain, cancer, and other medical conditions is higher among physicians and allied staff who work in interventional laboratories compared with employees who do not., METHODS: Mayo Clinic employees who work in affiliated hospitals with interventional cardiology or interventional radiology laboratories took an electronic survey. Results were stratified on the basis of self-reported occupational exposure to procedures that involve radiation., RESULTS: There were 1,543 employees (mean age 43 +/- 11.3 years, 33% male) who responded to the survey (response rate of 57%), and 1,042 (67.5%) reported being involved with procedures utilizing radiation. These employees reported experiencing work-related pain more often than the control group before (54.7% vs. 44.7%; p < 0.001) and after adjustment for age, sex, body mass index, pre-existing musculoskeletal conditions, years in profession, and job description (odds ratio: 1.67; 95% confidence interval: 1.32 to 2.11; p < 0.001). Musculoskeletal pain varied significantly by job description, with the highest incidence reported by technicians (62%) and nurses (60%) followed by attending physicians (44%) and trainees (19%; p < 0.001). There was no difference in cancer prevalence between groups (9% vs. 9%; p = 0.96)., CONCLUSIONS: Musculoskeletal pain is more common among healthcare workers who participate in interventional procedures and is highest in nonphysician employees. The diagnosis of cancer in employees who participate in procedures that utilize radiation was not elevated when compared to controls within the same departments, although any conclusion regarding causality is limited by the cross-sectional nature of the study, as well as the low overall prevalence of malignancy in our study group. Copyright © 2015 American College of Cardiology Foundation. Published by Elsevier Inc. All rights reserved.",Included
881,"Modifying Effect of Chronic Atrophic Gastritis on Radiation Risk for Noncardia Gastric Cancer According to Histological Type. The findings from previously published studies have suggested that radiation exposure is associated with increased mortality and incidence of gastric cancer. However, few cohort studies have incorporated risk factors such as Helicobacter pylori (H. pylori) infection or chronic atrophic gastritis (CAG). The current study is aimed at evaluating the modifying effect of CAG on radiation risk of noncardia gastric cancer by histological type, by reanalyzing data from a nested case-control study conducted within the longitudinal clinical cohort of atomic bomb survivors. The analysis was restricted to 297 intestinal- or diffuse-type noncardia cases and 873 controls rematched to the cases on gender, age, city, and time and type of serum storage, and countermatched on radiation dose. Multivariable-adjusted relative risks [95% confidence interval (CI)] of noncardia gastric cancer were 3.9 (2.1-7.2) for H. pylori IgG seropositivity with cytotoxin-associated gene A (CagA) IgG low titer, 2.6 (1.9-3.6) for CAG, 1.9 (1.3-2.8) for current smoking, and 1.4 (1.1-1.9) for 1 Gy irradiation. Among subjects without CAG, the relative risk (95% CI) of noncardia gastric cancer at 1 Gy was 2.3 (1.4-3.7), whereas relative risk (95% CI) at 1 Gy was 1.1 (0.8-1.5) among subjects with CAG (for the overall interaction, P = 0.012). By histological type, the risk at 1 Gy was high for diffuse type without CAG, with adjusted relative risk (95% CI) of 3.8 (2.0-7.6), but was not high for diffuse type with CAG or for intestinal-type irrespective of CAG status. The results indicate that radiation exposure is associated with increased risk of diffuse-type noncardia gastric cancer without CAG, and this association exists despite adjustment for H. pylori infection and smoking habit. Copyright ©2020 by Radiation Research Society. All rights of reproduction in any form reserved.",Included
892,"[Perturbation of glycoregulation in irradiated rabbits]. Acute whole body gamma irradiation of the rabbit can induce a latent diabetes revealed by the stimulated hyperglycemia test. The manifestations of this state, and in particular the assimilation coefficient and the development of an insulino-resistance, vary greatly according to sex.",Included
893,"Estimating the incidence of leukemia attributable to occupational exposure in Iran. Objective: The aim this study was to estimate the fraction of leukemia incidence in Iran attributable to occupational exposure to benzene, ionizing radiation, and ethylene oxide. Method(s): Nationwide exposure to each of these leukemogens was estimated using workforce data available at the ILO (International Labor Organization) website. The prevalence of exposure to leukemogens in each industry was estimated using exposure data from the CAREX (CARcinogen EXposure) database. The magnitude of the relative risk of leukemia for each leukemogen was from published literature. Using the Levin's population attributable risk (incidence), fractions of leukemia incidences attributed to workplace leukemogens were then estimated. Result(s): The total workforce in Iran according to the 1995 census included 12,488,020 men and 677,469 women. Agriculture was the largest sector with 24.5% of the males and 0.27% of the females, and the electricals-related sector was the smallest with 1.16% of the males and 0.66% of the females. After applying the CAREX exposure estimates to each sector, the proportion exposed to leukemogens was 0.016% for male workers and 0.02% for female workers. Estimating a relative risk of 3.6 (95% CI of 3.2-4.2) for high exposure and 1.9 (95% CI 1.7-2.1) for low exposure and employing the Levin's formula, the fraction of leukemia attributed to leukemogens in the workplaces among females was 3.6% (95% CI of 3.1-4.5) and among males was 7.6% (95% CI of 6.4-9.2). These fractions corresponded to estimated incidences of 0.60 (95% CI of 0.50-0.70) and 0.22 (95% CI of 0.16-0.23) cases of leukemia per 100,000 populations for males and females, respectively. Conclusion(s): The incidence of leukemia due to occupational exposure is very low in Iran, although males are at greater risk than females.",Included
894,"A mouse radiation-induced liver disease model for stereotactic body radiation therapy validated in patients with hepatocellular carcinoma. PURPOSE: Lower radiation tolerance of the whole liver hinders dose escalations of stereotactic body radiation therapy (SBRT) in hepatocellular carcinoma (HCC) treatment. This study was conducted to define the exact doses that result in radiation-induced liver disease (RILD) as well as to determine dose constraints for the critical organs at risk (OARs) in mice; these parameters are still undefined in HCC SBRT., METHODS: This study consisted of two phases. In the primary phase, mice treated with helical tomotherapy-based SBRT were stratified according to escalating radiation doses to the livers. The pathological differences, signs [such as mouse performance status (MPS)], and serum aspartate aminotransferase (AST)/alanine aminotransferase (ALT)/albumin levels were observed. Radiation-induced disease severities of the OARs were scored using systematic evaluation standards. In the validation phase in humans, 13 patients with HCC who had undergone radiotherapy before hepatectomy were enrolled to validate RILD pathological changes in a mouse study., RESULTS: The evaluation criteria of the mouse liver radiotherapy-related signs were as follows: MPS >= 2.0 +/- 0.52, AST/ALT >= 589.2 +/- 118.5/137.4 +/- 15.3 U/L, serum albumin <= 16.8 +/- 2.29 g/L. The preliminary dose constraints of the OARs were also obtained, such as those for the liver (average dose <= 26.36 +/- 1.71 Gy) and gastrointestinal tract (maximum dose <= 22.63 Gy). Mouse RILD models were able to be developed when the livers were irradiated with average doses of >=31.76 +/- 1.94 Gy (single fraction). RILD pathological changes in mice have also been validated in HCC patients., CONCLUSIONS: Mouse RILD models could be developed with SBRT based on the dose constraints for the OARs and evaluation criteria of mouse liver radiotherapy-related signs, and the authors' results favor the study of further approaches to treat HCC with SBRT.",Included
911,Radiation exposure of medical personnel during angiographic examinations,Included
916,Comparison of the effectiveness of continuous- and split-course rotation gamma therapy in inoperable esophageal cancer,Included
924,"Cohort profile: four early uranium processing facilities in the US and Canada. PURPOSE: Pooling of individual-level data for workers involved in uranium refining and processing (excluding enrichment) may provide valuable insights into risks from occupational uranium and external ionizing radiation exposures., METHODS: Data were pooled for workers from four uranium processing facilities (Fernald, Mallinckrodt and Middlesex from the U.S.; and Port Hope, Canada). Employment began as early as the 1930s and follow-up was as late as 2017. Workers were exposed to high concentrations of uranium, radium, and their decay products, as well as gamma radiation and ambient radon decay products. Exposure and outcome data were harmonized using similar definitions and dose reconstruction methods. Standardized mortality ratios (SMR) were estimated., RESULTS: In total, 560 deaths from lung cancer, 503 non-malignant respiratory diseases, 67 renal diseases, 1,596 ischemic heart diseases, and 101 dementia and Alzheimer's disease (AD) were detected in the pooled cohort of over 12,400 workers (~1,300 females). Mean cumulative doses were 45 millisievert for whole-body external ionizing radiation exposure and 172 milligray for lung dose from radon decay products. Only SMR for dementia and AD among males was statistically significant (SMR=1.29; 95% confidence interval: 1.04, 1.54)., CONCLUSIONS: This is the largest study to date to examine long-term health risks of uranium processing workers.",Included
932,Electrocardiographic changes in esophageal cancer patients receiving radiation therapy in continuous and split courses,Included
940,"Inflammatory disease and C-reactive protein in relation to therapeutic ionising radiation exposure in the US Radiologic Technologists. Chronic inflammation underlies many autoimmune diseases, including hypothyroidism, hyperthyroidism, and rheumatoid arthritis, also type-2 diabetes and osteoarthritis. Associations have been suggested of high-dose ionising radiation exposure with type-2 diabetes and elevated levels of C-reactive protein, a marker of chronic inflammation. In this analysis we used a proportional hazards model to assess effects of radiotherapy on risks of subsequent inflammatory disease morbidity in 110,368 US radiologic technologists followed from a baseline survey (1983-1989/1994-1998) through 2008. We used a linear model to assess log-transformed C-reactive protein concentration following radiotherapy in 1326 technologists. Relative risk of diabetes increased following radiotherapy (p < 0.001), and there was a borderline significant increasing trend per treatment (p = 0.092). For osteoarthritis there was increased relative risk associated with prior radiotherapy on all questionnaires (p = 0.005), and a significant increasing trend per previous treatment (p = 0.024). No consistent increases were observed for other types of inflammatory disease (hypothyroidism, hyperthyroidism, rheumatoid arthritis) associated with radiotherapy. There was a borderline significant (p = 0.059) increasing trend with dose for C-reactive protein with numbers of prior radiotherapy treatments. Our results suggest that radiotherapy is associated with subsequent increased risk of certain inflammatory conditions, which is reinforced by our finding of elevated levels of C-reactive protein.",Included
958,"Heterogeneity in the clastogenic response to X-rays in lymphocytes from ataxia-telangiectasia heterozygotes and controls. A coded analysis of X-ray-induced chromatid aberrations in lymphocyte cultures from 45 control individuals and 19 ataxia-telangiectasia (A-T) heterozygotes was performed. The distribution of chromatid breaks induced in the late G2 portion of the cell cycle by 60 cGy of X-rays appeared bimodal in the study population. In six controls (13 percent) and in 12 of 19 (63 percent) A-T heterozygotes, the yields of X-ray-induced breaks observed were within the higher mode of the distribution. However, lymphocytes from A-T heterozygotes sensitive to the induction of chromatid breaks by 60 cGy did not contain increased numbers of aberrations following exposure to 20 cGy. The radio-resistant inhibition of DNA synthesis that occurs in A-T homozygotes was not observed in heterozygotes. Co-cultivation experiments showed an increased G2 delay in lymphocytes from an A-T heterozygote whose lymphocytes contained increased X-ray-induced chromatid breaks. The results show a significant association of A-T heterozygosity with G2 chromosomal sensitivity (P less than 0.001; Wilcoxon rank sum test). The measurement of X-ray-induced breaks, however, failed to identify 37 percent of A-T heterozygotes tested. The predicted prevalence of increased sensitivity to X-rays in controls is approximately three- to 30-fold greater than the estimated frequency of A-T heterozygotes in the general population. Therefore, although the increased sensitivity to X-ray-induced chromatid breaks appears to be associated with the A-T-gene, it is not a reliable indicator of A-T heterozygosity. Genetic or environmental factors other than the A-T gene also must be involved in the increased clastogenic response.",Included
962,"Persistence of chromatid aberrations in the cells of solid mouse tissues exposed to 137Cs gamma radiation. Primary mouse ear and kidney cultures were established for determination of cytogenetic aberrations at short (3 days to 1 month) and long (12-23 months) times after exposure of their right sides to 7.5 Gy of (137)Cs gamma radiation. In every case, higher levels of aberrations were observed in primary cultures established from the irradiated tissues than in those established from the contralateral tissues. The most common aberrations in the contralateral tissues and those from nonirradiated mice were chromatid and isochromatid breaks and small chromatid fragments. Primary cells from irradiated tissues removed from animals within a month of exposure displayed a variety of unstable chromosome-type aberrations characteristic of recent exposure to ionizing radiation including rings, dicentrics, double minutes, and large acentric fragments. The percentages of cells exhibiting chromatid breaks and small chromatid fragments were also markedly elevated. Although the levels of chromosome-type aberrations found in primary cells from irradiated tissues dropped to near background levels a year or more after exposure, chromatid-type aberrations remained elevated. These results are consistent with long-term persistence of damage in the genomes of ionizing radiation-exposed cells in solid tissues and the induction of genomic instability in vivo.",Included
984,"Mitochondrial DNA heteroplasmy in laboratory mice experimentally enclosed in the radioactive Chernobyl environment. Mitochondrial DNA heteroplasmy using the protein-coding cytochrome b (Mtcyb) gene was assessed in laboratory mice (C57BL/6 and BALB/c) exposed to the Chernobyl environment. Subacute to subchronic (30-40 days) exposure resulted in a cumulative radiation dose of 1.2-1.6 Gy ( approximately 0.04 Gy/day). Mice were sampled prior to introduction into the enclosures and again after removal from the enclosures. Nucleotide variation (site heteroplasmy) in 306 pre-exposure Mtcyb gene copies (122400 base pairs) was compared to variation in 354 postexposure gene copies (141600 base pairs). Five mutant copies, each characterized by a single nucleotide substitution, were observed (four in the pre-exposure samples, one in a postexposure sample). The frequencies of mutant gene copies and nucleotide substitutions in pre-exposure and postexposure samples were not significantly different. This suggests that this type of exposure (i.e. low dose rate) does not pose a significant mutation risk to the Mtcyb gene in digit tissue. Furthermore, no significant radiation risk to analogous human tissues may exist when occupational exposures involve low dose rates such as these. Finally, linear, cumulative models of genetic risk currently used to estimate radiation-induced effects are likely to be inappropriate for low-dose-rate exposures and need to be re-evaluated critically.",Included
985,"Texture analysis for the assessment of structural changes in parotid glands induced by radiotherapy. BACKGROUND AND PURPOSE: During radiotherapy (RT) for head-and-neck cancer, parotid glands undergo significant anatomic, functional and structural changes which could characterize pre-clinical signs of an increased risk of xerostomia. Texture analysis is proposed to assess structural changes of parotids induced by RT, and to investigate whether early variations of textural parameters (such as mean intensity and fractal dimension) can predict parotid shrinkage at the end of treatment., MATERIAL AND METHODS: Textural parameters and volumes of 42 parotids from 21 patients treated with intensity-modulated RT for nasopharyngeal cancer were extracted from CT images. To individuate which parameters changed during RT, a Wilcoxon signed-rank test between textural indices (first and second RT week; first and last RT week) was performed. Discriminant analysis was applied to variations of these parameters in the first two weeks of RT to assess their power in predicting parotid shrinkage at the end of RT., RESULTS: A significant decrease in mean intensity (1.7 HU and 3.8 HU after the second and last weeks, respectively) and fractal dimension (0.016 and 0.021) was found. Discriminant analysis, based on volume and fractal dimension, was able to predict the final parotid shrinkage (accuracy of 71.4%)., CONCLUSION: Textural features could be used in combination with volume to characterize structural modifications on parotid glands and to predict parotid shrinkage at the end of RT. Copyright © 2013 Elsevier Ireland Ltd. All rights reserved.",Included
1000,Effects of gamma irradiation on longevity and oviposition of the codling moth,Included
1004,Mutation in higher organisms,Included
1007,"A review of forty-five years study of Hiroshima and Nagasaki atomic bomb survivors. Thyroid cancer: reports up to date and a review. Evidence to date from a number of studies, indicates that there is an increased incidence of thyroid cancer among A-bomb survivors, and that the incidence rises with increase of dose and is especially predominant in females exposed at younger ages. Although 45 years have elapsed since A-bomb exposure, there are still some questions about the development of thyroid cancer: 1) Is the incidence now decreasing? 2) What factors, other than radiation exposure, are involved? 3) What is the incidence of multiple cancer, including thyroid cancer? With these questions in mind, it is apparent that studies in this field must continue for some time to come.",Included
1021,The oestrous cycle of the adult rat after X-ray sterilization,Included
1034,Argon laser treatment of radiation proctitis,Included
