Unnamed: 0,titleabstract,decision,prediction
368,"The relationship between tumor volume changes and serial plasma osteopontin detection during radical radiotherapy of non-small-cell lung cancer The prognostic quality of increased osteopontin (OPN) plasma levels has been demonstrated for the chemotherapy and surgery of lung cancer. There is also evidence in the literature that tumor volume impacts prognosis in definitive radiotherapy (RT) of (lung) cancer. We previously demonstrated that elevated plasma levels of OPN before, and increasing OPN plasma levels after RT significantly correlate with survival and outcome after curative-intent RT of non-small-cell lung cancer (NSCLC). Tumor volume was also associated with prognosis. The present prospective clinical study investigated the prognostic interrelation of OPN plasma levels and tumor volume and their changes in the radical RT of NSCLC. We evaluated a subset of patients (n=27) with inoperable, non-metastasized NSCLC of the previously published patient collective. Patients were treated with radical radiochemotherapy (2 Gy ad 66 Gy). OPN plasma concentrations were determined by ELISA before (t0), at the end (t1), and 4 weeks after RT (t2). GTV was delineated PET- and CT-correlated before RT (GTV1) and after 40 Gy (GTV2). The course of OPN during and after RT and the change of GTV during RT was monitored over time and correlated with prognosis. Median GTV2 after 40 Gy (63 ml) was significantly lower than pre-RT GTV1 (90 ml, P<0.0001). Median OPN before (t0), at the end of (t1) and four weeks after RT (t2) was 846, 777 and 624 ng/ml and not significantly different. GTV significantly declined by 39 ml during RT (P<0.0001) and OPN non-significantly decreased by 56 ng/ml during (t0 to t1) and by 54 ng/ml after RT (t1 to t2). No correlations were determined between absolute OPN and GTV values or their relative changes during RT. In univariate analysis, only GTV2 significantly predicted overall survival (OS, P=0.03). In multivariate analysis, both OPN t1 (P<0.001) and GTV2 (P=0.001) remained significant predictors of OS. Relative OPN plasma level changes after (t1 to t2) and GTV changes during RT (GTV 1 to GTV 2) significantly predicted OS (P=0.02). The combination of absolute GTV values before RT (GTV1) and GTV changes during RT (GTV1 to 2) were significantly associated with OS in both uni- and multivariate analysis (P=0.03). The combination of absolute OPN plasma levels and their changes with GTV and its changes did not reach statistical significance. The lack of a significant correlation between OPN and GTV together with the finding that OPN and GTV remained independent predictors of survival outcome but were not associated with OS in combination supports the hypothesis that tumor volume (GTV) and OPN plasma levels (both their changes and absolute values) are not interrelated in terms of prognosis but do possess each parameter separately, a prognostic quality in the radical RT of NSCLC which justifies further prospective studies to validate these results.Copyright © 2016, Spandidos Publications. All rights reserved.",Excluded,0.10050521
369,"Office-based injection laryngoplasty in the irradiated larynx Objectives/Hypothesis: To review the clinical results of office-based injection laryngoplasty with two different therapeutic materials in patients with vocal fold paralysis and history of radiation therapy to the larynx. Study Design: Retrospective study. Method(s): Chart review of 11 patients who underwent office-based injection laryngoplasty with calcium hydroxylapatite or micronized Alloderm. All patients had a history of radiation therapy to the neck, with the larynx included in the radiation field. Voice analyses, clinical outcomes, and complications were reviewed. Efficacy of the procedure was evaluated by comparing pre- and postinjection mean phonation time (MPT) results from voice analysis data. Result(s): A total of 15 injections were performed in 11 patients with vocal fold paralysis (one females, 10 males, mean age 62 years). Data from voice analyses before and after the procedure were available for nine injections. The MPT was significantly increased among patients undergoing the procedure (P < .05). All procedures were successful, and only one self-limited complication was reported. Conclusion(s): Office-based injection laryngoplasty is a safe procedure with acceptable clinical results in patients with vocal fold paralysis who have a history of radiation therapy to the larynx. © 2010 The American Laryngological, Rhinological and Otological Society, Inc.",Excluded,0.1020551
370,"Low-dose Lung Cancer Screening at an Academic Medical Center: Initial Experience and Dose Reduction Strategies RATIONALE AND OBJECTIVES: Implementation of low dose computed tomography (LDCT) lung cancer screening programs has followed the demonstration of reduced lung cancer mortality in the National Lung Screening Trial and subsequent consensus screening recommendations. Here we aim to assess the initial results of a screening program at an academic medical center, to discuss the challenges of implementing such a program, and suggest strategies for reducing patient dose., MATERIALS AND METHODS: Retrospective review of all patients who underwent LDCT lung cancer screening at our institution between March 2015 and July 2016 was performed to assess the lung cancer detection rate, the spectrum of imaging findings (nodule or mass characteristics, degree of emphysema, etc.), and patient radiation dose indices., RESULTS: A total of 272 patients were screened during the study period. Approximately 50% (n = 135) were women. The lung cancer detection rate was 2.2% (n = 6). One patient underwent chemoradiation therapy, whereas the remainder underwent uneventful thoracoscopic resection. Approximately, 80% of screened patients met United States Preventative Services Task Force criteria for LDCT screening. The median pack-years of smoking was 42 pack-years. The mean volume CT dose index for the screening CTs was 3.12 mGy. Utilizing tube current modulation and iterative reconstruction, where available, resulted in lower patient doses., CONCLUSION: Initial LDCT lung cancer screening at our institution yielded results similar to those of the National Lung Screening Trial. Thorough prescreening evaluation, joint decision-making, centralized coordination of screening-related care, and patient size conscious scanning protocols are critical elements of a safe and successful lung cancer screening program. Copyright © 2018 The Association of University Radiologists. Published by Elsevier Inc. All rights reserved.",Excluded,0.10089952
371,"Effect of proton pump inhibitors on hepatic regeneration INTRODUCTION: The liver is critical in multiple processes, including the clearance of endogenous compounds, the synthesis of macromolecules, and organ-specific biotransformation processes. Therefore, the liver's regenerating capacity is of vital importance. Multiple pathways are activated in the complex process that leads to hepatic regeneration. In the present study, we aimed to evaluate the effect of proton pump inhibitors omeprozole, lansoprazole, and pantoprazole on hepatic regeneration following partial hepatectomy., MATERIALS AND METHODS: Four groups were formed with 32 rats in each. Partial liver resections were performed for all animals. Omeprazole (71.4 microg/day), lansoprazole (107 microg/day), pantoprazole (143 microg/day) and placebo (0.5 cm(3)) were administered to the groups respectively. A quarter of the rats in each group were sacrificed on the 1st postoperative day. The rest were sacrificed on the 3rd, 5th and 7th postoperative days. The remnant regenerating liver mass was removed and weighed, and Ki-67 monoclonal antibody levels were measured., RESULTS: There was no statistical difference between the four groups on the first day in evaluating the weight of the liver mass (p = 0.09) and Ki-67 (p = 0.268) levels. Only the omeprazole group showed a difference; the Ki-67 level was lower in the omeprazole group on the 3rd (p = 0.003, p = 0.0001, p = 0.003), 5th (p = 0.017, p = 0.001, p = 0.0001) and 7th (p = 0.0001) days compared to the other groups. Also the weight of the remnant liver mass was lower in the omeprazole group on the 3rd, 5th and 7th (p = 0.0001) days., CONCLUSION: We figured out that lansoprazole and pantoprazole have no effects on liver regeneration, whereas omeprazole showed a negative effect on hepatic regeneration.",Excluded,0.10117437
372,"Low-dose MDCT and CT enterography of patients with crohn disease: Feasibility of adaptive statistical iterative reconstruction OBJECTIVE. The purpose of this study was to evaluate the image quality and diagnostic performance of low-dose MDCT and CT enterography with adaptive statistical iterative reconstruction (ASIR) in the evaluation of Crohn disease. SUBJECTS AND METHODS. Forty-eight patients (20 men, 28 women; mean age, 33.3 years; range, 17-83 years) with known or suspected Crohn disease who underwent low-dose MDCT and CT enterography with ASIR between December 2008 and December 2009 were included in the study. Twenty-seven patients had previously undergone standard-dose 64-MDCT and CT enterography with filtered back projection (FBP), and those images were used for comparison. The weight-based IV contrast protocol and scan parameters (120 kVp, 5-mm section thickness, 0.5-second rotation, pitch of 1.375, 64 x 0.625 mm detector configuration) were constant for the two techniques except for a higher noise index (x1.3) in the ASIR group. Two blinded readers reviewed 75 randomized MDCT-CT enterographic scans of 48 patients to assess image quality and diagnostic performance in the evaluation of Crohn disease, and the radiation dose for the studies was estimated. RESULTS. All 75 MDCT and CT enterographic scans had acceptable quality for diagnostic interpretation. Findings of Crohn disease were seen on 63 of 75 scans (84%). Low-dose scans in the ASIR group had optimal image quality and were rated comparable to or better than standard-dose FBP images (mean score, 4.2 vs 3.87; p = 0.007). The subjective image noise score (mean, 1.43 vs 1.58; p = 0.2) and objective image noise measurements were lower for ASIR images (p < 0.001). Low-dose studies with ASIR allowed average dose reduction of 34.5% compared with standard-dose scans with FBP (volume CT dose index for ASIR, 7.7 +/- 2.1 mGy; for FBP, 12 +/- 5.5 mGy; p < 0.01). CONCLUSION. Low-dose MDCT and CT enterographic studies reconstructed with ASIR were of appropriate quality for confident evaluation of the manifestations of Crohn disease while allowing approximately 34% dose reduction in comparison with FBP technique. © American Roentgen Ray Society.",Excluded,0.10001614
373,"Proton therapy for atypical meningiomas We report clinical outcomes of proton therapy in patients with World Health Organization grade 2 (atypical) meningiomas. Between 2005 and 2013, 22 patients with atypical meningiomas were treated to a median dose of 63 Gy (RBE) using proton therapy, as an adjuvant therapy after surgery (n = 12) or for recurrence or progression of residual tumor (n = 10). Six patients had presumed radiation-induced meningiomas, but none had received prior radiotherapy for their meningioma. The median follow-up time after radiation was 39 months (range 7-104) and all patients remain alive at last follow-up. The 5-year estimate of local control was 71.1 % (95 % CI 49.3-92.9 %). The 5-year estimate of local control was 87.5 % following a radiation dose >60 Gy (RBE), compared to 50.0 % for <=60 Gy (RBE) (p = 0.038). The 5-year estimate of neuraxis dissemination was 5 % (95 % CI 0-14.6 %) and 6.2 % (95 % CI 0-18.2 %) for metastases outside of the central nervous system. Radiation necrosis was observed in one patient with a history of prior cranial irradiation. Fractionated proton therapy was associated with favorable tumor control rates for grade 2 meningiomas. Prospective studies are needed to define the optimal radiation dose for high-grade meningiomas.Copyright © 2015, Springer Science+Business Media New York.",Excluded,0.70307034
374,"Risk assessment for developing gliomas: A comparison of two cytogenetic approaches Chromosome instability (CIN) measured as chromosome aberrations has long been suggested as a cancer susceptibility biomarker. Conventional cytogenetic end-points are now being improved by combining molecular methods, which increases the sensitivity, specificity, and precision of the assay. In this study we examined both spontaneous and gamma-ray induced CIN in lymphocyte cultures from 51 previously untreated glioma patients and 51 age-, sex- and ethnicity-matched controls. CIN was assessed using two parallel methods: (1) the mutagen sensitivity (MS) assay and (2) the multicolor fluorescence in situ hybridization (FISH) assay. The frequency of spontaneous breaks was significantly higher in glioma patients (mean +/- S.D., 2.12 +/- 1.07) than in controls (1.24 +/- 0.86, P < 0.001) when using the FISH assay but not the MS assay (0.019 +/- 0.02 and 0.019 +/- 0.01, respectively; P = 0.915). Similarly, the frequency of induced chromatid breaks was significantly higher using the FISH assay (3.39 +/- 1.72) but not the MS assay (0.42 +/- 0.16) in the patients versus controls (2.08 +/- 1.18 and 0.37 +/- 0.15, respectively; P < 0.001 and P = 0.10, respectively). By using the median number of breaks in the controls as the cutoff value, we observed an odds ratio (ORs) of 5.13 (95% CI = 2.23-12.1) for spontaneous and 4.86 (95% CI = 2.08-11.4) for induced CIN using the FISH assay, whereas the ORs were 1.32 (95% CI = 0.49-3.58) and 1.28 (95% CI = 0.59-2.80) for spontaneous and induced CIN using the MS assay. There was also a significant increase in the frequency of hyperdiploid cells in the glioma cases which could only be detected using the FISH assay (OR = 4.0, 95% CL = 0.9-17.0). By combining both methods an estimated risk of 7.0 (95% CI = 1.7-25.6) was observed. There was no correlation between the breaks detected by the two methods suggesting that each method is a measure of a different event. The results indicate that using the multicolor FISH assay for detection of CIN in peripheral blood lymphocytes in glioma patients is a more useful marker for risk assessment. © 2001 Elsevier Science B.V.",Excluded,0.8169359
375,"LED photoprevention: reduced MED response following multiple LED exposures BACKGROUND AND OBJECTIVES: As photoprotection with traditional sunscreen presents some limitations, the use of non-traditional treatments to increase skin resistance to ultraviolet (UV) induced damage would prove particularly appealing. The purpose of this pilot study was to test the potential of non-thermal pulsed light-emitting diode (LED) treatments (660 nm) prior to UV exposure in the induction of a state of cellular resistance against UV-induced erythema., STUDY DESIGN/MATERIALS AND METHODS: Thirteen healthy subjects and two patients with polymorphous light eruption (PLE) were exposed to 5, 6, or 10 LED treatments (660 nm) on an EXPERIMENTAL anterior thigh region. Individual baseline minimal erythema doses (MED) were then determined. UV radiation was thereafter performed on the LED EXPERIMENTAL and CONTROL anterior thigh areas. Finally, 24 hours post-UV irradiation, LED pre-treated MED responses were compared to the non-treated sites., RESULTS: Reduction of erythema was considered significant when erythema was reduced by >50% on the LED-treated side as opposed to CONTROL side. A significant LED treatment reduction in UV-B induced erythema reaction was observed in at least one occasion in 85% of subjects, including patients suffering from PLE. Moreover, there was evidence of a dose-related pattern in results. Finally, a sun protection factor SPF-15-like effect and a reduction in post-inflammatory hyperpigmentation were observed on the LED pre-treated side., CONCLUSIONS: Results suggest that LED based therapy prior to UV exposure provided significant protection against UV-B induced erythema. The induction of cellular resistance to UV insults may possibly be explained by the induction of a state a natural resistance to the skin via specific cell signaling pathways and without the drawbacks and limitations of traditional sunscreens. These results represent an encouraging step towards expanding the potential applications of LED therapy and could be useful in the treatment of patients with anomalous reactions to sunlight.",Excluded,0.10086932
376,"A Radiation Dose Reduction Technology to Improve Patient Safety During Cardiac Catheterization Interventions OBJECTIVES: A novel radiation dose reduction technology was evaluated in a cardiac catheterization laboratory during routine clinical care to determine if it could reduce radiation dose to patients undergoing coronary angiography and percutaneous coronary intervention. These results were compared to patients undergoing similar procedures in a cardiac catheterization laboratory without this technology., BACKGROUND: There is a safety priority in clinical care to reduce X-ray radiation dose to patients in order to lower the risk of deterministic and stochastic effects. Dose reduction technologies must be verified in clinical settings to prove if they reduce X-ray radiation dose and to what extent., METHODS: Radiation dose data and procedure characteristics of 268 consecutive patients were collected and analyzed from a cardiac catheterization laboratory with dose reduction technology installed (referred to as Lab A, n = 135) and from a cardiac catheterization laboratory without this technology (referred as Lab B, n = 133)., RESULTS: For diagnostic procedures, the median total dose-area product in Lab A was reduced by 46% (P < 0.0001) compared to Lab B, with no differences in terms of body mass index (P = 0.180), total fluoroscopy times (P = 1), number of acquired images (P = 0.920), and contrast medium (P = 0.660). For interventional procedures, the median total dose-area product in Lab A was reduced by 34% (P = 0.015) compared to Lab B, with no differences in terms of body mass index (P = 0.665), total fluoroscopy times (P = 0.765), number of acquired images (P = 0.923), and contrast medium (P = 0.969)., CONCLUSIONS: This new dose reduction technology significantly reduces X-ray radiation dose without affecting fluoroscopy time, number of images, and contrast medium used during diagnostic and interventional coronary procedures. Copyright © 2015, Wiley Periodicals, Inc.",Excluded,0.10039956
377,"MRI-based cartilage thickness loss and joint space narrowing in an OAI core progression sample, and their relationship with age, sex, and BMI Purpose: The aim of this study was 1) To determine the most sensitive measurement location in fixed flexion radiographs (JSW) and MRI (cartilage thickness; ThC), over 2 years, in a core sample of the OAI progression cohort; 2) To evaluate age, sex, and BMI as independent risk factors of structural progression at these locations. Method(s): One knee in each of 541 (224 men) OAI participants enrolled in the progression cohort was studied (all had frequent knee pain; 249 had KL GraDe 2; 292 had KL GraDe 3). Change in medial femorotibial JSW was measured automatically at 7 locations (fixed distances, FD) from PA fixed flexion radiographs, and change in ThC was measured in 16 femorotibial subregions after manually segmenting sagittal DESS images. The standardized response means (SRM) were used to determine the most sensitive measurement locations. Results were compared between men and women, and between the highest vs. lowest tertiles of age and BMI using t-tests, and general linear models with adjustment for the other variables. Beta coefficients (with 95% CI) and standardized beta (Z-scores) are presented. Result(s): In this OAI core sample, the FD 0.225 JSW location was the most sensitive X-ray measure (SRM = 0.40), and the central medial femoro-tibial compartment subregion (cMFTC.ThC) the most sensitive MRI measure for structural progression over two years (SRM = 0.48). Age tertiles studied were 66-79 yrs, vs. 45-56 yrs, and BMI tertiles 31.8-47.7 kg/m2 vs.18.2-27.7. Age, sex, and BMI explained only 2.6% of the variation in structural progression (R2 of adjusted model) in X-ray and 3.9% in MRI. With X-ray, BMI (beta = -0.198mm, 95% CI -0.333, -0.064, standard beta = -0.308) had a significant relationship with progression (Fig. 1), but neither age (adjusted p = 0.587) nor sex (p = 0.099) did. With MRI, high BMI (beta = -0.092mm, 95% CI -0.161, -0.023, standard beta = -0.278), high age (beta = -0.090mm, 95% CI -0.159, -0.021, standard beta = -0.270) and male sex (b= -0.099mm, 95% CI -0.156, -0.042, standard beta = -0.299) were all identified as significant risk factors for structural progression (Fig. 1). Conclusion(s): Measurement locations in the central aspect of the medial femorotibial compartment were most sensitive to structural progression for both imaging methodologies, with MRI providing slightly greater sensitivity to change than fixed flexion radiographs over 2 years. Age, sex, and BMI explained <4% of the variation in structural progression with both methodologies. All were significantly associated with progression as measured with MRI (where men surprisingly showed greater progression than women) while only BMI was associated with progression as measured by X-ray. Our data suggest that MRI may be more sensitive for identifying progression of medial compartment knee OA than plain radiographs. (Figure presented).",Excluded,0.100372046
378,"Mandibular dental implant placement immediately after teeth removal in head and neck cancer patients Background: Little is known about immediate implant placement in head and neck cancer patients. We studied implant survival and functional outcomes of overdentures fabricated on implants placed immediately after removal of the lower dentition during ablative surgery or preceding primary radiotherapy (RT). Method(s): Inclusion criteria were primary head and neck cancer, dentate lower jaw, and indication for removal of remaining teeth. Two implants to support a mandibular overdenture were placed immediately after extraction of the dentition during ablative surgery, or prior to starting primary radiotherapy. Standardized questionnaires and clinical assessments were conducted (median follow-up 18.5 months, IQR 13.3). Result(s): Fifty-eight implants were placed in 29 patients. Four implants were lost (implant survival rate 93.1%). In 9 patients, no functional overdenture could be made. All patients were satisfied with their dentures. Conclusion(s): Combining dental implant placement with removal of remaining teeth preceding head neck oncology treatment results in a favorable treatment outcome.Copyright © 2020, The Author(s).",Excluded,0.10131521
379,"Risk of cutaneous malignant melanoma in relation to use of sunbeds: Further evidence for UV-A carcinogenicity In a population-based, matched, case-control study from southern Sweden of 571 patients with a first diagnosis of cutaneous malignant melanoma and 913 healthy controls aged 16-80 years, the association between sunbed use and malignant melanoma was evaluated. A total of 250 (44%) cases and 372 (41%) controls reported ever having used sunbeds. A significantly elevated odds ratio for developing malignant melanoma after regular exposure to sunbeds was found. adjusted for hair colour, raised naevi, skin type and number of sunburns (odds ratio (OR) 1.8, 95% confidence interval (CI) 1.2-2.7). A dose-response relationship between total number of sunbed uses and melanoma risk was only found up to the level of 250 times. The OR was higher in individuals younger than age 36 years (adjusted OR 8.1, 95% CI 1.3-49.5 for regular vs never use). The association seemed to be true only for subjects with black/dark brown or light brown hair and among females. Lesions of the extremities showed the strongest association of increased risk with sunbed use. An increased risk was related to commercial exposure and to exposure during the winter. The results substantiate the hypothesis that exposure to sunbeds might increase the risk of developing malignant melanoma. (C) 2000 Cancer Research Campaign.",Excluded,0.10057082
380,"Investigation of the effect of UV irradiation on DNA damage: comparison between skin cancer patients and normal volunteers BACKGROUND: Susceptibility to environmental carcinogenesis is the consequence of a complex interplay between intrinsic hereditary factors and actual exposure to potential carcinogenic agents. Exposure to sunlight is the primary etiological agent for basal cell carcinoma (BCC)., AIM: The aim of this study was to determine the effects of different ultraviolet (UV) doses on DNA damage in epidermal keratinocytes in vivo and to elucidate if patients with BCC are more susceptible to UV-induced DNA damage in comparison with normal healthy volunteers in response to solar simulator radiation (SSR)., MATERIALS AND METHODS: Skin biopsies obtained post-UV irradiation from both normal healthy volunteers and BCC patients were analyzed for DNA damage, using immunohistochemical approach with TDM-2 antibody, which binds specifically to cyclobutane pyrimidine dimmers (CPDs)., RESULTS: In both normal volunteers and BCC patients, the peak of CPD-positive cells occurred at 4.5 h post-SSR. There was a statistically significant difference in CPD positivity between BCC patients and normal volunteers, at time points (from 4.5 h to 48 h post-SSR). For a given dose of SSR based on each individual minimal erythema dose (MED), a greater number of CPD-positive cells could be shown., CONCLUSIONS: This study has shown for the first time and in vivo in human volunteers that BCC patients are more susceptible to UV-induced DNA damage in comparison with normal healthy volunteers. Copyright (c) 2009 John Wiley & Sons A/S.",Excluded,0.100111544
381,"Molecular model T6: C60 bulk-heterojunction solar cells Organic photovoltaic devices offer a large technological potential as a renewable source of electrical energy because of their low cost and ease of processing. For the last few years, the interest in such devices has grown rapidly, allowing multiplication of the solar conversion efficiency by 5 within about 10 years. The highest conversion efficiency obtained is now close to 5% with a spin-coated polythiophene-fullerene blend. For a better understanding of those polymer blend systems, we have fabricated a coevaporated solar cell from model molecules. The molecular blend was composed of sexithiophene (, -dihexylsexithiophene, T6) as a donor and fullerene C60 as an acceptor. The influence of the T6: C60 proportion was studied for an active layer of 100 nm thickness. The conversion efficiency obtained with the optimal proportion of T6: C60 (40-60) is 0.7%. Reverse bias annealing effect was studied by measuring the current-voltage characteristics after each postprocessing step. The conversion efficiency reached 1% but still remained much less than for the polymer bulk heterojunction. This major difference may come from the spontaneous phase separation which takes place in polymers to form an interpenetrated network. 2006 American Vacuum Society.",Excluded,0.0998709
382,"Evaluation of upper gastrointestinal symptoms and effect of different modalities of treatment in patients of chronic kidney disease Introduction: Patients with chronic kidney disease (CKD) present with various clinical gastrointestinal (GI) symptoms and abnormalities in the GI tract. Studies on non-dialysed patients are very few and there is no Indian study to see the effect of yoga in these symptoms. This study was planned to evaluate upper GI symptoms in patients of CKD and evaluate the effects of haemodialysis, proton pump inhibitors (PPIs), and yoga on these symptoms. Material(s) and Method(s): The present study included 100 patients, of which 75 were patients of CKD with upper GI symptoms and 25 patients with upper GI symptoms without CKD served as controls. 75 cases of CKD were further subdivided into 3 groups - A, B, and C - to see effect of twice weekly haemodialysis, PPIs, and yoga, respectively at the end of 3 months. All cases were interviewed to obtain information regarding GI symptoms, and endoscopy was performed at the beginning and at the end of 3 months. Result(s): In this prospective study, there were 66 males and 34 females. Nausea (93%), vomiting (57%), and anorexia (65%) were the most common symptoms; and erosive gastritis (21%) and hiatus hernia (15%) were the most common endoscopic findings in CKD patients. Effect of adequate haemodialysis caused reversal of both symptoms and endoscopic findings, whereas effect of PPIs and yoga had only symptomatic relief but no pathological change as the endoscopic findings remained unchanged due to continued presence of uraemic toxins. Conclusion(s): Patients of chronic kidney disease frequently develop different GI symptoms and GI lesions. There was reversal of upper GI symptoms and endoscopic abnormality following adequate haemodialysis therapy. Persistence of endoscopic abnormality suggests that the improvement was not complete due to continued presence of uraemic toxins in non-dialysed patients.Copyright © 2014 Indian Academy of Clinical Medicine. All rights reserved.",Excluded,0.100767225
383,"Outcomes of intensity-modulated radiotherapy versus conventional radiotherapy for hypopharyngeal cancer Background The purpose of this study was to discuss if the adoption of intensity-modulated radiotherapy (IMRT) for hypopharyngeal squamous cell carcinoma (SCC) has improved the outcome. Methods We compared 3-dimensional (3D) radiotherapy (RT) and IMRT in all patients with hypopharyngeal SCC treated with curative intent RT or chemoradiation therapy (CRT) from January 1, 2000, to February 28, 2010. Locoregional control, overall survival (OS), distant relapse rate, larynx preservation rate, and enteral feeding tube duration were analyzed. Results Of 181 consecutive patients, 90 received 3D-RT and 91 received IMRT. At 3 years, the IMRT group had higher locoregional control compared with the 3D-RT group (75% vs 58%; p =.003), but similar OS (50% vs 52%; p =.99), distant relapse rate (23% vs 20%; p =.79), and larynx-preservation rate (90% vs 86%; p =.16). The 2-year enteral feeding tube dependency rate was similar in both groups (19% vs 18%; p =.12). Conclusion Patients with hypopharyngeal SCC treated with IMRT showed a higher locoregional control compared with 3D-RT. However, distant-relapse rate and OS remain comparable between treatment techniques.Copyright © 2014 Wiley Periodicals, Inc.",Excluded,0.10715782
384,"CyberKnife stereotactic radiosurgery for recurrent, metastatic, and residual hemangiopericytomas Objective. Hemangiopericytoma is a rare and aggressive meningeal tumor. Although surgical resection is the standard treatment, hemangiopericytomas often recur with high incidences of metastasis. The purpose of this study was to evaluate the role of CyberKnife stereotactic radiosurgery (CK) in the management of recurrent, metastatic, and residual hemangiopericytomas. Methods. In a review of the Stanford radiosurgery database between 2002 and 2009, the authors found 14 patients who underwent CK therapy for recurrent, metastatic, and residual hemangiopericytomas. A total of 24 tumors were treated and the median patient age was 52 years (range 29-70 years) at the time of initial CK therapy. The median follow-up period was 37 months (10-73 months) and all patients had been previously treated with surgical resection. Mean tumor volume was 9.16 cm3 and the mean marginal and maximum radiosurgical doses to the tumors were 21.2 Gy and 26.8 Gy, respectively. Result(s): Of the 24 tumors treated, 22 have clinical follow-up data at this time. Of those 22 tumors, 12 decreased in size (54.5%), 6 remained unchanged (27.3%), and 4 showed recurrence (18.2%) after CK therapy. Progression-free survival rate was 95%, 71.5%, and 71.5% at 1, 3, and 5 years after multiple CK treatments. The 5-year survival rate after CK was 81%. Conclusion(s): CK is an effective and safe management option for hemangiopericytomas. The current series demonstrates a tumor control of 81.8%. Other institutions have demonstrated similar outcomes with stereotactic radiosurgery, with tumor control ranging from 46.4% to 100%. © 2011 Veeravagu et al; licensee BioMed Central Ltd.",Excluded,0.10077084
385,"Accuracy of Calcium Scoring calculated from contrast-enhanced Coronary Computed Tomography Angiography using a dual-layer spectral CT: A comparison of Calcium Scoring from real and virtual non-contrast data PURPOSE: Modern non-invasive evaluation of Coronary Artery Disease (CAD) requires non-contrast low dose Computed Tomography (CT) imaging for determination of Calcium Scoring (CACS) and contrast-enhanced imaging for evaluation of vascular stenosis. Several methods for calculation of CACS from contrast-enhanced images have been proposed before. The main principle for that is generation of virtual non-contrast images by iodine subtraction from a contrast-enhanced spectral CT dataset. However, those techniques have some limitations: Dual-Source CT imaging can lead to increased radiation exposure, and switching of the tube voltage (rapid kVp switching) can be associated with slower rotation speed of the gantry and is thus prone to motion artefacts that are especially critical in cardiac imaging. Both techniques cannot simultaneously acquire spectral data. A novel technique to overcome these difficulties is spectral imaging with a dual-layer detector. After absorption of the lower energetic photons in the first layer, the second layer detects a hardened spectrum of the emitted radiation resulting in registration of two different energy spectra at the same time. The objective of the present investigation was to evaluate the accuracy of virtual non-contrast CACS computed from spectral data in comparison to standard non-contrast imaging., METHODS: We consecutively investigated 20 patients referred to Coronary Computed Tomography Angiography (CCTA) with suspicion of CAD using a Dual-Layer spectral CT system (IQon; Philips Healthcare, The Netherlands). CACS was calculated from both, real- and virtual non-contrast images by certified software for medical use. Correlation analyses for real- and virtual non-contrast images and agreement evaluation with Bland-Altman-Plots were performed., RESULTS: Mean patient age was 57.7 +/- 14 years (n = 20). 13 patients (65%) were male. Inter-quartile-range of clinical CACS was 0-448, the mean was 334. Correlation of CACS from real- and virtual non-contrast images was very high (0.94); p < 0.0001. The slope was 2.3 indicating that values from virtual non-contrast images are approximately half of the results obtained from real non-contrast data. Visual analysis of Bland-Altman-Plot shows good accordance of both methods when results from virtual non-contrast data are multiplied by the slope of the logistic regression model (2.3). The acquired power of this results is 0.99., CONCLUSION: Determination of Calcium Score from contrast enhanced CCTA using spectral imaging with a dual-layer detector is feasible and shows good agreement with the conventional technique when a proportionality factor is applied. The observed difference between both methods is due to an underestimation of plaque volume, and-to an even greater extend -an underestimation of plaque density with the virtual non-contrast approach. Our data suggest that radiation exposure can be reduced through omitting additional native scans for patients referred to CCTA when using a dual-layer spectral system without the usual limitations of dual energy analysis.",Excluded,0.100528106
386,"Application of CareDose 4D combined with Karl 3D technology in the low dose computed tomography for the follow-up of COVID-19 BACKGROUND: Coronavirus disease 2019 (COVID-19) is a highly infectious disease caused by the new coronavirus. Previous studies have shown that the chest CT examination plays an important role in the diagnosis and monitoring of COVID-19. However, some patients with COVID-19 had low white blood cell counts and reduced lymphocyte ratios. Multiple CT examinations may cause radiation damages as well as increase the apoptosis of peripheral blood lymphocytes. A new low-dose CT method should be developed because the regular CT may aggravate the disease., METHOD: Sixty cases were randomly divided into the study group (n = 30) and control group (n = 30). The lung window was reconstructed by Karl 3D iterative technique in the study group. The image quality was subjectively evaluated by two senior chest group diagnostic physicians using a 5-point double-blind method. The value of CT measurement and its standard deviation (SD) was used as an objective evaluation criteria. The volume of CT dose index (CTDIvol), dose length product (DLP) and effective dose (ED) from the two groups were compared and analyzed statistically., RESULT: There was no significant difference in the occurrence rates of ground glass opacities, consolidation, crazy-paving pattern, fiber cable shadow and axial interstitial thickening between the study group and control group (p > 0.05). In addition, no significant difference was found for the subjective score of overall image quality and image noise level (SD) between the two groups (p > 0.05). However, significant differences was found in CTDIvol, DLP, and ED between the study group and the control group (p < 0.05). The effective dose of the study group was reduced by 76% compared to the control group., CONCLUSION: CareDose 4D low-dose scanning combined with Karl 3D iterative reconstruction technology can not only greatly reduce the radiation dose, but also provide images that meet the diagnostic criteria of COVID-19, which can be used as a routine method for the follow-up of COVID-19 patients.",Excluded,0.10065183
