,titleabstract,decision
474,"Some neurotropic effects of low-intensity electromagnetic waves in rats with different typological characteristics of higher nervous activity. The effects of low-intensity electromagnetic waves (4200 MHz, modulated with quasichaotic signals at 20-20000 Hz, energy density 15 muW/cm<sup>2</sup>; specific energy absorption not greater than 15 mJ/kg) on the neurochemical systems of the brain and on behavioral reactions were studied in experimental animals with different typological characteristics of higher nervous activity. These studies showed that electromagnetic waves produced marked changes in the state and activity of the monoaminergic mediator systems which were in general terms concordant with changes at the integrative level (mostly selective inhibitory effects). The nature of these processes depended to a significant extent on the typological characteristics of the animals.",Excluded
3429,"Partial mitochondrial inhibition causes striatal dopamine release suppression and medium spiny neuron depolarization via H2O2 elevation, not ATP depletion. Mitochondrial dysfunction is a potential causal factor in Parkinson's disease. We show here that acute exposure to the mitochondrial complex I inhibitor rotenone (30-100 nM; 30 min) causes concentration-dependent suppression of single-pulse evoked dopamine (DA) release monitored in real time with carbon-fiber microelectrodes in guinea pig striatal slices, with no effect on DA content. Suppression of DA release was prevented by the sulfonylurea glibenclamide, implicating ATP-sensitive K+ (KATP) channels; however, tissue ATP was unaltered. Because KATP channels can be activated by hydrogen peroxide (H2O2), as well as by low ATP, we examined the involvement of rotenone-enhanced H2O2 generation. Confirming an essential role for H2O2, the inhibition of DA release by rotenone was prevented by catalase, a peroxide-scavenging enzyme. Striatal H2O2 generation during rotenone exposure was examined in individual medium spiny neurons using fluorescence imaging with dichlorofluorescein (DCF). An increase in intracellular H2O2 levels followed a similar time course to that of DA release suppression and was accompanied by cell membrane depolarization, decreased input resistance, and increased excitability. Extracellular catalase markedly attenuated the increase in DCF fluorescence and prevented rotenone-induced effects on membrane properties; membrane changes were also largely prevented by flufenamic acid, a blocker of transient receptor potential (TRP) channels. Thus, partial mitochondrial inhibition can cause functional DA denervation via H2O2 and KATP channels, without DA or ATP depletion. Furthermore, amplified H2O2 levels and TRP channel activation in striatal spiny neurons indicate potential sources of damage in these cells. Overall, these novel factors could contribute to parkinsonian motor deficits and neuronal degeneration caused by mitochondrial dysfunction.",Excluded
3416,"Sleep loss, circadian mismatch, and abnormalities in reorienting of attention in night workers with shift work disorder. STUDY OBJECTIVES: Permanent night-shift workers may develop shift-work disorder (SWD). In the current study, we evaluated neurophysiological and behavioral indices of distractibility across times prior to the night shift (T1), during night hours (T2), and after acute sleep deprivation (T3) in permanent hospital night workers with and without SWD.METHODS: Ten asymptomatic night workers (NW) and 18 NW with SWD participated in a 25-h sleep deprivation study. Circadian phase was evaluated by dim-light salivary melatonin onset (DLMO). Objective sleepiness was evaluated using the Multiple Sleep Latency Test (MSLT). Electrophysiological distractibility was evaluated by brain event-related potentials (ERP), whereas behavioral distractibility was evaluated by performance on a visual task in an auditory-visual distraction paradigm.STATISTICAL ANALYSES: Comparisons of ERP results were performed by repeated-measures analysis of variance, and t-tests were used where appropriate. A Mann-Whitney U test was used for comparison of variables (MLST, Stanford Sleepiness Scale, and DLMO) that deviated from normal.RESULTS: First, in the SWD group, the reorienting negativity ERP amplitude was significantly attenuated compared to that in the NW group. Second, the SWD group had shorter MSLT during night shift hours (4.8 +/- 4.9 min) compared to that in NW (7.8 +/- 3.7 min; U = 47; z = -2.1; P < 0.03). Third, NW with SWD had a DLMO at 20:27 +/- 5.0 h, whereas healthy NW had a DLMO at 05:00 +/- 3.4 h (U = 43.5; z = -2.22, P < 0.03). Finally, acute sleep deprivation impaired behavioral performance and the P3a ERP in both groups.CONCLUSIONS: Our results demonstrate specific deficits in neurophysiological activity in the attentional domain among the shift-work disorder group relative to night workers.",Excluded
572,"Gamma probe-assisted brain tumor microsurgical resection: a new technique. OBJECTIVES: The pioneering performance of gamma probe-assisted surgery (GPAS) for brain tumors, aiming not only an improvement of tumor detection, but mainly assurance of its complete removal and the study of the usual distribution of the 99mTc-MIBI in the brain SPECT of normal individuals.METHOD: Patient's informed consent and demonstration of the tumor by the preoperative MIBI SPECT were the inclusion criteria adopted for GPAS, which was performed in one patient with a right parietal lobe metastatic tumor. The radiotracer (99mTc-MIBI) was injected in a peripheral vein 5 hours before the operation. A tumor to-normal tissue count ratio equal to or greater than 2/1 was considered indicative of tumor. MIBI SPECT was performed in five normal individuals in a pilot study.RESULTS: The gamma probe greatly facilitated intraoperative tumor detection (tumor to-normal brain count ratio was 5/1) and indicated a small piece of residual tumor after what was thought to be a complete tumor removal, allowing its resection, which, otherwise, would have been left behind. Postoperative CT confirmed complete tumor resection. The MIBI SPECT in normal individuals showed an increased uptake by the hypophisis, choroid plexus, skull, scalp and salivary glands and absence of uptake by the normal brain tissue. There were no complications.CONCLUSION: GPAS proved to be, in this single case, a safe and reliable technique to improve brain tumor detection and to confirm the presence or absence of residual tumor.",Excluded
2356,Postirradiation vascular insufficiency syndrome. Case report,Excluded
333,"The Neurosurgical Treatment of Pain. The referral of a patient to a neurosurgeon for pain relief was once considered bad news, because the choice of procedures was limited to the creation of lesions offering significant risk and only modest success. The good news is that much has changed. Advances in technology and an improved understanding of pain have added sophisticated options and have guided attention to more effective procedures. An awareness of these capabilities has expanded the surgical indications for pain relief so extensively that a recent definitive textbook discusses more than 30 types of procedures used in more than 18 major categories of pain.",Excluded
2960,"Neuroimaging and quality-of-life outcomes in patients with brain metastasis and peritumoral edema who undergo Gamma Knife surgery. OBJECT: Gamma Knife surgery (GKS) has been shown to be effective for treating many patients with brain metastasis. Some brain metastases demonstrate significant peritumoral edema; radiation may induce cerebral edema or worsening preexisting edema. This study was conducted to evaluate the imaging and neurobehavioral outcomes in patients with preexisting peritumoral edema who then undergo GKS.METHODS: Between August 2003 and January 2008, 63 cases of brain metastasis with significant peritumoral edema (> 20 cm(3)) were prospectively studied. The study inclusion criteria were as follows: 1) a single metastatic lesion with significant edema (perilesional edema signal volume on FLAIR > 20 cm(3)); and 2) inclusion of only 1 lesion > 20 cm(3) in the study (in cases of multiple lesions noted on FLAIR images). All patients received MR imaging with pulse sequences including T1-weighted imaging and FLAIR with or without contrast and T2-weighted imaging at an interval of 3 months. A neurological assessment and Brain Cancer Module (BCM-20) questionnaire were obtained every 2-3 months. Kaplan-Meier, Cox regression, and logistic regression were used for analysis of survival and associated factors.RESULTS: At the time of GKS, the median Karnofsky Performance Scale (KPS) score was 70 (range 50-90), and the mean BCM-20 score was 45.5 +/- 6.1. The mean tumor volume (+/- standard deviation) was 5.2 +/- 4.6 cm(3) with corresponding T2-weighted imaging and FLAIR volumes of 59.25 +/- 37.3 and 62.1 +/- 38.8 cm(3), respectively (R(2) = 0.977, p < 0.001). The mean edema index (volume of peritumoral edema/tumor volume) was 17.5 +/- 14.5. The mean peripheral and maximum GKS doses were 17.4 +/- 2.3 and 35 +/- 4.7 Gy, respectively. The median survival was 11 months. The longer survival was related to KPS scores >or= 70 (p = 0.008), age < 65 years (p = 0.022), and a reduction of > 6 in BCM-20 score (p = 0.007), but survival was not related to preexisting edema or tumor volume. A reduction in BCM-20 score of > 6 was related to decreased volume in T1-weighted and FLAIR imaging (p < 0.001). Thirty-eight (79.2%) of 48 patients demonstrated decreased tumor volume and accompanied by decreased T2-weighted imaging and FLAIR volume. Eight (16.7%) of the 48 patients exhibited increased or stable tumor volume. A margin dose > 18 Gy was more likely to afford tumor reduction and resolution of peritumoral edema (p = 0.005 and p = 0.006, respectively). However, prior external-beam radiation therapy correlated with worsened preexisting peritumoral edema (p = 0.013) and longer maintenance of corticosteroids (p < 0.001).CONCLUSIONS: Patients demonstrating a reduction in the BCM-20 score > 6, age < 65 years, and KPS score >or= 70 exhibited longer survival. Significant preexisting edema did not influence the tumor response or clinical outcome. The resolution of edema was related to better quality of life but not to longer survival.",Excluded
2940,"[Pseudo-tumoral form of delayed radionecrosis of the brain]. A 60 year-old woman with a scalp epithelioma underwent radiotherapy, the dose being 57 Gray. A first epileptic seizure occurred twenty months later. Neurological examination revealed signs of left hemisphere involvement. gamma EG, angiography, CT scans, demonstrated a pseudotumoral avascular process. On account of the localisation, the patient being right-handed, no surgical procedure was performed. In spite of corticotherapy and anticonvulsive treatment, seizures recurred and neurological signs slowly progressed. The patient died, 22 months after the first seizure, of an associated disseminated carcinoma with cachexia. Neuropathological examination showed a massive lesion presenting all the features of delayed radionecrosis in the left hemisphere: situated mainly in the white matter; numerous vascular abnormalities; wide-spread demyelination; disappearance of oligoglial cells. The Authors recall the clinical and anatomical aspects of this condition for which the only successful treatment is surgical removal when location and size of the lesion permit. Finally, the mechanisms which have been proposed to explain this delayed cerebral radionecrosis are discussed.",Excluded
935,"Chemotherapy and radiation therapy of human medulloblastoma in athymic nude mice. The human medulloblastoma cell line TE-671 was grown s.c. and intracranially in athymic nude mice. Tumor-bearing animals treated with chemotherapeutic agents or radiation were compared to untreated tumor-bearing controls. Tumors growing s.c. were sensitive to cyclophosphamide and vincristine with growth delays in duplicate trials of 15.8/16.5 and 12.9/15.0 days, respectively. These tumors were minimally responsive to the 2,5-bis(1-aziridinyl-3,6-dioxodiethyl ester of 1,4-cyclohexadiene-1,4-dicarbamic acid (NSC 182986) and cis-diamminedichloroplatinum II and unresponse to methotrexate, 2,4-diamino-6-(2,5-dimethoxybenzyl)-5-methylpyrido(2,3-d)pyrimidine (NSC 351521), 1,3-bis(2-chloroethyl)-1-nitrosourea (NSC 409962), and procarbazine. Radiation therapy with 2500 or 1500 rads as a single fraction produced a marked response, with growth delays of 39.5 and 21.1 days, respectively. Cyclophosphamide produced a significant (p < 0.0005) increase in the median survival of mice with intracranial tumors. Vincristine produced a minimal increase in the median survival while no response was seen to the 2,5-bis(1-aziridinyl3,6-dioxodiethyl ester of (1,4-cyclohexadiene-1,4-dicarbamic acid at the dose level and schedule tested. This model system will allow further analysis of the therapeutic sensitivity of human medulloblastoma to other agents or combined-modality regimens.",Excluded
3263,"Circulating tumor cells with markers of epithelial-mesenchymal transition are associated with distant metastatic failures in lung cancer patients treated with definitive chemoradiation. Purpose/Objective(s): Preclinical studies suggest that radiation can induce epithelial-mesenchymal transition (EMT) and enhance matrix invasion in several tumor types. To assess if this occurs clinically, we analyzed circulating tumor cells (CTCs) for EMT markers (EMT-CTC) in non-small cell lung cancer (NSCLC) patients treated with definitive chemoradiation. Materials/Methods: This prospective study enrolled 22 patients between April 2011 and May 2012. The primary endpoint was distant metastatic free survival (DMFS) rates. None had induction chemotherapy. One patient had hypofractionated protons without chemotherapy. Serial blood samples (20 mL) were drawn at baseline (pretreatment), twice during treatment, and once at first follow-up. One tube of blood (10 mL) was sent to enumerate cytokeratin (CK)-positive/CD45-negative cells (HD-CTCs) using an automated microscopic image analysis system. A second tube was analyzed using the StemDx assay, a quantitative PCR-based assay to detect transcripts of EMT markers (SNAIL, TWIST, TG2, and CMET) on CTC in peripheral blood samples depleted of CD326/EpCAM+ CTC and CD45+ leukocytes by antibody coated magnetic beads. DMFS time was counted from date of first blood draw to the DM or death or last contact. Deaths without DM on the date of last contact were counted as events. Due to the small sample size, all times to event were subjected to univariable analysis using the method of Kaplan-Meier and the comparisons of distributions between groups were made using the log-rank test. Result(s): Patients had either stage 3A/B (n = 16), oligometastatic stage 4 (bone or brain) (n=2), or localized recurrent or positive margin disease after surgery that was amendable for definitive treatment (n = 4). The median follow-up for all patients from the time of first blood draw to the last contact date or death was 9.5 months, and for living patients was 11.1 months. At last follow-up, 8 had died, 8 progressed with DM, and 2 had in-field local relapse. Using the Epic Sciences assay,DMFSwas significantly associated with>=10 HD-CTCs/mL of blood (p = 0.036). The presence of CMET or SNAIL transcripts on CTC by StemDx also significantly predicted for both DMFS (p= 0.036) and recurrence of any type (p =0.02). Conclusion(s): In this pilot study, we found an association between DMFS and either >= 10 HD-CTC/mL of blood or EMT markers CMET or SNAIL in NSCLC patients undergoing definitive chemoradiation. While these data need to be confirmed in a larger cohort of patients, EMT-CTCs may reflect metastatic burden as seen in some of the patients with elevated HD-CTC counts, and may be valuable biomarkers to risk stratify patients after definitive chemoradiation.",Excluded
2407,"Characteristics of diarrhoea in 10 008 users of lansoprazole in daily practice: Which co-factors contribute?. Purpose. Diarrhoea is one of the most frequently reported adverse events during proton pump inhibitor use in any setting. Because of the limited available information, this study was set up with the aim of assessing the incidence and characteristics of diarrhoea and to investigate possible associated co-factors in proton pump inhibitor users in daily practice. Methods. Data were used from a prospective, observational study in which 10 008 lansprazole users were followed over time (1994-1998). The study was designed according to the SAMM guidelines. A nested case-control design was used to compare proton pump inhibitor users reporting diarrhoea with those reporting no diarrhoea. Results. The frequency of diarrhoea was 3.7% and the incidence density 10.7 per 1000 patient months of proton pump inhibitor use. The diarrhoea was most commonly loose and occurred on average 4.4 times per day. The analysis of co-factors revealed that patients with concomitant use of oral antibiotics and patients reporting neurological and/or dermatological adverse events, were at risk of developing diarrhoea during proton pomp inhibitor use. Conclusions. In conclusion, diarrhoea was as frequently reported in our study as in clinical trials and observational data of lansoprazole users. We found the concomitant use of oral antibiotics and the reporting of certain other adverse events to be associated with the reporting of diarrhoea during lansoprazole use. Although a relationship with the proton pump inhibitor intake seemed very plausible, we recommend that use of concomitant medicines as a cause of diarrhoea must be taken into consideration in lansoprazole users. Copyright © 2002 John Wiley & Sons, Ltd.",Excluded
1815,Prevalence of brain metastases immediately before prophylactic cranial irradiation in limited disease small cell lung cancer patients with complete remission to chemoradiotherapy: a single institution experience. This single-center study investigated the prevalence of brain metastases immediately before prophylactic cranial irradiation in 40 consecutive limited disease small cell lung cancer complete responders to chemoradiotherapy and revealed that 13/40 (32.5%; 95% confidence interval: 18-47%) patients suffer relapse with brain metastases and show a significantly worse prognosis than those without detected brain metastases.,Excluded
1685,"Field sensitivity action spectra of cone photoreceptors in the turtle retina. 1. The Stiles two-colour increment threshold technique was applied to turtle cone photoreceptors in order to derive their field sensitivity action spectra. 2. Photoresponses of cone photoreceptors were recorded intracellularly. Flash sensitivities were calculated from small amplitude (< 1 mV) responses. The desensitizing effects of backgrounds of different wavelengths were measured and the background irradiance needed to desensitize the cone by a factor of 10 (1 log unit) was defined as threshold. The reciprocals of these thresholds were used to construct the field sensitivity action spectrum. 3. The field sensitivity action spectra of long-wavelength-sensitive (L) and medium-wavelength-sensitive (M) cones depended upon the wavelength of the test flash used to measure them. This excludes the possibility that turtle cones can function as single-colour mechanisms in the Stiles sense. 4. In fourteen L-cones, the average wavelength of peak sensitivity of the field sensitivity action spectrum was 613.7 +/- 7.7 nm for the 500 nm test and 635.6 +/- 9.6 nm for the 700 nm test. For six M-cones, these values were 558.5 +/- 6.8 and 628.8 +/- 10.6 nm for the 500 and 700 nm tests, respectively. 5. Two physiological mechanisms are suggested as contributing to the dependency of the field sensitivity action spectrum upon test wavelength. One is based upon the transmissivity properties of the coloured oil droplets, while the other hypothesizes excitatory interactions between cones of different spectral type. 6. Computer simulations of the field sensitivity action spectra indicate that both mechanisms are needed in order to account for the dependency of the field sensitivity action spectrum upon the wavelength of the test flash.",Excluded
657,"Changes in radioactive tracer distribution in rats after 24 hours of 45degreehind limb unweighting. Introduction: Changes in radioactive tracer distribution were examined in rats after exposure to a simulated microgravity model of 45degreehead down tilt (45HDT) or 45degreehind limb unweighting (45HU) for up to 24 h. Method(s): Rats were randomly assigned to either 45HDT (or 45HU) experimental groups or control groups for each time point of 0.5 h, 1 h, 2 h, 4 h, 8 h, or 24 h. The 0.5-h through 8-h experimental rats were anesthetized and placed head-down on a ramp at 45degree, while control rats were placed in a prone position. Non- anesthetized rats in the 24-h experimental group were tail-suspended at 45degree, while control rats were allowed unrestrained movement. Technetium-labeled diethylenetriamine pentaacetate (<sup>99m</sup>)TcDTPA, physical half-life of 6.02 h, MW = 492 amu) and indium-labeled diethylenetriamine pentaacetate (<sup>111</sup>InDTPA, physical half-life of 3.5 d, MW = 545 amu) were used to measure body organ distributions of the radioactive tracers at the 0.5-h-8-h and 24-h time points, respectively. Major organs were harvested after each time period and measured for radioactive counts. Light and electron micrographs were examined. Result(s): Mean <sup>111</sup>InDTPA counts for the lungs, kidneys, and brains of the 24 h 45HU groups were significantly higher than control counts. Light and electron microscopy demonstrated the development of pulmonary edema in the alveolar septal areas after 2 h of 45HDT, and a shift in edema to the pulmonary airways and pulmonary arteries after 24 h of 45HU. Conclusion(s): Pulmonary edema development, accompanied by a significant increase in <sup>111</sup>InDTPA lung, kidney, and brain counts in the 24-h 45HU groups, suggests vascular injury in the microcirculation of these organs.",Excluded
2923,"The role of the human posterior parietal cortex in memory-guided saccade execution: a double-pulse transcranial magnetic stimulation study. The present study investigated the role of the right posterior parietal cortex (PPC) in the triggering of memory-guided saccades by means of double-pulse transcranial magnetic stimulation (dTMS). Shortly before saccade onset, dTMS with different interstimulus intervals (ISI; 35, 50, 65 or 80 ms) was applied. For contralateral saccades, dTMS significantly decreased saccadic latency with an ISI of 80 ms and increased saccadic gain with an ISI of 65 and 80 ms. Together with the findings of a previous study during frontal eye field (FEF) stimulation the present results demonstrate similarities and differences between both regions in the execution of memory-guided saccades. Firstly, dTMS facilitates saccade triggering in both regions, but the timing is different. Secondly, dTMS over the PPC provokes a hypermetria of contralateral memory-guided saccades that was not observed during FEF stimulation. The results are discussed within the context of recent neurophysiological findings in monkeys.",Excluded
286,"Cryptochromes and inner retinal non-visual irradiance detection. Nearly all circadian clocks have free-running periods that differ significantly from 24 hours. To maintain synchrony with the 24 h day, the mammalian circadian clock is reset by light. Unlike other animals, mammalian circadian entrainment occurs exclusively via the eyes and optic nerves. Remarkably, the classical photoreceptors--the rods and cones--are not necessary for photic entrainment. Instead, a subset of inner retinal ganglion cells are directly photoresponsive and transmit photic information specifically to brain centres involved in irradiance detection, including the master circadian pacemaker in the suprachiasmatic nucleus of the hypothalamus. The photopigment(s) responsible for inner retinal phototransduction are unknown. Several lines of evidence constrain candidate photopigments. First, near-total vitamin A depletion does not diminish retinohypothalamic signalling. Second, loss of cryptochrome function in retinal-degenerate mice substantially decreases photic signalling to the suprachiasmatic nucleus, and markedly decreases pupillary light responses. Third, vitamin A depletion of cryptochrome mutant mice leads to loss of photic signalling to the suprachiasmatic nucleus. These findings suggest a model where either classical photopigments or inner retinal photopigments are sufficient for non-visual irradiance detection.",Excluded
1194,"Pulsed reduced dose rate re-irradiation (PRDR) using modulated arc (MARC) IMRT for recurrent gliomas: Initial clinical outcomes of a novel technique. Introduction: Limited salvage options exist for patients with recurrent malignant brain tumors after standard treatment. Pulsed reduced dose rate re-irradiation (PRDR) is a biologically-unique strategy that lowers the effective dose rate, potentially decreasing toxicity by allowing for greater sublethal damage repair in normal tissue. It has been shown to be safe and effective in patients with recurrent gliomas using a 3DRT technique. We developed a novel technique using PRDR with modulated arc (mARC) IMRT delivery to further reduce the amount of normal tissue exposed. We report our initial clinical results using mARC PRDR in patients with previously-irradiated recurrent gliomas. Materials/Methods: We conducted a retrospective review of all brain tumor patients treated with mARC PRDR at our Institution. All mARC PRDR plans were generated with Monaco (Elekta Inc) using 1/10 of the total prescription dose. For each treatment fraction a total of 10 identical treatment beams were delivered with a minimum time interval of 3 min between beam initiations. This technique allows for the entire treatment volume to receive exactly 1/10 of the prescription dose every 3 min while limiting the prescription dose rate to less than 0.0667 Gy/min. Result(s): A total of 34 patients were treated with mARC PRDR. Primary histology included grade 2 (nZ6), grade 3 (nZ10), and grade 4 (nZ15) gliomas. Median dose at initial RT was 60 Gy (range 48 e 70) at 1.8 e 2 Gy per fraction. Patients were heavily pre-treated with a mean of 3 prior recurrences (range 1 e 7) before PRDR. Nineteen patients had repeat resection at recurrence including 6 just prior to PRDR. Bevacizumab was previously given to 16 patients with 26 patients receiving bevacizumab while undergoing PRDR (dose 10 mg/kg or 5 mg/kg q2 weeks). All patients had a KPS of 70 or greater. Mean age at PRDR was 53 (range 3 e 71). Median interval between initial RT and PRDR was 4.75 years (range 0.5 e 18.3). Median total dose was 54 Gy (range 30 e 60) at 2 Gy per fraction. At a mean follow-up of 9.3 months (range 0.5 - 19.3), 6-month OS was 70.5% and 1-year was OS 23.5%. Median time to progression was 6 months with 6-month PFS 47% and 1-year PFS 17.6%. Five of the 34 patients did not finish treatment due to clinical decline and/or tumor progression. No acute G3 toxicities were seen from PRDR. Conclusion(s): This is the first clinical report of mARC IMRT PRDR for recurrent gliomas. This technique appears to be safe, feasible, and welltolerated for previously-irradiated patients with recurrent gliomas. We await long-term clinical data to better define efficacy and toxicity.",Excluded
2190,"Anticonvulsant action of three neurosteroids against cortical epileptic afterdischarges in immature rats. Neurosteroids exhibit anticonvulsant action probably by positive modulatory influence on GABA-A receptors. The action of three neurosteroids was tested against cortical epileptic afterdischarges in immature rats with implanted electrodes. Afterdischarges (ADs) were elicited by rhythmic electrical stimulation (biphasic pulses at 8 Hz frequency for 15s) of sensorimotor cortical region with a slightly suprathreshold current intensity. Drugs were administered intraperitoneally after the first afterdischarge and stimulation was repeated five more times with the same intensity. Allopregnanolone in doses of 20 and 30 mg/kg i.p. was found to be active in 12-day-old rats; there was no effect in 18-day-old rats and only a tendency in 25-day-old ones. Therefore, the effects of pregnanolone and a new derivative THDOC-conjugate (20 and 40 mg/kg) were compared with those of allopregnanolone (40 mg/kg) only in 12- and 25-day-old rats in the second part of study. All three neurosteroids blocked progressive prolongation of repeated ADs seen in control 12-day-old rats. In addition, pregnanolone was able to shorten the ADs. In contrast, duration of ADs in 25-day-old animals was significantly shorter than the duration of the first, predrug AD only after administration of the 40 mg/kg dose of pregnanolone; if corresponding ADs in the control and drug groups were compared, pregnanolone and THDOC-conjugate led to significantly shorter ADs, changes after allopregnanolone administration were statistically significant only in the fourth AD. None of the studied neurosteroids was able to suppress movements directly bound to stimulation as well as clonic seizures accompanying afterdischarges. Among the three drugs studied, pregnanolone was found to be the most potent one. As developmental changes are concerned, the youngest animals exhibited the highest sensitivity to anticonvulsant action of neurosteroids.",Excluded
2223,"Hyperbaric oxygen treatment of osteoradionecrosis of the mandible with repeated pathologic fracture. Report of a case. Treatment of patients with osteoradionecrosis of the mandible with a pathologic fracture consists in almost all cases of a continuity resection of the mandible. This leads to functional and esthetic problems that can only be solved by often extensive surgery. In this case report we present a 38-year-old woman who developed osteoradionecrosis of the mandible with a pathologic fracture 1 1/2 years after combined surgical and radiation therapy of an adenocarcinoma of the right parotid gland. The patient had a subcondylar pathologic fracture together with osteolysis in the right mandibular body, normally an indication for partial resection of the mandible. Because of the absence of denuded bone, fistulation, and the poor quality of the surrounding soft tissues, a more conservative approach was chosen. Treatment consisted of hyperbaric oxygen and dental extractions with alveolectomy with the patient under local anesthesia. During follow-up, a second pathologic fracture occurred in the region of the right first and second molar. No additional treatment was given. Six and one-half years after the initial treatment and 5 1/2 years after the last fracture, the patient is free of complaints, the fractures have healed and both esthetic and functional results are good.",Excluded
500,"Feasibility and acute toxicity of Concurrent Chemoradiotherapy (CCRT) with high-dose rate intracavitary brachytherapy (HDR-ICBT) and 40-mg/m2 weekly cisplatin for Japanese patients with cervical cancer: results of a Multi-Institutional Phase 2 Study (JGOG1066). OBJECTIVE: To assess the feasibility and acute toxicity of concurrent chemoradiotherapy (CCRT) with high-dose rate intracavitary brachytherapy (HDR-ICBT) and standard dose delivery of cisplatin for Japanese patients with cervical cancer.MATERIALS AND METHODS: The phase 2 study included Japanese patients with International Federation of Gynecology and Obstetrics stage III to IVA uterine cervical cancer who had no para-aortic lymphadenopathy (>10 mm) assessed by computed tomography. Patients were 20 to 70 years of age and had Eastern Cooperative Oncology Group performance status of 0 to 1. The radiotherapy protocol consisted of whole-pelvis external beam radiotherapy and HDR-ICBT. The cumulative linear quadratic equivalent dose (EQD2) was 62 to 65 Gy prescribed at point A. Cisplatin was administered weekly at a dose of 40 mg/m(2) for 5 courses.RESULTS: Between March 2008 and January 2009, 72 patients from 25 institutions were enrolled, and 71 patients were eligible and evaluable for compliance and severe toxicity. The median age of the patients was 57 years (range, 32-70 years). Sixty-five patients (92%) received the planned 5 courses of chemotherapy. Four patients had cisplatin dose reduction according to the protocol. Radiotherapy was completed per protocol in 68 patients (96%). Median overall treatment time was 50 days (range, 37-66 days). The following grade 3 or 4 acute adverse events were observed: neutropenia in 31 patients (44%), anemia in 10 patients (14%), diarrhea in 4 patients (6%), and anorexia in 3 patients (4%).CONCLUSIONS: Concurrent chemoradiotherapy with HDR-ICBT and standard weekly delivery of cisplatin was feasible with acceptable toxicity in Japanese patients with cervical cancer.",Excluded
1251,"The radiation exposure of the patient from stable-xenon computed tomography. For stable-xenon computed tomography (CT), an X-ray examination for measurement of cerebral blood circulation in the brain, the radiation exposure of the patient was determined in order to estimate the risk of inducing cancer. Organ doses of brain, eyelenses, thyroid and gonads have been calculated using the measured air kerma free-in-air on the axis of rotation and organ-specific conversion factors calculated with the Monte Carlo method. Dose measurements with TLD-100 rods using a humanoid Alderson phantom were carried out for verification of the calculated organ doses. In the case of brain partially located in the region of primary radiation a mean organ dose of 39 mSv was calculated. The dose measurements showed dose equivalents between 6 and 68 mSv in different regions of the brain and consequently an inhomogeneous dose distribution. From an estimation of the radiation-induced risk using the effective dose of 1.6 mSv it follows that one additional fatal cancer per 12,500 stable-xenon CT examinations has to be expected. The organ doses of eyelenses and thyroid located in the region of scattered radiation are so low that biological effects are hardly to be expected. The calculated dose equivalents of 6.5 mSv and 0.5 mSv, respectively, are in good agreement with measurements. The organ dose of gonads amounted to less than 0.07 mSv.",Excluded
1329,"Otolith adaptive responses to altered gravity. The force of gravity has remained constantly present over the course of animal evolution and forms our frame of reference with the environment, including spatial orientation, navigation, gaze and postural stability. Inertial head accelerations occur within this gravity frame of reference naturally during voluntary movements and perturbations. Execution of movements of aquatic, terrestrial and flight species widely differ, but the sensory systems detecting acceleration forces, including gravity, have remained remarkably conserved among vertebrates. The utricular organ senses the sum of inertial force due to head translation and head tilt relative to gravitational vertical. A sudden or persistent change in gravitational force would be expected to have profound and global effects on an organism. Physiological data collected immediately after orbital missions, after short and extended increases in gravity load via centrifugation, and after readaptation to normal gravity exist in the toadfish model. This review focuses on the otolith adaptive responses to changes in gravity in a number of model organisms and their potential impact on human space travel.",Excluded
