,titleabstract,decision
3195,"Nucleoid sedimentation analysis of DNA superstructure, gamma-radiation-induced damage and repair in human and chacma baboon (Papia ursinus) peripheral lymphocytes. The use of the chacma baboon (Papio ursinus) in radiobiological investigations justifies special attention because it answers many of the criteria of parallelism to the human. The present study was undertaken to establish whether in vitro gamma-radiation effects in chacma baboon and human lymphocytes are comparable. The sensitive and rapid nucleoid sedimentation technique was employed to evaluate in vitro DNA superstructure, damage and repair in readily obtainable radiosensitive peripheral lymphocytes. Dose-response curves after 60Co gamma-irradiation were obtained, and by applying single-hit kinetics of the target theory, an estimation of molecular masses of the supercoiled domains was made. The baboon and human lymphocytes produced analogous results, while an ethidium bromide intercalation study also revealed a similarity in average DNA superhelical density. Lymphocyte DNA repair after 0.5-4.0 Gy gamma-irradiation and repair times from 0.5 to 5.0 h were evaluated. The repair data obtained from baboon and human cells after 2.0 Gy irradiation compared favourably in extent of DNA repair as well as the profiles of the kinetic curves. These findings indicate that the chacma baboon would be a useful and relevant model for further in vivo radiobiological studies on lymphocytes. The effects of sedimentation conditions and advantages of using vertical-tube rotors in the nucleoid sedimentation technique are also discussed.",Included
3199,"MiR-19 in blood plasma reflects lung cancer occurrence but is not specifically associated with radon exposure. Radon is one of the most powerful carcinogens, particularly in terms of lung cancer onset and development. miRNAs may be considered not only as markers of the ongoing tumorigenesis but also as a hallmark of exposure to radiation, including radon and its progeny. Therefore, the purpose of the present study was to estimate the value of plasma miR-19b-3p level as the prospective marker of the response to radon exposure in lung cancer pathogenesis. A total of 136 subjects were examined, including 49 radon-exposed patients with lung cancer, 37 patients with lung cancer without radon exposure and 50 age/sex matched healthy controls. Total RNA from blood samples was extracted and used to detect miR-19b-3p expression via reverse transcription quantitative-polymerase chain reaction. The 2-DELTADELTACq method was used to quantify the amount of relative miRNA. The plasma level of p53 protein was determined using a Human p53 ELISA kit. Plasma miR-19b-3p level was significantly higher in the patients with lung cancer groups, compared with the healthy control group (P<0.0001). No other statistically significant differences were determined in the expression level of plasma miR-19b-3p between patients diagnosed with lung cancer exposed to radon and not exposed to radon. The expression level of free circulating miR-19b-3p was higher in the group of non-smoking patients with lung cancer, compared with smokers with lung cancer. The miR-19b-3p was 1.4-fold higher in non-smokers than in smokers (P<0.05). No association between plasma levels of p53 protein and miR-19b-3p freely circulating in patients with lung cancer was observed. No other statistically significant differences were determined in the plasma p53 protein level between patients diagnosed with lung cancer exposed and not exposed to radon. These results indicated that detection of miR-19b-3p levels in plasma potentially could be exploited as a noninvasive method for the lung cancer diagnostics. However, this miRNA is not suitable as the precise marker for radon impact.Copyright © 2018, Spandidos Publications. All rights reserved.",Included
3211,"Limiting values for the RBE of fission neutrons at low doses for life shortening in mice. We have analyzed recently published data on the effects of low doses of fission neutrons on the mean survival times of mice. The analysis for single-dose exposures was confined to doses of 20 rad or less, while for fractionated exposures only total doses of 80 rad or less were considered. We fitted the data to the frequently used power function model: life shortening = beta D lambda, where D is the radiation dose. We show that, at low doses per fraction, either (1) the effects are not additive or (2) the dose-effect curve for single exposures cannot show a greater negative curvature than about the 0.9 power of dose. Analysis of the data for gamma rays showed that an exponent of 1.0 gave an acceptable fit. Taken together, these findings indicate that the RBE for neutrons cannot change more rapidly with neutron dose than about RBEN approximately = k/D0.1N. This conflicts with the more widely accepted relationship, RBEN approximately = k/D0.5N. Because of the inherent implausibility of exponents less than 1.0 for the neutron dose-effect curves at low doses we conclude that at neutron doses of 20 rad or less the RBE for life shortening is constant and ranges from 13 to 22 depending on mouse strain and sex.",Included
3214,"Chromosomal aberrations in C-arm fluoroscopy, CT-scan, lithotripsy, and digital radiology staff. We have assessed chromosome-type aberrations and micronuclei in the peripheral lymphocytes of personnel working with C-arm fluoroscopy, multi-slice CT-scan, lithotripsy, and digital radiology medical procedures. The study population comprised of 46 exposed workers and 35 controls matched for age, gender, and other confounding factors. Chromosome-type aberrations and micronuclei were analyzed and compared with occupational dosimetry data. The highest frequency of both chromosome aberrations (1.62 CA/100 cells) and MN (MN = 7.47 +/- 2.55) was observed in the operating room group. According to occupational dosimetry, surgeons and medical staff received 0-2.99 mSv over the previous year, well below the limit established by the International Committee on Radiation Protection. An increased level of chromosomal aberrations was observed among workers exposed in the operating rooms. We recommend that operating room radiation safety programs be improved and better supervised, in particular for orthopedic surgeons and personnel performing fluoroscopically guided procedures. Copyright © 2020 Elsevier B.V. All rights reserved.",Included
3247,"Association between trunk and leg fat and incidence of diabetes. Background: General obesity defined by body mass index (BMI) is a major risk factor of diabetes mellitus (DM). Although body fat distribution is also considered to be a predictor of DM, only a few longitudinal studies have examined the association between DM risk and body composition, estimated directly using such methods as DEXA, in particular with reference to Asian populations who have a higher prevalence of DM at lower BMI levels compared with CaucAsians. Objective(s): To determine whether fat distribution is associated with DM incidence, independently of BMI, in an elderly Japanese population. Method(s): We analyzed 1,550 subjects without DM (472 men and 1,078 women, average age of 65.3 years) in the Adult Health Study, consisting of atomic bomb survivors and their controls, whose body composition was measured using DEXA during the period 1994-96. Fat-mass percentages for the trunk and legs were calculated by dividing each of the specific body partTMs fat mass by total soft tissue mass. DM was defined as glucose 126mg/dl fasting or 200mg/dl nonfasting, or physician-diagnosed DM, or the use of medication for DM. We followed-up through the end of 2011. Result(s): During a mean follow-up period of 11.4 years, 85 men and 110 women developed DM. Almost 20% of men and 28% of women were overweight/obese (BMI25kg/m2) at baseline. After multivariate analysis with adjustment made for age, metabolic syndrome risk factors other than central obesity, radiation dose, and smoking and alcohol consumption status, only overweight/obese women had a significant association with DM incidence compared with non-obese women (relative risk [RR] 1.52; 95% CI 1.01-2.27). Percentages of trunk fat and leg fat were associated with incidence of DM, independently of each other, after adjustment for age, BMI, and other risk factors. Increased percentage of trunk fat was a significant risk factor for incidence of DM; the RR for 1% increase in trunk fat were 1.13 (95% CI 1.06-1.20) in men and 1.08 (95% CI 1.02-1.14) in women, whereas, leg fat had protective effects regarding incidence of DM (men RR 0.83; 95% CI 0.71-0.96, women RR 0.87; 95% CI 0.79-0.95, for 1% increase in leg fat). These significant associations were observed for non-obese subjects. Conclusion(s): Trunk and leg fat were associated with incidence of DM, independently of each other. In addition to evaluation of general and abdominal obesity, the assessment of body fat distribution might also be useful in the prevention of DM.",Included
3253,Spleen index in atomic bomb survivors,Included
3254,The elimination of N-methyl-14C-pethidine and its radioactive metabolites in irradiated rats,Included
3255,"Evaluation of radiation-induced changes to parotid glands following conventional radiotherapy in patients with nasopharygneal carcinoma. Objectives: Xerostomia is a common post-radiotherapy (post-RT) complication in nasopharyngeal carcinoma (NPC) patients. This study evaluated the relation of post-RT parotid gland changes with the dose received. Method(s): Data from 18 NPC patients treated by radiotherapy between 1997 and 2001 were collected. Parotid gland volumes were measured and compared between their pre-RT and post-RT CT images; both sets of CT were conducted with the same scanning protocol. Doppler ultrasound was used to assess the haemodynamic condition of the glands after radiotherapy. Doppler ultrasound results were compared against 18 agematched normal participants. A questionnaire was used to evaluate the patients'comments of xerostomia condition. Radiotherapy treatment plans of the participants were retrieved from the Eclipse treatment planning system from which the radiation doses delivered to the parotid glands were estimated. The correlations of parotid gland doses and the post-RT changes were evaluated. Result(s): The post-RT parotid glands were significantly smaller (p<0.001) than the pre-RT ones. They also demonstrated lower vascular velocity, resistive and pulsatility indices (p<0.05) than normal participants. The degree of volume shrinkage and subjective severity of xerostomia demonstrated dose dependence, but such dependence was not definite in the haemodynamic changes. Conclusion(s): It was possible to predict the gland volume change and subjective severity of xerostomia based on the dose to the parotid glands for NPC patients. However, such prediction was not effective for the vascular changes. The damage to the gland was long lasting and had significant effects on the patients' quality of life. © 2011 The British Institute of Radiology.",Included
3274,"[Study of nitroblue tetrazolium reduction by granulocytes in workers handling x-ray equipment]. In 44 persons (25 women and 15 men), workers handling X-ray equipment in X-ray laboratories the ability was studied of nitroblue tetrazolium (NBT) reduction by neutrophils. The obtained results were compared with a control group. Besides that subgroups were isolated taking into account the sex of the studied subjects and duration of their work with X-ray equipment (over five years and below five years). In the workers handling X-ray equipment and in the isolated subgroups of women and men, the index of spontaneous NBT reduction turned out to be statistically significantly higher than that in the control group. In the group of studied workers the index of latex-stimulated NBT reduction was statistically significantly lower than that in the control group. Taking into account the duration of work with X-ray equipment in the subgroups of women and men working for over five years, the lowest index of phagocytes was noted. On the basis of the obtained results the following conclusions were formulated: 1. In workers handling X-ray equipment disturbances occur of peripheral blood neutrophil metabolism assessed in the NBT test. 2. Neutrophil phagocytic activity is weakened in persons working over five years with X-ray equipment.",Included
3276,"Noninvasive evaluation of radiation-enhanced glioma cells invasiveness by ultra-high-field (1)H-MRS in vitro. INTRODUCTION: Glioma is the most common type of the primary CNS tumor. Radiotherapy is an important treatment measure after surgery. However, its highly invasive character is the main reason of postoperative recurrence. The aim of the study was to probe the correlation between the invasion ability and the metabolite characteristics of glioma cells at the cellular level after irradiation by using 14.7T high-resolution nuclear proton magnetic resonance spectroscopy ((1)H-MRS)., METHODS: To determine the matrix metalloproteinase-2 (MMP-2) activity and metabolite ratios of glioma cells after irradiation with different doses of X-rays, U87 and C6 glioma cells were exposed to X-ray irradiation of 0, 1, 5, 10, and 15Gy. After 20h, the perchloric acid (PCA) extraction method was used to evaluate water-soluble metabolites [choline (Cho), creatine (Cr), and N-acetylaspartate (NAA)], and (1)H-MRS patterns and changes in metabolite ratios were observed in vitro by 14.7T high resolution (1)H-MRS. Matrigel invasion assays and gelatin zymography were performed to test the invasion ability of U87 and C6 glioma cells., RESULTS: Good MR spectra were obtained from PCA method extracts of U87 and C6 glioma cells. Both radiation-induced MMP-2 activity and the Cho/Cr and Cho/NAA ratios increased after irradiation, and their increase occurred in a dose-dependent manner. The MMP-2 activity and the Cho/Cr and Cho/NAA ratios of glioma cells increased after irradiation up to 10Gy and decreased thereafter. In particular, the Cho/NAA ratio of U87 cells increased from 3.55+/-0.06 (0Gy) to 9.13+/-0.30 (10Gy) and then declined to 5.94+/-0.15 (15Gy). Furthermore, the invasion ability of glioma cells had a strong positive correlation with the Cho/Cr and Cho/NAA ratios. Both the Cho/Cr ratio and the Cho/NAA ratio of U87 glioma cells were highly positively correlated with the number of invading cells in the Matrigel invasion assay. The Pearson's correlation coefficient (r) values of U87 cells were 0.89 (Cho/Cr ratio versus invasion ability) and 0.91 (Cho/NAA ratio versus invasion ability) (P<0.01). C6 cells exhibited similar changes to those of U87 cells., CONCLUSIONS: In vitro high-resolution (1)H-MRS is useful for detecting glioma invasiveness at the cellular level. Copyright © 2016. Published by Elsevier Inc.",Included
3284,"Age at exposure to ionising radiation and cancer mortality among Hanford workers: Follow up through 1994. Background: Studies of workers at the plutonium production factory in Hanford, WA have led to conflicting conclusions about the role of age at exposure as a modifier of associations between ionising radiation and cancer. Aim(s): To evaluate the influence of age at exposure on radiation risk estimates in an updated follow up of Hanford workers. Method(s): A cohort of 26 389 workers hired between 1944 and 1978 was followed through 1994 to ascertain vital status and causes of death. External radiation dose estimates were derived from personal dosimeters. Poisson regression was used to estimate associations between mortality and cumulative external radiation dose at all ages, and in specific age ranges. Result(s): A total of 8153 deaths were identified, 2265 of which included cancer as an underlying or contributory cause. Estimates of the excess relative risk per Sievert (ERR/Sv) for cumulative radiation doses at all ages combined were negative for all cause and leukaemia and positive for all cancer and lung cancer. Cumulative doses accrued at ages below 35, 35-44, and 45-54 showed little association with mortality. For cumulative dose accrued at ages 55 and above (10 year lag), the estimated ERR/Sv for all cancers was 3.24 (90% CI: 0.80 to 6.17), primarily due to an association with lung cancer (ERR/Sv. 9.05, 90% CI: 2.96 to 17.92). Conclusion(s): Associations between radiation and cancer mortality in this cohort are primarily a function of doses at older ages and deaths from lung cancer. The association of older age radiation exposures and cancer mortality is similar to observations from several other occupational studies.",Included
3290,Exposure to low environmental radiation and longevity. Insights from the Ikaria Study,Included
3301,[Concerning problems of the parenteral nutrition at the complex therapy of radiation changes of the intestine (author's transl)],Included
3311,"Modifying Effect of Chronic Atrophic Gastritis on Radiation Risk for Noncardia Gastric Cancer According to Histological Type. The findings from previously published studies have suggested that radiation exposure is associated with increased mortality and incidence of gastric cancer. However, few cohort studies have incorporated risk factors such as Helicobacter pylori (H. pylori) infection or chronic atrophic gastritis (CAG). The current study is aimed at evaluating the modifying effect of CAG on radiation risk of noncardia gastric cancer by histological type, by reanalyzing data from a nested case-control study conducted within the longitudinal clinical cohort of atomic bomb survivors. The analysis was restricted to 297 intestinal- or diffuse-type noncardia cases and 873 controls rematched to the cases on gender, age, city, and time and type of serum storage, and countermatched on radiation dose. Multivariable-adjusted relative risks [95% confidence interval (CI)] of noncardia gastric cancer were 3.9 (2.1-7.2) for H. pylori IgG seropositivity with cytotoxin-associated gene A (CagA) IgG low titer, 2.6 (1.9-3.6) for CAG, 1.9 (1.3-2.8) for current smoking, and 1.4 (1.1-1.9) for 1 Gy irradiation. Among subjects without CAG, the relative risk (95% CI) of noncardia gastric cancer at 1 Gy was 2.3 (1.4-3.7), whereas relative risk (95% CI) at 1 Gy was 1.1 (0.8-1.5) among subjects with CAG (for the overall interaction, P = 0.012). By histological type, the risk at 1 Gy was high for diffuse type without CAG, with adjusted relative risk (95% CI) of 3.8 (2.0-7.6), but was not high for diffuse type with CAG or for intestinal-type irrespective of CAG status. The results indicate that radiation exposure is associated with increased risk of diffuse-type noncardia gastric cancer without CAG, and this association exists despite adjustment for H. pylori infection and smoking habit. Copyright ©2020 by Radiation Research Society. All rights of reproduction in any form reserved.",Included
3317,Palliative irradiation of bronchogenic carcinoma: split-dose technique,Included
3323,"Ionizing radiation accelerates the development of atherosclerotic lesions in ApoE-/- mice and predisposes to an inflammatory plaque phenotype prone to hemorrhage. After radiotherapy treatment, there is an increased incidence of localized atherosclerosis in patients with Hodgkin's disease, breast cancer, and head and neck cancer. Here, we established a mouse model to study the development and progression of radiation-induced atherosclerosis and to compare the phenotype of these lesions with age-related atherosclerosis. Atherosclerosis-prone ApoE-/- mice fed a regular chow diet received single radiation doses of 14 Gy or sham treatments (0 Gy) to the neck, including both carotid arteries. At 22, 28, and 34 weeks after irradiation, blood samples were taken, and the arterial tree was removed for histological examination. Cholesterol levels in irradiated mice were not significantly different from age-matched controls, and markers of systemic inflammation (soluble intercellular adhesion molecule-1, soluble vascular cell adhesion molecule-1, and C-reactive protein) were not elevated. The lesions in irradiated arteries were macrophage rich, with a remarkable influx of inflammatory cells, predominantly granulocytes. Intraplaque hemorrhage and erythrocyte-containing macrophages were seen only in lesions of irradiated arteries. Based on these data, we propose that irradiation accelerates the development of macrophage-rich, inflammatory atherosclerotic lesions prone to intraplaque hemorrhage.",Included
3343,"Decline of natural killer cell activity in sublethally irradiated mice. Spleen cells of (C57BL/6 X C3H/He)F1 mice were assayed for natural killer (NK) cell activity against YAC-1 and FBL-3 lymphoma targets at several intervals after total-body exposure to a high sublethal dose of 137Cs or 60Co gamma-rays. NK cell activity did not decline for the first 12 days but decreased sharply thereafter and remained low until day 24. The recovery of splenic NK cell activity was delayed. Beginning on day 28, the activity was slowly increased, reaching near-normal levels (80% of controls) 41-59 days after irradiation. Suppressor cells detectable during the period of lowest NK cell activity, i.e., on days 17 and 19, may have been responsible for the delayed and slow recovery. These studies indicated that a) mature effectors of natural cytotoxicity are relatively radioresistant renewable cells with a lifespan of about 2 weeks whose progenitors are radiosensitive cells b) the kinetics of decline and especially of recovery of NK cell activity may be influenced by suppressor cells. Should NK cell activity confer resistance to autochthonous lymphomas in vivo, it may be a significant consideration for strategies of tumor therapy by cytotoxic agents that reconstitution of the NK cell pool is a slow process and that suppressor cell function must be overcome for full recovery.",Included
3351,"Sex-Specific Effects of a Wartime-Like Radiation Exposure on Cognitive Function. Evaluating the risk for central nervous system (CNS) effects after whole-body or partial-body irradiation presents challenges due in part to the varied exposure scenarios in the context of occupational, accidental or wartime releases. Risk estimations are further complicated by the fact that robust changes in brain function are unlikely to manifest until significantly late post exposure times. Collectively, the current data regarding CNS radiation risk are conflicting in humans and a survey of the animal model data shows that it is similarly inconsistent. Due to the sparseness of such data, the current study was conducted using male and female mice to evaluate the brain for the delayed effects of a 2 Gy whole-body exposure to c rays starting six months postirradiation. Behavioral testing indicated sex-specific differences in the induction of anxiety-like behaviors and in the ability to abolish fear memories. Molecular analyses showed alterations in post-synaptic protein levels that might affect synaptic plasticity and increased levels of global DNA methylation, suggesting a potential epigenetic mechanism that might contribute to radiation-induced cognitive dysfunction. These data add to the understanding of the CNS response to whole-body irradiation and may lead to improved risk assessment and provide guidance in the development of effective radiation countermeasures to protect military personnel and civilians alike.",Included
3355,"Apollo Lunar Astronauts Show Higher Cardiovascular Disease Mortality: Possible Deep Space Radiation Effects on the Vascular Endothelium. As multiple spacefaring nations contemplate extended manned missions to Mars and the Moon, health risks could be elevated as travel goes beyond the Earth's protective magnetosphere into the more intense deep space radiation environment. The primary purpose of this study was to determine whether mortality rates due to cardiovascular disease (CVD), cancer, accidents and all other causes of death differ in (1) astronauts who never flew orbital missions in space, (2) astronauts who flew only in low Earth orbit (LEO), and (3) Apollo lunar astronauts, the only humans to have traveled beyond Earth's magnetosphere. Results show there were no differences in CVD mortality rate between non-flight (9%) and LEO (11%) astronauts. However, the CVD mortality rate among Apollo lunar astronauts (43%) was 4-5 times higher than in non-flight and LEO astronauts. To test a possible mechanistic basis for these findings, a secondary purpose was to determine the long-term effects of simulated weightlessness and space-relevant total-body irradiation on vascular responsiveness in mice. The results demonstrate that space-relevant irradiation induces a sustained vascular endothelial cell dysfunction. Such impairment is known to lead to occlusive artery disease, and may be an important risk factor for CVD among astronauts exposed to deep space radiation.",Included
3362,"Impaired permeability in radiation-induced lung injury detected by technetium-99m-DTPA lung clearance. UNLABELLED: This study evaluates the use of the 99mTc-DTPA aerosol lung clearance method to investigate radiation-induced lung changes in eight patients undergoing radiotherapy for lung or breast carcinoma. The sensitivity of the method was compared with chest radiography for detecting radiation-induced changes in the lung, regional alterations within (irradiated region) and outside (shielded region) the treatment ports, effect of irradiated lung volume, and dependence on time after radiotherapy., METHODS: Serial DTPA lung clearance studies were performed before the first radiation treatment (baseline), then weekly during a 5- to 7-wk course, and up to 12 times post-therapy over periods of 56-574 days. The total activity deposited in the lungs for each study was approximately 150 microCi (approximately 5.6 MBq). DTPA clearance, expressed in terms of the biological half-time, t 1/2, was computed from the slopes of the least-squares fit regression lines of the time-activity curves for the first 10 min for irradiated and shielded lung regions., RESULTS: Major findings include: (a) significant and early DTPA t 1/2 changes were observed in all patients during and after radiotherapy; (b) changes in DTPA t 1/2 values were observed in both irradiated and shielded lung regions in all patients suggesting a radiation-induced systemic reaction; (c) changes in DTPA t 1/2 values were correlated (p < 0.05) with the irradiated lung volumes; (d) significantly reduced DTPA t 1/2 values were observed in three patients who subsequently presented with clinical symptoms and/or radiographic changes consistent with radiation pneumonitis (t1/2 felt to 19% +/- 6% of baseline values, compared with 64% +/- 17% in the remaining patients [p < 0.01]); (e) the onset of decreased DTPA t 1/2 values in these three patients occurred 35-84 days before clinical symptoms and/or radiographic changes; and (f) DTPA t 1/2 tended to approach baseline values with time after radiotherapy, suggesting a long-term recovery in lung injury., CONCLUSION: These observations show significant and early alterations in DTPA lung clearance during and after radiotherapy that may provide a sensitive assay to monitor changes in radiation-induced lung injury and may facilitate early therapeutic intervention.",Included
3365,"[The morphofunctional indices of the erythrocytic link in hemopoiesis in persons constantly working in an area of intensified radioecological control]. A study of the peripheral blood indicates that persons constantly working in the zone of rigid radiation control showed a statistically valid reduction of the hemoglobin concentration, appearance of spinous and spheric erythrocyte forms, reduction of the mechanical resistance. Simultaneously 18% of males and 26% of females revealed moderate hypochromic anemia with a normal level of serum iron. The intensity of Fe-transferrin electron paramagnetic resonance was statistically reduced, that may be related to reduction of trivalent iron to bivalent and formation of a pool of free bivalent iron--a potent inductor of lipid peroxidation. Activation of oxidative processes in blood is confirmed by significant fluctuations of the blood ceruloplasmin level.",Included
3408,[Effect of taurine on the restoration of tissue respiration and oxidative phosphorylation in the liver mitochondria of irradiated rats],Included
3411,"Sex- and APOE isoform-dependent effects of radiation on cognitive function. Clinical irradiation of the brain induces hippocampus-dependent cognitive impairments in some but not all individuals, suggesting the involvement of genetic risk factors. Deficiency of apolipoprotein E (APOE), which is important for the metabolism and redistribution of lipoproteins and cholesterol, increases behavioral impairments after irradiation, supporting a protective role for APOE against radiation-induced cognitive injury. Compared to APOE3, APOE4 increases while APOE2 decreases the risk of developing age-related cognitive decline and Alzheimer's disease, particularly in women. To determine the potential effects of APOE isoform and sex on radiation-induced cognitive impairments, we irradiated 2-month-old male and female APOE2, APOE3 and APOE4 mice and assessed their cognitive performance 3 months later. When hippocampus-dependent spatial learning and memory were assessed in the water maze, sham-irradiated female APOE2, APOE3 and APOE4 and irradiated female APOE2 mice showed spatial memory retention, but irradiated female APOE3 and APOE4 mice did not. Compared to sham-irradiated female APOE4 mice, irradiated female APOE4 mice also required more trials to reach criterion in the hippocampus-dependent passive avoidance test. Radiation had no effects on water maze or passive avoidance learning and memory of male APOE2, APOE3 or APOE4 mice, indicating that the effects of radiation on cognitive performance are dependent on sex- and APOE isoform.",Included
3437,"Upregulation of VEGF and FGF2 in normal rat brain after experimental intraoperative radiation therapy. The expression of vascular endothelial growth factor (VEGF) and fibroblast growth factor (FGF)2 in the irradiated brain was examined to test how a single high dose radiation, similar to that used for intraoperative radiation therapy given to the normal cerebrum, can affect the vascular endothelium. After a burr hole trephination in the rat skull, the cerebral hemisphere was exposed to a single 10 Gy dose of gamma rays, and the radiation effect was assessed at 1, 2, 4, 6, and 8 weeks after irradiation. Histological changes, such as reactive gliosis, inflammation, vascular proliferation and necrosis, were correlated with the duration after irradiation. Significant VEGF and FGF2 expression in the 2- and 8-week were detected by enzyme-linked immunosorbent assay quantification in the radiation group. Immunohistochemical study for VEGF was done and the number of positive cells gradually increased over time, compared with the sham operation group. In conclusion, the radiation injuries consisted of radiation necrosis associated with the expression of VEGF and FGF2. These findings indicate that VEGF and FGF2 may play a role in the radiation injuries after intraoperative single high-dose irradiation.",Included
3444,[On the peculiarities of the course of the reparative processes under the influence of various physical factors on the organism],Included
3445,"Lack of correlation between basal cell survival and gross response in irradiated swine skin. The relationship between basal cell survival and gross response in irradiated swine skin was tested by comparing dose survival curves derived from time-dose isoeffect data with curves obtained directly from basal cell counts in histological sections. Assuming equal effect per exposure and constant cell survival at isoeffect, best-fitting single-hit multi-target and linear-quadratic response curves were determined for time-dose schedules resulting in non-healing of 50% of irradiated fields. Basal cell survivals for single doses of 970, 1649, 2231, and 2619 rad were estimated 1) by counting regenerating islands and 2) by monitoring total basal cell counts through time. The dose survival curve derived from the isoeffect data was steeper than the curve obtained from direct basal cell counts. Furthermore, the direct basal cell survival curve extrapolates to less than 100% at zero dose, indicating the presence of a resistant basal cell subpopulation. The data show that the isoeffect in this case is not strongly coupled to basal cell survival. Rather, the probability of healing of an irradiated field is more sensitive to the dose per fraction than is basal cell survival, implying a contribution to non-healing from damage to stromal elements such as the capillary endothelium.",Included
3454,"Case-control study of lung cancer risk from residential radon exposure in Worcester county, Massachusetts. A study of lung cancer risk from residential radon exposure and its radioactive progeny was performed with 200 cases (58% male, 42% female) and 397 controls matched on age and sex, all from the same health maintenance organization. Emphasis was placed on accurate and extensive year-long dosimetry with etch-track detectors in conjunction with careful questioning about historic patterns of in-home mobility. Conditional logistic regression was used to model the outcome of cancer on radon exposure, while controlling for years of residency, smoking, education, income, and years of job exposure to known or potential carcinogens. Smoking was accounted for by nine categories: never smokers, four categories of current smokers, and four categories of former smokers. Radon exposure was divided into six categories (model 1) with break points at 25, 50, 75, 150, and 250 Bq m, the lowest being the reference. Surprisingly, the adjusted odds ratios (AORs) were, in order, 1.00, 0.53, 0.31, 0.47, 0.22, and 2.50 with the third category significantly below 1.0 (p < 0.05), and the second, fourth, and fifth categories approaching statistical significance (p < 0.1). An alternate analysis (model 2) using natural cubic splines allowed calculating AORs as a continuous function of radon exposure. That analysis produces AORs that are substantially less than 1.0 with borderline statistical significance (0.048 < or = p < or = 0.05) between approximately 85 and 123 Bq m. College-educated subjects in comparison to high-school dropouts have a significant reduction in cancer risk after controlling for smoking, years of residency, and job exposures with AOR = 0.30 (95% CI: 0.13, 0.69), p = 0.005 (model 1).",Included
3498,[Action of x-rays on the ovule of the ckicken and the formation of the egg],Included
3501,Recent results on gamma radiation sterilization of Glossina morsitans Westw,Included
3502,[Correlation of the thiol level in bone marrow cells with the age-related changes in the radiosensitivitiy of mice],Included
3550,Characterization of feline whole-blood cultures and determination of the frequency of radiation-induced dicentrics in human and feline lymphocytes. The Ham's F-10 and PHA culture system was applied to whole feline blood and cell-cycle characteristics such as DNA synthesis and mitotic indices were studied. The results are comparable to those obtained from human whole-blood cultures. The yields of dicentrics were also determined in lymphocytes from X-irradiated human and feline blood. The ratio between the experimental yields of dicentrics in human as compared to feline lymphocytes was 1:0.27.,Included
3557,"Radiation-induced comet-formation in human skin fibroblasts from radiotherapy patients with different normal tissue reactions. Background: In clinical radiotherapy most patients tolerate the applied dosage with no or moderate side effects. However, 5 to 10% of all individuals show increased acute and/or late reactions. In-vitro test systems are investigated for their suitability for predictive purposes. This paper attempts a correlation between the induction and repair of DNA damage measured in the comet assay and the clinical observed reaction in order to evaluate the suitability of the comet assay for prediction of radiation sensitivity. Patients and Methods: Skin fibroblasts of 30 patients with average tissue reactions or acute and/or late increased side effects and cell lines of 4 individuals carrying the heritable disease ataxia telangiectasia (AT) were irradiated in vitro. The induction and repair of DNA damage was measured at different time points after irradiation in the comet assay (single cell gel electrophoresis). These results were compared to the acute and late clinical reactions classified according to the RTOG grading system. Result(s): The radiation induced DNA damage decreased over time reflecting DNA repair. Cells of the AT individuals showed an elevated damage induction and a reduced repair capacity compared to patients with average tissue reactions. Fibroblasts of patients with increased acute and late side effects exhibited slower DNA repair. In addition to the known lack of cell cycle control, our results indicate that AT cells show reduced DNA repair capacity. Conclusion(s): The comet assay seems to be able to detect some types of increased individual radiation sensitivity. In contrast to other predictive in-vitro tests, the comet assay needs less time and fewer cells, which would be useful in a clinical setting.",Included
3573,"Long-Term Cognitive Functioning in Single-Dose Total-Body Gamma-Irradiated Rhesus Monkeys ( Macaca mulatta ). In this study, the effects of a potentially lethal radiation exposure on the brain for long-term cognitive sequelae were investigated using Rhesus macaques ( Macaca mulatta ) adopted from other facilities after analysis of acute radiation response via the Centers for Medical Countermeasures against Radiation (CMCR) network. Fifty-nine animals were given the opportunity to participate in cognitive cage-side testing. The animals that received single-dose gamma irradiation were significantly less likely to engage in cognitive testing than the controls, suggesting that irradiated animals may have differences in cognitive ability. Five irradiated (6.75-8.05 Gy) and three naive control animals self-selected, were extensively trained and administered a simple visual discrimination with reversal (SVD+R) task 2-3 times per week for 11-18 months. Each session consisted of 30 trials in which the animals were required to choose the correct visual stimulus for a food reward. After the initial presentation, the stimulus that signaled the presence of food was twice reversed once the animal reached criterion (90% accuracy across four consecutive sessions). While the limited sample size precluded definitive statistical analysis, irradiated animals took longer to reach the criterion subsequent to reversal than did control animals, suggesting a relative deficiency in cognitive flexibility. These results provide preliminary data supporting the potential use of a nonhuman primate model to study radiation-induced, late-delayed cognitive deficits.",Included
3585,Homotransplantation studies in dogs following selective radioisotopic lymphatic ablation,Included
3589,[Hematopoietic system disorder in mice after the single administration of tritium oxide],Included
3603,[Changes in values of transaminase activity following roentgen irradiation and hepatectomy in rats],Included
3608,Influence of genetic strain on the induction of lung cancer in hamsters by alpha radiation,Included
