,titleabstract,decision
1506,"Combined modality therapy including intraoperative electron irradiation for locally recurrent colorectal cancer PURPOSE: To evaluate survival, relapse patterns, and prognostic factors in patients with colorectal cancer relapse treated with curative-intent therapy, including intraoperative electron radiation therapy (IOERT).METHODS AND MATERIALS: From April 1981 through January 2008, 607 patients with recurrent colorectal cancer received IOERT as a component of treatment. IOERT was preceded or followed by external radiation (median dose, 45.5 Gy) in 583 patients (96%). Resection was classified as R0 in 227 (37%), R1 in 224 (37%), and R2 in 156 (26%). The median IOERT dose was 15 Gy (range, 7.5-30 Gy).RESULTS: Median overall survival was 36 months. Five- and 10-year survival rates were 30% and 16%, respectively. Survival estimates at 5 years were 46%, 27%, and 16% for R0, R1, and R2 resection, respectively. Multivariate analysis revealed that R0 resection, no prior chemotherapy, and more recent treatment (in the second half of the series) were associated with improved survival. The 3-year cumulative incidence of central, local, and distant relapse was 12%, 23%, and 49%, respectively. Central and local relapse were more common in previously irradiated patients and in those with subtotal resection. Toxicity Grade 3 or higher partially attributable to IOERT was observed in 66 patients (11%). Neuropathy was observed in 94 patients (15%) and was more common with IOERT doses exceeding 12.5 Gy.CONCLUSIONS: Long-term survival and disease control was achievable in patients with locally recurrent colorectal cancer. Continued evaluation of curative-intent, combined-modality therapy that includes IOERT is warranted in this high-risk population.",Excluded
189,"Isolated histiocytosis X of the pituitary stalk A case of histiocytosis X granuloma localized in the pituitary stalk is reported. Coronal and sagittal magnetic resonance imaging views were useful to determine the precise size and location of the mass lesion. The diagnosis was established immunohistochemically and the patient was treated with low-dose irradiation therapy. After irradiation, the patient improved well without endocrine replacement treatment. The pituitary stalk recovered its normal size with no evidence of recurrence on MRI at 7-year follow-up. We emphasize the importance of MRI before initiating therapy to evaluate the pituitary mass lesion and the effectiveness of low-dose irradiation for isolated histiocytosis X.",Excluded
2754,[Change in the hypophysis after radiogold implantation],Included
1581,"Classifying the risk of ionizing radiation exposure after aneurysmal subarachnoid hemorrhage Learning Objectives: We hypothesized that patients with aneurysmal subarachnoid hemorrhage (aSAH) could be classified by their risk of receiving potentially harmful ionizing radiation exposure (PHIRE) from diagnostic tests and medical procedures. Method(s): The EMR of all patients admitted to our institution with aSAH from 01/2012-12/2015 were retrospectively evaluated using an IRB-approved protocol for patient-specific and disease-specific data. Patients were excluded if they died prior to discharge. Total effective dose of ionizing radiation (TEDIR) was calculated from published data. PHIRE was considered to have occurred in patients with TEDIR> 50 mSV, the annual radiation exposure limit for radiation workers. A multivariate classification tree was created to predict PHIRE risk groups. Logistic regression models were used to evaluate the risk of PHIRE between the risk groups. Result(s): Data were collected from 108 aSAH patients. The mean TEDIR was 47.8 mSv. After development of the multivariate classification tree, the tree was pruned to include only ventriculostomy (EVD), Hunt/Hess score (HH), and aneurysm location, according to normal statistical conventions. Patients who did not have an ventriculostomy (EVD) were at low risk for PHIRE (N = 2/35, (5.7%)). Patients with an EVD + HH 2 + anterior circulation aneurysms were at moderate risk for PHIRE (N = 17/42, 40.5%). (OR = 11.2, p = 0.002). Patients with an EVD + HH < 2 or EVD + HH 2 + posterior circulation aneurysms were at high risk for PHIRE (N = 23/31, 74.2%) (OR = 47.4, p < 0.0001). Conclusion(s): In this study, aSAH patients were categorized into low, moderate and high risk groups of PHIRE according to three factors: EVD, HH, and aneurysm location. These groups likely represent differential baseline neurologic status and risk of neurologic complications. Alternative diagnostic or therapeutic modalities should be utilized, when possible, for patients in the high-risk group and should be considered for patients in the moderate-risk group. Future research should validate these risk groups in larger patient samples and across multiple medical centers.",Excluded
510,Human interactions with ultra high fields,Excluded
141,Abstracts for the 20th Annual Meeting of the American Society for Neural Therapy and Repair The proceedings contain 80 papers. The topics discussed include: analyzing the translational potential of transplanted iPS-derived human neural stem cells for treating radiation-induced cognitive dysfunction; intravenous human adipose stem cell grafts protect the brain from TBI-induced neurodegeneration and motor and cognitive impairments: biodistribution of hADSCs in young and aged rats; human second-trimester amniotic fluid cells are able to create embryoid body-like structures 'in vitro' and to show typical expression profiles of embryonic and primordial germ cells; investigation of hydrogels for the growth and differentiation of fetal and adult neural precursor cells; hyperbaric oxygen treatment and exercise attenuate behavioral and histological deficits in adult rats exposed to experimental traumatic brain injury; and progressive changes in bladder muscle tissue correlate with injury severity after experimental chronic cervical spinal cord injury.,Excluded
633,"Radiation injury to the normal brain measured by 3D-echo-planar spectroscopic imaging and diffusion tensor imaging: initial experience BACKGROUND AND PURPOSE: Whole brain radiation therapy (WBRT) may cause cognitive and neuropsychological impairment and hence objective assessment of adverse effects of radiation may be valuable to plan therapy. The purpose of our study was to determine the potential of echo planar spectroscopic imaging (EPSI) and diffusion tensor imaging (DTI) in detecting subacute radiation induced injury to the normal brain.MATERIALS AND METHODS: Four patients with brain metastases and three patients with lung cancer underwent cranial irradiation. These patients were subjected to 3D-EPSI and DTI at two time points (pre-radiation, and 1 month post-irradiation). Parametric maps of N-acetyl aspartate (NAA), creatine (Cr), choline (Cho), mean diffusivity (MD), and fractional anisotropy (FA) were generated and co-registered to post-contrast T1-weighted images. Normal appearing gray-matter and white-matter regions were compared between the two time points to assess sub-acute effects of radiation using independent sample t-tests.RESULTS: Significantly increased MD (P = .02), Cho/Cr (P = .02) and a trend towards a decrease in NAA/Cr (P = .06) was observed from the hippocampus. Significant decrease in FA (P = .02) from the centrum-semiovale and a significant increase in MD (P = .04) and Cho/Cr (P = .02) from genu of corpus-callosum was also observed.CONCLUSIONS: Our preliminary findings suggest that 3D-EPSI and DTI may provide quantitative measures of radiation induced injury to the normal brain.",Excluded
1923,"Non-thermal resistive switching in Mott insulator nanowires Resistive switching can be achieved in a Mott insulator by applying current/voltage, which triggers an insulator-metal transition (IMT). This phenomenon is key for understanding IMT physics and developing novel memory elements and brain-inspired technology. Despite this, the roles of electric field and Joule heating in the switching process remain controversial. Using nanowires of two archetypal Mott insulators-VO<inf>2</inf> and V<inf>2</inf>O<inf>3</inf> we unequivocally show that a purely non-thermal electrical IMT can occur in both materials. The mechanism behind this effect is identified as field-assisted carrier generation leading to a doping driven IMT. This effect can be controlled by similar means in both VO<inf>2</inf> and V<inf>2</inf>O<inf>3</inf>, suggesting that the proposed mechanism is generally applicable to Mott insulators. The energy consumption associated with the non-thermal IMT is extremely low, rivaling that of state-of-the-art electronics and biological neurons. These findings pave the way towards highly energy-efficient applications of Mott insulators. Copyright © 2020, The Author(s).",Excluded
897,"Current status of studies on the biological effects of low-level internal irradiation The following biological effects of relative low-level internal irradiation have been introduced. Life-Span Studies on Carcinogenesis. Pacific Northwest Laboratory observed 3,782 rats that were administered a single inhalation of <sup>239</sup>Pu0<inf>2</inf>, ranging from 0.25 to 180 nCi at initial lung burden. A significant reduction in life span was detected at doses greater than 8 Gy, and it was indicated that a 'possible' threshold of about 1 Gy for lung tumor formation was present. 2. Health Effects of Radon and Its Progeny. Both experimental and epidemiological surveys were studied. It was determined that the nominal probability coefficient (fatality) for the public and workers is 7.90 x 10<sup>5</sup> per mJm<sup>-3</sup> (2. 77 x 10<sup>-4</sup> per WLM). 3. Health Effects of <sup>3</sup>H Postnatal brain development and neurobehavior, genetic effects, carcinogenic effects, and adaptive effects of <sup>3</sup>H were investigated. 4. Study of the Effects on the Neuroendocrine System under Low-Level Irradiation by <sup>75</sup>Se (Auger Electron Emitter) and <sup>35</sup>S (beta-Particle Emitter). The results showed that the neuroendocrine system is very sensitive to small doses of internal irradiation.",Excluded
1830,"Non tumor perfusion changes following stereotactic radiosurgery to brain metastases Purpose: To evaluate early perfusion changes in normal tissue following stereotactic radiosurgery (SRS). Method(s): Nineteen patients harboring twenty-two brain metastases treated with SRS were imaged with dynamic susceptibility magnetic resonance imaging (DSC MRI) at baseline, 1 week and 1 month post SRS. Relative cerebral blood volume and flow (rCBV and rCBF) ratios were evaluated outside of tumor within a combined region of interest (ROI) and separately within gray matter (GM) and white matter (WM) ROIs. Threedimensional dose distribution from each SRS plan was divided into six regions: (1) <2 Gy; (2) 2-5 Gy; (3) 5-10 Gy; (4) 10-12 Gy; (5) 12-16 Gy; and (6) >16 Gy. rCBV and rCBF ratio differences between baseline, 1 week and 1 month were compared. Best linear fit plots quantified normal tissue dose-dependency. Result(s): Significant rCBV ratio increases were present between baseline and 1 month for all ROIs and dose ranges except for WM ROI receiving <2 Gy. rCBV ratio for all ROIs was maximally increased from baseline to 1 month with the greatest changes occurring within the 5-10 Gy dose range (53.1%). rCBF ratio was maximally increased from baseline to 1 month for all ROIs within the 5-10 Gy dose range (33.9-45.0%). Both rCBV and rCBF ratios were most elevated within GM ROIs. A weak, positive but not significant association between dose, rCBV and rCBF ratio was demonstrated. Progressive rCBV and rCBF ratio increased with dose up to 10 Gy at 1 month. Conclusion(s): Normal tissue response following SRS can be characterized by dose, tissue, and time specific increases in rCBV and rCBF ratio. Copyright © The Author(s) 2014.",Excluded
3510,"Sleep Disorders Before and During the COVID-19 Pandemic in Patients Assigned to Adjuvant Radiotherapy for Breast Cancer BACKGROUND/AIM: The anticipation of radiotherapy can cause distress and sleep disorders, which may be aggravated by the COVID-19 pandemic. This study investigated sleep disorders in a large cohort of patients with breast cancer before and during the pandemic.PATIENTS AND METHODS: Twenty-three characteristics were retrospectively analyzed for associations with pre-radiotherapy sleep disorders in 338 patients. Moreover, 163 patients presenting before and 175 patients presenting during the COVID-19 pandemic were compared for sleep disorders.RESULTS: Sleep disorders were significantly associated with age <=60 years (p=0.006); high distress score (p<0.0001); more emotional (p<0.0001), physical (p<0.0001) or practical (p<0.0001) problems; psycho-oncological need (p<0.0001); invasive cancer (p=0.003); chemotherapy (p<0.001); and hormonal therapy (p=0.006). Sleep disorders were similarly common in both groups (prior to vs. during the pandemic: 40% vs. 45%, p=0.38).CONCLUSION: Although additional significant risk factors for sleep disorders were identified, the COVID-19 pandemic appeared to have no significant impact on sleep disorders in patients scheduled for irradiation of breast cancer.",Excluded
3243,"Impact of image denoising on image quality, quantitative parameters and sensitivity of ultra-low-dose volume perfusion CT imaging OBJECTIVES: To examine the impact of denoising on ultra-low-dose volume perfusion CT (ULD-VPCT) imaging in acute stroke.METHODS: Simulated ULD-VPCT data sets at 20 % dose rate were generated from perfusion data sets of 20 patients with suspected ischemic stroke acquired at 80 kVp/180 mAs. Four data sets were generated from each ULD-VPCT data set: not-denoised (ND); denoised using spatiotemporal filter (D1); denoised using quanta-stream diffusion technique (D2); combination of both methods (D1 + D2). Signal-to-noise ratio (SNR) was measured in the resulting 100 data sets. Image quality, presence/absence of ischemic lesions, CBV and CBF scores according to a modified ASPECTS score were assessed by two blinded readers.RESULTS: SNR and qualitative scores were highest for D1 + D2 and lowest for ND (all p <= 0.001). In 25 % of the patients, ND maps were not assessable and therefore excluded from further analyses. Compared to original data sets, in D2 and D1 + D2, readers correctly identified all patients with ischemic lesions (sensitivity 1.0, kappa 1.0). Lesion size was most accurately estimated for D1 + D2 with a sensitivity of 1.0 (CBV) and 0.94 (CBF) and an inter-rater agreement of 1.0 and 0.92, respectively.CONCLUSION: An appropriate combination of denoising techniques applied in ULD-VPCT produces diagnostically sufficient perfusion maps at substantially reduced dose rates as low as 20 % of the normal scan.KEY POINTS: Perfusion-CT is an accurate tool for the detection of brain ischemias. The high associated radiation doses are a major drawback of brain perfusion CT. Decreasing tube current in perfusion CT increases image noise and deteriorates image quality. Combination of different image-denoising techniques produces sufficient image quality from ultra-low-dose perfusion CT.",Excluded
2655,"Lobular histology shows tendency of higher risk of involved margins after first breast-conserving surgery Background: Tumor positive surgical margin after breast-conserving treatment is used as a quality indicator in breast cancer healthcare. The aim of the study was to analyze the positive margin cases in our Breast Unit, risk factors for inadequate margin and the impact of positive margin on outcomes after breast-conserving therapy. Material(s) and Method(s): 107 women with invasive breast cancer (T1-2, N0-2, M0) diagnosed between 2005-2010, who underwent breastconserving surgery(BCS) as first surgery, were retrospectively selected from the Pauls Stradins Clinical University Hospital Breast Unit Registry. A positive resection margin was defined as a microscopic invasive or in situ tumor at the cutting edge in permanent pathologic reports. Result(s): The mean tumor size was 1.65 cm in the positive margin group and 1.68 cm in the other group(p > 0.893). 13 of 107 (12.1%) had positive margins at initial resection. Of these patients 4(30.7%)had involved caudal margin, 2 (15.3%) cranial margin, 2 (15.3%) medial margin, 2(15.3%) deep margin and 1 (7.6%) lateral margin, there were insufficient data available about the type of margin in 2 cases. 8 (61.5%) had an invasive carcinoma at the margins and in other cases carcinoma in situ was detected. 4 (30.7%) underwent additional surgery-mastectomy, to achieve negative margins. Postoperative radiation was performed for 12 (92.3%) patients. 7 (53.8%) received adjuvant chemotherapy. Patients with inadequate margins had ER positive tumors in 76.5% vs. 47.3% in other group, PR positive tumors in 46.8% vs. 52.3% in other, HER 2/neu negative tumors in 76.9% vs. 56.2% in other. Patients with a positive margins at the initial resection showed higher lobular histology rate (15.3% vs. 6.4%), incidence of multiple ipsilateral tumors (23.1% vs. 15.4%), presens of intraductal component (76.9% vs. 65.1%), but these differences between two groups were no statistically significant. 73.1% of all patients were tested for the two common founder mutaions in BRCA1(4153delA and 5382insC). There was 1 BRCA1(5382insC) mutation-positive patient in the other group and no mutation-positive patients in the positive margin group. Mean follow-up time was 19.9(11-37) months, and there were no local recurrences during the follow-up period in the tumor positive margin group. Conclusion(s): The overall percentage of positive margins in the Pauls Stradins Clinical University Hospital Breast Unit is within the predefined targets. Lobular histology, multiple ipsilateral tumors and presens of intraductal component have shown a tendency of higher risk for inadequate margins of excision..",Excluded
301,Low-grade glioma: a challenge in therapeutic options: the role of radiotherapy,Included
1368,Models of Dose Response Relationships,Excluded
3237,"Measured attenuation correction methods Accurate attenuation correction is a prerequisite for the determination of exact local radioactivity concentrations in positron emission tomography. Attenuation correction factors range from 4-5 in brain studies to 50-100 in whole body measurements. This report gives an overview of the different methods of determining the attenuation correction factors by transmission measurements using an external positron emitting source. The long-lived generator nuclide 68Ge/68Ga is commonly used for this purpose. The additional patient dose from the transmission source is usually a small fraction of the dose due to the subsequent emission measurement. Ring-shaped transmission sources as well as rotating point or line sources are employed in modern positron tomographs. By masking a rotating line or point source, random and scattered events in the transmission scans can be effectively suppressed. The problems of measured attenuation correction are discussed: transmission/emission mismatch, random and scattered event contamination, counting statistics, transmission/emission scatter compensation, transmission scan after administration of activity to the patient. By using a double masking technique simultaneous emission and transmission scans become feasible.",Excluded
2922,"Evaluation of microwave irradiation technique to quantitate acetylcholine in the diaphragm This report evaluates rapid enzyme inactivation prior to acetylcholine quantitation in the diaphragm. Methods of sacrifice were decapitation and microwave irradiation. Six-hundred millisecond exposure to microwave irradiation was sufficient to raise diaphragmatic temperature to 91 degrees C and inactivated 90% of the acetylcholinesterase enzyme. The acetylcholine content of the diaphragm was found to be 3.0 nmol/g, independent of the method of sacrifice. The postmortem changes observed in brain acetylcholine content following decapitation did not occur in the diaphragm.",Excluded
1912,Effect of beta irradiation on oxygen consumption in the frog sciatic nerve,Included
1968,"Effects of oxotremorine on synthesis of acetylcholine in striatum and whole brain of mice killed by various techniques Levels of acetylcholine (ACh) and choline (Ch) and turnover of ACh have been studied in whole brain and striatum of mice by mass fragmentography, employing either spinal dislocation or microwave irradiation to kill the animals. Oxotremorine (OT) was found to increase levels of ACh and Ch both in whole brain and striatum regardless of the way of killing. In whole brain, turnover of ACh was decreased after OT independently of the way of killing, but in striatum a decrease was observed only if microwave irradiation was used, which is in contrast to previous findings. The discrepancy between whole brain and striatum may be explained by the preserving effect of microwave irradiation on a very fast turning-over pool of ACh in striatum.",Excluded
1359,"MIBG thyroid uptake Background-Aim: Cardiac sympathetic innervation imaging by 123I-MIBG has been widely adopted in evaluating Pts affected by congestive heart failure (CHF) to assess prognosis, response to treatment, risk of ventricular arrhythmias and sudden death and prediction of response to cardiac resynchronization therapy. The same tracer has been used in patients with neurological disease to assess the state of the cardiac sympathetic nervous system at a post-ganglionic level that is altered in patients with Parkinson disease (PD), even without clinical signs of dysautonomia, and normal in other Parkinsonism such as multisystem atrophy (MSA). Both cardiological and neurological pts are pretreated with Lugol's oral solution and/or potassium perchlorate to prevent thyroid uptake of unlabeled 123I and to limit the thyroid radiation exposure. However, despite the inhibition of the iodide pump a thyroid visualization is frequently observed in MIBG scans in pts imaged for cardiac or neurological disorders. Recently a pt with hyperthyroidism, normal calcitonin level and CHF came to our observation for MIBG imaging. There was a high thyroid uptake of the tracer despite he was on therapy with Amiodarone. A scan with 123I-Iodide confirmed the absence of any uptake. Aim of the study was the evaluation of the thyroid uptake in pts undergone to 123I-MIBG scan for CHF and movement disorders. Method(s): We have reviewed the 123I-MIBG scintigraphies of 57 pts recruited in three different centres (Brescia, Castelfranco Veneto and Veruno) who were imaged at 15' and 4 h and in whom the thyroid was included in the field of view of the thorax. 42 pts underwent MIBG imaging for cardiological purposes and 15 for neurological disorders. 2/3 centres pretreated the pts with Lugol's oral solution and/or potassium perchlorate and one centre did not and the pts were referred as control group. The following parameters were evaluated. Tracer wash out from heart (HWO) and thyroid (TWO), heart to mediastinum ratio (H/M), thyroid to mediastinum ratio (T/M) at 15' and 4 h Results: In the cardiac pts HWO was 23 +/- 7.2 % and TWO was 11.4 +/- 8.2 % (p<.0001). The TWO was 12.2 +/- 13.4 % in centres 1 and 2 and 10.05 +/- 8.97 % in centre 3 (control group), p = n.s. The T/M ratio was 1.37 +/- 0.17 in Centre 1-2 and 1.3 +/- 0.35 in Centre 3 p = n.s. (Control group- no pretreatment). In neurological pts the HWO was 26 +/- 8.1 % and the TWO was 20,32c6,41, p<.05. The difference in TWO was statistically significant (p<.01) between cardiological and neurological pts, whereas the HWO was not (p = ns). The 4 h H/M was 1.49 +/- 0.23 in cardiological pts and 1.4 +/- 0.39 in neurological pts (p = n.s.) The 4 h T/M was 1.33 +/- 0.3 in cardiological pts and 1.15 +/- 0.13 in neurological pts (p<0.05). Conclusion(s): In conclusion, the thyroid visualization in MIBG imaging is not related to accumulation of 123I-iodide but to 123IMIBG uptake as an expression of thyroid sympathetic innervation. On the basis of our observation pretreatment with Lugol's oral solution and/or potassium perchlorate is therefore not justified and the procedure guidelines should be revised. Different values of TWO and T/M ratio in cardiological and neurological disorders probably express a different attitude of thyroid dopaminergic receptors in more generalized sympathetic disorder in Parkinson's disease rather than an activation of the sympatho-adrenergic system in CHF.",Excluded
1668,"N-desmethylclozapine an M1 receptor agonist enhances nitric oxide's cardiac vagal facilitation in the isolated innervated rat right atrium We have previously determined that neuronal nitric oxide (NO) may partly mediate its established cholinergic effect via activation of muscarinic type 1 (M1) receptors located at the preganglionic/postganglionic synapse. In this series of experiments we set out to confirm this finding using an M1 agonist. Experiments were carried out on the isolated vagally innervated right atrium in the presence of atenolol (4 microM). The right vagus was stimulated at 4, 8, 16, 32 Hz; pulse duration 1 ms at 20 V for 20 s and the effect on cardiac interval (ms) assessed. N-desmethylclozapine (100 nM), a potent M1 agonist, enhanced the vagally induced increase in cardiac interval, a lower concentration of 50 nM had no significant effect on cardiac interval. This effect was prevented by pre-treatment of the atria with the neuronal NO synthase inhibitor 1 (2-trifluoromethylphenyl)imidazole (TRIM) at 0.14 mM. The vagal stimulation protocol was repeated in order to rule out a reduction in vagal effectiveness which may have been due to the experimental stimulation protocol used in this study. TRIM (0.14 mM) alone causes a small but significant attenuation of the vagally induced increase in cardiac interval. These results show that agonism of M1 receptors on cardiac vagal preganglionic fibres enhances vagal cardiac effects which can be prevented by a neuronal NO inhibitor.",Excluded
2361,Pituitary metastases: Commentary,Excluded
2034,"The role of radiation and chemotherapy in adult patients with high-grade brainstem gliomas: results from the National Cancer Database INTRODUCTION: Surgical resection of high-grade brainstem gliomas is challenging and treatment mostly involves radiation and chemotherapy. In this study, we utilized registry data to determine prognostic features and impact of chemotherapy and radiation on overall survival.METHODS: The National Cancer Database was queried from 2006 to 2015 for adult cases with histologically confirmed high-grade brainstem glioma. Covariates including patient demographics, comorbidities, tumor characteristics and treatment parameters were captured. Multivariable Cox proportional hazards regression was performed to identify predictors of survival.RESULTS: A total of 422 patients were analyzed. Most patients (66.6%) underwent postoperative radiation with chemotherapy, 9.2% underwent radiation alone, while the remaining had no postoperative treatment (24.2%). Overall median survival was 9.8 months (95% CI 8.8-12). Survival was longer (p < 0.001) in the radiation + chemotherapy group (median: 14.2 months, 95% CI 11.7-17.1) compared to radiation alone (median: 5.7 months, 95% CI 3.7-12) and no postoperative treatment (median: 1.8 months, 95% CI 1.4-4) groups. In multivariable analysis, increasing age was associated with worse survival (HR: 1.87, 95% CI 1.47-2.37, p < 0.001), whereas radiation + chemotherapy was associated with lower mortality compared to radiation alone (HR: 0.67, 95% CI 0.46-0.98, p = 0.038). In subgroup analysis, postoperative chemotherapy with radiation was associated with significant survival benefit compared to radiation alone for grade IV (HR: 0.46, 95% CI 0.28-0.76, p = 0.003), but not for grade III tumors (HR: 0.87, 95% CI 0.48-1.58, p = 0.65).CONCLUSION: Analysis from a national registry illustrated the effectiveness of radiation with chemotherapy for adult patients with high-grade brainstem gliomas, particularly grade IV. Further research should identify specific patient profiles and molecular subgroups that are more likely to benefit from multimodality therapy.",Included
989,"Pions and pig skin: preclinical evaluation of RBE for early and late damage The skin of 50 pigs has been irradiated with negative pi mesons and with X rays in order to determine the RBE for early epidermal and later dermal damage. Late fibrosis was not studied. Four, 7, 9 and 10 fractions were used. An estimate of the RBE was made from the reactions on each pig for both early and late damage so that interanimal variability would be avoided. The data were also averaged to obtain mean dose response curves. There was no tendency for higher RBE's for late than for early skin damage. These pig studies have demonstrated an RBE of about 1.5 for early epidermal reactions and a slightly lower RBE (approximately 1.4) for later dermal damage in the same animals. This indicates that at doses of about 2.0 to 3.5 Gy pions, the medium wave skin damage is unlikely to be more severe than would be predicted from the early skin reactions and the accumulated clinical experience with X rays. However, if the trend to a steeper slope for the RBE versus dose per fraction for late injury is correct, as indicated by other published studies a relative increase in the late injury might be expected if much lower doses per fraction are used. The present clinical studies at Vancouver using 15 X 2.1 Gy pions indicate that an RBE of 1.5 is appropriate for epithelia, brain and colorectum.",Included
3171,"Iodinated contrast agent time course in human brain metastasis: A study for synchrotron stereotactic radiotherapy clinical trials Purpose/Objective(s): Synchrotron stereotactic radiotherapy (SSRT) is an innovative treatment combining the selective accumulation of heavy elements in tumors with stereotactic irradiations using monochromatic medium energy x-rays from a synchrotron source. Phase I/II clinical trials on brain metastasis are underway using venous infusion of iodinated contrast agents. The radiation dose enhancement depends on the amount of iodine in the tumor and its time course. Quantitative, post-infusion iodine bio-distribution and associated brain perfusion parameters were studied in human brain metastasis as key parameters for treatment feasibility and quality. The reproducibility of iodine concentrations between the recruitment day and the treatment day was assessed in order to predict dose errors. Materials/Methods: Twelve patients received an intravenous bolus of iodinated contrast agent (40 mL, 4 mL/s), followed by a steady-state infusion (160 mL, 0.5 mL/s) in order to ensure stable intratumoral amounts of iodine during the treatment. Absolute iodine concentrations and quantitative perfusion maps were derived from 40 multi-slice dynamic conventional CT images of the brain (recruitment day) or from quantitative synchrotron radiation CT (treatment day). For three of these patients, iodine concentrations reached in the tumor were compared between the recruitment day and the treatment day (~ 10 days interval). Result(s): The post-infusion mean intratumoral iodine concentration (over thirty minutes) reached 1.94 +/- 0.12 mg/mL. Reasonable correlations were obtained between these concentrations and the permeability surface area product and the cerebral blood volume. Iodine concentrations were reproducible leading to dose errors in the radiotherapy standards. Conclusion(s): To our knowledge, this is the first quantitative study of contrast agent biodistribution versus time in brain metastasis. The study demonstrates that suitable and stable amounts of iodine can be reached in brain metastasis for SSRT treatment. Moreover, the associated perfusion measurements provide useful information for the patient recruitment and management processes.",Excluded
516,"Physiological changes in glucose differentially modulate the excitability of hypothalamic melanin-concentrating hormone and orexin neurons in situ The physiological signaling mechanisms that link normal variations in body energy status to the activity of arousal- and metabolism-regulating brain centers are not well understood. The melanin-concentrating hormone (MCH) and orexin/hypocretin types of neurons of the lateral hypothalamus (LH) exert opposing effects on arousal and metabolism. We examined whether shifts in brain extracellular glucose that correspond to physiological changes in blood glucose can alter the electrical output of neurochemically and biophysically defined LH cells in mouse brain slices. Here, we show that physiologically relevant concentrations of glucose dose-dependently enhance the electrical excitability of MCH neurons by inducing depolarization and increasing membrane resistance. We also demonstrate that the same physiological shifts in glucose have the opposite effects on the electrical activity of orexin neurons. We propose that these direct actions of glucose on the arousal- and metabolism-regulating LH neurons play a key role in the translation of normal variations in body energy resources into appropriate changes in arousal and metabolism.",Excluded
422,"The effect of radioprotective compounds on brain serotonine metabolism of irradiated experimental animals The authors examined the quantitative changes in the brain of neurotransmitter material, serotonin (SE) and its metabolite = 5-hydroxyindolacetic acid (5-HIAA) on the effect of a lethal dose of ionizing radiation and that of AET and liponic acid. It was concluded that following 9.0 Gy <sup>60</sup>Co-gamma irradiation, the serotonin amount significantly decreased in the brain after 1 hr of irradiation, while this amount increased in metabolite which might in our supposition be the result of the metabolising enzyme - the monoaminoxidase activity increase. On the effect of AET given in radioprotective dose-rate, serotonin increased and the amount of 5-hydroxyindolacetic acid decreased in the brain. Similar changes to AET were observed following the adding of liponic acid. AET pretreatment prevented the ionizing radiation induced neurotransmitter level changes while liponic acid did not have any effect on the result.",Included
1812,Advancement of diagnosis and treatment in malignant brain tumors. [Japanese],Excluded
3318,"Defining survival for patients with breast cancer with brain metastases Background: Brain metastases account for 100,000 to 170,000 cases per year in the U.S, the bulk being from breast and lung primaries. About 10-15% of breast cancer patients develop brain metastases and historically, their survival has been poor. Introduction of novel chemotherapeutic and biologic agents and newer radiation techniques in the past decade has led to better control of systemic disease raising the possibility of increasing incidence of brain metastases as well as better control of CNS disease. The aim of this study was to determine the survival of breast cancer patients with brain metastases in our practice in the last 10 years. Method(s): This study was a retrospective chart analysis and we analyzed the charts of 18 patients with breast cancer who had developed brain metastases. The parameters analyzed included patient age at diagnosis of breast cancer and at development of brain metastases, receptor status and various treatment modalities used to control local as well as Metastatic disease. Result(s): The median survival time after adjusting for age at diagnosis of breast cancer, age at diagnosis of brain metastases and the number of brain metastases was 55 months. The time to death was analyzed using Cox proportional hazard model, adjusting for age and number of brain metastases. Age at diagnosis of breast cancer was significant with a p-value of 0.007 and the number of brain metastases was not significant with a p-value of 0.55. Using the Log Rank test, median survival for Her2neu positive patients was 71 months and for Her2neu negative patients was 58 months with a non-significant p value of 0.86. Review of treatment modalities revealed that six patients underwent surgical removal of metastases and 12 patients received WBRT. Average number of systemic treatments used was 6.7 including chemotherapeutic, biological and hormonal agents. Conclusion(s): In our practice, the overall survival of breast cancer patients with brain metastases was found to be 55 months after adjusting for age at diagnosis of breast cancer, age at diagnosis of brain metastases and number of brain metastases. Overall survival did not vary significantly with the number of brain metastases and Her2neu receptor status.",Excluded
