,titleabstract,decision
3291,"Quantitative distribution of iodinated contrast media in body computed tomography: data from a large reference cohort. Objectives: Dual-energy computed tomography allows for an accurate and reliable quantification of iodine. However, data on physiological distribution of iodine concentration (IC) is still sparse. This study aims to establish guidance for IC in abdominal organs and important anatomical landmarks using a large cohort of individuals without radiological tumor burden. Method(s): Five hundred seventy-one oncologic, portal venous phase dual-layer spectral detector CT studies of the chest and abdomen without tumor burden at time point of imaging confirmed by > 3-month follow-up were included. ROI were placed in parenchymatous organs (n = 25), lymph nodes (n = 6), and vessels (n = 3) with a minimum of two measurements per landmark. ROI were placed on conventional images and pasted to iodine maps to retrieve absolute IC. Normalization to the abdominal aorta was conducted to obtain iodine perfusion ratios. Bivariate regression analysis, t tests, and ANOVA with Tukey-Kramer post hoc test were used for statistical analysis. Result(s): Absolute IC showed a broad scatter and varied with body mass index, between different age groups and between the sexes in parenchymatous organs, lymph nodes, and vessels (range 0.0 +/- 0.0 mg/ml-6.6 +/- 1.3 mg/ml). Unlike absolute IC, iodine perfusion ratios did not show dependency on body mass index; however, significant differences between the sexes and age groups persisted, showing a tendency towards decreased perfusion ratios in elderly patients (e.g., liver 18-44 years/>= 64 years: 0.50 +/- 0.11/0.43 +/- 0.10, p <= 0.05). Conclusion(s): Distribution of IC obtained from a large-scale cohort is provided. As significant differences between sexes and age groups were found, this should be taken into account when obtaining quantitative iodine concentrations and applying iodine thresholds. Key Points: * Absolute iodine concentration showed a broad variation and differed between body mass index, age groups, and between the sexes in parenchymatous organs, lymph nodes, and vessels. * The iodine perfusion ratios did not show dependency on body mass index while significant differences between sexes and age groups persisted. * Provided guidance values may serve as reference when aiming to differentiate healthy and abnormal tissue based on iodine perfusion ratios.Copyright © 2020, The Author(s).",Excluded
2272,"Epidemiological and clinical aspects in 1100 patients with plasmacytoma. 1,100 patients at University of Freiburg Medical Center and at the Institute of Pathology with newly diagnosed plasmacytoma between 1943 and 1989 were identified. Records for these patients were reviewed and the incidence, association with age and employment, distribution of the sexes, tumor stage and survival time and development of secondary tumors were analyzed. The incidence rate of plasmacytoma is increasing within the last decades. Average annual incidence rate at the early 90ies was 6 per 100,000 population. Plasmacytoma mainly occurs in older patients and increases in incidence with age. The median age for diagnosis was 65 years for males and 68 years for females. 10% of patients are under 50 years of age at time of diagnosis. Neither significant association with employment nor association with exposure to hazardous goods could be seen. Males and females are affected 1:1. Secondary malignant tumors could be detected in 7,6%. If plasmacytoma is the secondary tumor, 50% of patients were treated before with ionizing radiation because of their first tumor. Prognosis for plasmacytoma depends among other things upon the age at diagnosis and the clinical tumor stage. 10-year-survival time is 13%.",Excluded
2909,"A single-institution phase I feasibility study of dose-escalated IMRT for non-operative locally advanced esophageal carcinoma. Background and purpose: Radiation dose escalation to improve poor outcomes with chemoradiation in locally advanced esophageal carcinoma is limited in part by increased toxicity. This Phase I study investigates the use of IMRT to improve tolerability of dose escalation. Material(s) and Method(s): A single-institution, prospective study was conducted between 2007 and 2013 for individuals with inoperable esophageal carcinoma. Gross disease received 60 Gy in 30 fractions and at-risk sites received 54 Gy with simultaneous integrated boost. Concurrent chemotherapy primarily consisted of cisplatin/5-FU. The primary objective was to assess feasibility (<15% rate of grade 4-5 toxicity). Secondary objectives included assessment of overall survival (OS), progression free survival (PFS), and locoregional (LRR) and distant recurrence. Result(s): Twenty-six patients were enrolled with median follow up of 17.6 months (range 0.1 to 152.0). The majority were AJCC 7th edition Stage III (54%), distal esophagus primary (81%), and adenocarcinoma histology (85%). Twenty-one patients (81%) completed their course of radiation therapy, while only 55% received 2 cycles of concurrent cisplatin/5-FU. One grade 5 and one grade 4 cardiac event occurred, both during chemoradiation and before receiving 50 Gy. The 3-year OS was 48.6% (95% CI: 32.5 to 72.2%) and PFS was 28.5% (95% CI: 14.6 to 55.5%). Half developed distant failure with LRR occurring in 10 patients (38%), isolated in 5 patients. Conclusion(s): While feasibility was demonstrated, toxicity and compliance remained limiting factors with outcomes similar to historical controls. There remains an uncertain role for dose escalation in definitive management of locally advanced esophageal cancer.Copyright © 2021 The Author(s)",Excluded
2311,"Clinical trial of chemotherapy by superselective intra-arterial infusion of nedaplatin (CDGP) and 5-FU with concurrent radiotherapy for advanced oral cancer. Nedaplatin (CDGP) is one of the platinum-derivatives to further improve the anti-tumor effect and to reduce adverse effects of cisplatin, such as renal toxicity. The present study evaluated the efficacy and adverse events of chemotherapy by superselective intra-arterial infusion of CDGP and 5-FU combined with concurrent radiotherapy in patients with advanced squamous cell carcinoma of the oral cavity. Sixteen patients were treated with CDGP plus 5-FU in combination with concurrent irradiation of 40.60 Gy. Ten patients were treated as a preoperative therapy and 6 as a definitive therapy. The overall clinical response rate was 93.8% and histological effects according to the grading system of Shimosato et al. were seen in 13/16 (81.2%). Adverse events were observed in all patients. Mucositis, leucopenia and thrombocytopenia (>Grade 2) were seen in 13 (81.3%), 11 (68.8%) and 8 (50.0%) of 16 patients, respectively. The overall 2-year and 4 months survival rate was 86.2%. One patient have died of disease and another of other causes. Concurrent chemoradiotherapy using CDGP plus 5-FU was tolerated with good clinical and histological effects,resulting in good local control for advanced oral carcinoma.",Excluded
1180,"S-R difference in V1-V2 is a novel criterion for differentiating the left from right ventricular outflow tract arrhythmias. AIM: The correct estimation of the VA origin as RVOT or LVOT results in reduced ablation duration reduced radiation exposure and decreased number of vascular access. In our study, we aimed to detect the predictive value of S-R difference in V1-V2 for differentiating the left from right ventricular outflow tract arrhythmias., METHODS: We included 123 patients with symptomatic frequent premature ventricular outflow tract contractions who underwent successful catheter ablation (70 male, 53 female; mean age 46.2 +/- 13.9 years, 61 RVOT, 62 LVOT origins). S-R difference in V1-V2 was calculated with this formula on the 12-lead surface ECG: (V1S + V2S) - (V1R + V2R). Conventional ablation was performed in 101 (82.1%) patients, CARTO electroanatomic mapping system was used in 22 (17.9%) patients., RESULTS: V1-2 SRd was found to be significantly lower for LVOT origins than RVOT origins (p < .001). The cutoff value of V1-2 SRd obtained by ROC curve analysis was 1.625 mV for prediction of RVOT origin (sensitivity: 95.1%, specificity: 85.5%, positive predictive value: 86.5%, negative predictive value: 94.5%). The area under the curve (AUC) was 0.929 (p < .001)., CONCLUSION: S-R difference in V1-V2 is a novel and simple electrocardiographic criterion for accurately differentiating RVOT from LVOT sites of ventricular arrhythmia origins. The use of this simple ECG measurement could improve the accuracy of OTVA localization, could be beneficial for decreasing ablation duration and radiation exposure. Further studies with larger patient population are needed to verify the results of this study. Copyright © 2017 Wiley Periodicals, Inc.",Excluded
2370,"Time-related changes in computed tomographic appearance and pathologic findings after radiofrequency ablation of the rabbit lung: Preliminary experimental study. PURPOSE: To evaluate correlations between computed tomographic (CT) appearance and pathologic findings after radiofrequency (RF) ablation of lungs and to determine whether CT appearance could predict the extent of the effective therapeutic area. MATERIALS AND METHODS: The lungs of 14 rabbits were subjected to RF ablation and CT scans were obtained immediately and at various intervals thereafter. Four rabbits were killed immediately after the initial CT imaging (n = 4). The remaining 10 rabbits were killed after additional CT scans at intervals of 3 days (n = 2), 1 week (n = 4), 2 weeks (n = 2), and 3 weeks (n = 2) after RF ablation. Pathologic findings were correlated with CT appearance. RESULT(S): Immediately after RF ablation, a restricted area of central dense opacity enclosed by an extensive area of ground-glass opacity was noted in the ablated region on CT images. Pathologically, the former corresponded to destructive tissue and the latter corresponded to tissue with some degree of injury. After 1 week, the entire ablated region appeared as a well-demarcated homogeneous dense opacity on CT that corresponded to necrotic tissue and its surrounding rim of granulation tissue on histopathologic examination, indicating that the enclosing extensive area of ground-glass opacity on the initial CT scan represented an ongoing necrosis. Within 2-3 weeks, the ablated region gradually contracted on the CT images, representing a tissue repairing process in which the granulation tissue was encroaching on the inner necrotic tissue. CONCLUSION(S): Ground-glass opacity of the ablated region on CT immediately after RF ablation represents an ongoing necrosis. © SIR, 2005.",Excluded
2331,"Dosimetry and toxicity of Quadramet for bone marrow ablation in multiple myeloma and other haematological malignancies. Standard treatment regimens for haematological malignancies include myeloablative chemoradiotherapy and subsequent rescue by stem cell transplantation. However, these treatment regimens have significant associated mortality and morbidity, and disease recurrence remains a problem. One alternative approach is the targeted delivery of radiotherapy to the marrow using a bone-seeking agent labelled with an appropriate radioisotope, with the aim of delivering a potentially ablative radiation dose to marrow while minimising non-haematological toxicity. Pharmacokinetics and radiation dosimetry for a commercial preparation of samarium-153 ethylene diamine tetramethylene phosphonate (EDTMP; Quadramet) were evaluated in 43 tracer (average dose 740 MBq) studies of 42 patients with haematological malignancies. Measurements of 24-h retention were also available following infusion of 18-48 GBq in 15 patients. Quadramet cleared rapidly from the tissue, with a median biological half-life of 1.4 h. Activity taken up by the skeleton was firmly bound, with activity decreasing according to physical half-life at 24 h in 29 of the 43 cases. The percentage activity retained in the skeleton at 24 h with tracer doses was high (62%+/-13%), although this decreased to approximately 30% with therapy infusions. Because of this decrease in retention, the maximum feasible therapy activity for this formulation of Quadramet is 35 GBq. Median absorbed marrow radiation dose was 0.78 Gy/GBq in tracer studies: the decreased retention at high activities means that this corresponds to a median dose of 12 Gy for 35 GBq administered activity. It is possible to use 24-h retention as a rough guide to marrow dose in individual patients. In tracer studies, median bladder radiation dose was 0.22 Gy/GBq and radiation dose to the liver was very conservatively estimated at 0.2 Gy/GBq. After therapy infusions of up to 50 GBq in 37 patients, non-haematopoietic toxicity was not seen in any patient. In addition, myelosuppression was achieved without evidence of myelofibrosis. The residual dose rate to marrow fell to a level acceptable for stem cell re-infusion by 2 weeks after administration.",Excluded
1343,"Does reducing radiation levels for procedures affect image quality and radiation to proceduralists? A double-blinded randomised study of two protocols. AIM: To evaluate the ultra-lose dose imaging protocol (ULDP), compared to the standard low-dose imaging protocol (LDP), which are used for haemodialysis access, in terms of radiation exposure and image quality. MATERIAL AND METHODS: This was a single-centre, institutional review board-approved, prospective, double-blinded randomised controlled study to compare radiation exposure and image quality of the ULDP and LDP. Ten proceduralists, two radiographers, and 11 nurses were enrolled. Radiation exposure during 80 procedures (40 angioplasties and 40 thrombolysis) was recorded (direct radiation to patients from protocol report and scattered radiation to participants from the RaySafe i2 real-time dosimetry system). Baseline characteristics of procedure were recorded. Image quality was assessed subjectively using questionnaires based on the five-point Likert scale after each procedure. RESULT(S): Compared with LDP, the use of ULDP was associated with a significantly lower rate of radiation exposure to proceduralists, patients, and scrub nurses (0.506+/-0.430 versus 0.847+/-0.965 muSv/s, p=0.044; 0.571+/-1.284 versus 1.284+/-1.007 mGy/s, p<0.001; and 0.052+/-0.071 versus 0.141+/-0.185 muSv/s, p=0.005, respectively). No significant difference in image quality or duration of procedure was observed (all p values >0.05). CONCLUSION(S): Compared with LDP, the use of ULDP was associated with a significantly lower rate of radiation exposure to proceduralists, patients, and scrub nurses without compromising the image quality or duration of procedure.Copyright © 2020 The Royal College of Radiologists",Excluded
3567,"Effects of Q-switched Nd:YAG laser irradiation on neural impulse propagation: I. Spinal cord. We studied the effect of irradiation with Q-switched Nd:YAG laser light (1064 nm) on spinal cord dorsal column and dorsolateral white matter in anesthetized rats. To evoke a synchronous sensory input, the sciatic nerve was stimulated electrically and the resulting evoked spinal cord potential (SCP) recorded from the dorsal columns of the ipsilateral side. The waveshape of the SCP showed three components: an early positive peak (P1), representing the responses of the most rapidly conducting fibers, followed by two negative peaks (N1 and N2), which are mainly due to synaptic effects of the volley on dorsal horn cells located in dorsal grey matter. Laser irradiation at 50 mJ/pulse and above resulted in severe reduction in the amplitudes of N1 and N2. In contrast, there was either no reduction at all or only a slight decrease in the amplitude of P1. The selective loss of the synaptic field might be mediated by impairment of synaptic transmission or by loss of high threshold fiber input to dorsal horn neurones. In either event it is likely that the mechanism of the differential effects of laser irradiation on the components of the electrically evoked SCP is at least in part photothermally mediated, since intracord temperatures during laser application greatly exceeded the physiological range.",Excluded
389,"Analysis of 66 patients definitive with transfusion-associated graft-versus-host disease and the effect of universal irradiation of blood. Background: Transfusion-associated graft-versus-host disease (TA-GVHD) is a potentially fatal adverse reaction to blood transfusion. Although TA-GVHD was formerly considered to be rare and to occur only in immunocompromised patients, it was confirmed to occur even in immunocompetent patients in Japan, based on a definitive diagnostic test for TA-GVHD using highly polymorphic microsatellite repeat sequences. We clarify the clinical picture of TA-GVHD via definitive diagnosed cases and argue the validity of blood irradiation for TA-GVHD prevention. Patients and Methods: Two-hundred and ninety patients who were suspected of having TA-GVHD and referred to us for diagnostic testing from October 1992 to August 1999 were analysed for the associated clinical characteristics and risk factors. Effects of universal irradiation were followed up until 2010. Result(s): Sixty-six of the 290 study patients were diagnosed as having definite TA-GVHD by microsatellite DNA analysis. Regarding the symptoms of patients with definite TA-GVHD, a fever of over 38degreeC, erythema and leucocytopenia were found in virtually all of these patients. Among patients in whom human leucocyte antigen (HLA) typing was carried out, TA-GVHD almost always developed in HLA heterozygous patients following the transfusion of HLA homozygous blood. TA-GVHD was reported significantly more frequently in older patients. In this study, TA-GVHD was caused by the transfusion of HLA one-way match blood stored for 14days. Conclusion(s): No cases of TA-GVHD development have been confirmed since 2000, when the supply of irradiated blood products became widespread. No major problems have been encountered since the start of universal irradiation, more than 10years ago. © 2013 British Blood Transfusion Society.",Excluded
3571,"Gamma Knife radiosurgery for vestibular schwannoma: clinical results at long-term follow-up in a series of 379 patients. OBJECT: Since the 1990 s, Gamma Knife radiosurgery (GKRS) has become the first-line treatment option for small- to medium-size vestibular schwannomas (VSs), especially in patients without mass effect-related symptoms and with functional hearing. The aim of this study was to assess the safety and efficacy of GKRS, in terms of tumor control, hearing preservation, and complications, in a series of 379 consecutive patients treated for VS., METHODS: Of 523 patients treated at the authors' institution for VS between 2001 and 2010, the authors included 379 who underwent GKRS as the primary treatment. These patients were not affected by Type 2 neurofibromatosis and had clinical follow-up of at least 36 months. Clinical follow-up (mean and median 75.7 and 69.5 months, respectively) was performed for all patients, whereas audiometric and quantitative radiological follow-up examinations were obtained for only 153 and 219 patients, respectively. The patients' ages ranged from 23 to 85 years (mean 59 years). The mean tumor volume was 1.94 +/- 2.2 cm(3) (median 1.2 cm(3), range 0.013-14.3 cm(3)), and the median margin dose was 13 Gy (range 11-15 Gy). Parameters considered as determinants of the clinical outcome were long-term tumor control, hearing preservation, and complications. A statistical analysis was performed to correlate clinical outcomes with the radiological features of the tumor, dose-planning parameters, and patient characteristics., RESULTS: Control of the tumor with GKRS was achieved in 97.1% of the patients. In 82.7% of the patients, the tumor volume had decreased at the last follow-up, with a mean relative reduction of 34.1%. The rate of complications was very low, with most consisting of a transient worsening of preexisting symptoms. Patients who had vertigo, balance disorders, or facial or trigeminal impairment usually experienced a complete or at least significant symptom relief after treatment. However, no significant improvement was observed in patients previously reporting tinnitus. The overall rate of preservation of functional hearing at the long-term follow-up was 49%; in patients with hearing classified as Gardner-Robertson (GR) Class I, this value was 71% and reached 93% among cases of GR Class I hearing in patients younger than 55 years., CONCLUSIONS: Gamma Knife radiosurgery is a safe and effective treatment for VS, achieving tumor control in 97.1% of cases and resulting in a very low morbidity rate. Younger GR Class I patients had a significantly higher probability of retaining functional hearing even at the 10-year follow-up; for this reason, the time between symptom onset, diagnosis, and treatment should be shortened to achieve better outcomes in functional hearing preservation.",Excluded
649,The Edinburgh Thorotrast series - report of a cytogenetic study,Excluded
3037,"Alternative means of estimating maximum permissible activity of I-131 administered to treat thyroid cancer. Objectives Maximum permissible activity (MPA) of I-131 to be administered to treat thyroid cancer traditionally combines 2 dose components & requires 5 days of repeatedly measuring whole body gamma radiation with an Anger camera & blood processing. The objective of our study was to determine whether the 2 dose components are sufficiently well correlated to enable estimating total dose from blood work alone. Methods Data were examined retrospectively for all pts studied from 2004 - 2015. An uncollimated gamma camera measured anterior & posterior counts (corrected for background & decay & calibrated by I-131 standards) 6 times over 5 days after administration of 37-74 MBq I-131 to estimate dose to blood from gamma emissions (Dgamma). Blood was sampled within 10 min of each camera measurement, well counter counts of which estimated dose to blood from beta emissions (Dbeta). Adding these 2 estimates provided total dose (DT) to blood forming organs, adjusted for body habitus. Predicted total dose (DP) was obtained from Dbeta alone by linear regression. Conventional MPA was computed as 200 rad/DT & predicted MPA as 200 rad/DP. Results There were 62 pts (age = 61+/-12 yrs; 30 female; 32 male), of whom 2 were studied twice & 3 were studied 3 times, for a total of 68 measurements. DT was progressively larger for pts studied multiple times (rank correlation rho = 0.39, p = 0.004). DP was computed as = -0.005+1.473* Dbeta, & correlated strongly with DT (r = 0.98, p < 0.0001; intercept = 0.04+/-0.02, p = 0.09; slope = 0.95+/-0.02, p < 0.0001), with similar means (0.76+/-0.51 versus 0.76+/-0.52 rad/mCi, paired t-test p = 0.96). Predicted & conventional total doses were similar for pts studied once (0.69+/-0.41 versus 0.68+/-0.42 rad/mCi, p = 0.72), twice (1.06+/-0.69 versus 1.11+/-0.64 rad/mCi, p = 0.39), & 3 times (1.25+/-0.59 versus 1.26+/-0.62 rad/mCi, p = 0.87). Predicted MPA correlated strongly with actual MPA (r = 0.99, p < 0.0001), with similar means (385+/-230 versus 394+/-244 mCi, p = 0.11). Conclusions Similar results are obtained whether uncollimated camera measurements are obtained directly or are estimated based on blood measurements. (Figure Presented).",Excluded
1542,"Phase 2 study of preoperative radiation with concurrent capecitabine, oxaliplatin, and bevacizumab followed by surgery and postoperative 5-fluorouracil, leucovorin, oxaliplatin (FOLFOX), and bevacizumab in patients with locally advanced rectal cancer: ECOG 3204. BACKGROUND: Recent studies have demonstrated the feasibility of combining oxaliplatin with 5-fluorouracil (5-FU) or capecitibine and radiation therapy. The addition of bevacizumab to chemotherapy improves overall survival for metastatic disease. We initiated a phase 2 trial to evaluate preoperative capecitabine, oxaliplatin, and bevacizumab with radiation therapy followed by surgery and postoperative 5-FU, leucovorin, oxaliplatin (FOLFOX) and bevacizumab for locally advanced rectal cancer. METHOD(S): Fifty-seven patients with resectable T3/T4 rectal adenocarcinoma were enrolled. Preoperative treatment was capecitabine (825 mg/m2 twice daily from Monday to Friday), oxaliplatin (50 mg/m2 weekly), bevacizumab (5 mg/kg on days 1, 15, 29), and radiation therapy (50.4 Gy). Surgery was performed by 6 weeks after neoadjuvant therapy. Beginning 8 to 12 weeks after surgery, patients received FOLFOX plus bevacizumab (5 mg/kg) every 2 weeks for 12 cycles. RESULT(S): Fifty-four of 57 enrolled patients were eligible. Forty-nine (91%) patients completed preoperative therapy and underwent surgery. Nine patients (17%; 90% confidence interval, 9%-27%) achieved pathologic complete response. Thirty-two patients (59%) experienced pathologic tumor downstaging, and 53% and 15% of patients experienced worst grade 3 and grade 4 acute toxicity, respectively. Forty-seven percent of patients who underwent surgery experienced a surgical complication. CONCLUSION(S): The primary endpoint of a 30% pathologic complete response rate was not reached; however, the majority of patients experienced pathologic downstaging with this regimen. Increased wound-healing delays and complications may have been related to the addition of bevacizumab, oxaliplatin, or both. Continued observation of these patients will establish the long-term morbidity and efficacy of this combined modality approach. © 2012 American Cancer Society.",Excluded
3635,"Repeat Gamma Knife surgery for trigeminal neuralgia: long-term results. The purpose of this study was to assess the long-term outcome achieved after repeat Gamma Knife surgery (GKS) for trigeminal neuralgia (TN) using a uniform treatment plan. Between 1985 and 2010, 53 patients underwent repeat GKS for refractory TN. In the initial GKS, which involved targeting the root entry zone of the trigeminal nerve, a maximal dose of 80 Gy was used with a 4-mm collimator so that the 50% isodose line abutted the pons. In the second GKS, the treatment plan consisted of a 70-Gy dose directed at a target 4-5 mm distal to the first target on the trigeminal nerve. The mean follow-up duration in these patients was 42 months. Outcomes were defined using the Marseille scale: excellent (Class I or II, no pain with or without medications), good (Class III or IV, >= 50% relief), and poor (Class V, < 50% relief). Trigeminal neuralgia pain was controlled (>= 50% improvement with or without medications) after repeat GKS in 70% of patients at 1 year, 50% at 3 years, 50% at 5 years, and 50% at 10 years, as defined by a Kaplan-Meier analysis. A correlation was found between facial numbness and pain relief (p = 0.047). No difference was found between patients with Type 1 TN and those with Type 2 TN, and there was no correlation between the best relief obtained and long-term durability of relief from pain. Twenty-two patients (47.8%) described their trigeminal dysfunction in the following manner: numbness (45.6%), dry eye (10.9%), taste change (8.7%), or jaw weakness (2.2%). In only 8.7% of cases did the patient experience facial numbness that was regarded as bothersome. Repeat GKS for TN at the doses used provides substantial long-term relief. Treatment failure occurred up to 28 months after the second GKS. Facial numbness correlated with more durable pain relief after repeat GKS in this series.",Excluded
2652,"Quantitative Accuracy and Lesion Detectability of Low-Dose 18F-FDG PET for Lung Cancer Screening. Lung cancer remains responsible for more deaths worldwide than any other cancer, but recently there has been a significant shift in the clinical paradigm regarding the initial management of subjects at high risk for this disease. Low-dose CT has demonstrated significant improvements over planar x-ray screening for patient prognoses and is now performed in the United States. Specificity of this modality, however, is poor, and the additional information from PET has the potential to improve its accuracy. Routine screening requires consideration of the effective dose delivered to the patient, and this work investigates image quality of PET for low-dose conditions, in the context of lung lesion detectability. Reduced radiotracer doses were simulated by randomly discarding counts from clinical lung cancer scans acquired in list-mode. Bias and reproducibility of lesion activity values were relatively stable even at low total counts of around 5 million trues. Additionally, numeric observer models were developed and trained with the results of 2 physicians and 3 postdoctoral researchers with PET experience in a detection task; detection sensitivity of the observers was well correlated with lesion signal-to-noise ratio. The models were used prospectively to survey detectability of lung cancer lesions, and the findings suggested a lower limit around 10 million true counts for maximizing performance. Under the acquisition parameters used in this study, this translates to an effective patient dose of less than 0.4 mSv, potentially allowing a complete low-dose PET/CT lung screening scan to be obtained under 1 mSv. Copyright © 2017 by the Society of Nuclear Medicine and Molecular Imaging.",Excluded
2849,"New type of hip arthroplasty failure related to modular femoral components: Breakage at the neck-stem junction. Total hip replacements (THR) with modular femoral components (stem-neck interface) make it possible to adapt to extramedullary femoral parameters (anteversion, offset, and length) theoretically improving muscle function and stability. Nevertheless, adding a new interface has its disadvantages: reduced mechanical resistance, fretting corrosion and material fatigue fracture. We report the case of a femoral stem fracture of the female part of the component where the modular morse taper of the neck is inserted. An extended trochanteric osteotomy was necessary during revision surgery because the femoral stump could not be grasped for extraction, so that a long stem had to be used. In this case, the patient had the usual risk factors for modular neck failure: he was an active overweight male patient with a long varus neck. This report shows that the female part of the stem of a small femoral component may also be at increased failure risk and should be added to the list of risk factors. To our knowledge, this is the first reported case of this type of failure. © 2013 Elsevier Masson SAS.",Excluded
1398,"Telomere stability correlates with longevity of human beings exposed to ionizing radiations. Normal somatic cells have a finite number of divisions, a limited capacity to proliferate. Human telomeres contain TTAGGG repeats which are considered a molecular clock marker. The gradual and progressive telomere shortening at each replicative cycle is associated, through the activation of pRB and p53 pathways and genomic instability, to the replicative senescence, a non-dividing state and widespread cell death. There is no information available about telomere status in individuals who live long and have been exposed to ionizing radiations (IR). To determine the telomere stability, we examined telomeres at metaphase, G2-type chromosome aberrations after IR treatment and karyotypic analysis of 15 individuals. Three individuals were above the age of 80 years and 1 among the 3 was estimated to have received more than 10 Gy of occupational exposure about 30 years back. The other 12 were cancer patients that had received more than 50 Gy of gamma-radiation for therapeutic purposes. No telomere instability or defective G2 chromosome repair was found in 3 individuals above the age of 80 years. Whereas, 3 out of 7 prostate and 1 out of 5 breast cancer patients showed higher G2-type chromosome damage as well as a high frequency of telomeric association (also known as chromosome end associations) along with frequent loss of telomeres. Present studies demonstrate that telomere stability along with normal G2 chromosome repair correlates with the longevity of human beings, whereas defective G2 chromosome repair and telomere instability correlate with the radiotherapy related late toxicity.",Excluded
79,"Effects of 2.45-GHz microwave radiation and phorbol ester 12-O-tetradecanoylphorbol-13-acetate on dimethylhydrazine-induced colon cancer in mice. The purpose of this study was to investigate the effects of 2.45 GHz microwave (MW) radiation on dimethylhydrazine (DMH)-induced colon cancer in mice. The subjects were 115 Balb/c mice 4 weeks of age. The animals were divided into group A (control), group B (DMH), group C (DMH+MW), and group D [DMH + 12-O-tetradecanoylphorbol-13- acetate (TPA)]. Radiation (10 mW/cm2) was delivered dorsally with the E field parallel to the mouse's long body axis in an anechoic chamber. Radiations were administered 3 hr daily, 6 days per week, over a period of 5 months. The average SAR was estimated to be 10-12 W/kg. During the course of radiation treatments, DMH was injected once per week. The tumor promoter TPA was administered once per week for 10 weeks, from the third week on, after the initial treatment. The incidence of tumors did not significantly differ between the three test groups (groups B, C, and D; P > 0.25). However, the number of tumors, the size of the tumors, and the incidence of protuberant and infiltrative types in tumor-bearing animals were higher in group D compared to groups B and C (P < 0.05). No difference was found between groups B and C (P > 0.25). The study indicates that 2.45 GHz microwave radiation at 10 mW/cm2 power density did not promote DMH-induced colon cancers in young mice. The study also showed that TPA could accelerate colon tumor production if a tumor was initiated.",Excluded
467,"Optimal management in optic nerve sheath meningioma - A multicentre study and pooled data analysis. Optic nerve sheath meningiomas (ONSMs) are rare, benign neoplasms of the anterior visual pathway. The optimal modality of radiotherapy for treatment has not yet been established. This is the first study to show significant difference in visual outcomes between radiotherapy subtypes in the management of ONSM. We performed a retrospective analysis of visual outcomes and side effects in ONSM patients treated with radiotherapy at three centres in Sydney, Australia, between 2000 and 2016. 15 patients with ONSM were included, and visual outcomes (visual acuity, visual fields, colour vision, OCT retinal nerve fibre layer thickness and radiological tumour response) and treatment toxicities were assessed. Pooled data analysis of available studies was also performed. Statistical analysis was performed with binomial, two-tailed chi-squared tests and Fisher exact tests. In our cohort a significant majority experienced improved visual field (p = 0.046), stable or improved visual acuity (p = 0.0017) and colour vision (p = 0.015) after fractionated radiotherapy. Pooled analysis with strict inclusion criteria found 3D conformal radiotherapy to offer significantly poorer visual acuity compared to fractionated stereotactic radiotherapy (p = 0.008). When all published studies were included, stereotactic radiosurgery was superior to 3D conformal methods (p = 0.035), and equivalent to other fractionated methods. 3D conformal methods also had significantly higher rates of long-term side effects. These results support the use of fractionated radiotherapy and radiosurgery for ONSM treatment, however 3D conformal methods cannot be recommended.Copyright © 2020 Elsevier Ltd",Excluded
644,"Intrinsic Functional Boundaries of Lateral Frontal Cortex in the Common Marmoset Monkey. The common marmoset (Callithrix jacchus) is a small New World primate species that has been recently targeted as a potentially powerful preclinical model of human prefrontal cortex dysfunction. Although the structural boundaries of frontal cortex were described in marmosets at the start of the 20th century (Brodmann, 1909) and refined more recently (Paxinos et al., 2012), the broad functional boundaries of marmoset frontal cortex have yet to be established. In this study, we sought to functionally derive boundaries of the marmoset lateral frontal cortex (LFC) using ultra-high field (9.4 T) resting-state functional magnetic resonance imaging (RS-fMRI). We collected RS-fMRI data in seven (four females, three males) lightly anesthetized marmosets and used a data-driven hierarchical clustering approach to derive subdivisions of the LFC based on intrinsic functional connectivity. We then conducted seed-based analyses to assess the functional connectivity between these clusters and the rest of the brain. The results demonstrated seven distinct functional clusters within the LFC. The functional connectivity patterns of these clusters with the rest of the brain were also found to be distinct and organized along a rostrocaudal gradient, consonant with those found in humans and macaques. Overall, these results support the view that marmosets are a promising preclinical modeling species for studying LFC dysfunction related to neuropsychiatric or neurodegenerative human brain diseases. SIGNIFICANCE STATEMENT The common marmoset is a New World primate that has garnered recent attention as a powerful complement to canonical Old World primate (e.g., macaques) and rodent models (e.g., rats, mice) for preclinical modeling of the human brain in healthy and diseased states. A critical step in the development of marmosets for such models is to characterize functional network topologies of frontal cortex in healthy, normally functioning marmosets, that is, how these circuitries are functionally divided and how those topologies compare to human circuitry. To our knowledge, this is the first study to demonstrate functional boundaries of the lateral frontal cortex and the corresponding network topologies in marmoset monkeys. Copyright © 2019 the authors 0270-6474/19/391020-10$15.00/0.",Excluded
