,titleabstract,decision
1695,"Surgical treatment of the squamous cell carcinoma of tongue and floor of mouth: Post-operative radiotherapy effect Assessment of the postoperative irradiation effectiveness for improvement local control of squamous cell carcinoma of tongue and floor of the mouth in stages III and IV. Study Design: clinical retrospective. Material(s) and Method(s): a retrospective case-series of 72 patients with squamous cell carcinoma of tongue and floor of mouth who underwent surgery. The local control rate was assessed in front of stage, surgical margins and postoperative radiotherapy. Result(s): local recurrences were diagnosed in 28 (38%) patients. Only T stage and lymph node metastases were related to recurrences in the primary site. Control of disease in the primary site was achieved in 80% of pN0 patients and postoperative radiotherapy didn't show any effect in this group. Conclusion(s): advanced local disease without lymph node metastases can be treated with surgery only.",Excluded
1671,"Three-dimensional structures of avian beta-microseminoproteins: insight from the chicken egg-specific beta-microseminoprotein 3 paralog Beta-microseminoproteins (MSMBs) are small disulfide-rich proteins that are conserved among vertebrates. These proteins exhibit diverse biological activities and were mainly reported to play a role in male fertility, immunity, and embryogenesis. In this work, we focused on the chicken MSMB3 protein that was previously depicted as an egg antibacterial protein. We report that MSMB3 protein is exclusively expressed in the reproductive tissues of laying hens (in contrast to chicken MSMB1 and MSMB2 paralogs), to be incorporated in the egg white during the process of egg formation. We also showed that chicken MSMB3 possesses highly conserved orthologs in bird species, including Neognathae and Palaeognathae. Chicken MSMB3 was purified from egg white using heparin affinity chromatography and was analyzed by top-down and bottom-up proteomics. Several proteoforms could be characterized, and a homodimer was further evidenced by NMR spectroscopy. The X-ray structure of chicken MSMB3 was solved for the first time, revealing that this protein adopts a novel dimeric arrangement. The highly cationic MSMB3 protein exhibits a distinct electrostatic distribution compared with chicken MSMB1 and MSMB2 structural models, and with published mammalian MSMB structures. The specific incorporation of MSMB3 paralog in the egg, and its phylogenetic conservation in birds together with its peculiar homodimer arrangement and physicochemical properties, suggests that the MSMB3 protein has evolved to play a critical role during the embryonic development of avian species. These new data are likely to stimulate research to elucidate the structure/function relationships of MSMB paralogs and orthologs in the animal kingdom.Copyright © 2021 The Authors. FEBS Open Bio published by John Wiley & Sons Ltd on behalf of Federation of European Biochemical Societies.",Excluded
264,"Brachial plexopathy: recurrent cancer or radiation? We reviewed clinical and electrodiagnostic features of 16 patients with neoplastic brachial plexopathy (NBP) and 17 patients with radiation-induced plexopathy (RBP). The groups were similar in symptom-free interval after cancer diagnosis and location of the plexus lesions. NBP patients had pain and Horner's syndrome; RBP patients had paresthesias, but rarely Horner's. NBP patients presented earlier after symptom onset and had a shorter course. RBP patients more frequently had abnormal sensory and normal motor nerve conduction studies and characteristically had fasciculations or myokymia on EMG.",Excluded
960,"RadRAT: a radiation risk assessment tool for lifetime cancer risk projection Risk projection methods allow for timely assessment of the potential magnitude of radiation-related cancer risks following low-dose radiation exposures. The estimation of such risks directly through observational studies would generally require infeasibly large studies and long-term follow-up to achieve reasonable statistical power. We developed an online radiation risk assessment tool (RadRAT) which can be used to estimate the lifetime risk of radiation-related cancer with uncertainty intervals following a user-specified exposure history (https://irep.nci.nih.gov/radrat). The uncertainty intervals constitute a key component of the program because of the various assumptions that are involved in such calculations. The risk models used in RadRAT are broadly based on those developed by the BEIR VII committee for estimating lifetime risk following low-dose radiation exposure of the US population for eleven site-specific cancers. We developed new risk models for seven additional cancer sites, oral, oesophagus, gallbladder, pancreas, rectum, kidney and brain/central nervous system (CNS) cancers, using data from Japanese atomic bomb survivors. The lifetime risk estimates are slightly higher for RadRAT than for BEIR VII across all exposure ages mostly because the weighting of the excess relative risk and excess absolute risk models was conducted on an arithmetic rather than a logarithmic scale. The calculator can be used to estimate lifetime cancer risk from both uniform and non-uniform doses that are acute or chronic. It is most appropriate for low-LET radiation doses < 1 Gy, and for individuals with life-expectancy and cancer rates similar to the general population in the US.",Excluded
705,"Assessment of radiation-induced liver injury with computed tomography OBJECTIVE: To review the appearance of radiation-induced liver injury on computer tomography for quantitative assessment of dosimetric changes in different radiological reactions and the influence of time-effect. METHOD(S): The focal liver reactions of 35 patients treated with three-dimensional conformal radiation therapy (3-D CRT) for liver malignancies were evaluated, with the applied doses of 36-65 Gy in 4-28 fractions completed in 8-41 days. All patients received nonenhanced CT scan and arterial-dominant phase contrast-enhanced CT scan 1-6 months after therapy. The liver tissue density in irradiated and nonirradiated liver was compared, and the reaction type and the threshold dose determined radiologically. RESULT(S): On at least one follow-up examination, 51.4% of patients were found to have a focal radiation reaction in the liver. The radiation reaction was hypodense in 43.75% of the follow-up nonenhanced CT examinations and in 19.23% of arterial-dominant phase contrast-enhanced CT scans. It was hyperdense in 42.31% of arterial-dominant phase contrast-enhanced CT scans. The median threshold dose inducing a radiation reaction was 30.8 Gy (range 18-42.8 Gy). The detected threshold dose was positively correlated with the time of detection of the reaction (P=0.041), with a correlation coefficient of -0.473. On arterial-dominant phase contrast-enhanced CT scans, the threshold dose was significantly higher for hyperdense than for hypodense changes (P=0.017). In additional follow-up, the reaction volume decreased and the reaction types changed on arterial-dominant phase contrast-enhanced CT scans. CONCLUSION(S): The threshold dose can be different in different radiological reaction types on multiphase CT scans. The detected threshold dose is inversely correlated with the time of detection of the early reaction. Multiphase contrast-enhanced CT is helpful to distinguish radiation reactions from recurrent tumors.",Excluded
528,"Field response of the twig beetle, Pityophthorus pubescens, to the aggregation pheromone, (E)-(+)-pityol, is not inhibited by (E)-(-)-pityol, and evidence of monogyny Field studies were conducted to determine the flight response of the twig beetle Pityophthorus pubescens (Marsham) (Coleoptera: Curculionidae: Scolytinae) to the potential aggregation pheromone component, (E)-(+)-pityol, and its racemic form, (E)-(+/-)-pityol, in different Pinus spp. L. (Pinales: Pinaceae) stands in the Basque Country (Northern Spain). Both (E)-(+)-pityol and (E)-(+/-)-pityol equally attracted more males than females, and they were all significantly different from the blank controls. Data about P. pubescens gallery systems in naturally infested P. radiata D. Don branches are also provided. The presence of one male and one female was the most common gallery habitation found in debarked twigs. Current results suggest that P. pubescens may be monogynous and females might mediate the aggregation of mating partners.",Excluded
1290,"Monitoring of residual hematopoiesis after total body irradiation in humans as a model for accidental x-ray exposure: dose-effect and failure of ex vivo expansion of residual stem cells in view of autografting PURPOSE: To evaluate the residual hematopoiesis at different levels of total body irradiation (TBI) dose in bone marrow (BM) and peripheral blood (PB), and to study the dose-effect relationship on hematopoietic immature and mature progenitors. We also investigated the possibility of expanding ex vivo the residual progenitors exposed to different dose levels of TBI., METHODS AND MATERIALS: Eight patients treated for AML (n = 3) and myeloma (n = 5) were included. BM and PB samples were harvested before TBI and after doses of: 5 Gy. Mononuclear cells (MNCs) were assayed for burst-forming unit erythroid (BFU-E), granulocyte-forming unit macrophage (CFU-GM), and long-term culture initiating cells (LTC-ICs). Ex vivo expansion: MNCs (after irradiation and controls) were suspended in long-term cultures and expanded with a combination of five cytokines., RESULTS: CD34+ cells were detectable at 10 Gy. We observed a significant decrease of CFU-GM and BFU-E, respectively, to 13.5% and 8.5% of baseline values for doses <or=2 Gy and to 8.2% and 4.6% for doses ranging between 2.1 and 5 Gy. No dose effect was observed for residual MNCs. LTC-ICs were not detectable after 0.8 Gy. The expansion was not successful after 1.2 Gy., CONCLUSION: This study confirms the significant decrease of human mature and immature progenitors in BM and PB immediately after low-dose TBI. In addition, the lack of expansion suggests that autografting using BM or PB residual stem cells collected and expanded in vitro in case of accidental whole body exposure may be impractical.",Excluded
987,"Thoracic manifestations of small round blue cell tumors: A radiologic-pathologic correlation Objective: To analyze the radiologic and pathologic characteristics of biopsy-proven small round blue cell tumors in the thorax. Material(s) and Method(s): The term small round blue cell"" is frequently used only as a cursory radiologic-pathologic correlation of aggressive tumors throughout the body. We evaluate the imaging characteristics, patient demographics, and pathologic findings in 88 patients with biopsy-proven small round blue cell tumors in the thorax performed within the past 10 years at our institution. All cases included imaging studies of conventional radiography, CT, or PET. Result(s): Review of the pathology database for thoracic small round blue cell tumors examined at our institution in the past 10 years revealed 88 cases in 45 male patients and 43 female patients. There were 66 cases of small cell carcinoma, seven cases of diffuse large B cell lymphoma, five cases of Hodgkin lymphoma, three cases of Ewing sarcoma, three cases of extranodal marginal zone B cell lymphoma, and one case each of posttransplant lymphoproliferative disorder, embryonal rhabdomyosarcoma, desmoplastic small round cell tumor, and peripheral T cell lymphoma. Patients ranged from 10 to 90 years old with an average age of 55.8 years. The oldest average age of presentation was seen in the small cell carcinoma subset, with 68.7 years. Most patients presented with adenopathy or pulmonary nodules/masses. Small cell tumors presented most commonly as smoothly marginated, multilobulated lesions with an average size on presentation of 5.9 cm. For each tumor subtype, we present histologic sections stained with H and E showing large blue nuclei with scant cytoplasms and describe distinguishing immunohistochemical and molecular chromosomal markers. Conclusion(s): A review of thoracic small round blue cell tumors with radiologic-pathologic correlation revealed 88 cases in total, including pathologic diagnoses of small cell carcinoma, diffuse large B cell lymphoma, Hodgkin lymphoma, Ewing sarcoma, extranodal marginal zone B cell lymphoma, posttransplant lymphoproliferative disorder, embryonal rhabdomyosarcoma, desmoplastic small round cell tumor, and peripheral T cell lymphoma. The most common imaging findings were of large, smoothly marginated, multilobulated masses with adenopathy. We present pathologic findings of each tumor subtype with characteristic H and E staining and distinguishing immunohistochemical and molecular chromosomal markers.""",Excluded
2292,"Evolution of coronary computed tomography radiation dose reduction at a tertiary referral center Purpose: We aimed to assess the temporal change in radiation doses from coronary computed tomography angiography (CCTA) during a 6-year period. High CCTA radiation doses have been reduced by multiple technologies that, if used appropriately, can decrease exposures significantly. Method(s): A total of 1277 examinations performed from 2005 to 2010 were included. Univariate and multivariable regression analysis of patient- and scan-related variables was performed with estimated radiation dose as the main outcome measure. Result(s): Median doses decreased by 74.8% (P <.001), from 13.1 millisieverts (mSv) (interquartile range 9.3-14.7) in period 1 to 3.3 mSv (1.8-6.7) in period 4. Factors associated with greatest dose reductions (P <.001) were all most frequently applied in period 4: axial-sequential acquisition (univariate: -8.0 mSv [-9.7 to -7.9]), high-pitch helical acquisition (univariate: -8.8 mSv [-9.3 to -7.9]), reduced tube voltage (100 vs 120 kV) (univariate: -6.4 mSv [-7.4 to -5.4]), and use of automatic exposure control (univariate: -5.3 mSv [-6.2 to -4.4]). Conclusion(s): CCTA radiation doses were reduced 74.8% through increasing use of dose-saving measures and evolving scanner technology. © 2012 Elsevier Inc.",Excluded
476,"Increased radiation from Chernobyl decreases the expression of red colouration in natural populations of bank voles (Myodes glareolus) Pheomelanin is a pink to red version of melanin pigment deposited in skin and hair. Due to its bright colour, pheomelanin plays a crucial function in signalling, in particular sexual signalling. However, production of pheomelanin, as opposed to its dark alternative, eumelanin, bears costs in terms of consumption of antioxidants important for protection of DNA against naturally produced reactive oxidative species. Therefore, decreased expression of pheomelanin is expected in organisms exposed to severe oxidative stress such as that caused by exposure to chronic ionizing radiation. We tested if variable exposure to radiation among natural populations of bank voles Myodes glareolus in Chernobyl affected expression of red colouration in their dorsal fur. The relative redness of dorsal fur was positively correlated with weight, but also negatively correlated with the level of background radiation. These results suggest that the development of the natural red colouration in adult bank voles is affected by ionizing background radiation, and potentially causing elevated levels of oxidative stress. Reduced production of pheomelanin allows more antioxidants to mitigate the oxidative stress caused by radiation. However, changing natural animal colouration for physiological reasons can have ecological costs, if e.g. it causes mismatch with habitat colouration and conspicuousness for predators.",Included
1134,"Superficial Femoral Artery Intervention by Single Transpedal Arterial Access BACKGROUND: Atherosclerotic disease of the superficial femoral artery (SFA) is frequently seen and can be treated with percutaneous interventions, traditionally via femoral artery access. There are limited reports of transpedal artery access for peripheral artery interventions, but none to date describing routine primary transpedal artery approach for SFA stenting. METHOD(S): In this preliminary study, we report 4 patients who underwent successful endovascular SFA stenting using a single transpedal artery access via a new ultra-low profile 6 Fr sheath (Glidesheath Slender; Terumo Corporation). RESULT(S): All patients underwent successful SFA stenting without complication. Procedure time varied from 51 to 72 minutes. The mean contrast amount used was 56 mL; mean fluoroscopy time was 21 minutes; mean radiation dose was 91 mGy. At 1-month follow-up, duplex ultrasonography showed that all pedal arteries had remained patent. CONCLUSION(S): Transpedal artery approach as a primary approach to SFA stenting appears feasible and safe. Comparative trials with standard percutaneous femoral approach are warranted.",Excluded
2364,The oestrous cycle of the adult rat after X-ray sterilization,Included
1368,"Positive impact of low-dose, high-energy radiation on bone in partial- and/or full-weightbearing mice Astronauts traveling beyond low Earth orbit will be exposed to galactic cosmic radiation (GCR); understanding how high energy ionizing radiation modifies the bone response to mechanical unloading is important to assuring crew health. To investigate this, we exposed 4-mo-old female Balb/cBYJ mice to an acute space-relevant dose of 0.5 Gy 56Fe or sham (n = ~8/group); 4 days later, half of the mice were also subjected to a ground-based analog for 1/6 g (partial weightbearing) (G/6) for 21 days. Microcomputed tomography (-CT) of the distal femur reveals that 56Fe exposure resulted in 6578% greater volume and improved microarchitecture of cancellous bone after 21 d compared to sham controls. Radiation also leads to significant increases in three measures of energy absorption at the mid-shaft femur and an increase in stiffness of the L4 vertebra. No significant effects of radiation on bone formation indices are detected; however, G/6 leads to reduced % mineralizing surface on the inner mid-tibial bone surface. In separate groups allowed 21 days of weightbearing recovery from G/6 and/or 56Fe exposure, radiation-exposed mice still exhibit greater bone mass and improved microarchitecture vs. sham control. However, femoral bone energy absorption values are no longer higher in the 56Fe-exposed WB mice vs. sham controls. We provide evidence for persistent positive impacts of high-LET radiation exposure preceding a period of full or partial weightbearing on bone mass and microarchitecture in the distal femur and, for full weightbearing mice only and more transiently, cortical bone energy absorption values. 2019, The Author(s).",Excluded
120,"Individualizing cancer treatment: biological optimization models in treatment planning and delivery PURPOSE: During the last 30 years radiation therapy has developed from classical rectangular beams via conformation therapy with largely uniform dose delivery, but irregular field shapes, to fully intensity modulated dose delivery where the total dose distribution in the tumor can be fully controlled in three dimensions. This last step has been developed during the last 15-20 years and has opened up the possibilities for truly optimized radiation therapy., METHODS AND MATERIALS: Today it is not only possible to produce almost any desired dose distribution in the tumor volume. It is also possible to deliver the dose distribution, which has the highest probability to cure the patient without inducing severe complications in normal tissues. To fully exploit the advantages of intensity-modulated radiation therapy, quality of life or radiobiologic objectives have to be used, preferably combined with predictive assay of radiation sensitivity., RESULTS: This article will briefly discuss the biologic objective functions and the associated advantages in the treatment outcome using new approaches such as consideration of stochastic variations in sensitivity and optimization of the angle of incidence and fractionation schedule with intensity-modulated beams. Finally, different possibilities for realizing general three-dimensional intensity-modulated dose delivery will be discussed., CONCLUSIONS: Once accurate genetically and/or cell survival based predictive assays become available, radiation therapy will become an exact science allowing truly individual optimization considering also the panorama of side-effects that the patient is willing to accept.",Excluded
1294,Quantitative changes in different cell generations of the bone marrow of dogs after a single total-body gamma-irradiation,Included
1491,"CNS cancers and radiation exposure: a case-control study among workers at two nuclear facilities A nested case-control study was conducted among workers employed in two nuclear facilities to investigate the possible association of primary CNS cancers with occupational exposure to radiation from external and internal sources. External radiation monitoring data from film badges were available for 27 cases and 90 matched controls. The radiation dose to the lung from internally deposited uranium was estimated for 47 cases and 120 matched controls from area and personnel monitoring data and was used in analyses in lieu of the brain dose. No association was observed between deaths from CNS cancers and exposure to ionizing radiation from external or internal sources. However, due to the small number of monitored subjects and low doses, a modest association could not be ruled out.",Included
825,"Arterial stiffness and malnutrition but not abpm are associated with all-cause mortality in patients undergoing chronic hemodialysis Objective: Our aim was to analyze association of diurnal variations of blood pressure with all-cause and cardiovascular (CV) mortality in patients undergoing chronic hemodialysis during a follow-up of 48 months. Design and method: A total of 126 HD patients (74m 52w; average age 61.5+/-15.8) were enrolled. All patients were dialysed by European and KDIGO guidelines. ABPM (24-hours) was performed with SpaceLab 90207 after mid-week dialysis; pulse wave velocity (PWV) and aortic augmentation index (AIx) were measured using Arteriograph after mid-week dialysis. Malnutritioninflammation score (MIS) and protein energy wasting (PEW) score were calculated in all enrolled patients. There were 67.6% of patients without prior CV disease, and prior coronary heart disease, valvular disease, atrial fibrillation, stroke, and peripheral arterial disease were diagnosed in 7.1%, 5,6%, 4.7%, 8.7%, 3.9% patients, respectively. Prior diabetes and prior hypertension were diagnosed in 26.2% and 92.4%, respectively. Result(s): There were 74.6% of non-dippers, while white coat hypertension and masked hypertension were diagnosed in 25.4% and 7.9%, respectively. During the follow up period of 48 months 69 patients died from all-cause and 53 from CV mortality. Diurnal variations of blood pressure were not associated with all-cause mortality. Neither white-coat nor masked hypertension were associated with all-cause mortality. Patients with arterio-venous fistula showed significantly better survival when compared to patients with permanent dialysis catheters and in the linear regression model MIS/PEW and PWV were the only predictors of longer survival (b =-0.371, p = 0.001; b =-0.249, p = 0.009). Conclusion(s): Blood pressure characteristics (ABPM) were not predictors of allcause mortality in patients undergoing chronic hemodialysis. On contrary, arterial stiffness and malnutrition were associated with shorter survival. Observed better survival of patients with A-V fistula compared to patients with permanent catheter is very probably reverse epidemiology. Due to small number of CV deaths we were not able to perform analyzes of CV deaths.",Excluded
609,"Coronary CT angiography of patients with a normal body mass index using 80 kVp versus 100 kVp: a prospective, multicenter, multivendor randomized trial OBJECTIVE: We determined the effect of reduced 80-kVp tube voltage on the radiation dose and image quality of coronary CT angiography (CTA) in patients with a normal body mass index (BMI)., SUBJECTS AND METHODS: A prospective, multicenter, multivendor trial was performed of 208 consecutive patients with a normal BMI (< 25 kg/m(2)) who had been referred for coronary CTA and did not have a history of coronary revascularization. Patients were randomized to 80-kVp imaging (n = 103) or 100-kVp imaging (n = 105). Three blinded readers graded interpretability and image quality. Study signal, noise, and contrast were also compared., RESULTS: Imaging with 80 kVp instead of 100 kVp was associated with 47% lower median radiation dose (median dose-length product, 62.0 mGy . cm [interquartile range, 54.0-123.3 mGy . cm] vs 117.0 mGy . cm [110.0-225.9 mGy . cm], respectively; 0.9 mSv [0.8-1.7 mSv] vs 1.6 mSv [1.4-3.2 mSv]; p < 0.001 for each) with no significant difference in interpretability (99% vs 99%; p = 0.99) or image quality (median score, 4.0 [interquartile range, 3.6-4.0] vs 4.0 [interquartile range, 3.8-4.0]; p = 0.20). Studies obtained using 80 kVp were associated with 27% increased signal (mean +/- SD, 756 +/- 157 vs 594 +/- 105 HU; p < 0.001), 25% higher contrast (890 +/- 156 vs 709 +/- 108 HU; p < 0.001), and 50% greater noise (55 +/- 15 vs 37 +/- 12 HU; p < 0.001) with resultant 15% and 16% decreases in signal-to-noise (mean +/- SD, 15 +/- 5 vs 17 +/- 5; p < 0.001) and contrast-to-noise (mean +/- SD, 17 +/- 6 vs 21 +/- 5; p < 0.001) ratios, respectively., CONCLUSION: Coronary CTA using 80 kVp instead of 100 kVp was associated with a nearly 50% reduction in radiation dose with no significant difference in interpretability and noninferior image quality despite lower signal-to-noise and contrast-to-noise ratios. The use of 80-kVp tube voltage should be considered in dose-reduction strategies for coronary CTA of individuals with a normal BMI.",Excluded
1210,"Registry of Plutonium-induced Lung Fibrosis in a Russian Nuclear Worker Cohort A registry of plutonium-induced lung fibrosis diagnosed in members of a cohort of the first Russian nuclear industry facility Mayak Production Association was established. The registry includes 188 plutonium-induced lung fibrosis diagnoses: 117 (62.23%) in males and 71 (37.77%) in females. This paper describes the structure and detailed characteristics of the registry. Plutonium-induced lung fibrosis was shown to have no association with cumulative lung absorbed dose from external gamma rays as of the date of diagnosis. On the contrary, the plutonium-induced lung fibrosis rate was shown to be associated with cumulative lung absorbed dose from incorporated alpha particles and to increase significantly with increasing dose from internal radiation exposure. This paper discusses potential applications of the registry to scientific investigations in the future.",Included
750,"Systematic effects of surgical treatment of hip fractures: gliding screw-plating vs intramedullary nailing AIM: Numerous studies have been published regarding the comparison between intramedullary nail and the dynamic hip screw and plate for the fixation of intertrochanteric fractures in elderly patients. In this paper we present a comparative study of these two methods regarding their systemic effects on this group of patients., MATERIALS-METHODS: This is a randomized trial of 120 consecutive patients with an intertrochanteric fracture treated with either extramedullary fixation (dynamic hip screw and plate; DHS, Synthes-Stratec, Oberdorf, Switzerland) or intramedullary nail (Gamma nail, Stryker Howmedica, Freiburg, Germany and Endovis BA, Citieffe, Bologna, Italy). The parameters that we assessed pre-operatively, in addition to their demographics, included their mental state (MMSE), their nutritional and immune state and their pulmonary function. Intra-operatively we calculated the amount of radiation exposure, the amount of blood loss and the length of operative time for each procedure. Postoperatively we repeated the calculation of the mental and pulmonary state and the blood loss, during days 1, 3, and 10 and related them to the ease of the patient's mobilization., RESULTS: Decreased bleeding and post-operative pain, reduced post-operative morbidity and faster recovery of function were better but not significant in the group of intramedullary fixation (all p>0.05). However, in the same group there were slightly more patients in whom the MMSE was falling, together with their pulmonary function, suggesting that this method probably predisposes to higher chances of pulmonary dysfunction and the possibility of pulmonary embolism., CONCLUSION: We found no significant differences between the two methods of stabilization of these fractures regarding their systemic effects perioperatively. The classic dynamic hip screw can preserve its position as a safe and effective solution for these already vulnerable patients having sustained a trochanteric fracture against the novel intramedullary techniques. Copyright 2009. Published by Elsevier Ltd.",Excluded
1950,"Application of an artificial neural network model for early outcome prediction of gamma knife radiosurgery in patients with trigeminal neuralgia and determining the relative importance of risk factors Objectives: Stereotactic radiosurgery (SRS) is a minimally invasive modality for the treatment of trigeminal neuralgia (TN). Outcome prediction of this modality is very important for proper case selection. The aim of this study was to create artificial neural networks (ANN) to predict the clinical outcomes after gamma knife radiosurgery (GKRS) in patients with TN, based on preoperative clinical factors. Patients and Methods: We used the clinical findings of 155 patients who were underwent GKRS (from March 2000 to march 2015) at Iran Gamma Knife center, Teheran, Iran. Univariate analysis was performed for a long list of risk factors, and those with P-Value < 0.2 were used to create back-propagation ANN models to predict pain reduction and hypoesthesia after GKRS. Pain reduction was defined as BNI score 3a or lower and hypoesthesia was defined as BNI score 3 or 4. Result(s): Typical trigeminal neuralgia (TTN) (P-Value = 0.018) and age>65 (P-Value = 0.040) were significantly associated with successful pain reduction and three other variables including radiation dosage >85 (P-Value = 0.098), negative history of diabetes mellitus (P-Value = 0.133) and depression (P-Value = 0.190). On the other hand, radio dosage>85 (P-Value = 0.008) was significantly associated with hypoesthesia, other related risk factors (with p-Value<0.2), were history of multiple sclerosis (P-Value = 0.106), pain duration more than 10 years before GKRS (P-Value = 0.115), history of depression (P-Value = 0.139), history of percutaneous ablative procedures (P-Value = 0.148) and history of diabetes mellitus (P-Value = 0.169).ANN models could predict pain reduction and hypoesthesia with the accuracy of 84.5% and 91.5% respectively. By mutual elimination of each factor in this model we could also evaluate the contribution of each factor in the predictive performance of ANN. Conclusion(s): The findings show that artificial neural networks can predict post operative outcomes in patients who underwent GKRS with a high level of accuracy. Also the contribution of each factor in the prediction of outcomes can be determined using the trained network.Copyright © 2018",Excluded
1188,"To Compare the therapeutic efficacy and safety of fexofenadine with chlorpheniramine and betamethasone (oral) in the treatment of allergic rhinitis Aim and Objectives: To compare then therapeutic efficacy and safety of Fexofenadine with Chlorpheneramine maleate and Betamethasone short course therapy given orally (which are still the most commonly used drugs in government hospitals) in the treatment of allergic rhinitis. To compare the effects of Fexofenadine, Chlorpheneramine and Betametasone on eosinophil count and IgE levels. To compare the cost effectiveness of the Fexofenadine, Chlorpheneramine and Betametasone in the treatment of Allergic Rhinitis. Material(s) and Method(s): A prospective study was done over a period of 1 month (20th July 2012 to 20th August 2012) over 75 people aged between 15 to 45 years including males and females at Warangal. They were divided into 3 groups. Group I (n: 25) used Fexofenadine 120 mg, O.D., for 14 days. Group II (n: 25) used CPM 4 mg, O.D., for 14 days. Group III (n: 25) used Betametasone 0.5 mg, B.D., for 7 days. Presenting complaints with duration, personal history of exposure to any allergens, family history of any allergies, general examination of the patient, ENT examination, Investigations: CBP with DLC, Absolute eosinophil count, X-Ray of paranasal sinuses, Skin test for allergy, IgE levels in the serum. Result(s): The three drugs Fexofenadine, Chlorpheneramine and Betametasone were found to have similar levels of efficacy in controlling the symptoms of allergic rhinitis. The physical signs improved better with Chlorpheneramine than the other two drugs. Fexofenadine was found to be most effective in suppression of skin reactions to the allergens. It was closely followed by Betametasone and then Chlorpheneramine. The anti-histamine, Fexofenadine and Chlorpheneramine had no significant effect on the absolute eosinophil count and serum IgE levels whereas Betametasone had significant effect. The Cost burden is extremely low on patients using CPM followed by betamethasone than n fexofenadine. Conclusion(s): According to the results Fexofenadine, CPM Betamethasone have almost equally therapeutic efficacy. Betamethasone cannot be given for very long time because of its wide range of side effects. In rural place like Warangal(KMC) where people can't effort money for treatment, CPM is the better drugbecause it has equal therapeutic efficacy and cost burden is very less compared to othersit is at an affordableprice.",Excluded
3588,"Seasonality of vitamin D status in older people in Southern Germany: implications for assessment BACKGROUND: from a clinical and public health perspective, it is important to understand the influence of seasonality on the serum vitamin D level to adequately assess and interpret an individual measurement. Therefore, the aim of this study was to analyse the effects of seasonal conditions on 25-hydroxyvitamin D (25(OH)D) serum levels in a population-based cohort of older people., METHODS: between March 2009 and April 2010 the 25(OH)D serum level was assessed in 1,418 community-dwelling individuals living in Germany aged >=65 years (56.7% men) with no subscribed vitamin D supplementation. Least-square means of monthly 25(OH)D serum levels with 95% confidence intervals (CI) were estimated, adjusted for gender, age and body mass index. Additionally, the proportion of vitamin deficiency (<20 ng/ml), insufficiency (20-<30 ng/ml) and sufficiency (30 ng/ml or higher) were estimated for each month. Finally, mean values of daily total global solar radiation and daylight were calculated for each month., RESULTS: the minimum 25(OH)D serum level was observed in March with 15.4 ng/ml (SD = 6.56 ng/ml) and the maximum in August with 25.6 ng/ml (SD = 6.59 ng/ml). Compared with daylight and global solar radiation the progression over the year was similar but delayed by ~2 months. The proportion of vitamin D deficiency, insufficiency and sufficiency were 78.8, 19.2 and 1.9% in March and 16.1, 63.4 and 20.5% in August, respectively., CONCLUSION: vitamin D insufficiency was very common in this cohort and showed a strong seasonal effect with lowest values in March.",Excluded
6,"Image-guided intensity-modulated radiotherapy for patients with locally advanced gastric cancer: a clinical feasibility study BACKGROUND: The aim of this study was to determine the medical and technical feasibility of intensity-modulated radiotherapy (IMRT) in high-risk nonmetastatic gastric cancer stage II and III after primary gastrectomy and D2 lymphadenectomy., METHODS AND MATERIALS: A prospective nonrandomized phase II trial was performed on 25 consecutive patients with gastric cancer with high risk (T3-4, N1-3, G2-3, R0-1). The dose delivered was 45 Gy (1.80 Gy per fraction) in IMRT technique. Concurrent 5-fluorouracil-based chemotherapy at 225 mg/m(2) was administered as a continuous intravenous infusion. Primary endpoints were acute gastrointestinal toxicity (CTC 4.0) and technical feasibility of IMRT in regard to dose planning and radiation delivery., RESULTS: Early acute events were defined as clinical and chemical adverse effects of IMRT and concurrent chemotherapy during treatment. By definition, 90 days after the end of IMRT has been evaluated as acute-phase toxicity. No patient had grade 4 or higher acute adverse events. Clinical grade 3 toxicity occurred in two patients (8%) with diarrhea and in one case (4%) with nausea. Hematological changes with grade 3 occurred in three cases (12%) with hemoglobin decrease, in five cases (25%) as leukopenia, and in one case (4%) with thrombocytopenia. The mean dose for liver was 16 Gy and the percentage volume exceeding 30 Gy (V30) was 21%. Mean dose for right and left kidney was 9 and 13 Gy, respectively, and V20 was 9% and 13%, respectively. Heart received a median dose of 15 Gy and V40 was 17%. The mean dose to the bowel was 11 Gy and V40 was 6%. Spinal cord had at maximum 33 Gy in median. Specifics of dose distribution, including the coverage, for the target region were as follows: minimum was 33 Gy, maximum 48.6 Gy, and mean dose 44.6 Gy. The prescribed dose (45 Gy) covered 99% and 95% of planning target volume (OTV) in 66% and 92% of cases, respectively. Median PTV was 15.77 ml (range, 805-3,604 ml)., CONCLUSIONS: The data support the practical feasibility of IMRT in adjuvant treatment in high-risk gastric cancer in the postoperative setting as a proof of principle. Acute toxicity has been tolerable.",Excluded
