,titleabstract,decision
892,Radiotherapeutic management of brain metastases. [German],Included
895,"Screening of a large panel of gastrointestinal peptide plasma levels is not adapted for the evaluation of digestive damage following irradiation. The aim of this study was to assess the potential of gastrointestinal peptide plasma levels as biomarkers of radiation-induced digestive tract damage. To this end, plasma levels of substance P, GRP, motilin, PYY, somatostatin-28, gastrin, and neurotensin were followed for up to 5 days in pigs after a 16-Gy whole-body X-irradiation, completed by a histopathological study performed at 5 days. Each peptide gave a specific response to irradiation. The plasma levels of GRP and substance P were not modified by irradiation exposure; neither were those of motilin and PYY. Concerning gastrin, a 2-3-fold increase of plasma concentration was observed in pig, which presented the most important histological alterations of the stomach. The plasma levels of somatostatin, unchanged from 1 to 4 days after irradiation, was also increased by 130% at 5 days. In contrast, a diminution of neurotensin plasma levels was noted, firstly at 1 day (-88%), and from 3 days after exposure (-50%). The present study suggested that changes in gastrin and neurotensin plasma levels were associated with structural alterations of the stomach and ileum, respectively, indicating that they may be relevant biological indicators of radiation-induced digestive damage to these segments.",Included
899,Ultrasonic investigations of the soleus muscle after space flight on the Biosputnik 936. The study was aimed at quantitative and qualitative evaluation of the muscle fibres and the axonal endings of the neuromuscular junctions in the soleus muscle of animals after a space flight on Biosputnik 936. Ultrastructural morphometric studies of the muscle fibres demonstrated diminished volume of sarcomer and accumulation of glycogen granules. The mean number of mitochondrial profiles decreased. The investigations of the axonal endings of the neuromuscular junctions in the soleus muscle showed diminution of the mean number of synaptic vesicles and swelling of the mitochondria. This changing in the fibres and axonal endings we can interpret as the first step of degeneration.,Included
901,"[Features of cognitive audiory evoked potentials changes at participants of liquidation of chernobyl accident consequences the message II. the analysis of late component P300]. At 10 participants of liquidation of consequences of Chernobyl accident (middle age 50.5 +/- 4.0 years) and at 10 healthy persons (middle age 47.0 +/- 6.0 years) are performed complex neuropsychological examination and registration acoustical cognitive evoked potentials (EP) using odd-ball paradigms. Neuropsyhological research has revealed at liquidators disorders of the higher mental functions, such as aspontanity, decrease speech and a visual memory, and also deficit of higher motor functions. According to the analysis of amplitude-time characteristics of component P300 acoustical cognitive EP a decrease in amplitude of this component at liquidators in all areas of the brain, for both experimental situations for all stimulus in comparison with healthy persons the same age was revealed. At the analysis of latent period (LP) P300 at liquidators the most distinct increase was revealed in a situation of passive listening for all kinds of stimulus. The analysis of reactivity of LP in different experimental situations has shown that at healthy persons during passive listening had similar values for all kinds of stimulus, and an account situation the maximum values--for significant stimulus. For liquidators the type of reaction in the form of increase in LP values at the majority of stimulus in both experimental situations. The analysis of regional LP changes of component P300 has found out the maximum distinctions between groups in frontal area of the left hemisphere. Along with it at liquidators the type the reactions similar for all shown stimulus without dependence from their importance in comparison with norm is revealed ""uneconomical, superfluous"". It can testify about decreasing of attention and memory reserves and to promote disorder of the higher mental functions. The described of amplitude-time characteristics of component P300 of acoustical EP at liquidators EP can testify to delay of perception, processing and the information analysis in a combination to easing of inhibitory processes leading to the higher mental dysfunctions. The obtained data have similarity to people of old age, supporting a hypothesis about the accelerated ageing of a brain, and also about pathological development of processes of ageing as a result of influence of low doses of radiation.",Included
908,"Premature aging of an organism and characteristics of its manifestation in remote period after low dose irradiation. [Russian]. In this study 58 participants of the liquidation of the consequences of Chernobyl accident in 1986-1987 were investigated. All the patients complain of constant headaches, disorders of memory, general weakness, rapid fatigability, decreased sexual drive, emotional instability etc. The complex (comprehensive) modern methods of investigation were used to carry out the objective assessment of presented complains and of character of the central nervous system damage: complex computer quantitative analysis of mental capacity; analysis of personality traits by using the MMPI test; single photon emission tomography (with the drug of Ceretec); X-ray computer tomography; magnetic resonance computer tomography. The experimental study with examination of primates who were exposured in sum dose 1 Gy (by drop method) was carried out, too. The results of complex investigation of participants of liquidation of Chernobyl accident consequences enable to postulate the formation of premature aging of an organism in these persons. Data of the experimental study of primates irradiated in dose 1 Gy revealed formation of the brain atrophy in the remote period after low dose radiation exposure.",Included
919,"The hormonal status and carbohydrate-energy metabolism of rats after the long-term action of low doses of ionizing radiation and heat. [Russian]. Hormonal status (blood content of triiodothyronine, thyroxin, insulin, 11-hydroxycorticosteroids), dehydration in the Krebs cycle, and activity of the first enzyme in the pentose-phosphate cycle, glucose-6-phosphate dehydrogenase, in the brain and myocardium of white rats were studied at different time periods after separate and combined prolonged exposure to radiation in relatively small doses and heat. It was found that combination of ionizing radiation and heat led to hypofunction of the endocrine glands and inhibition of dehydration processes in the Krebs Cycle.",Included
922,"Alterations in rat brain neurogenesis following exposure to fractionated doses of ionizing radiation. Ionizing radiation commonly used in the radiotherapy of brain tumours can cause adverse side effects to surrounding normal brain tissue. The adult mammalian subventricular zone (SVZ) of the brain lateral ventricles (LV) and their subsequent lateral ventricular extension, the rostral migratory stream (RMS), is one of the few areas, which retains the ability to generate new neurons and glial cells throughout life. The aim of the present study was to investigate the occurence of radiation-induced alterations of forebrain's neurogenesis. Adult male Wistar rats were investigated 30, 60 or 90 days after whole-body irradiation with fractionated doses of gamma rays (the total dose of 4 Gy). For the study of alterations of the numbers of proliferating cells and precise identification of cell specific phenotype through the migratory pathway, the immunohistochemistry for either doublecortin (DCX), cell marker for immature neurons or glial fibrillary acid protein (GFAP) for labeling of astrocytes were used. However, the data from quantitative analysis of the numbers of proliferating cells are still under evaluation, our preliminary results showed, that fractionated irradiation has long-lasting effect on extent of neurogenesis in this radiosensitive region. Obtained results should have implications for clinical radiotherapy to avoid complications in therapeutic brain irradiation.",Included
928,"[Lipids in nuclei of neocortex neurons and glia under CNS-syndrome in rats]. The effect of a local exposure of rat heads to X-ray radiation at a dose of 200 Gy on the number of phospho- lipids and neutral lipids in the nuclear fraction ofneocortex neurons and glia has been investigated A decrease in the amount ofphosphatidylinositol and an increase in sphingomyelin in neuronal nuclei occurred 2 h after irradiation at the time of repair of locomotive disorders. The amount of phosphatidylcholine and phosphati- dylinositol dropped, and the amount of sphingomyelin and cholesterol increased in the nuclei ofglial cells of the neocortex. Sphingomyelin, phosphatidylinositol, phosphatidylcholine and cholesterol of neuronal nuclei are involved in the dynamics of the CNS syndrome in mammals. Radio resistance of the responses of lipid nuclei in mammals with the CNS syndrome has been shown and a possible role of lipids in the post-irradia- tion DNA repair has been suggested.",Included
934,"Detection of early and late metabolic disorders in irradiated animals by means of the 'sialic test' (Russian). [Russian]. The metabolism of sialic acids in brain, liver, myocardium and blood serum of rats exposed to 20 and 50 wk chronic gamma irradiation and 10 and 20 wk fractionated X irradiation (cumulative dose of 50 rad) was analyzed. The role of irradiation conditions, time factor and daily dose rate in the radiation response of these tissues was demonstrated. The dependence of the latter upon the intensity of the recovery processes and possible compensation mechanisms are discussed.",Included
935,"Effect of intraoperative radiation therapy on enzyme histochemistry of expression muscle of guinea pigs after injury of facial nerve. [Chinese]. PURPOSE: To explore the mechanism of facial nerve recovery after radiotherapy by simulating surgical treatment of parotid gland carcinoma with reserving facial nerve and studying the ability of aerobic metabolism, transmission of neurotransmitter, variation of ultrastructure of motor end and mitochondrion after radiotherapy during operation. METHOD(S): Animal models of treatment group(15Gy) and lethal dose group(17Gy) were established. Succinic dehydrogenase(SDH) and acetylcholine lipase(AchE) of orbicularis oris were measured after radiotherapy. Student's t test was used for statistical analysis. RESULT(S): The activity of SDH and AchE declined after radiotherapy. There was significant difference between treatment group and lethal dose group. One month later, there was a significant improvement in the activity of SDH and AchE in treatment group, while that of lethal dose group continued to decline. CONCLUSION(S): After radiotherapy during parotid gland surgery, the activity of SDH and AchE, transmission of neurotransmitter, and the ability of aerobic metabolism decreased. The ultrastructure of motor end and mitochondrion was destroyed. The variation returned to preoperative levels in treatment group, while did not in lethal dose group.",Included
956,Relation of x-ray induced thymidine uptake to chromosome reversion at prophase in grasshopper neuroblasts,Included
962,"[The biological effects of combined exposure to low-dose irradiation and heavy metal ions]. It was shown that chronic 0.25 Gy irradiation of rats (0.01 Gy/day) at background of heavy metal penetration (Cu2+, 20 mg/l or Co2+, 5 mg/l) with drinking water had caused significant accumulation of the free-radical products proportional to exhausting antioxidant and oxidizing-reduction potential in various organs and tissues. Radiation was shown to be primary harmful factor for the brain, spleen, lungs, and blood plasma, whereas the liver and heart muscle were affected with chemicals at first. Under prolonged unfavourable influence the biochemical changes observed were sustainable and progressing that satisfied to transformation of protective-adaptive reactions into prepathology stage.",Included
965,"Brain damage from 125I brachytherapy evaluated by MR imaging, a blood-brain barrier tracer, and light and electron microscopy in a rat model. Changes in normal rat brain were studied acutely, and at 3, 6, 9, and 12 months following interstitial brachytherapy with high-activity 125I seeds. An 80-Gy radiation dose was administered to an area with a 5.5-mm radius. Effects were measured with magnetic resonance (MR) imaging (with and without gadolinium enhancement), leakage of horseradish peroxidase (HRP), electron microscopy, and light microscopy. Significant histological damage was seen at radiation doses above 295 Gy, and breakdown of the blood-brain barrier was observed only in tissue receiving a dose of 165 Gy or greater. Blood-brain barrier breakdown increased up to the 6-month time point, and thereafter appeared to stabilize or decrease. The area of blood-brain barrier disruption indicated by gadolinium-enhanced MR imaging was greater than that indicated by leakage of HRP.",Included
967,The induction of acute morphological changes in the central nervous system and pituitary body of macaque monkeys by cobalt60 (gamma) radiation,Included
978,"Localization dependent sensitivity of cerebral Na,K-ATPase to irradiation induced oxidative imbalance in rats. Na,K-ATPase represents the key enzyme maintaining the ionic gradient across plasma membrane. It was documented that in directly irradiated organs the activity of this enzyme is decreased. The aim of present study was to clarify the remote effect of irradiation in mediastinal area on the activity of the Na,K-ATPase in selected brain regions in rats. Ionizing radiation in single dose 25 Gy induced alterations in oxidative status of blood plasma. Irradiation also decreased the activity of the Na,K-ATPase in cerebral cortex. Measurements of kinetic properties of the enzyme dependently on the concentration of energy substrate ATP or cofactor Na<sup>+</sup> indicated that the lowered enzyme activity is probably a consequence of decreased number of active molecules of the enzyme, as suggested by lowered V<sub>max</sub> values (by 13 - 14%). Immunoblot analysis revealed that this effect is connected namely to decreased presence of alpha2 and alpha3 subunits (by 25% and 30% respectively). Considering the current concepts about involvement of the malfunction of alpha2 alpha3 subunits in development of primary brain dysfunctions, it may be hypothesized that the lowered functionality of those subunits of Na,K-ATPase may represent a predisposition to neurodegenerative disorders after irradiation. The observed effect seems to be localization dependent as the enzyme in cerebellum resisted to irradiation.",Included
981,The late effects of central nervous system irradiation in the monkey,Included
985,"Postoperative radiotherapy for WHO grade II-III intracranial ependymoma in adults: An intergroup collaborative study (KROG 18-06/KNOG 18-01). Background and purpose: To evaluate the impact of adjuvant postoperative radiotherapy (PORT) in adult WHO grade II-III intracranial ependymoma (IEPN). Material(s) and Method(s): A total of 172 pathologically confirmed adult grade II-III IEPN patients from 12 institutions were eligible. Of them, 106 (61.6%) and 66 (38.4%) patients were grade II and III, respectively. For grade II and III IEPNs, 51 (48.1%) and 59 (89.4%) patients received PORT, respectively. The median dose to the primary tumor bed was 54.0 Gy and 59.4 Gy for grade II and III patients, respectively. The prognostic impact of sex, age, performance, WHO grade, location, size, surgical extent, and PORT on local control (LC), progression-free survival (PFS), and overall survival (OS) were evaluated by univariate and multivariate analysis. Result(s): The median follow-up period for survivors was 88.1 months. The 5-/10-year LC, PFS, and OS rates were 64.8%/54.0%, 56.4%/44.8%, and 76.6%/71.0%, respectively. On multivariate analysis, adjuvant PORT significantly improved LC (P = 0.002), PFS (P = 0.002), and OS (P = 0.043). Older age (P < 0.001), WHO grade III (P < 0.001), larger tumor size (P = 0.004), and lesser surgical extent (P < 0.001) were also negative factors for OS. Adjuvant PORT also improved LC (P = 0.010), PFS (P = 0.007), and OS (P = 0.069) on multivariate analysis for grade II IEPNs. Conclusion(s): This multicenter retrospective study supports the role of adjuvant PORT in terms of disease control and survival in adult grade II-III IEPNs. Prospective randomized trials focused on individualized treatment based on molecular subtypes is warranted. Copyright © 2020 Elsevier B.V.",Included
992,"[Effect of ionizing radiation on cerebral phosphodiesterase]. The authors examined the influence of x-ray irradiation on phosphodiesterase system in the brain of rats and the sensitivity of the enzyme to inhibitors (caffeine, theophyline, thyopental) and activators (imidozol). The animals (Wistar with weights of 150--200 gm/were irradiated singly with a dose of 737 r. Phosphodiesterase activity (PD) was determined by the method of Filburn and Carn (1972) at two substrate concentrations (1 and 100 microM). X-ray irradiation did not change PD with high Km, while the enzyme with low Km was reduced significantly and transitionaly. Caffeine, theophyline and thyopental inhibited more PD with low Km in the irradiated rats in comparison with the control nonirradiated rats. The activating effect of imidazol on PD with low Km was more marked in irradiated rats. These data could be interpreted in the light of the molecular mechanisms, determining the altered action of some drugs after x-ray irradiation.",Included
994,"Terrestrial isopods congregate under a low-level beta-emitter source. Ionizing radiation is ubiquitous, but very few experiments have investigated the biological effects of the natural background radiation at very low doses (>10 mGy/yr). We examined whether the background radiation, or radiation of a slightly higher level, has a role in evoking changes in behaviors of terrestrial isopods (woodlice). Upon exposure to a source giving 15 times the background level placed at one end of a box, a significant increase in the number of woodlice gathering under the beta-source was observed with time, as compared with the sham control. Terrestrial isopods have chemoreceptors (the olfactory system) on the terminal segment of their antennae. An additional experiment confirmed the involvement of these antennae in the radiation effect on behavior. After the excision of the antennae, no beta-taxis response was observed. The behavior of the group exposed to the source giving 30 times the background tended to decrease gradually in the area of the source, and the individuals aggregated in the area away from the source. Thus, the olfactory sensor in the antennae may be an important organ involved in the prompt response to radiation exposure, and the discrimination of the radiation field strengths of radioisotopes.",Included
1002,[Effect of ionizing radiations on the hearing and balance organ],Included
1006,Early and late effects of x-irradiation on the cerebral cortex of the monkey,Included
1023,"Chronic radiation sickness in man caused by long-term gamma rays. [Russian]. A retrospective analysis was made of the leading syndromes of chronic radiation sickness (CRS) induced by external gamma-radiation in a dose of 1.0-9.33 Gy during the disease formation and in the long-term period (30-35 years after diagnosis). The frequency of the hematological and neurological syndromes, secretory alterations in the stomach, efficacy of rehabilitation measures, morbidity in specialists with a history of the clinical manifestations of CRS, who continue working are estimated. The incidence of the main somatic diseases is presented.",Included
1024,"Tissue slice cultures from humans or rodents: a new tool to evaluate biological effects of heavy ions. The aim of this interdisciplinary project is to establish slice culture preparations from rodents and humans as a new model system for studying effects of X-rays and heavy ions within normal and tumor tissues. The advantage of such slice cultures relies on the conservation of an organotypic environment, the easy treatment and observation by live-imaging microscopy, and the independence from genetic immortalization strategies used to generate cell lines. Rat brains as well as human tumors were cut into 300-mum-thick sections and cultivated in an incubator in a humidified atmosphere at 37 degrees C. This is realized by a membrane-based culture system with a liquid-air interface. With this system, it is possible to keep rodent slices viable for several months. Human brain tumor slices remained vital for at least 21 days. Slices were irradiated with X-rays at the radiation facility of the University Hospital in Frankfurt/Main at doses up to 40 Gy. Heavy ion irradiations were performed at GSI (Darmstadt) with different ions, energies, and doses. The irradiated slices were analyzed by 3D-confocal microscopy following immunostaining for DNA damage, microglia, and proliferation markers. The phosphorylated histone gammaH2AX proved to be suitable for the detection of ion traversals in this system.",Included
1058,Jumping at a chance to control cerebral blood flow in astronauts,Included
1061,"Local x-ray irradiation of the rat head (30 Gy). I. Behaviour, brain monoamines and suprarenal catecholamines after 24 and 72 hours",Included
1072,"Oligodendrocyte progenitor cells in the adult rat CNS express myelin oligodendrocyte glycoprotein (MOG). While the effects of high dose X-irradiation on mitotically active progenitor cells and remyelination are well-documented, its effects on myelinating oligodendrocytes are less clear, due in part to divergent views on their mitotic capacity. To examine the effect of X-irradiation on oligodendrocytes, the spinal cord of rats was exposed to 40 Gy of X-irradiation and the number of oligodendrocytes and oligodendrocyte progenitors in the dorsal funiculi at T12 and L1 was determined by in situ hybridization using cRNA-probes for platelet derived growth factor alpha receptor (PDGFRalpha) (to identify oligodendrocyte progenitors), exon 3b of proteolipid protein (PLP) (to identify mature oligodendrocytes) and myelin oligodendrocyte glycoprotein (MOG). X-irradiation resulted in no change in the number of PLP positive cells and no loss of myelin internodes, but caused an almost complete loss of PDGFRalpha-expressing cells, and a reduction in the number of MOG positive cells to a number similar to that found using the PLP exon 3b probe. Importantly, the number of radiation-sensitive MOG-expressing cells was similar to the number of PDGFRalpha positive cells. To determine if the radiation-sensitive MOG positive cells were the same population as the radiation sensitive PDGFRalpha-expressing cells, MOG and PDGFRalpha-expressing cells were isolated from the adult CNS using antibody coated magnetic beads. Twelve to thirteen percent of MOG positive cells were PDGFRalpha positive and nearly all the PDGFRa isolated cells were MOG and galactocerebroside positive. Double immunofluorescence revealed colocalization of NG2 and MOG on cells in the normal adult rat spinal cord. These results show that in situ in the adult rat spinal cord white matter oligodendrocyte progenitors are MOG positive and indicates that expression of MOG cannot be regarded a marker that only identifies mature myelin-supporting oligodendrocytes in tissue.",Included
1073,"High dietary iron increases oxidative stress and radiosensitivity in the rat retina and vasculature after exposure to fractionated gamma radiation. Radiation exposure in combination with other space environmental factors including microgravity, nutritional status, and deconditioning is a concern for long-duration space exploration missions. Astronauts experience altered iron homeostasis due to adaptations to microgravity and an iron-rich food system. Iron intake reaches three to six times the recommended daily allowance due to the use of fortified foods on the International Space Station. Iron is associated with certain optic neuropathies and can potentiate oxidative stress. This study examined the response of eye and vascular tissue to gamma radiation exposure (3 Gy fractionated at 37.5 cGy per day every other day for 8 fractions) in rats fed an adequate-iron diet or a high-iron diet. Twelve-week-old Sprague-Dawley rats were assigned to one of four experimental groups: adequate-iron diet/no radiation (CON), high-iron diet/no radiation (IRON), adequate-iron diet/radiation (RAD), and high-iron diet/radiation (IRON+RAD). Animals were maintained on the corresponding iron diet for 2 weeks before radiation exposure. As previously published, the high-iron diet resulted in elevated blood and liver iron levels. Dietary iron overload altered the radiation response observed in serum analytes, as evidenced by a significant increase in catalase levels and smaller decrease in glutathione peroxidase and total antioxidant capacity levels. 8-OHdG immunostaining, showed increased intensity in the retina after radiation exposure. Gene expression profiles of retinal and aortic vascular samples suggested an interaction between the response to radiation and high dietary iron. This study suggests that the combination of gamma radiation and high dietary iron has deleterious effects on retinal and vascular health and physiology.",Included
1076,Time-intensity factors in radiation response. II. Some genetic factors in brain damage,Included
1082,"The role of radiation and chemotherapy in adult patients with high-grade brainstem gliomas: results from the National Cancer Database. INTRODUCTION: Surgical resection of high-grade brainstem gliomas is challenging and treatment mostly involves radiation and chemotherapy. In this study, we utilized registry data to determine prognostic features and impact of chemotherapy and radiation on overall survival.METHODS: The National Cancer Database was queried from 2006 to 2015 for adult cases with histologically confirmed high-grade brainstem glioma. Covariates including patient demographics, comorbidities, tumor characteristics and treatment parameters were captured. Multivariable Cox proportional hazards regression was performed to identify predictors of survival.RESULTS: A total of 422 patients were analyzed. Most patients (66.6%) underwent postoperative radiation with chemotherapy, 9.2% underwent radiation alone, while the remaining had no postoperative treatment (24.2%). Overall median survival was 9.8 months (95% CI 8.8-12). Survival was longer (p < 0.001) in the radiation + chemotherapy group (median: 14.2 months, 95% CI 11.7-17.1) compared to radiation alone (median: 5.7 months, 95% CI 3.7-12) and no postoperative treatment (median: 1.8 months, 95% CI 1.4-4) groups. In multivariable analysis, increasing age was associated with worse survival (HR: 1.87, 95% CI 1.47-2.37, p < 0.001), whereas radiation + chemotherapy was associated with lower mortality compared to radiation alone (HR: 0.67, 95% CI 0.46-0.98, p = 0.038). In subgroup analysis, postoperative chemotherapy with radiation was associated with significant survival benefit compared to radiation alone for grade IV (HR: 0.46, 95% CI 0.28-0.76, p = 0.003), but not for grade III tumors (HR: 0.87, 95% CI 0.48-1.58, p = 0.65).CONCLUSION: Analysis from a national registry illustrated the effectiveness of radiation with chemotherapy for adult patients with high-grade brainstem gliomas, particularly grade IV. Further research should identify specific patient profiles and molecular subgroups that are more likely to benefit from multimodality therapy.",Included
1083,[Mechanism of convulsive crises produced by irradiation of the head in the rabbit],Included
1087,Nigella sativa oil and thymoquinone reduce oxidative stress in the brain tissue of rats exposed to total head irradiation. <b>Purpose:</b> To evaluate the antioxidant and radio-protective effects of Nigella sativa oil (NSO) and thymoquinone (TQ) on radiation-induced oxidative stress in brain tissue. <b>Materials and methods:</b> Fifty-four Sprague-Dawley rats were divided into six groups to test the radio-protective effectiveness of Nigella sativa oil and thymoquine administered by either orogastric tube or intraperitoneal injection. Appropriate control groups were also studied.,Included
1098,Acute effects of X irradiation on membrane potential and membrane resistance of snail neurones. [German]. Acute X irradiation of the metacerebral giant neurons of Helix pomatia above 1000 R or 3.4 kR/min (dose or dose rate threshold) leads to a significant reduction of the membrane potential. After blocking the afferent excitatory synapses the radiation depolarizations are strongly decreased but not completely suppressed. Long time irradiation at high dose rates and after the blocking of afferent synapses produced a depolarization in 2 phases: an immediate quick depolarization of about 10 mV is followed by a much slower decrease of the membrane potential. Substitution of extracellular sodium by tris ions suppresses the quick depolarization phase. The input resistance of the cell shows a transient increase at the begin of irradiation followed by a substantial decrease. These results are discussed in view of the possible mechanisms of radiation induced permeability changes in excitable membranes.,Included
1108,"Effect of gonadotropin secretion rate on the radiosensitivity of the rat luteinizing hormone-releasing hormone neuron and gonadotroph. To test the hypothesis that the functional state of hypothalamic LHRH neurons and pituitary gonadotrophs might alter their radiosensitivity, we determined the experimental conditions under which the gonadotropin response to castration could be impaired by a single dose of cranial irradiation. Single doses of cranial irradiation greater than 2000 rads were lethal to unshielded rats. Shielding of the oropharynx and esophagus allowed the animals to survive doses up to 5000 rads. Doses between 2000 and 5000 rads had no effect on basal gonadotropin levels for as long as 3 months after irradiation. Irradiation caused a dose- and time-dependent impairment, however, in the gonadotropin response to castration. Impairment of the gonadotropin levels of castrate animals occurred in animals that were irradiated either before or after castration. However, rats irradiated in the castrate state showed a decreased susceptibility to irradiation damage. Additionally, stimulation of the pituitary by LHRH agonist (LHRHa) 3 h before irradiation significantly reduced the impairment of gonadotropin secretion 12-20 weeks after irradiation (P less than 0.05). Thus, increased functional activity of the rat hypothalamus or pituitary at the time of irradiation, induced by either castration or acute LHRHa administration, was associated with some protection against the gonadotropin-lowering effect of irradiation. Based upon these data, we hypothesize that stimulation of gonadotropin secretion at the time of therapeutic cranial irradiation in humans might protect against subsequent impairment of gonadotropin secretion.",Included
1110,"Expression changes of Ang-1, Ang-2, Tie-2 and VEGF in co-culturing of endothelial cells and astrocytes after irradiation by X-ray and their significances. [Chinese]. Objective: To explore the possible relationship between angiopoietin-1 (Ang-1), angiopoietin-2 (Ang-2), Tie-2 and vascular endothelial growth factor (VEGF) and radiation brain injury (RBI) and detect the expressions of VEGF, Ang-1, Ang-2 and Tie-2 in co-cultured endothelial cells and astrocytes after an irradiation of X-ray. Method(s): Murine brain microvascular endothelial cells bEnd. 3 and astrocytes were co-cultured in a Transwell culture plate and then exposed to X-ray at various doses (5, 10, 20 and 30 Gy) and cultured for 24 hours. The group without radiation acted as a control. Western blot was used to detect the expressions of VEGF, Ang-1, Ang-2 and Tie-2. Result(s): As compared with the control group, the expression of VEGF increased in 5, 10, 20 and 30 Gy dose groups [(1.71 +/- 0.11), (2.03 +/- 0.05), (2.20 +/- 0.06), (2.19 +/- 0.08) vs (1.26 +/- 0.10), P < 0.05] ; the expression of Ang-1 decreased in 5, 10, 20 and 30 Gy dose groups [(2.27 +/- 0.07), (2.28 +/- 0.06), (2.01 +/- 0.05), (1.54 +/- 0.08) vs (2.46 +/- 0.04), P < 0.05]; the expression of Tie-2 decreased in 5, 10, 20 and 30 Gy dose groups [(2.40 +/- 0.10), (2.47 +/- 0.06), (1.05 +/- 0.09), (1.00 +/- 0.08) vs(4.80 +/- 0.07), P < 0.05]; the expression of Ang-2 increased in 5 Gy and 10 Gy dose groups [(2.10 +/- 0.07), (2.43 +/- 0.08) vs (1.69 +/- 0.05), P < 0.05] while decreased in 20 Gy and 30 Gy dose groups [(1.12 +/- 0.10), (1.21 +/- 0.04) vs (1.69 +/- 0.05), P < 0.05]. Conclusion(s): X-ray could differentially affect the expressions of VEGF, Ang-1, Ang-2 and Tie-2 in co-cultured endothelial cells and astrocytes. And the differential expressions of VEGF, Ang-1, Ang-2 and Tie-2 may be related with microvascular injury in RBI. Copyright © 2014 by the Chinese Medical Association.",Included
1115,"Spine stereotactic radiosurgery with concurrent tyrosine kinase inhibitors for metastatic renal cell carcinoma. OBJECT Systemic control of metastatic renal cell carcinoma (mRCC) has substantially improved with the development of VEGF, mTOR, and checkpoint inhibitors. The current first-line standard of care is a VEGF tyrosine kinase inhibitor (TKI). In preclinical models, TKIs potentiate the response to radiotherapy. Such improved efficacy may prolong the time to salvage therapies, including whole-brain radiotherapy or second-line systemic therapy. As the prevalence of mRCC has increased, the utilization of spine stereotactic radiosurgery (SRS) has also increased. However, clinical outcomes following concurrent treatment with SRS and TKIs remain largely undefined. The purpose of this investigation was to determine the safety and efficacy of TKIs when delivered concurrently with SRS. The authors hypothesized that first-line TKIs delivered concurrently with SRS significantly increase local control compared with SRS alone or TKIs alone, without increased toxicity. METHODS A retrospective cohort study of patients undergoing spine SRS for mRCC was conducted. Patients undergoing SRS were divided into 4 cohorts: those receiving concurrent first-line TKI therapy (A), systemic therapy-naive patients (B), and patients who were undergoing SRS with (C) or without (D) concurrent TKI treatment after failure of first-line therapy. A negative control cohort (E) was also included, consisting of patients with spinal metastases managed with TKIs alone. The primary outcome was 12-month local failure, defined as any in-field radiographic progression. Multivariate competing risks regression was used to determine the independent effect of concurrent first-line TKI therapy upon local failure. RESULTS One hundred patients who underwent 151 spine SRS treatments (232 vertebral levels) were included. At the time of SRS, 46% were receiving concurrent TKI therapy. In each SRS cohort, the median prescription dose was 16 Gy in 1 fraction. Patients in Cohort A had the highest burden of epidural disease (96%, p < 0.01). At 12 months, the cumulative incidence of local failure was 4% in Cohort A, compared with 19%-27% in Cohorts B-D and 57% in Cohort E (p < 0.01). Multivariate competing risks regression demonstrated that concurrent first-line TKI treatment (Cohort A) was independently associated with a local control benefit (HR 0.21, p = 0.04). In contrast, patients treated with TKIs alone (Cohort E) experienced an increased rate of local failure (HR 2.43, p = 0.03). No toxicities of Grade 3 or greater occurred following SRS with concurrent TKI treatment, and the incidence of post-SRS vertebral fracture (overall 21%) and pain flare (overall 17%) were similar across cohorts. CONCLUSIONS The prognosis for patients with mRCC has significantly improved with TKIs. The present investigation suggests a local control benefit with the addition of concurrent first-line TKI therapy to spine SRS. These results have implications in the oligometastatic setting and support a body of preclinical radiobiological research.",Included
1116,Cosmic radiation may cause dementia,Included
1132,"Increased hippocampal TrkA expression ameliorates cranial radiation-induced neurogenesis impairment and cognitive deficit via PI3K/AKT signaling. Cognitive deficit is one of the most serious complications of cranial radiotherapy of head and neck cancers. However, the underlying mechanism of this cognitive impairment remains unclear. In the present study, the role of tropomyosin receptor kinase A (TrkA) and its ligand neurotrophin nerve growth factor (NGF) were investigated following whole-brain irradiation (WBI). Young male Sprague-Dawley rats underwent WBI at a single dose of 10 Gy. WBI was determined to result in notable memory decline and substantial neurogenesis impairment in the hippocampus 3 months post-irradiation. Compared with the control group, TrkA protein expression was greater in irradiated rats 1 week after WBI, which then decreased significantly by the 3-month time-point. However, no difference in NGF expression was observed from 1 day to 3 months post-WBI. Overexpression of hippocampal TrkA in rats using adeno-associated virus ameliorated memory decline induced by irradiation. Additionally, upregulating TrkA expression rescued irradiation-induced hippocampal precursor cell proliferation and promoted neurogenesis. PI3K, Akt and ERK1/2 phosphorylation were also revealed to be significantly inhibited by WBI, which was ameliorated by TrkA overexpression. Findings of the present study indicated that the TrkA-dependent signaling pathway may serve a critical role in radiotherapy-induced cognitive deficit and impairments in neurogenesis.",Included
