,titleabstract,decision
1518,"Biodistribution and radiation dosimetry of deuterium-substituted 18F-fluoromethyl-[1, 2-2H4]choline in healthy volunteers. UNLABELLED: (11)C-choline and (18)F-fluoromethylcholine ((18)F-FCH) have been used in patients to study tumor metabolic activity in vivo; however, both radiotracers are readily oxidized to respective betaine analogs, with metabolites detectable in plasma soon after injection of the radiotracer. A more metabolically stable FCH analog, (18)F-fluoromethyl-[1,2-(2)H4]choline ((18)F-D4-FCH), based on the deuterium isotope effect, has been developed. We report the safety, biodistribution, and internal radiation dosimetry profiles of (18)F-D4-FCH in 8 healthy human volunteers., METHODS: (18)F-D4-FCH was intravenously administered as a bolus injection (mean +/- SD, 161 +/- 2.17 MBq; range, 156-163 MBq) to 8 healthy volunteers (4 men, 4 women). Whole-body (vertex to mid thigh) PET/CT scans were acquired at 6 time points, up to 4 h after tracer injection. Serial whole-blood, plasma, and urine samples were collected for radioactivity measurement and plasma radiotracer metabolites. Tissue (18)F radioactivities were determined from quantitative analysis of the images, and time-activity curves were generated. The total numbers of disintegrations in each organ normalized to injected activity (residence times) were calculated as the area under the curve of the time-activity curve normalized to injected activities and standard organ volumes. Dosimetry calculations were performed using OLINDA/EXM 1.1., RESULTS: The injection of (18)F-D4-FCH was well tolerated in all subjects, with no radiotracer-related serious adverse event reported. The mean effective dose averaged over both men and women (+/- SD) was estimated to be 0.025 +/- 0.004 (men, 0.022 +/- 0.002; women, 0.027 +/- 0.002) mSv/MBq. The 5 organs receiving the highest absorbed dose (mGy/MBq) were the kidneys (0.106 +/- 0.03), liver (0.094 +/- 0.03), pancreas (0.066 +/- 0.01), urinary bladder wall (0.047 +/- 0.02), and adrenals (0.046 +/- 0.01). Elimination was through the renal and hepatic systems., CONCLUSION: (18)F-D4-FCH is a safe PET radiotracer with a dosimetry profile comparable to other common (18)F PET tracers. These data support the further development of (18)F-D4-FCH for clinical imaging of choline metabolism.",Excluded
1077,"Efficacy of model-based iterative reconstruction technique in non-enhanced CT of the renal tracts for ureteric calculi. The purpose of this study was to assess the efficacy of model-based iterative reconstruction (MBIR), statistical iterative reconstruction (SIR), and filtered back projection (FBP) image reconstruction algorithms in the delineation of ureters and overall image quality on non-enhanced computed tomography of the renal tracts (NECT-KUB). This was a prospective study of 40 adult patients who underwent NECT-KUB for investigation of ureteric colic. Images were reconstructed using FBP, SIR, and MBIR techniques and individually and randomly assessed by two blinded radiologists. Parameters measured were overall image quality, presence of ureteric calculus, presence of hydronephrosis or hydroureters, image quality of each ureteric segment, total length of ureters unable to be visualized, attenuation values of image noise, and retroperitoneal fat content for each patient. There were no diagnostic discrepancies between image reconstruction modalities for urolithiasis. Overall image qualities and for each ureteric segment were superior using MBIR (67.5 % rated as 'Good to Excellent' vs. 25 % in SIR and 2.5 % in FBP). The lengths of non-visualized ureteric segments were shortest using MBIR (55.0 % measured 'less than 5 cm' vs. ASIR 33.8 % and FBP 10 %). MBIR was able to reduce overall image noise by up to 49.36 % over SIR and 71.02 % over FBP. MBIR technique improves overall image quality and visualization of ureters over FBP and SIR.Copyright © 2016, American Society of Emergency Radiology.",Excluded
994,"A novel strategy of radiofrequency hyperthermia (neothermia) in combination with preoperative chemoradiotherapy for the treatment of advanced rectal cancer: A pilot study. The safety of weekly regional hyperthermia performed with 8 MHz radiofrequency (RF) capacitive heating equipment has been established in rectal cancer. We aimed to standardize hyperthermia treatment for scientific evaluation and for assessing local tumor response to RF hyperthermia in rectal cancer. Forty-nine patients diagnosed with rectal adenocarcinoma were included in the study. All patients received chemoradiation with intensity-modulated radiation therapy 5 days/week (dose, 50 Gy/25 times) concomitant with 5 days/week for five times of capecitabine (1700 mg/m2 per day) and once a week for five times of 50 min irradiations by an 8 MHz RF capacitive heating device. Thirty-three patients underwent surgery 8 weeks after treatment. Three patients did not undergo surgery because of progressive disease (PD) and 13 refused. Eight (16.3%) patients had a pathological complete response (ypCR) after surgery. Among patients without surgery, 3 (6.1%) had clinical complete response (CR) and 3 (6.1%) had local CR but distant PD (CRPD). Ninety percent of ypCR + CR patients were shown in 6.21 W min-1 m-2/treatment or higher group of average total accumulated irradiation output with 429degreeC min-1 m-2 or higher group of total accumulated thermal output. However, a patient with CRPD was in the higher total accumulated thermal output group. We propose a new quantitative parameter for the hyperthermia and demonstrated that patients can benefit from mild irradiation with mild temperature. Using these parameters, the exact output, optimal thermal treatment, and contraindications or indications of this modality could be determined in a multi-institutional, future study.Copyright © 2015 The Authors.",Excluded
603,"Impact of low dose myocardial perfusion imaging on patient radiation effective dose and imaging time in real world clinical practice. Objectives To demonstrate proof of concept/practicality of reducing medical radiation exposure from myocardial perfusion imaging (MPI) by adopting low dose protocols in real world clinical practice. Methods A cohort of 100 consecutive patients who were referred for MPI to our nuclear medicine service was imaged with a low dose rest-stress MPI protocol. Traditionally used doses of 10 millicuries (mCi) or 370 megabecquerel (MBq) at rest and 30 mCi (1110 MBq) at stress were decreased to half for the low dose protocol, 5 mCi (185 MBq) at rest and 15 mCi (555MBq) at stress. This decision was based on the principle of lowering the injected dose as much as practically feasible while obtaining good diagnostic quality images with similar 1 million count threshold for image acquisition in a reasonable, patient comfortable imaging time [1]. All imaging was performed using an ultrafast, high resolution, dedicated cardiac camera (D-SPECT, Spectrum Dynamics) [2] in upright position for rest and stress. An additional supine stress image was additionally acquired [3]. The low dose patient cohort was retrospectively compared to a cohort of 100 consecutive patients referred to our service for MPI who were imaged using the traditional dose protocol immediately preceding the adoption of the low dose protocol. Comparison between the two groups in different protocols was made using the average values of administered doses in mCi, radiation effective dose in millisieverts (mSv) and the imaging time in minutes: seconds for each rest, stress and total MPI. All patients were imaged using a single day, rest-stress protocol with technetium99m-sestamibi using either exercise or pharmacological stress as determined clinically by the cardiology team. Results A total of 200 patients with 100 patients in each cohort were evaluated. Traditional dose patients had an average age of 69.8 years (y), male: female ratio of 59:41, weight of 85 kilograms (kg), received a dose of 10.4 mCi (385 MBq) at rest, 31.1 mCi (1151 MBq) at stress. Low dose patients had an average age of 66.6 y, male: female ratio of 52:48, weighed 83.3 kg, and received a dose of 5.28 mCi (195 MBq) at rest, 16.0 mCi (592 MBq) at stress. High dose imaging time in minutes: seconds was 8:17 (rest), 1:46 (stress) and 10:03 (total). Low dose imaging time was 14:36 (rest), 3:24 (stress) and 18:00 (total). As compared to traditional dose protocols, low dose protocols demonstrated significant reduction in average radiation effective dose of 49.1% in rest, 48.5% in stress and 48.7% in total rest-stress MPI. As expected, an increase in imaging time was noted in the low dose protocol, with an average increase of 07:20 min in rest, 03:14 min in stress and 10:34 min in total imaging time, which did not significantly impact patient throughput. No patient complaints were encountered with regards to imaging time by the imaging team. All images were of diagnostic quality, acquired by identical parameters of 1 million count threshold for image acquisition and deemed clinically interpretable by a team of board certified clinical nuclear medicine providers. Conclusions MPI contributes significantly to medical radiation exposure [4]. Low dose MPI can be easily implemented clinically using newer high resolution cardiac specific cameras to achieve markedly lower radiation effective doses to the patient population without significantly impacting patient throughput or diagnostic quality of images. Low dose MPI leads to decreasing medical radiation exposure to the patients, their caregivers, medical staff [5] and to the community as a whole.",Excluded
304,"Cisplatin-docetaxel induction plus concurrent 3-D conformal radiotherapy and weekly chemotherapy for locally advanced non-small cell lung cancer patients: A phase ii trial. Concurrent chemoradiotherapy (CHRT) is the standard of care for unresectable locally advanced stage III non-small cell lung cancer. However, the optimal combination remains unclear. The aim of this study was to evaluate the efficacy of 2 induction chemotherapy cycles (days 1 and 22) with docetaxel 75 mg/m2 and cisplatin 75 mg/m2 followed by concurrent chemotherapy (weekly docetaxel-cisplatin, 20 mg/m2) and 3-D conformal radiotherapy for 6 weeks (66 Gy/5 fractions per week/2 Gy per fraction). The primary endpoint was the response rate. Secondary objectives were toxicity, time to progression, and overall survival. Forty-four patients were included and 40 were eligible. The mean age was 60.5 years (range 40.7-72.1), and 75% had stage IIIB disease. Six patients underwent complete R0 resection including 2 pathologic complete responses after a planned intermediate evaluation. Thirty-three patients completed CHRT. The objective response rate was 65% (95% CI 50.2-79.8). Grade 3-4 hematologic and digestive toxicities were observed mainly during the induction phase. Grade 3 esophagitis (5%) was experienced during CHRT. With a median follow-up of 38.7 months, the median progression-free survival was 28.3 months (95% CI 11.0-35.0) and the median survival rate was 31.4 months. Cisplatin-docetaxel induction followed by concurrent 3-D conformal radiotherapy and weekly chemotherapy is a feasible protocol associated with a promising response rate and acceptable toxicity. Copyright © 2012 S. Karger AG, Basel.",Excluded
1078,"Outcomes of Trimodal Therapy for cT2-3 Urothelial Carcinoma in a Racially Diverse Population: A Single Institution Experience in the Bronx. BACKGROUND: Radical cystectomy (RC) is the historical 'gold standard' treatment for cT2-3 urothelial carcinoma (UC). However, recent evidence supports comparable outcomes of bladder preserving trimodal therapy (TMT) to RC in select patients. OBJECTIVE(S): To assess the oncologic outcomes of our institutional TMT experience. METHOD(S): We retrospectively identified all patients that received radiation therapy (RT) for cT2-3 UC from 2012 to 2018. Clinicopathologic data was then extracted from the patients' medical records. We included patients who underwent RT with or without concurrent chemotherapy for curative intent after diagnostic TURBT, with or without re-staging TURBT. Patient clinical (age, sex, race) and pathologic/disease characteristics of bladder cancer (stage, presence of hydronephrosis, concurrent carcinoma in-situ) were collected. Primary outcomes were: response to TMT (complete response [CR], partial response [PR], progression), recurrence-free, and overall survival. We also analyzed rates of salvage cystectomy and associated disease-specific outcomes. Response was based on the first surveillance imaging, cystoscopy, or TURBT after completion of TMT. RESULT(S): 24 patients underwent TMT during the study period. 29.2% of patients were black/non-hispanic, 37.5% were latino/hispanic, and 20.8% were white/non-hispanic. 58.3% of patients were female. 19 (79.2%), 3 (12.5%), and 2 (8.3%) patients experienced CR, PR and progression after TMT, respectively. At a median follow-up of 22.4 months, 19 (79.2%) patients were recurrence-free, 3 were alive with disease (12.5%), and 2 expired from other causes (8.3%; 1 with and 1 without disease present). Overall, 22 (92.7%) patients were still alive at last follow-up. No clinical variables were significant predictors of CR to TMT. CONCLUSION(S): In concordance with prior reports, TMT offers excellent tumor response rates for patients seeking definitive therapy for cT2-3 UC. Extended follow-up is needed to assess the durability of response and long-term survival after TMT.Copyright © 2020 - IOS Press and the authors. All rights reserved.",Excluded
638,"The outcome of percutaneous coronary intervention in patients with in-stent restenosis who failed intracoronary radiation therapy. OBJECTIVES: This study reports the outcome of patients who failed intracoronary radiation therapy (IRT) for the treatment of in-stent restenosis (ISR)., BACKGROUND: Intracoronary radiation therapy has demonstrated a reduction in the recurrence rate of restenosis for patients with ISR. However, 10% to 30% of these patients require repeat intervention to the irradiated site., METHODS: Of 961 patients who were assigned to gamma or beta radiation for the treatment of diffuse ISR, we evaluated the outcome of 282 (29%) consecutive patients who failed IRT and compared them with the 679 (71%) patients who had successful IRT. For patients who failed radiation, the mean time to the first target vessel revascularization (TVR) was 173 +/- 127 days after the index procedure and the total duration of follow-up was 494 +/- 304 days., RESULTS: Patients who failed IRT were younger (60 +/- 10 vs. 63 +/- 11 years, p = 0.002) and had a higher incidence of restenting (51% vs. 41%, p = 0.003). The majority (55%) of the restenotic lesions after IRT failure were focal (< or =10 mm), with a mean lesion length of 11.9 +/- 1.9 mm. Of the 257 patients who had subsequent TVR after failed IRT, 68 (26%) underwent coronary artery bypass grafting and 189 (74%) underwent percutaneous coronary intervention using balloon in 61%, restenting in 26%, atheroablation in 11%, and the cutting balloon in 2% of cases. At six months, 6% of patients died, 1% had Q-wave MI, 17% had repeat TVR, and the overall rate of major adverse cardiac events was 21%., CONCLUSIONS: The predominant angiographic pattern of lesions in patients who failed IRT is focal restenosis, with these lesions responding well to conventional revascularization methods.",Excluded
2325,"The patient's experience of defaecating proctography: Comparing magnetic resonance with conventional fluoroscopy techniques. Introduction: Fluoroscopy and MRI are currently used to investigate defaecation and pelvic floor dysfunction, with advantages and disadvantages to both modalities. Anecdotally it is suspected that MRI, allowing more privacy, may be better tolerated by patients but that symptoms may be more easily replicated with fluoroscopic technique due to the physiological position. The aim of this study was to evaluate the patient experience of both techniques to potentially help guide the choice of defaecating proctography modality in the future. Method(s): This prospective study was conducted June 2015-March 2017 in a large teaching hospital. Patients undergoing fluoroscopy (FDP) or MR defaecating proctography (MRDP) completed a post-procedure questionnaire rating their satisfaction (1-5, 5 being most satisfied) of different aspects of the test. Result(s): 24 patients underwent FDP and 17 MRDP. Both procedures were scored highly in general for all questions with mean >4.1 and median 5, out of 5. Though not statistically significant, the mean scores for all aspects of the test were slightly higher for fluoroscopy than MR. As well as scoring higher for comfort (4.8 vs 4.4) and dignity maintained (4.6 vs 4.1), the patients who underwent fluoroscopy thought it was easier to replicate symptoms than the patient who underwent MR defaecating proctography (4.6 vs 4.2). Conclusion(s): This study shows that both FDP and MRDP are well tolerated in the investigation of defaecation and pelvic floor dysfunction. FDP was scored consistently higher than MRDP, but this was not statistically significant. Thus, this study suggests that patient tolerance of the test is unlikely to be any worse for FDP than for MRDP. Clinicians and radiologists should take into account risks of radiation exposure as well as potential for surgical management when making their decision as to which test is appropriate. The authors recommend that if the patient is unable to replicate their symptoms in MRDP, fluoroscopy should be performed to ensure significant pathology is not being missed.Copyright © 2018",Excluded
1607,"Neo-adjuvant chemotherapy with cisplatin and short infusional 5-FU in advanced head and neck malignancies. Background: Combination of radical surgery and radiotherapy is the standard management of head and neck malignancies. But due to considerable morbidity of surgery and associated cosmetic and functional deficiencies, often aggravated by adjuvant radiotherapy, many patients prefer only radiotherapy with its' decreased chance of survival. Proper surgical facilities are also not accessible to most of our patients. Neo-adjuvant chemotherapy and loco-regional management by surgery and / or radiotherapy have emerged as a viable alternative. Aim(s): The purpose of this study is to find out the survival outcome as well as toxicity profile of Neo-adjuvant chemotherapy with cisplatin and short infusional (3 hours) 5-FU followed by radiotherapy in advanced head and neck malignancies. Material(s) and Method(s): From June 2002 to December 2003, seventy four patients with advanced head and neck malignancies were planned to be treated with Cisplatin (50 mg / sq. meter) on Days 1 and 2 and 5 - FU (600 mg / sq. meter) on Days 1, 2 and 3 by 3 hour infusion on Day care basis. On completion of four cycles of chemotherapy at 21 days interval, all patients were destined to receive 6000 cGy of radiotherapy to the loco - regional site. Result(s): At one year follow up on completion of therapy, 57% patients were alive and 31% patients were disease free. These 31% patients enjoyed a good quality of life in terms of cosmetic and functional deficits. Toxicities were moderate and easily manageable. Conclusion(s): The study indicated that neo-adjuvant chemotherapy with Cisplatin and short infusional 5 - FU may be delivered on day care basis and results are comparable with Cisplatin and 96 hours continuous infusional 5 - FU. Thus avoiding the continuous infusional 5 - FU, 7 to 10 days in-patient hospitalization during each cycle may be avoided which is a constrain in developing countries like us.",Excluded
2608,"Sun safety knowledge and practice in UK postal delivery workers. BACKGROUND: Postal delivery workers spend a large proportion of their work time outdoors, placing them at increased risk of skin cancer. To date, no studies have examined occupational sun safety knowledge and practice within this group in the UK., AIMS: To describe the occupational sun safety knowledge and practice of UK postal delivery workers and to investigate the association of demographic, personal and occupational factors with knowledge and practice in order to identify potential strategies for improving sun safety in this occupational group., METHODS: Postal delivery workers completed a questionnaire that collected data on occupational sun safety knowledge and practice in addition to demographic, personal and workplace characteristics. One-way analysis of variances were applied to assess differences in knowledge and practice by these characteristics., RESULTS: A total of 1153 postal delivery workers completed the questionnaire, a 60% response rate. Thirty-three per cent reported receiving sun safety training within the previous 12 months. The majority of respondents reported correct knowledge on three of the six domains and good practice on four of the six behavioural domains. However, only one-fifth of respondents reported wearing sunglasses and ensuring a plentiful intake of water. Knowledge and practice differed significantly according to demographic, personal and workplace characteristics., CONCLUSIONS: There is a need to raise the profile of occupational skin cancer in this occupational group and to increase the priority given to occupational sun safety policies alongside targeted and tailored interventions, the effect of which can be evaluated. Copyright © The Author 2015. Published by Oxford University Press on behalf of the Society of Occupational Medicine.",Excluded
1637,"'Plan of the day' adaptive radiotherapy for bladder cancer using helical tomotherapy. Background and purpose: This study assessed the potential of tomotherapy based Image Guided Radiotherapy (IGRT) to increase the accuracy of bladder irradiation using a 'plan of the day' adaptive radiotherapy (ART) technique. Material(s) and Method(s): Ten patients with muscle invasive bladder cancer underwent bladder preservation with trimodality therapy in an ongoing trial. All patients received 64 Gy/32# to the whole bladder and seven of them received a boost of 68 Gy/32# to the tumour bed. The ART technique entailed the generation of six IMRT plans for each patient, using six isotropic PTVs of 5-30 mm applied to the bladder volume (CTV) to generate the PTVs. Megavoltage CT (MVCT) imaging was done to correct positioning errors and choose the 'plan of the day'. Result(s): Post treatment MVCT scans (315 scans) were used to generate multiple anisotropic PTVs for three hypothetical scenarios. Overall, coverage of anterior and superior walls required larger margins than other walls. Maximum geographical miss, in spite of IGRT, was noted for the superior (13.8%) and anterior walls (10.3%). Conclusion(s): Plan of the day ART is a feasible and promising technique for optimal treatment and dose escalation in bladder cancer. © 2011 Elsevier Ireland Ltd All rights reserved. Radiotherapy and Oncology.",Excluded
186,"18F-sodium fluoride pet bone scans. Background Information: 18 F-fluoride is a bone seeking positron emitting tracer with high sensitivity and specificity for detection of osseous lesions, and in particular osteolytic lesions. It is characterized by rapid localization and clearance from the circulation with twice the skeletal uptake and better target to background ratio as compared with the conventional 99m Tc-MDP (methyl diphosphonate) bone scan agent. Additionally, 18 F-flouride PET/CT scans provide higher spatial resolution, shorter imaging time, and slightly less radiation. Furthermore, attenuation correction using CT provides better characterization of morphology and therefore increased accuracy. An analysis of 11 cases of 18 F-fluoride PET bone scans performed between June 2009 and July 2010 demonstrated accurate characterization and localization of osseous lesions as well as nonosseous metastatic lesions. The study population consisted of seven male and four female patients between the ages of 48-68 years with primary cancers of the prostate, kidney, colon, breast, bladder, lung, and the adrenal gland. The administered dose ranged from 7.7-13.6 mCi. Eight out of eleven scans were positive for metastatic disease and three were negative. All findings were correlated with CT. Early detection of bone metastases is significant in therapy planning and monitoring. Accurate demonstration of osseous metastases helps improve patient care and patient outcome. We believe 18 F-fluoride PET/CT can provide more thorough and conclusive evaluation of bone disease than the conventional 99m Tc-MDP. Educational Goals/Teaching Points: Overview of physiology, dosimetry, and clinical advantages of 18 F-NaF bone imaging compared with conventional Tc-MDP bone imaging. Key Anatomic/Physiologic Issues and Imaging Findings/Techniques: Role of 18 F-NaF PET imaging in detection of malignant and benign osseous disease. Conclusion(s): 18 F-fluoride PET/CT scans can provide more thorough and conclusive evaluation of bone disease than the conventional 99mTc-MDP.",Excluded
1004,"Cardiac valve calcifications on low-dose unenhanced ungated chest computed tomography: Inter-observer and inter-examination reliability, agreement and variability. Objectives: To determine inter-observer and inter-examination variability for aortic valve calcification (AVC) and mitral valve and annulus calcification (MC) in low-dose unenhanced ungated lung cancer screening chest computed tomography (CT). Method(s): We included 578 lung cancer screening trial participants who were examined by CT twice within 3 months to follow indeterminate pulmonary nodules. On these CTs, AVC and MC were measured in cubic millimetres. One hundred CTs were examined by five observers to determine the inter-observer variability. Reliability was assessed by kappa statistics (kappa) and intra-class correlation coefficients (ICCs). Variability was expressed as the mean difference +/- standard deviation (SD). Result(s): Inter-examination reliability was excellent for AVC (kappa=0.94, ICC=0.96) and MC (kappa=0.95, ICC=0.90). Inter-examination variability was 12.7+/-118.2 mm3 for AVC and 31.5+/-219.2 mm3 for MC. Inter-observer reliability ranged from kappa=0.68 to kappa=0.92 for AVC and from kappa=0.20 to kappa=0.66 for MC. Inter-observer ICC was 0.94 for AVC and ranged from 0.56 to 0.97 for MC. Inter-observer variability ranged from -30.5+/-252.0 mm3 to 84.0+/-240.5 mm3 for AVC and from -95.2+/-210.0 mm3 to 303.7+/-501.6 mm 3 for MC. Conclusion(s): AVC can be quantified with excellent reliability on ungated unenhanced low-dose chest CT, but manual detection of MC can be subject to substantial inter-observer variability. Lung cancer screening CT may be used for detection and quantification of cardiac valve calcifications. Key points: * Low-dose unenhanced ungated chest computed tomography can detect cardiac valve calcifications. * However, calcified cardiac valves are not reported by most radiologists. * Inter-observer and inter-examination variability of aortic valve calcifications is sufficient for longitudinal studies. * Volumetric measurement variability of mitral valve and annulus calcifications is substantial. © 2014 European Society of Radiology.",Excluded
3313,"Good genes and the maternal effects of polyandry on offspring reproductive success in the bulb mite. Genetic benefits are potentially the most robust explanation of the controversial issue of evolutionary maintenance of polyandry, but the unambiguous demonstration of such benefits has been hindered by the possibility of their confusion with maternal effects. Previous research has shown that polyandrous bulb mite females produce daughters with higher fecundity than monandrous females. Here, we investigate whether this effect arises because polyandrous females invest more in their offspring, or because their offspring inherit 'good genes' from their fathers. Females were mated with either one or four (different) males. However, by sterilizing three of the four males with ionizing radiation, we eliminated any chance of sexual selection (in the polyandrous treatment) so that any differences in the female mating regimes must have been owing to maternal effects. Polyandry had no significant effect on daughter fecundity, thus indicating that any previously documented effects must have been genetic. This was further supported by a significant association between fathers' offensive sperm-competitive ability and the fecundity of their daughters. The association with fathers' sperm defensive ability was not significant, and neither was the association between fathers' sperm competitiveness and sons' reproductive success. However, sons of polyandrous females had lower reproductive success than sons of monandrous females. This shows that the maternal effects of polyandry should be taken into account whenever its costs and benefits are being considered.",Excluded
3331,"Vertebral fracture assessment: A valid tool to detect vertebral fractures in elderly community. Introduction: Vertebral fractures (VFx) are associated with higher morbidity and mortality, increasing the risk of incident fractures. Although only 30% of the VFx cause symptoms, this finding is a relevant issue for managing patients with high fracture risk, as well prevention of new fractures, independently of bone mineral density. Studies have shown effectiveness of Vertebral Fracture Assessment (VFA) to detect prevalent VFx comparable to the spine X-ray, considered as gold standard method. The aim of this study was to compare the performance between VFA and X-ray to identify VFx in healthy elderly men and women from community. Patients and Methods: 429 non-institutionalized subjects (60% women), aged over 65 years, from community (Butanta area, Sao Paulo, Brazil) were enrolled in this cohort. VFA by DXA measurements and spine X-ray (T4 to L4) were analyzed according to semiquantitative method (Genant HK, 1993). The first one was evaluated by two expert rheumatologists by consensus between them. The second one was evaluated by one expert radiologist. The interobserver correlation between VFA and spine X-ray to identify VFx was analyzed by kappa (k) scores. P<0.05 was set as significant. Result(s): The prevalence of VFx in both methods was 29.4%, without significant difference between men and women. Unavailable vertebrae were significantly lower in spine X-ray than VFA (1% and 5.5% respectively, p<0.001), especially among T4-T6. According to VFA, 5013 (96%) vertebrae were considered as normal, 144 (2.7%) had grade 1 fractures, 58 (1.1%) with grade 2 fractures and 12 (0.2) grade 3 fractures. To identify VFx, the sensitivity of VFA was 73% and the specificity was 99.1%. After excluding deformities grade 1, the sensitivity increased to 93% and specificity to 99.6%. The correlation between VFA and X-ray was good (k=0.74). Again, without grade 1, the agreement was also better (k=0.84). The correlation vertebrae by vertebrae between VFA and spine X-ray was lower in T5-T7. There was not significant difference between methods, according by gender (k=0.72 in men, k=0.75 in women). Conclusion. In elderly community, VFA had similar performance to conventional spine X-ray to identify VFx in visible vertebrae. The sensitivity increased after excluding of mild deformities. Thus, this methodology is easy and feasible to be performed during routine DXA measurements, in order to improve the management of patients with higher risk of osteoporotic fractures.",Excluded
2217,"Follow-up of coronary artery bypass graft patency: diagnostic efficiency of high-pitch dual-source 256-slice MDCT findings. OBJECTIVES: Our aim was to evaluate the diagnostic accuracy of 256-slice, high-pitch mode multidetector computed tomography (MDCT) for coronary artery bypass graft (CABG) patency., METHODS: Eighty-eight patients underwent 256-slice MDCT angiography to evaluate their graft patency after CABG surgery using a prospectively synchronized electrocardiogram in the high-pitch spiral acquisition mode. Effective radiation doses were calculated. We investigated the diagnostic accuracy of high-pitch, low-dose, prospective, electrocardiogram-triggering, dual-source MDCT for CABG patency compared with catheter coronary angiography imaging findings., RESULTS: A total of 215 grafts and 645 vessel segments were analyzed. All graft segments had diagnostic image quality. The proximal and middle graft segments had significantly (P < 0.05) better mean image quality scores (1.18 +/- 0.4) than the distal segments (1.31 +/- 0.5). Using catheter coronary angiography as the reference standard, high-pitch MDCT had the following sensitivity, specificity, positive predictive value, and negative predictive value of per-segment analysis for detecting graft patency: 97.1%, 99.6%, 94.4%, and 99.8%, respectively., CONCLUSIONS: In conclusion, MDCT can be used noninvasively with a lower radiation dose for the assessment of restenosis in CABG patients.",Excluded
3270,"Diagnostic tools for female urethral diverticulum: Current perspects. Although once considered quite a rare condition in the past, female urethral diverticulum (UD) would now appear to have a higher frequency, perhaps due to greater attention from physicians. To date, there is no agreement on which is the best method for diagnosis of female UD. Traditionally, the approach was based on quite invasive techniques, such as voiding cystourethrography, and double-balloon urethrography, with satisfactory results but relevant limitations. More recent high-resolution imaging techniques, such as 2D-3D ultrasonography (US) and magnetic resonance imaging (MRI) have also been applied in the study of the abnormalities of the female urethra. US had the advantage of the outpatient setting, non-invasiveness and absence of contrast medium use; MRI, is characterized by high sensitivity thanks to multiplanar capability, with an optimal characterization of periurethral diseases or its abnormalities, and lack of ionizing radiation. A real innovation is represented by computer tomography- voiding cystourethrography, a rapid technique that allows for high quality simultaneous 2D and 3D images of the urethra, well correlated to MRI and consequently with surgical results. Here, we report and comment the available tools in the diagnosis of female UD, focusing particularly on pros and contra of different methods. Copyright © G. Calagna et al., 2019.",Excluded
1314,"DPYD, TYMS, TYMP, TK1, and TK2 genetic expressions as response markers in locally advanced rectal cancer patients treated with fluoropyrimidine-based chemoradiotherapy. This study is to investigate multiple chemotherapeutic agent- and radiation-related genetic biomarkers in locally advanced rectal cancer (LARC) patients following fluoropyrimidine-based concurrent chemoradiotherapy (CCRT) for response prediction. We initially selected 6 fluoropyrimidine metabolism-related genes (DPYD, ORPT, TYMS, TYMP, TK1, and TK2) and 3 radiotherapy response-related genes (GLUT1, HIF-1 alpha, and HIF-2 alpha) as targets for gene expression identification in 60 LARC cancer specimens. Subsequently, a high-sensitivity weighted enzymatic chip array was designed and constructed to predict responses following CCRT. After CCRT, 39 of 60 (65%) LARC patients were classified as responders (pathological tumor regression grade 2 ~ 4). Using a panel of multiple genetic biomarkers (chip), including DPYD, TYMS, TYMP, TK1, and TK2, at a cutoff value for 3 positive genes, a sensitivity of 89.7% and a specificity of 81% were obtained (AUC: 0.915; 95% CI: 0.840-0.991). Negative chip results were significantly correlated to poor CCRT responses (TRG 0-1) (P = 0.014, hazard ratio: 22.704, 95% CI: 3.055-235.448 in multivariate analysis). Disease-free survival analysis showed significantly better survival rate in patients with positive chip results (P = 0.0001). We suggest that a chip including DPYD, TYMS, TYMP, TK1, and TK2 genes is a potential tool to predict response in LARC following fluoropyrimidine-based CCRT. © 2013 Ming-Yii Huang et al.",Excluded
2762,"Patient radiation safety in the development of the medical standards ""patient management protocols"". The aim of the study was to develop a procedure for substantiating the control irradiation levels during medical irradiation. Two databases on the controlled parameters of R-equipment and on the individual patient doses from outpatient cards were analyzed.",Excluded
370,"Lung Cancer Screening with Low-Dose CT: Baseline Screening Results in Shanghai. OBJECTIVE: To report the initial baseline lung cancer screening results with low dose computed tomography (LDCT) in a multicenter study in Shanghai., METHODS: A total of 14,506 subjects underwent LDCT lung cancer screening and completed questionnaires consisting of 13 risk factors for lung cancer in the prospective study. The positive result was defined as any size and density nodule. The nodules were classified into calcified, solid, part-solid, and nonsolid nodules. The positive rate and incidental detection rate of lung cancer and stage I lung cancer were calculated. The proportion of lung nodule and lung cancer with different density and size was analyzed., RESULTS: The positive rate and incidental detection rate of lung cancer was 29.89% and 1.23%, respectively. The incidental detection rate of stage I lung cancer was 0.97%. The proportion of lung cancer in lung nodules and stage I in lung cancer was 3.48% and 81.09%, respectively. The ratio of nonsolid nodule, part-solid nodule, and solid nodule in lung cancer was 52.94%, 31.93%, and 15.13%, respectively. 74.88% lung nodules were less than 5 mm and 94.12% lung cancers were larger than 5mm in size., CONCLUSION: The baseline LDCT lung cancer screening showed subsolid nodules accounted for the majority of lung cancer, and 5 mm in size would be recommended as the positive result threshold. Copyright © 2018 The Association of University Radiologists. Published by Elsevier Inc. All rights reserved.",Excluded
