,titleabstract,decision
3231,"Automatic image segmentation for 3D dosimetry in Lu177-DOTATATE PRRT using a robust cluster algorithm on dynamic SPECT data Aim: In Lu-177-DOTATATE PRRT the estimation of dosimetric values for tumours and radiation sensitive organs such as the kidneys supports individualized therapies. For this purpose a volume-of-interest (VOI) for each entity has to be defined in image data, acquired at days 1, 2 and 3 p.i. We have studied a method to automatically segment tumour and kidney VOIs in 4D SPECT data compared to manually defined VOIs. Material(s) and Method(s): Three patients (mean 70.7y) with neuroendocrine tumours who received 7.4GBq of Lu-177 DOTATATE were imaged with a Dual-head SPECT/CT (Siemens Symbia T2) with 20s/step in 64 steps/head. The CT image taken at day 1 was coregistered to each SPECT dataset and utilized for attenuation correction in penalized OSEM reconstruction employing compensation for distance dependent detector blur and photon scatter. The three SPECT volumes were synthesized to form a 4D SPECT study. A robust k-means cluster algorithm was used to automatically detect eight clusters in these dynamic image data, followed by a labeller to segment each individual connected VOI. For comparison, three to five tumours and two kidney VOIs were manually defined for each patient and an auto contour at the 40% of maximum value was applied. Based on the mean time-activity curves of each selected VOI a 3D dose map was calculated using S-value convolution kernels (Monte Carlo simulation in soft tissue). Result(s): The automatic segmentation successfully found 11 out of 12 tumour VOIs and three out of six kidney cortex VOIs. The missed entities can be addressed to overlapping with surrounding high-activity VOIs, mainly tumours and spleen. The mean dose values of the 11 tumours were 17.2+/-9.1Gy with the automatic and 16.5+/-9.1Gy with the manual method. The estimated dose to the cortex of the three successfully segmented kidneys was 9.7+/-1.7Gy with the automatic and 8.7+/-1.1Gy with the manual method. We found a strong correlation (rho=0.8) and no significant difference (paired t-test) between the dose estimates of both methods. Conclusion(s): The automatic segmentation is a promising approach to reduce the effort to generate dose estimates in PRRT. Nevertheless we observed that the position of kidneys can significantly change between measurement days, hindering an accurate coregistration on the voxel or organ boundary level. These misregistered boundaries can result in false segmentation and dosimetric results. Furthermore the inclusion of structural information such as the CT image into the automatic segmentation algorithm could be a promising improvement.",Excluded
942,"Brachytherapy radiation doses to the neurovascular bundles PURPOSE: To investigate the role of radiation dose to the neurovascular bundles (NVB) in brachytherapy-related impotence.METHODS AND MATERIALS: Fourteen Pd-103 or I-125 implant patients were studied. For patients treated with implant alone, the prostate and margin (clinical target volume [CTV]) received a prescription dose of 144 Gy for I-125 or 115 Gy for Pd-103. Two patients received Pd-103 (90 Gy) with 46 Gy supplemental external beam radiation (EBRT). Axial CT images were acquired 2 to 4 hours postoperatively for postimplant dosimetry. Because the NVBs cannot be visualized on CT, NVB calculation points were determined according to previously published anatomic descriptions. Bilateral NVB points were considered to lie posterior-laterally, approximately 2 mm from the prostatic capsule. NVB doses were recorded bilaterally, at 0.5-cm intervals from the prostatic base.RESULTS: For Pd-103, the average NVB doses ranged from 150 Gy to 260 Gy, or 130% to 226% of the prescription dose. For I-125, the average NVB dose ranged from 200 Gy to 325 Gy, or 140% to 225% of the prescription dose. These was no consistent relationship between the NVB dose and the distance from the prostatic base. To examine the possible effect of minor deviations of our calculation points from the true NVB location, we performed NVB calculations at points 2 mm medial or lateral from the NVB calculation point in 8 patients. Doses at these alternate calculation points were comparable, although there was greater variability with small changes in the calculation point if sources were located outside the capsule, near the NVB calculation point. Three patients who developed early postimplant impotence had maximal NVB doses that far exceeded the average values.CONCLUSIONS: In the next few years, we hope to clarify the role of high NVB radiation doses on potency, by correlating NVB dose calculations with a large number of patients enrolled in an ongoing I-125 versus Pd-103 trial for early-stage patients, for whom detailed dosimetric and potency data are being collected prospectively. In the future, we anticipate that NVB doses may be incorporated into dosimetry guidelines to maximize tumor control and minimize treatment-related morbidity.",Excluded
456,"Zero echo time MRI-only treatment planning for radiation therapy of brain tumors after resection Using magnetic resonance imaging (MRI) as the sole imaging modality for patient modeling in radiation therapy (RT) is a challenging task due to the need to derive electron density information from MRI and construct a so-called pseudo-computed tomography (pCT) image. We have previously published a new method to derive pCT images from head T1-weighted (T1-w) MR images using a single-atlas propagation scheme followed by a post hoc correction of the mapped CT numbers using local intensity information. The purpose of this study was to investigate the performance of our method with head zero echo time (ZTE) MR images. To evaluate results, the mean absolute error in bins of 20 HU was calculated with respect to the true planning CT scan of the patient. We demonstrated that applying our method using ZTE MR images instead of T1-w improved the correctness of the pCT in case of bone resection surgery prior to RT (that is, an example of large anatomical difference between the atlas and the patient).",Excluded
924,"Modification of radiation response of neuroblastoma cells in culture by adenosine 3',5'-cyclic monophosphate (cAMP) and vitamin E succinate",Excluded
1056,Taming the beast: treating associated aneurysms to reduce risk of hemorrhage after radiosurgery for arteriovenous malformations,Included
900,Status of the neuroendocrine functional system as a criterion for evaluating the biological effect of low doses of internal irradiation. [German],Included
1530,"Inhibition of STAT3 enhances the radiosensitizing effect of temozolomide in malignant glioma cells in vitro and in vivo PURPOSE: Despite aggressive treatment with radiation therapy plus concurrent and adjuvant temozolomide (TMZ), the prognosis for glioblastoma remain poor. We investigated the potential of targeting signal transducer and activator of transcription-3 (STAT3) to improve the therapeutic outcome of combined radiotherapy and TMZ in glioblastoma. METHODS ANDMATERIALS: We evaluated the preclinical potential of a STAT3 inhibitor, Cpd188 combined with temozolomide and radiation by in vitro clonogenic assays using two established glioblastoma cell lines (U251, U87) and two patients-derived glioblastoma cell lines (GBL12, GBL28) and in vivo studies using nude mice bearing intracranial U251 xenografts. RESULT(S): Cpd188 potentiated the radiosensitizing effect ofTMZ in U251 glioblastoma cell line which has high levels of p-STAT3 expression and in vitro. Increased radiosensitizing effects ofTMZwere associated with the induction of apoptosis and the reversion of epithelial-mesenchymal transition (EMT). Cpd188 delayed in vivo tumor growth both alone and in combination with fractionated radiation and TMZ with a trend toward improved survival rates. Immunohistochemical staining of tumor sections showed that Cpd188 decreased the expression of CD31 (a marker of endothelial proliferation), vascular endothelial growth factor, and hypoxia-inducible factor-1a, suggesting that Cpd188 also has anti-angiogenic effects. We also confirmed the radiosensitizing effect of Cpd188 of GBL28 cell line which was originated from a patient who had a glioblastoma and also was confirmed high level of STAT3 expression and unmethylated MGMT. CONCLUSION(S): These data indicate that Cpd188 has the potential to improve the therapeutic outcome of combined radiotherapy and TMZ in human glioblastoma, especially in patients whose tumor has a high level of STAT3 expression regardless of MGMT methylation status.",Excluded
291,"Photoinactivation of an identified motoneurone in the locust Locusta migratoria 1. The common inhibitory motoneurone 1 (CI1) in the mesothoracic ganglion of the locust was photoinactivated using a helium-cadmium laser or a mercury lamp as light source. Treated animals showed no signs of abnormal locomotory behaviour over periods of up to 40 days. 2. Photoinactivation of part of the neurone in the ganglion, i.e. the soma and the primary neurite, is sufficient to cause irreversible degeneration of all the peripheral extensions of the neurone. Three weeks after photoinactivation, all GABA immunoreactivity had disappeared from the axon branches of the photoinactivated neurone and from their terminals on one of the target muscles investigated, the anterior coxa rotator M92, and inhibitory postsynaptic potentials could no longer be elicited through stimulation. This was taken as proof of functional denervation of the muscle with regard to its inhibitory input. By this time, the axon of CI1 in nerve N3C1, which supplies M92, had also disappeared. 3. Animals treated during the fourth or fifth instars showed a permanent loss of the photoinactivated mesothoracic CI1 neurone after moulting into adulthood. 4. Denervation of M92 in the middle legs of instars and adults by axotomy of N3 always led to rapid functional reinnervation of the muscle. The first sign of reinnervation (excitatory neuromuscular activity upon mechanical stimulation of the tarsi) was detected electrophysiologically as early as 8 days after severing the motor nerve. 5. The elimination of CI1 by photoinactivation for a period of up to 40 days did not influence parameters of the target muscle, such as size, number of fibres and phenotypes of fibres defined histochemically according to their myofibrillar ATPase isoforms, irrespective of whether the operation was performed in instars or adults. Similarly, the short period of denervation following axotomy before reinnervation took place did not affect the fibre type composition of the muscle.",Excluded
3198,"Investigation of co-genotoxic effects of radiofrequency electromagnetic fields in vivo We investigated the possible combined genotoxic effects of radiofrequency (RF) electromagnetic fields (900 MHz, amplitude modulated at 217 Hz, mobile phone signal) with the drinking water mutagen and carcinogen 3-chloro-4-(dichloromethyl)-5-hydroxy-2(5H)-furanone (MX). Female rats were exposed to RF fields for a period of 2 years for 2 h per day, 5 days per week at average whole-body specific absorption rates of 0.3 or 0.9 W/kg. MX was given in the drinking water at a concentration of 19 mug/ml. Blood samples were taken at 3, 6 and 24 months of exposure and brain and liver samples were taken at the end of the study (24 months). DNA damage was assessed in all samples using the alkaline comet assay, and micronuclei were determined in erythrocytes. We did not find significant genotoxic activity of MX in blood and liver cells. However, MX induced DNA damage in rat brain. Co-exposures to MX and RF radiation did not significantly increase the response of blood, liver and brain cells compared to MX exposure only. In conclusion, this 2-year animal study involving long-term exposures to RF radiation and MX did not provide any evidence for enhanced genotoxicity in rats exposed to RF radiation. © 2006 by Radiation Research Society.",Excluded
1011,"The diurnal susceptibility of rat retinal photoreceptors to light-induced damage Exposure of albino rats to high intensity light results in rapid, graded loss of photoreceptors. The hormonal status and age of an animal at the time of exposure affect the severity of light-induced retinal damage. The adrenal axis and pituitary hormones (prolactin) have been demonstrated previously to affect the degree of cell death in the retina. Because circadian rhythms for adrenal and pituitary secretion have been demonstrated in the rat, a series of experiments was undertaken to determine if a diurnal pattern of retinal susceptibility to light damage exists which might be related to endogenous endocrine rhythms. Male Sprague-Dawley rats were exposed to 4 hr of high intensity fluorescent light for 8 consecutive days during different phases of the 14:10 hr light: dark animal room light cycle. Morphometric analysis performed at the light microscopic level 2 weeks after exposure demonstrated a differential susceptibility to light-induced cell death depending upon the period during the light-dark cycle when animals received their daily light exposure. Neuronal cell death was confined to the outer nuclear layer as previously described. The retinas of animals exposed during the middle of the dark period or during the first 5 hr of the light period were significantly more damaged than the retinas of animals exposed during the last 9 hr of the light period. Control groups for the relative amounts of dark-adaptation between groups suggested that the diurnal susceptibility to light damage was not solely dependent upon the degree of dark adaptation. These results demonstrate a diurnal susceptibility of photoreceptors to light-induced cell death.",Excluded
2361,Pituitary metastases: Commentary,Excluded
1986,"Interaction between the short-wavelength cone and rod systems in the electroretinogram of the cynomolgus monkey We recorded electroretinograms from anesthetized cynomolgus monkeys by means of three monochromatic (435, 524 or 579 nm) full-field stimuli presented with a monochromatic background light. The color of the background light was changed with 29 interference filters (400-700 nm). Waveforms were analyzed by means of principal component analysis to investigate interaction between the short-wavelength cone and other systems. With the same test lights, responses were also recorded during dark adaptation after 20,000-lux full bleach. The shape of the short-wavelength cone electroretinogram changed as a function of the wavelength of monochromatic background light. The change was clearer around 500-nm background light, to which the rod system is highly sensitive. Further, short-wavelength cone responses developed during the first 15 min in the dark; however, they became smaller with the recovery of the rod system. These findings suggest that there is interaction between the short-wavelength cone and rod systems. In addition, the results of waveform analysis confirmed the interaction between the long-wavelength and middle-wavelength cone systems.",Excluded
414,"Accelerator-based epithermal neutron sources for boron neutron capture therapy of brain tumors This paper reviews the development of low-energy light ion accelerator-based neutron sources (ABNSs) for the treatment of brain tumors through an intact scalp and skull using boron neutron capture therapy (BNCT). A major advantage of an ABNS for BNCT over reactor-based neutron sources is the potential for siting within a hospital. Consequently, light-ion accelerators that are injectors to larger machines in high-energy physics facilities are not considered. An ABNS for BNCT is composed of: (1) the accelerator hardware for producing a high current charged particle beam, (2) an appropriate neutron-producing target and target heat removal system (HRS), and (3) a moderator/reflector assembly to render the flux energy spectrum of neutrons produced in the target suitable for patient irradiation. As a consequence of the efforts of researchers throughout the world, progress has been made on the design, manufacture, and testing of these three major components. Although an ABNS facility has not yet been built that has optimally assembled these three components, the feasibility of clinically useful ABNSs has been clearly established. Both electrostatic and radio frequency linear accelerators of reasonable cost (approximately 1.5 M dollars) appear to be capable of producing charged particle beams, with combinations of accelerated particle energy (a few MeV) and beam currents (approximately 10 mA) that are suitable for a hospital-based ABNS for BNCT. The specific accelerator performance requirements depend upon the charged particle reaction by which neutrons are produced in the target and the clinical requirements for neutron field quality and intensity. The accelerator performance requirements are more demanding for beryllium than for lithium as a target. However, beryllium targets are more easily cooled. The accelerator performance requirements are also more demanding for greater neutron field quality and intensity. Target HRSs that are based on submerged-jet impingement and the use of microchannels have emerged as viable target cooling options. Neutron fields for reactor-based neutron sources provide an obvious basis of comparison for ABNS field quality. This paper compares Monte Carlo calculations of neutron field quality for an ABNS and an idealized standard reactor neutron field (ISRNF). The comparison shows that with lithium as a target, an ABNS can create a neutron field with a field quality that is significantly better (by a factor of approximately 1.2, as judged by the relative biological effectiveness (RBE)-dose that can be delivered to a tumor at a depth of 6cm) than that for the ISRNF. Also, for a beam current of 10 mA, the treatment time is calculated to be reasonable (approximately 30 min) for the boron concentrations that have been assumed. [References: 46]",Excluded
201,"Enucleation versus preservation of blind eyes following plaque radiotherapy for choroidal melanoma BACKGROUND: Currently available information about patients with posterior uveal melanoma treated by plaque radiotherapy is insufficient to determine what to do about eyes that become blind as a consequence of the tumour and its treatment. Should they be enucleated, or is ocular preservation just as good in terms of survival?METHODS: We performed a retrospective survival analysis of secondary enucleation versus ocular preservation in patients with a posterior uveal melanoma treated by plaque radiotherapy whose irradiated eye became completely blind following that treatment. Of the 79 patients who fulfilled defined inclusion criteria, 25 underwent secondary enucleation of the blind eye, and 54 retained their irradiated blind eye.RESULTS: Most of the baseline demographic and tumour-related variables evaluated were similarly distributed between the subgroups. The 5-year, 10-year and 15-year all-cause death rates in the secondary enucleation subgroup were 24.7%, 51.5% and 52.0% respectively, and those in the ocular preservation subgroup were 7.4%, 32.9% and 48.1% respectively. In spite of the apparent slight difference between the curves, the difference was not statistically significant (p = 0.41, Mantel-Haenszel test).INTERPRETATION: Although a retrospective study of this type has several limitations, our results suggest that secondary enucleation is not likely to substantially improve survival of patients whose irradiated eye becomes totally blind following plaque radiotherapy for choroidal or ciliochoroidal melanoma.",Excluded
2891,Cognitive problems in aviation psychological studies,Included
1536,"Medicinal plants as antiemetics in the treatment of cancer: a review Chemotherapy- and radiotherapy-induced nausea and vomiting are the most common, intractable and unpleasant side effects in patients undergoing treatment for cancer. 5-Hydroxytryptamine-3 (5-HT3) receptor antagonists plus dexamethasone have significantly improved the control of acute nausea and vomiting, but delayed nausea and vomiting remains a significant clinical problem. Combined neurokinin-1 receptor antagonists with 5-HT3 antagonists and steroids are observed to be better in the control of both acute and delayed emesis. However, the use of these antiemetics is observed to possess inherent side effects. The medicinal plants such as Scutellaria baicalensis, Korean red ginseng, American ginseng berry, Ganoderma lucidum, Zingiber officinale, grape seed extract, and the oil of Mentha spicata are reported to be effective in the treatment of nausea and vomiting mostly in preclinical studies. Of these, ginger has also been evaluated for its efficacy in humans and the results have been contradictory. The current review for the first time summarizes the results related to these properties. An attempt is also made to address the lacunae in these published studies and to emphasize aspects that need further investigations for these plants to be of use in clinics in the future.",Excluded
2010,"Serious adverse effects of gamma knife radiosurgery for mesial temporal lobe epilepsy Gamma knife radiosurgery (GKRS) for mesial temporal lobe epilepsy (MTLE) has been proposed as an alternative to surgical resection. We report serious adverse effects of the treatment after follow-up periods over 9 years in 11 patients treated with GKRS between 1997 and 2000. The target volume of the entorhinoamygdalohippocampectomy area was 4.8-17.1 ml. Marginal dose of 20-25 Gy to the 50% isodose was delivered. One patient was drowned after suffering seizure 7 months after GKRS. Two patients did not show any reduction in seizure frequency over 9 and 18 months. Both patients requested open surgery and became seizure-free postoperatively. Four of the other eight patients were classified as Engel's class I within 4 years after GKRS. One of the four patients experienced symptomatic radiation-induced cerebral edema transiently, one developed radiation necrosis and required surgery 5 years after GKRS, and one developed cognitive impairment with hemiparesis 10 years after GKRS. Magnetic resonance (MR) imaging showed a large cyst in the irradiated temporal lobe. This patient recovered fully after the cyst excision. Only one patient became seizure-free and antiepileptic drug-free without symptomatic radiation-induced complications. However, MR imaging revealed abnormal enhancement, cyst formation, and diffuse white matter change in the irradiated temporal lobe 9 years after GKRS. GKRS for MTLE causes adverse effects of delayed seizure remission and symptomatic radiation-induced complications. Therefore, GKRS cannot be considered as an ideal alternative to surgery for MTLE. Long-term follow-up studies including MR imaging with contrast medium are required for the patients even after successful control of seizures.",Excluded
3138,"Clinical evaluation of a high-resolution (2.6-mm) positron emission tomography The intrinsic resolution of the Donner 600-crystal positron emission tomograph (PET 600) is 2.6 mm full width at half maximum (FWHM) in-plane and 6 mm FWHM axially. More than 100 patients with glioma, radiation necrosis, Alzheimer disease, or epilepsy have been studied with this system. Approximately 1 million events are acquired in 15 minutes, starting 1 hour after injection of 10 mCi (370 MBq) of fluorine-18-fluorodeoxyglucose. Normal structures as small as the superior colliculi and the external capsule have been resolved. Improved separation of the cortical ribbon from adjacent white matter has allowed more accurate determination of cortical metabolic rate. In two of 15 patients undergoing evaluation for recurrent glioma, the PET 600 images showed tumor uptake that was not apparent on a lower-resolution study. A high-activity orbiting transmission source with electronic collimation allows accurate, short-duration transmission measurements to be made after radiopharmaceutical administration. The anatomic detail seen on the transmission images can be used for reproducible patient positioning with an accuracy of 1-2 mm perpendicular to the image plane. These findings demonstrate the practicality and clinical effectiveness of high-resolution positron emission tomography.",Excluded
3066,"Oxaliplatin and doxorubicin treatment for relapsed and refractory high-risk neuroblastoma Background: Doxorubicin and cisplatin are active agents used in induction therapy for high risk neuroblastoma. Doxorubicin utilization is limited by concerns for cardiotoxicity. Oxaliplatin, a third generation platinum compound has shown activity in cisplatin resistant tumors and does not have significant nephrotoxicity or ototoxicity. Objective(s): A retrospective review to describe the toxicity of and response to oxaliplatin and doxorubicin in relapsed and refractory neuroblastoma. Design/Method: Oxaliplatin (105-130 mg/m<sup>2</sup>) was administered on day 1 together with doxorubicin (20 mg/m<sup>2</sup>) and dexrazoxane (200 mg/m<sup>2</sup>) on days 1, 2, and 3 of a three-week course with myeloid growth factor support. Toxicity was assessed using NCI-CTCAE v.3. Responses were assessed using International Neuroblastoma Response Criteria (INRC). Result(s): Seven patients with neuroblastoma (1 refractory, 6 recurrent) received a median of three courses (range 1-6). Grade 4 hematological toxicity occurred in all patients as expected. Three patients had prolonged thrombocytopenia, delaying therapy by >14 days between courses. One patient had grade 3 neutropenic enterocolitis. Another patient had grade 3 hemorrhagic cystitis attributed to doxorubicin induced radiation recall. Cardiac toxicity was not observed with serial echocardiogram monitoring. Two of 7 patients had objective responses (1 CR and 1 PR). One additional patient had a mixed response. Three patients had stable disease for a median of three courses and one patient had progressive disease. Conclusion(s): Oxaliplatin in combination with doxorubicin was reasonably well tolerated and exhibited activity in a subset of heavily treated patients with neuroblastoma. This combination warrants further evaluation in a Phase 2 clinical trial. (Table presented).",Excluded
339,"Advanced radiation therapy plan for glm based on FMRI Purpose: Following radical radiotherapy (RT), high graDe gliomas such as glioblastoma multiforme (GBM) frequently recur within the high dose volume and it is plausible that conventional planning margins might be reduced without a loss of local tumour control. Akin to the current evaluation of reduction in the dose delivered to the hippocampal and limbic systems to reduce radiationrelated memory impairment, other uninvolved critical functional cerebral areas should be spared to minimise the potential acute and late toxicities of radiation therapy. The aim of this study was to explore the impact of speech centre localisation using functional MRI (fMRI) on the RT planning process in GBM. Materials: Language function was activated in a 68-year old male with a right fronto-parietal GBM using a 'word generation' task. Block designed blood oxygenation level dependent (BOLD) fMRI was applied (1.5 T Siemens Avanto scanner) during lingual stimulation [1]. BOLD-clusters were assessed individually for anatomical localization. fMRI was performed using EPI sequence and T1-weighted anatomical 3D VIBE sequence was used for functional image analysis and overlay [1]. The functional image analysis and overlay procedures were performed using BrainVoyager (BrainInnovationBV, Maastricht, The Netherlands). A CT scan (Siemens Open Sensation) was performed to delineate the radiation target volume and organs at risk (OAR) (Fig 1A). The fusion of the 3-D anatomical and functional datasets (CT+fMRI) as well as the segmentation of the radiation target volume was achieved using Siemens Oncology workstation (Fig. 1B). The speech centres were defined as OARs in the IMRT planning process (mean 45 Gy, max. 50 Gy) (Fig. 1C). The treatment plan (Pinnacle 8.0m TPS, Philips Healthcare, The Netherlands) was not used clinically and the patient was informed. Result(s): Speech activation areas and the GBM (as defined on the T1 MRI images) could be visualised separately. The plan did not compromise any other constraint and spared the critical structures. The mean and maximum doses to the PTV (60 Gy prescribed to 100%) were 61.97 Gy and 69.47 Gy respectively. Broca's area was partially within the PTV, however the mean and maximum doses to Wernicke's area were 36 Gy and 52.81 Gy (Fig. 1C). Figure 1. A) CT scan, B) Broca's and Wernicke's areas as detected by fMRI and C) axial slice through radiation treatment plan. (Figure presented) Conclusion(s): Our 3-D CT/fMRI fusion protocol provides a method to localise the speech centres and thus to define them as OARs for clinical radiotherapy planning. This novel technique enables the first steps towards the individualisation of radiotherapy treatment planning for selected patients with glioma, where the tumour does not overlap the speech areas.",Excluded
372,"The functional synergism of microRNA clustering provides therapeutically relevant epigenetic interference in glioblastoma MicroRNA deregulation is a consistent feature of glioblastoma, yet the biological effect of each single gene is generally modest, and therapeutically negligible. Here we describe a module of microRNAs, constituted by miR-124, miR-128 and miR-137, which are co-expressed during neuronal differentiation and simultaneously lost in gliomagenesis. Each one of these miRs targets several transcriptional regulators, including the oncogenic chromatin repressors EZH2, BMI1 and LSD1, which are functionally interdependent and involved in glioblastoma recurrence after therapeutic chemoradiation. Synchronizing the expression of these three microRNAs in a gene therapy approach displays significant anticancer synergism, abrogates this epigenetic-mediated, multi-protein tumor survival mechanism and results in a 5-fold increase in survival when combined with chemotherapy in murine glioblastoma models. These transgenic microRNA clusters display intercellular propagation in vivo, via extracellular vesicles, extending their biological effect throughout the whole tumor. Our results support the rationale and feasibility of combinatorial microRNA strategies for anticancer therapies.",Excluded
2196,"Detection of abasic sites and oxidative DNA base damage using an ELISA-like assay Reactive oxygen species produce a wide spectrum of DNA damage, including oxidative base damage and abasic (AP) sites. Many procedures are available for the quantification and detection of base damage and AP sites. However, either these procedures are laborious or the starting materials are difficult to obtain. A biotinylated aldehyde-specific reagent, ARP, has been shown to react specifically with the aldehyde group present in AP sites, resulting in biotin-tagged AP sites in DNA. The biotin-tagged AP sites can then be determined colorimetrically with an ELISA-like assay, using avidin/biotin-conjugated horseradish peroxidase as the indicator enzyme. The ARP assay is thus a simple, rapid, and sensitive method for the detection of AP sites in DNA. Furthermore, removal of damaged base by DNA N-glycosylases generates AP sites that can be measured by the ARP reagent. By coupling the ARP assay with either endonuclease III from Escherichia coli or 8-oxoguanine N-glycosylase (OGG1) from yeast, investigators can rapidly determine the amount of oxidative pyrimidine damage (endonuclease III-sensitive sites) or purine damage (OGG1-sensitive sites) in cellular DNA, respectively. An increased levei of oxidative damage has been implicated in several age-related human diseases such as Alzheimer's disease, amyotrophic lateral sclerosis, and Parkinson's disease, as well as the aging process. The sensitivity and simplicity of the ARP assay thus make it a valuable method for investigators who are interested in estimating the level of oxidative DNA damage in cells and tissues derived from patients with various age-related diseases or cancers. © 2000 Academic Press.",Excluded
759,"Safety and Accuracy of the Freehand Placement of C7 Pedicle Screws in Cervical and Cervicothoracic Constructs BACKGROUND: Cervical pedicle screws are advantageous in their biomechanical stability within cervical and cervicothoracic constructs. The seventh cervical vertebra contains relatively large pedicles and has a low incidence of vertebral artery localization within the transverse foramina. The freehand technique of pedicle screw insertion is advantageous in decreasing intraoperative radiation exposure both to the patient and surgeon. In this study, we investigated the safety and accuracy of C7 pedicle screw placement at our institution utilizing an anatomic freehand technique.METHODS AND MATERIALS: A retrospective study was performed, and 20 patients were identified who met the inclusion criteria over a five-year period (2013-2018). The C7 pedicle screw placement capability and accuracy were recorded. Accuracy was graded based upon postoperative imaging on a Grade 0-3 scale for breach assessment. Any neurologic complications related to screw placement were also recorded.RESULTS: Successful pedicle screw placement occurred in 90% of attempts (36/40). The overall screw accuracy rate was 89% (32/36). There were four minor breaches (Grade 1) identified on CT, without neurologic complications. The fusion rate in our cohort for patients with follow up greater than eight months was 100%.CONCLUSIONS: In our patient series, the freehand technique of C7 pedicle screw placement utilizing a small laminotomy with direct pedicle palpation appears to be a safe and accurate method for screw placement, and provides adequate biomechanical stability for cervical and cervicothoracic construct fusion.",Excluded
2634,"Pre-operative meningioma embolization with ethylene vinyl alcohol copolymer Introduction The benefit of pre-operative embolization of meningioma and hemangiopericytoma continues to be debated. Several large cohort studies of 80-198 patients have reported complication rates of 2.5% to 9% using particles or n-butyl cyanoacrylate (nBCA).[1-5] However, although a recent national registry of 898 patients found an association between liquid embolysate and complication rates, with an odds ratio of 3.9.[6] Endovascular technology continues to evolve and ethylene vinyl alcohol (EVOH or Onyx Medtronic) has been available for embolization of arteriovenous malformations for over a decade. The off-label use of EVOH for pre-operative embolization of meningiomas or hemangiopericytomas has only been reported in small series. This study reviewed the safety profile and embolization duration of our experience with EVOH embolization. Methods Review of institutional records identified 72 consecutive cases of meningiomas and hemangiopericytomas that underwent pre-operative embolization with EVOH prior to surgical resection from 2007 to 2017. The imaging and medical records were reviewed to identify tumor dimensions, vascular pedicles, endovascular equipment, outcomes and complications. Embolization rate was compared with Wilcox signed-rank test and complication rates were compared using the Fisher exact test. Results The tumors measured 5 cm (IQR 4.4-6.3) or 45 cm<sup>3</sup> (23-71) and were located on the convexity (26%), tentorium (22%), falx (20%), sphenoid ridge (15%), petrous (5%), anterior cranial fossa (5%), infratemporal fossa (4%), and middle cranial fossa (3%). The most frequent pedicle embolized was a middle meningeal artery. In 83% of cases, this was the first pedicle embolized and in 24% of cases, an additional MMA catheterization was used for embolization. Additional pedicles included the internal maxillary (8), occipital artery (7), superficial temporal (4), posterior meningeal (2), posterior auricular (1), and ascending pharyngeal (1) arteries. Tumor supply from branches of the internal carotid artery were typically not embolized: anterior cerebral branches (3 embolized: 7 not embolized), middle cerebral branches (0:11), ophthalmic branches (0:11). In 7 cases, nBCA was also used, most commonly in the superior cerebellar artery (3:7). Abstract O-033 Table 1 Tumor embolization characteristics VIEW INLINE VIEW POPUP There were symptomatic complications from embolization in 8% of cases. Twice, tumor necrosis and edema required earlier craniotomy and tumor evacuation, and four patients had new neurologic deficit from infarct. Two occurred from reflux and two occurred from embolysate migration across the tumor to pial vessels. The complication rate was not different from studies in meningiomas with 75 or more cases using other embolysates (p-value 0.15-1.0). In power analysis, comparison against previously published studies would distinguish a complication rate of 23% in a series of this size. Conclusion Embolization with EVOH is comparable in safety to other embolization techniques in meningioma or hemangiopericytoma. Similar to what has been described in arteriovenous malformations, simultaneous dual catheter embolization may decrease procedural time and radiation exposure.",Excluded
1944,"Planning evaluation of C-arm cone beam ct angiography for target delineation in stereotactic radiation surgery of brain arteriovenous malformations Purpose: Stereotactic radiation surgery (SRS) is one of the therapeutic modalities currently available to treat cerebral arteriovenous malformations (AVM). Conventionally, magnetic resonance imaging (MRI) and MR angiography (MRA) and digital subtraction angiography (DSA) are used in combination to identify the target volume for SRS treatment. The purpose of this study was to evaluate the use of C-arm cone beam computed tomography (CBCT) in the treatment planning of SRS for cerebral AVMs. Methods and Materials: Sixteen consecutive patients treated for brain AVMs at our institution were included in this retrospective study. Prior to treatment, all patients underwent MRA, DSA, and C-arm CBCT. All images were coregistered using the GammaPlan planning system. AVM regions were delineated independently by 2 physicians using either C-arm CBCT or MRA, resulting in 2 volumes: a CBCT volume (VCBCT) and an MRA volume (V<inf>MRA</inf>). SRS plans were generated based on the delineated regions. Results: The average volume of treatment targets delineated using C-arm CBCT and MRA were similar, 6.40 cm<sup>3</sup> and 6.98 cm<sup>3</sup>, respectively (P=.82). However, significant regions of nonoverlap existed. On average, the overlap of the MRA with the C-arm CBCT was only 52.8% of the total volume. In most cases, radiation plans based on V<inf>MRA</inf> did not provide adequate dose to the region identified on C-arm CBCT; the mean minimum dose to V<inf>CBCT</inf> was 29.5%, whereas the intended goal was 45% (P<.001). The mean volume of normal brain receiving 12 Gy or more in C-arm CBCT-based plans was not greater than in the MRA-based plans. Conclusions: Use of C-arm CBCT images significantly alters the delineated regions of AVMs for SRS planning, compared to that of MRA/MRI images. CT-based planning can be accomplished without increasing the dose to normal brain and may represent a more accurate definition of the nidus, increasing the chances for successful obliteration. Copyright © 2014 Elsevier Inc. All rights reserved.",Excluded
1301,Some neurochemical characteristics of rats after space flight in the artificial satellite Kosmos-936,Included
