,titleabstract,decision
2814,Effect of some biologically active preparations on the stem cell hematopoietic fraction and on the survival of irradiated mice. Report 2. Polyinosinic-polycytidylic acid,Included
507,"[Radiotherapy associated chronic hemorrhagic proctitis at the National Institute of Neoplastic Diseases of Peru, 2011-2013] OBJECTIVE: To study the clinical and endoscopic features of chronic hemorrhagic proctitis by radiotherapy in the National Institute of Neoplastic Diseases of Peru., MATERIALS AND METHODS: The study was descriptive, retrospective and longitudinal, with a population of 588 patients with this pathology, in the period 2011-2013, from which 114 patients were selected by randomized probabilistic sampling. Descriptive and inferential statistics were used for the analysis of qualitative and quantitative variables., RESULTS: The main results were a latency period of 439.96 days; the severity of clinical rectal bleeding was grade 2 and 3 in 86.84%, the mean hemoglobin in chronic hemorrhagic proctitis by radiotherapy was 11.63 g / dl, the endoscopic findings were moderate severity in 58.77%, extension rectal only in 92.11%, slight friability of 43.86%, compromise less than 33% of the rectal surface in 71.93% and an average length of 7.28 cm. The inflammatory findings were 0.88% scars, erosions of 0.88%, ulcers of 7%, fistula of 0.88% and 3.51% of rectal stenosis, single or combined argon plasma coagulation (APC) treatment was offered in 96% of cases., CONCLUSION: Chronic hemorrhagic proctitis is an important complication of pelvic radiotherapy, with characteristic clinical and endoscopic findings.",Excluded
2728,Comparison of the effectiveness of continuous- and split-course rotation gamma therapy in inoperable esophageal cancer,Included
627,"Solitary pulmonary nodule: Characterization with combined wash-in and washout features at dynamic multi-detector row CT PURPOSE: To prospectively assess the accuracy of combined wash-in and washout characteristics at dynamic contrast material-enhanced multi-detector row computed tomography (CT) in distinguishing benign from malignant solitary pulmonary nodules. MATERIALS AND METHODS: Institutional review board approval and informed consent were obtained. The study included 107 patients (62 men, 45 women; mean age, 55 years; range, 22-81 years) with a solitary pulmonary nodule. After unenhanced CT (2.5-mm collimation) scans were obtained, dynamic CT was performed by using a helical technique (series of images obtained throughout the nodule, with 2.5-mm collimation, at 30, 60, 90, and 120 seconds and 4, 5, 9, 12, and 15 minutes) after intravenous injection of contrast medium (120 mL). Tissue diagnosis was made in 70 nodules, and follow-up images showed benignancy in the remaining 37 (no change in size, n = 32; decrease in size, n = 5). CT findings were analyzed in terms of wash-in and washout of contrast medium. Sensitivity, specificity, and accuracy for malignant nodules were calculated by considering both the wash-in and washout characteristics at dynamic CT. RESULT(S): There were 49 malignant and 58 benign nodules. When diagnostic criteria for malignancy of both wash-in of 25 HU or greater and washout of 5-31 HU were applied, sensitivity, specificity, and accuracy for malignancy were 94% (46 of 49 nodules), 90% (52 of 58 nodules), and 92% (98 of 107 nodules), respectively. Of 58 benign nodules, 27 showed less than 25 HU wash-in, 14 showed persistent contrast enhancement without washout and with wash-in of 25 HU or greater, and 11 showed washout greater than 31 HU and wash-in of 25 HU or greater. CONCLUSION(S): Evaluation of solitary pulmonary nodules by analyzing combined wash-in and washout characteristics at dynamic contrast-enhanced multi-detector row CT showed 92% accuracy for distinguishing benign nodules from malignant nodules. © RSNA, 2005.",Excluded
1050,"Surgeon volume and adequacy of thyroidectomy for differentiated thyroid cancer Introduction. We aimed to determine influence of surgeon volume on (1) frequency of appropriate initial surgery for differentiated thyroid cancer (DTC) and (2) completeness of resection. Methods. We reviewed all initial thyroidectomies (Tx; lobectomy and total) performed in a health system during 2011; surgeons were grouped by number of Tx cases per year. For patients with histologic DTC >=1 cm, surgeon volume was correlated with initial extent of the operation, and markers of complete resection including uptake on I123 prescan, thyrotropin-stimulated thyroglobulin levels, and I131 dose administered. Results. Of 1,249 patients who underwent Tx by 42 surgeons, 29% had DTC >=1 cm without distant metastasis. At a threshold of >=30 Tx per year, surgeons were more likely to perform initial total Tx for DTC >=1 cm (P = .01), and initial resection was more complete as measured by all 3 quantitative markers. For patients with advanced stage disease, a threshold of >=50 Tx per year was needed before observing improvements in I123 uptake (P = .004). Conclusion. Surgeons who perform >=30 Tx a year are more likely to undertake the appropriate initial operation and have more complete initial resection for DTC patients. Surgeon volume is an essential consideration in optimizing outcomes for DTC patients, and even higher thresholds (>=50 Tx/year) may be necessary for patients with advanced disease.Copyright © 2014 Elsevier Inc.",Excluded
468,"The tumor-stroma ratio is an independent predictor for survival in nasopharyngeal cancer Background: The tumor-stroma ratio (TSR) has been identified as a new and practicable prognostic histological characteristic of solid tumors. The aim of this study was to evaluate the prognostic value of the TSR in nasopharyngeal cancer (NPC). Patients and Methods: A total of 93 patients who presented with NPC from 2004 to 2007 were studied. Radiotherapy with or without chemotherapy was administered according to their Union for International Cancer Control (UICC) stages. The TSR was assessed visually on hematoxylin and eosin-stained tissue sections of biopsy specimens by 2 independent observers. Result(s): The 5-year overall survival (OS) and disease-free survival (DFS) rates were 66.67% and 54.91%, respectively, in the stroma-poor group and 40.48% and 33.33%, respectively, in the stroma-rich group. Both the 5-year OS and DFS rates in the stroma-poor group were significantly better than those in the stroma-rich group (p < 0.05). In a multivariate analysis, the TSR was identified as a highly significant prognostic factor for the 5-year OS (hazard ratio (HR) 1.999; p = 0.030) and the 5-year DFS (HR 1.925; p = 0.042). Conclusion(s): Stroma-rich tumors were associated with poor prognosis and an increased risk of relapse, which may serve as a new prognostic histological characteristic in NPC.Copyright © 2014 S. Karger GmbH, Freiburg.",Excluded
3246,"Stereotactic body radiotherapy of bone metastases in oligometastatic disease: Prognostic factors of oncologic outcomes Background: To evaluate the safety of stereotactic body radiotherapy (SBRT) of bone metastases in oligometastatic disease and to investigate prognostic factors of local control (LC), progression/disease-free survival (PDFS), and overall survival (OS). Method(s): Eligibility criteria were number of metastates <=5, controlled primary tumor without evidence of progression under systemic therapy, exclusion of surgery, and no previous radiotherapy of the lesion of interest. Oligometastatic status was classified into only bone (BOD) and outside bone disease (OBOD), whereas SBRT was delivered to bone lesions using 2 different schedules: 24 Gy/1 fraction or 27 Gy/3 fractions. A positron emission tomography study of the lesion of interest was performed at baseline and at 3 months after SBRT to evaluate metabolic response according to European Organization for Research and Treatment of Cancer (EORTC) criteria. A Cox regression model was used for univariate and multivariate analysis. Result(s): Between January 2010 and December 2013, 40 patients were enrolled. Only 1 patient experienced severe late toxicity (radiation-related fracture). Local control was longer among responders' than nonresponders' lesions (94.2% and 91.2% versus 63% and 35% at 1 and 2 years, respectively) (p = 0.004; hazard ratio = 9.958). The multivariate analysis of PDFS showed a significant correlation with planning target volume (PTV) size (p = 0.003) and oligometastatic status (p = 0.002). The multivariate analysis of OS confirmed a statistically significant value of the oligometastatic status (p = 0.002) and a significant trend for PTV size (p = 0.065). Conclusion(s): Stereotactic body radiotherapy is safe with a low incidence of severe toxicity. Positron emission tomography response was a strong prognostic factor of LC whereas BOD status and small PTV size could identify a subset of oligometastatic patients at better prognosis.Copyright © 2015 INTM, Italy.",Excluded
183,"Ultrastructural and elemental analysis of sialoliths and their comparison with nephroliths AIM: Sialoliths are common in the submandibular gland and its duct system, although their exact cause of formation is still a matter of debate. The aims of this study were to: (a) analyze sialoliths ultrastructurally, and to determine the role of foreign bodies or organic materials in the formation of sialolith nuclei; and (b) compare nephroliths with sialoliths ultrastructurally., METHODS: Three sialoliths and two nephroliths were analyzed ultrastructurally by a scanning electron microscope and X-ray diffractometer., RESULTS: The main structures of the sialoliths were found to be hydroxyapatite crystals. No organic cores were observed in the central parts of the sialoliths. In nephroliths, calcium oxalate, calcium phosphate, and struvite crystals were found. The energy-dispersive X-ray microanalysis found that sialoliths and nephroliths were predominantly composed of elements comprising calcium, phosphorous, magnesium, sodium, chloride, silicon, iron, and potassium., CONCLUSION: Sialoliths in the submandibular salivary glands might form secondary to sialadenitis, but not via a luminal organic nidus.Copyright © 2014 Wiley Publishing Asia Pty Ltd.",Excluded
1134,"Superficial Femoral Artery Intervention by Single Transpedal Arterial Access BACKGROUND: Atherosclerotic disease of the superficial femoral artery (SFA) is frequently seen and can be treated with percutaneous interventions, traditionally via femoral artery access. There are limited reports of transpedal artery access for peripheral artery interventions, but none to date describing routine primary transpedal artery approach for SFA stenting. METHOD(S): In this preliminary study, we report 4 patients who underwent successful endovascular SFA stenting using a single transpedal artery access via a new ultra-low profile 6 Fr sheath (Glidesheath Slender; Terumo Corporation). RESULT(S): All patients underwent successful SFA stenting without complication. Procedure time varied from 51 to 72 minutes. The mean contrast amount used was 56 mL; mean fluoroscopy time was 21 minutes; mean radiation dose was 91 mGy. At 1-month follow-up, duplex ultrasonography showed that all pedal arteries had remained patent. CONCLUSION(S): Transpedal artery approach as a primary approach to SFA stenting appears feasible and safe. Comparative trials with standard percutaneous femoral approach are warranted.",Excluded
1638,"Needle placement for piriformis injection using 3-D imaging Piriformis syndrome is a pain syndrome originating in the buttock and is attributed to 6% - 8% of patients referred for the treatment of back and leg pain. The treatment for piriformis syndrome using fluoroscopy, computed tomography (CT), electromyography (EMG), and ultrasound (US) has become standard practice. The treatment of Piriformis Syndrome has evolved to include fluoroscopy and EMG with CT guidance. We present a case study of 5 successful piriformis injections using 3-D computer-assisted electromagnet needle tracking coupled with ultrasound. A 6-degree of freedom electromagnetic position tracker was attached to the ultrasound probe that allowed the system to detect the position and orientation of the probe in the magnetic field. The tracked ultrasound probe was used to find the posterior superior iliac spine. Subsequently, 3 points were captured to register the ultrasound image with the CT or magnetic resonance image scan. Moreover, after the registration was obtained, the navigation system visualized the tracked needle relative to the CT scan in real-time using 2 orthogonal multi-planar reconstructions centered at the tracked needle tip. Conversely, a recent study revealed that fluoroscopically guided injections had 30% accuracy compared to ultrasound guided injections, which tripled the accuracy percentage. This novel technique exhibited an accurate needle guidance injection precision of 98% while advancing to the piriformis muscle and avoiding the sciatic nerve. The mean (+/- SD) procedure time was 19.08 (+/- 4.9) minutes. This technique allows for electromagnetic instrument tip tracking with real-time 3-D guidance to the selected target. As with any new technique, a learning curve is expected; however, this technique could offer an alternative, minimizing radiation exposure.",Excluded
2550,"Characteristics of High-Performing Radiologists Within Medicare Quality Programs Purpose: The aim of this study was to assess radiologists' performance on Medicare quality measures and identify physician characteristics potentially influencing such scores. Method(s): Medicare quality scores reported by US radiologists in 2015 were obtained from CMS. Associations were explored with publicly available physician characteristic data. Result(s): Overall, 15,045 radiologists reported 40,427 Medicare quality scores encompassing 25 claims measures, 18 registry measures, and 2 qualified clinical data registry (QCDR) measures. Claims measures included reporting fluoroscopic times (n = 10,152; mean score, 80.3 +/- 27.6), carotid ultrasound stenosis (n = 8,940; mean score, 86.8 +/- 20.6), inappropriate mammography use of ""probably benign"" (n = 8,083; mean score, 0.4 +/- 3.3), mammography reminders (n = 7,229; mean score, 86.6 +/- 29.0), bone scintigraphy correlation (n = 2,712; mean score, 76.0 +/- 27.0), and line-related infection prevention (n = 2,226; mean score, 83.3 +/- 27.4). Registry measures were reported by <=17 radiologists. The two QCDR measures were dose index registry participation (n = 246; mean score, 99.5 +/- 1.4) and mammography recall rate (n = 77; mean score, 9.0 +/- 5.6). Higher scores were observed for radiologists in larger practices (strongest independent predictor), in subspecialized practices, in academic practices, in the South and West, and with fewer years in practice. The fluoroscopic exposure times measure had the best performance scores by musculoskeletal and interventional radiologists, carotid Doppler measure by abdominal radiologists, mammography measures by breast radiologists, bone scintigraphy measure by musculoskeletal and nuclear medicine radiologists, and line infection measure by interventionalists. The dose registry participation QCDR measure had near perfect performance across generalists and subspecialists. Conclusion(s): Current Medicare performance metrics favor radiologists in larger practices and subspecialized radiologists, possibly reflecting support infrastructures and the narrow focus of most metrics, respectively. These findings may assist targeted data-driven reporting by radiologists and guide efforts to refine existing and develop new metrics.Copyright © 2018 American College of Radiology",Excluded
750,"Systematic effects of surgical treatment of hip fractures: gliding screw-plating vs intramedullary nailing AIM: Numerous studies have been published regarding the comparison between intramedullary nail and the dynamic hip screw and plate for the fixation of intertrochanteric fractures in elderly patients. In this paper we present a comparative study of these two methods regarding their systemic effects on this group of patients., MATERIALS-METHODS: This is a randomized trial of 120 consecutive patients with an intertrochanteric fracture treated with either extramedullary fixation (dynamic hip screw and plate; DHS, Synthes-Stratec, Oberdorf, Switzerland) or intramedullary nail (Gamma nail, Stryker Howmedica, Freiburg, Germany and Endovis BA, Citieffe, Bologna, Italy). The parameters that we assessed pre-operatively, in addition to their demographics, included their mental state (MMSE), their nutritional and immune state and their pulmonary function. Intra-operatively we calculated the amount of radiation exposure, the amount of blood loss and the length of operative time for each procedure. Postoperatively we repeated the calculation of the mental and pulmonary state and the blood loss, during days 1, 3, and 10 and related them to the ease of the patient's mobilization., RESULTS: Decreased bleeding and post-operative pain, reduced post-operative morbidity and faster recovery of function were better but not significant in the group of intramedullary fixation (all p>0.05). However, in the same group there were slightly more patients in whom the MMSE was falling, together with their pulmonary function, suggesting that this method probably predisposes to higher chances of pulmonary dysfunction and the possibility of pulmonary embolism., CONCLUSION: We found no significant differences between the two methods of stabilization of these fractures regarding their systemic effects perioperatively. The classic dynamic hip screw can preserve its position as a safe and effective solution for these already vulnerable patients having sustained a trochanteric fracture against the novel intramedullary techniques. Copyright 2009. Published by Elsevier Ltd.",Excluded
1086,Seasonal changes of pelage in the vole (Microtus agrestis). II. The effect of daylength,Excluded
543,"In vivo UHMWPE biodegradation of retrieved prosthesis Sixty-two ultra high molecular weight polyethylene prosthetic components (PEs) (31 tibial plateaux and 31 cups), sterilised by gamma rays or ethylene oxide (EtO), were retrieved after 1-12 years depending on different medical reasons and were studied by FTIR spectroscopy with derivatisation of oxidised species. Esters, acids and hydroperoxides were found under the surface of the EtO sterilised PEs up to 2 mm depth. The behaviour of gamma ray sterilised PEs is more complex due to the oxidation following the sterilisation process. Ester and acid formation might arise from the diffusion of components of synovial liquid or from the oxidation process, whereas hydroperoxide formation is thought to be due to the oxidation. Abrasion and delamination process is discussed considering the topological distribution of degradation products.",Excluded
2876,"Genetic susceptibility to thymic lymphomas and K-ras gene mutation in mice after exposure to X-rays and N-ethyl-N-nitrosourea PURPOSE: Ras activation is one of the major mechanisms for the development of murine thymic lymphomas by radiation and chemical carcinogens. To gain insight into the relationship between genetic susceptibility and ras gene mutation, the frequency and spectrum of ras gene mutation was examined in thymic lymphomas from susceptible and resistant mice., MATERIALS AND METHODS: K- and N-ras mutations in thymic lymphomas that arose in X-ray-irradiated and N-ethyl-N-nitrosourea (ENU)-treated mice of susceptible C57BL/6, rather resistant C3H and their hybrid B6C3F1 were analysed by polymerase chain reaction-single-strand conformation polymorphism and subsequent DNA sequencing., RESULTS: C57BL/6 exhibited a higher incidence of thymic lymphomas after exposure to X-rays and ENU than C3H, with B6C3F1 being intermediate. K-ras gene mutations occurred frequently in the pathogenesis of ENU-induced thymic lymphomas in susceptible C57BL/6 as opposed to resistant C3H. The ras mutations were more frequent in ENU-induced thymic lymphomas than X-ray-induced thymic lymphomas, and with the latter, there was no clear evidence for strain differences, suggesting that the genetic susceptibility to X-rays was independent of ras activation. The mutations of K-ras in thymic lymphomas from C57BL/6 were predominantly GGT to GAT in codon 12, whereas this mutation type was never found in those from C3H. No strain difference was observed in the nucleotide sequence or expression levels of O(6)-alkylguanine alkyltransferase, indicating that this enzyme did not account for the genetic susceptibility to ras activation., CONCLUSIONS: The results indicate that there is a clear strain and carcinogen dependency of K-ras mutation and that the frequency of ras mutation might determine the genetic susceptibility to ENU-induced lymphomagenesis, whereas pathways independent of ras activation might determine the susceptibility to X-ray-induced lymphomagenesis.",Included
3569,"The biomechanical effects of 1.0 to 1.2 Mrad of gamma irradiation on human bone-patellar tendon-bone allografts Recent data suggest that anterior cruciate ligament (ACL) reconstruction with irradiated allograft tissue may lead to increased failure rates. Low-dose (1.0-1.2 Mrad) gamma irradiation does not significantly alter the preimplantation biomechanical properties of bone-patellar tendon-bone (BTB) allografts. Controlled laboratory study. Cyclic and failure mechanical properties were evaluated for 20 paired central-third human BTB allografts, with and without 1.0 to 1.2 Mrad of gamma irradiation. Testing included cyclic loading at 0.5 Hz for 100 cycles from 50 to 200 N and failure testing at a strain rate of 10% per second. Cyclic elongation did not change significantly (P = .151) with irradiation, increasing from a mean +/- SD of 9.4 +/- 2.1 mm to 11.3 +/- 3.4 mm. Cyclic creep strain approached a significant increase with irradiation (1.3% +/- 0.8% to 2.6% +/- 1.5%; P = .076). Failure testing was not affected with irradiation with regard to maximum load (1680 +/- 417 mm to 1494 +/- 435 mm), maximum stress (40.8 +/- 10.6 MPa to 37.5 +/- 15.7 MPa), elongation (7.85 +/- 1.35 mm to 8.67 +/- 2.05 mm), or strain at maximum stress (0.158 +/- 0.03 to 0.175 +/- 0.03). Graft stiffness significantly decreased by 20% with irradiation (278 +/- 67 N/mm to 221 +/- 50 N/mm; P = .035). Low-dose (1.0-1.2 Mrad) gamma irradiation decreases BTB graft stiffness by 20%, but it does not affect other failure or cyclic parameters. Aside from graft stiffness during load to failure testing, low-dose (1.0-1.2 Mrad) gamma irradiation of central-third human BTB allografts is not deleterious to preimplantation biomechanical properties.",Included
1677,Total central lymphatic irradiation for stage III nodular malignant lymphoreticular tumors,Included
642,"Some in vivo effects of pi mesons in mice The effect of 70 MeV pi mesons was studied to determine the effectivness of such beams aginst normal tissues in vivo. The end points included thymic weight loss, oocyte and bone marrow CFU-S survival and the induction of macroscopid lens opacities. The results indicate that pi mesons are not signifacantly more effective for these end-points than more conventional radiation sources such as 60Co gama rays, 220 kVp X rays, and 14 MeV X rays and electrons. Nor was there any detectable difference in RBE between the peak and plateau regions of the pi meson beam. The significance of these findings is discussed in relation of the the published pi meson RBE values of between 1 therefore 4 and 5 therefore 0.",Included
165,"Abscopal effect of boron neutron capture therapy (BNCT): proof of principle in an experimental model of colon cancer The aim of the present study was to evaluate, for the first time, the abscopal effect of boron neutron capture therapy (BNCT). Twenty-six BDIX rats were inoculated subcutaneously with 1 x 106 DHD/K12/TRb syngeneic colon cancer cells in the right hind flank. Three weeks post-inoculation, the right leg of 12 rats bearing the tumor nodule was treated with BPA-BNCT (BPA-Boronophenylalanine) at the RA-3 nuclear reactor located in Buenos Aires, Argentina, at an absorbed dose of 7.5 Gy to skin as the dose-limiting tissue. The remaining group of 14 tumor-bearing rats were left untreated and used as control. Two weeks post-BNCT, 1 x 106 DHD/K12/TRb cells were injected subcutaneously in the contralateral left hind flank of each of the 26 BDIX rats. Tumor volume in both legs was measured weekly for 7 weeks to determine response to BNCT in the right leg and to assess a potential influence of BNCT in the right leg on tumor development in the left leg. Within the BNCT group, a statistically significant reduction was observed in contralateral left tumor volume in animals whose right leg tumor responded to BNCT (post-treatment/pre-treatment tumor volume <1) versus animals who failed to respond (post/pre >=1), i.e., 13 +/- 15 vs 271 +/- 128 mm3. In addition, a statistically significant reduction in contralateral left leg tumor volume was observed in BNCT-responsive animals (post/pre <1) vs untreated animals, i.e., 13 +/- 15 vs 254 +/- 251 mm3. The present study performed in a simple animal model provides proof of principle that the positive response of a tumor to BNCT is capable of inducing an abscopal effect.",Excluded
486,"Classification of benign and malignant breast lesions in ultrasound images using support vector machines One of the most common diseases prevalent among women is Breast cancer. In general, Mammography is applied for the detection of the breast cancer, whereas, the technique of Mammography makes use of the ionizing radiation. As a result, this technique does not detect the breast cancer in women having dense breast. In the beginning phases of malignancy, radiologist could experience the challenges in identifying the lesions. Hence, there is a need for one more screen test for the confirmation of the cancer. On the other hand, Sonography is also commonly used for the detection and classification of abnormalities of the breast owing to its cost-effectiveness, comfort level of patient, and non-ionizing radiation. Nevertheless, ultrasound images seem to be low contrast images as well as the physician could encounter the possible challenges in the identification of the lesions. Therefore, there has been an inevitable requirement in the development of Computer Aided Diagnosis (CAD) system for the purpose of classifying breast lesion in an accurate manner. This paper aims at the analyzing the Morphological and Fractal features in an effective manner for differentiating benign as well as malignant masses from ultrasound images. Copyright © 2020, Advanced Scientific Research. All rights reserved.",Excluded
3633,"Lung cancer and cigarette smoking in Europe: An update of risk estimates and an assessment of inter-country heterogeneity Ten case-control studies have been carried out in 6 European countries to investigate the major risk factors for lung cancer. Carcinogenic effect from cigarette smoke was the most relevant interest in our study, which has included 7,609 cases of lung cancer and 10,431 controls, mainly population based. The results indicate elevated odds ratios (ORs; 23.9 among men and 8.7 among women) with attributable risks exceeding 90% for men and close to 60% for women. A large, and statistically significant, variability of the results across countries was detected after adjusting for the most common confounding variables, and after controlling, at least in part, for the instability of the ORs due to the small number of non-smokers in some of the study subsets. This pattern of lung cancer risk associated with cigarettes smoke, across different European regions, reflects inherent characteristics of the studies as well as differences in smoking habits, particularly calender periods of starting, and it is likely to have been influenced by effect modifiers like indoor radon exposure, occupation, air pollution and dietary habits. © 2001 Wiley-Liss, Inc.",Excluded
1791,"[Can angiography system with large-area flat digital panel induce higher irradiation in a patient during coronary angiography] BACKGROUND: Nowadays, angiography systems with flat digital panel are used in cardiology and invasive radiology as the detector of irradiation. The so called universal systems with a magnified panel are becoming more common. In this study we tried to find out whether in practice the increased surface area of detectors may increase the absorption dose in a patient., MATERIAL AND METHODS: The study included 486 patients who underwent coronary angiography carried out by the same physicians. In 268 subjects the procedure was performed in cathlab A equipped with a cardiac angiography system, whereas in 218 subjects in cathlab B using universal angiography system. In the study the absorbed dose of irradiation by the patient was determined and its ratio to body mass, body mass index (BMI) and body surface area (BSA) was evaluated., RESULTS: The mean dose absorbed by the person under study did not differ between both catheterization laboratories. Similarly, there were no differences in the ratio of the absorbed dose and BMI. But the comparison of the ratio of the absorbed dose and the body mass showed significantly higher values in cathlab A, where. higher values of the ratio of the absorbed dose and BSA were also found (p < 0.01)., CONCLUSIONS: In the present study it was found that the use of universal angiography systems with a larger surface area of the detecting panel is not connected with the increase in the irradiation dose absorbed by the patent during coronary angiography as compared with classical cardiac angiography systems.",Excluded
2403,"Differentiation of functionally active mouse T lymphocytes from functionally inactive bone marrow precursors II. Limited recovery of T-cell responses from mouse bone marrow in tissue culture The limited differentiation of mature T cell function from mouse bone marrow in tissue culture is described and compared with similar differentiation occuring in vivo in irradiated bone marrow protected mice. Data are presented to show that a pool of precursors, similar in size to that able to produce early (transient?) regeneration in thymectomized recipients, is responsible for the development of mitogen responsive T cells active in MLC (proliferation) and CML (development of cytotoxic cells) assays. In contrast, a helper cell population which augments antibody formation from T-depleted normal spleen cells derives from a pool of similar precursors yet does not seem to be theta positive. Similarly, larger cells (perhaps typical of those giving rise to suppressor T cells in vivo) give rise to a suppressor cell pool after 4 days of culture, though again only a fraction of this suppressor activity could be attributed to theta positive cells. It is suggested that much of the data for regenration of T lymphocytes in vitro from T-depleted sources needs to be re-interpreted in terms of this evidence for a pool of post-thymic precursors of T cells in such T-deficient cell populations.",Excluded
813,"Seventy-Peak Kilovoltage High-Pitch Thoracic Aortic CT Angiography without ECG Gating: Evaluation of Image Quality and Radiation Dose RATIONALE AND OBJECTIVES: To assess the feasibility of 70-kVp high-pitch non-ECG-gated thoracic aortic computed tomography angiography (CTA) with 40-mL contrast agent compared to 100-kVp standard-pitch CTA with 60-mL contrast agent., MATERIALS AND METHODS: Sixty-seven patients (51 men and 16 women; mean age, 55 +/- 14 years) received non-ECG-gated aortic CTA at 70 kVp, high pitch of 3.4, and 40-mL contrast agent (group A, n = 31) or CTA at 100-kVp, pitch of 1.2, and 60-mL contrast agent (group B, n = 36). Iterative reconstruction was used in all patients. For image quality assessment, CTA images were evaluated on a three-point scale and signal-to-noise ratio (SNR) and contrast-to-noise ratio (CNR) were calculated and compared. Furthermore, computed tomography (CT) dose index was recorded., RESULTS: Mean CT values and noise levels were higher in group A compared to group B (all P < .001), whereas SNR and CNR were lower than those in group B (all P < .001). Furthermore, the image quality of the aorta at the level of the diaphragm was lower in group A than that in group B (P < .05). However, image quality was graded as diagnostic in all patients, and motion artifacts of the aortic arch were significantly decreased in group A (P <.05). Interreader agreement was good or excellent for image quality assessment (k = 0.625-0.835). The 70-kVp CTA protocol, which allows dose reduction of 85%, was considered diagnostic in all instances by two readers., CONCLUSIONS: Our proposed thoracic aortic CTA protocol provides diagnostic information with substantial reduction of both radiation and contrast agent doses compared to standard-pitch CTA at 100 kVp. Copyright © 2015 AUR. Published by Elsevier Inc. All rights reserved.",Excluded
3375,"Clinical and Sialographic Imaging Features of 131I Radiation-induced Submandibular Gland Sialadenitis Purpose: 131I radiation-induced sialadenitis is the most frequent complication of 131I treatment for papillary thyroid carcinoma, but little is known about 131I radiation-induced submandibular gland sialadenitis. The purpose of this study was to compare and contrast the clinical and sialographic imaging features of 131I radiation-induced submandibular gland sialadenitis to 131I radiation-induced parotitis. Patients and Methods: This retrospective cross-sectional study included patients with 131I radiation-induced submandibular gland sialadenitis and parotitis. Clinical records and sialographic image features were evaluated. The predictor variables included age at the time of diagnosis, gender, course of the disease, site of symptoms, and sialographic image grades. The outcome variable was the location of sialadenitis. A student t-test was conducted to analyze the associations between predictor variables and the outcome. Result(s): The sample was composed of 4 patients with submandibular gland sialadenitis (100% female), 28 with parotitis (85.7% female), and 1 with submandibular gland sialadenitis and parotitis (P <.05). The occurrence of bilateral glands dysfunction was less often in submandibular glands (SMG: 1/4; PG: 19/28). The age and course of disease were not different between submandibular gland sialadenitis and parotitis (Age, SMG: 46.00 +/- 13.59 years; PG: 50.04 +/- 10.71 years, P >.05; Course of the disease, SMG: 11.00 +/- 16.69 months; PG: 6.96 +/- 11.18 months, P >.05). Radiographically, 7 of 16 patients with parotitis were identified as grade 2 and 9 patients as grade 3. In 3 patients with submandibular gland sialadenitis, 1 patient was identified as grade 2 and 2 patients as grade 3. The postoperative pathological results showed that the proliferation of glandular tissue from the hilum of the submandibular gland caused duct stenosis. Conclusion(s): The results suggest 131I radiation-induced submandibular gland sialadenitis has a lower incidence compared with parotitis and 131I radiation-induced submandibular gland sialadenitis might be related to duct stenosis caused by proliferative glandular tissue after 131I radiation treatment.Copyright © 2020 American Association of Oral and Maxillofacial Surgeons",Excluded
2817,"Relationship between anthropometric factors, radiation exposure, and colon cancer incidence in the Life Span Study cohort of atomic bomb survivors PURPOSE: We examined colon cancer risk in atomic bomb survivors to investigate whether excess body weight after the bombings alters sensitivity to radiation effects., METHODS: Of the 56,064 Japanese atomic bomb survivors with follow-up through 2002 with self-reported anthropometric data obtained from periodic mail surveys, 1,142 were diagnosed with colon cancer. We evaluated the influence of body mass index (BMI) and height on radiation-associated colon cancer risk using Poisson regression., RESULTS: We observed a similar linear dose-response relationship for the 56,064 subjects included in our analysis and the entire cohort of Japanese atomic bomb survivors [excess relative risk (ERR) per Gray (Gy) = 0.53, 95 % confidence interval (CI) 0.25-0.86]. Elevation in earliest reported BMI, BMI reported closest to colon cancer diagnosis, and time-varying BMI were associated with an elevated risk of colon cancer [relative risk (RR) per 5 kg/m(2) increase in BMI = 1.14, 95 % CI 1.03-1.26; RR = 1.16, 95 % CI 1.05-1.27; and RR = 1.15, 95 % CI 1.04-1.27, respectively]. Height was not significantly related to colon cancer risk. Inclusion of anthropometric variables in models had little impact on radiation risk estimates, and there was no evidence that sensitivity to the effect of radiation on colon cancer risk depended on BMI., CONCLUSIONS: Radiation exposure and BMI are both risk factors for colon cancer. BMI at various times after exposure to the atomic bombings does not significantly influence the relationship between radiation dose and colon cancer risk, suggesting that BMI and radiation impact colon cancer risk independently of each other.",Included
