Unnamed: 0,titleabstract,decision,prediction
219,"Pupillometric evaluation of the melanopsin containing retinal ganglion cells in mitochondrial and non-mitochondrial optic neuropathies. In recent years, chromatic pupillometry is used in humans to evaluate the activity of melanopsin expressing intrinsic photosensitive retinal ganglion cells (ipRGCs). Blue light is used to stimulate the ipRGCs and red light activates the rod/cone photoreceptors. The late re-dilation phase of pupillary light reflex is primarily driven by the ipRGCs. Optic neuropathies i.e. Leber hereditary optic neuropathy (LHON), autosomal dominant optic atrophy (ADOA), nonarteritic anterior ischemic optic neuropathy (NAION), glaucoma, optic neuritis and idiopathic intracranial hypertension (IIH) are among the diseases, which have been subject to pupillometric studies. The ipRGCs are differentially affected in these various optic neuropathies. In mitochondrial optic neuropathies, the ipRGCs are protected against degeneration, whereas in glaucoma, NAION, optic neuritis and IIH the ipRGCs are damaged. Here, we will review the results of pupillometric, histopathological and animal studies evaluating the ipRGCs in mitochondrial and non-mitochondrial optic neuropathies.",Excluded,0.10368608
220,"Fatty fish intake decrease multiple sclerosis risk among people exposed to low levels of ultraviolet radiation. Background: The aim of this study was to estimate the relationship between intake of fatty fish and risk of developing multiple sclerosis (MS). Method(s): This study is based on the ongoing project Epidemiological Investigation of MS (EIMS) which is a population-based case-control study, comprising the general population aged 16-70 years in defined areas of Sweden. The present analysis involved 1404 incident cases of multiple sclerosis (MS) and 3097 controls, randomly selected from the study base, with consideration taken to age, gender, and residential area. The incidence of MS among people who reported high intake of fatty fish the last five years before inclusion in the study was compared with the incidence among people who reported low fatty fish intake. Adjustments were made for education level, smoking status, ultraviolet radiation (UVR) exposure habits, body mass index (BMI), vitamin D intake from dairy products and intake of lean fish. We performed sub group analyses stratifying for sun exposure habits, ancestry and gender. Finding(s): Subjects who reported fatty fish intake 1-7 times per week had a slightly decreased risk of multiple sclerosis compared with subjects who reported less intake of fatty fish (adjusted odds ratio (OR) 0.9, 95% confidence interval (CI) 0.8-1.1). In subgroup analyses among subjects who reported low UVR exposure, frequent fatty fish intake significantly decreased the risk of multiple sclerosis (adjusted OR 0.6 (95 CI 0.5-0.9), whereas among subjects who reported high UVR exposure, this was not seen (adjusted OR 1.1 95% CI 0.8-1.4). Interpretation(s): Fatty fish intake seems to decrease multiple sclerosis risk among people with low UVR light exposure. A hypothetical explanation is that intake of fatty fish, with relatively high vitamin D content, is a substitute for lack of vitamin D due to low UVR exposure. This gives further strength to the hypothesis of the importance of vitamin D for the development of multiple sclerosis. Dr Baarnhielm has received unrestricted research support from Biogen Idec and from Sanofi-Aventis and research grants from the Swedish Association for Persons with Neurological Disabilities. Prof Tomas Olsson has received grant support for MS research from the Swedish Research Council, EU fp6, Neuropromise, Euratools, Soderbergs Foundation, Bibbi and Niels Jensens foundation, and unrestricted grant support from BiogenIdec, Bayer, SanofiAventis and Merck and also lecture fees and/or advisory board consultancies for the same companies.",Excluded,0.10895045
221,"Trueperella bernardiae isolated from an unusual presentation of a necrotic uterine mass: A case report. Background An unusual presentation of endometrial cancer with infection by Trueperella bernardiae. Case A 70-year-old female with a significant history of weight loss and abdominal pain presented as an emergency with a peritonitic abdomen. Computed tomography (CT) scan showed a large uterine mass and pneumoperitoneum. Subsequent laparotomy found an enlarged uterus with necrosis and purulent exudate with no evidence of bowel perforation. This required a total abdominal hysterectomy and bilateral salpingo-oophorectomy. Microscopy and culture of the peritoneal fluid produced a heavy growth of Clostridium ramosum and Trueperella bernardiae. Sensitivities included pip/tazobactam, clindamycin, metronidazole, ciprofloxacin and vancomycin. Histology showed an extensively necrotic Stage 3A Grade 3 endometrioid adenocarcinoma. This patient was septic on admission and suffered an acute kidney injury. Following recovery from surgery, treatment under the gynaecological oncology team will include chemotherapy, externalbeam radiation and brachytherapy. Conclusion This case is unusual as the initial clinical presentation suggested bowel perforation. This patient also suffered an unusual infection with Clostridium ramosum and Trueperella bernardiae, the latter is a very uncommon isolation. The CT scan showed a pneumoperitoneum which led to the suspicion of bowel perforation. At subsequent laparotomy, no evidence of bowel perforation was noted. The findings of pneumoperitoneum could be explained by culture findings of Clostridium ramosum resulting in a gas forming infection within the necrotic uterine mass. There are very few published case reports describing the clinical manifestations of Trueperella bernardiae, a facultative anaerobic gram-positive coccobacilli. Trueperella bernardiae can be a part of the regular skin flora however it has been the reported pathogen in cases of urinary tract infections, septic arthritis, diabetic foot infection, soft tissue infection, brain abscess and eye infections. We have found no previously reported cases of Trueperella bernardiae causing a uterine infection.",Excluded,0.1039929
222,"Does radiation exposure portend worse postoperative outcomes after cystectomy with urinary diversion for benign indications?. INTRODUCTION AND OBJECTIVES: Preoperative radiation exposure is traditionally thought to correlate with increased postoperative complications after cystectomy with urinary diversion (CxUD) for benign indications. We assessed postoperative outcomes among patients who received CxUD, stratified by radiation exposure. METHOD(S): A retrospective review of patients undergoing CxUD over a 10 year period encompassed demographics, operative parameters, 30 and 90 day readmission and complications. CxUD for malignant indications and in patients below 18 years of age were excluded. Chi-square and t-test analyses assessed demographics and indications. Complications were measured by univariate and multivariate logistic regression models. RESULT(S): Among 103 patients, 39 (38%) had radiation exposure prior to CxUD. Mean age for patients with radiation exposure undergoing cystectomy and urinary diversion was significantly higher (69.8 vs 59.7 years, p=0.001). In patients receiving preoperative radiation, 23.1% (9/39) had congestive heart failure (p=0.005). Other preexisting conditions such as diabetes, previous myocardial infarction, renal disease and liver disease were not associated with radiation exposure. Operative time (p=0.861), estimated blood loss (p=0.756) and length of stay (p=0.776) were not associated with radiation exposure. There was a significant correlation between radiation exposure and having a preoperative diagnosis of genitourinary fistulae (p=0.001), neurogenic bladder (p<0.0001) and urethral stricture (p=0.002). Radiation exposure did not correlate to readmission at 30 days (p=0.256) or at 90 days (p=0.576). Ureteroileal strictures requiring interventional radiology procedures were observed in 6 patients (5.8%) and stomal stenosis was seen in 2 patients (1.9%). Neither variable was correlated with radiation exposure (p=0.27 and p=0.265, respectively). CONCLUSION(S): In spite of patients being older with more comorbidities at baseline, patients with preoperative radiation exposure undergoing CxUD for benign indications did not have increased readmission at 30 or 90 days or increased complications postoperatively. Additionally, operative parameters such as surgery time, estimated blood loss and length of stay were similar between radiation and naive patient groups. These findings suggest radiation exposure prior to CxUD may not portend as negative consequences as once thought.",Included,0.89672214
223,"Neurovestibular symptoms following space flight. Neurovestibular symptoms experienced by astronauts in the post-flight period were examined using data from medical debriefs contained in the NASA Longitudinal Study of Astronaut Health database. Ten symptoms were identified (clumsiness, difficulty concentrating, persisting sensation aftereffects, nausea, vomiting, vertigo while walking, vertigo while standing, difficulty walking a straight line, blurred vision, and dry heaves), of which eight were crossed with twelve demographic parameters (mission duration, astronaut gender, age, one-g piloting experience, previous space flight experience, g-suit inflation, g-suit deflation, in-flight space motion sickness, in-flight exercise, post-flight exercise, mission role, fluid loading). Three symptoms were experienced by a majority of subjects, and another two by more than a quarter of the subjects. Intensity of the symptoms was mild, suggesting that they are unlikely to pose a risk to the crew during landing and the post-flight period. Seven of the symptoms and eight of the parameters under study were found to be significantly associated with each other.",Excluded,0.10589109
224,"Shortness of breath: An unusual presentation of an uncommon malignancy. Small cell carcinomas (SCC) are rare neuroendocrine malignancies accounting for approximately 0.2% of all colorectal cancers. Since first described in 1955, approximately 200 cases of rectal SCC have been reported in the literature. The most widely accepted theory regarding development of SCC is divergent differentiation of a pluripotent stem cell precursor. Interestingly, although the gastrointestinal tract (GI) has the largest number of neuroendocrine cells, it is rare for neuroendocrine malignancies to originate there. We present a case of metastatic SCC presenting with chief complaint of dyspnea. A 50 year old female with no significant medical history presented to the emergency department with a 2 day history of dyspnea on exertion. She reported two weeks of abdominal bloating, rectal tenesmus, constipation, and unintentional weight loss. Vital signs were notable for hypertension and tachycardia. Labs were notable for alkaline phosphatase 1717 U/L, total bilirubin 2.4 mg/dL, lipase 501 U/L, D-dimer 7.6 mu g/mL, WBC 23,900 mCL, Hgb 6.9 gm/dL, and MCV 64.6. CEA was 15.9. CT abdomen and pelvis revealed hepatomegaly with numerous liver lesions (largest in the right lobe measuring 9cm), enlarged intra-abdominal lymph nodes and a perirectal region mass extending to the rectosigmoid measuring 7.5x5x3cm. CT PE protocol demonstrated 2 subcentimeter lung nodules in the right middle lobe. Flexible sigmoidoscopy revealed a mid-rectal mass extending 10cm superiorly. Biopsies revealed small cell neuroendocrine carcinoma with squamous differentiation. Chemotherapy was initiated with carboplatin and etoposide. Small cell carcinomas of the GI tract are exceedingly uncommon. It most commonly presents in the 6th decade of life with male predominance. These tumors exhibit highly aggressive behavior and carry a poor prognosis with a median survival of 10.4 months. Immunohistochemistry differentiates SCC from other malignancies, with strongly positive synaptophysin immunoreactivity the most reliable finding. Due to its histological similarity to small cell lung cancer (SCLC) and rarity, treatment guidelines are extrapolated from SCLC treatment guidelines and include platinum based chemotherapy, radiation and surgical resection. Unfortunately, our patient expired 8 months later due to metastatic disease. This case underscores the importance of histological evaluation of tissue, as treatment often hinges on making an accurate diagnosis.",Excluded,0.10535789
225,"SPECT/CT hybrid imaging; with which CT?. AIM: The aim of this study is to show the practical use of, and to discuss the rationale for, high-end computed tomography (CT) integrated with intrinsic low-resolution single-photon emission tomography (SPECT).MATERIALS AND METHODS: All examinations performed on three new SPECT/CT systems with diagnostic CT capabilities were recorded retrospectively. The use of CT was classified as low-dose, using the CT with restraint as to the tube current and radiation dose, or diagnostic, with an optimum use of the CT, using CT protocols as used in ordinary radiological practice. The number of low-dose CT was compared with the number of diagnostic CT examinations. The report is based on 436 patient examinations from three hospitals in Norway with recently installed SPECT/CT systems, the time of use varying from 6 months to 2 years. The examinations performed were myocardial perfusion (45%), various tumors (thyroid, parathyroid, neuroendocrine 37%), malignant skeletal disease (12%), brain perfusion (4%), sentinel nodes in breast cancer (1%) and gastrointestinal bleeding (1%).RESULTS: Of the 436 patients, 431 had a low-dose CT for attenuation correction, anatomic localisation and, also for diagnosis, whereas five patients had a diagnostic CT. In these series, as was found in recent literature, the diagnostic potential of the CT was seldom used to its capacity and always in predetermined diagnostic situations.CONCLUSION: There is a low degree of utilization of the diagnostic capabilities of the CT in the SPECT/CT context, for a number of reasons. This raises questions about the cost-benefit of investing in high-end CT for SPECT/CT applications.",Excluded,0.104077436
226,"Non-linear analysis of the electroencephalogram for detecting effects of low-level electromagnetic fields. The study compared traditional spectral analysis and a new scale-invariant method, the analysis of the length distribution of low-variability periods (LDLVPs), to distinguish between electro-encephalogram (EEG) signals with and without a weak stressor, a low-level modulated microwave field. During the experiment, 23 healthy volunteers were exposed to a microwave (450 MHz) of 7 Hz frequency on-off modulation. The field power density at the scalp was 0.16 mW cm(-2). The experimental protocol consisted of ten cycles of repetitive microwave exposure. Signals from frontal EEG channels FP1 and FP2 were analysed. Smooth power spectrum and length distribution curves of low-variability periods, as well as probability distribution close to normal, confirmed that stationarity of the EEG signal during recordings was achieved. The quantitative measure of LDLVPs provided a significant detection of the effect of the stressor for the six subjects exposed to the microwave field but for none of the sham recordings. The spectral analysis revealed a significant result for one subject only. A significant effect of the exposure to the EEG signal was detected in 25% of subjects, with microwave exposure increasing EEG variability. The effect was not detectable by power spectral measures.",Excluded,0.104471765
227,Adaptation of human brain bioelectrical activity to low-level microwave. The experiments of adaptation of the human brain bioelectrical activity were carried out on a group of 14 healthy volunteers exposed to 450 MHz microwave radiation modulated at 40 Hz frequencies. The field power density at the scalp was 0.16 mW/cm(2). Results of the study indicate that adaptation effect of human brain to low-level microwave exposure is evident. The initial increase of EEG power was compensated and even overcompensated. The adaptation phenomena were obvious in EEG alpha and beta rhythms..,Excluded,0.10250668
228,[Effects of roentgen rays on the hypothalamic-pituitary-adrenal system as studied by the method of intraocular grafts and in the newborn],Excluded,0.92385936
229,"Neuromyotonia of the abducens nerve after hypophysectomy and radiation. The clinical signs of the rarely encountered ocular neuromyotonia consist of transient involuntary tonic contraction and delayed relaxation of single or multiple extraocular muscles, resulting in episodic diplopia. With a mean time delay of 3.5 years, this motility disorder frequently follows tumor excision or adjuvant radiation near the skull base. Ocular neuromyotonia may reflect inappropriate discharge from oculomotor neurons with unstable cell membranes because of segmental demyelinization by tumor compression and radiation-induced microangiopathy. In the present paper, the authors present the case of a 53-year-old patient with a history of transsphenoidal hypophysectomy and adjuvant radiotherapy, who underwent strabismus surgery for abducens palsy.",Excluded,0.103847034
230,"MMP-2 siRNA inhibits radiation-enhanced invasiveness in glioma cells. BACKGROUND: Our previous work and that of others strongly suggests a relationship between the infiltrative phenotype of gliomas and the expression of MMP-2. Radiation therapy, which represents one of the mainstays of glioma treatment, is known to increase cell invasion by inducing MMP-2. Thus, inhibition of MMP-2 provides a potential means for improving the efficacy of radiotherapy for malignant glioma.METHODOLOGY/PRINCIPAL FINDINGS: We have tested the ability of a plasmid vector-mediated MMP-2 siRNA (p-MMP-2) to modulate ionizing radiation-induced invasive phenotype in the human glioma cell lines U251 and U87. Cells that were transfected with p-MMP-2 with and without radiation showed a marked reduction of MMP-2 compared to controls and pSV-transfected cells. A significant reduction of proliferation, migration, invasion and angiogenesis of cells transfected with p-MMP-2 and in combination with radiation was observed compared to controls. Western blot analysis revealed that radiation-enhanced levels of VEGF, VEGFR-2, pVEGFR-2, p-FAK, and p-p38 were inhibited with p-MMP-2-transfected cells. TUNEL staining showed that radiation did not induce apoptosis in U87 and U251 cells while a significant increase in TUNEL-positive cells was observed when irradiated cells were simultaneously transfected with p-MMP-2 as compared to controls. Intracranial tumor growth was predominantly inhibited in the animals treated with p-MMP-2 alone or in combination with radiation compared to controls.CONCLUSION/SIGNIFICANCE: MMP-2 inhibition, mediated by p-MMP-2 and in combination with radiation, significantly reduced tumor cell migration, invasion, angiogenesis and tumor growth by modulating several important downstream signaling molecules and directing cells towards apoptosis. Taken together, our results demonstrate the efficacy of p-MMP-2 in inhibiting radiation-enhanced tumor invasion and progression and suggest that it may act as a potent adjuvant for radiotherapy in glioma patients.",Excluded,0.9235721
231,First intramuscular administration in the U.S. Space Program,Excluded,0.15422197
232,"Short-course radiotherapy followed by chemotherapy before total mesorectal excision (TME) versus preoperative chemoradiotherapy, TME, and optional adjuvant chemotherapy in locally advanced rectal cancer (RAPIDO): a randomised, open-label, phase 3 trial. BACKGROUND: Systemic relapses remain a major problem in locally advanced rectal cancer. Using short-course radiotherapy followed by chemotherapy and delayed surgery, the Rectal cancer And Preoperative Induction therapy followed by Dedicated Operation (RAPIDO) trial aimed to reduce distant metastases without compromising locoregional control.METHODS: In this multicentre, open-label, randomised, controlled, phase 3 trial, participants were recruited from 54 centres in the Netherlands, Sweden, Spain, Slovenia, Denmark, Norway, and the USA. Patients were eligible if they were aged 18 years or older, with an Eastern Cooperative Oncology Group (ECOG) performance status of 0-1, had a biopsy-proven, newly diagnosed, primary, locally advanced rectal adenocarcinoma, which was classified as high risk on pelvic MRI (with at least one of the following criteria: clinical tumour [cT] stage cT4a or cT4b, extramural vascular invasion, clinical nodal [cN] stage cN2, involved mesorectal fascia, or enlarged lateral lymph nodes), were mentally and physically fit for chemotherapy, and could be assessed for staging within 5 weeks before randomisation. Eligible participants were randomly assigned (1:1), using a management system with a randomly varying block design (each block size randomly chosen to contain two to four allocations), stratified by centre, ECOG performance status, cT stage, and cN stage, to either the experimental or standard of care group. All investigators remained masked for the primary endpoint until a prespecified number of events was reached. Patients allocated to the experimental treatment group received short-course radiotherapy (5 x 5 Gy over a maximum of 8 days) followed by six cycles of CAPOX chemotherapy (capecitabine 1000 mg/m<sup>2</sup> orally twice daily on days 1-14, oxaliplatin 130 mg/m<sup>2</sup> intravenously on day 1, and a chemotherapy-free interval between days 15-21) or nine cycles of FOLFOX4 (oxaliplatin 85 mg/m<sup>2</sup> intravenously on day 1, leucovorin [folinic acid] 200 mg/m<sup>2</sup> intravenously on days 1 and 2, followed by bolus fluorouracil 400 mg/m<sup>2</sup> intravenously and fluorouracil 600 mg/m<sup>2</sup> intravenously for 22 h on days 1 and 2, and a chemotherapy-free interval between days 3-14) followed by total mesorectal excision. Choice of CAPOX or FOLFOX4 was per physician discretion or hospital policy. Patients allocated to the standard of care group received 28 daily fractions of 1.8 Gy up to 50.4 Gy or 25 fractions of 2.0 Gy up to 50.0 Gy (per physician discretion or hospital policy), with concomitant twice-daily oral capecitabine 825 mg/m<sup>2</sup> followed by total mesorectal excision and, if stipulated by hospital policy, adjuvant chemotherapy with eight cycles of CAPOX or 12 cycles of FOLFOX4. The primary endpoint was 3-year disease-related treatment failure, defined as the first occurrence of locoregional failure, distant metastasis, new primary colorectal tumour, or treatment-related death, assessed in the intention-to-treat population. Safety was assessed by intention to treat. This study is registered with the EudraCT, 2010-023957-12, and ClinicalTrials.gov, NCT01558921, and is now complete.FINDINGS: Between June 21, 2011, and June 2, 2016, 920 patients were enrolled and randomly assigned to a treatment, of whom 912 were eligible (462 in the experimental group; 450 in the standard of care group). Median follow-up was 4.6 years (IQR 3.5-5.5). At 3 years after randomisation, the cumulative probability of disease-related treatment failure was 23.7% (95% CI 19.8-27.6) in the experimental group versus 30.4% (26.1-34.6) in the standard of care group (hazard ratio 0.75, 95% CI 0.60-0.95; p=0.019). The most common grade 3 or higher adverse event during preoperative therapy in both groups was diarrhoea (81 [18%] of 460 patients in the experimental group and 41 [9%] of 441 in the standard of care group) and neurological toxicity during adjuvant chemotherapy in the standard of care group (16 [9%] of 187 patients). Serious adverse events occurred in 177 (38%) of 460 participants in the experimental group and, in the standard of care group, in 87 (34%) of 254 patients without adjuvant chemotherapy and in 64 (34%) of 187 with adjuvant chemotherapy. Treatment-related deaths occurred in four participants in the experimental group (one cardiac arrest, one pulmonary embolism, two infectious complications) and in four participants in the standard of care group (one pulmonary embolism, one neutropenic sepsis, one aspiration, one suicide due to severe depression).INTERPRETATION: The observed decreased probability of disease-related treatment failure in the experimental group is probably indicative of the increased efficacy of preoperative chemotherapy as opposed to adjuvant chemotherapy in this setting. Therefore, the experimental treatment can be considered as a new standard of care in high-risk locally advanced rectal cancer.FUNDING: Dutch Cancer Foundation, Swedish Cancer Society, Spanish Ministry of Economy and Competitiveness, and Spanish Clinical Research Network.",Excluded,0.16509292
233,"NAD(+) maintenance attenuates light induced photoreceptor degeneration. Light-induced retinal damage (LD) occurs after surgery or sun exposure. We previously showed that zinc (Zn(2+)) accumulated in photoreceptors and RPE cells after LD but prior to cell death, and pyruvate or nicotinamide attenuated the resultant death perhaps by restoring nicotinamide adenine dinucleotide (NAD(+)) levels. We first examined the levels of NAD(+) and the efficacy of pyruvate or nicotinamide in oxidative toxicities using primary retinal cultures. We next manipulated NAD(+) levels in vivo and tested the affect on LD to photoreceptors and RPE. NAD(+) levels cycle with a 24-h rhythm in mammals, which is affected by the feeding schedule. Therefore, we tested the affect of increasing NAD(+) levels on LD by giving nicotinamide, inverting the feeding schedule, or using transgenic mice which overexpress cytoplasmic nicotinamide mononucleotide adenyl-transferase-1 (cytNMNAT1), an NAD(+) synthetic enzyme. Zn(2+) accumulation was also assessed in culture and in retinal sections. Retinas of light damaged animals were examined by OCT and plastic sectioning, and retinal NAD(+) levels were measured. Day fed, or nicotinamide treated rats showed less NAD(+) loss, and LD compared to night fed rats or untreated rats without changing the Zn(2+) staining pattern. CytNMNAT1 showed less Zn(2+) staining, NAD(+) loss, and cell death after LD. In conclusion, intense light, Zn(2+) and oxidative toxicities caused an increase in Zn(2+), NAD(+) loss, and cell death which were attenuated by NAD(+) restoration. Therefore, NAD(+) levels play a protective role in LD-induced death of photoreceptors and RPE cells.",Excluded,0.10587493
234,Jumping at a chance to control cerebral blood flow in astronauts,Included,0.1558331
235,"Synaptic and membrane properties of neurons in the dorsomedial hypothalamus. Studies in intact rats have shown that the dorsomedial hypothalamus (DMH) plays a key role in generating stress-induced physiologic changes, including activation of the hypothalamic-pituitary-adrenal axis through direct projections to paraventricular hypothalamic nucleus (PVN). However, little is known about the cellular properties of DMH neurons. We employed whole-cell patch-clamp recording techniques to characterize membrane properties and spontaneous post-synaptic currents (PSCs) in DMH neurons, including those projecting to PVN (identified by prior injection of DiI into PVN), in rat hypothalamic slices. DMH neurons (n=86 total) had uniform membrane properties. However, PVN-projecting neurons (n=32) had higher action potential (AP) thresholds, and fired fewer APs in response to current injection. Spontaneous PVN-projecting neurons (n=20) also fired APs at lower rates (4.8+/-0.6 Hz) than spontaneous neurons of unknown projection (n=38; 7.3+/-1.1 Hz). Spontaneous PSCs were observed in all neurons: One population expressed rapid decay characteristics (1.5-2.0 ms) and was blocked by non-NMDA ionotropic glutamate receptor antagonists NBQX or CNQX. Remaining PSCs reversed near E(Cl), were blocked by the GABA(A) receptor antagonists picrotoxin or bicuculline methiodide (BMI), and had longer decay time constants (4.5-6.0 ms) that were modulated by pentobarbital. Tetrodotoxin markedly reduced the frequency of PSCs sensitive to NBQX but not to BMI. Thus, DMH is made up of electrophysiologically similar neurons and PVN-projecting neurons are less excitable than neurons of unknown projection. Furthermore, as suggested by studies in intact rats, neurons in the DMH, including those projecting to the PVN, are regulated by tonic GABA(A) and non-NMDA glutamate receptor-mediated synaptic transmission.",Excluded,0.10193541
236,"Superoxyde dismutase effect on irradiated central nervous system. About experimental pilote studies with rats. [French]. It has been observed that bovine superoxide dismutase (SOD) can reduce some chronic complications due to radiotherapy. For this reason this enzyme has been used in the rat to treat radiation induced encaphalitis, studied by the two-way avoidance test. SOD has allowed significant regression of troubles in two studies with chronic encephalitis and two studies with acute encephalitis. Moreover, another study has shown that SOD prevented cognitival troubles brought on by strong painful stimulus. Thus SOD has been shown able to improve cerebral performances after a specific aggression (after radiotherapy) or after a non specific one (after very painful stimulus). This observation leads to interesting prospects for therapy.",Excluded,0.83318037
237,The 'cognitive' in cognitive ergonomics,Excluded,0.120327145
238,Helical TomoTherapy in the treatment of central nervous system metastasis. In this report the authors review the use of radiotherapy in the treatment of central nervous system (CNS) metastasis. They comment on different treatment methods for both intracranial and extracranial CNS metastasis and discuss some of the evidence supporting the use of radiotherapy in these settings. Recent advancements in radiation oncology technology are briefly reviewed with a focus on the advantages and disadvantages of helical TomoTherapy-based treatment strategies. A review of pertinent current literature was performed. TomoTherapy research currently underway at the University of Virginia Health System is discussed and a representative case is presented. Radiotherapy for CNS metastasis is an effective treatment that provides palliation of symptoms and confers a survival advantage on selected patients. Advances in radiotherapy techniques continue to improve the therapeutic ratio for patients with CNS metastases. Helical TomoTherapy offers distinct advantages for patients with CNS metastatic disease by sparing normal tissue when intracranial or extracranial disease is targeted. [References: 17],Excluded,0.10229457
239,Motorcortical excitability after electroconvulsive therapy in patients with major depressive disorder,Excluded,0.11180771
240,Studies on blood-brain barrier with radioactive phosphorus. V. Effect of cerebral injuries and infarction on the barrier,Included,0.9231996
241,"Alteration of disk-shedding patterns by light-onset of higher than normal intensity. Rod outer segment (ROS) disk-shedding patterns were determined in the albino rat eye. All of the animals had the same, low-intensity-light histories, but on the day that shedding patterns were to be measured the rats were divided into three groups: one which did not have any lights turned on at 0700 hr ('contained dark' group); one which had normal, 3-lx light turned on ('colony' group); one which had a brighter-than-normal light turned on ('80-lx' group). The 'continued dark' group displayed a broad profile of shedding over time which persisted because phagosomes disappeared so slowly. The 'colony' group showed the same initial rate of phagosome production as did the 'continued dark' group but a much accelerated rate of phagosome disappearance. The '80-lx' group showed no rate of phagosome production; rather there was a simple, rapid exponential disappearance of those phagosomes which existed just prior to light onset. The kinetics of these phenomena are described in a model, rate constants for which were obtained from our data and simulated on an analog computer. The analysis of the three shedding patterns indicates the existence of an intensity-dependent disappearance rate and suggests an inhibition of shedding and/or phagocytosis by intensity greater than that of the usual environment.",Excluded,0.10363553
242,"Cerebral blood-flow in nonanesthetized rodents as measured by arterial spinlabeling magnetic-resonance imaging following administration of serotoninergic (5-HT2C) agonists. Changes in cerebral blood flow (CBF) have been associated with a number of diseases and conditions including aging, depression, Alzheimer's disease, and the maintenance of neuronal network integrity (1, 2, 3). Objective(s): The current study used arterial spin labelling (ASL) MRI to measure CBF in rodents following administration of 5-HT<inf>2C</inf>selective agonists, vabicaserin and metachlorophenylpiperazine (mCPP), in non-anesthetized rodents. ASL measures a biological correlate for neuronal activity by quantitatively estimating CBF with comparable sensitivity to [<sup>15</sup>O]H<inf>2</inf>O positron emission tomography (PET), but uses no ionizing radiation, is non-invasive and not restricted by the necessity of an on-site cyclotron (4). Method(s): Male Sprague Dawley rats (300-350g; n=6-10/ group) were used in the present experiment. MRI data was collected using a Bruker 70/30 Biospec magnet. The ASL protocol included a T1-weighted globally pulsed 3' flow-sensitive alternating inversion recovery-echo planar imaging (FAIR-EPI) pulse sequence and a 2mm selectiveinversion pulse with coronal orientation in the middle of the brain parenchyma. A baseline acquisition was followed by additional acquisitions at 10 and 30 minutes post dose (i.p.) with vehicle (0.9% saline 1ml/kg); vabicaserin (30mg/ ml/kg) or mCPP (3mg/ml/kg). Heart and respiration rates were continuously monitored during the scans. ASL data was processed with the Bruker-ParaVision ASL analysis software. Statistical significance was calculated with GraphPad Prism using a one-way ANOVA and Tukey's multiple comparison post-test. Telemetry data was collected using Dataquest A.R.T. acquisition and analysis system that allows monitoring physiologic data from conscious, freely moving animals. Result(s): Compared to baseline, both vabicaserin and mCPP caused a significant CBF increase in specific brain regions at 10 minutes following the administration of 5HT2c compounds. At 30 minutes, a CBF increase still trended with both compounds although it was no longer significant. Neither vehicle, vabicaserin, nor mCPP caused a significant change in either heart or respiration rates for the duration of the ASL MRI scan, suggesting that CBF changes could be independent of systemic ones. Further, previous in-house BOLD fMRI following vabicaserin and mCPP administration showed a statistically significant increase in BOLD signal in cortical brain areas, implicit of increased neuronal activity. Previous in-house data with telemeterized rats showed vabicaserin (30mg/kg i.p.) to induce a significant decrease in heart-rate, and a significant increase in mean arterial pressure (MAP), hemodynamic changes that lasted for about 6 h. Conclusion(s): Pre-clinically, ASL-MRI data has translational potential to inform on how various factors such as age, disease or therapeutic intervention can affect CBF. The present study was able to measure CBF with ASL without the use of anesthesia. Administration of 5-HT<inf>2C</inf> agonists increased CBF/brain perfusion and are likely associated with changes neuronal activity. The lack of simultaneous changes on systemic measures, heart and respiration rates, suggest this could be a localized 5-HT<inf>2C</inf> mediated effect. Motion is a major confound in ASL-MRI animal experiments. However, motion reducing anesthetics could have an independent effect on CBF (5), confounding interpretation of the data and reducing their translational potential. Future studies with 5-HT<inf>2C</inf> selective antagonist blockade could be used to gauge the magnitude and selectivity of this effect. (Figure Presented).",Excluded,0.102890596
