,titleabstract,decision
2106,"Comparing radiation therapy and ipilimumab to ipilimumab alone in metastatic melanoma patients Purpose/Objective: With evidence suggesting ipilimumab and intracranial stereotactic radiosurgery (SRS) improves survival compared to SRS alone, we compared toxicity, response rates (RRs), and outcomes of metastatic melanoma patients receiving radiation (RT) and ipilimumab to ipilimumab alone. Methods and Materials: We reviewed records of metastatic melanoma patients receiving ipilimumab 3mg/kg between 2010-2014. RRs, measured by immune RECIST criteria, and toxicity were compared by Fischer's exact text. Overall survival (OS) was estimated by the Kaplan Meier method. Result(s): 61 patients received ipilimumab, with 35 (57.4%) also receiving radiation within 4 months of ipilimumab. The radiation cohort was similar at baseline except for greater systemic burden of disease (82.9% vs. 42.3%, p = 0.005), higher dexamethasone use (14.3% vs. 0%, p = 0.048), and more brain involvement (74.3% vs. 0% p<0.001). 92.3% of brain metastases received SRS. Grade 3 toxicity was not statistically different between cohorts (5.9% vs. 20.0%, p = 0.113); one grade 4 was experienced (1.6%), while no grade 5 occurred. While the ipilimumab alone group demonstrated a trend toward higher 1-year OS (49.4% vs. 73.2%, p = 0.090), the cohort did not have any patients with brain metastases; therefore, comparing only patients with extra-cranial metastases, 1-year OS was similar (76.2% vs. 73.2%, p = 0.587). RR between both cohorts was similar (20.0% vs. 11.5%, p = 0.494). Pre-ipilimumab absolute lymphocyte count greater than 1000 was the only significant predictor for increased RR in multivariable analysis (Odds Ratio: 8.56, 95% CI: 1.82-40.42; p = 0.007). Comparing 2-5 fractions of radiation to ipilimumab alone demonstrated a trend towards higher response rate (42.9% vs. 11.5%, p = 0.074). Conclusion(s): Despite poorer prognostic characteristics in the RT with ipilimumab cohort, toxicity, RR and OS were similar between the arms. Prospective studies investigating the ideal radiation fractionation to improve ipilimumab response rates are warranted. ALC < 1000 should be considered an exclusion criteria for these trials.",Excluded
1968,"Spatial correlation of linear energy transfer and relative biological effectiveness with suspected treatment-related toxicities following proton therapy for intracranial tumors PURPOSE: The enhanced relative biological effectiveness (RBE) at the end of the proton range might increase the risk of radiation-induced toxicities. This is of special concern for intracranial treatments where several critical organs at risk (OARs) surround the tumor. In the light of this, a retrospective analysis of dose-averaged linear energy transfer (LET<sub>d</sub> ) and RBE-weighted dose (D<sub>RBE</sub> ) distributions was conducted for three clinical cases with suspected treatment-related toxicities following intracranial proton therapy. Alternative treatment strategies aiming to reduce toxicity risks are also presented.METHODS: The clinical single-field optimized (SFO) plans were recalculated for 81 error scenarios with a Monte Carlo dose engine. The fractionation D<sub>RBE</sub> was 1.8 Gy (RBE) in 28 or 30 fractions assuming a constant RBE of 1.1. Two LET<sub>d</sub> - and alpha/beta-dependent variable RBE models were used for evaluation, including a sensitivity analysis of the alpha/beta parameter. Resulting distributions of D<sub>RBE</sub> and LET<sub>d</sub> were analyzed together with normal tissue complication probabilities (NTCPs). Subsequently, four multi-field optimized (MFO) plans, with an additional beam and/or objectives penalizing protons stopping in OARs, were created to investigate the potential reduction of LET<sub>d</sub> , D<sub>RBE</sub> , and NTCP.RESULTS: The two variable RBE models agreed well and predicted average RBE values around 1.3 in the toxicity volumes, resulting in an increased near-maximum D<sub>RBE</sub> of 7-11 Gy (RBE) compared to RBE = 1.1 in the nominal scenario. The corresponding NTCP estimates increased from 0.8%, 0.0%, and 3.7% (RBE = 1.1) to 15.5%, 1.8%, and 45.7% (Wedenberg RBE model) for the three patients, respectively. The MFO plans generally allowed for LET<sub>d</sub> , D<sub>RBE</sub> , and NTCP reductions in OARs, without compromising the target dose. Compared to the clinical SFO plans, the maximum reduction in the near-maximum LET<sub>d</sub> was 56%, 63%, and 72% in the OAR exhibiting the toxicity for the three patients, respectively.CONCLUSIONS: Although a direct causality between RBE and toxicity cannot be established here, high LET<sub>d</sub> and D<sub>RBE</sub> correlated spatially with the observed toxicities, whereas setup and range uncertainties had a minor impact. Individual factors, which might affect the patient-specific radiosensitivity, were however not included in these calculations. The MFO plans using both an additional beam and proton track-end objectives allowed the largest reductions in LET<sub>d</sub> , D<sub>RBE</sub> , and NTCP, and might be future tools for similar cases.",Excluded
2319,Failure of the pineal body of 2 species of birds(Coturnix coturnix japonica and Passer domesticus) to show electrical responses to illumination,Excluded
497,"Effects of <sup>60</sup>Co on electrical self stimulation of the brain and blood pressure in monkeys The effects of 1000 and 2000 rads <sup>60</sup>Co on electrical selfstimulation of subcortical brain areas and blood pressure were investigated to determine whether radiation induced performance decrement occurs in a like manner for a positively rewarded behavioral task as it does for the more typically studied shock avoidance task. During the early postradiation min. selfstimulation responses decreased or ceased and resumed shortly thereafter, revealing a similar course of performance decrement as seen with shock avoidance, discrimination tasks. Early postradiation hypotension with subsequent recovery paralleled the performance decrement, reproducing the blood pressure behavior correlations seen previously with shock reinforcement. The blood pressure elevating influence of the brain stimulation observed prior to irradiation was diminished or absent during the deep hypotensive stage postradiation, but tended to return min. later. (13 references).",Included
2007,"CT evaluation of patient deep inspiration self-breath-holding: how precisely can patients reproduce the tumor position in the absence of respiratory monitoring devices? The aim of the present study was to evaluate the reproducibility of tumor position under patient deep inspiration self-breath-holding in the absence of respiratory monitoring devices, as well as to compare the reproducibility of deep inspiration self-breath-holding on the verbal command of a radiation technologist (Passive mode) with that initiated by patients' own estimation (Active mode). Twenty patients with lung cancer were shown how the tumor and diaphragm move during the respiration cycle. Patients were instructed to hold their breath during deep inspiration and reproduce identical tumor position as well as possible either by the Active mode or by the Passive mode. After patients had practiced self-breath-holding during deep inspiration, a set of three CT scans was obtained for each of the two modes of self-breath-holding (6 CT scans total) to obtain randomly timed images of 2 mm thickness in the vicinity of the tumor. The first three scans were performed during breath-hold using the Active mode, and next three scans were using the Passive mode. Maximum difference in tumor position for the three CT scans was then calculated along three axes: cranial-caudal (C-C); anterior-posterior (A-P); and right-left (R-L). In the 20 patients who underwent analysis of self-breath-holding, mean maximum difference in tumor position obtained under breath-hold using the Active and the Passive modes were: 2.2 and 3.1 mm along the C-C axis; 1.4 and 2.4 mm along the A-P axis; and 1.3 and 2.2 mm along the R-L axis, respectively. These differences in all axes were significantly smaller (p<0.05) for the Active mode than for the Passive mode. Most tumors displayed maximal respiratory movement along the C-C axis, and minimal movement along the R-L axis, but tumors located in the upper lung displayed maximal movement along the A-P axis. Significant correlation (p<0.05) was observed between differences along three axes in either mode of breath-hold. In conclusion, the reproducibility of tumor position under self-breath-holding by patients during deep inspiration after sufficient practice and in the absence of respiratory monitoring devices was satisfactorily accurate, and differences in tumor position were smaller under breath-holding using the Active mode than using the Passive mode. We believe this new technique is likely to prove extremely useful for the irradiation of lung tumors with a small internal margin and for reduced proportion of high-dose irradiated normal lung to total lung volume.",Excluded
204,In this issue,Excluded
1505,"Influence of x-ray irradiation on the effects of apomorphine and L-dopa with respect to the dopamine level in rat brain and corpus striatum The influence of X-ray irradiation on the dopamine level in brain and in corpus striatum of male albino rats is studied. The changes in the influence of the dopaminergic agonists apomorphine and L-DOPA, applied independently and in combination, on the dopamine level in brain and striatum, are established comparatively (in non-irradiated rats and in rats on the 72nd hour after irradiation with 900 R). Apomorphine is found to have no significant influence on the dopamine level in brain and striatum of non-irradiated rats, while L-DOPA and its combination with apomorphine raise this level. On the 72nd hour after irradiation with 900 R there is no essential change in the dopamine level in brain and the striatum; apomorphine raises the dopamine level in brain and striatum; the effect of L-DOPA and its combination with apomorphine is potentiated with respect to the increase of the dopamine level in brain and striatum.",Included
1136,Central-Nervous-System Reactions to Ionizing Radiation,Included
1122,"Optimised BNCT facility based on a compact D-D neutron generator Background: Boron Neutron Capture Therapy (BNCT) is a very promising treatment for patients suffering gliobastoma multiforme, an aggressive type of brain cancer, where conventional radiation therapies fail. Thermal neutrons are suitable for the direct treatment of cancers which are located at near-tissue-surface; deep-seated tumors need harder, epithermal neutron energy spectra. Material(s) and Method(s): In this work a BNCT facility based on a compact D-D neutron generator, has been simulated using the MCNP4B Monte Carlo code. The materials considered, for the design of the facility, were chosen according to the EU Directive 2002/95/EC, hence, excluded the use of cadmium and lead. Result(s): An extensive set of calculations performed with MCNP4B Mote Carlo code have show that the combination of TiF<inf>3</inf> which integrates a conic part made of D<inf>2</inf>O, then followed by a TiF<inf>3</inf> layer is the optimum moderator design. The use of BiF3 as spectrum shifter and y rays filter, Titanium as fast neutron filter and Lithium as thermal neutron filter is necessary in order to obtain an epithermal neutron beam with high quality. Conclusion(s): The simulations show that, even if the neutron flux is below the recommended value for clinical treatment, the proposed facility is a good alternative for clinics which cannot afford to build and maintain a small nuclear reactor.",Excluded
3489,"Altered expression of glutamate transporter GLAST mRNA in rat brain after photochemically induced focal ischemia BACKGROUND: The neurotransmitter glutamate is involved in fast excitatory synaptic transmission in the mammalian brain. Glutamate released from presynaptic terminals must be removed rapidly from the synaptic cleft by high affinity, sodium-dependent glutamate transporters to keep the extracellular glutamate concentration low to protect neuron from glutamate excitotoxicity, which is the major pathological mechanism of brain ischemia. GLAST is one of the identified four subtypes of the glutamate transporter system and has been suggested to play an important role in some pathological conditions. But until recently, very little information existed the concerning relationship between GLAST expression and cerebral ischemia.METHODS: Nonradioactive in situ hybridization was employed to evaluate the changes of glutamate transporter GLAST mRNA expression in rat cerebral cortex and hippocampus following photochemically induced focal cortical ischemia.RESULTS: GLAST mRNA expression in cerebral pyramid cells below the infarcted area did not change at 3 h, significantly decreased at 12 h, recovered to the control level at 24 h, and significantly increased at 72 h following the ischemic lesion. No changes in GLAST mRNA expression were observed in all subfields of the hippocampal complex.CONCLUSIONS: The present findings suggest that the time-course changes of GLAST mRNA expression after ischemia may be correlated with the pathogenesis of photosensitive ischemic brain damage.",Excluded
3045,"A case of AIDS-associated primary CNS lymphoma difficult to differentiate from toxoplasmic encephalitis by clinical symptoms, neuroimages, and therapeutic responses. [Japanese] We reported a 24-year-old Thai woman who developed primary CNS lymphoma (PCNSL) associated with acquired immunodeficiency syndrome. It was difficult to distinguish PCNSL from toxoplasmic encephalitis in this case by clinical symptoms, findings of CT and MRI, and therapeutic responses for toxoplasmosis. It is important to make a definite diagnosis of PCNSL by brain biopsy to treat appropriately, because this disorder could be fatal if it is not treated by corticosteroid, radiation, or other proper methods.",Excluded
177,"Comparative human cellular radiosensitivity: I. The effect of SV40 transformation and immortalisation on the gamma-irradiation survival of skin derived fibroblasts from normal individuals and from ataxia-telangiectasia patients and heterozygotes We have compared cell killing following 60Co gamma irradiation in 22 primary human fibroblast strains, nine SV40-immortalized human fibroblast lines and seven SV40-transformed pre-crisis human fibroblast cultures. We have examined material from normal individuals, from ataxia-telangiectasia (A-T) patients and from A-T heterozygotes. We have confirmed the greater sensitivity of A-T derived cells to gamma radiation. The distinction between A-T and normal cells is maintained in cells immortalized by SV40 virus but the immortal cells are more gamma radiation resistant than the corresponding primary fibroblasts. Cells transformed by plasmids (pSV3gpt and pSV3neo) expressing SV40 T-antigen, both pre- and post-crisis, show this increased resistance, indicating that it is expression of SV40 T-antigen, rather than immortalization per se which is responsible for the change. We use D0, obtained from a straight line fit, and D, estimated from a multitarget curve, as parameters to compare radiosensitivity. We suggest that both have their advantages; D0 is perhaps more reproducible, but D is more realistic when comparing shouldered and non-shouldered data.",Excluded
1614,Fractionation considerations for boron neutron capture therapy: the perspective of a clinician,Excluded
2001,"Transdermal patches loaded with L-cysteine HCL as a strategy for protection from mobile phone emitting electromagnetic radiation hazards Mobile phone usage has been increased in the last few years emitting electromagnetic radiation (EMR), which disturbs normal cellular processes via oxidative stress. L-cysteine, a glutathione precursor, prevents oxidative damage. Transdermal patches (TDPs) loaded with L-cysteine hydrochloride (L-CyS-HCL) were fabricated by dispersion of L-CyS-HCL 5% w/w and different concentrations of sorbitol as a plasticizer in room-temperature vulcanizable synthetic silicone matrices (RTV-Si). The effect of sorbitol on patch physicochemical parameters was assessed; in-vitro L-CyS-HCL release profiles and ex-vivo permeation were studied. Pharmacokinetic parameters of endogenous synthetized in-vivo glutathione, after receiving IV bolus dose of L-CyS-HCl and L-CyS-HCl-RTV-Si-TDPs were studied in rat model. The influence of L-CyS-HCL-RTV-Si-TDPs against damaging effects of mobile phone EMR on rats' blood and brain tissues was studied. The results revealed that patch plasticity, intensity reflections, surface porosity, L-CyS-HCL release rate and skin permeation increased with increasing sorbitol concentration. Pharmacokinetic profile for IV dose and L-CyS-HCl-RTV-Si-TDPs revealed that the L-CyS-HCl-RTV-Si-TDPs provided a sustained glutathione plasma concentration-time profile over entire patch application. High significant differences in biological parameters (blood and brain samples) were observed for radiated rats using the patch in study compared with positive control rats. Promising long-term strategy for protection against mobile phone hazards was obtained. Copyright © 2018 The Authors",Excluded
2283,"The homeobox transcription factor Even-skipped regulates acquisition of electrical properties in Drosophila neurons BACKGROUND: While developmental processes such as axon pathfinding and synapse formation have been characterized in detail, comparatively less is known of the intrinsic developmental mechanisms that regulate transcription of ion channel genes in embryonic neurons. Early decisions, including motoneuron axon targeting, are orchestrated by a cohort of transcription factors that act together in a combinatorial manner. These transcription factors include Even-skipped (Eve), islet and Lim3. The perdurance of these factors in late embryonic neurons is, however, indicative that they might also regulate additional aspects of neuron development, including the acquisition of electrical properties.RESULTS: To test the hypothesis that a combinatorial code transcription factor is also able to influence the acquisition of electrical properties in embryonic neurons we utilized the molecular genetics of Drosophila to manipulate the expression of Eve in identified motoneurons. We show that increasing expression of this transcription factor, in two Eve-positive motoneurons (aCC and RP2), is indeed sufficient to affect the electrical properties of these neurons in early first instar larvae. Specifically, we observed a decrease in both the fast K+ conductance (IKfast) and amplitude of quantal cholinergic synaptic input. We used charybdotoxin to pharmacologically separate the individual components of IKfast to show that increased Eve specifically down regulates the Slowpoke (a BK Ca2+-gated potassium channel), but not Shal, component of this current. Identification of target genes for Eve, using DNA adenine methyltransferase identification, revealed strong binding sites in slowpoke and nAcRalpha-96Aa (a nicotinic acetylcholine receptor subunit). Verification using real-time PCR shows that pan-neuronal expression of eve is sufficient to repress transcripts for both slo and nAcRalpha-96Aa.CONCLUSION: Taken together, our findings demonstrate, for the first time, that Eve is sufficient to regulate both voltage- and ligand-gated currents in motoneurons, extending its known repertoire of action beyond its already characterized role in axon guidance. Our data are also consistent with a common developmental program that utilizes a defined set of transcription factors to determine both morphological and functional neuronal properties.",Excluded
345,"Neurological Complications of the Leukemias Across the Ages Purpose of Review: Acute and chronic leukemias are heterogeneous diseases and can affect any part of the body upon initial discovery. Understanding the sequela of systemic involvement is key for proper diagnosis and treatment. Recent Findings: Over the decades, new research has emerged regarding neurological complications of the myeloid or lymphoid leukemias. Central nervous system involvement usually confers a poor prognosis and requires emergent treatment. Standard of care still involves systemic therapy, intrathecal administration of chemotherapeutic agents, and cranial radiation. Treatment-related side effects can occur and need to be recognized by any practitioner involved with patient care. Summary: It is imperative to understand neurologic complications from leukemia to prevent delays and initiate necessary treatment to maintain neurologic and cognitive function. Copyright © 2017, Springer Science+Business Media New York.",Excluded
3315,"Radiation-induced osteosarcoma 16 years after surgery and radiation for glioma - Case report A 35-year-old man developed osteosarcoma of the left parietal and occipital bones 16 years after radiotherapy for glioma in the right occipital lobe. Radiotherapy of the primary neoplasm used 50 Gy administered to a localized field through two lateral ports. The secondary neoplasm arose contralateral to the primary lesion but within the irradiated field. The tumor had a multilocular cyst with considerable intracranial extension, and symptoms of elevated intracranial pressure were prominent early in the course. After a short-lived initial remission following surgical intervention and chemotherapy, the patient deteriorated because of tumor recurrence and died 18 months after the diagnosis. Radiation-induced osteosarcoma is a well-known but rare complication of radiotherapy for brain neoplasms with a poor prognosis.",Excluded
423,"Predictors of postoperative morbidity after laparoscopic versus open radical hysterectomy plus external beam radiotherapy: a propensity-matched comparison BACKGROUND: Identification of peri-operative variables predicting postoperative morbidity may improve postoperative patients' care. We aimed to identify patients' characteristics and operative factors predictive of early (<= 30-day) and late (<= 6-month) morbidity in cervical cancer patients undergoing surgery plus external beam radiotherapy (EBRT).METHODS: We studied 45 propensity-matched patient pairs (90 patients) undergoing laparoscopic radical hysterectomy (LRH) plus EBRT vs. abdominal radical hysterectomy (RAH) plus EBRT. Basic descriptive, multivariable and artificial neuronal network analyses (ANN) were used to design predicting models influencing outcomes.RESULTS: Baseline characteristics of the study populations were similar. Patients undergoing LRH experienced lower blood loss (200 (range, 10-700) vs. 400 (range, 100-2000) ml; P < 0.001), shorter length of hospital stay (4 (range, 1-10) vs. 8 (range, 5-52) days; P < 0.001) and similar operative time (235 (+/- 67.3) vs. 258 (+/- 70.2) min; P = 0.14) than patients undergoing RAH. We observed that, at multivariate analysis, open approach correlated with overall (OR: 1.2; 95%CI: 1.03-1.46), early (OR: 1.14; 95%CI:0.99-1.3) and late (OR: 1.13; 95%CI: 1.001-1.28) postoperative complications.CONCLUSIONS: Open approach is the main predictor for developing morbidity among cervical cancer patients undergoing radical hysterectomy followed by adjuvant radiotherapy. Laparoscopic surgery enhances peri-operative surgical results and minimizes the occurrence of late complications.",Excluded
2251,Vitamin E induces morphological differentiation and increases the effect of ionizing radiation on neuroblastoma cells in culture,Included
1824,"5-[I-125/123]Iodo-3(2(S)-azetidinylmethoxy)pyridine, a radioiodinated analog of A-85380 for in vivo studies of central nicotinic acetylcholine receptors The in vivo biodistribution profile of the novel nicotinic acetylcholine receptor (nAChR radioligand 5-[I-125/123]Iodo-3(2(S)-azetidinylmethoxy)pyridine, [I-125/123]-5-IA, in mouse brain was examined. This radiotracer displayed good brain penetration (3.1% of the injected dose (ID) in whole brain at 15 min post-radioligand injection). Radioligand distribution was consistent with the density of high affinity nAChRs with highest uptake observed in the nAChR-rich thalamus (14.9 %ID/g at 60 min), moderate uptake in cortex (8.5 %ID/g at 60 min), and lowest uptake in the cerebellum (2.4 %ID/g at 60 min). Pretreatment with several different nAChR agonists (A-85380, (-)-nicotine, cytisine) significantly inhibited [I-125]-5-IA binding in all brain regions studied (P < 0.01) demonstrating the high specificity of the radioligand for nAChRs. Blocking doses of the muscarinic antagonist scopolamine and the non-competitive nAChR channel blocker mecamylamine had no significant effect on radioactive uptake supporting the in vitro selectivity of [I-125]-5-IA for the nAChR component of the cholinergic system. [I-125]-5-IA binding sites were shown to be saturable with unlabeled 5-IA. With a relatively low acute toxicity (LD50 > 3 mg/kg via intravenous injection in mice) and high in vivo specificity and selectivity, 5-IA labeled with the imaging radionuclide I-123 may Drove useful for single photon emission computed tomography (SPECT) studies of nAChRs in human subjects.",Excluded
306,"Visible light modulates the expression of cancer-retina antigens Proteins involved in the visual signaling cascade show light-dependent expression levels in photoreceptor cells. Recently, these proteins have been described to be expressed in neuroectodermal tumors and to function as cancer-retina antigens. Here, we show that light can down-regulate gene expression of rhodopsin, transducin, and cyclic guanosine 3',5'-monophosphate phosphodiesterase 6 (PDE6) and up-regulate guanylyl cyclase 1, recoverin, and arrestin in human melanoma cells in vitro, comparable to physiologic changes earlier observed in photoreceptor cells. Similar modulation can be detected at the protein level in melanoma cells except for no changes in PDE6 protein levels. Two regulatory pathways have been identified: Sp1/Sp3/Sp4 proteins for rhodopsin and PDE6, and mitogen-activated protein kinases for recoverin and arrestin. The visual cascade and retinoic acid as its derivate do not play any role in this process. Putative explanations for light-dependent modulation of cancer-retina antigen expression in melanoma cells are discussed.",Excluded
3242,"[The reaction of the thyroid neural structures in guinea pigs to ionizing radiation exposure] State and structural organization of the guinea pig thyroid gland were studied histochemically in distanced terms (6 months) after the single external x-ray radiation 12.9 C/kg in doze. with the following intraperitoneal introduction of 131 6.5 C/kg in doze. Atrophically changed zones of parenchyma were observed along with regions of extra- and intrafollicular hyperplasia with compensatory-adaptive manifestations aimed at hormonopoiesis increase. Growth of sympathetic innervation of the vessel walls and around the follicles were found in areas of high functional activity. Direct contact between adrenergic axons and thyrocytes was demonstrated by means of electron microscopy. In parenchyma areas with signs of atrophia, adrenergic nerve fibers and terminals are located only in vessels. Thus, connection between the state of the thyroid gland sympathetic innervation and structural organization of its parenchyma in distanced terms of radiational effects was followed up.",Included
1170,"Comparison of 3 Tesla proton MR spectroscopy, MR perfusion and MR diffusion for distinguishing glioma recurrence from posttreatment effects Purpose: To compare 3 Tesla (3T) multi-voxel and single-voxel proton MR spectroscopy (MRS), dynamic susceptibility contrast perfusion MRI (DSC), and diffusion-weighted MRI (DWI) for distinguishing recurrent glioma from postradiation injury. Material(s) and Method(s): We reviewed all 3T MRS, DSC and DWI studies performed for suspicion of malignant glioma recurrence between October 2006 and December 2008. Maximum Cho/NAA and Cho/Cr peak-area and peak-height ratios were recorded for both multi-voxel and single-voxel MRS. Maximum cerebral blood volume (CBV) and minimum apparent diffusion coefficient (ADC) were normalized to white matter. Histopathology and clinical-radiologic follow-up served as reference standards. Receiver operating characteristic curves for each parameter were compared. Result(s): Forty lesions were classified as glioma recurrence (n = 30) or posttreatment effect (n = 10). Diagnostic performance was similar for CBV ratio (AUC = 0.917, P < 0.001), multi-voxel Cho/Cr peak-area (AUC = 0.913, P = 0.002), and multi-voxel Cho/NAA peak-height (AUC = 0.913, P = 0.002), while ADC ratio (AUC = 0.726, P = 0.035) did not appear to perform as well. Single-voxel MRS parameters did not reliably distinguish tumor recurrence from posttreatment effects. Conclusion(s): A 3T DSC and multi-voxel MRS Cho/Cr peak-area and Cho/NAA peak-height appear to outperform DWI for distinguishing glioma recurrence from posttreatment effects. Single-voxel MRS parameters do not appear to distinguish glioma recurrence from posttreatment effects reliably, and therefore should not be used in place of multi-voxel MRS. © 2011 Wiley Periodicals, Inc.",Excluded
399,"Impairment of cerebral blood flow regulation in astronauts with orthostatic intolerance after flight BACKGROUND AND PURPOSE: We investigated cerebral blood flow regulation in astronauts before and after flights. We hypothesized that autoregulation would be different before flight and after flight between nonfinishers and the finishers of a stand test.METHODS: Twenty-seven astronauts from shuttle missions lasting 8 to 16 days underwent a 10-minute stand test: 10 days before flight, 1 to 2 hours and 3 days after landing. Mean blood flow velocity of the middle cerebral artery (MCA) was measured using transcranial Doppler; Mean arterial pressure was measured using a Finapres (Ohmeda, Englewood, CO) and was adjusted to the level of the MCA (BP(MCA)). Cross-spectral power, gain, phase, and coherence were determined for the relation between BP(MCA) and the cerebrovascular resistance index mean blood flow velocity/BP(MCA).RESULTS: BP(MCA) was reduced with stand (P<0.001). Differences between finishers and nonfinishers (P=0.011) and over test days (P=0.004) were observed. Cerebrovascular conductance was affected by stand (P<0.001), by group (P<0.001) with a group by stand, and test day interaction (P<0.01). Preflight data suggest that the nonfinishers were operating at a higher cerebral vasodilation than finishers for a given BP(MCA), and on landing day the nonfinishers had a greater decrease in mean blood flow velocity as a function of BP(MCA) with standing compared to finishers and preflight. There was a significant interaction effect of gender over the test days and from supine to stand (P=0.035).CONCLUSIONS: Our results indicate that the cause of presyncope in astronauts may be related to a mismatch of cerebral blood flow with blood pressure. Astronaut gender may also play a role in susceptibility to orthostatic intolerance after flight.",Excluded
1017,"Chromosomal in-vitro radiosensitivity of lymphocytes in radiotherapy patients and AT-homozygotes BACKGROUND: We investigated the in-vitro radiosensitivity of peripheral blood lymphocytes with a special FISH/CISS-technique.PATIENTS AND METHODS: From October 1993 through April 1996, a total number of 52 cancer patients was enrolled in the study. The tumor sites in these patients were: breast (n = 41), lung (n = 4), head and neck (n = 3) as well as prostate, bladder, rectal cancer and Hodgkin's disease (each n = 1). Twenty-six of them were examined prior to planned radiotherapy (prospective group) and 26 after radiotherapy (retrospective group). Three additional individuals (without cancer or radiotherapy) with proven ataxia telangiectasia (Louis-Bar syndrome, AT-homozygotes) were also investigated and their blood samples served as positive control for radiosensitivity. The clinical radiation response of normal tissue in radiotherapy patients was scored according to the WHO grading system for acute and according to the RTOG grading system for late effects. For to estimate the intrinsic radiosensitivity, blood samples were taken and irradiated in vitro with 0 (control) or 0.7 or 2 Gy with a 6 MV-linear accelerator, standard 48-hour lymphocyte cultures were prepared, chromosomes #1, #2 and #4 were simultaneously labeled with a FISH/CISS-technique and 200 to 1,000 metaphase spreads were scored for chromosomal aberrations. The radiation sensitivity of lymphocytes was expressed as the number of radiation-induced chromosomal breaks per mitosis after 0.7 Gy or 2 Gy corrected for the 0-Gy control value.RESULTS: The frequency of chromosomal breaks/mitosis in the unirradiated control lymphocytes was 0.020 +/- 0.015 in prospective patients who had not yet received radiotherapy. It was significantly higher in retrospective patients (0.264 +/- 0.164 breaks/mitosis) as a result of the previous radiation exposure. The 3 AT-homozygotes showed also an increased number of spontaneous chromosomal breaks (0.084 +/- 0.016 breaks/mitosis), probably resulting from the chromosomal instability in this disease. This figure, however, was significantly lower than in retrospective patients. The number of radiation-induced breaks after in-vitro irradiation was comparable in lymphocytes of patients who showed no normal tissue reaction (n = 11) as compared to those with mild to moderate radiation reaction (n = 32, acute reactions Grade 1 to 2, late reactions Grade 0 to 2). In 9 patients with unexpected severe plus late Grade 3 to 4 reactions, however, a significantly higher number of radiation-induced chromosomal breaks was measured; the highest number was observed in a patient with a radiation myelitis. The 3 AT-homozygotes showed, as expected, an extreme radiosensitivity of their lymphocytes. The number of breaks/mitosis after 0.7 Gy in vitro irradiation of lymphocytes was 0.103 +/- 0.059 in patients with no normal tissue radiation reaction (n = 11), 0.122 +/- 0.146 in the group with mild to moderate radiation reactions Grade 1 to 2 (n = 32), 0.359 + 0.226 in patients with unexpected Grade 3 to 4 normal tissue reactions (n = 9) and 0.550 +/- 0.243 in the 3 AT-homozygotes (p < 0.01, t-test). The difference in lymphocyte radiosensitivity between these 4 groups was also detected after in-vitro irradiation with 2 Gy (0.484 +/- 0.132 vs. 0.535 +/- 0.228 vs. 0.926 +/- 0.349 vs. 1.423 +/- 0.072).CONCLUSIONS: We found a significantly higher number of chromosomal breaks in lymphocytes of patients with severe or extreme radiation reaction of normal tissues as compared to patients with no or only mild to moderate radiation reactions. The radiosensitivity of lymphocytes in these radiosensitive patients was in the range between normal radiosensitivity and the radiosensitivity of AT-homozygotes. Detection of patients with severely enhanced intrinsic radiosensitivity might be possible with this method.",Included
597,"Cranial irradiation alters dendritic spine density and morphology in the hippocampus Therapeutic irradiation of the brain is a common treatment modality for brain tumors, but can lead to impairment of cognitive function. Dendritic spines are sites of excitatory synaptic transmission and changes in spine structure and number are thought to represent a morphological correlate of altered brain functions associated with hippocampal dependent learning and memory. To gain some insight into the temporal and sub region specific cellular changes in the hippocampus following brain irradiation, we investigated the effects of 10 Gy cranial irradiation on dendritic spines in young adult mice. One week or 1 month post irradiation, changes in spine density and morphology in dentate gyrus (DG) granule and CA1 pyramidal neurons were quantified using Golgi staining. Our results showed that in the DG, there were significant reductions in spine density at both 1 week (11.9%) and 1 month (26.9%) after irradiation. In contrast, in the basal dendrites of CA1 pyramidal neurons, irradiation resulted in a significant reduction (18.7%) in spine density only at 1 week post irradiation. Analysis of spine morphology showed that irradiation led to significant decreases in the proportion of mushroom spines at both time points in the DG as well as CA1 basal dendrites. The proportions of stubby spines were significantly increased in both the areas at 1 month post irradiation. Irradiation did not alter spine density in the CA1 apical dendrites, but there were significant changes in the proportion of thin and mushroom spines at both time points post irradiation. Although the mechanisms involved are not clear, these findings are the first to show that brain irradiation of young adult animals leads to alterations in dendritic spine density and morphology in the hippocampus in a time dependent and region specific manner.",Included
