,titleabstract,decision
1429,"Sensori-neural hearing loss in patients treated with irradiation for nasopharyngeal carcinoma. The present investigation has been carried out to evaluate the sensitivity of the inner ear to irradiation. Cochlear function was tested in a cohort of 22 patients before and 7-84 months after receiving external irradiation for nasopharyngeal carcinoma. The pre-irradiation sensori-neural hearing threshold at 500, 1000, 2000, and 4000 Hz was used as a baseline for the individual patient, and the observed sensori-neural hearing loss (SNHL) was calculated as the difference between pre- and post-irradiation values. The pre-irradiation hearing level or patient age was not correlated with the actual SNHL. In contrast, there was a significant correlation between the total radiation dose to the inner ear and the observed hearing impairment. SNHL was most pronounced in the high frequencies, with values up to 35 dB (4000 Hz) and 25 dB (2000 Hz) in some patients. The latent period for the complication appeared to be 12 months or more. The deleterious effect of irradiation on the hearing should be kept in mind both in treatment planning and in the follow-up after radiotherapy.",Excluded
1430,"Immunotherapy of diffuse gliomas: biological background, current status and future developments. Despite aggressive multimodal treatment approaches, the prognosis for patients with diffuse gliomas remains disappointing. Glioma cells often extensively infiltrate in the surrounding brain parenchyma, a phenomenon that helps them to escape surgical removal, radiation exposure and chemotherapy. Moreover, conventional therapy is often associated with considerable local and systemic side effects. Therefore, the development of novel therapeutic approaches is essential to improve the outcome of these patients. Immunotherapy offers the opportunity to specifically target residual radio-and chemoresistant tumor cells without damaging healthy neighboring brain tissue. Significant progress has been made in recent years both in understanding the mechanisms of immune regulation in the central nervous system (CNS) as well as tumor-induced and host-mediated immunosuppression elicited by gliomas. In this review, after discussing the special requirements needed for the initiation and control of immune responses in the CNS, we focus on immunological phenomena observed in glioma patients, discuss different immunological approaches to attack glioma-associated target structures and touch on further strategies to improve the efficacy of immunotherapy of gliomas. [References: 302]",Excluded
1431,"The periaqueductal grey area and the cardiovascular system. In this chapter, we report that blood pressure can be increased or decreased depending on whether an electrode is in ventral or dorsal PAG. We also describe that it is theoretically possible to treat orthostatic hypotension. These are exciting developments not only because they provide an example of direct translational research from animal research to humans but also because they highlight a potential for future clinical therapies. The control of essential hypertension without drugs is attractive because of the side effects of medication such as precipitation of heart failure [10]. Similarly, drug treatment of orthostatic hypotension cannot differentiate between the supine and standing positions and can therefore lead to nocturnal hypertension [22, 29]. A stimulator could be turned off at night or contain a mercury switch that reacts to posture. [References: 37]",Excluded
1432,"Deep brain stimulation can regulate arterial blood pressure in awake humans. The periaqueductal grey matter is known to play a role in cardiovascular control in animals. Cardiovascular responses to electrical stimulation of the periventricular/periaqueductal grey matter were measured in 15 awake human study participants following implantation of deep brain stimulating electrodes for treatment of chronic pain. We found that stimulation of the ventral periventricular/periaqueductal grey matter caused a mean reduction in systolic blood pressure of 14.2+/-3.6 mmHg in seven patients and stimulation of the dorsal periventricular/periaqueductal grey matter caused a mean increase of 16.7+/-5.9 mmHg in six patients. A comparison between ventral and dorsal electrodes demonstrated significant differences (P<0.05). These changes were accompanied by analogous changes in diastolic blood pressure, pulse pressure, maximum dP/dt but not in the time interval between each R wave on the electrocardiogram.",Excluded
1433,"Cellular response of the rat brain to single doses of (137)Cs gamma rays does not predict its response to prolonged 'biologically equivalent' fractionated doses. PURPOSE: To determine if the brain's response to single doses predicts its response to 'biologically equivalent' fractionated doses.METHODS: Young adult male Fischer 344 rats were whole-brain irradiated with either single 11, 14, or 16.5 Gy doses of (137)Cs gamma rays or their 'biologically equivalent' 20, 30, or 40 Gy fractionated doses (fWBI) delivered in 5 Gy fractions, twice/week for 2, 3, or 4 weeks, respectively. At 2 months post-irradiation, cellular markers of inflammation (total, activated, and newborn microglia) and neurogenesis (newborn neurons) were measured in 40 mum sections of the dentate gyrus (DG).RESULTS: Although the total number of microglia in the DG/hilus was not significantly different (p > 0.7) in unirradiated, single dose, and fWBI rats, single doses produced a significant (p < 0.003) increase in the percent-activated microglia; fWBI did not (p > 0.1). Additionally, single doses produced a significant (p < 0.002) dose-dependent increase in surviving newborn microglia; fWBI did not (p < 0.8). Although total proliferation in the DG was reduced equally by single and fWBI doses, single doses produced a significant dose-dependent (p < 0.02) decrease in surviving newborn neurons; fWBI did not (p > 0.6).CONCLUSIONS: These data demonstrate that the rat brain's cellular response to single doses often does not predict its cellular response to 'biologically equivalent' fWBI doses.",Included
1434,"Effect of intra-peritoneal fludarabine on rat spinal cord tolerance to fractionated irradiation. The effect of fludarabine (9-beta-D-arabinosyl-2-fluoroadenine-5'- monophosphate), an adenine nucleoside analogue, on the tolerance of the spinal cord to fractionated irradiation was studied in a rat model. Anesthetized female Fisher 344 rats received irradiation to 2 cm of the cervical spine with a telecobalt unit (dose rate 1.14 Gy/min). Radiation was administered in two, four or eight fractions spread over a 48-h period with or without fludarabine. Animals assigned to combined therapy received two daily intraperitoneal injections of fludarabine (150 mg/kg) given 3 h prior to the first daily radiation fraction. It was found that fludarabine reduced the iso-effect dose required to induce leg paresis at 9 months after irradiation for all fractionation schedules. Dose modification factors of 1.23, 1.29 and greater than 1.27 were obtained for two, four and eight fractions, respectively. Fitting the data with the direct analysis method of Thames et al. with an incomplete repair model [18] showed that the potentiating effect of fludarabine may be mediated through reduction in the number of 'tissue-rescuing units' (InK). Alpha and beta values were slightly but not significantly decreased, whereas the alpha/beta ratio was unchanged. These features suggest that fludarabine did not significantly inhibit cellular repair processes but rather reduced the spinal cord tolerance by a fixed additive toxic effect on the same target cells. In rodent models, the combination of fludarabine and fractionated radiation has previously been found to yield a therapeutic gain, i.e., the drug enhanced tumor response to a greater extent than it reduced normal tissue tolerance.(ABSTRACT TRUNCATED AT 250 WORDS)",Excluded
1435,"Ultrastructural morphometry of parotid acinar cells following fractionated irradiation. The aim of this study was to evaluate the long term effects on the ultrastructure of parotid glands after fractionated irradiation. The method implemented involved 5 x 6 Gy and 5 x 8 Gy, Monday to Friday 6 MV photons. By unilateral irradiation, the contralateral parotid gland served as a control. Although irradiation diminished the acinar cell density in light microscopic sections from 75 to 32% after 5 x 8 Gy of irradiation, ultrastructural morphometry could not detect any statistically significant differences in acinar cell size, nuclear size, nuclear density, granule area, mean granule size, or granule density. In general, greater differences were seen between rats receiving 30 or 40 Gy, on both the irradiated and the control size, than between the irradiated side and the control side. This was interpreted as due to differences in the nutritional state of the animals. This analysis concluded that individual acinar cells that survive irradiation seem not to be damaged in the long term when evaluated at the ultrastructural level. The study further stresses the importance of adequate sampling sizes and the use of adequate controls.",Excluded
1436,"[Assessment of the surgeon radiation exposure during a minimally invasive TLIF: Comparison between fluoroscopy and O-arm system]. INTRODUCTION: Transforaminal lumbar interbody fusion with a minimally invasive approach (MIS TLIF) has become a very popular technique in the treatment of degenerative diseases of the lumbar spine, as it allows a decrease in muscle iatrogenic. However, iterative radiological controls inherent to this technique are responsible for a significant increase in exposure to ionizing radiation for the surgeon. New techniques for radiological guidance (O-arm navigation-assisted) would overcome this drawback, but this remains unproven.OBJECTIVES: To analyze the exposure of the surgeon to intraoperative X-ray during a MIS TLIF under fluoroscopy and under O-arm navigation-assisted.MATERIALS AND METHODS: This prospective study was conducted at the University Hospital of Lille from February to May 2013. Twelve patients underwent a MIS TLIF for the treatment of low-grade spondylolisthesis; six under standard fluoroscopy (group 1) and six under O-arm system (group 2). Passive dosimeters (rings and glasses) and active dosimeters for thorax were used to measure the radiation exposure of the surgeon.RESULTS: For group 1, the average time of fluoroscopy was 3.718 minutes (3.13-4.56) while no radioscopy was perform on group 2. For the first group, the average exposure dose was 12 muSv (5-20 muSv) on the thorax, 1168 muSv (510-2790 muSv) on the main hand and 179 muSv (103-486 muSv) on the lens. The exposure dose was measured zero on the second group.CONCLUSION: The maximum recommended doses can be reached, mainly for the lens. In addition to the radioprotection measures, O-arm navigation systems are safe alternatives to significantly reduce surgeon exposure.",Excluded
1437,Effects of gravitational changes on RNA of cerebral neurons and glia. I. RNA changes of Deiters' cells and glia,Excluded
1438,"Combination of pGL1-TNF-alpha gene and radiation (proton and gamma-ray) therapy against brain tumor. The major goal of this study was to determine if treatment with the newly constructed plasmid vector for tumor necrosis factor-alpha (pGL1-TNF-alpha) could enhance the radiation-induced growth reduction of C6 rat glioma. In addition, two different forms of ionizing radiation (gamma-rays and protons) were utilized. Body and spleen mass, leukocyte blastogenesis, and flow cytometry analysis of cell populations in blood and spleen were performed to detect toxicity, if any, and to identify mechanisms that may correlate with the anti-tumor action of combination therapy. C6 tumor cells were implanted subcutaneously into athymic mice and allowed to become established before treatment initiation. pGL1-TNF-alpha was injected into the implanted tumors, which were then irradiated 16-18 hr later; each modality was administered three times over 8-9 days. The addition of pGL1-TNF-alpha significantly enhanced the anti-tumor effect of radiation (p < 0.05). The effect was more than additive, since pGL1-TNF-alpha alone did not slow tumor progression and radiation alone had only a modest effect. Administration of pGL1-TNF-alpha together with proton radiation resulted in tumor volumes that were 23% smaller than those following pGL1-TNF-alpha + gamma-ray treatment; a similar differential in tumor size was observed in the groups receiving only radiation. Body weights and blood and spleen cell analyses did not reveal treatment-related toxicity. High basal proliferation of blood leukocytes and increased B cell levels in the spleen were associated with pGL1-TNF-alpha + 60Co (gamma-radiation) or proton treatment. Overall, the results suggest that the pGL1-TNF-alpha/radiation combination is effective and safe under the conditions employed. This is the first study to combine gene and proton radiation therapy and to show, under controlled experimental conditions, that proton radiation may have a greater effect against malignant tumors compared to the same physical dose of gamma-radiation.",Excluded
1439,"Low-grade gliomas in adults. Low-grade gliomas are a heterogeneous group of neoplasms usually encountered in younger patient populations. These tumors represent a unique challenge because most patients will survive a decade or more and may be at a higher risk for treatment-related complications. Clinical observations over the years have identified a subset of low-grade gliomas that tends to manifest more aggressive clinical behavior and require earlier, more aggressive intervention. Clinical and molecular parameters may allow better assessment of prognosis and application of risk-adjusted management strategies that may include resection, radiation, or chemotherapy. Improved methods of long-term cognitive and functional assessment are desperately needed in this patient population. ©AlphaMed Press.",Excluded
1440,"Symptom management of advanced colorectal cancer. Care of the patient with colorectal cancer incorporates treatment, management of symptoms from disease and treatment, and open communication with the patient from diagnosis to cure or death. Such comprehensive care requires a multidisciplinary team, and incorporation of the preferences of the patient. [References: 32]",Excluded
1441,Mobile phone and adverse effects on the user's brain--assessment and risks. [Russian],Excluded
1442,"Morning and evening peaks of activity rely on different clock neurons of the Drosophila brain. In Drosophila, a 'clock' situated in the brain controls circadian rhythms of locomotor activity. This clock relies on several groups of neurons that express the Period (PER) protein, including the ventral lateral neurons (LN(v)s), which express the Pigment-dispersing factor (PDF) neuropeptide, and the PDF-negative dorsal lateral neurons (LN(d)s). In normal cycles of day and night, adult flies exhibit morning and evening peaks of activity; however, the contribution of the different clock neurons to the rest-activity pattern remains unknown. Here, we have used targeted expression of PER to restore the clock function of specific subsets of lateral neurons in arrhythmic per(0) mutant flies. We show that PER expression restricted to the LN(v)s only restores the morning activity, whereas expression of PER in both the LN(v)s and LN(d)s also restores the evening activity. This provides the first neuronal bases for 'morning' and 'evening' oscillators in the Drosophila brain. Furthermore, we show that the LN(v)s alone can generate 24 h activity rhythms in constant darkness, indicating that the morning oscillator is sufficient to drive the circadian system.",Excluded
1443,"Sleep stability and cognitive function in an Arctic Martian analogue. INTRODUCTION: Human performance is affected by sleep disruption and sleep deprivation can critically affect mission outcome in both spaceflight and other extreme environments. In this study, the seven-person crew (four men, three women) lived a Martian sol (24.65 h) for 37 d during a long-term stay at the Flashline Mars Arctic Research Station (FMARS) on Devon Island, Canada. Crewmembers underwent cardiopulmonary monitoring for signs of circadian disruption and completed a modified Pittsburgh Sleep Diary to monitor subjective fatigue. Crewmembers underwent cognitive testing to identify the effects, if any, of sleep disruption upon cognitive skill.METHODS: A Martian sol was implemented for 37 d during the Arctic mission. Each crewmember completed an adapted version of the Pittsburgh Sleep Diary in tandem with electrocardiograph (ECG) cardiopulmonary monitoring of sleep by the Cardiac Adapted Sleep Parameters Electrocardiogram Recorder (CASPER). Crewmembers also underwent cognitive testing during this time period.RESULTS: Sleep diary data indicate improvement in alertness with the onset of the sol (fatigue decreasing from 5.1 to 4.0, alertness increasing from 6.1 to 7.0). Cardiopulmonary data suggest sleep instability, though trends were not statistically significant. Crewmember decision speed time scores improved from pre-Mars to Mars (average improving from 66.5 to 84.0%), though the remainder of cognitive testing results were not significant.DISCUSSION: While subjective data demonstrate improved sleep and alertness during the sol, objective data demonstrate no significant alteration of sleep patterns. There was no apparent cognitive decline over the course of the mission.",Excluded
1444,"Driver or coincidence detector: modal switch of a corticothalamic giant synapse controlled by spontaneous activity and short-term depression. Giant synapses between layer 5B (L5B) neurons of somatosensory (barrel) cortex and neurons of the posteromedial nucleus (POm) of thalamus reside in a key position of the cortico-thalamo-cortical (CTC) loop, yet their synaptic properties and contribution to CTC information processing remain poorly understood. Fluorescence-guided local stimulation of terminals were combined with postsynaptic whole-cell recordings in thalamus to study synaptic transmission at an identified giant synapse. We found large EPSCs mediated by Ca(2+)-permeable AMPA and NMDA receptors. A single presynaptic electrical stimulus evoked a train of postsynaptic action potentials, indicating that a single L5B input can effectively drive the thalamic neuron. Repetitive stimulation caused strong short-term depression (STD) with fast recovery. To examine how these synaptic properties affect information transfer, spontaneous and evoked activity of L5B neurons was recorded in vivo and played back to giant terminals in vitro. We found that suprathreshold synaptic transmission was suppressed because of spontaneous activity causing strong STD of the L5B-POm giant synapse. Thalamic neurons only spiked after intervals of presynaptic silence or when costimulating two giant terminals. Therefore, STD caused by spontaneous activity of L5B neurons can switch the synapse from a ""driver mode"" to a ""coincidence mode."" Mechanisms decreasing spontaneous activity in L5B neurons and inputs synchronized by a sensory stimulus may thus gate the cortico-thalamo-cortical loop.",Excluded
1445,Deleterious effect on astronaut capability of vestibulo-ocular disturbance during spacecraft roll acceleration,Excluded
1446,"Effect of mercuric chloride poisoning on iron distribution in rats. [Polish]. The aim of our work was to establish the influence of the HgCl2 poisoning (various doses) on the Fe distribution in the rat organism. 175 Wistar rats were divided into 5 groups: I--control group, II--intoxicated with HgCl2 in the dose of 1 mg/kg of body weight, in the III group the HgCl2 dose was 6 mg/kg, in the IV group--12 mg/kg, in the V--12 mg/kg but rats of this group were given afterwards BAL (2.3-dimercaptopropanol). All rats were given 0.2 ml of 59FeCl3, radioactivity 3.7 kBq. The animals were put to sleep with chloroform after 3 and 6 hours, and 1, 2, 4, 8, 14 days after the isotope administration. For the radiometric assays the following organs or tissues were taken: stomach, small and large intestine, liver, kidneys, lungs, heart, muscles, spleen, blood, brain, testicles. The results are given in the percent of Fe dose in 1 g of wet tissue. The statistical analysis (Students' t test) was performed. The results indicate that in poisoned animals the Fe distribution was different than in controls. Increased concentration of 59Fe was noted after 3 and 6 hours in stomach and after 1 day in large intestine, whereas in other organs the Fe concentration was lower, correlating usually with the Hg dose. One interesting thing was noted: the Fe concentration in almost all organs was higher in rats intoxicated with the 12 mg/kg dose of HgCl2 and given afterwards BAL (IV group), than in rats that were not given BAL. Present results can have some practical significance in therapeutic procedure in mercury poisoning and during the convalescence.",Excluded
1447,Radiotherapeutic management of brain metastases. [German],Included
1448,"Dose painting with Gamma Knife: Two techniques for delivering different doses to areas of recurrent or residual tumor after resection of brain metastases. Purpose: We investigated the feasibility of using Gamma Knife (GK) radiosurgery for ""dose painting"" to deliver higher doses to residual or recurrent nodules and surgical cavity after resection of brain metastases. Methods and materials: Two integrated boost techniques were developed with GK. The single-target technique delineated both the surgical cavity (cavity) and gross disease (nodule) as a single target. Dose was prescribed to the target with the goal of covering the nodule with a higher dose. The 2-target technique delineated the cavity and nodule as separate target volumes, each prescribed to its own dose and planned separately. Two cases were used to illustrate each technique. The single-target technique was used to deliver 16 Gy to a smaller cavity (7 cm<sup>3</sup>) and a 20-Gy integrated boost to 2 nodules (case 1). The 2-target technique was used to deliver 12 Gy to a larger cavity (21.5 cm<sup>3</sup>) and 20 Gy to a single nodule (case 2). Result(s): For both cases, the cavity coverage with the prescribed dose was 100% with the standard plan and integrated boost techniques. For case 1, compared with a standard plan, the single-target technique improved the 20-Gy nodule coverage from 89.7% (nodule 1) and 97.9% (nodule 2) to 100% (both) and increased the minimum dose from 16.6 Gy to 20.8 Gy (nodule 1) and from 19.4 Gy to 20.8 Gy (nodule 2). For case 2, compared with a standard plan, the 2-target technique improved the 20-Gy nodule coverage from 4% to 100% and the minimum dose from 13.8 Gy to 21 Gy. Conclusion(s): Both GK integrated boost approaches allowed for effective delivery of higher doses to residual or recurrent nodules in a surgical cavity. In our experience, the single-target technique works well for small cavities, whereas the 2-target technique is well suited for larger cavities. Copyright © 2015 American Society for Radiation Oncology.",Excluded
1449,"The role of systemic chemotherapy in the treatment of brain metastases from small-cell lung cancer. Brain is the most common site of metastatic spread in small-cell lung cancer (SCLC). Approximately 10% of SCLC patients have brain metastases (BM) already at diagnosis and an additional 40% will develop central nervous system (CNS) involvement during their disease course. Although whole brain radiotherapy and corticosteroids is considered the treatment of choice, accumulating evidence suggests that systemic chemotherapy may also play an important role. The concept of the brain as a pharmacologic sanctuary site for established metastases is in contrast with recent clinical observations of frequent BM responses with systemic chemotherapy. During the last decade, several reports about the effect of systemic chemotherapy on BM from SCLC have been published. Pooled data from five studies report 66% response rate (RR) in 64 patients with initial BM. In addition, an average RR of 36% is derived from five studies including 135 patients with delayed BM treated with systemic single agent chemotherapy. Among new drugs with activity in patients with SCLC brain metastases, camptothecin analog topotecan is one of the most promising with a 52% RR. Although whole brain radiation remains the standard treatment of established BM in SCLC there is an emerging role for systemic chemotherapy, particularly with the use of new active drugs as part of combined modality treatments. Copyright © 2001 Elsevier Science Ireland Ltd.",Excluded
1450,"The spatial pattern of light determines the kinetics and modulates backpropagation of optogenetic action potentials. Optogenetics offers an unprecedented ability to spatially target neuronal stimulations. This study investigated via simulation, for the first time, how the spatial pattern of excitation affects the response of channelrhodopsin-2 (ChR2) expressing neurons. First we described a methodology for modeling ChR2 in the NEURON simulation platform. Then, we compared four most commonly considered illumination strategies (somatic, dendritic, axonal and whole cell) in a paradigmatic model of a cortical layer V pyramidal cell. We show that the spatial pattern of illumination has an important impact on the efficiency of stimulation and the kinetics of the spiking output. Whole cell illumination synchronizes the depolarization of the dendritic tree and the soma and evokes spiking characteristics with a distinct pattern including an increased bursting rate and enhanced back propagation of action potentials (bAPs). This type of illumination is the most efficient as a given irradiance threshold was achievable with only 6 % of ChR2 density needed in the case of somatic illumination. Targeting only the axon initial segment requires a high ChR2 density to achieve a given threshold irradiance and a prolonged illumination does not yield sustained spiking. We also show that patterned illumination can be used to modulate the bAPs and hence spatially modulate the direction and amplitude of spike time dependent plasticity protocols. We further found the irradiance threshold to increase in proportion to the demyelination level of an axon, suggesting that measurements of the irradiance threshold (for example relative to the soma) could be used to remotely probe a loss of neural myelin sheath, which is a hallmark of several neurodegenerative diseases.",Excluded
1451,"A phase III randomized trial comparing FDA approved standard of care adjuvant therapy to one year of pembrolizumab in patients with high risk resected melanoma. SWOG 1404. Background: Adjuvant therapy for melanoma has centered on high dose interferon for now almost 20 years. Recently, the FDA approved ipilimumab dosed at 10 mg/kg (10/kg ipi) for use in high risk resected melanoma. Though these two treatment options are available they still have limits in terms of efficacy with approximately 1 year of relapse free survival benefit (HDI and 10/kg ipi) and a modest overall survival benefit (HDI). Toxicity remains an issue as well with both therapies. S1404 is a Phase III, open label trial which seeks to compare currently available FDA approved treatments to one year of pembrolizumab in patients at high risk of relapse and death after surgery. Study Design: 1,378 patients will be randomized 1:1 to an FDA approved standard therapy, or pembrolizumab. Stratification factors include PDL1 staining status, clinical stage, and prerandomization selected standard treatment option. Patient(s): Patients must be 18 or older, and have Stage IIIA (n2), IIIB, IIIC or IV (M1a, b and c) resected melanoma to be eligible. Exclusion factors include brain metastases, ocular primary, and autoimmune disease. Prior therapy is not allowed, but radiation as adjuvant treatment is considered an option available to patients prior to treatment. Current status: As of January 2016, 30 sites are registered and 5 patients are randomized. An amendment to include 10 mg/kg ipilimumab as a treatment option is under review and will likely be finalized by the time of the meeting.",Excluded
1452,"Three-dimensional treatment planning of brain tumors: Advantages of the method and clinical results. [German]. Purpose: Radiotherapy became an important component in the treatment of brain gliomas. The aim of this study is to analyse several advantages of the three-dimensional conformal radiation therapy in comparison with a two- dimensional conventional technique and to present the clinical results of 43 patients with brain gliomas treated according to a three-dimensional planning. Patients and Method: Between January 1994 and December 1995, 43 Patients with malignant brain gliomas (WHO III and IV) were treated in our department according to a three-dimensional treatment planning. The patients received a total irradiation dose of 60 Gy, 2 Gy/day, 5 days/week. The rate of survival was analysed in relation with the known prognostical factors: histology, Karnofsky index, age, resection status. In 10 patients a three- dimensional treatment planning was compared with a conventional two- dimensional planning: the volume of the normal brain tissue irradiated to high dose levels (95% isodose) and the normal tissue complication probability (NTCP) for the brain by Kutcher and Lyman were comparatively analysed. Result(s): The survival rate for the whole group was 14 months. The histology of the tumor, age, Karnofsky index and resection status were important prognostical factors. The three-dimensional planning allows a 15 to 20% reduction in the volume of normal brain tissue irradiated to high dose levels (95% isodose). The NTCP is significantly lower using the three-dimensional technique (range 0.03% to 13%), in comparison with the two-dimensional conventional technique (range 0.1% to 26%). The value of NTCP increases with tumor volume. Conclusion(s): Concerning the tumor control and survival rate, the three-dimensional treatment planning shows no advantages compared to the standard conventional methods. The main advantage of the three-dimensional treatment planning is the possibility to spare normal brain tissue. This should enable a dose escalation in the tumor, with a minimal risk of side effects in the surrounding normal tissue. The possibility to integrate mathematical models in the evaluation of the therapy could give this technique new dimensions.",Excluded
1453,"[Radiotherapy of brain tumors. New techniques and treatment strategies for]. Through a variety of technical enhancements modern radiotherapy offers the possibility to apply a high dose to an exactly defined target volume while the surrounding normal tissue is optimally spared. This article gives a short overview of new methods and techniques for radiotherapy of patients with brain tumors. Developments in the fields of biological imaging, radiation treatment planning, patient positioning and monitoring during radiotherapy will be especially discussed.",Excluded
1454,A cause of episodic neurologic dysfunction,Excluded
1455,Treatment complications in patients with brain metastases,Excluded
1456,"Monitoring Dynamic Morphological Changes with Electrocardiography-Gated Dynamic 4-Dimensional Computed Tomography Angiography to Predict Intraoperative Rupture of Intracranial Aneurysms. Objective This study aims to evaluate dynamic morphological changes of intracranial aneurysms to predict intraoperative aneurysm rupture (IAR) during clipping. Methods Included in this study were 153 patients, who had ruptured and microsurgical-clipped aneurysms. All patients underwent dual-source computed tomography examination of electrocardiography-gated dynamic 4-dimensional computed tomography angiography before clipping. Original scanning data were reconstructed to produce 20 data sets of cardiac cycles with 5% time intervals. The aneurysm neck, transverse and longitudinal diameters, and volume from the 20 groups of images were measured to calculate their respective change rates. In addition, other data and clinical characteristics were recorded. Data were analyzed by logistic regression to identify factors associated with IAR. Results Of the 153 patients, 24 patients experienced IAR. Multivariable analysis revealed that the aneurysm neck change rate (P = 0.0001; odds ratio, 1.276) and aspect ratio (height/neck ratio, P = 0.025; odds ratio, 2.387) are predictors for IAR. When the change rate was greater than or equal to 60%, and the sensitivity and specificity were 91.7% and 76.7%, respectively. Conclusions Aneurysm neck change rate is independent predictor of IAR. Copyright © 2017 Wolters Kluwer Health, Inc. All rights reserved.",Excluded
1457,"Prospective trial evaluating difference in radiation target volume on 3T versus 1.5T mr for patients with malignant gliomas. Purpose/Objective(s): It is hypothesized that there is a difference in the peritumoral and tumor related signal abnormality detected by 1.5 tesla (T) versus 3T T2 FLAIR magnet resonance imaging (MRIs). We assessed the difference in radiation treatment gross tumor volumes (GTVs) defined by four investigators for high-grade gliomas as determined using 1.5T vs. 3T MRIs. Materials/Methods: A total of 23 patients with newly diagnosed, high grade-gliomas were enrolled in this IRB approved prospective trial. All patients underwent a 1.5T and 3T MR scans within a 24-hour period, with no treatment or steroid dose change between scans. The 1.5T study was part of the clinical standard of care and hence was the MR imaging with intravenous gadolinium administration and was used for radiation treatment planning. Gadolinium was not given at 3T imaging. The imaging parameters for T1, T2, and FLAIR sequences were those that are clinically employed at this institution. Image processing and radiation planning was performed using radiation oncology software. MRIs were fused by a designated physicist and were reviewed by a radiation oncologist. GTV delineation was independently performed by 4 experienced investigators: 2 radiation oncologists and 2 neurosurgeons. To decrease inherent biases, investigators contoured 1.5T and 3T MRs separately, with a minimum of 72 hours between contours, blinded to other contours. GTV was defined by the extent of peritumoral edema depicted by high T2 FLAIR signal abnormality. For each patient and investigator the volumes defined by FLAIR images at 1.5 and 3T were determined and the ratio of the volumes (GTV<sup>3T</sup>/GTV<sup>1.5T</sup>) were calculated. The mean volume ratios were calculated for each investigator as well as an overall average. To assess the consistency of contours from investigator to investigator, the standard deviations and range of the volumes amongst all investigators were determined for each patient at each field strength. Result(s): The volumes ratios for each investigator (GTV<sup>3T</sup>/GTV<sup>1.5T</sup>) were 0.86 +/- 0.20 (range, 0.37-1.03), 0.90 +/- 0.20 (range, 0.19-1.08), 0.94 +/- 0.18 (range, 0.37-1.14), and 0.98 +/- 0.14 (range, 0.66-1.18). One patient was clearly an outlier, with 3T volumes 0.19 to 0.66 that of the 1.5T volumes. The overall GTV<sup>3T</sup>/GTV<sup>1.5T</sup>ratio was 0.95 +/- 0.19. Excluding the outlier produced an overall GTV<sup>3T</sup>/GTV<sup>1.5T</sup> ratio 0.94 +/- 0.13 (range, 0.57-1.18). The 1.5T studies produced less variability from investigator to investigator. Thirty-nine percent of contoured volumes were different by greater than 10%. Conclusion(s): At this institution, it was found that flair defined GTVs for high grade gliomas were on average smaller that at 3T. There was increased volume variability on 3T MR.",Excluded
1458,"Isolated subarachnoid hemorrhage in mild traumatic brain injury: is a repeat CT scan necessary? A single-institution retrospective study. BACKGROUND: Traumatic brain injury (TBI) with isolated subarachnoid hemorrhage (iSAH) is a common finding in the emergency department. In many centers, a repeat CT scan is routinely performed 24 to72 h following the trauma to rule out further radiological progression. The aim of this study is to assess the clinical utility of the repeat CT scan in clinical practice.METHODS: We reviewed the medical charts of all patients who presented to our institution with mild TBI (mTBI) and isolated SAH between January 2015 and October 2017. CT scan at admission and control after 24 to 72 h were examined for each patient in order to detect any possible change. Neurological deterioration, antiplatelet/anticoagulant therapy, coagulopathy, SAH location, associated injuries, and length of stay in hospital were analyzed.RESULTS: Of the 649 TBI patients, 106 patients met the inclusion criteria. Fifty-four patients were females and 52 were males with a mean age of 68.2 years. Radiological iSAH progression was found in 2 of 106 (1.89) patients, and one of them was under antiplatelet therapy. No neurological deterioration was observed. Ten of 106 (9.4%) patients were under anticoagulation therapy, and 28 of 106 (26.4%) were under antiplatelet therapy.CONCLUSION: ISAH in mTBI seems to be a radiological stable entity over 72 h with no neurological deterioration. The clinical utility of a repeat head CT in such patients is questionable, considering its radiation exposure and cost. Regardless of anticoagulation/antiplatelet therapy, neurologic observation and symptomatic treatment solely could be a reasonable alternative.",Excluded
