,titleabstract,decision
2139,"Inhibiting the inhibition: a neuronal network for sound localization in reverberant environments The precedence effect describes the phenomenon whereby echoes are spatially fused to the location of an initial sound by selectively suppressing the directional information of lagging sounds (echo suppression). Echo suppression is a prerequisite for faithful sound localization in natural environments but can break down depending on the behavioral context. To date, the neural mechanisms that suppress echo directional information without suppressing the perception of echoes themselves are not understood. We performed in vivo recordings in Mongolian gerbils of neurons of the dorsal nucleus of the lateral lemniscus (DNLL), a GABAergic brainstem nucleus that targets the auditory midbrain, and show that these DNLL neurons exhibit inhibition that persists tens of milliseconds beyond the stimulus offset, so-called persistent inhibition (PI). Using in vitro recordings, we demonstrate that PI stems from GABAergic projections from the opposite DNLL. Furthermore, these recordings show that PI is attributable to intrinsic features of this GABAergic innervation. Implementation of these physiological findings into a neuronal model of the auditory brainstem demonstrates that, on a circuit level, PI creates an enhancement of responsiveness to lagging sounds in auditory midbrain cells. Moreover, the model revealed that such response enhancement is a sufficient cue for an ideal observer to identify echoes and to exhibit echo suppression, which agrees closely with the percepts of human subjects.",Excluded
2173,"Urethral pain among prostate cancer survivors 1 to 14 years after radiation therapy PURPOSE: To investigate how treatment-related and non-treatment-related factors impact urethral pain among long-term prostate cancer survivors.METHODS AND MATERIALS: Men treated for prostate cancer with radiation therapy at the Sahlgrenska University Hospital in Goteborg, Sweden from 1993 to 2006 were approached with a study-specific postal questionnaire addressing symptoms after treatment, including urethral burning pain during urination (n=985). The men had received primary or salvage external-beam radiation therapy (EBRT) or EBRT in combination with brachytherapy (BT). Prescribed doses were commonly 70 Gy in 2.0-Gy fractions for primary and salvage EBRT and 50 Gy plus 2x10.0 Gy for EBRT+BT. Prostatic urethral doses were assessed from treatment records. We also recruited 350 non-pelvic-irradiated, population-based controls matched for age and residency to provide symptom background rates.RESULTS: Of the treated men, 16% (137 of 863) reported urethral pain, compared with 11% (27 of 242) of the controls. The median time to follow-up was 5.2 years (range, 1.1-14.3 years). Prostatic urethral doses were similar to prescription doses for EBRT and 100% to 115% for BT. Fractionation-corrected dose and time to follow-up affected the occurrence of the symptom. For a follow-up>=3 years, 19% of men (52 of 268) within the 70-Gy EBRT+BT group reported pain, compared with 10% of men (23 of 222) treated with 70 Gy primary EBRT (prevalence ratio 1.9; 95% confidence interval 1.2-3.0). Of the men treated with salvage EBRT, 10% (20 of 197) reported urethral pain.CONCLUSIONS: Survivors treated with EBRT+BT had a higher risk for urethral pain compared with those treated with EBRT. The symptom prevalence decreased with longer time to follow-up. We found a relationship between fractionation-corrected urethral dose and pain. Among long-term prostate cancer survivors, the occurrence of pain was not increased above the background rate for prostatic urethral doses up to 70 Gy3.",Included
885,"Radiation retinopathy after orbital irradiation for Graves' ophthalmopathy Recent reports indicate that orbital irradiation for Graves' ophthalmopathy is sometimes beneficial, particularly for dysthyroid optic neuropathy, and is not associated with serious complications. We are aware, however, of four patients who were found to have radiation retinopathy after orbital irradiation for Grave's ophthalmopathy. All four patients have decreased central acuity, and three of the four are legally blind in one or both eyes. Computer reconstruction of the dosimetry, based on computed tomography and beam profiles, shows that errors in dosage calculations and radiotherapy technique probably account for the radiation retinopathy in three of the four patients. Radiotherapy for Graves' ophthalmopathy should be administered only by competent radiotherapists who are experienced in the treatment of this disease. Similar errors in dosage calculations and treatment techniques may account for other reports of radiation retinopathy after reportedly safe dosages.",Excluded
2577,The effect of certain radioactive substances on the electrical activity of rabbit's brain,Included
387,"Role of stereotactic radiosurgery in the treatment of brain metastases Stereotactic radiosurgery (SRS) is a highly conformal form of radiation therapy designed to deliver a high dose in a single treatment to the target volume while sparing adjacent normal tissues. Its role in the treatment of brain metastases continues to be defined, but the recently reported RTOG 95-08 trial demonstrated a survival benefit with the addition of SRS to whole-brain radiation therapy in select patients with a single brain metastasis, as well as a local control and palliative benefit in select patients with 1 to 3 brain metastases. The authors review the role of SRS in the treatment of brain metastases and discuss the use of SRS with or without whole-brain radiation therapy, optimal dose of SRS, SRS delivery methods, and selection of appropriate patients for SRS. [References: 61]",Excluded
1251,"Overexpression of isocitrate dehydrogenase mutant proteins renders glioma cells more sensitive to radiation Mutations in isocitrate dehydrogenase 1 (IDH1) or 2 (IDH2) are found in a subset of gliomas. Among the many phenotypic differences between mutant and wild-type IDH1/2 gliomas, the most salient is that IDH1/2 mutant glioma patients demonstrate markedly improved survival compared with IDH1/2 wild-type glioma patients. To address the mechanism underlying the superior clinical outcome of IDH1/2 mutant glioma patients, we investigated whether overexpression of the IDH1(R132H) protein could affect response to therapy in the context of an isogenic glioma cell background. Stable clonal U87MG and U373MG cell lines overexpressing IDH1(WT) and IDH1(R132H) were generated, as well as U87MG cell lines overexpressing IDH2(WT) and IDH2(R172K). In vitro experiments were conducted to characterize baseline growth and migration and response to radiation and temozolomide. In addition, reactive oxygen species (ROS) levels were measured under various conditions. U87MG-IDH1(R132H) cells, U373MG-IDH1(R132H) cells, and U87MG-IDH2(R172K) cells demonstrated increased sensitivity to radiation but not to temozolomide. Radiosensitization of U87MG-IDH1(R132H) cells was accompanied by increased apoptosis and accentuated ROS generation, and this effect was abrogated by the presence of the ROS scavenger N-acetyl-cysteine. Interestingly, U87MG-IDH1(R132H) cells also displayed decreased growth at higher cell density and in soft agar, as well as decreased migration. Overexpression of IDH1(R132H) and IDH2(R172K) mutant protein in glioblastoma cells resulted in increased radiation sensitivity and altered ROS metabolism and suppression of growth and migration in vitro. These findings provide insight into possible mechanisms contributing to the improved outcomes observed in patients with IDH1/2 mutant gliomas.",Excluded
333,"Absorbed dose estimates from a single measurement one to three days after the administration of 177Lu-DOTATATE/-TOC AIM: To retrospectively analyze the accuracy of absorbed dose estimates from a single measurement of the activity concentrations in tumors and relevant organs one to three days after the administration of <sup>177</sup>Lu-DOTA-TATE/TOC assuming tissue specific effective half-lives.METHODS: Activity kinetics in 54 kidneys, 30 neuroendocrine tumor lesions, 25 livers, and 27 spleens were deduced from series of planar images in 29 patients. After adaptation of mono- or bi-exponential fit functions to the measured data, it was analyzed for each fit function how precise the time integral can be estimated from fixed tissue-specific half-lives and a single measurement at 24, 48, or 72 h after the administration.RESULTS: For the kidneys, assuming a fixed tissue-specific half-life of 50 h, the deviations of the estimate from the actual integral were median (5 % percentile, 95 % percentile): -3 degree% (-15 %>; +16 degree%) for measurements after 24 h, +2 %> (-9 %>; +12 %>) for measurements after 48 h, and 0 % (-2 %; +12 %) for measurements after 72 h. The corresponding values for the other tissues, assuming fixed tissue-specific half-lives of 67 h for liver and spleen and 77 h for tumors, were +2 % (-25 %; +20 %) for measurements after 24 h, +2 degree% (-16 %>; +17 %>) for measurements after 48 h, and +2 %> (-11 %>; +10 %>) for measurements after 72 h.CONCLUSIONS: Especially for the kidneys, which often represent the dose limiting organ, but also for liver, spleen, and neuroendocrine tumors, a meaningful absorbed dose estimate is possible from a single measurement after 2, more preferably 3 days after the administration of <sup>177</sup>Lu-DOTA-TATE/-TOC assuming fixed tissue specific effective half-lives.",Excluded
928,Brain metastasis versus radiation necrosis after head and neck cancer : Brain lesion after head and neck cancer. [German],Included
2538,"GDNF and TGF-beta1 promote cell survival in serum-free cultures of primary rat microglia Recent evidence indicates that glial cell line-derived neurotrophic factor (GDNF) may influence microglial survival, proliferation, and activation, but this has not yet been tested on isolated primary microglia. We compared the effects of individual and combined application of 10 ng/ml GDNF and 1 ng/ml transforming growth factor-beta1 (TGF-beta1) on total cell number, 5-bromo-2'-deoxyuridine (BrdU) incorporation, DNA nick-end labelling (TUNEL staining), and nitrite and lactate dehydrogenase (LDH) secretion in serum-free cultures of primary rat microglia. GDNF as well as TGF-beta1 enhanced the total number of lectin-positive cells and decreased the number of TUNEL-positive nuclei, while no effect on proliferation was observed. Both factors suppressed the secretion of nitrite during the first 4 days of culturing, and GDNF but not TGF-beta1 reduced the secretion of LDH in 2-week-old cultures. These findings suggest that GDNF and TGF-beta1 support survival of primary microglia in vitro.",Excluded
1683,"Phase II study of short-course radiotherapy plus concomitant and adjuvant temozolomide in elderly patients with glioblastoma PURPOSE: Radiotherapy (RT) and chemotherapy may prolong survival in older patients (age >=70 years) with glioblastoma multiforme (GBM), although the survival benefits remain poor. This Phase II multicenter study was designed to evaluate the efficacy and safety of an abbreviated course of RT plus concomitant and adjuvant temozolomide (TMZ) in older patients with GBM.PATIENTS AND METHODS: Seventy-one eligible patients 70 years of age or older with newly diagnosed GBM and a Karnofsky performance status >=60 were treated with a short course of RT (40 Gy in 15 fractions over 3 weeks) plus TMZ at the dosage of 75 mg/m(2) per day followed by 12 cycles of adjuvant TMZ (150-200 mg/m(2) for 5 days during each 28-day cycle). The primary endpoint was overall survival (OS). Secondary endpoints included progression-free survival and toxicity.RESULTS: The Median OS was 12.4 months, and the 1-year and 2-year OS rates were 58% and 20%, respectively. The median and 1-year rates of progression-free survival were 6 months and 20%, respectively. All patients completed the planned programme of RT. Grade 3 or 4 adverse events occurred in 16 patients (22%). Grade 3 and 4 neutropenia and/or thrombocytopenia occurred in 10 patients (15%), leading to the interruption of treatment in 6 patients (8%). Nonhematologic Grade 3 toxicity was rare, and included fatigue in 4 patients and cognitive disability in 1 patient.CONCLUSIONS: A combination of an abbreviated course of RT plus concomitant and adjuvant TMZ is well tolerated and may prolong survival in elderly patients with GBM. Future randomized studies need to evaluate the efficacy and toxicity of different schedules of RT in association with chemotherapy.",Excluded
2484,"Outpatient follow-up of nonoperative cerebral contusion and traumatic subarachnoid hemorrhage: does repeat head CT alter clinical decision-making? OBJECTIVES: Many neurosurgeons obtain repeat head CT at the first clinic follow-up visit for nonoperative cerebral contusion and traumatic subarachnoid hemorrhage (tSAH). The authors undertook a single-center, retrospective study to determine whether outpatient CT altered clinical decision-making.METHODS: The authors evaluated 173 consecutive adult patients admitted to their institution from April 2006 to August 2012 with an admission diagnosis of cerebral contusion or tSAH and at least 1 clinic follow-up visit with CT. Patients with epidural, subdural, aneurysmal subarachnoid, or intraventricular hemorrhage, and those who underwent craniotomy, were excluded. Patient charts were reviewed for new CT findings, new patient symptoms, and changes in treatment plan. Patients were stratified by neurological symptoms into 3 groups: 1) asymptomatic; 2) mild, nonspecific symptoms; and 3) significant symptoms. Mild, nonspecific symptoms included minor headaches, vertigo, fatigue, and mild difficulties with concentration, short-term memory, or sleep; significant symptoms included moderate to severe headaches, nausea, vomiting, focal neurological complaints, impaired consciousness, or new cognitive impairment evident on routine clinical examination.RESULTS: One hundred seventy-three patients met inclusion criteria, with initial clinic follow-up obtained within approximately 6 weeks. Of the 173 patients, 104 (60.1%) were asymptomatic, 68 patients (39.3%) had mild, nonspecific neurological symptoms, and 1 patient (1.0%) had significant neurological symptoms. Of the asymptomatic patients, 3 patients (2.9%) had new CT findings and 1 of these patients (1.0%) underwent a change in treatment plan because of these findings. This change involved an additional clinic appointment and CT to monitor a 12-mm chronic subdural hematoma that ultimately resolved without treatment. Of the patients with mild, nonspecific neurological symptoms, 6 patients (8.8%) had new CT findings and 3 of these patients (4.4%) underwent a change in treatment plan because of these findings; none of these patients required surgical intervention. The single patient with significant neurological symptoms did not have any new CT findings.CONCLUSIONS: Repeat outpatient CT of asymptomatic patients after nonoperative cerebral contusion and tSAH is very unlikely to demonstrate significant new pathology. Given the cost and radiation exposure associated with CT, imaging should be reserved for patients with significant symptoms or focal findings on neurological examination.",Excluded
2496,[Morphometric differences in the normal and low-intensity laser-irradiated spinal neurons of the cat] Structural parameters of neurons of normal and low-intensity Ge-Ne laser irradiated cat spinal cords were investigated by the morphometrical technique. Observed statistical alterations of the soma volume and nuclear surface values as well as cellular nuclear space relations were associated with the evoked changes in the cell metabolism.,Excluded
663,"The modulatory role of taurine in retinal ganglion cells Taurine (2-aminoethylsuphonic acid) is present in nearly all animal tissues, and is the most abundant free amino acid in muscle, heart, CNS, and retina. Although it is known to be a major cytoprotectant and essential for normal retinal development, its role in retinal neurotransmission and modulation is not well understood. We investigated the response of taurine in retinal ganglion cells, and its effect on synaptic transmission between ganglion cells and their presynaptic neurons. We find that taurine-elicited currents in ganglion cells could be fully blocked by both strychnine and SR95531, glycine and GABA(A) receptor antagonists, respectively. This suggests that taurine-activated receptors might share the antagonists with GABA and glycine receptors. The effect of taurine at micromolar concentrations can effectively suppress spontaneous vesicle release from the presynaptic neurons, but had limited effects on light-evoked synaptic signals in ganglion cells. We also describe a metabotropic effect of taurine in the suppression of light-evoked response in ganglion cells. Clearly, taurine acts in multiple ways to modulate synaptic signals in retinal output neurons, ganglion cells.",Excluded
51,Finite difference time domain (FDTD) modeling of implanted deep brain stimulation electrodes and brain tissue This paper demonstrates the electromagnetic modeling and simulation of an implanted Medtronic deep brain stimulation (DBS) electrode using finite difference time domain (FDTD). The model is developed using Empire XCcel and represents the electrode surrounded with brain tissue assuming homogenous and isotropic medium. The model is created to study the parameters influencing the electric field distribution within the tissue in order to provide reference and benchmarking data for DBS and intra-cortical electrode development.,Excluded
1524,"Significant reduction of beta-amyloid in the CNS following external radiation: Implications for treatment in alzheimer's disease Purpose/Objective(s): Alzheimer's disease (AD), the most frequent form of dementia in the elderly population, is characterized by the progressive accumulation of extracellular beta-amyloid (Ab) plaques and neurofibrillary Tau protein tangles. These events are especially prevalent in the hippocampus region which is responsible for long term memory. In this animal study, we investigated if cranial X-irradiation could reduce the formation of Ab plaques as a potential novel clinical treatment for Alzheimer's disease, the rationale being that external beam radiotherapy has been used previously as an effective clinical treatment for systemic amyloidosis. Materials/Methods: A transgenic mouse model was used that expresses a chimeric mouse/human amyloid precursor protein (Mo/HuAPP695swe) and a mutant human presenilin 1 (PS1-dE9) both directed to CNS neurons. Both mutations are associated with early-onset AD. Radiation treatments were either a single dose (5 Gy, 10 Gy or 15 Gy) or daily fractionation (1 Gy, 2 Gy) to a dose of 10 Gy to a single side of the head. Brains were harvested at various times post-irradiation (2-8 wks) and coronal sections were evaluated for H&E and antibody specific immunohistochemistry to detect beta-amyloid plaques and assess radiation response, staining for IL1, TGF-beta, TNF-alpha, microglia cells (CD11b) and activated microglia cells (CD68). Result(s): Radiation treatments were well-tolerated. H&E stained tissue sections indicated no evidence of a significant decrease in cell density (Nissl staining) and no compelling evidence of significant cellular necrosis. No signs of devitalization, malacia or spongiosus or classic acute or chronic inflammatory features were evident. The number and size of beta-amyloid plaques were compared between the irradiated and shielded halves of the brain. The average number of plaques in the unirradiated brain increased with age, the values for 32, 34 and 38 week old animals were 43.9 (SD +/- 17.6; n = 9), 61.7 (SD +/- 19.8, n = 9) and 109 (SD +/- 26.9, n = 9) respectively. Radiation treatment was associated with a statistically significant reduction of plaques throughout the brain (paired t-test p = 0.002).This effect was more significant in the hippocampus region (p = 0.0004). At 4 weeks post-treatment 5, 10 and 15 Gy caused a 71 +/- 3%, 87 +/- 24%, 92 +/- 34% reduction in plaque incidence in the hippocampus. The greatest reductions were noted at longer times post-treatment. TGF-beta staining was restricted to the irradiated side of the brain, little or no site-specific staining of IL1 or TNF-alpha was seen. A trend was evident of activated microglia in the irradiated brain. Conclusion(s): We report the first experience that external beam irradiation can produce a significant reduction in beta-amyloid plaques associated with AD.",Excluded
1332,"Comparison of four scatter correction methods using Monte Carlo simulated source distributions UNLABELLED: Scatter correction in SPECT is important for improving image quality, boundary detection and the quantification of activity in different regions. This paper presents a comparison of four scatter correction methods, three using more than one energy window and one convolution-subtraction correction method using spatial variant scatter line-spread functions.METHODS: The comparison is based on Monte Carlo simulated data for point sources on- and off-axis, hot and cold spheres of different diameters, and a clinically realistic source distribution simulating brain imaging. All studies were made for a uniform cylindrical water phantom. Since the nature of the detected photon is known with Monte Carlo simulation, separate images of primary and scattered photons can be recorded. These can then be compared with estimated scatter and primary images obtained from the different scatter correction methods. The criteria for comparison were the normalized mean square error, scatter fraction, % recovery and image contrast.RESULTS: All correction methods significantly improved image quality and quantification compared to those obtained with no correction. Quantitatively, no single method was observed to be the best by all criteria for all the source distributions. Three of the methods were observed to perform the best by at least one of the criteria for one of the source distributions. For brain imaging, the differences between all the methods were much less than the difference between them and no correction at all.CONCLUSION: It is concluded that performing scatter correction is essential for accurate quantification, and that all four methods yield a good, but not perfect, scatter correction. Since it is hard to distinguish the methods consistently in terms of their performance, it may be that the choice should be made on the basis of ease of implementation.",Excluded
1125,"[The application of supravascular laser irradiation of blood for the treatment of cochleovestibular disorders]. [Russian] A total of 165 patients presenting with neurosensory impairement of hearing and Meniere's disease were treated by supravascular (extracorporeal) laser irradiation of blood. The study undertaken to evaluate the efficacy of this treatment confirmed its beneficial effect in patients with acute hearing disorders. It was equally effective as regards elimination of labyrinthine hydropsis in patients presenting with Meniere's disease. The method proved less efficacious for the management of long-standing hearing impairement and chronic loss of hearing, but it can be used to prevent the development of these conditions.",Excluded
1914,"Growth factor gene-modified mesenchymal stem cells in tissue regeneration There have been marked changes in the field of stem cell therapeutics in recent years, with many clinical trials having been conducted to date in an effort to treat myriad diseases. Mesenchymal stem cells (MSCs) are the cell type most frequently utilized in stem cell therapeutic and tissue regenerative strategies, and have been used with excellent safety to date. Unfortunately, these MSCs have limited ability to engraft and survive, reducing their clinical utility. MSCs are able to secrete growth factors that can support the regeneration of tissues, and engineering MSCs to express such growth factors can improve their survival, proliferation, differentiation, and tissue reconstructing abilities. As such, it is likely that such genetically modified MSCs may represent the next stage of regenerative therapy. Indeed, increasing volumes of preclinical research suggests that such modified MSCs expressing growth factors can effectively treat many forms of tissue damage. In the present review, we survey recent approaches to producing and utilizing growth factor gene-modified MSCs in the context of tissue repair and discuss its prospects for clinical application. Copyright © 2020 Nie et al.",Excluded
933,"Transcranial magnetic stimulation of early visual cortex interferes with subjective visual awareness and objective forced-choice performance In order to study whether there exist a period of activity in the human early visual cortex that contributes exclusively to visual awareness, we applied transcranial magnetic stimulation (TMS) over the early visual cortex and measured subjective visual awareness during visual forced-choice symbol or orientation discrimination tasks. TMS produced one dip in awareness 60-120 ms after stimulus onset, while forced-choice orientation discrimination was suppressed between 60 and 90 ms and symbol discrimination between 60 and 120 ms. Thus, a time window specific to visual awareness was found only in the orientation condition at 120 ms. The results imply that both conscious and unconscious perception depend on activity in early visual areas. On the basis of previous estimates of neural processing speed, we suggest that the late part of the activity period most likely involve local extrastriate-striate interactions which provide the contents for visual awareness but are not themselves sufficient for awareness to arise.",Excluded
3012,"Procoagulant and inflammatory mediators in small cell lung carcinoma: Potential role in thromboembolic complications Background: Small Cell Lung Carcinoma (SCLC) patients exhibit a higher prevalence of thromboembolic complications. We hypothesized that in this malignancy, procoagulant and inflammatory mediators contribute to the pathogenesis of such complications and warfarin may down regulate these levels. Method(s): In a prospective, randomized, controlled study, patients with inoperable lung cancer (n=100) were randomized to receive chemotherapy and radiation with and without warfarin (INR 1.5 - 2.5). Blood samples were drawn prior to and after the 2nd treatment cycle with warfarin or control and retrospectively analyzed for microparticles and thrombin generation markers such as fibrinopeptide A (FPA), thrombin-antithrombin complex (TAT) and prothrombin fragment F1.2 (F1.2). In addition, biochip array for C-reactive protein (CRP), D Dimer, neuron specific enolase (NSE), neutrophil gelatinase associated lipocalin (NGAL), tumor necrosis factor receptor 1 (TNFR1), and thrombomodulin (TM) were measured. The results were compared with a normal population (N=50). Result(s): The microparticles were markedly increased in the SCLC patients (3 fold increase) at baseline. Similary, the thrombin generation markers showed variable increase (1.5-3.2 fold increase). In the biochip array analysis, variable increase was noted. CRP (2.4 fold), D DIMER (11.6 fold), NSE (1.8 fold), NGAL (1.7 fold), TNFR1 (2 fold) and TM (1.3 fold) were all increased as compared to normal controls. All of the markers exhibited a decrease after warfarin treatment with a most pronounced decrease in the D Dimer and TNFR1. Conclusion(s): These results validate the hypothesis that SCLC patients exhibit a hypercoagulable state that is associated with simultaneous upregulation of inflammatory mediators. Warfarin treatment results in a down regulation of these mediators. Our results provide a rationale for prophylactic anticoagulant therapy in this group of patients.",Excluded
225,"Ultrastructural morphometry of parotid acinar cells following fractionated irradiation The aim of this study was to evaluate the long term effects on the ultrastructure of parotid glands after fractionated irradiation. The method implemented involved 5 x 6 Gy and 5 x 8 Gy, Monday to Friday 6 MV photons. By unilateral irradiation, the contralateral parotid gland served as a control. Although irradiation diminished the acinar cell density in light microscopic sections from 75 to 32% after 5 x 8 Gy of irradiation, ultrastructural morphometry could not detect any statistically significant differences in acinar cell size, nuclear size, nuclear density, granule area, mean granule size, or granule density. In general, greater differences were seen between rats receiving 30 or 40 Gy, on both the irradiated and the control size, than between the irradiated side and the control side. This was interpreted as due to differences in the nutritional state of the animals. This analysis concluded that individual acinar cells that survive irradiation seem not to be damaged in the long term when evaluated at the ultrastructural level. The study further stresses the importance of adequate sampling sizes and the use of adequate controls.",Excluded
3045,"Flow effect impacts NIRS, jeopardizing quantification of tissue hemoglobin It has been generally agreed that changes in light transmission detected by NIRS are not exclusively attributable to hemoglobin changes, but also include a contribution from scattering by constituents of the brain tissue, which is not transparent, but turbid. If the light scattering is constant, light transmission can be quantified by an equation similar to Lambert-Beer's law. However, upon brain activation, it is known that the blood flow invariably increases. We have shown that light scattering by blood per se increases flow-dependently, interfering with the measurement of the intrinsic signals from hemoglobin. I call this the flow effect. Here, in responses to Pourtian's comments, I present additional evidence of the flow effect, which arises from RBC aggregation/dispersion, and further point out the inappropriateness of using NIR range wavelengths for the quantification of blood hemoglobin, even though their use is unavoidable in practice, because this wavelength range offers the best transmission through the tissue. In summary, I believe that the NIRS signal is a function of both flow (flow effect, which becomes the predominant contributor when blood flow increases) and metabolism (blood oxygenation change, which becomes accordingly a minor contributor). If the contribution of the flow effect is unknown, any mathematical equation describing the hemoglobin oxygenation is a Pfaffian equation which has no solution. This does not mean that I deny the clinical usefulness of NIRS, which definitely provides an indication of some biological changes in the brain in response to stimuli. However, great care is needed in the interpretation of the signals.",Excluded
2361,"Modern management of vestibular schwannomas Within the last 3 decades, microsurgery and stereotactic radiosurgery (SRS) have become well-established management options for vestibular schwannomas (VSs). Advancement in the management of VSs can be separated into three periods: the microsurgical pioneer period, the demonstration of SRS as a first-line therapy for small and medium-sized VSs, and currently, a period of SRS maturity based on a large worldwide patient accrual. The Marseille SRS experience includes 1,500 patients, with 1,000 patients having follow-up longer than 3 years. A long-term tumor control rate of 97%, transient facial palsy lower than 1%, and a probability of functional hearing preservation between 50 and 95% was achieved in this large series of patients treated with state-of-the-art SRS.",Excluded
2111,"Long-Term Deficits in Behavior Performances Caused by Low- and High-Linear Energy Transfer Radiation Efforts to protect astronauts from harmful galactic cosmic radiation (GCR) require a better understanding of the effects of GCR on human health. In particular, little is known about the lasting effects of GCR on the central nervous system (CNS), which may lead to behavior performance deficits. Previous studies have shown that high-linear energy transfer (LET) radiation in rodents leads to short-term declines in a variety of behavior tests. However, the lasting impact of low-, medium- and high-LET radiation on behavior are not fully defined. Therefore, in this study C57BL/6 male mice were irradiated with 100 or 250 cGy of gamma rays (LET ~0.3 KeV/mum), 10 or 100 cGy of <sup>1</sup>H at 1,000 MeV/n (LET ~0.2 KeV/mum), <sup>28</sup>Si at 300 MeV/n (LET ~69 KeV/mum) or <sup>56</sup>Fe at 600 MeV/n (LET of ~180 KeV/mum), and behavior metrics were collected at 5 and 9 months postirradiation to analyze differences among radiation qualities and doses. A significant dose effect was observed on recognition memory and activity levels measured 9 months postirradiation, regardless of radiation source. In contrast, we observed that each ion species had a distinct effect on anxiety, motor coordination and spatial memory at extended time points. Although <sup>28</sup>Si and <sup>56</sup>Fe are both regarded as high-LET particles, they were shown to have different detrimental effects on behavior. In summary, our findings suggest that GCR not only affects the CNS in the short term, but also has lasting damaging effects on the CNS that can cause sustained declines in behavior performance.",Included
3147,Failure of computerized tomography to differentiate between radiation necrosis and cerebral tumour Post-radiation cerebral necrosis simulating tumours was found in 2 patients by computerized axial tomography (CAT). The appearance was indistinguishable from that of a recurrent tumour in one patient and a glioma in the second. The significance of the scan findings was only realized after surgery and histological examination. The investigation appears to offer no assistance in differentiating between these conditions.,Excluded
2331,"Feasibility, Safety, and Periprocedural Complications of Pipeline Embolization for Intracranial Aneurysm Treatment Under Conscious Sedation: University at Buffalo Neurosurgery Experience BACKGROUND: Endovascular Pipeline Embolization Device (PED) placement for intracranial aneurysms is performed under general anesthesia at most centers because of perceived improved image quality and patient safety.OBJECTIVE: To report the feasibility, safety, and outcomes associated with the use of the PED for intracranial aneurysms performed in awake patients after the administration of conscious sedation (CS) and a local anesthetic.METHODS: Between March 2012 and September 2014, 130 patients with 139 intracranial aneurysms (8 ruptured) were treated with the PED under CS at our institution. Procedure details and time (including duration, radiation exposure, and fluoroscopy) and procedure-related complications were retrospectively reviewed.RESULTS: A total of 155 PED deployment procedures were performed under CS. Treatment was successfully completed in all cases. Anesthesia was converted from CS to general anesthesia during 5 procedures. Mean interval from patient entry at the endovascular suite to procedure initiation was 18 minutes (range, 5 minutes-1 hour 10 minutes). Mean procedure length was 1 hour 25 minutes (range, 30 minutes-3 hours 51 minutes). Mean +/- SD values for fluoroscopy time and radiation exposure were 36.17 +/- 18.4 minutes and 1367 +/- 897 mGy, respectively. The mean amount of contrast material administered was 211.37 +/- 83.5 mL. Permanent neurological complications were seen in 4 patients (3%).CONCLUSION: In our experience, CS for PED placement for intracranial aneurysm treatment is feasible and safe. Procedure and fluoroscopy times and amount of radiation exposure are similar to or less than described in reports of PED placement under general anesthesia. CS allows direct neurological evaluation and earlier detection of and response to intraprocedural complications.",Excluded
2613,"Dose-responses from multi-model inference for the non-cancer disease mortality of atomic bomb survivors The non-cancer mortality data for cerebrovascular disease (CVD) and cardiovascular diseases from Report 13 on the atomic bomb survivors published by the Radiation Effects Research Foundation were analysed to investigate the dose-response for the influence of radiation on these detrimental health effects. Various parametric and categorical models (such as linear-no-threshold (LNT) and a number of threshold and step models) were analysed with a statistical selection protocol that rated the model description of the data. Instead of applying the usual approach of identifying one preferred model for each data set, a set of plausible models was applied, and a sub-set of non-nested models was identified that all fitted the data about equally well. Subsequently, this sub-set of non-nested models was used to perform multi-model inference (MMI), an innovative method of mathematically combining different models to allow risk estimates to be based on several plausible dose-response models rather than just relying on a single model of choice. This procedure thereby produces more reliable risk estimates based on a more comprehensive appraisal of model uncertainties. For CVD, MMI yielded a weak dose-response (with a risk estimate of about one-third of the LNT model) below a step at 0.6 Gy and a stronger dose-response at higher doses. The calculated risk estimates are consistent with zero risk below this threshold-dose. For mortalities related to cardiovascular diseases, an LNT-type dose-response was found with risk estimates consistent with zero risk below 2.2 Gy based on 90% confidence intervals. The MMI approach described here resolves a dilemma in practical radiation protection when one is forced to select between models with profoundly different dose-responses for risk estimates.",Included
