,titleabstract,decision
2819,Pituitary ablation for diabetic retinopathy. II. Results of yttrium 90 implantation in the pituitary gland,Included
2826,The role of whole brain radiation in primary CNS lymphoma,Included
2837,Accumulation of carborane-series compounds in animal tissues during neutron-capture therapy. [Russian],Included
2838,"Acquisition of radioresistance by IL-6 treatment is caused by suppression of oxidative stress derived from mitochondria after gamma-irradiation. Interleukin (IL)-6 is a multifunctional cytokine and is one of the radiation-induced bystander factors. This study aimed to clarify the mechanism of acquisition of radioresistance through the control of reactive oxygen species (ROS) by IL-6. We used a rat glioma cell line (C6) as tumor cells and a rat astrocyte cell line (RNB) as non-tumor cells. Our results showed that the surviving fraction of C6 cells after 6 Gy irradiation was increased by the addition of IL-6, but that this was not the case in RNB cells. In addition, the number of 53BP1 foci in C6 cells at 30 min after gamma-irradiation were decreased by IL-6. Levels of ROS in whole C6 cells, and superoxide in the mitochondria of C6 cells immediately after gamma-irradiation, were reduced by IL-6, but this was not observed in RNB cells. The mitochondrial membrane potential detected by JC-1 in C6 and RNB cells was inhibited by IL-6 alone. Therefore, it was concluded that IL-6 leads specifically to radioresistance in tumor cells by inhibition of increases in ROS after gamma-irradiation.",Included
2843,Relation of x-ray induced thymidine uptake to chromosome reversion at prophase in grasshopper neuroblasts,Included
2847,"Premature aging of an organism and characteristics of its manifestation in remote period after low dose irradiation. [Russian]. In this study 58 participants of the liquidation of the consequences of Chernobyl accident in 1986-1987 were investigated. All the patients complain of constant headaches, disorders of memory, general weakness, rapid fatigability, decreased sexual drive, emotional instability etc. The complex (comprehensive) modern methods of investigation were used to carry out the objective assessment of presented complains and of character of the central nervous system damage: complex computer quantitative analysis of mental capacity; analysis of personality traits by using the MMPI test; single photon emission tomography (with the drug of Ceretec); X-ray computer tomography; magnetic resonance computer tomography. The experimental study with examination of primates who were exposured in sum dose 1 Gy (by drop method) was carried out, too. The results of complex investigation of participants of liquidation of Chernobyl accident consequences enable to postulate the formation of premature aging of an organism in these persons. Data of the experimental study of primates irradiated in dose 1 Gy revealed formation of the brain atrophy in the remote period after low dose radiation exposure.",Included
2849,"Inhibition of radiation-induced DNA damage by jamun, Syzygium cumini, in the cultured splenocytes of mice exposed to different doses of gamma-radiation. The radioprotective property of 50 mg/kg body weight jamun (Syzygium cumini) extract was studied in the cultured splenocytes of mice exposed to 0, 0.5, 1, 2, 3, or 4 Gy of gamma-radiation. The spleens of irradiated mice were removed aseptically and the splenocytes were extracted from the individual spleens and cultured. The micronuclei were prepared 72 hours after irradiation in binucleate splenocytes by blocking cytokinesis with cytochalasin-B. Irradiation of mice resulted in a dose-dependent elevation in the micronucleated splenocytes. The exposure of mice not only elevated splenocytes bearing one micronucleus but also cells bearing 2 and multiple (>2) micronuclei indicating induction of complex DNA damage after irradiation. Oral treatment of mice with 50 mg/kg body weight of jamun leaf extract protected against the radiation-induced micronuclei formation. Jamun extract also protected against the formation of 2 and multiple micronuclei indicating repair or inhibition of complex DNA damage. The assessment of lipid peroxidation in mice brain homogenate has indicated a concentration dependent inhibition of lipid peroxidation by jamun extract. Studies in a cell free system revealed that jamun extract inhibited the formation of OH, O(2)-, DPPH, and ABTS(+) free radicals in a concentration dependent manner. Our study demonstrates that jamun extract protected mice against the radiation-induced DNA damage and inhibition of radiation-induced free radical formation may be one of the mechanisms of radioprotection.",Included
2857,Hyperosmolar coma as etiological factor in the CNS radiation syndrome of rats. Supralethal dose of whole-body or trunk but not head-irradiation in rats induced hyperosmolar coma accompanied by hypernatremia and hyperkalemia. This clinical entity has presented the symptoms of the CNS radiation syndrome with a characteristic short survival time.,Included
2876,"PAK4 governs radiation-induced endothelial GRO-1alpha-CXCR2 signaling and angiogenesis in glioma. Aberrant neovascularization is a pathological hallmark of glioblastoma that correlates with poor clinical outcome. Factors that drive endothelial proliferation, recruitment into the tumor and angiogenesis in the context of radiotherapy are potentially novel therapeutic targets for glioma. Our studies showed high expression of p21-activated kinase 4 (PAK4) in gliomas; analyses of conditioned medium (CM) prepared from shRNA-mediated PAK4-knockdown (PAK4.sh) glioma cells using a human angiogenesis array showed a significant downregulation in key angiogenic factors including Gro-1alpha. Treatment of human brain microvascular endothelial cells (HBMECs) with CM from PAK4.sh-cells significantly inhibited endothelial proliferation, migration and microtubule formation compared with controls. PAK4.sh-CM treatment also suppressed CXCR2 receptor activation and decreased the expression levels of p-Stat3, MMP-2 and cyclin D1 in HBMECs. Ionizing radiation (IR, 8 Gy) activated Gro-1alpha-CXCR2 signaling in HBMECs, and induced high levels of endothelial capillary network formation on matrigel. On the other hand, PAK4.sh inhibited IR-induced angiogenesis by decreasing Gro-1alpha and CXCR2 levels in HBMECS. Further, in vivo experiments with orthotopic intracranial tumors in nude mice showed growth suppression in PAK4.sh tumors compared to control tumors. Immunohistochemical analyses of brain tumor sections showed a significant decrease in MMP-2 in PAK4.sh tumors. In summary, our studies emphasize a novel role of PAK4 as a critical mediator of tumor-endothelial cell interactions via Gro-1alpha-CXCR2signaling, and in vivo tumor growth suppression by PAK4 depletion indicates its therapeutic potential in the treatment of glioma.",Included
2877,[The reaction of the neurosecretory hypothalamo-hypophyseal system in the guinea pig following x-ray irradiation (200 kv)],Included
2882,"[The biological effects of combined exposure to low-dose irradiation and heavy metal ions]. It was shown that chronic 0.25 Gy irradiation of rats (0.01 Gy/day) at background of heavy metal penetration (Cu2+, 20 mg/l or Co2+, 5 mg/l) with drinking water had caused significant accumulation of the free-radical products proportional to exhausting antioxidant and oxidizing-reduction potential in various organs and tissues. Radiation was shown to be primary harmful factor for the brain, spleen, lungs, and blood plasma, whereas the liver and heart muscle were affected with chemicals at first. Under prolonged unfavourable influence the biochemical changes observed were sustainable and progressing that satisfied to transformation of protective-adaptive reactions into prepathology stage.",Included
2884,"Preclinical and clinical study of extracellular DNA in cancer and other diseases associated with apoptosis disorder. [Russian]. Oncological diseases at all stages of carcinogenesis are accompanied by violation of apoptosis processes. Drug and radiotherapy activates the apoptosis of tumor cells. This study presents the results of extracellular DNA changes after exposure to ionizing radiation and low-frequency noise are presented, administration of vitamins; in animals with benign prostatic hyperplasia, with ovarian cancer; in clinical studies in patients with chronic obstructive pulmonary disease, and in acute disorders of cerebral circulation. The possibilities of determination of extracellular DNA for the evaluation of the action of carcinogens, the complex diagnosis of precancerous diseases, the progression of precancerous diseases and malignant tumors are considered. Copyright © 2018 Izdatel'stvo Meditsina. All rights reserved.",Included
2891,"Plasticity of skeletal muscle fibres in space-flown primates. Skeletal muscle atrophy and fibre type transitions were observed as a rule in rats exposed to micro- and zero-gravity, flown on boards of biosatellites and space shuttle ships. Much less is known about the spaceflight-induced muscle events in primates. The latter are animals of special interest since pattern of their onground motor activities works in ways alike to the human one, though the opportunities of studies are much wider. One of the targets of the study was to investigate the influence of spaceflight conditions on tissue morphology in monkey skeletal muscles of different functional and structural organization.",Included
2910,[Eye disorders after radiogold implantation in the hypophysis],Included
2925,[Data on the cerebral and peripheral blood circulation in radiation disease based on rheographic studies],Included
2928,"[Immunohistochemical detection of hormones in hypophyseal adenomas of the rat after fractionated irradiation]. BACKGROUND: The aim of this study was to determine the hormones produced in pituitary gland tumours (TM) following fractionated external irradiation in rats. The TM arose in the course of studies on other questions of radiation effects.METHODS: The left neck and skull base of sixty female Wistar rats, 3 to 4 months of age at the beginning of the external irradiation, were subjected to roentgen rays exposure, fractionated to 2 Grays daily, either up to 20, 40 or 60 Gy. The midline of the neck and skull was always inside the radiation field. The animals were sacrificed either 6 months or 12 months after completion of the randomly assigned irradiation protocol. Five non-irradiated rats served as controls.RESULTS: No TM developed in the non-irradiated animals. Out of 60 irradiated rats 9 developed a pituitary TM (15%). In remnants of the normal adenohypophysis we revealed immunohistochemical reactivity for growth hormone (GH), adrenocorticotropic hormone (ACTH), prolactin (PRL), thyroid stimulating hormone (TSH), and follicle stimulating hormone (FSH). In the radiation-induced adenomas, 4 TM were immuno-reactive for TSH, 4 for GH, 2 for PRL, and 2 for FSH. The TM did not react with anti-ACTH and anti-LH (luteinizing hormone) anti-sera.CONCLUSIONS: Obviously, irradiation accelerates the development of pituitary gland adenomas. In this series the TM were predominantly incidental findings at necropsies after pretermed follow-up intervals with a variety of hormone-producing cells. On the other hand, four of nine TM were null adenomas. Necropsies of the brain should be carried out routinely in irradiation studies of the skull.",Included
2940,"Effects of Proton and Combined Proton and (56)Fe Radiation on the Hippocampus. The space radiation environment contains protons and (56)Fe, which could pose a significant hazard to space flight crews during and after missions. The space environment involves complex radiation exposures, thus, the effects of a dose of protons might be modulated by a dose of heavy-ion radiation. The brain, and particularly the hippocampus, may be susceptible to space radiation-induced changes. In this study, we first determined the dose-response effect of proton radiation (150 MeV) on hippocampus-dependent cognition 1 and 3 months after exposure. Based on those results, we subsequently exposed mice to protons alone (150 MeV, 0.1 Gy), (56)Fe alone (600 MeV/n, 0.5 Gy) or combined proton and (56)Fe radiations (protons first) with the two exposures separated by 24 h. At one month postirradiation, all animal groups showed novel object recognition. However, at three months postirradiation, mice exposed to either protons or combined proton and (56)Fe radiations showed impaired novel object recognition, which was not observed in mice irradiated with (56)Fe alone. The mechanisms in these impairments might involve inflammation. In mice irradiated with protons alone or (56)Fe alone three months earlier, there was a negative correlation between a measure of novel object recognition and the number of newly born activated microglia in the dentate gyrus. Next, cytokine and chemokine levels were assessed in the hippocampus. At one month after exposure the levels of IL-12 were higher in mice exposed to combined radiations compared with sham-irradiated mice, while the levels of IFN-gamma were lower in mice exposed to (56)Fe radiation alone or combined radiations. In addition, IL-4 levels were lower in (56)Fe-irradiated mice compared with proton-irradiated mice and TNF-alpha levels were lower in proton-irradiated mice than in mice receiving combined radiations. At three months after exposure, macrophage-derived chemokine (MDC) and eotaxin levels were lower in mice receiving combined radiations. The levels of MDC and eotaxin correlated and the levels of MDC, but not eotaxin, correlated with the percentage of newly born activated microglia in the blades of the dentate gyrus. Finally, hippocampal IL-6 levels were higher in mice receiving combined radiations compared with mice receiving (56)Fe radiation alone. These data demonstrate the sensitivity of novel object recognition for detecting cognitive injury three months after exposure to proton radiation alone, and combined exposure to proton and (56)Fe radiations, and that newly-born activated microglia and inflammation might be involved in this injury.",Included
2957,"The hormonal effects of pituitary surgery and irradiation: a review of 59 cases. The endocrine function of 59 patients with pituitary tumours who were treated in our unit between 1962 and 1982 is reviewed. There were 20 patients with growth hormone (GH) secreting adenomas, 17 with prolactinomas (1 tumour secreted both GH and prolactin), 14 corticotrophin (ACTH) secreting adenomas and nine non-functioning pituitary adenomas. Patients were treated with pituitary surgery and/or irradiation, with and without the addition of drugs. Patients treated with drugs alone were not included. Following combined surgery, radiotherapy and bromocriptine therapy only two acromegalic patients had persistently raised growth hormone levels and five continued to be hyperprolactinaemic. Pituitary irradiation alone was associated with the development of hypothyroidism in three of eight patients. A delayed but significant fall in free thyroxine index (p less than 0.01) was noted in patients receiving 4500 cGy radiotherapy and surgery. Four patients also developed delayed ACTH deficiency at times varying from one to six years after treatment. It is concluded that patients who have received pituitary surgery or irradiation require regular long-term endocrine assessment.",Included
2967,"Using superoxide dismutase/catalase mimetics to manipulate the redox environment of neural precursor cells. Past work has shown that neural precursor cells are predisposed to redox sensitive changes, and that oxidative stress plays a critical role in the acute and persistent changes that occur within the irradiated CNS. Irradiation leads to a marked rise in reactive oxygen species (ROS) that correlates with oxidative endpoints in vivo and reductions in neurogenesis. To better understand the impact of oxidative stress on neural precursor cells, and to determine if radiation-induced oxidative damage and precursor cell loss after irradiation could be reduced, a series of antioxidant compounds (EUK-134, EUK-163, EUK-172, EUK-189) were tested, three of which possess both superoxide dismutase (SOD) and catalase activities and one (EUK-163) whose only significant activity is SOD. Our results show that these SOD/catalase mimetics apparently increase the oxidation of a ROS-sensitive fluorescent indicator dye, particularly after short (12 h) treatments, but that longer treatments (24 h) decrease oxidation attributable to radiation-induced ROS. Similarly, other studies found that cells incubated with CuZnSOD showed some increase in intracellular ROS levels. Subsequent data suggested that the dye-oxidising capabilities of the EUK compounds were linked to differences in their catalase activity and, most likely, their ability to catalyse peroxidative pathways. In unirradiated mice, the EUK-134 analogue induced some decrease of proliferating precursor cells and immature neurons 48 h after radiation, an effect that may be attributable to cytotoxicity and/or inhibition of precursor proliferation. In irradiated mice, a single injection of EUK-134 was not found to be an effective radioprotector at acute times (48 h). The present results support continued development of our in vitro model as a tool for predicting certain in vivo responses, and suggest that in some biological systems the capability to scavenge superoxide but produce excess H(2)O(2), as is known for CuZnSOD, may be potentially deleterious. Our results also show that the ability of catalase mimetics, like true catalases, to catalyse peroxidase reactions can complicate the interpretation of data obtained with certain fluorescent ROS-indicator dyes.",Included
2970,Cognitive problems in aviation psychological studies,Included
2983,"Morphogenesis of asymmetry of rat brain nuclei under normal conditions and during exposure to microgravitation. Histological and morphometrical analysis of the brain and peripheral analyzers revealed proliferative migration abnormalities of brain development and neuron differentiation in mammals during a space flight, which can limit space exploration.",Included
2990,"Standard radiotherapy for patients with nasopharyngeal carcinoma results in progressive tract-specific brain white matter alterations: A one-year follow-up via diffusion tensor imaging. BACKGROUND AND PURPOSE: Radiation therapy (RT)-induced neurocognitive disability may be mediated by brain tissue damage. The aim of the present study was to investigate the effects of standard RT on normal brain tissue via in vivo neuroimaging in patients with nasopharyngeal carcinoma (NPC).MATERIALS AND METHODS: A total of 146 newly diagnosed NPC patients who were treated with standard RT were longitudinally followed up at multiple time points during the first year post-RT, with 19 comparable healthy controls followed up in parallel serving as normal age-related benchmarks. Magnetic resonance diffusion tensor imaging was used to evaluate longitudinal brain white matter tract changes in NPC patients. The relationships between RT-related white matter changes, hippocampal atrophy, and cognitive impairment were also assessed.RESULTS: Bilateral cingulate angular bundle (CAB) fibers had progressive diffusion reduction [radial diffusivity (RD) and mean diffusivity] over time (P < 0.05, corrected for multiple comparisons) in NPC patients during the first year after RT. RT-associated progressive RD reduction in the left CAB correlated with longitudinal atrophy of the ipsilateral hippocampus (P = 0.033). Additionally, RT-associated progressive RD reduction in the left CAB correlated with progressive cognitive impairment in NPC patients post-RT (P = 0.048).CONCLUSION: We present evidence of progressive RT-associated changes in the bilateral CAB in NPC patients, which may underlie RT-related cognitive impairment. These findings illustrate that the use of white matter tract alterations as potential biomarkers to detect RT-related brain injury in NPC patients may be useful for better understanding the pathogenesis of RT-induced cognitive decline.",Included
2992,"Long-term effects of simulated microgravity and/or chronic exposure to low-dose gamma radiation on behavior and blood-brain barrier integrity. Astronauts on lengthy voyages will be exposed to an environment of microgravity and ionizing radiation that may have adverse effects on physical abilities, mood, and cognitive functioning. However, little is known about the long-term effects of combined microgravity and low-dose radiation. We exposed mice to gamma radiation using a cobalt-57 plate (0.01 cGy/h for a total dose of 0.04 Gy), hindlimb unloading to simulate microgravity, or a combination of both for 3 weeks. Mice then underwent a behavioral test battery after 1 week, 1 month, 4 months, and 8 months to assess sensorimotor coordination/balance (rotarod), activity levels (open field), learned helplessness/depression-like behavior (tail suspension test), risk-taking (elevated zero maze), and spatial learning/memory (water maze). Aquaporin-4 (AQP4) expression was assessed in the brain after behavioral testing to determine blood-brain barrier (BBB) integrity. Mice that received unloading spent significantly more time in the exposed portions of the elevated zero maze, were hypoactive in the open field, and spent less time struggling on the tail suspension test than mice that did not receive unloading. Mice in the combination group expressed more AQP4 immunoactivity than controls. Elevated zero maze and AQP4 data were correlated. No differences were seen on the water maze or rotarod, and no radiation-only effects were observed. These results suggest that microgravity may lead to changes in exploratory/risk-taking behaviors in the absence of other sensorimotor or cognitive deficits and that combined microgravity and a chronic, low dose of gamma radiation may lead to BBB dysfunction.",Included
2999,[The effect of gamma-irradiation on the ultrastructure of the adenohypophysis],Included
3009,Stereotactic radiotherapy of central nervous system tumors. [Finnish],Included
3023,"Screening of a large panel of gastrointestinal peptide plasma levels is not adapted for the evaluation of digestive damage following irradiation. The aim of this study was to assess the potential of gastrointestinal peptide plasma levels as biomarkers of radiation-induced digestive tract damage. To this end, plasma levels of substance P, GRP, motilin, PYY, somatostatin-28, gastrin, and neurotensin were followed for up to 5 days in pigs after a 16-Gy whole-body X-irradiation, completed by a histopathological study performed at 5 days. Each peptide gave a specific response to irradiation. The plasma levels of GRP and substance P were not modified by irradiation exposure; neither were those of motilin and PYY. Concerning gastrin, a 2-3-fold increase of plasma concentration was observed in pig, which presented the most important histological alterations of the stomach. The plasma levels of somatostatin, unchanged from 1 to 4 days after irradiation, was also increased by 130% at 5 days. In contrast, a diminution of neurotensin plasma levels was noted, firstly at 1 day (-88%), and from 3 days after exposure (-50%). The present study suggested that changes in gastrin and neurotensin plasma levels were associated with structural alterations of the stomach and ileum, respectively, indicating that they may be relevant biological indicators of radiation-induced digestive damage to these segments.",Included
3028,[Changes in the functional status of the hemato-encephalic barrier under the effect of x-irradiation],Included
3034,"In vitro neurotoxic effects of 1 GeV/n iron particles assessed in retinal explants. The heavy ion component of the cosmic radiation remains problematic to the assessment of risk in manned space flight. The biological effectiveness of HZE particles has yet to be established, particularly with regard to nervous tissue. Using heavy ions accelerated at the AGS of Brookhaven National Laboratory, we study the neurotoxic effects of iron particles. We exposed retinal explants, taken from chick embryos, to determine the dose response relationships for neurite outgrowth. Morphometric techniques were used to evaluate the in vitro effects of 1 GeV/a iron particles (LET 148 keV/micrometer). Iron particles produced a dose-dependent reduction of neurite outgrowth with a maximal effect achieved with a dose of 100 cGy. Doses as low as 10-50 cGy were able to induce reductions of the neurite outgrowth as compared to the control group. Neurite generation is a more sensitive parameter than neurite elongation, suggesting different mechanism of radiation damage in our model. These results showed that low doses/fluences of iron particles could impair the retinal ganglion cells' capacity to generate neurites indicating the highly neurotoxic capability of this heavy charged particle.",Included
3059,The radiation therapy of experimental brain tumors by using the radiosensitizing preparation xanthobin (8-bromocaffeine). [Russian],Included
3060,Tumor sterilization dose and radiation induced changes in the brain tissue in radiotherapy of brain tumors. [Japanese],Included
3063,"Spatial Memory Performance of Socially Mature Wistar Rats is Impaired after Exposure to Low (5 cGy) Doses of 1 GeV/n <sup>48</sup>Ti Particles. Prolonged deep space missions to planets and asteroids will expose astronauts to galactic cosmic radiation (GCR), a mixture of low-LET ionizing radiations, high-energy protons and high-Z and energy (HZE) particles. Ground-based experiments are used to determine whether this radiation environment will have an effect on the long-term health of astronauts and their ability to complete various tasks during their mission. Emerging data suggest that mission-relevant HZE doses impair several hippocampus-dependent neurocognitive processes in rodents, but that there is substantial interindividual variation in the severity of neurocognitive impairment, ranging from no observable effects to severe impairment. While the majority of studies have established the effect that the most abundant HZE species (<sup>56</sup>Fe) has on neurocognition, some studies suggest that the lighter <sup>48</sup>Ti HZE particles may be equally, if not more, potent at impairing neurocognition. In this study, we assessed the effect that exposure to 5-20 cGy 1 GeV/n <sup>48</sup>Ti had on the spatial memory performance of socially mature male Wistar rats. Acute exposures to mission-relevant doses (<=5 cGy) of 1 GeV/n <sup>48</sup>Ti significantly (P < 0.05) reduced the mean spatial memory performance of the rats at three months after exposure, and significantly (P < 0.015) increased the percentage of rats that have severe (Z score >= 2) impairment, i.e., poor performers. Collectively, these data further support the notion that the LET dependency of neurocognitive impairment may differ from that of cell killing.",Included
3066,"MR of brain radiation injury: Experimental studies in cats. Two of six cats receiving small-field, single-dose, brain irradiation of 35 Gy with 6 MeV photons developed brain abnormalities in the irradiated area on MR images at 6 and 8 months, respectively, after treatment. The lesions were of high intensity on T2-weighted images and did not enhance after IV administration of gadolinium-DTPA. An additional lesion in one of these cats displayed high signal on T2-weighted images and enhanced on T1-weighted images after IV gadolinium-DTPA. Pathologic correlation revealed that the nonenhancing T2-weighted lesions consisted of edema or demyelinated regions without inflammation while the gadolinium-enhanced lesion demonstrated necrosis with inflammatory infiltrate. Focal brain irradiation may produce noninflammatory demyelination and necrosis. These histologic entities may be potentially distinguished on MR with IV gadolinium-DTPA.",Included
3068,[Changes in Synaptic Formations in the Central Nervous System of Dogs after Acute Radiation Sickness],Included
3072,"Implication of prostaglandins and histamine H<inf>1</inf> and H<inf>2</inf> receptors in radiation-induced temperature responses of rats. Exposure of rats to 1-15 Gy gamma radiation (<sup>60</sup>Co) induced hyperthermia, whereas 20-200 Gy induced hypothermia. Exposure either to the head or the whole body to 10 Gy induced hyperthermia, while body-only exposure produced hypothermia. This observation indicates that radiation-induced fever is a result of a direct effect on the brain. The hyperthermia due to 10 Gy was significantly attenuated by the pre- or post-treatment with a cyclooxygenase inhibitor, indomethacin. Hyperthermia was also altered by the central administration of a mu-receptor antagonist naloxone but only at low doses of radiation. These findings suggest that radiation-induced hyperthermia may be mediated through the synthesis and release of prostaglandins in the brain and to a lesser extent to the release of endogenous opioid peptides. The release of histamine acting on H<inf>1</inf> and H<inf>2</inf> receptors may be involved in radiation-induced hypothermia, since both the H<inf>1</inf> receptor antagonist, mepyramine, and H<inf>2</inf> receptor antagonist, cimetidine, antagonized the hypothermia. The results of these studies suggest that the release of neurohumoral substances induced by exposure to ionizing radiation is dose dependent and has different consequences on physiological processes such as the regulation of body temperature. Furthermore, the antagonism of radiation-induced hyperthermia by indomethacin may have potential therapeutic implications in the treatment of fever resulting from accidental irradiations.",Included
3073,"Prophylactic cranial irradiation improved the overall survival of patients with surgically resected small cell lung cancer, but not for stage I disease. Objectives: We conducted a retrospective study to evaluate the role of prophylactic cranial irradiation (PCI) on patients with surgically resected small cell lung cancer (SCLC). Patients and Methods: Between January 2003 and December 2009, the records of completely resected patients who were diagnosed with SCLC and definitive pTNM stage on the basis of histological proof were reviewed. According to the therapy modality, patients were allocated to PCI group and non-PCI group. Result(s): A total of 193 patients were finally included, 67 patients in PCI group and 126 in non-PCI group. The OS rates at 2-year and 5-year in PCI group were 92.5%, and 54.9%, respectively, and those of non-PCI were 63.2% and 47.8%, respectively (. p=. 0.005). The BMFS rate at 2-year and 5-year in PCI group was significantly better than those of non-PCI group (96.8%, 76.6% and 79.4%, 75.5%, respectively, p=. 0.014). But PCI could not confer survival benefit in the patients with p-stage I. Multivariate analysis revealed that PCI (HR. =. 2.339; p=. 0.001) was an independent prognostic factor of the overall survival. Conclusion(s): PCI could improve the OS of patients with surgically resected SCLC, but not for p-stage I patients. Copyright © 2014 Elsevier Ireland Ltd.",Included
3074,Acute effects of X irradiation on membrane potential and membrane resistance of snail neurones. [German]. Acute X irradiation of the metacerebral giant neurons of Helix pomatia above 1000 R or 3.4 kR/min (dose or dose rate threshold) leads to a significant reduction of the membrane potential. After blocking the afferent excitatory synapses the radiation depolarizations are strongly decreased but not completely suppressed. Long time irradiation at high dose rates and after the blocking of afferent synapses produced a depolarization in 2 phases: an immediate quick depolarization of about 10 mV is followed by a much slower decrease of the membrane potential. Substitution of extracellular sodium by tris ions suppresses the quick depolarization phase. The input resistance of the cell shows a transient increase at the begin of irradiation followed by a substantial decrease. These results are discussed in view of the possible mechanisms of radiation induced permeability changes in excitable membranes.,Included
3075,The tippy barstool of prophylactic cranial irradiation,Included
3081,Freezing of gait as late-onset side effect of cerebral radiotherapy,Included
3089,"[Indices of the status of the cholinergic processes in the rat sensorimotor cortex and caudate nucleus at early periods after gamma-irradiation at a dose of 150 Gr]. An insignificant increase in the content of acetylcholine-like substances was registered in the rat brain cortex and caudate nucleus 15 min after whole-body gamma-irradiation with a dose of 150 Gy. After 24 h, the number of these substances appreciably decreased. Total acetylcholinesterase activity in the above brain parts gradually decreased throughout the entire period of observation. These indices changed more markedly in the caudate nucleus than in the cortex of the brain.",Included
3092,Neuroimaging in space flight associated neuro-ocular syndrome (SANS),Included
3097,"Modification of radiation response by K and Mg aspartates in continuously irradiated rats and mice. Monopotassium D, L-aspartate and monomagnesium D, L-aspartate, both in the solution of 500 mg in 100 ml of drinking water administered prior to, during and after the outset of prolonged continuous irradiation increased the survival of rats and mice and improved neuromuscular coordination and physical ability of mice.",Included
3100,"[A possibility to predict the severity of individual damage following the exposure to supralethal radiation dosage. Prediction of working capacity of irradiated rats and dogs by response to pre-exposure physical load]. The experiments on rats and dogs exposed to radiation doses which cause intestinal and cerebral forms of radiation sickness have shown that, within the first 24 hours post-exposure, efficiency impairment can be predicted by changes in some indices of the cardiovascular and endocrine systems after physical load used as a non-radiation testing agent. The goodness of fit of experimental data to the expected result is up to 50-70%, still rising if a number of indices for different sections of the neuroendocrine system are used at a time.",Included
3108,Lesions in the depth of the brain produced by a beam of high energy protons,Included
3127,"Urethral pain among prostate cancer survivors 1 to 14 years after radiation therapy. PURPOSE: To investigate how treatment-related and non-treatment-related factors impact urethral pain among long-term prostate cancer survivors.METHODS AND MATERIALS: Men treated for prostate cancer with radiation therapy at the Sahlgrenska University Hospital in Goteborg, Sweden from 1993 to 2006 were approached with a study-specific postal questionnaire addressing symptoms after treatment, including urethral burning pain during urination (n=985). The men had received primary or salvage external-beam radiation therapy (EBRT) or EBRT in combination with brachytherapy (BT). Prescribed doses were commonly 70 Gy in 2.0-Gy fractions for primary and salvage EBRT and 50 Gy plus 2x10.0 Gy for EBRT+BT. Prostatic urethral doses were assessed from treatment records. We also recruited 350 non-pelvic-irradiated, population-based controls matched for age and residency to provide symptom background rates.RESULTS: Of the treated men, 16% (137 of 863) reported urethral pain, compared with 11% (27 of 242) of the controls. The median time to follow-up was 5.2 years (range, 1.1-14.3 years). Prostatic urethral doses were similar to prescription doses for EBRT and 100% to 115% for BT. Fractionation-corrected dose and time to follow-up affected the occurrence of the symptom. For a follow-up>=3 years, 19% of men (52 of 268) within the 70-Gy EBRT+BT group reported pain, compared with 10% of men (23 of 222) treated with 70 Gy primary EBRT (prevalence ratio 1.9; 95% confidence interval 1.2-3.0). Of the men treated with salvage EBRT, 10% (20 of 197) reported urethral pain.CONCLUSIONS: Survivors treated with EBRT+BT had a higher risk for urethral pain compared with those treated with EBRT. The symptom prevalence decreased with longer time to follow-up. We found a relationship between fractionation-corrected urethral dose and pain. Among long-term prostate cancer survivors, the occurrence of pain was not increased above the background rate for prostatic urethral doses up to 70 Gy3.",Included
3145,"Low-dose total-body carbon-ion irradiations induce early transcriptional alteration without late Alzheimer's disease-like pathogenesis and memory impairment in mice. The cause and risk factors of Alzheimer's disease (AD) are largely unknown. Studies on possible radiation-induced AD-like pathogenesis and behavioral consequences are important because humans are exposed to ionizing radiation (IR) from various sources. It was reported that total-body irradiations (TBI) at 10 cGy of low linear energy transfer (LET) X-rays to mice triggered acute transcriptional alterations in genes associated with cognitive dysfunctions. However, it was unknown whether low doses of IR could induce AD-like changes late after exposure. We reported previously that 10 cGy X-rays induced early transcriptional response of several AD-related genes in hippocampi without late AD-like pathogenesis and memory impairment in mice. Here, further studies on two low doses (5 or 10 cGy) of high LET carbonion irradiations are reported. On expression of 84 AD-related genes in hippocampi, at 4 hr after TBI, 5 cGy induced a significant upregulation of three genes (Abca1, Casp3, and Chat) and 10 cGy led to a marked upregulation of one gene (Chat) and a downregulation of three genes (Apoe, Ctsd, and Il1alpha), and, at 1 year after TBI, one gene (Il1alpha) was significantly downregulated in 10 cGy-irradiated animals. Changes in spatial learning ability and memory and induction of AD-like pathogenesis were not detected by in vivo brain imaging for amyloid-beta peptide accumulation and by immunohistochemical staining of amyloid precursor protein, amyloid-beta protein, tau, and phosphorylated tau protein. These findings indicate that low doses of carbon-ion irradiations did not cause behavioral impairment or AD-like pathological change in mice.",Included
3153,Vocal-cord paralysis after treatment of thyrotoxicosis with radioiodine,Included
