,titleabstract,decision
1542,"Cephalad dislocation of PICCs under different upper limb positions: influence of age, gender, BMI, number of lumens Purpose: To evaluate parameters that influence the amount of movement of peripherally inserted central catheter (PICC) tips regarding upper limb movement. Method(s): In a prospective 12-month observational study, 200 PICCs were implanted in 162 patients (mean age 56.8 +/- 15.2 years) by interventional radiologists into the basilic vein of the mid-aspect of the upper arm. Three PICC tip positions were documented with a chest x-ray: patient supine with an abducted (90degree), an adducted arm, and in an upright position with an adducted arm. Multivariable analyses were performed, based on the three positions: body mass index (BMI), number of lumens, age, gender, side of the implantation, and brand. Result(s): Up to 88% of the PICCs dislocated in a mean of 19 mm cephalad when the patient was positioned from a supine in an upright position. The greatest influence upon dislocation was the position change from supine to upright. The side of the implanted PICC (left vs. right) had no influence. Conclusion(s): Cephalad dislocations of mean 19 mm regularly occur in the upright position induced by gravity. This needs to be taken in account and the PICC should be safely positioned one vertebra lower in the superior vena cava superior with a last confirmation of the PICC placement in an upright position.Copyright © The Author(s) 2017.",Excluded
1272,"Cellular phone irradiation of the head affects heart rate variability depending on inspiration/expiration ratio Background: Mobile phones may have harmful health effects and clinical examinations report ambiguous results of exposure concerning neurophysiological and cardiovascular actions. Material(s) and Method(s): This study investigated heart rate asymmetry (HRA) and heart rate variability (HRV) parameters with 1:2 and 1:1 metronomepaced inspiration/expiration ratios during short-term 1,800MHz GSM cellular phone exposure in 20 healthy volunteers. Result(s): Significant HRA changes by Porta and Guzik indices were not found on exposure compared to sham exposure. Time-domain HRV parameters on exposure showed significant differences at 1:1 paced, but not at 1:2 paced breathing compared to sham exposure. A mild post-exposure effect was observed regarding root mean square of successive RR-differences. Conclusion(s): The findings reflect persisting acute effects of GSM handset emission on the autonomic nervous system. Exploring its influences on health status and survival needs further studies. Symmetrical breathing can be used as a sensitizing factor in other HRV/HRA analysis studies.Copyright © 2018 Institute of Electrical and Electronics Engineers Inc. All rights reserved.",Excluded
2568,"Feasibility and potential utility of multicomponent exhaled breath analysis for predicting development of radiation pneumonitis after stereotactic ablative radiotherapy INTRODUCTION: In this prospective pilot study, we evaluated the feasibility and potential utility of measuring multiple exhaled gases as biomarkers of radiation pneumonitis (RP) in patients receiving stereotactic ablative radiotherapy (SABR) for lung tumors., METHODS: Breath analysis was performed for 26 patients receiving SABR for lung tumors. Concentrations of exhaled nitric oxide (eNO), carbon monoxide (eCO), nitrous oxide (eN2O), and carbon dioxide (eCO2) were measured before and immediately after each fraction using real-time, infrared laser spectroscopy. RP development (CTCAE grade >=2) was correlated with baseline gas concentrations, acute changes in gas concentrations after each SABR fraction, and dosimetric parameters., RESULTS: Exhaled breath analysis was successfully completed in 77% of patients. Five of 20 evaluable patients developed RP at a mean of 5.4 months after SABR. Acute changes in eNO and eCO concentrations, defined as percent changes between each pre-fraction and post-fraction measurement, were significantly smaller in RP versus non-RP cases (p = 0.022 and 0.015, respectively). In an exploratory analysis, a combined predictor of baseline eNO greater than 24 parts per billion and acute decrease in eCO less than 5.5% strongly correlated with RP incidence (p =0.0099). Neither eN2O nor eCO2 concentrations were significantly associated with RP development. Although generally higher in patients destined to develop RP, dosimetric parameters were not significantly associated with RP development., CONCLUSIONS: The majority of SABR patients in this pilot study were able to complete exhaled breath analysis. Baseline concentrations and acute changes in concentrations of exhaled breath components were associated with RP development after SABR. If our findings are validated, exhaled breath analysis may become a useful approach for noninvasive identification of patients at highest risk for developing RP after SABR.",Excluded
2241,"Radiation-induced malignancies after intensity-modulated versus conventional mediastinal radiotherapy in a small animal model A long-standing hypothesis in radiotherapy is that intensity-modulated radiotherapy (IMRT) increases the risk of second cancer due to low-dose exposure of large volumes of normal tissue. Therefore, young patients are still treated with conventional techniques rather than with modern IMRT. We challenged this hypothesis in first-of-its-kind experiments using an animal model. Cancer-prone Tp53+/C273X knockout rats received mediastinal irradiation with 3x5 or 3x8Gy using volumetric-modulated arc therapy (VMAT, an advanced IMRT) or conventional anterior-posterior/posterior-anterior (AP/PA) beams using non-irradiated rats as controls (n=15/group, ntotal=90). Tumors were assigned to volumes receiving 90-107%, 50-90%, 5-50%, and <5% of the target dose and characterized by histology and loss-of-heterozygosity (LOH). Irradiated rats predominantly developed lymphomas and sarcomas in areas receiving 50-107% (n=26) rather than 5-50% (n=7) of the target dose. Latency was significantly shortened only after 3x8Gy vs. controls (p<0.0001). The frequency (14/28 vs. 19/29; p=0.29) and latency (218 vs. 189 days; p=0.17) of radiation-associated tumors were similar after VMAT vs. AP/PA. LOH was strongly associated with sarcoma but not with treatment. The results do not support the hypothesis that IMRT increases the risk of second cancer. Thus the current practice of withholding dose-sparing IMRT from young patients may need to be re-evaluated.",Included
3033,"Correlation of pharyngeal residue with penetration- aspiration in post-radiotherapy nasopharyngeal carcinoma patients with oropharyngeal dysphagia Background: Nasopharyngeal carcinoma (NPC) ranks first for head and neck malignancies, and radiotherapy is a recommended treatment. Most post-radiotherapy NPC patients experience oropharyngeal dysphagia that results in pharyngeal residue. Pharyngeal residue is thought to be a risk factor for aspiration-penetration. Objective(s): Examining the correlation between pharyngeal residue and penetration-aspiration in postradiotherapy NPC patients. Method(s): Participants have been identified since 2018 to find out the total number of NPC patients. In the period January-October 2019, identification of NPC patients was performed according to participant criteria. Participants were examined for fiberoptic endoscopic evaluation of swallowing (FEES), pharyngeal residue using the Yale Pharyngeal Residue Severity Rating Scale (YPR-SRS), and penetration-aspiration using Penetration-Aspiration Scale (PAS). Statistical tests were used Spearman correlation test with p<0.05. Result(s): The highest participant's pharyngeal residue appeared in vallecula when given soft bolus (96.55%), and in pyriform sinus when given thick liquid bolus (72.41%). Most participants with soft bolus had the highest negative penetration (72.59%) and positive penetration in thick liquid bolus (51.72%), while most had negative aspirations with the lowest value (89.66%). There is aspiration in 10.34% of patients when given a dilute liquid. There was a significant correlation between pharyngeal residue in vallecula and pyriform sinus with penetration-aspiration (p<0.05). There was a positive association with the use of soft bolus (r=0.623), thick liquid bolus (r=0.631), and dilute liquid bolus (r=0.891). Conclusion(s): There is a significant association between pharyngeal residue and penetration-aspiration in post-radiotherapy NPC patients.Copyright © 2021, World Informations Syndicate. All rights reserved.",Excluded
1,"Modifying Effect of Chronic Atrophic Gastritis on Radiation Risk for Noncardia Gastric Cancer According to Histological Type The findings from previously published studies have suggested that radiation exposure is associated with increased mortality and incidence of gastric cancer. However, few cohort studies have incorporated risk factors such as Helicobacter pylori (H. pylori) infection or chronic atrophic gastritis (CAG). The current study is aimed at evaluating the modifying effect of CAG on radiation risk of noncardia gastric cancer by histological type, by reanalyzing data from a nested case-control study conducted within the longitudinal clinical cohort of atomic bomb survivors. The analysis was restricted to 297 intestinal- or diffuse-type noncardia cases and 873 controls rematched to the cases on gender, age, city, and time and type of serum storage, and countermatched on radiation dose. Multivariable-adjusted relative risks [95% confidence interval (CI)] of noncardia gastric cancer were 3.9 (2.1-7.2) for H. pylori IgG seropositivity with cytotoxin-associated gene A (CagA) IgG low titer, 2.6 (1.9-3.6) for CAG, 1.9 (1.3-2.8) for current smoking, and 1.4 (1.1-1.9) for 1 Gy irradiation. Among subjects without CAG, the relative risk (95% CI) of noncardia gastric cancer at 1 Gy was 2.3 (1.4-3.7), whereas relative risk (95% CI) at 1 Gy was 1.1 (0.8-1.5) among subjects with CAG (for the overall interaction, P = 0.012). By histological type, the risk at 1 Gy was high for diffuse type without CAG, with adjusted relative risk (95% CI) of 3.8 (2.0-7.6), but was not high for diffuse type with CAG or for intestinal-type irrespective of CAG status. The results indicate that radiation exposure is associated with increased risk of diffuse-type noncardia gastric cancer without CAG, and this association exists despite adjustment for H. pylori infection and smoking habit. Copyright ©2020 by Radiation Research Society. All rights of reproduction in any form reserved.",Included
1161,"A review of the effects of uranium and depleted uranium exposure on reproduction and fetal development Depleted uranium (DU) is used in armor-penetrating munitions, military vehicle armor, and aircraft, ship and missile counterweighting/ballasting, as well as in a number of other military and commercial applications. Recent combat applications of DU alloy [i.e., Persian Gulf War (PGW) and Kosovo peacekeeping objective] resulted in human acute exposure to DU dust, vapor or aerosol, as well as chronic exposure from tissue embedding of DU shrapnel fragments. DU alloy is 99.8% 238Uranium, and emits approximately 60% of the alpha, beta, and gamma radiation found in natural uranium (4.05 x 10(-7) Ci/g DU alloy). DU is a heavy metal that is 160% more dense than lead and can remain within the body for many years and slowly solubilize. High levels of urinary uranium have been measured in PGW veterans 10 years after exposure to DU fragments and vapors. In rats, there is strong evidence of DU accumulation in tissues including testes, bone, kidneys, and brain. In vitro tests indicate that DU alloy may be both genotoxic and mutagenic, whereas a recent in vivo study suggests that tissue-embedded DU alloy may be carcinogenic in rats. There is limited available data for reproductive and teratological deficits from exposure to uranium per se, typically from oral, respiratory, or dermal exposure routes. Alternatively, there is no data available on the reproductive effects of DU embedded. This paper reviews published studies of reproductive toxicity in humans and animals from uranium or DU exposure, and discusses ongoing animal research to evaluate reproductive effects in male and female rats embedded with DU fragments, and possible consequences in F1 and F2 generations.",Excluded
2844,"An analysis of anatomy image information on slice thickness variation in orbital CT scan examination Background: In contrast to the literature, orbital CT scans at the hospital used a 1.25 mm thick slice, then reconstructed with a slice thickness according to the clinical setting. Aim(s): This research aimed to determine the anatomical image of orbital CT scan in slice thickness variations and determine the value of slice thickness, which produced optimal anatomical image information. Method(s): It was experimental research. There were 15 patients with orbital CT scans whose slice thickness was made into a 1.25 mm data row. The data row was then reconstructed with slice thickness variations into 1.25 mm, 2 mm, 2.5 mm, 3 mm, 4 mm, and 5 mm. Information clarity about anatomical imagery was assessed, including Nasal Bone, Optic Nerve, Sinus Ethmoidalis, Sinus Sphenoidalis, Lacrimal Bone, Cornea, Lens, Globe, and Sclera. Data analysis with Spearman test and Friedman test showed a = 5%. Result(s): There is a difference in information on anatomical images of orbital CT scan in Slice thickness variations with p-value <0.023. 2.5 mm slice thickness results in the most optimal anatomical image information with mean rank = 5.50. Slice thick 3 mm can be used as an alternative to getting the same anatomical image information with a smaller radiation dose.Copyright © 2021 Lahore Medical And Dental College. All rights reserved.",Excluded
1266,"Comparison of three dosimetric techniques to take in account lung tumor motion: Gating-like technique results lead to advice the use of gating device even in the cases of pre-operative irradiation Purpose: Comparison of three dosimetric techniques of lung tumor delineation to integrate tumor motion during breathing. Patients and Methods: Nineteen patients with T1-3N0M0 malignant lung tumor were treated with definitive chemoradiotherapy (14 cases) or pre-surgery chemoradiation. Doses were, respectively, 66 and 46 Gy. CT-scan for delineation was performed during three phases of breathing: free breathing and deep breath-hold inspiration and expiration. GTV (gross tumor volume) was delineated on the three sequences. The classic technique included GTV from the free-breathing sequence plus a CTV (clinical target volume) margin of 5 to 8 mm plus a PTV (planning target volume) margin of 7 to 10 mm (including ITV [internal target volume] margin and set-up margin). The gating-like technique included GTV from the deep breath-hold inspiration sequence plus a CTV margin of 5 to 8 mm plus a PTV margin of 2 mm. The three-volume technique, included GTV as a result of the fusion of GTVs from the three sequences plus a CTV margin of 5 to 8 mm plus a PTV margin of 2 mm. Dosimetry was calculated for the three PTVs, if possible, with the same fields number and position. Dose constraints and rules were imposed to accept dosimetries: firstly spinal cord maximal dose less than 45 Gy, followed by V95 % for PTV greater than or equal to 95 %, and V20 GYGy for lung less than or equal to 30 %, V30 GYGy for lung less than or equal to 20 %. Result(s): GTVs were not statistically different between the three methods of delineation. PTVs were significantly lower with the gating-like technique. V95% of the PTV were not different between the three techniques. With the classic-, the gating-like- and the 3-volume techniques, dosimetry was considered as acceptable, respectively in 15, 18 and 15 cases. Comparisons of constraint values showed that the gating-like method gave the best results. In the case of pre-operative management, the gating-like method allowed the best results even for the V95% values. However, in the absence of gating device or without the possibility to use it, the 3-volume method allowed to take into account more precisely the organ motion than the classical technique. Conclusion(s): The 3-volume method can be done. It is a good method to take into account the organ motions. However, the gating-like method gives the best results leading to propose its use even for pre-operative patients with upper tumors. © 2009.",Excluded
2496,"A multicenter study comparing the outcome of catheter ablation of atrial fibrillation between cryoballoon and radiofrequency ablation in patients with heart failure (CRABL-HF): Study design Background: Catheter ablation of atrial fibrillation (AF) is increasingly performed worldwide in patients with heart failure (HF). However, it has been recently emphasized that AF ablation in patients with HF is associated with increased risks of procedure-related complications and mortality. There are little data about the differences in the efficacy and safety between cryoballoon (CB) and radiofrequency (RF) ablation of AF in patients with HF. Method(s): The CRABL-HF study is designed as a prospective, multicenter, open-label, controlled, and randomized clinical trial comparing the efficacy and safety of AF ablation between CB and RF ablation in patients with HF (LVEF <=40%) (UMIN Clinical Trials Registry UMIN000032433). The CRABL-HF study will consist of 110 patients at multicenter in Japan. The patients will be registered and randomly assigned to either the CB ablation or RF ablation group with a 1:1 allocation. The primary endpoint of this study is the occurrence of atrial tachyarrhythmias (ATs) at 1 year with a blanking period of 90 days after ablation. Key secondary endpoints are the success rate of the pulmonary vein isolation, total procedural time, left atrial dwelling time, total fluoroscopy time, radiation exposure, complication rate, composite of all-cause mortality or HF hospitalizations, cardiovascular events, change in left ventricular ejection fraction, and change in quality of life. Result(s): The results of this study are currently under investigation. Conclusion(s): The CRABL-HF study is being conducted to compare the efficacy and safety of catheter ablation of AF between CB and RF ablation in patients with HF.Copyright © 2020 The Authors. Journal of Arrhythmia published by John Wiley & Sons Australia, Ltd on behalf of the Japanese Heart Rhythm Society.",Excluded
3027,"Effect of chromosome size on aberration levels caused by gamma radiation as detected by fluorescence in situ hybridization Fluorescence in situ hybridization (FISH) is a powerful technique for detecting genomic alterations at the chromosome level. To study the effect of chromosome size on aberration formation, we used FISH to detect initial damage in individual prematurely condensed chromosomes (PCC) of gamma-irradiated G0 human cells. A linear dose response for breaks and a nonlinear dose response for exchanges was obtained using a chromosome 1-specific probe. FISH detected more chromosome 1 breaks than expected from DNA based extrapolation of Giemsa stained PCC preparations. The discrepancy in the number of breaks detected by the two techniques raised questions as to whether Giemsa staining and FISH differ in their sensitivities for detecting breaks, or is chromosome 1 uniquely sensitive to gamma-radiation. To address the question of technique sensitivity, we determined total chromosome damage by FISH using a total genomic painting probe; the results obtained from Giemsa-staining and FISH were nearly identical. To determine if chromosome 1 was uniquely sensitive, we selected four different sized chromosomes for paint probes and scored them for gamma-ray induced aberrations. In these studies the number of chromosome breaks per unit DNA increased linearly with an increase in the DNA content of the chromosomes. However, the number of exchanges per unit of DNA did not increase with an increase in chromosome size. This suggests that chromosome size may influence the levels of aberrations observed. Extrapolation from measurements of a single chromosome's damage to the whole genome requires that the relative DNA content of the measured chromosome be considered.",Excluded
267,"Prospective Evaluation of Reduced Dose Computed Tomography for the Detection of Low-Contrast Liver Lesions: Direct Comparison with Concurrent Standard Dose Imaging OBJECTIVES: To prospectively compare the diagnostic performance of reduced-dose (RD) contrast-enhanced CT (CECT) with standard-dose (SD) CECT for detection of low-contrast liver lesions., METHODS: Seventy adults with non-liver primary malignancies underwent abdominal SD-CECT immediately followed by RD-CECT, aggressively targeted at 60-70 % dose reduction. SD series were reconstructed using FBP. RD series were reconstructed with FBP, ASIR, and MBIR (Veo). Three readers-blinded to clinical history and comparison studies-reviewed all series, identifying liver lesions >=4 mm. Non-blinded review by two experienced abdominal radiologists-assessing SD against available clinical and radiologic information-established the reference standard., RESULTS: RD-CECT mean effective dose was 2.01 +/- 1.36 mSv (median, 1.71), a 64.1 +/- 8.8 % reduction. Pooled per-patient performance data were (sensitivity/specificity/PPV/NPV/accuracy) 0.91/0.78/0.60/0.96/0.81 for SD-FBP compared with RD-FBP 0.79/0.75/0.54/0.91/0.76; RD-ASIR 0.84/0.75/0.56/0.93/0.78; and RD-MBIR 0.84/0.68/0.49/0.92/0.72. ROC AUC values were 0.896/0.834/0.858/0.854 for SD-FBP/RD-FBP/RD-ASIR/RD-MBIR, respectively. RD-FBP (P = 0.002) and RD-MBIR (P = 0.032) AUCs were significantly lower than those of SD-FBP; RD-ASIR was not (P = 0.052). Reader confidence was lower for all RD series (P < 0.001) compared with SD-FBP, especially when calling patients entirely negative., CONCLUSIONS: Aggressive CT dose reduction resulted in inferior diagnostic performance and reader confidence for detection of low-contrast liver lesions compared to SD. Relative to RD-ASIR, RD-FBP showed decreased sensitivity and RD-MBIR showed decreased specificity., KEY POINTS: * Reduced-dose CECT demonstrates inferior diagnostic performance for detecting low-contrast liver lesions. * Reader confidence is lower with reduced-dose CECT compared to standard-dose CECT. * Overly aggressive dose reduction may result in misdiagnosis, regardless of reconstruction algorithm. * Careful consideration of perceived risks versus benefits of dose reduction is crucial.",Excluded
1237,"Collaborative exercise on the use of FISH chromosome painting for retrospective biodosimetry of Mayak nuclear-industrial personnel PURPOSE: To investigate within the framework of a multilaboratory study the suitability of FISH chromosome painting to measure so-called stable translocations in peripheral lymphocytes of Mayak nuclear-industrial workers (from the Southern Urals) and their use for retrospective biodosimetry., MATERIALS AND METHODS: Chromosime analyses were carried out from 69 workers who had received protracted occupational radiation exposures (0.012-6.065 Gy) up to approximately 40 years before blood sampling. Twenty-one unexposed people living in the same area were controls. A multicolour FISH-painting protocol with the target chromosomes 1, 4 and 8 simultaneously with a pancentromeric probe was used to score potentially transmissible chromosome-type aberrations (reciprocal translocations 2B and related 'one-way' patterns I-III according to the S&S classification)., RESULTS: Individual biodosimetry estimates were obtained in terms of these potentially long-term surviving aberration types based on the linear component of a low dose-rate gamma-ray calibration curve produced using identical staining and scoring protocols. For comparison, the workers personal and total background doses were converted to red bone marrow doses. The estimated doses were mainly lower than would be predicted by the calibration curve, particularly at accumulated higher dose levels., CONCLUSIONS: Owing to the limited life-time of circulating T-lymphocytes, the long-term persistence of translocations in vivo requires the assumption of a clonal repopulation of these naturally senescing cells from the haemopoietic stem cell compartments. Obviously such a replacement cannot be fully achieved, leading to a temporal decline even of the yield of transmissible aberrations types. Assuming further a highly selective capacity of stem cells against any type of chromosomal damage and the fact that one must rely on partial genome findings, the potential of FISH chromosome painting for retrospective dose reconstruction is probably limited to a decade or so after high-level protracted radiation exposure.",Included
1677,"Radiological evolution of coral substitute implanted into lower limb cancellous bone madreporic coral versus coralline hydroxyapatite Purpose: The study aimed to compare two successive series of procedure using first pieces of natural madreporic coral, then coralline hydroxyapatite in traumatology. The goal of this work was to evaluate long term radiological features of absorption and influencing factors. Material: Within six years, 65 pieces were used; only impaction articular fracture on the lateral tibial plateau (31) and calcaneum fractures (23) were included 21 cases completed inclusion criteria. As there were 3 secondary infections, 18 had therefore, an aseptic evolution and were included in this series. Method(s): Absorption was evaluated in five degrees according to the volume of the remaining piece on X-rays. We also took into consideration the position of the pieces and the amount of surfaces in contact with cancellous bone. Result(s): Among the 18 pieces followed up for more than 19 months (average 40), there were 4 sequestrations (1 tibia, 3 calcaneum), all were natural madreporic coral, the others presented osteointegration. Only natural madreporic coral pieces were absorbed, but never completely and the absorption was slow (3 to 7 years) and never complete. A radiolucent line was present in 7 out of 10 pieces of madreporic coral and none around coralline hydroxyapatite. Three developed favorably. Four were sequestered. Number of surfaces in contact with cancellous bone was correlated with osteointegration. Discussion(s): The calcium carbonate which makes up the natural madreporic coral pieces is the Site of destruction by osteoclasts. The radiolucent line is the specific witness of this biochemical activity. The radiolucent line preceeds sequestrations. No substitute of coralline hydroxyapatite has presented the same sign of peripheral absorption or sequestration. Coralline hydroxyapatite could be the correct coralline material to fill cancellous defect after elevation of an articular depression. In every case, the piece of coral must be fitted in contact with the cancellous bone in the depth of the bone. Conditions of osteoconduction of madreporic coral must be reconsidered. The degree and speed of peripheral absorption must be controlled before weight bearing is allowed.",Excluded
921,"[Comparison of different G-CSF treatment effectiveness in experiments on irradiated mice] In the experiments on F1 (CBA x C57BL) and BALB mice irradiated by 137Cs gamma-rays, preparations of unglycosilated G-SCF such as Neupogen and their domestic analogs Leucostim and Neupomax were investigated. The tests such as 9-day bone marrow cellularity (BMC) and endogenous CFUs, the neutrophile number restoration, the 30-day survival index have shown that all three preparations have an approximately equal effectiveness relating to acute radiation disease treatment and granulopoiesis stimulation after a 5-10 day consecutive administration following irradiation of mice at lethal and sublethal doses. We have come to the conclusion that Leucostim and Neupomax can be regarded as adequate substitutes for Neupogen.",Excluded
2061,"Nomogram model to predict postoperative relapse after mandibular osteoradionecrosis surgery Purpose: Osteoradionecrosis of the mandible (ORNM) is one of the most devastating complications following radiotherapy. Postoperative relapse (POR) occurs with high incidence even if a radical resection is performed. The current investigation was designed to identify prognostic factors for POR and to establish a nomogram model to estimate the risk for the onset of POR of ORNM. Material(s) and Method(s): A retrospective study was conducted in ORNM patients during the period from 2003 to 2016. Predictive factors for POR were preliminarily filtered by Kaplan-Meier analysis and were further confirmed by Cox regression model. A nomogram model was established to predict the risk for the onset of POR, and the performance was estimated by receiver operating characteristic (ROC) and calibration curve. POR was defined as the primary outcome variable and was measured using univariate and multivariate analyses. Result(s): A total of 213 patients were analyzed, and the total incidence of POR was 24.4% (52/213). In the Cox regression analysis, radiation doses >=80 Gy (versus80 Gy, OR = 3.528, P0.001, 95% CI: 1.759-7.076), location of ORNM (lesion only in mandibular body versus that involving mandibular body, angulus and ramus versus, OR = 2.900, P = 0.007, 95% CI: 1.345-6.253), S classification (S2 versus S0, OR = 8.926, P = 0.001, 95% CI: 2.487-32.036), and surgical treatment (sequestretomy versus ER + reconstruction, OR = 3.299, P = 0.012, 95% CI: 1.294-8.411) were significantly associated with POR. The current nomogram model can effectively evaluate the hazard risk and survival rate of POR. The discrimination capability was tested by the ROC curve with an area under the curve of 0.813, revealing highly predictive abilities. The calibration curve showed sufficient fitness. Conclusion(s): The current nomogram model was effective in predicting the risk of POR in ORNM patients.Copyright © 2018",Excluded
2670,"Emptying effect of massage on parotid gland radioiodine content Results The mean change in uptake at the 1-min massage was 0.97 +/- 11.27%, whereas that at the 1-min control was 11.54 +/-5.59% (P<0.001). The mean change in uptake at the 2-min massage was also significantly lower than that at the 2-min control (11.11 +/- 6.97 vs. -0.85 +/- 9.78%, P<0.001). However, no statistical difference was observed between the mean changes in uptake after 1-and 2-min massages (P=0.573)., Conclusion PG massage reduced the radioiodine uptake in the PG, and the effect of PG massage for 1 min was comparable with that of PG massage for 2 min. PG massage can be applied to thyroid cancer patients who receive radioiodine therapy to reduce PG dysfunction., Background To prevent salivary dysfunction in thyroid cancer patients who have undergone radioiodine ablation, massaging the parotid gland (PG) is presumed to be helpful for the removal of radioiodine. The purpose of this study was to evaluate the effect of PG massage in the removal of radioiodine from the PG Nucl Med Commun 35:1127-1131, Methods Forty-four patients (female, 38; 49.1+/- 11.0 years) who underwent total thyroidectomy followed by I-131 ablation were included in this prospective study. Three serial salivary gland scans were performed 2 h after administration of I-123 in thyroid hormone withdrawal status. The patients were divided into two groups. There was a 1-min (or 2-min) interval between the first and second scans for control, followed by the performance of PG massage for 1 min (or 2 min) between the second and third scans. Changes in uptakes were calculated between the first and second scans (control) and between the second and third scans (massage).Copyright © 2014 Wolters Kluwer Health Lippincott Williams & Wilkins.",Excluded
540,"Comparison of three fractionation schedules in radiotherapy for early glottic squamous cell carcinoma Background/Aim: Radiotherapy is widely accepted as the treatment of choice for early glottic squamous cell carcinoma (EGSCC), although it varies greatly with respect to dose, dose per fraction, and treatment techniques. The study aim was to evaluate the use of accelerated fractionation strategy (AFS) for EGSCC in standard clinical practice. Patients and Methods: Patients treated with definitive radiotherapy for EGSCC between 2008 and 2019 were retrospectively identified and received either conventional fractionation, hypofractionation, or hyperfractionation. Result(s): One hundred six patients were analyzed, and 19, 71, and 16 patients underwent conventional fractionation, hypofractionation, and hyperfractionation, respectively. The median follow-up was 56 months. The 5-year local control and overall survival rates were 79% and 83%; 78% and 79%; and 87% and 77%, respectively, and no significant difference was observed between the fractionation schedules. Conclusion(s): Our findings confirmed the utility of AFS in standard clinical practice and support its use for patients with EGSCC.Copyright © 2020 International Institute of Anticancer Research. All rights reserved.",Included
1278,"Subacute haematotoxicity after PRRT with (177)Lu-DOTA-octreotate: prognostic factors, incidence and course PURPOSE: In peptide receptor radionuclide therapy (PRRT), the bone marrow (BM) is one of the dose-limiting organs. The accepted dose limit for BM is 2 Gy, adopted from (131)I treatment. We investigated the incidence and duration of haematological toxicity and its risk factors in patients treated with PRRT with (177)Lu-DOTA(0)-Tyr(3)-octreotate ((177)Lu-DOTATATE). Also, absorbed BM dose estimates were evaluated and compared with the accepted 2 Gy dose limit., METHODS: The incidence and duration of grade 3 or 4 haematological toxicity (according to CTCAE v3.0) and risk factors were analysed. Mean BM dose per unit (gigabecquerels) of administered radioactivity was calculated and the correlations between doses to the BM and haematological risk factors were determined., RESULTS: Haematological toxicity (grade 3/4) occurred in 34 (11 %) of 320 patients. In 15 of the 34 patients, this lasted more than 6 months or blood transfusions were required. Risk factors significantly associated with haematological toxicity were: poor renal function, white blood cell (WBC) count <4.0 x 10(9)/l, age over 70 years, extensive tumour mass and high tumour uptake on the OctreoScan. Previous chemotherapy was not associated. The mean BM dose per administered activity in 23 evaluable patients was 67 +/- 7 mGy/GBq, resulting in a mean BM dose of 2 Gy in patients who received four cycles of 7.4 GBq (177)Lu-DOTATATE. Significant correlations between (cumulative) BM dose and platelet and WBC counts were found in a selected group of patients., CONCLUSION: The incidence of subacute haematological toxicity after PRRT with (177)Lu-DOTATATE is acceptable (11 %). Patients with impaired renal function, low WBC count, extensive tumour mass, high tumour uptake on the OctreoScan and/or advanced age are more likely to develop grade 3/4 haematological toxicity. The BM dose limit of 2 Gy, adopted from (131)I, seems not to be valid for PRRT with (177)Lu-DOTATATE.",Excluded
1851,"Local control and fracture risk following stereotactic body radiation therapy for non-spine bone metastases Aims: To report local control and toxicity rates for patients treated with stereotactic body radiotherapy (SBRT) for non-spine bone metastases. Methods and materials: Eighty-one patients with 106 non-spine bone metastases were treated between 2011 and 2014 and retrospectively reviewed. Indications included: oligometastases (63%), oligoprogression (17.3%), retreatment (2.4%) or other (17.3%). Cumulative incidence function was used to assess local recurrence and fracture probability. Bivariate relationships were investigated based on selected patient, tumour and dose-volume factors. Result(s): Mean follow-up was 13 months (range, 0.25-45.6) and the median patient age was 66.4 years (range, 36-86). Most patients were male (60.5%) and the predominant histology prostate cancer (32%). Bone metastases were most commonly located in the pelvis (41.5%) and almost half sclerotic. The most common prescriptions were 30 Gy/5 (30.2%) and 35 Gy/5 (42.5%). The cumulative incidence of local recurrence at 6,18 and 24 months respectively was 4.7%, 8.3% and 13.3% with a mean time to local recurrence of 11.8 months (range, 3.9-23.4). A significant association was found between local recurrence and volume of the PTV (p = 0.02), with larger PTVs having a greater risk of local failure. Fracture was observed radiographically in the treatment volume in 9/106 (8.5%) of treated lesions and the mean time to fracture was 8.4 months (range, 0.7-32.5 months). With respect to predictors, a trend was observed for lytic lesions (p = 0.11) and female gender (p = 0.09). Conclusion(s): The results of this study confirm that SBRT yields high rates of long-term local control for non-spine bone metastases with a low fracture risk.Copyright © 2018 Elsevier B.V.",Excluded
2592,"[Comparative investigations (computed tomography, X-ray diagnostics, scintigraphy) for the detection of radiation-induced alterations of the lung (author's transl)] Radiation-induced alterations of the parenchyma of the lung were investigated in 24 rabbits before, during and after irradiation of the left lung. Of the experimental animals 12 received a surface dose of 50 Gy, the other half 40 Gy, equivalent to a focal dose of 47.5 resp. 38 Gy in the middle of the lung, with a fractionation of 10 Gy per week. By means of lung-scintigraphy (99mTc-MAA) radiation-induced obstructions to perfusion could be demonstrated in 93% of the experimental animals, only in 37% the detection of radiopneumonia was possible by computed tomography or by a roentgenogram of the thorax. In 70% of the experimental animals scintigraphic alterations could be detected already during radiotherapy, the alterations visible by computed tomography or roentgenology appeared much later. Here computed tomography allowed an earlier identification of differences in absorption than X-ray diagnostics.",Included
