,titleabstract,decision
3596,"[Digital chest x-rays with a selenium detector: a prospective comparison with a conventional film-screen combination]. PURPOSE: To compare a new digital chest radiography system that uses amorphous selenium as the x-ray detector, with conventional radiography for the detection of pathological alterations of the chest., MATERIAL AND METHODS: Two observers analysed pairs of posteroanterior and lateral chest radiographs of 95 patients. One pair of radiographs was obtained with the digital selenium chest radiography system, and the other with conventional film-screen technique. 9 criteria were rated using a 4 point scale. Technical parameters were standardised. Radiation dose was measured in both techniques and compared., RESULTS: A total of 855 criteria were rated. 740 findings were diagnosed in accordance on both techniques (740/855 = 87%). 115 criteria (115/855 = 13%) showed deviations. The mean radiation dose for the selenium detector was 0.02 cGy and for the conventional system 0.11 cGy., CONCLUSION: The exposure of radiation is lower using a selenium x-ray detector compared to conventional film-screen technique in chest radiography. The digital selenium system performs well in a clinical setting, providing visualisation of pathological findings as good as a standard screen-film system.",Excluded
1880,"Application of Digital Tomosynthesis in the Diagnosis of Urolithiasis: Comparison with MDCT. Objective: To investigate the diagnostic value of digital tomosynthesis in urolithiasis compared with multidetector computed tomography (MDCT). Subjects and Methods: This study received the approval of institutional review board and obtained the informed consents of all subjects. Fifty patients with acute renal colic and hematuria from February 2014 to February 2015 were enrolled. They underwent both MDCT and digital tomosynthesis. Images were interpreted by two experienced radiologists, and inter-reader agreement was assessed. The diagnostic performance of urinary stones with digital tomosynthesis and MDCT was compared. The entrance surface dose (ESD) in MDCT and digital tomosynthesis for patients was measured and compared. Result(s): No significant difference was found between digital tomosynthesis and MDCT in the diagnosis of urinary stones (X2 = 1.357, p > 0.05). The ESD in digital tomosynthesis was lower than that in both routine-dose and low-dose MDCT for patients (p < 0.05). Conclusion(s): Digital tomosynthesis has great diagnostic value in urolithiasis. Compared with MDCT, digital tomosynthesis can significantly decrease ESD for patients and financial loan with a similar detection rate.Copyright © Mary Ann Liebert, Inc., publishers 2020.",Excluded
1752,"Bone Marrow Transplantation Induces Normoglycemia in a Type 2 Diabetes Mellitus Murine Model. Objective: To study the cellular mechanisms involved in the regression of diabetic nephropathy, bone marrow-derived cells must be identified. The aim of this study was to obtain a diabetic chimeric model with bone marrow cells expressing enhanced green fluorecence protein (EGFP), without modifying the course of diabetic nephropathy. Material(s) and Method(s): Bone marrow transplantation (BMT) was performed in an obese type 2 diabetic murine model (db/db) owing to a mutation in the leptin receptor gene. Whole bone marrow from female donor C57BL/6 EGFP+ mice was transplanted into 8-week-old C57BL/6 mice and into 8- and 24-week-old female C57BLKS (db/db) EGFP- mice. Recipient mice received total body irradiation (TBI) followed by bone marrow (BM) cell infusion. We tested various irradiation doses (Gy) and numbers of BM cells. Result(s): When a low TBI dose and a small number of BM cells were administered, only syngeneic C57BL/6 mice became chimeric, whereas allogeneic db/db mice showed rejection. When Gy dose and BM cells were increased, db/db mice became chimeric. However, 8-week-old db/db mice lost the obese phenotype and became normoglycemic, probably due to peripheral BM cell infiltration. Conversely, 24-week-old db/db mice remained obese showing similar blood glucose values, body weights, albuminuria, and glomerular lesions at nontransplanted db/db mice. Conclusion(s): Recipient age greatly influenced the peripheral repopulation after BMT in db/db mice. Only the adult chimeric db/db mice seemed to be a good model to study the cellular mechanisms involved in the regression of diabetic nephropathy. © 2009 Elsevier Inc. All rights reserved.",Excluded
1814,"Accuracy of Calcium Scoring calculated from contrast-enhanced Coronary Computed Tomography Angiography using a dual-layer spectral CT: A comparison of Calcium Scoring from real and virtual non-contrast data. PURPOSE: Modern non-invasive evaluation of Coronary Artery Disease (CAD) requires non-contrast low dose Computed Tomography (CT) imaging for determination of Calcium Scoring (CACS) and contrast-enhanced imaging for evaluation of vascular stenosis. Several methods for calculation of CACS from contrast-enhanced images have been proposed before. The main principle for that is generation of virtual non-contrast images by iodine subtraction from a contrast-enhanced spectral CT dataset. However, those techniques have some limitations: Dual-Source CT imaging can lead to increased radiation exposure, and switching of the tube voltage (rapid kVp switching) can be associated with slower rotation speed of the gantry and is thus prone to motion artefacts that are especially critical in cardiac imaging. Both techniques cannot simultaneously acquire spectral data. A novel technique to overcome these difficulties is spectral imaging with a dual-layer detector. After absorption of the lower energetic photons in the first layer, the second layer detects a hardened spectrum of the emitted radiation resulting in registration of two different energy spectra at the same time. The objective of the present investigation was to evaluate the accuracy of virtual non-contrast CACS computed from spectral data in comparison to standard non-contrast imaging., METHODS: We consecutively investigated 20 patients referred to Coronary Computed Tomography Angiography (CCTA) with suspicion of CAD using a Dual-Layer spectral CT system (IQon; Philips Healthcare, The Netherlands). CACS was calculated from both, real- and virtual non-contrast images by certified software for medical use. Correlation analyses for real- and virtual non-contrast images and agreement evaluation with Bland-Altman-Plots were performed., RESULTS: Mean patient age was 57.7 +/- 14 years (n = 20). 13 patients (65%) were male. Inter-quartile-range of clinical CACS was 0-448, the mean was 334. Correlation of CACS from real- and virtual non-contrast images was very high (0.94); p < 0.0001. The slope was 2.3 indicating that values from virtual non-contrast images are approximately half of the results obtained from real non-contrast data. Visual analysis of Bland-Altman-Plot shows good accordance of both methods when results from virtual non-contrast data are multiplied by the slope of the logistic regression model (2.3). The acquired power of this results is 0.99., CONCLUSION: Determination of Calcium Score from contrast enhanced CCTA using spectral imaging with a dual-layer detector is feasible and shows good agreement with the conventional technique when a proportionality factor is applied. The observed difference between both methods is due to an underestimation of plaque volume, and-to an even greater extend -an underestimation of plaque density with the virtual non-contrast approach. Our data suggest that radiation exposure can be reduced through omitting additional native scans for patients referred to CCTA when using a dual-layer spectral system without the usual limitations of dual energy analysis.",Excluded
316,"Preoperative downstaging chemoradiation with concurrent irinotecan and capecitabine in MRI-defined locally advanced rectal cancer: A phase i trial (NWCOG-2). Background:The aim of this study was to investigate the safety of neoadjuvant chemoradiation using radiotherapy (RT) combined with concurrent capecitabine and irinotecan for locally advanced rectal cancer before surgery. Method(s):Forty-six patients were recruited and treated on the basis that MRI scanning had shown poor-risk tumours with threatening (1 mm) or involvement of the mesorectal fascia. Conformal RT was given using 3 or 4 fields at daily fractions of 1.8 Gy on 5 days per week to a total dose of 45 Gy. Concurrently oral capecitabine was given twice daily throughout radiotherapy continuously from days 1 to 35 and intravenous irinotecan was given once per week during weeks 1 to 4 of RT. Dose levels were gradually escalated as follows. Dose level 1: capecitabine 650 mg m 2 b.i.d. and irinotecan 50 mg m 2; Dose level 2: capecitabine 650 mg m 2 b.i.d. and irinotecan 60 mg m 2; Dose level 3: capecitabine 825 mg m 2 b.i.d. and irinotecan 60 mg m 2; Dose level 4: capecitabine 825 mg m 2 b.i.d. and irinotecan 70 mg m 2. Result(s):Diarrhoea (grade 3, no grade 4) was the main serious acute toxicity with lesser degrees of fatigue, neutropenia, anorexia and palmar-plantar erythrodysesthesia. The recommended dose for future study was dose level 2 at which 3 of 14 patients (21%) developed grade 3 diarrhoea. Postoperative complications included seven pelvic or wound infections and two anastomotic and two perineal wound dehiscences. There were no deaths in the first 30 days postoperatively. Of 41 resected specimens, 11 (27%) showed a pathological complete response (pCR) and five (12%) showed an involved circumferential resection margin (defined as 1 mm). The 3-year disease-free survival (intent-to-treat) was 53.2%. Conclusion(s):In patients with poor-risk MRI-defined locally advanced rectal cancer threatening or involving the mesorectal fascia, preoperative chemoradiation based on RT at 45 Gy in 25 daily fractions over 5 weeks with continuous daily oral capecitabine at 650 mg m 2 b.i.d. days 1-35 and weekly IV irinotecan at 60 mg m 2 weeks 1-4, provides acceptable acute toxicity and postoperative morbidity with encouraging response and curative resection rates. © 2009 Cancer Research UK.",Excluded
1094,"Deregulated levels of the NF-kappaB1, NF-kappaB2, and rel genes in ukrainian patients with leukemia and lymphoma in the post-chernobyl period. Objective: Nuclear factor kappa B (NF-kappaB) is an important transcription factor in cancer and NF-kappaB activation has been seen in angiogenesis, tumor progression, and metastasis. Relationships between specific NF-kappaB gene networks, leukemogenesis, and radiation exposure are still unknown. Our aim was to study the expression levels of the NF-kappaB1, NF-kappaB2, and Rel genes in hematological malignancies in the post-Chernobyl period. Material(s) and Method(s): We analyzed gene expression levels of NFkappaB1, NF-kappaB2, and Rel in 49 B-cell chronic lymphocytic leukemia, 8 B-cell non-Hodgkin's lymphoma, 3 acute myeloid leukemia, 3 chronic myeloid leukemia, 2 hairy cell leukemia, 2 myelodysplastic syndrome, and 2 T-cell large granular lymphocytic leukemia patients using realtime polymerase chain reaction. Result(s): Expression levels of NF-kappaB1, NF-kappaB2, and Rel genes were found to be deregulated. Conclusion(s): These results could be accepted as specific gene traces to radiation-induced leukemia or as potential candidates for new diagnostic biomarker studies. Larger experiments and non-exposed control malignant cell populations are needed to clarify these suggestions.Copyright © 2016, Turkish Society of Hematology. All right reserved.",Excluded
1308,"Diagnostic accuracy of X-ray versus CT in COVID-19: A propensity-matched database study. Objectives To identify the diagnostic accuracy of common imaging modalities, chest X-ray (CXR) and CT, for diagnosis of COVID-19 in the general emergency population in the UK and to find the association between imaging features and outcomes in these patients. Design Retrospective analysis of electronic patient records. Setting Tertiary academic health science centre and designated centre for high consequence infectious diseases in London, UK. Participants 1198 patients who attended the emergency department with paired reverse transcriptase PCR (RT-PCR) swabs for SARS-CoV-2 and CXR between 16 March and 16 April 2020. Main outcome measures Sensitivity and specificity of CXR and CT for diagnosis of COVID-19 using the British Society of Thoracic Imaging reporting templates. Reference standard was any RT-PCR positive naso-oropharyngeal swab within 30 days of attendance. ORs of CXR in association with vital signs, laboratory values and 30-day outcomes were calculated. Results Sensitivity and specificity of CXR for COVID-19 diagnosis were 0.56 (95% CI 0.51 to 0.60) and 0.60 (95% CI 0.54 to 0.65), respectively. For CT scans, these were 0.85 (95% CI 0.79 to 0.90) and 0.50 (95% CI 0.41 to 0.60), respectively. This gave a statistically significant mean increase in sensitivity with CT of 29% (95% CI 19% to 38%, p<0.0001) compared with CXR. Specificity was not significantly different between the two modalities. CXR findings were not statistically significantly or clinically meaningfully associated with vital signs, laboratory parameters or 30-day outcomes. Conclusions CT has substantially improved diagnostic performance over CXR in COVID-19. CT should be strongly considered in the initial assessment for suspected COVID-19. This gives potential for increased sensitivity and considerably faster turnaround time, where capacity allows and balanced against excess radiation exposure risk.Copyright ©",Excluded
2836,The effect of paternal irradiation on body weight and depth of fat in pigs,Excluded
467,"Contamination of banked femoral head allograft: Incidence, bacteriology and donor follow up. Background: Allograft donations are not uncommonly found to be contaminated. The issue of contaminated donations from live donors at the time of surgery, and the significance of this to the patient in terms of subsequent sepsis of the arthroplasty, were examined. Method(s): The donations of femoral heads to the Queensland Bone Bank over a 9-year period were reviewed, and the incidence and bacteriology of contamination were detailed. Clinical outcomes were determined for donors who had positive cultures at the time of retrieval and they were compared with those of culture-negative donors. Result(s): Between March 1987 and February 1996, 232 femoral heads were donated to the Queensland Bone Bank. Four specimens were sent for culture with each femoral head (surface swab of femoral head, acetabular swab, bone biopsy and capsule). In 51 cases, one or more positive cultures were obtained (22% contamination rate). The majority of organisms cultured were Staphylococcus epidermidis. One hundred and seventy donations came from surgery performed at the Princess Alexandra Hospital, and 40 femoral heads were considered contaminated. Deep infection was recorded in one of the 40 cases with contaminated donations and three out of 130 non-contaminated donations had subsequent septic episodes. Conclusion(s): The contamination rate detailed in the present report is higher than in most series. This may be due to the fact that four bacteriological specimens are taken to assess contamination. Two of these specimens are tissue samples which yielded more positive results than did the two swabs. All other series take no more than two bacteriological specimens, which are usually bone swabs. These are shown to have a poor yield of positive cultures. Therefore there is a significant underestimation of contamination rates by other bone banks. This has implications for the recipients of bone from those banks, particularly when the allograft material is not secondarily sterilized. This is important given increasing allograft usage, and the increasing numbers of revision joint arthroplasty and impaction grafting procedures being performed. Sterilization of all bone by irradiation to 25 kGy is recommended.",Excluded
500,"Effect of topical application of Hypericum perforatum extract (St. John's wort) on skin sensitivity to solar simulated radiation. St. John's wort (Hypericum perforatum) is a tradional folk remedy that is used for the topical treatment of superficial wounds, scars and burns. A characteristic metabolite of St. John's wort is the photodynamic active plant pigment hypericin. It is known that hypericin may cause a severe photodermatitis called hypericism when higher amounts of St. John's wort are ingested orally. To date, no reports on the photosensitizing capacity of topical application of St. John's wort are available. Here, we investigated the effects of Hypericum oil (hypericin 110 mug/mL) and Hypericum ointment (hypericin 30 mug/mL) on skin sensitivity to solar simulated radiation. Sixteen volunteers of the skin types II and III were tested on their volar forearms with solar simulated radiation for photosensitizing effects of Hypericum oil (n=8)and Hypericum ointment (n=8). The minimal erythema dose (MED) was determined by visual assessment, and skin erythema was evaluated photometrically. With the visual erythema score, no change of the MED could be detected after application of either Hypericum oil or Hypericum ointment (P>0.05). With the more sensitive photometric measurement, an increase of the erythema-index after treatment with the Hypericum oil could be detected (P<=0.01). The results do not provide evidence for a severe phototoxic potential of Hypericum oil and Hypericum ointment, detectable by the clinically relevant visual erythema score. However, the trend towards increased photosensitivity detected with the more sensitive photometric measurement could become relevant in fair-skinned individuals, in diseased skin or after extended solar irradiation.",Excluded
1433,"Effectiveness of Nd: YAG laser therapy on Japanese cedar pollinosis. Many have reported on the effectiveness of laser surgery therapy for perennial allergic rhinitis. However, the suppressive effects of laser irradiation on allergic rhinitis and its symptoms have not been reported in patients with pollinosis. This is because therapeutic effects on pollinosis are difficult to evaluate. The amount of pollen in the air varies during the year, and from year to year. Also, allergic symptoms develop due to exposure to the amount of pollen which is markedly influenced by the weather. In this study, the severity of allergic symptoms in the pollen season was compared between patients treated with early medication, non-treated patients and patients treated with preseasonal contact Nd: YAG laser surgery. Results suggests that laser surgery was effective in reducing the severity of symptoms in patients with cedar pollinosis. Symptoms were milder in the laser group than in the medication group and non-treated group for 3-4 weeks after the start of seasonal pollinosis, although no differences were noted in the early weeks. This may be explained by the fact that laser irradiation reduces the lamina propria of the nasal mucosa, the site of allergic reactions. This also suggests that allergic pollen can't penetrate the mucosal surface which shows squamous epithelization after laser irradiation.",Excluded
949,"Long-term pain outcomes for recurrent idiopathic trigeminal neuralgia after stereotactic radiosurgery: A prospective comparison of first-time microvascular decompression and repeat stereotactic radiosurgery. OBJECTIVE Microvascular decompression (MVD) and stereotactic radiosurgery (SRS) are common surgical treatments for trigeminal neuralgia (TN). Many patients who receive SRS have pain recurrence; the ideal second intervention is unknown. The authors directly compared pain outcomes after MVD and repeat SRS in a population of patients in whom SRS failed as their first-line procedure for TN, and they identified predictors of pain control. METHODS The authors reviewed a prospectively collected database of patients undergoing surgery for TN between 1997 and 2014 at the University of California, San Francisco (UCSF). Standardized data collection focused on preoperative clinical characteristics, surgical characteristics, and postoperative outcomes. Patients with typical type 1, idiopathic TN with >= 1 year of follow-up were included. RESULTS In total, 168 patients underwent SRS as their first procedure. Of these patients, 90 had residual or recurrent pain. Thirty of these patients underwent a second procedure at UCSF and had >= 1 year of follow-up; 15 underwent first-time MVD and 15 underwent repeat SRS. Patients undergoing MVD were younger than those receiving repeat SRS and were more likely to receive >= 80 Gy during the initial SRS. The average follow-up was 44.9 +/- 33.6 months for MVD and 48.3 +/- 45.3 months for SRS. All patients achieved complete pain freedom without medication at some point during their follow-up. At last follow-up, 80% of MVD-treated patients and 33.3% of SRS-treated patients had a favorable outcome, defined as Barrow Neurological Institute Pain Intensity scores of I-IIIa (p < 0.05). Percentages of patients with favorable outcome at 1 and 5 years were 86% and 75% for the MVD cohort and 73% and 27% for the SRS cohort, respectively (p < 0.05). Multivariate Cox proportional hazards analysis demonstrated that performing MVD was statistically significantly associated with favorable outcome (HR 0.12, 95% CI 0.02-0.60, p < 0.01). There were no statistically significant predictors of favorable outcome in the MVD cohort; however, the presence of sensory changes after repeat SRS was associated with pain relief (p < 0.01). CONCLUSIONS Patients who received MVD after failed SRS had a longer duration of favorable outcome compared to those who received repeat SRS; however, both modalities are safe and effective. The presence of post-SRS sensory changes was predictive of a favorable pain outcome in the SRS cohort.Copyright ©AANS 2019.",Excluded
1020,"Incidental gonadal radiation exposure in the prophylactic treatment of heterotopic ossification. Purpose/Objective(s): Radiation therapy is commonly used for heterotopic ossification (HO) prophylaxis after the orthopedic repair of fractures involving the hip and femur. Given the young age of many of these patients presenting for treatment and the proximity of the reproductive organs to tissue requiring radiation therapy, incidental radiation exposure to the gonads must be considered for potential fertility issues. The purpose of this study was to report dosimetric gonadal exposure among a large cohort of patients who underwent 3-dimensional simulation and radiation therapy for HO prophylaxis. Materials/Methods: A total of 45 patients (38 males; 7 females) were identified that underwent volumetric CT-planned radiation therapy for HO prophylaxis using a single fraction dose of 700 cGy. The median age was 22 years (range, 12 - 55 years). Treatment plans were generated with the Pinnacle3 treatment planning system (Philips Radiation Oncology Systems, Milpitas, CA) with heterogeneity corrections accounted for via convolution/superposition dose calculation algorithm. Treatments were delivered post-operatively within 48 hours using opposed AP/PA fields that generally included the surgical prosthesis as well as the femoral head, ischial ramus, and greater/lesser trochanters. Three male patients received bilateral radiation for fractures involving both hips. The simulation CT scans were retrieved from archives, and the testicles and ovaries were delineated as paired structures on 3 millimeter axial sections so that dose-volume characteristics could be determined. Result(s): The proportion of male patients receiving ipsilateral testicular doses (maximum) greater than 15 cGy, 50 cGy, and 100 cGy was 63%, 24%, and 21%, respectively. Another 20% of male patients had both testicles exposed to maximum doses greater than 15 cGy, the number commonly cited to cause sperm abnormalities. The 3 men undergoing bilateral radiation received an average maximal testicular dose of 422 cGy (range, 187 - 686 cGy). Among female patients, 86% received maximal ipsilateral ovarian doses over 15 cGy. One of the seven women received a dose exceeding 15 cGy to both ovaries (778 cGy and 31.5 cGy). Conclusion(s): Gonadal doses exceeding historically recommended tolerances can result in patients undergoing radiation for HO prophylaxis. Scrotal shields, informing patients about possible fertility issues, and the use of non-steroidal anti-inflammatory drugs as an alternative to radiation therapy should be considered as appropriate in the management of this benign condition.",Excluded
1298,"Concurrent chemoradiotherapy for locally advanced esophageal cancer - A pilot study by using daily low-dose cisplatin and continuous infusion of 5-fluorouracil. Background: Concurrent chemoradiotherapy (CCRT) has recently become a promising treatment for esophageal cancer. However, most investigators have adopted the conventional or modified Wayne-State PF (cisplatin plus 5-fluorouracil) regimen, which is inevitably associated with moderate to severe treatment-related toxicities. In this pilot study, we incorporated a daily low-dose regimen of cisplatin and 5-fluorouracil into CCRT in order to improve the compliance of the patients. Patients and Methods: Between July 1993 and Dec. 1997, 25 patients with locally advanced esophageal cancer (T3, or N1 disease), received CCRT which consisted of daily low-dose cisplatin (6 mg/m2/day) and continuous infusion of 5-FU (225 mg/m2/day) with radiotherapy (fraction size = 200-250 cGy/day). Except for the initial 9 patients, for whom post-CCRT esophagectomy was compulsory, all subsequent patients underwent esophagectomy only when inadequate response to CCRT was noted. The scheduled radiation dose was 50 Gy for the first 9 patients, and 60 Gy for the rest of the patients. Result(s): Eighteen patients (72%) completed the CCRT without interruption. Clinically, there were 8 CR and 9 PR, with a total response rate of 68% (47-87%, 95% C.I.). All patients were evaluable for toxicity. Grade 3/4 leukopenia and thrombocytopenia developed in 14 (56%) and 7 (28%) patients, respectively. Grade 3/4 non-hematologic toxicity was seen in 4 (16%) patients. The median survival of the whole group was 8 months (range: 2-59+). The projected 3-year overall survival was 24%. Conclusion(s): We suggest that for locally advanced esophageal cancer CCRT with the aforementioned daily low-dose regimen, is a treatment with good patient compliance.",Excluded
2315,"Idiopathic pulmonary artery aneurysm: A case report of a rare disease. INTRODUCTION: Pulmonary artery aneurysm (PAA) is defined as dilation of the proximal pulmonary artery or one of its branches. It is difficult to diagnose and often is an autopsy finding. It is classified as central, which arises from the main pulmonary artery, or peripheral, which arises from segmental or sub-segmental arteries. Pulmonary hypertension is an important risk factor for development and rupture of PAA. We present a case of idiopathic PAA which has remained stable for past 10 years. CASE PRESENTATION: A 32 year old male with a history of PAA presented to the ER with complaints of atypical chest pain. Physical exam findings and laboratory studies were unremarkable. Contrast-enhanced CT scan of the chest revealed aneurysmal dilation of the right pulmonary artery with a clot in it. This was compared to multiple previous CT scans and did not show any changes. Review of past records revealed that 10 years ago, the patient was admitted for similar complaints, found to have a right hilar mass on X-ray and chest CT suspicious for neoplasm. Thoracotomy was done for biopsy and patient was found to have a 4x3 cm right PAA. Echocardiography showed normal pulmonary artery pressure. On this visit VQ scan was done which was negative for pulmonary embolism. Patient was discharged after 2 days with outpatient follow-up. DISCUSSION: PAA is a rare condition with an incidence of 1 in 14,000 autopsies. Unlike aortic aneurysm it has equal prevalence in both genders and occurs in younger patients. The likely pathology seems to be increased hemodynamic stresses combined with underlying vessel wall weakness. It is commonly associated with congenital heart defects (shunts, PDA or VSD), pulmonary artery hypertension and connective tissue disorders such as Marfan's syndrome and infections like syphilis and TB. It typically presents with hemoptysis, chest pain, cough and/or dyspnea but is also not infrequently discovered as an incidental finding. The advent of contrast-enhanced CT, MRI and echocardiograms have assumed a primary role in diagnosis. Complications may include pulmonary hypertension, thrombus formation, bronchial compression or aneurysmal rupture. Management is surgical coupled with treatment of the underlying disorders. CONCLUSION(S): Controversy still exists regarding indications for surgical management, with some pursuing conservative approach while others in favor of surgical intervention even in asymptomatic patients. One third of the patients die from rupture of the aneurysm emphasizing the need for follow up and prompt intervention if it enlarges or become symptomatic. Therefore, close follow-up is required.",Excluded
1867,"Experience with wound complications after surgery for sacral tumors. Purpose: The aim of this article is to summarize our experience in treating sacral wound complications after sacrectomy. We focus, in particular, on factors associated with wound complications, including surgical site infection (SSI) and wound dehiscence. Method(s): The definition of SSI devised by Horgan et al. was applied. Wound dehiscence was defined as a wound showing breakdown in the absence of clinical signs meeting the diagnostic standard for SSI. Between September 1997 and August 2009, 387 patients with a sacral tumor underwent sacrectomy performed by the same team of surgeons and were followed up for >=12 months. Potential risk factors were evaluated for univariate associations with SSI and wound complications. Multivariable conditional logistic regression was used to identify the combined effects of several risk factors. Result(s): Of the 387 wounds studied, 274 healed uneventfully, and 113 (29.2 %) broke down because of infection or dehiscence. Fifty-one (13.2 %) patients developed a postoperative SSI, and 62 (16.0 %) patients developed wound dehiscence. Gram-negative bacteria grew in 45 cultures (91.8 %) and included 38 cases of Escherichia coli. Previous radiation, rectum rupture, longer duration of surgery, and cerebrospinal fluid leakage were significantly associated with increased likelihood of developing an SSI. Previous radiation, rectum rupture, age <40 years, history of diabetes mellitus, maximum tumor diameter >=10 cm, and instrumentation used were risk factors for wound complications. Conclusion(s): The incidence of wound complications is not so high at a musculoskeletal tumor center with surgeons experienced in treating sacral tumors. Controlling for these risk factors when possible may improve clinical outcomes. © 2013 Springer-Verlag Berlin Heidelberg.",Excluded
2181,"Vascular enhancement and image quality of CT venography: comparison of standard and low kilovoltage settings. OBJECTIVE: The objective of our study was to investigate the vascular enhancement and image quality of CT venography (CTV) with a lower peak kilovoltage (kVp) setting than the standard setting., MATERIALS AND METHODS: In this retrospective study, the clinical records of 100 consecutive patients with suspected pulmonary embolism were analyzed. All patients underwent pulmonary CT angiography and CTV of the abdomen, pelvis, and lower extremities using 64-MDCT with automatic tube current modulation: 50 patients underwent CT at 120 kVp, the standard kVp setting, and 50 patients were scanned at 100 kVp; we refer to these groups as the ""standard-kVp group"" and the ""low-kVp group,"" respectively. Vessel enhancement and image noise were assessed in the inferior vena cava (IVC), femoral vein, and popliteal vein. Two radiologists who were blinded to the kVp setting placed the regions of interest on vessels by consensus and assessed image quality using a 5-point visual scale. Effective dose was estimated using the dose-length product. The Wilcoxon rank test was used to evaluate differences between the two groups using statistics software (JMP, version 5.1). A p value of less than 0.05 was considered to indicate statistical significance., RESULTS: Mean vascular enhancement was significantly higher in the low-kVp group than in the standard-kVp group: IVC, 138.4 +/- 12.2 (SD) HU versus 164.5 +/- 17.4 HU, respectively; femoral vein, 130.2 +/- 18.0 HU versus 152.0 +/- 24.5 HU; and popliteal vein, 136.7 +/- 17.5 HU versus 158.3 +/- 26.0 HU. Although the images of the low-kVp group had significantly higher image noise, there were no significant differences in image quality in the IVC and popliteal vein. The mean effective dose for the low-kVp protocol was significantly lower than that for the standard-kVp protocol., CONCLUSION: Lowering the kVp setting for CTV examinations improved vascular enhancement while providing sufficient image quality.",Excluded
1440,"Study of 201 non-small cell lung cancer patients given stereotactic ablative radiation therapy shows local control dependence on dose calculation algorithm. PURPOSE: Pencil beam (PB) and collapsed cone convolution (CCC) dose calculation algorithms differ significantly when used in the thorax. However, such differences have seldom been previously directly correlated with outcomes of lung stereotactic ablative body radiation (SABR)., METHODS AND MATERIALS: Data for 201 non-small cell lung cancer patients treated with SABR were analyzed retrospectively. All patients were treated with 50 Gy in 5 fractions of 10 Gy each. The radiation prescription mandated that 95% of the planning target volume (PTV) receive the prescribed dose. One hundred sixteen patients were planned with BrainLab treatment planning software (TPS) with the PB algorithm and treated on a Novalis unit. The other 85 were planned on the Pinnacle TPS with the CCC algorithm and treated on a Varian linac. Treatment planning objectives were numerically identical for both groups. The median follow-up times were 24 and 17 months for the PB and CCC groups, respectively. The primary endpoint was local/marginal control of the irradiated lesion. Gray's competing risk method was used to determine the statistical differences in local/marginal control rates between the PB and CCC groups., RESULTS: Twenty-five patients planned with PB and 4 patients planned with the CCC algorithms to the same nominal doses experienced local recurrence. There was a statistically significant difference in recurrence rates between the PB and CCC groups (hazard ratio 3.4 [95% confidence interval: 1.18-9.83], Gray's test P=.019). The differences (DELTA) between the 2 algorithms for target coverage were as follows: DELTAD99GITV = 7.4 Gy, DELTAD99PTV = 10.4 Gy, DELTAV90GITV = 13.7%, DELTAV90PTV = 37.6%, DELTAD95PTV = 9.8 Gy, and DELTADISO = 3.4 Gy. GITV = gross internal tumor volume., CONCLUSIONS: Local control in patients receiving who were planned to the same nominal dose with PB and CCC algorithms were statistically significantly different. Possible alternative explanations are described in the report, although they are not thought likely to explain the difference. We conclude that the difference is due to relative dosimetric underdosing of tumors with the PB algorithm. Copyright © 2014 Elsevier Inc. All rights reserved.",Excluded
1393,"Relationship between technical difficulty to cannulate papila of vater and fluoroscopy time. Background: Exposure to radiation during endoscopic retrograde cholangiopancreatography (ERCP) could have adverse effects on the endoscopic team members and patients. There is an inverse relationship between fluoroscopy time and endoscopist experience. Objective(s): To determine the relationship between the technical difficulty to cannulate Vater's papilla, and time to perform the procedure and fluoroscopy time. Method(s): Patients scheduled for ERCP were divided in two groups depending on the degree of difficulty of the process according to Schutz classification: group A (grades 1-3) and group B (grades 4 and 5). We registered demographic variables, reference diagnosis, endoscopic and radiological diagnoses, degree of difficulty to cannulate Vater's papilla (Freeman scale), duration of procedure, fluoroscopy time and endoscopic complications. Result(s): 213 patients were included: 101 in group A and 112 in group B. Mean fluoroscopy time was 59.15 seconds in group A and 93.59 seconds in group B (p <0.0001). Mean time to perform the procedure was 13.18 minutes in group A and 20.23 minutes in group B (p <0.0001). Factors related to increased fluoroscopy time were technical difficulty for the CPE according to Schutz (p <0.0001), stent placement (p = 0.021) and hydrostatic dilation (p <0.0001). Conclusion(s): The fluoroscopy time increased proportionally to technical difficulty to perform the procedure. © 2011 Asociacion Mexicana de Gastroenterologia.",Excluded
671,"Clinical and radiological results of osteosynthesis for vancouver type B and type C periprosthetic femoral fractures with locking plates and cables. Objective: The aim of the study is to document the outcome of osteosynthesis with locking plate and cable for periprosthetic femoral fracture PFF. Patient(s): Between 2007 and 2014, nine patients were identified: five with Vancouver type B1 fracture, one with type B2, and three with type C. A single lateral locking plate and cables were used for osteosynthesis in all patients. Cerclage also was used to gain tight fixation depending on the fracture type. The rate and the time of fracture union, walking ability at final follow-up, the position of the fracture reduction at the time of surgery, and complications of surgery were investigated. Result(s): Patients achieved fracture union on average by 6.5 months after fixation. At mean follow-up of 14 months, 7 of 9 patients had recovered their pre-injury walking ability. Two patients still had a fracture gap of 4mm after fixation, one had stem subsidence of 5mm one month after fixation, and another had delayed-union. There were no serious complications such as infection or hardware failure. Conclusion(s): The outcome of osteosynthesis with locking plates and cables for PFFs was successful. The degree of reduction and strong fixation are essential factors for the treatment of periprosthetic femoral fractures.Copyright © 2016, Chiba Medical Society. All rights reserved.",Excluded
